"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]"
705,"EndlessLedge2-snakes1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
706,"EndlessLedge2-spiders1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
707,"EndlessLedge2-spiders2",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
708,"EndlessLedge2-vaal1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
709,"EndlessLedge2-skeletons1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
710,"EndlessLedge2-zombies1",[1372],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
711,"EndlessLedge2-seawitches1",[1372],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
712,"EndlessLedge2-sandspitters1",[1372],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
713,"EndlessLedge2-rhoas1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
714,"EndlessLedge2-lions1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
715,"EndlessLedge2-goatman1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
716,"EndlessLedge2-ghosts1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
717,"EndlessLedge2-cannibals1",[1372],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
718,"EndlessLedge3-axis1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
719,"EndlessLedge3-citystalker1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
720,"EndlessLedge3-demons1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
721,"EndlessLedge3-dockworker1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
722,"EndlessLedge3-insects1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
723,"EndlessLedge3-ribbons1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
724,"EndlessLedge3-undying1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
725,"EndlessLedge3-skeletons2",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
726,"EndlessLedge3-beast1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
727,"EndlessLedge3-dropbears1",[1373],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
728,"EndlessLedge3-farmers1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
729,"EndlessLedge3-monkeys1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
730,"EndlessLedge3-mossmonster1",[1373],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
731,"EndlessLedge3-snakes1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
732,"EndlessLedge3-spiders1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
733,"EndlessLedge3-spiders2",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
734,"EndlessLedge3-vaal1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
735,"EndlessLedge3-skeletons1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
736,"EndlessLedge3-zombies1",[1373],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
737,"EndlessLedge3-seawitches1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
738,"EndlessLedge3-sandspitters1",[1373],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
739,"EndlessLedge3-rhoas1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
740,"EndlessLedge3-lions1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
741,"EndlessLedge3-goatman1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
742,"EndlessLedge3-ghosts1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
743,"EndlessLedge3-cannibals1",[1373],3,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
744,"descent2_1-guardians",[1334],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
745,"descent2_1-guardians2",[1334],8,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
746,"descent2_1-spiker",[1334],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
747,"descent2_2_1-kiwi",[1335],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
748,"descent2_2_1-monkeys",[1335],7,12,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
749,"descent2_2_1-monkeys2",[1335],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
750,"descent2_2_2-frogs",[1336],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
751,"descent2_2_2-iguanas",[1336],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
752,"descent2_2_2-insects",[1336],7,11,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
753,"descent2_3-stalkers1",[1337],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
754,"descent2_3-stalkers2",[1337],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
755,"descent2_3_side1-skeletons",[1338],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
756,"Descent2_3_boss-bosspack",[1339],10,10,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
757,"descent2_4-cannibals",[1340],4,10,35,1,"[2723,2758]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
758,"descent2_5_1-skeletons1",[1341],4,8,35,1,"[404,408,2519,2521,2522]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
759,"descent2_5_1-skeletons2",[1341],3,8,35,1,"[404,408,2519,2521,2522]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
760,"descent2_5_2-spiders1",[1342],5,7,0,0,[],"",2,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
761,"descent2_5_2-spiders2",[1342],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
762,"descent2_5_2-spiders3",[1342],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
763,"descent2_5_2-lion1",[1342],5,7,0,0,[],"",2,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
764,"descent2_5_2-rootspider",[1342],2,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
765,"descent2_6_1-ghost1",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
766,"descent2_6_1-ghost2",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
767,"descent2_6_1-ghost3",[1343],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
768,"descent2_6_1_side1-goats1",[1344],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
769,"descent2_6_2-bandits1",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
770,"descent2_6_2-bandits2",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
771,"descent2_6_2-bandits3",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
772,"descent2_6_2-pyros",[1345],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
773,"descent2_7-zombies1",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
774,"descent2_7-zombies2",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
775,"descent2_7-zombies3",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
776,"descent2_7-zombies4",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
777,"descent2_7-zombies5",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
778,"descent2_7-zombies6",[1348],4,12,10,4,"[1219,1221,1223]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
779,"descent2_8_1-demons1",[1349],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
780,"descent2_8_1-demons2",[1349],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
781,"descent2_8_1-demons3",[1349],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
782,"descent2_8_2-spawn",[1350],6,13,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
783,"descent2_8_2-smallspider",[1350],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
784,"descent2_8_2-sandspitter",[1350],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
785,"descent2_8_2-rhoa",[1350],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
786,"descent2_9_1-fire1",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
787,"descent2_9_1-fire2",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
788,"descent2_9_1-fire3",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
789,"descent2_9_1-fire4",[1351],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
790,"descent2_9_1-fire5",[1351],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
791,"descent2_9_1-fire6",[1351],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
792,"descent2_9_1-fire7",[1351],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
793,"descent2_9_1-fire8",[1351],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
794,"descent2_9_2-lightning1",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
795,"descent2_9_2-lightning2",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
796,"descent2_9_2-lightning3",[1352],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
797,"descent2_9_2-lightning4",[1352],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
798,"descent2_9_2-lightning5",[1352],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
799,"descent2_9_2-lightning6",[1352],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
800,"descent2_9_3-cold1",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
801,"descent2_9_3-cold2",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
802,"descent2_9_3-cold3",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
803,"descent2_9_3-cold4",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
804,"descent2_9_3-cold5",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
805,"descent2_9_3-cold6",[1353],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
806,"descent2_9_3-cold7",[1353],4,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
807,"descent2_10-beasts1",[1356],3,6,100,1,"[122,120,121,123,138]","",3,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
808,"descent2_10-fragments",[1356],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
809,"descent2_11-guardians",[1357],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
810,"descent2_11-grappler",[1357],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
811,"descent2_11-moss",[1357],3,4,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
812,"descent2_12-axis1",[1358],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
813,"descent2_12-axis2",[1358],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
814,"descent2_12-axis3",[1358],2,6,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
815,"descent2_12-axis4",[1358],2,5,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
816,"descent2_12-snakes",[1358],2,7,0,0,[],"",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
817,"Descent2_11-animated",[1357],4,10,0,0,[],"",0,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
818,"mapatziri1_1",[756],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
819,"mapatziri1_2",[756],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
820,"mapatziri1_3",[756],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
821,"mapatziri1_4",[756],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
822,"mapatziri2_1",[757],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
823,"mapatziri2_2",[757],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
824,"mapatziri2_3",[757],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
825,"mapatziri2_4",[757],4,10,33,1,"[1033,1019,1018,1020,1017]","",1,[],[],0,100,[],0,"",0,"",[],1,"","",1,[]
826,"InvasionBoss-AxisCaster",[1503],9,9,100,1,[3379],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
827,"InvasionBoss-AxisExperimenter",[1503],10,10,100,1,[3380],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
828,"InvasionBoss-AxisSoldier",[1503],9,9,100,1,[3381],1,1,[],"[93,94,99,103,104,106,107,108,109,110,111,112,113,114,115,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
829,"InvasionBoss-BanditMelee",[1503],10,10,100,1,[3388],1,1,[],"[96,101,97,93,92,98,99,102,62,64,65,66,67,445,398]",0,100,[],0,"",0,"",[],1,"","",1,[]
830,"InvasionBoss-BanditBow",[1503],9,9,100,1,[3389],1,1,[],"[96,101,97,93,92,98,99,102,62,64,65,66,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
831,"InvasionBoss-Beast",[1503],7,7,100,1,[3391],1,0,[],"[96,101,97,92,100,105,103,104,113,62,64,65,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
832,"InvasionBoss-Rhoa",[1503],9,9,100,1,[3392],1,0,[],"[90,92,93,96,97,100,113,62,64,65,66,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
833,"InvasionBoss-BloodChieftain",[1503],12,12,100,1,[3393],1,1,[],"[92,96,98,97,100,101,104,113,64,65,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
834,"InvasionBoss-BloodElemental",[1503],9,9,100,1,[3394],1,0,[],"[93,95,99,101,112,63,68,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
835,"InvasionBoss-Monkey",[1503],16,16,100,2,"[3395,3396]",1,1,[],"[92,96,98,99,97,100,101,104,113,64,65,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
836,"InvasionBoss-CannibalMale",[1503],10,10,100,1,[3397],1,1,[],"[90,92,93,91,95,96,62,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
837,"InvasionBoss-CannibalFemale",[1503],8,8,100,1,[3398],1,1,[],"[90,92,93,91,95,96,62,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
838,"InvasionBoss-CityStalkerMale",[1503],10,10,100,1,[3399],1,1,[],"[103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
839,"InvasionBoss-CityStalkerFemale",[1503],9,9,100,1,[3400],1,1,[],"[103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
840,"InvasionBoss-DemonFemale",[1503],8,8,100,1,[3401],1,0,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
841,"InvasionBoss-DemonModular",[1503],10,10,100,1,[3402],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
842,"InvasionBoss-DemonFemaleRanged",[1503],7,7,100,1,[3403],1,0,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
843,"InvasionBoss-FireMonster",[1503],7,7,100,1,[3404],1,0,[],"[90,92,96,98,97,100,106,63,64,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
844,"InvasionBoss-FlameBearer",[1503],9,9,100,1,[3405],1,1,[],"[93,91,96,98,99,102,109,113,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
845,"InvasionBoss-Fragment",[1503],7,7,100,1,[3406],1,1,[],"[97,100,110,113,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
846,"InvasionBoss-Frog",[1503],10,10,100,1,[3407],1,1,[],"[90,93,95,96,99,97,100,110,113,62,64,65,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
847,"InvasionBoss-GemFrog",[1503],8,8,100,1,[3408],1,1,[],"[95,96,100,102,103,104,105,108,110,111,113,114,115,65,66,67,68,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
848,"InvasionBoss-Goatman",[1503],10,10,100,1,[3409],1,0,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
849,"InvasionBoss-GoatmanShaman",[1503],10,10,100,1,[3410],1,1,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
850,"InvasionBoss-Grappler",[1503],8,8,100,1,[3411],1,1,[],"[93,103,104,106,105,107,108,109,110,111,113,114,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
851,"InvasionBoss-GuardianFire",[1503],10,10,100,1,[3412],1,1,[],"[102,103,104,106,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
852,"InvasionBoss-GuardianLightning",[1503],10,10,100,1,[3413],1,0,[],"[102,103,104,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
853,"InvasionBoss-GuardianHead",[1503],15,15,100,3,"[3414,3415,3416]",1,0,[],"[102,103,104,105,108,109,111,112,63,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
854,"InvasionBoss-Iguana",[1503],8,8,100,1,[3417],1,1,[],"[95,96,99,97,100,102,103,104,105,108,111,113,114,115,63,64,68,69,445,398]",0,100,[],0,"",0,"",[],1,"","",1,[]
855,"InvasionBoss-CarrionQueen",[1503],12,12,100,1,[3418],1,1,[],"[90,92,96,97,100,101,102,103,104,105,109,110,111,113,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
856,"InvasionBoss-Kiweth",[1503],8,8,100,1,[3419],1,0,[],"[90,92,93,91,95,96,97,100,103,104,105,110,111,113,62,65,66,67,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
857,"InvasionBoss-Lion",[1503],10,10,100,1,[3421],1,1,[],"[90,92,93,96,97,100,103,104,105,107,111,112,113,62,64,65,67,69,445,398]",0,100,[],0,"",0,"",[],1,"","",1,[]
858,"InvasionBoss-MossMonster",[1503],8,8,100,1,[3422],1,1,[],"[90,92,93,96,97,100,107,113,62,64,65,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
859,"InvasionBoss-Necromancer",[1503],10,10,100,1,[3423],1,1,[],"[92,93,98,99,106,107,114,62,63,64,66,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
860,"InvasionBoss-Pyromaniac",[1503],10,10,100,1,[3424],1,1,[],"[93,98,99,106,107,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
861,"InvasionBoss-RootSpider",[1503],8,8,100,1,[3425],1,0,[],"[90,92,93,96,99,97,100,113,62,65,66,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
862,"InvasionBoss-SandSpitter",[1503],10,10,100,1,[3426],1,0,[],"[90,92,93,95,96,103,104,105,110,111,113,62,64,66,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
863,"InvasionBoss-SeaWitch",[1503],18,18,100,1,[3427],1,1,[],"[90,93,95,96,97,110,113,62,64,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
864,"InvasionBoss-ShieldCrab",[1503],10,10,100,1,[3428],1,1,[],"[90,93,92,95,96,110,113,62,64,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
865,"InvasionBoss-SkeletonElemental",[1503],9,9,100,1,[3431],1,1,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,111,113,114,115,62,63,64,65,66,67,69,445,398]",0,100,[],0,"",0,"",[],1,"","",1,[]
866,"InvasionBoss-SkeletonBow",[1503],9,9,100,1,[3432],1,0,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
867,"InvasionBoss-SnakeMelee",[1503],8,8,100,1,[3433],1,1,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,65,66,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
868,"InvasionBoss-SnakeRanged",[1503],8,8,100,1,[3434],1,0,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,65,66,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
869,"InvasionBoss-Spawn",[1503],18,18,100,1,[3435],1,0,[],"[90,93,95,96,110,62,64,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
870,"InvasionBoss-Spider",[1503],10,10,100,1,[3436],1,1,[],"[90,92,93,91,95,96,97,100,102,103,104,106,105,107,109,110,111,113,114,115,63,64,65,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
871,"InvasionBoss-Spiker",[1503],8,8,100,1,[3437],1,1,[],"[90,92,93,95,96,97,100,101,103,104,105,109,111,113,62,63,67,69,65,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
872,"InvasionBoss-Squid",[1503],10,10,100,1,[3438],1,1,[],"[90,95,99,110,113,62,64,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
873,"InvasionBoss-Totem",[1503],1,1,100,1,[3439],1,1,[],"[90,92,96,102,62,63,64,65,66,67,68,69,445]",0,100,[],0,"",0,"",[],"","","",1,[]
874,"InvasionBoss-RhoaUndead",[1503],8,8,100,1,[3440],1,0,[],"[90,92,93,95,96,97,100,103,104,105,111,113,62,64,65,66,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
875,"InvasionBoss-Undying",[1503],10,10,100,1,[3441],1,0,[],"[99,103,104,105,107,108,109,110,111,112,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
876,"InvasionBoss-WaterElemental",[1503],9,9,100,1,[3442],1,0,[],"[90,92,93,95,96,99,97,100,109,110,113,62,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
877,"InvasionBoss-Zombie",[1503],12,12,100,1,[3444],1,0,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,109,110,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
878,"InvasionBoss-SkeletonMelee",[1503],8,8,100,1,[3445],1,1,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,110,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
879,"InvasionBoss-Construct",[1503],10,10,100,1,[3450],1,0,[],"[97,103,104,63,64,68,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
880,"InvasionBoss-GhostPirate",[1503],10,10,100,1,[3451],1,1,[],"[90,93,91,95,96,109,62,63,64,66,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
881,"InvasionBoss-Squid2",[1503],10,10,100,1,[3309],1,1,[],"[90,95,99,110,113,62,64,66,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
882,"InvasionBoss-GoatmanLeap",[1503],10,10,100,1,[3312],1,1,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
883,"InvasionBoss-GhostPirate2",[1503],10,10,100,1,[3315],1,1,[],"[90,93,91,95,96,109,62,63,64,66,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
884,"InvasionBoss-DemonModularElements",[1503],10,10,100,1,[3317],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,"",[],1,"","",1,[]
