"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
390,"gluttony_of_elements","Art/2DArt/SkillIcons/GluttonyOfElements.dds","[""Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/affected/affected.epk""]","[""Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/caster/purityofelements_caster.epk""]",[],1,"","","","","","","",[],[],[],""
391,"ice_elemental_buff","Art/2DArt/SkillIcons/IceElementalSummon.dds",[],[],[],"","","","","","","","",[],[],[],""
392,"fire_elemental_buff","Art/2DArt/SkillIcons/FireElementalSummon.dds",[],[],[],"","","","","","","","",[],[],[],""
393,"lightning_golem_buff","Art/2DArt/SkillIcons/LightningGolem.dds",[],[],[],"","","","","","","","",[],[],[],""
394,"chaos_elemental_buff","Art/2DArt/SkillIcons/ChaosElementalSummon.dds",[],[],[],"","","","","","","","",[],[],[],""
395,"pietys_rage","Art/2DArt/BuffIcons/PietyDebuff.dds",[],[],[],"","","","","","","","",[],[],[70],""
396,"enduring_cry_charge_benefits","Art/2DArt/SkillIcons/WarCryEnduring.dds","[""Metadata/Effects/Spells/warcries/enduring_cry/endurance_charges_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
397,"flame_golem_effects","","[""Metadata/Effects/Spells/monsters_effects/fire_elemental/FireElemental_fx.epk""]",[],[],"","","","","","","","",[],[],[],""
398,"flame_golem_summoned_effects","","[""Metadata/Effects/Spells/monsters_effects/fire_elemental/FireElementalSummoned_fx.epk""]",[],[],1,"","","","","","","",[],[],[],""
399,"flame_golem_runic_effects","","[""Metadata/Effects/Spells/monsters_effects/fire_elemental/RunicGolem_fx.epk""]",[],[0],"","","","","","","","",[],[],[],""
400,"punisher","Art/2DArt/BuffIcons/punishmentbuff.dds","[""Metadata/Effects/Spells/punisher/punisher_buff.epk""]","[""Metadata/Effects/Spells/curse_aura/punishment/punishment.epk""]",[],1,"","","","","","","",[],[],[],""
401,"revenant_revive_possesed","","[""Metadata/Effects/Spells/monsters_effects/act4/revenant/revive/revive_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
402,"revenant_revive_explode","","[""Metadata/Effects/Spells/monsters_effects/act4/revenant/revive/revive_explode.epk""]",[],[],"","","","","","","","",[],[],[],""
403,"unique_flask_lions_roar","Art/2DArt/BuffIcons/LionsRoarFlaskBuff.dds","[""Metadata/Effects/misc/flask_effects/lion_roar/lion_roar.epk""]",[],[],1,"","","","","","","",[],[],[],""
404,"new_arctic_armour","Art/2DArt/SkillIcons/Iceshield.dds","[""Metadata/Effects/Spells/frozen_barrier/new_arctic_armour.epk""]",[],[],1,"","","","","","","",[],[],[],""
405,"new_arctic_armour_demon","Art/2DArt/SkillIcons/Iceshield.dds","[""Metadata/Effects/Spells/frozen_barrier/new_arctic_armour_demon.epk""]",[],[],"","","","","","","","",[],[],[],""
406,"new_arctic_armour_cloud","Art/2DArt/SkillIcons/Iceshield.dds","[""Metadata/Effects/Spells/frozen_barrier/new_arctic_armour_cloud.epk""]",[],[],"","","","","","","","",[],[],[],""
407,"doedre_unholy_might","Art/2DArt/BuffIcons/UnholyMight.dds","[""Metadata/Effects/StatusAilments/spells/raise_specter/BIG_minionunique.epk""]","[""Metadata/Effects/StatusAilments/spells/raise_specter/minionunique.epk""]",[8],"","","","","","","","",[],[],[],""
408,"exploding_storm_buff_yellow","","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
409,"diamond_storm","Art/2DArt/BuffIcons/TempestWhite.dds","[""Metadata/Effects/misc/flask_effects/crit/crit.epk""]",[],[2],"","","","","","","","",[],[],[],""
410,"replenishing_storm","Art/2DArt/BuffIcons/TempestPink.dds","[""Metadata/Effects/Microtransactions/Aura/Uniques/ShaperSeed/smlshaperseed.epk""]","[""Metadata/Effects/Microtransactions/Aura/Uniques/ShaperSeed/ShaperSeed.epk""]",[2],"","","","","","","","",[],[],[],""
411,"echoing_storm","Art/2DArt/BuffIcons/TempestBlue.dds","[""Metadata/Effects/Environment/tempest_league/buff/echo_buff.epk""]",[],[2],"","","","","","","","",[],[],[],""
412,"rarity_storm","Art/2DArt/BuffIcons/TempestLightening.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[2],"","","","","","","","",[],[],[],""
413,"massive_storm","Art/2DArt/BuffIcons/TempestRed.dds",[],[],[],"","","","","","","","",[],[],[],""
414,"tiny_storm","Art/2DArt/BuffIcons/TempestGreen.dds",[],[],[],"","","","","","","","",[],[],[],""
415,"fire_damage_storm","Art/2DArt/BuffIcons/TempestFire.dds","[""Metadata/Effects/Spells/monsters_effects/aura/monster_buff/element_fire/fire.epk""]","[""Metadata/Effects/Environment/tempest_league/elements/fire/stormbuff_fire.epk""]",[2],"","","","","","","","",[],[],[],""
416,"cold_damage_storm","Art/2DArt/BuffIcons/TempestWhite.dds","[""Metadata/Effects/Spells/monsters_effects/aura/monster_buff/element_fire/ice.epk""]","[""Metadata/Effects/Environment/tempest_league/elements/ice/stormbuff_ice.epk""]",[2],"","","","","","","","",[],[],[],""
417,"lightning_damage_storm","Art/2DArt/BuffIcons/TempestIce.dds","[""Metadata/Effects/Spells/monsters_effects/aura/monster_buff/element_fire/light.epk""]","[""Metadata/Effects/Environment/tempest_league/elements/lightning/stormbuff_lightning.epk""]",[2],"","","","","","","","",[],[],[],""
418,"smoke_trail_storm","Art/2DArt/BuffIcons/TempestBasic.dds",[],[],[],"","","","","","","","",[],[],[],""
419,"corpse_devour_storm","Art/2DArt/BuffIcons/TempestRed.dds","[""Metadata/Effects/Spells/totems/spells/life_regen/affected.epk""]",[],[2],"","","","","","","","",[],[],[],""
420,"projectile_nova_storm","Art/2DArt/BuffIcons/TempestTeal.dds","[""Metadata/Effects/Environment/tempest_league/buff/echo_buff.epk""]",[],[2],"","","","","","","","",[],[],[],""
421,"veil_storm","Art/2DArt/BuffIcons/TempestBasic.dds","[""Metadata/Effects/Environment/tempest_league/buff/veilofthenight.epk""]",[],[2],"","","","","","","","",[],[],[],""
422,"voltaxic_storm","Art/2DArt/BuffIcons/TempestPurple.dds","[""Metadata/Effects/Environment/tempest_league/buff/chaosconversion.epk""]",[],[2],"","","","","","","","",[],[],[],""
423,"ethereal_storm","Art/2DArt/BuffIcons/TempestTeal.dds","[""Metadata/Effects/misc/flask_effects/phase_flask/phase.epk""]",[],[2],"","","","","","","","",[],[],[],""
424,"corrupted_drops_storm","Art/2DArt/BuffIcons/TempestRed.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[2],"","","","","","","","",[],[],[],""
425,"drop_as_sell_price_storm","Art/2DArt/BuffIcons/TempestOrange.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[2],"","","","","","","","",[],[],[],""
426,"quality_drops_storm","Art/2DArt/BuffIcons/TempestBasic.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[2],"","","","","","","","",[],[],[],""
427,"identify_items_storm","Art/2DArt/BuffIcons/TempestRed.dds","[""Metadata/Effects/Environment/tempest_league/basic_colour/yellow/increaseddrop.epk""]",[],[2],"","","","","","","","",[],[],[],""
428,"elemental_damage_storm","Art/2DArt/BuffIcons/TempestPurple.dds","[""Metadata/Effects/Spells/monsters_effects/aura/monster_buff/increased_elemental/increased_ele.epk""]","[""Metadata/Effects/Spells/monsters_effects/aura/increased_elemental/increased_ele.epk""]",[2],"","","","","","","","",[],[],[],""
429,"status_immunity_storm","Art/2DArt/BuffIcons/TempestWhite.dds","[""Metadata/Effects/Spells/monsters_effects/aura/cult_elements/CultElementsAura.epk""]",[],[2],"","","","","","","","",[],[],[],""
430,"soul_eater_storm","Art/2DArt/BuffIcons/TempestOrange.dds",[],[],[],"","","","","","","","",[],[],[],""
431,"exploding_storm_buff_green","","[""Metadata/Effects/Environment/tempest_league/basic_colour/green/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
432,"exploding_storm_buff_red","","[""Metadata/Effects/Environment/tempest_league/basic_colour/red/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
433,"exploding_storm_buff_blue","","[""Metadata/Effects/Environment/tempest_league/basic_colour/blue/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
434,"exploding_storm_buff_orange","","[""Metadata/Effects/Environment/tempest_league/basic_colour/orange/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
435,"exploding_storm_buff_pink","","[""Metadata/Effects/Environment/tempest_league/basic_colour/pink/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
436,"exploding_storm_buff_purple","","[""Metadata/Effects/Environment/tempest_league/basic_colour/purple/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
437,"exploding_storm_buff_teal","","[""Metadata/Effects/Environment/tempest_league/basic_colour/teal/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
438,"exploding_storm_buff_white","","[""Metadata/Effects/Environment/tempest_league/basic_colour/white/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
439,"righteous_fire_white_no_light","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Microtransactions/Spells/ri_firebot_white/bottom.epk""]",[],[],"","","","","","","","",[],[],[],""
440,"exploding_storm_buff_ice","","[""Metadata/Effects/Environment/tempest_league/elements/ice/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
441,"exploding_storm_buff_fire","","[""Metadata/Effects/Environment/tempest_league/elements/fire/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
442,"exploding_storm_buff_lightning","","[""Metadata/Effects/Environment/tempest_league/elements/lightning/stormbuff.epk""]",[],[2],"","","","","","","","",[],[],[],""
443,"doedre_curse_zone_aura_enfeeble","Art/2DArt/SkillIcons/enfeeble.dds",[],"[""Metadata/Effects/Spells/monsters_effects/aura/curse_aura_zone/enfeeble.epk""]",[8],"","","","","","","","",[],[],[22],""
444,"doedre_curse_zone_aura_temporal_chains","Art/2DArt/SkillIcons/temporalchains.dds",[],"[""Metadata/Effects/Spells/monsters_effects/aura/curse_aura_zone/temporal_chains.epk""]",[8],"","","","","","","","",[],[],[19],""
445,"doedre_curse_zone_aura_vulnerability","Art/2DArt/SkillIcons/vulnerability.dds",[],"[""Metadata/Effects/Spells/monsters_effects/aura/curse_aura_zone/vulnerability.epk""]",[8],"","","","","","","","",[],[],[23],""
446,"map_boss_duet_enrage","","[""Metadata/Effects/StatusAilments/blood_frenzy.epk""]",[],[],"","","","","","","","",[],[],[],""
447,"ground_spores","Art/2DArt/BuffIcons/TentacleGroundDebuff.dds",[],[],[],"","","","","","","","",[],[],[],""
448,"culling_strike_aura","Art/2DArt/BuffIcons/UnholyMight.dds",[],[],[],"","","","","","","","",[],[],[],""
449,"increased_item_rarity_aura","Art/2DArt/BuffIcons/KingMaker2.dds","[""Metadata/Effects/Microtransactions/Aura/Uniques/Kingmaker/KingMakerSmlAura.epk""]","[""Metadata/Effects/Microtransactions/Aura/Uniques/Kingmaker/KingMaker_aura.epk""]",[],1,"","","","","","","",[],[],[],""
450,"new_phase_run","Art/2DArt/SkillIcons/iconphaserun.dds","[""Metadata/Effects/Spells/phase_run/phase_run.epk""]",[],[],1,"","","","","","","",[],[],[],""
451,"new_phase_run_damage","Art/2DArt/SkillIcons/iconphaserun.dds","[""Metadata/Effects/Spells/phase_run/phase2.epk""]",[],[],1,"","","","","","","",[],[],[],""
452,"power_charge_art_variation","Art/2DArt/BuffIcons/chargeint.dds",[],[],[],1,"","","","","","","",[],[],[8],""
453,"static_tether","Art/2DArt/SkillIcons/stormcall.dds","[""Metadata/Effects/Spells/static_tether/debuff/static_tether.epk""]",[],[],"","","","","","","","",[],[],[],""
454,"cultist_spectres","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre_demonic/demonicspectre.epk""]",[],[],"","","","","","","","",[],[],[],""
455,"black_spectres","","[""Metadata/Effects/Microtransactions/Spells/raise_spectre/shadow_mirror/shadow_mirror_EPK.epk""]",[],[],"","","","","","","","",[],[],[],""
456,"daresso_enrage","","[""Metadata/Effects/Spells/monsters_effects/act4/daresso/kneel_sheild/bloodrage_kneel_shield_combined.epk""]",[],[],"","","","","","","","",[],[],[],""
457,"frost_bomb","Art/2DArt/SkillIcons/FrostBomb.dds","[""Metadata/Effects/Spells/frost_bomb/affected_buff.epk""]",[],[],1,"","","","","","","",[],[],[],""
458,"lightning_bomb","Art/2DArt/BuffIcons/LightningBomb.dds","[""Metadata/Effects/StatusAilments/shocked.epk"",""Metadata/Effects/StatusAilments/shocked.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/shocked.epk""]",[],[],"","","","","","","","",[],[],[],""
459,"ghost_fire","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/GhostFire.epk"",""Metadata/Effects/StatusAilments/GhostFire.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/GhostFire.epk""]",[],[],1,"","","","","","","",[],[],[],""
460,"haste_aura_art_variation","",[],"[""Metadata/Effects/Microtransactions/Aura/ImpDemon/aura/aura.epk""]",[],"","","","","","","","",[],[],[],""
461,"vaal_haste_aura_art_variation","","[""Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/affected/affected.epk""]","[""Metadata/Effects/Microtransactions/Aura/ImpDemon/aura/vaal_haste.epk""]",[],"","","","","","","","",[],[],[],""
462,"vitality_aura_art_variation","",[],"[""Metadata/Effects/Microtransactions/Aura/Demon2/Demon2_aura/Demon2_aura.epk""]",[],"","","","","","","","",[],[],[],""
463,"vaal_vitality_aura_art_variation","","[""Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/affected/affected.epk""]","[""Metadata/Effects/Microtransactions/Aura/Demon2/Demon2_aura/Demon2_aura.epk""]",[],"","","","","","","","",[],[],[],""
464,"purity_of_elements_aura_art_variation","",[],"[""Metadata/Effects/Microtransactions/Aura/Demon/Demon_aura/Demon_aura.epk""]",[],"","","","","","","","",[],[],[],""
465,"vaal_purity_of_elements_aura_art_variation","","[""Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/affected/affected.epk""]","[""Metadata/Effects/Microtransactions/Aura/Demon/Demon_aura/Demon_aura.epk""]",[],"","","","","","","","",[],[],[],""
466,"determination_aura_art_variation","",[],"[""Metadata/Effects/Microtransactions/Aura/ArchDemon/ArchDemonAura/ArchDemonAura.epk""]",[],"","","","","","","","",[],[],[],""
467,"righteous_lightning","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/ri_fire/bottom.epk""]",[],[],"","","","","","","","",[],[],[],""
468,"righteous_lightning_aura","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]","[""Metadata/Effects/Spells/ri_fire/player.epk""]",[],"","","","","","","","",[],[],[],""
469,"talisman_monster","","[""Metadata/Effects/StatusAilments/monsters/talisman_epk.epk""]",[],[0],"","","","","","","","",[],[],[],""
470,"sawblade_damage","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Environment/labyrinth/traps/sawblade/sawblood.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","","","",[],[],[],""
471,"inspirational","Art/2DArt/BuffIcons/Inspirational.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player_ascendancy.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],1,"","","","","","","",[],[],[],""
472,"contagion","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Spells/contagion/contagion_buff.epk""]",[],[],1,"","","","","","","",[],[],[],""
473,"contagion_arcane","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Microtransactions/Spells/arcane_contagion/arcane_contagion_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
474,"thunderbolt","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Spells/enchantment_skills/thunderbolt/charge.epk""]",[],[],1,"","","","","","","",[],[],[],""
475,"siphon","Art/2DArt/SkillIcons/Siphon.dds","[""Metadata/Effects/Spells/siphon/buff.epk"",""Metadata/Effects/Spells/siphon/buff.epk"",""Metadata/Effects/Spells/siphon/buff_large.epk""]",[],[],1,"","","","","","","",[],[],[],""
476,"offering_of_judgement_fire","Art/2DArt/BuffIcons/Fire.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","","","",[],[],[],""
477,"hinder","Art/2DArt/BuffIcons/CrippleDebuff.dds","[""Metadata/Effects/StatusAilments/hinder/hindered.epk""]",[],[],"","","","","","Metadata/Effects/StatusAilments/Hinder.epk","","",[],[],[],""
478,"hinder_from_item","Art/2DArt/BuffIcons/CrippleDebuff.dds","[""Metadata/Effects/StatusAilments/hinder/hindered.epk""]",[],[],"","","","","","Metadata/Effects/StatusAilments/Hinder.epk","","",[],[],[],""
479,"wither_resistance","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Spells/wither/buff/buff.epk"",""Metadata/Effects/Spells/wither/buff/buff.epk"",""Metadata/Effects/Spells/wither/buff/buff_large.epk""]",[],[],1,"","","","","","","",[],[],[],""
480,"wither_resistance_arcane","Art/2DArt/SkillIcons/Wither.dds","[""Metadata/Effects/Microtransactions/Spells/wither/buff.epk"",""Metadata/Effects/Microtransactions/Spells/wither/buff.epk"",""Metadata/Effects/Microtransactions/Spells/wither/buff_large.epk""]",[],[],"","","","","","","","",[],[],[],""
481,"offering_of_judgement_chaos","Art/2DArt/BuffIcons/Chaos.dds","[""Metadata/Effects/StatusAilments/chaosed.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","","","",[],[],[],""
482,"her_blessing","Art/2DArt/BuffIcons/GoddessUnleasedBurningIcon.dds","[""Metadata/Effects/Microtransactions/Weapon_effects/uniques/TheGoddessUnleashed/buff.epk""]",[],[],1,"","","","","","","",[],[],[],""
483,"vinktars_vessel","Art/2DArt/BuffIcons/VesselOfVinktarFlaskBuff.dds","[""Metadata/Effects/Spells/monsters_effects/Viking_Vinktars_Square/aura/aura.epk""]",[],[],1,"","","","","","","",[],[],[],""
484,"lava_aura_ignited","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","Metadata/Effects/StatusAilments/Ignited_player.epk","","",[],[],[],""
485,"remove_covered_in_spiders","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/Ignited.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk""]","[""Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ArachnidTombFire/BurningSpidersFire.epk""]",[],"","","","","","","","",[],[],[],""
486,"rhoomba_damage","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Environment/labyrinth/traps/roomba/roomba.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","","","",[],[],[],""
487,"flying_rhoomba_damage","Art/2DArt/BuffIcons/buffbleed.dds","[""Metadata/Effects/Environment/labyrinth/traps/roomba/flying_roomba.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[3],"","","","","","","","",[],[],[],""
488,"vinktars_vessel_no_epk","Art/2DArt/BuffIcons/VesselOfVinktarFlaskBuff.dds",[],[],[],"","","","","","","","",[],[],[],""
489,"gloom_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/gloom/gloomfire.epk""]",[],[],"","","","","","","","",[],[],[],""
