"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","bool","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","i32","BelongsActiveSkillsKey","rid","bool","bool","IsScalable","ContextFlags"
4050,"flameblast_damage_+%",1,"","",1,"","","","","","","",-1534724004,"[""charged_blast"",""flameblast"",""repeating_vaal_charged_blast"",""vaal_charged_blast""]","","","",1,[]
4051,"glacial_cascade_damage_+%",1,"","",1,"","","","","","","",-1842183382,"[""glacial_cascade"",""player_glacial_cascade""]","","","",1,[]
4052,"ice_crash_damage_+%",1,"","",1,"","","","","","","",303804576,"[""ice_crash""]","","","",1,[]
4053,"kinetic_blast_damage_+%",1,"","",1,"","","","","","","",1492020587,"[""kinetic_blast""]","","","",1,[]
4054,"shock_nova_damage_+%",1,"","",1,"","","","","","","",-43704081,"[""shock_nova"",""new_shock_nova""]","","","",1,[]
4055,"shockwave_totem_damage_+%",1,"","",1,"","","","","","","",1429768094,"[""totem_earthquake""]","","","",1,[]
4056,"wild_strike_damage_+%",1,"","",1,"","","","","","","",1724616829,"[""wild_strike""]","","","",1,[]
4057,"detonate_dead_damage_+%",1,"","",1,"","","","","","","",1241695484,"[""detonate_dead_old_monster"",""detonate_dead"",""repeating_vaal_detonate_dead"",""vaal_detonate_dead""]","","","",1,[]
4058,"caustic_arrow_damage_+%",1,"","",1,"","","","","","","",1781187244,"[""caustic_arrow""]","","","",1,[]
4059,"chaos_golem_damage_+%",1,"","",1,"","","","","","","",-1746351672,[],"","","",1,[]
4060,"flame_golem_damage_+%",1,"","",1,"","","","","","","",-251072416,[],"","","",1,[]
4061,"ice_golem_damage_+%",1,"","",1,"","","","","","","",561941029,[],"","","",1,[]
4062,"cold_snap_damage_+%",1,"","",1,"","","","","","","",-1022683851,"[""cold_snap"",""vaal_cold_snap"",""new_cold_snap"",""new_vaal_cold_snap""]","","","",1,[]
4063,"flame_totem_damage_+%",1,"","",1,"","","","","","","",-1652488773,"[""totem_fire_spray"",""totem_fire_spray_triggerable"",""flame_totem_channelled""]","","","",1,[]
4064,"animate_guardian_damage_+%",1,"","",1,"","","","","","","",1551831051,[],"","","",1,[]
4065,"bear_trap_damage_+%",1,"","",1,"","","","","","","",-1115991667,"[""trap_beartrap""]","","","",1,[]
4066,"frost_wall_damage_+%",1,"","",1,"","","","","","","",1756522216,"[""frost_wall""]","","","",1,[]
4067,"molten_shell_damage_+%",1,"","",1,"","","","","","","",156018188,"[""molten_shell"",""monster_vaal_molten_shell""]","","","",1,[]
4068,"reckoning_damage_+%",1,"","",1,"","","","","","","",-1544130784,"[""reckoning""]","","","",1,[]
4069,"vigilant_strike_damage_+%",1,"","",1,"","","","","","","",1028935127,"[""vigilant_strike""]","","","",1,[]
4070,"whirling_blades_damage_+%",1,"","",1,"","","","","","","",-1144682337,"[""blade_flurry"",""maligaro_blade_flurry""]","","","",1,[]
4071,"flame_dash_damage_+%",1,"","",1,"","","","","","","",-1869447689,"[""flame_dash""]","","","",1,[]
4072,"freeze_mine_damage_+%",1,"","",1,"","","","","","","",-643733094,"[""mine_freeze""]","","","",1,[]
4073,"herald_of_ash_damage_+%",1,"","",1,"","","","","","","",-1772021596,"[""herald_of_ash""]","","","",1,[]
4074,"herald_of_ice_damage_+%",1,"","",1,"","","","","","","",485011981,"[""herald_of_ice""]","","","",1,[]
4075,"herald_of_thunder_damage_+%",1,"","",1,"","","","","","","",1264455667,"[""herald_of_thunder""]","","","",1,[]
4076,"tempest_shield_damage_+%",1,"","",1,"","","","","","","",-1580644875,"[""tempest_shield""]","","","",1,[]
4077,"desecrate_damage_+%",1,"","",1,"","","","","","","",-820173287,"[""desecrate""]","","","",1,[]
4078,"blink_arrow_and_blink_arrow_clone_damage_+%",1,"","",1,"","","","","","","",-2017972839,"[""blink_arrow""]","","","",1,[]
4079,"mirror_arrow_and_mirror_arrow_clone_damage_+%",1,"","",1,"","","","","","","",-1894049377,"[""mirror_arrow""]","","","",1,[]
4080,"riposte_damage_+%",1,"","",1,"","","","","","","",-1907411795,"[""riposte""]","","","",1,[]
4081,"vengeance_damage_+%",1,"","",1,"","","","","","","",520503797,"[""vengeance""]","","","",1,[]
4082,"converted_enemies_damage_+%",1,"","",1,"","","","","","","",797334026,[],"","","",1,[]
4083,"abyssal_cry_damage_+%",1,"","",1,"","","","","","","",1544910409,"[""abyssal_cry"",""infernal_cry""]","","","",1,[]
4084,"shrapnel_shot_damage_+%",1,"","",1,"","","","","","","",326092632,"[""shrapnel_shot""]","","","",1,[]
4085,"blast_rain_damage_+%",1,"","",1,"","","","","","","",1857311138,"[""blast_rain""]","","","",1,[]
4086,"essence_drain_damage_+%",1,"","",1,"","","","","","","",1886593889,"[""essence_drain""]","","","",1,[]
4087,"contagion_damage_+%",1,"","",1,"","","","","","","",523859925,"[""contagion""]","","","",1,[]
4088,"blade_vortex_damage_+%",1,"","",1,"","","","","","","",2089433634,"[""blade_vortex"",""vaal_blade_vortex"",""new_blade_vortex"",""new_new_blade_vortex""]","","","",1,[]
4089,"bladefall_damage_+%",1,"","",1,"","","","","","","",-1905778530,"[""bladefall""]","","","",1,[]
4090,"ice_trap_damage_+%",1,"","",1,"","","","","","","",1488975800,"[""trap_ice""]","","","",1,[]
4091,"earthquake_damage_+%",1,"","",1,"","","","","","","",-714049071,"[""earthquake"",""vaal_earthquake"",""vaal_earthquake_footstep"",""earthquake_cascade""]","","","",1,[]
4092,"stone_golem_damage_+%",1,"","",1,"","","","","","","",-1957134411,[],"","","",1,[]
4093,"frost_bomb_damage_+%",1,"","",1,"","","","","","","",1926798180,"[""frost_bomb""]","","","",1,[]
4094,"orb_of_storms_damage_+%",1,"","",1,"","","","","","","",-1456070358,"[""orb_of_storms""]","","","",1,[]
4095,"siege_ballista_damage_+%",1,"","",1,"","","","","","","",201168059,"[""siege_ballista""]","","","",1,[]
4096,"blight_damage_+%",1,"","",1,"","","","","","","",1806884622,"[""blight_channel"",""vaal_blight""]","","","",1,[]
4097,"shockwave_slam_damage_+%",1,"","",1,"","","","","","","",1397008028,"[""oak_sunder"",""sunder"",""new_sunder""]","","","",1,[]
4098,"fire_beam_damage_+%",1,"","",1,"","","","","","","",-264600376,"[""fire_beam""]","","","",1,[]
4099,"life_regeneration_per_minute_%_while_frozen",1,"","",1,"","","","","","",1,989458975,[],"","","",1,[]
4100,"occultist_stacking_energy_shield_regeneration_rate_per_minute_%_on_kill_for_4_seconds",1,"","",1,"","","","","","","",-1847561809,[],"","","",1,[]
4101,"occultist_immune_to_stun_while_has_energy_shield","","","",4,"","","","","","","",-1480910934,[],9,"","","",[]
4102,"totem_damage_+%_final_per_active_totem",1,"","",1,"","","","","","",1,-1756000949,[],13,"","",1,[]
4103,"totem_damage_+%_final","","","",1,"","","","","","","",-1983596102,[],"","","",1,[]
4104,"cannot_be_affected_by_flasks",1,"","",4,"","","","","","","",1748438404,[],"","","","",[]
4105,"flasks_apply_to_your_zombies_and_spectres",1,"","",4,"","","","","","","",-942313529,[],"","","","",[]
4106,"modifiers_to_minion_damage_also_affect_you",1,"","",4,"","","","","","","",-140150588,[],12,"","","",[]
4107,"additive_modifiers_to_minion_attack_speed_also_affect_you",1,"","",4,"","","","","","","",1194849390,[],12,"","","",[]
4108,"modifiers_to_minion_cast_speed_also_affect_you",1,"","",4,"","","","","","","",-1834009602,[],12,"","","",[]
4109,"modifiers_to_minion_life_regeneration_also_affect_you",1,"","",4,"","","","","","","",1668993000,[],"","","","",[]
4110,"modifiers_to_minion_movement_speed_also_affect_you",1,"","",4,"","","","","","","",-349059188,[],"","","","",[]
4111,"modifiers_to_minion_resistances_also_affect_you",1,"","",4,"","","","","","","",150270119,[],12,"","","",[]
4112,"cast_on_gain_skill",1,"","",4,"","","","","","",1,926894101,[],"",1,"","",[]
4113,"base_lightning_damage_taken_per_second",1,"","",3,"","","","","","","",1630000386,[],"","","",1,[]
4114,"current_izaro_charges",1,"","",3,"","Super Endurance Charges",1,"","","",1,-1484956764,[],"","","",1,[]
4115,"attack_speed_+%_per_izaro_charge",1,"","",1,"","","","","","",1,-499478078,[],"","","",1,[]
4116,"cast_speed_+%_per_izaro_charge",1,"","",1,"","","","","","",1,1986583,[],"","","",1,[]
4117,"damage_+%_per_izaro_charge_final",1,"","",1,"","","","","","",1,489239381,[],"","","",1,[]
4118,"physical_damage_reduction_%_per_izaro_charge",1,"","",1,"","","","","","",1,1299999115,[],"","","",1,[]
4119,"resist_all_elements_%_per_izaro_charge",1,"","",1,"","","","","","",1,-1649448219,[],"","","",1,[]
4120,"critical_strike_chance_+%_per_izaro_charge",1,"","",1,"","","","","","",1,-209169328,[],"","","",1,[]
4121,"shield_charge_scaling_stun_threshold_reduction_+%_at_maximum_range",1,"","",3,"","","","","","",1,-1794345338,[],"","","",1,[]
4122,"map_spawn_perandus_chests",1,"","",4,"","","","","","","",-859515352,[],"","","","",[]
4123,"set_user_life_to_1_on_skill_use",1,"","",4,"","","","","","",1,-1554008539,[],"","","","",[]
4124,"grant_izaro_buff_on_skill_use",1,"","",4,"","","","","","",1,1957751385,[],"","","","",[]
4125,"local_double_damage_to_chilled_enemies","",1,1,4,"","","","",4126,4127,"",1354556104,[],"","","","",[]
4126,"main_hand_double_damage_to_chilled_enemies",1,"","",4,"","","","","","",1,614030729,[],"","","","",[]
4127,"off_hand_double_damage_to_chilled_enemies",1,"","",4,"","","","","","",1,-117536581,[],"","","","",[]
4128,"global_number_of_times_damage_is_doubled",1,"","",3,"","","","","","","",501520611,[],"","","",1,[]
4129,"main_hand_number_of_times_damage_is_doubled",1,"","",3,"","","",1,"","","",-411113819,[],"","","",1,[2]
4130,"off_hand_number_of_times_damage_is_doubled",1,"","",3,"","","",1,"","","",-2075565107,[],"","","",1,[2]
4131,"base_main_hand_number_of_times_damage_is_doubled","","","",3,"","","","","","","",1424858543,[],"","","",1,[]
4132,"base_off_hand_number_of_times_damage_is_doubled","","","",3,"","","","","","","",838251397,[],"","","",1,[]
4133,"local_elemental_penetration_%","",1,1,1,"","","","",4134,4135,"",-1460648218,[],"","","",1,[]
4134,"main_hand_elemental_penetration_%",1,"","",1,"","","","","","","",-1518622279,[],"","","",1,[]
4135,"off_hand_elemental_penetration_%",1,"","",1,"","","","","","","",185844712,[],"","","",1,[]
4136,"damage_while_no_frenzy_charges_+%","","","",1,"","","","","","",1,-750350214,[],"","","",1,[]
4137,"local_flask_ghost_reaver",1,1,"",4,"","","","","","","",-565991424,[],"","","","",[]
4138,"local_flask_zealots_oath",1,1,"",4,"","","","","","","",183444261,[],"","","","",[]
4139,"critical_strike_chance_against_enemies_on_full_life_+%",1,"","",1,"","","","","","","",1785296066,[],4,"","",1,[]
4140,"spirit_offering_life_%_added_as_base_maximum_energy_shield_per_corpse_consumed",1,"","",1,"","","","","","",1,1611142293,[],"","","",1,[]
4141,"minions_deal_%_of_physical_damage_as_additional_chaos_damage",1,"","",1,"","","","","","",1,827796030,[],12,"","",1,[]
4142,"attack_critical_strike_damage_life_leech_permyriad",1,"","",1,"","","","","","","",-1531585489,[],"","","",1,[]
4143,"minion_attack_minimum_added_physical_damage",1,"","",3,"","","","","","","",-1020886060,[],"","","",1,[]
4144,"minion_attack_maximum_added_physical_damage",1,"","",3,"","","","","","","",976147703,[],"","","",1,[]
4145,"attack_physical_damage_%_to_add_as_lightning",1,"","",1,"","","","","","","",1863039564,[],"","","",1,[]
4146,"attack_physical_damage_%_to_add_as_fire",1,"","",1,"","","","","","","",1406876633,[],"","","",1,[]
4147,"maximum_energy_shield_+_per_5_strength",1,"","",3,"","","","","","","",881817125,[],"","","",1,[]
4148,"attack_always_crit",1,"","",4,"","","","","","","",1405832413,[],"","","","",[]
4149,"totem_aura_enemy_damage_+%_final",1,"","",4,"","","","","","","",1837234270,[],"","","","",[]
4150,"totem_aura_enemy_fire_and_physical_damage_taken_+%",1,"","",4,"","","","","","","",1127672036,[],"","","","",[]
4151,"local_varunastra_weapon_counts_as_all_1h_melee_weapon_types","",1,1,4,"","","","",4152,4153,"",-1364713430,[],"","","","",[]
4152,"main_hand_varunastra_weapon_counts_as_all_1h_melee_weapon_types",1,"","",4,"","",1,"","","",1,-1577074603,[],"","","","",[]
4153,"off_hand_varunastra_weapon_counts_as_all_1h_melee_weapon_types",1,"","",4,"","",1,"","","",1,-1014447974,[],"","","","",[]
4154,"guardian_warcry_grant_attack_cast_and_movement_speed_to_you_and_nearby_allies_+%",1,"","",1,"","","","","","","",534378601,[],18,"","",1,[]
4155,"guardian_auras_grant_life_regeneration_per_minute_%",1,"","",1,"","","","","","","",-1670520220,[],7,"","",1,[]
4156,"guardian_nearby_enemies_cannot_gain_charges",1,"","",4,"","","","","","","",600906331,[],"","","","",[]
4157,"guardian_reserved_life_granted_to_you_and_allies_as_armour_%",1,"","",1,"","","","","","","",-1295696509,[],"","","",1,[]
4158,"guardian_remove_curses_and_status_ailments_every_10_seconds",1,"","",4,"","","","","","","",-1786486773,[],"","","","",[]
4159,"guardian_gain_life_regeneration_per_minute_%_for_1_second_every_10_seconds",1,1,"",1,"","","","","","","",-1143335652,[],7,"","",1,[]
4160,"life_reserved",1,"","",3,"","","","","","","",-706042567,[],"","","",1,[]
4161,"cannot_gain_charges",1,"","",4,"","","","","","",1,-1642855511,[],"","","","",[]
4162,"max_izaro_charges","","","",2,"","","","","","",1,2129548959,[],"","","",1,[]
4163,"local_display_socketed_gems_supported_by_level_x_fortify","",1,"",3,"","","","","","","",-1370358522,[],"","","","",[]
4164,"base_fire_immunity",1,"","",4,"","","","","","","",-2087864953,[],"","","","",[]
4165,"totem_fire_immunity",1,"","",4,"","","","","","","",1135122634,[],"","","","",[]
4166,"base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit",1,"","",1,"","","","","","","",-156797237,[],"","","",1,[]
4167,"totem_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit",1,"","",1,"","","","","","","",-914739663,[],"","","",1,[]
4168,"active_skill_attack_speed_+%_final_per_frenzy_charge","","","",1,"","","","","","","",-1020243308,[],"",1,"",1,[]
4169,"trap_damage_buildup_damage_+%_final_when_first_set",1,"","",1,"","","","","","","",-1860082698,[],"","","",1,[]
4170,"trap_damage_buildup_damage_+%_final_after_4_seconds",1,"","",1,"","","","","","","",1890469945,[],"","","",1,[]
4171,"local_display_grants_level_x_summon_stone_golem",1,1,"",3,"","","","","","","",1783083908,[],"","","","",[]
4172,"global_total_minimum_added_physical_damage","","","",3,"","","",1,"","","",247049716,[],"","","",1,[29]
4173,"global_total_maximum_added_physical_damage","","","",3,"","","",1,"","","",118570904,[],"","","",1,[29]
4174,"local_flask_immune_to_damage",1,1,"",4,"","","","","","","",1507088055,[],"","","","",[]
4175,"local_weapon_always_crit","",1,1,4,"","","","",4176,4177,1,-387591530,[],"","","","",[]
4176,"main_hand_weapon_always_crit",1,"","",4,"","","","","","","",911088427,[],"","","","",[]
4177,"off_hand_weapon_always_crit",1,"","",4,"","","","","","","",2023430149,[],"","","","",[]
4178,"trap_and_mine_minimum_added_physical_damage",1,"","",3,"","","","","","","",788296532,[],15,"","",1,[]
4179,"trap_and_mine_maximum_added_physical_damage",1,"","",3,"","","","","","","",-1637050575,[],15,"","",1,[]
4180,"trap_%_chance_to_trigger_twice",1,"","",1,"","","","","","","",-1704597750,[],"","","",1,[]
4181,"trap_has_triggered",1,"","",4,"","",1,"","","",1,-1109663034,[],"","","","",[]
4182,"physical_damage_over_time_per_10_dexterity_+%","","","",1,"","","","","","","",-225825000,[],"","","",1,[]
4183,"bleed_duration_per_12_intelligence_+%","","","",1,"","","","","","","",-755886890,[],"","","",1,[]
4184,"%_chance_to_cause_bleeding_enemies_to_flee_on_hit",1,"","",1,"","","","","","","",1437031272,[],"","","",1,[]
4185,"labyrinth_trinket_permanently_disable_statue_healing",1,"","",4,"","","","","","","",-681956340,[],"","","","",[]
4186,"labyrinth_trinket_instantly_kill_next_pedestal",1,"","",4,"","","","","","","",-1516156581,[],"","","","",[]
4187,"labyrinth_trinket_instantly_kill_next_portal",1,"","",4,"","","","","","","",-437990209,[],"","","","",[]
4188,"number_of_perandus_coin_stacks_to_drop",1,"","",3,"","","","","","","",-118689742,[],"","","",1,[]
4189,"melee_ancestor_totem_grant_owner_attack_speed_+%_final",1,"","",1,"","","","","","",1,-760584402,[],"","","",1,[]
4190,"gain_cannot_be_stunned_aura_for_4_seconds_on_block_radius",1,"","",3,"","","","","","","",995463413,[],"","","",1,[]
4191,"cleave_radius_+%",1,"","",1,"","","","","","","",1447168050,"[""cleave""]","","","",1,[]
4192,"ground_slam_radius_+%",1,"","",1,"","","","","","","",-981724765,"[""ground_slam"",""vaal_ground_slam"",""distance_scaled_ground_slam"",""vaal_ground_slam_spiked""]","","","",1,[]
4193,"infernal_blow_radius_+%",1,"","",1,"","","","","","","",168249379,"[""infernal_blow"",""infernal_blow_new""]","","","",1,[]
4194,"lightning_tendrils_radius_+%",1,"","",1,"","","","","","","",736019580,"[""lightning_tendrils"",""lightning_tendrils_channelled""]","","","",1,[]
4195,"magma_orb_radius_+%",1,"","",1,"","","","","","","",2040266276,"[""fire_mortar""]","","","",1,[]
4196,"reave_radius_+%",1,"","",1,"","","","","","","",1289471267,"[""reave"",""vaal_reave""]","","","",1,[]
4197,"molten_strike_radius_+%",1,"","",1,"","","","","","","",1672036007,"[""molten_strike""]","","","",1,[]
4198,"ice_shot_radius_+%",1,"","",1,"","","","","","","",547790985,"[""ice_shot""]","","","",1,[]
4199,"rain_of_arrows_radius_+%",1,"","",1,"","","","","","","",1878884447,"[""alira_rain_of_arrows"",""oak_rain_of_arrows"",""rain_of_arrows"",""vaal_rain_of_arrows"",""expanding_rain_of_arrows"",""triggered_expanding_rain_of_arrows"",""vaal_expanding_rain_of_arrows""]","","","",1,[]
4200,"leap_slam_radius_+%",1,"","",1,"","","","","","","",-1048976526,"[""leap_slam""]","","","",1,[]
4201,"lightning_arrow_radius_+%",1,"","",1,"","","","","","","",1045905843,"[""lightning_arrow""]","","","",1,[]
4202,"ice_nova_radius_+%",1,"","",1,"","","","","","","",-497459292,"[""ice_nova"",""vaal_ice_nova""]","","","",1,[]
4203,"static_strike_radius_+%",1,"","",1,"","","","","","","",-432036953,"[""static_strike"",""static_strike_new""]","","","",1,[]
4204,"storm_call_radius_+%",1,"","",1,"","","","","","","",1172046686,"[""storm_call"",""storm_call_no_los"",""storm_call_self"",""storm_call_attached"",""vaal_storm_call""]","","","",1,[]
4205,"sweep_radius_+%",1,"","",1,"","","","","","","",1334356061,"[""sweep"",""vaal_sweep""]","","","",1,[]
4206,"righteous_fire_radius_+%",1,"","",1,"","","","","","","",-221671137,"[""righteous_fire"",""vaal_righteous_fire_duration"",""vaal_righteous_fire"",""righteous_fire_sacrifice""]","","","",1,[]
4207,"arctic_breath_radius_+%",1,"","",1,"","","","","","","",-949589830,"[""arctic_breath""]","","","",1,[]
4208,"ball_lightning_radius_+%",1,"","",1,"","","","","","","",-1694488782,"[""ball_lightning"",""shavronne_ball_lightning""]","","","",1,[]
4209,"explosive_arrow_radius_+%",1,"","",1,"","","","","","","",1969263453,"[""explosive_arrow"",""explosive_arrow_weapon""]","","","",1,[]
