"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkillsKey","bool","bool","[i32]","rid","MultiPartAchievement","bool","ItemClasses","GrantedEffectsKey"
2200,"ZombieBossLeapSlamSpecialHillock","",[],0,0,"",4,[],[],"",0,[],"",2,1500,14,"","",[],"","","",[],""
2201,"BetrayalThaneLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2500,14,"","",[],"","","",[],""
2202,"BetrayalVaganLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2830,14,"","",[],"","","",[],""
2203,"BetrayalHillockLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2000,14,"","",[],"","","",[],""
2204,"AfflictionMinionLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,1570,14,"","",[],"","","",[],""
2205,"SupportCurseOnHit",1,"[1,7]",1,0,"&",3,[],"[33,36,26]","",1126527955,[],"",2,1000,"",1,"",[],"","","",[],""
2206,"SupportCurseOnHitCurse",1,"[69,97,74,32,74]",1,0,"&",3,[37],"[33,36,26,53,50]","",-705059429,[],"",2,1000,"",1,"",[],"","","",[],""
2207,"BirdmanConsumeCorpse","",[],1,0,"",4,[],[],"",0,[],"",2,2670,215,"","",[],"","","",[],""
2208,"BirdmanConsumeCorpseStrIntMission","",[],1,0,"",4,[],[],"",0,[],"",2,2670,215,"","",[],"","","",[],""
2209,"BirdmanConsumeCorpseInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,2670,215,"","",[],"","","",[],""
2210,"BirdmanConsumeCorpseSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,2670,215,"","",[],"","","",[],""
2211,"BirdmanConsumeCorpseTalisman","",[],1,0,"",4,[],[],"",0,[],"",2,2670,215,"","",[],"","","",[],""
2212,"RegurgitatorConsumeCorpse","",[],1,0,"",4,[],[],"",0,[],"",2,2630,215,"","",[],"","","",[],""
2213,"BirdmanBloodProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],""
2214,"BirdmanBloodProjectileInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],""
2215,"BirdmanBloodProjectileSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],""
2216,"RegurgitatorBloodProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],""
2217,"BirdmanBloodProjectileMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],""
2218,"RegurgitatorBloodProjectileMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,387,"","",[],"","","",[],""
2219,"RootSpiderBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2220,"RootSpiderBurrowInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2221,"InsectWildBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2222,"AbyssMineBatBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2223,"HarvestGrubBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,700,217,"","",[],"","","",[],""
2224,"HarvestGrubBurrowFlee","",[],1,0,"",4,[],[],"",0,[],"",2,700,217,"","",[],"","","",[],""
2225,"HarvestInsectBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1333,217,"","",[],"","","",[],""
2226,"HarvestDevourerBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2227,"UltimatumSnakeBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],""
2228,"RootSpiderEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2229,"RootSpiderEmergeSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2230,"InsectWildEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2231,"HarvestGrubEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,500,218,"","",[],"","","",[],""
2232,"HarvestInsectEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,2000,218,"","",[],"","","",[],""
2233,"HarvestDevourerEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2234,"AbyssMineBatEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2235,"UltimatumSnakeEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,218,"","",[],"","","",[],""
2236,"Reave","",[],1,0,"",2,[],[],"",396259592,[],"",2,1000,220,"","",[],"","","",[],""
2237,"VaalReave","",[],1,0,"",2,[],[],"",1912285133,[],"",2,1000,221,"","",[],"","","",[],""
2238,"ExileReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2239,"GemlingReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2240,"StrDexMasterReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2241,"DarkExileReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2242,"DarkExileVaalReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,221,"","",[],"","","",[],""
2243,"MonsterReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2244,"MonsterReaveDemonBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2245,"MonsterReaveInvasion","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2246,"WbReaveFire","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2247,"WbReaveChaosLeader","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2248,"PerandusReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2249,"BoarBanditReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2250,"KraitynReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],""
2251,"DominusChillingBond","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,222,"","",[],"","","",[],""
2252,"DominusChillingBond2","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,222,"","",[],"","","",[],""
2253,"DominusChillingBond3","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,222,"","",[],"","","",[],""
2254,"DominusChillingBond4","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,222,"","",[],"","","",[],""
2255,"DominusLightningSouls","",[],1.9375,0.055,"",4,[],[],"",0,[],"",2,3000,223,"","",[],"","","",[],""
2256,"LightningSoulOnDeath","",[],1.9375,0.055,"",4,[],[],"",0,[],"",2,0,328,"","",[],"","","",[],""
2257,"DominusLightningSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,224,"","",[],"","","",[],""
2258,"TouchOfGod","",[],1,0,"",1,[],[],"",-1320208487,[],"",2,1000,885,"","",[],"","","",[],""
2259,"DominusMark","",[],1,0,"",4,[],[],"",0,[],"",2,1000,225,"","",[],"","","",[],""
2260,"DominusDemonSuicideExplosion","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2261,"AnomalySuicideExplosion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2262,"VolatileSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2263,"BlightBanditSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,4000,179,"","",[],"","","",[],""
2264,"VolatileSuicideExplosionMachinarium","",[],2,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2265,"VolatileSuicideExplosionPopcorn","",[],0.97,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2266,"SynthesisGolemBombExplode","",[],1.5,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2267,"PhantasmSuicideExplosion","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,2000,179,"","",[],"","","",[],""
2268,"VolatileSuicideExplosionElderGuardian","",[],3.8889,0.048,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2269,"DelveVolatileExplosion","",[],3.5,0.056,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2270,"DelveVolatileExplosionSulphite","",[],0,0,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2271,"BetrayalRelicExplosion","",[],2.25,0.056,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2272,"ArchitectDemonSuicideExplosion","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2273,"MarakethTornadoSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1200,986,"","",[],22,"","",[],""
2274,"DominusDemonSuicideExplosionSelf","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],""
2275,"AtziriDemonSuicideExplosionSelf","",[],2.5,0.065,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],""
2276,"VolatileMetamorphosisSuicideExplosion","",[],0.7,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2277,"VolatileMetamorphosisFireSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2278,"VolatileMetamorphosisColdSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2279,"VolatileMetamorphosisLightningSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2280,"VolatileMetamorphosisSuicideExplosionSmall","",[],1.8,0.05,"",4,[],[],"",0,[],"",2,1500,179,"","",[],"","","",[],""
2281,"AfflictionVolatileSuicideExplosion","",[],3,0.034,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2282,"DjinnDemonVolatileSuicideExplosion","",[],3.1111,0.0515,"",4,[],[],"",0,[],"",2,600,179,"","",[],"","","",[],""
2283,"MavenOrbSuicideExplosion","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2284,"VoranaOrbSuicideExplosion","",[],2.5,0.045,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"",146,"",[],""
2285,"ChaosDegenAura","",[],0.9333,0.0365,"",4,[],[],"",0,[],"",2,1000,226,"","",[],"","","",[],""
2286,"WeaverHide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2287,"HideTalismanBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2288,"HideVaultBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"",1,[],"","","",[],""
2289,"HideDropBearBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2290,"DominusDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2291,"MonsterDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2292,"MonsterDemonCleaveEnrageSide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2293,"MonsterDemonCleaveEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2294,"DominusDemonProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],""
2295,"DelayedBlast","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2296,"BlightDelayedBlast","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2297,"BlightDelayedBlastTriggered","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,231,"","",[],"","","",[],""
2298,"DelayedBlastVastiri","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2299,"DelayedBlastBlight","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2300,"AvariusDelayedBlast","",[],8,0.04,"",4,[],[],"",0,[],"",2,1500,818,"","",[],"","","",[],""
2301,"AvariusDelayedBlastMap","",[],3.6,0.04,"",4,[],[],"",0,[],"",2,1500,818,"","",[],"","","",[],""
2302,"TolmanDelayedBlast","",[],2.59,0.04,"",4,[],[],"",0,[],"",2,1500,230,"","",[],"","","",[],""
2303,"DelayedBlastSpectre","",[],0.78,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2304,"MonsterDelayedBlastInvasion","",[],1.15,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2305,"PerandusDelayedBlast1","",[],1.15,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2306,"PerandusDelayedBlast2","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2307,"BetrayalJanusDelayedBlast","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
2308,"BetrayalDjinnDelayedBlast","",[],1.75,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
2309,"SupportCastOnCrit",1,[1],1,0,"&",2,[],"[33,36,26,12]","",121449812,[],"",2,1000,"",1,"",[],"","","",[],""
2310,"SupportCastOnCritTriggered",1,"[2,32,74]",1,0,"&",2,"[37,90]","[33,36,26,12,50]","",1580212112,[],"",2,1000,"",1,"",[],"","","",[],""
2311,"SupportCastOnMeleeKill",1,[20],1,0,"&",1,[],"[33,36,26,12]","",-1654293340,[],"",2,1000,"",1,"",[],"","","",[],""
2312,"SupportCastOnMeleeKillTriggered",1,"[2,32,74]",1,0,"&",1,"[37,90]","[33,36,26,12,50]","",-683576097,[],"",2,1000,"",1,"",[],"","","",[],""
2313,"SupportMultiTrap",1,[33],1,0,"t",2,[],[],"",1764977256,[],"",2,1000,"","","",[],"","","",[],""
2314,"SupportAdditionalLevel",1,[],1,0,"+",1,[],[],1,-1492837107,[],"",2,1000,"","","",[],"","","",[],""
2315,"DominusDemonCharge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,232,"","",[],"","","",[],""
2316,"DominusDash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,233,"","",[],"","","",[],""
2317,"DominusDashMap","",[],1,0,"",4,[],[],"",0,[],"",2,1000,233,"","",[],"","","",[],""
2318,"IguanaProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2319,"IguanaProjectileChrome","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2320,"IguanaProjectileBasilisk","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2321,"IguanaProjectileGardensMap","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"",96,"",[],""
2322,"IguanaProjectileChromeGardensMap","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"",96,"",[],""
2323,"IguanaProjectileFire","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2324,"IguanaProjectileInvasion","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2325,"BestiaryIguanaProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2326,"BestiaryIguanaSpiritProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2327,"SkeletonCannonProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,3000,61,"","",[],"","","",[],""
2328,"LightningTrap","",[],3.1464,0.0344,"",3,[],[],"",-96650389,[],"",2,1000,234,"","",[],"","","",[],""
2329,"LightningTrapRoyale","",[],3.1464,0.0344,"",3,[],[],"",-862182167,[],"",2,1000,234,"","",[],"","","",[],""
2330,"VaalLightningTrap","",[],4.6252,0.0344,"",3,[],[],"",-1827001460,[],"",2,1000,235,"","",[],"","","",[],""
2331,"TormentSpiritVaalLightningTrap","",[],2.3125,0.0371,"",3,[],[],"",0,[],"",2,1000,235,"","",[],"","","",[],""
2332,"MonsterLightningTrap","",[],1.6875,0.0385,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2333,"MonsterLightningTrapMapBoss","",[],1.6875,0.0385,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2334,"WbLightningTrap","",[],2,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2335,"ExileLightningTrap","",[],2,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2336,"DarkExileLightningTrap","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2337,"WbLightningTrapLeader","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2338,"PerandusLightningTrap","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2339,"IzaroDaemonLightningTrap","",[],3.125,0.04,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2340,"MonsterLightningTrapInvasion","",[],2.1875,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2341,"MonsterLightningTrapSingle","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2342,"MonsterLightningTrapSingleInvasion","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2343,"MonsterLightningProjectileSpiralDaemon","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2344,"WbLightningProjectileSpiralDaemonLeader","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2345,"LightningProjectileSpiralTotemBossTeamBAtollDaemon","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2346,"MonsterLightningProjectileNova","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2347,"PerandusLightningProjectile","",[],1.5875,0.034,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2348,"WbLightningEliteProjectileNova","",[],1.5875,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2349,"MonsterLightningProjectileNovaLegends","",[],1.3328,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2350,"LightningNovaWest","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2351,"MerveilDaughterLightningNova","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1333,326,"","",[],"","","",[],""
2352,"BeyondDemonLightningProjectile","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2353,"BlackguardClericBossKitavaProjectileNova","",[],1.4111,0.0273,"",3,[],[],"",0,[],"",2,2250,326,"","",[],"","","",[],""
2354,"BlackguardClericBossKitavaProjectile","",[],1.6889,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2355,"VaalSideAreaBossKitavaProjectile","",[],1.5,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2356,"VaalSideAreaBossKitavaProjectileSpiral","",[],0.5,0.0273,"",3,[],[],"",0,[],"",2,2000,326,"","",[],"","","",[],""
2357,"KitavaInnocenceProjectile","",[],0.1111,0.01,"",3,[],[],"",0,[],"",2,1500,326,"","",[],"","","",[],""
2358,"KitavaInnocenceProjectileFlying","",[],0.1111,0.01,"",3,[],[],"",0,[],"",2,4000,326,"","",[],"","","",[],""
2359,"KitavaSinProjectile","",[],0.1,0.01,"",3,[],[],"",0,[],"",2,1500,326,"","",[],"","","",[],""
2360,"KitavaSinProjectileFlying","",[],0.1,0.01,"",3,[],[],"",0,[],"",2,4000,326,"","",[],"","","",[],""
2361,"BlackRavenProjectile","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2362,"SkeletonProjectileGold","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2363,"SkeletonProjectileBlack","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2364,"SkeletonProjectileBlackExpedition","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2365,"BansheeProjectileBlack","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2366,"GodmodeGhostProjectileBlack","",[],1.5,0.035,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2367,"BestiaryFireModSpiral","",[],1.9444,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2368,"BestiaryFireModNova","",[],2.2222,0.048,"",3,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
2369,"BestiaryFireModNova2","",[],2.2222,0.048,"",3,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
2370,"MonsterVaalLightningTrapStrDexMasterAlly","",[],2.3125,0.0371,"",3,[],[],"",0,[],"",2,1000,235,"","",[],"","","",[],""
2371,"SmokeMine","",[],1,0,"",2,[],[],"",1042972711,[],"",2,500,236,"","",[],"","","",[],""
2372,"SmokeMineRoyale","",[],1,0,"",2,[],[],"",39487002,[],"",2,500,236,"","",[],"","","",[],""
2373,"MonsterSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2374,"MonsterSmokeMineSnakeSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2375,"MonsterSmokeMineSnakeDexMission","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2376,"MonsterSmokeMineSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2377,"MonsterSmokeMineDexMission","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2378,"DarkExileSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2379,"SmokeMineChaosLeader4Trap","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2380,"SmokeMineChaosLeader4Teleport","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2381,"DarkSeawitchSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],91,"","",[],""
2382,"WbSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2383,"MonsterSmokeMineInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2384,"BeyondDemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2385,"TormentDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2386,"TempestDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2387,"ProphecyDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2388,"NemesisDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2389,"ExileSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2390,"PerandusSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2391,"StrMissionSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2392,"EnduranceChargeOnMeleeStun",1,[20],1,0,"e",1,[],[],"",734655437,[],"",2,1000,"","","",[],"","","",[],""
2393,"SupportReflectCursesOnSelfUnique",1,"[69,97,74]",1,0,"",4,[],[],"",1435695093,[],"",2,1000,"","","",[],"","","",[],""
2394,"SupportReducedReservationOfCursesUnique",1,[69],1,0,"",4,[],[],"",-64799581,[],"",2,1000,"","","",[],"","","",[],""
2395,"SupportCurseAurasAffectYouUnique",1,[69],1,0,"",4,[],[],"",1726693546,[],"",2,1000,"","","",[],"","","",[],""
2396,"MonsterProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2397,"LegionMonsterProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,2000,237,"","",[],"","","",[],""
2398,"MonsterProximityShieldElder","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2399,"MonsterProximityShieldHarbinger","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2400,"MonsterProximityShieldHarbingerLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2401,"MonsterProximityShieldLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2402,"MonsterProximityShieldInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2403,"MonsterProximityShieldLegends","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2404,"NemesisDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2405,"InvasionBeastBossDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2406,"TempestDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2407,"TalismanT2DaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2408,"PerandusDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,238,"","",[],"","","",[],""
2409,"EssenceDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,100,237,"","",[],"","","",[],""
2410,"VaultBossProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,238,"",1,[],"","","",[],""
2411,"AvatarProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2412,"PillarsOfVastiriProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,100,238,"","",[],"","","",[],""
2413,"PillarsOfVastiriProximityShieldLarge","",[],1,0,"",4,[],[],"",0,[],"",2,100,238,"","",[],"","","",[],""
2414,"MaligaroDemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,238,"","",[],"","","",[],""
2415,"PopupProximityShieldMachinarium","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2416,"BlightRelicProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,500,237,"","",[],"","","",[],""
