"rownum","Id","DisplayedName","Description","string","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool"
121,"expanding_rain_of_arrows","Rain of Arrows","Fires multiple arrows into the air, to land in sequence after a delay, starting at the targeted location and spreading outwards in all directions. Each arrow deals damage in an area around it. Half of the arrows will land directly on targets if there are targets in their range.","ExpandingRainOfArrows","Art/2DArt/SkillIcons/rainofarrows.dds","[1,2]","[1,41,58,8,11,62,15,14,16,32,89]",[13],"Before they're given their first Long Bow, aspiring archers on Oriath are taught the art of the Arrow Rain. When the student is ready to be tested, he is taken out to the marshes, and commanded to fire a salvo at a flock of geese. The aspirant must bring down at least a dozen birds with one barrage, or it's back for another year of training and discipline. __BREAK__ __BREAK__ Naturally, the Rain of Arrows technique is often used to devastating effect on the field of battle. A skilled archer fires a single enchanted missile aloft, and when it descends, it multiplies to carpet an entire area in a lethal shower. Be wary if you ever behold an enemy archer pointing their bow skyward.","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/rain_of_arrows.jpg",1,"ExpandingRainOfArrows",1,21,1,"[4226,4020,4199,8025]","[70,24,434,8026]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
122,"triggered_expanding_rain_of_arrows","Rain of Arrows","Fires multiple arrows into the air, to land in sequence after a delay, starting at the targeted location and spreading outwards in all directions. Each arrow deals damage in an area around it. Half of the arrows will land directly on targets if there are targets in their range.","ExpandingRainOfArrows","Art/2DArt/SkillIcons/rainofarrows.dds","[1,2]","[1,41,8,11,62,15,14,16,32,37,50,89]",[13],"Before they're given their first Long Bow, aspiring archers on Oriath are taught the art of the Arrow Rain. When the student is ready to be tested, he is taken out to the marshes, and commanded to fire a salvo at a flock of geese. The aspirant must bring down at least a dozen birds with one barrage, or it's back for another year of training and discipline. __BREAK__ __BREAK__ Naturally, the Rain of Arrows technique is often used to devastating effect on the field of battle. A skilled archer fires a single enchanted missile aloft, and when it descends, it multiplies to carpet an entire area in a lethal shower. Be wary if you ever behold an enemy archer pointing their bow skyward.","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/rain_of_arrows.jpg",1,"ExpandingRainOfArrows",1,21,1,"[4226,4020,4199,8025]","[70,24,434,8026]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
123,"vaal_expanding_rain_of_arrows","Vaal Rain of Arrows","Fires multiple arrows into the air, to land in multiple sequences after a delay, each starting at the targeted location and spreading outwards in all directions. Each arrow deals damage in an area around it. Half of the arrows will land directly on targets if there are targets in their range.","ExpandingRainOfArrows","Art/2DArt/SkillIcons/rainofarrows.dds","[1,2]","[1,41,8,11,62,15,14,16,38,89]",[13],"","",1,"VaalExpandingRainOfArrows",1,21,1,"[4226,4020,4199,8025]","[70,24,434,8026]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
124,"fire_storm","Firestorm","Flaming bolts rain down over the targeted area. They explode when landing, dealing damage to nearby enemies.","FireStorm","Art/2DArt/SkillIcons/FirestormV2.dds","[1,2,22]","[2,7,8,9,14,15,16,22,32,29,56,70,72]",[],"Perhaps the most feared area effect skill in the Witch's arsenal, the mighty Firestorm skill is legendary for its power and cruelty. The incantation tears a rift in the heavens that showers a wide swath of ground in a rain of searing flames. These bolts pound down without mercy, exploding violently to cause even more harm.","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/fire_storm.jpg","","Firestorm",1,21,1,"[4251,4033]","[215,24]",[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
125,"fire_storm_ignore_los","","","FireStorm","","[1,2,8]","[2,7,8,9,14,15,16,22,32,29,72]",[],"","",1,"",1,21,1,"[4251,4033]","[215,24]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
126,"ice_storm","Icestorm","Icy bolts rain down over the targeted area. They explode when landing, dealing damage to nearby enemies and chilling them, as well as causing patches of chilled ground. Skill damage is based on Intelligence.","FireStorm","Art/2DArt/BuffIcons/icestorm.dds","[1,2,22]","[2,7,8,9,14,15,16,22,32,30,56,68,70,72]",[],"","",1,"IcestormUniqueStaff12",1,21,1,[],[],[],1,1,[],8,3,"","","[3,18,10,11,29,16,17,19,26,12,13,27]",1,"",1
127,"lightning_strike","Lightning Strike","Infuses your melee weapon with electrical energies as you swing. In addition to converting some of your physical damage to lightning damage, the stored energy is released from the weapon as projectiles as you strike, flying out to hit farther-away enemies. The projectiles cannot miss if the melee attack hits a target.","LightningStrike","Art/2DArt/SkillIcons/lightningslash.dds","[1,2]","[1,41,3,21,24,20,31,82]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","http://s3.amazonaws.com/pathofexile/image/skills/strength/lightning_strike.jpg","","LightningStrike","",21,1,"[4009,4265,6287,6288]","[24,173,6282,6268]",[],1,1,[],8,"","","","[2,12,3,35,28,15,14,13,26,17,16,29,11,10,18,19,27]","","",1
128,"vaal_new_lightning_strike","Vaal Lightning Strike","Infuses your melee weapon with electrical energies as you swing. In addition to converting some of your physical damage to lightning damage, the stored energy becomes an orb attached to the enemy you hit, or the ground if you don't hit an enemy. The orb will periodically fire projectiles at other nearby enemies for a duration, which will also damage the enemy the orb is attached to.","VaalNewLightningStrike","Art/2DArt/SkillIcons/lightningslash.dds","[1,2]","[1,21,20,9,38,31,3,41,82]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",21,1,"[4009,4265,6287,6288]","[24,173,6282,6268]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
129,"vaal_lightning_strike","Vaal Lightning Strike","Infuses your melee weapon with electrical energies as you swing. In addition to converting some of your physical damage to lightning damage, the stored energy is forced into the enemy as you strike, electrically charging them for a duration, during which lightning will arc between them and other nearby enemies, dealing damage. This occurs even if the attack is dodged.","VaalLightningStrike","Art/2DArt/SkillIcons/lightningslash.dds","[1,2]","[1,21,20,9,38,31]","[6,7,9,10,11,12,32,14,15,16,17,57,56]","","",1,"","",21,1,"[4009,4265,6287,6288]","[24,173,6282,6268]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
130,"tempest_shield","Tempest Shield","Enchants your shield with the power of storms, which lashes out to deal arcing lightning damage to attackers when you block them. Blocking refreshes the duration of Tempest Shield.","LightningShield","Art/2DArt/SkillIcons/lightningshield.dds",[4],"[2,7,10,23,31,19,32,9]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/tempest_shield.jpg","","TempestShield","",21,1,"[4076,4416]","[24,172]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
131,"molten_shell","Molten Shell","Summons fiery elemental shields providing additional armour for a short duration. If cumulative physical damage prevented by your blocking or armour reaches a threshold, the shields explode outwards, dealing fire damage to surrounding enemies.","FireShield","Art/2DArt/SkillIcons/moltenshield.dds",[4],"[2,7,8,9,15,27,32,29,64,72,28,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/molten_shell.jpg","","MoltenShell","",21,1,"[4067,4521]","[24,4548]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
132,"molten_shell_barrier","Molten Shell","Applies a buff that adds to your armour, and can take some of the damage from hits for you before being depleted. When the buff expires or is depleted, the skill deals reflected damage to enemies around you based on the total damage that was taken from the buff. Shares a cooldown with other Guard skills.","FireShield","Art/2DArt/SkillIcons/moltenshield.dds",[4],"[2,8,9,15,27,29,64,72,28,32,78,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/molten_shell.jpg","","MoltenShell","",21,1,"[9920,4521,9570]","[215,4548,9425]",[],1,1,[],8,"","","","[4,18,10,11,29,16,17,19,26]","","",1
133,"vaal_molten_shell","Vaal Molten Shell","Applies a buff that raises your armour, and takes some of the damage from hits for you before being depleted. Each second, the skill deals reflected damage to surrounding enemies based on the damage taken by the buff in that second. When the buff is removed, the skill deals reflected damage to enemies around you based on the total damage that was taken by the buff. You cannot have the buff at the same time as any other Guard skill.","FireShield","Art/2DArt/SkillIcons/moltenshield.dds",[4],"[2,8,9,15,27,29,64,72,28,38,86,85,90,78]",[],"","",1,"","",21,1,"[9920,4521]","[215,4548]",[],1,1,[],8,"","","","[4,18,10,11,29,16,17,19,26]","","",1
134,"monster_vaal_molten_shell","Vaal Molten Shell","","FireShield","",[4],"[2,7,8,9,15,27,38,29,32,72,28]",[],"","",1,"","",21,1,"[4067,4521]","[24,4548]",[],1,1,[],8,"","","","[3,18,10,11,29,16,17,19,26,12,13,27]","","",1
135,"power_siphon","Power Siphon","Fires your wand to unleash projectiles that fire toward enemies in front of you or to your sides, dealing increased damage and granting you a power charge if an enemy is killed by, or soon after, the hit.","PowerShot","Art/2DArt/SkillIcons/soulsyphon.dds","[1,2]","[1,41,58,3,57,15,14,16]",[8],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/power_shot.jpg","","PowerSiphon","",21,1,"[4232,4038,7993]","[70,24,173]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
136,"vaal_power_siphon","Vaal Power Siphon","Fires your wand simultaneously at all nearby enemies, culling those close to death and granting you a power charge for each. Cannot be supported by Volley.","PowerShot","Art/2DArt/SkillIcons/soulsyphon.dds","[1,2]","[1,41,3,15,14,16,38,82]",[8],"","",1,"","",21,1,"[4232,4038,7993]","[70,24,173]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
137,"mass_frenzy","","","MassFrenzy","",[4],"[2,8,72]",[],"","",1,"MassFrenzy","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
138,"mass_endurance","","","MassEndurance","",[4],"[2,8,72]",[],"","",1,"MassEndurance","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
139,"mass_power","","","MassPower","",[4],"[2,8,72,32]",[],"","",1,"MassPower","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
140,"puncture","Puncture","Punctures enemies, causing a bleeding debuff, which will be affected by modifiers to skill duration. Puncture works with bows, daggers, claws or swords.","Puncture","Art/2DArt/SkillIcons/puncture.dds","[1,2]","[1,41,58,3,57,9,14,16,15,21,24,20,35,32,28]","[13,6,7,9,10,15,56]","","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/puncture.jpg","","Puncture","",21,1,"[4027,4249,4284]","[24,215,5440]",[],1,1,[],8,3,"","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
141,"lightning_arrow","Lightning Arrow","Fires a charged arrow at the target, causing them to be struck by a bolt of lightning which damages nearby enemies.","LightningArrow","Art/2DArt/SkillIcons/lightningarrow.dds","[1,2]","[1,41,58,8,3,57,15,14,16,31,32]",[13],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/lightning_arrow.jpg","","LightningArrow","",21,1,"[4025,4201]","[24,434]",[],1,1,[],8,"","","","[2,18,10,11,29,16,17,19,26,14,15,28,35]","","",1
142,"taunt","Taunt","","Taunt","",[2],[],[],"","",1,"","",21,1,[],[],[],1,1,[],8,"","","",[],"","",1
143,"haste","Haste","Casts an aura that increases the movement speed, attack speed and cast speed of you and your allies.","CastAuraSpeed","Art/2DArt/SkillIcons/auraspeed.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/haste.jpg","","Haste","",21,1,"[4347,8305]","[14052,14073]",[],1,1,[],8,"","","",[],"","",1
144,"vaal_haste","Vaal Haste","Casts a temporary aura that increases the movement speed, attack speed and cast speed of you and your allies.","VaalAuraSpeed","Art/2DArt/SkillIcons/auraspeed.dds",[4],"[2,5,8,15,23,9,38,39,72,64,85,86,90]",[],"","",1,"","",21,1,[4347],[14052],[],1,1,[],8,"","","",[],"","",1
145,"purity","Purity of Elements","Casts an aura that grants elemental resistances to you and your allies.","CastAuraElementalResistances","Art/2DArt/SkillIcons/auraresist.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/purity.jpg","","Purity","",21,1,"[4341,8307,11026]","[14052,14073,1941]",[],1,1,[],8,"","","",[],"","",1
146,"vitality","Vitality","Casts an aura that grants life regeneration to you and your allies.","CastAuraLifeRegen","Art/2DArt/SkillIcons/auraregen.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/vitality.jpg","","Vitality","",21,1,"[4344,8311]","[14052,14073]",[],1,1,[],8,"","","",[],"","",1
147,"vaal_vitality","Vaal Vitality","Casts a temporary aura that grants life regeneration to you and your allies.","VaalAuraLifeRegen","Art/2DArt/SkillIcons/auraregen.dds",[4],"[2,5,8,15,23,9,38,39,72,64,85,86,90]",[],"","",1,"","",21,1,[4344],[14052],[],1,1,[],8,"","","",[],"","",1
148,"discipline","Discipline","Casts an aura that grants additional energy shield and increased energy shield recharge rate to you and your allies.","CastAuraEnergyShield","Art/2DArt/SkillIcons/auraenergy.dds",[4],"[2,8,5,12,23,15,39,64,72,81,85,86,90]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/discipline.jpg","","Discipline","",21,1,"[4340,7898,8303]","[14052,1941,14073]",[],1,1,[],8,"","","",[],"","",1
