"rownum","Id","i32_8","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool_47"
1259,"Miner",100,"",0,0,0,20,2,"","",1
1260,"MinerDelve",100,"",0,0,0,20,2,"","",1
1261,"MinerMapBossMinion",100,"",0,0,0,20,2,"","",1
1262,"MinerMapBossMinionDurable",100,"",0,0,0,20,2,"","",1
1263,"MinerBoss",100,"",0,0,0,20,27,"","",1
1264,"MinerMapBoss",100,"",0,0,0,20,35,"","",1
1265,"MinerLantern",100,"",0,20,0,20,1,"","",1
1266,"MinerLanternDelve",100,"",0,20,0,20,1,"","",1
1267,"MinerLanternBoss",100,"",0,20,0,20,26,"","",1
1268,"MinerLanternMapBoss",100,"",0,20,0,20,35,"","",1
1269,"Dummy",100,"",0,0,0,0,8,"","",""
1270,"DummyFixedLife",100,"",0,0,0,0,0,"","",""
1271,"ArmouredDummy",100,"",100,0,0,0,0,"","",""
1272,"Mannequin",100,"",0,0,0,20,2,"","",""
1273,"MannequinDelve",100,"",0,0,0,20,2,"",1,""
1274,"MannequinDelveProtoVaal",100,"",0,50,0,20,17,"",1,""
1275,"MassSkeleton",100,"",50,0,0,20,20,"","",1
1276,"MassSkeletonMinion",100,"",50,0,0,20,20,"","",1
1277,"MassSkeletonProphecy",100,"",50,0,0,20,28,"","",1
1278,"MassSkeletonBoss",100,"",50,0,0,20,28,"","",1
1279,"MassSkeletonBoss2",100,"",50,0,0,20,28,"","",1
1280,"MassSkeletonMapBoss",100,"",50,0,0,20,35,"","",1
1281,"MassSkeletonMapBoss2",100,"",50,0,0,20,35,"","",1
1282,"MassSkeletonMapBoss3",100,"",50,0,0,20,35,"","",1
1283,"MassSkeletonMapBoss4",100,"",50,0,0,20,35,"","",1
1284,"MassSkeletonMapBoss5",100,"",50,0,0,20,35,"","",1
1285,"MonsterTrap",100,"",0,0,0,0,0,"","",""
1286,"MonsterTrapVisible",100,"",0,0,0,0,0,"","",""
1287,"VultureParasite",100,"",0,0,0,20,7,"","",1
1288,"VultureParasiteAtlasUber",100,"",0,0,0,20,7,"","",1
1289,"VultureParasite2",100,"",0,0,0,20,7,"","",1
1290,"VultureParasiteMapBossMinion",100,"",0,0,0,20,7,"","",1
1291,"VultureParasiteBoss",100,"",0,0,0,20,33,"","",1
1292,"VultureParasiteMapBoss",100,"",0,0,0,20,35,"","",1
1293,"VultureParasiteMapBossAtlasUber",100,"",0,0,0,20,35,"","",1
1294,"VultureParasiteBossProphecy",100,"",0,0,0,20,7,"","",1
1295,"Grandmaster",100,"",0,0,0,0,0,"","",""
1296,"Handfinger",100,"",0,50,0,20,2,"","",1
1297,"HandfingerBoss",100,"",0,50,0,20,27,"","",1
1298,"HandfingerMapBoss",100,"",0,50,0,20,35,"","",1
1299,"Viking",100,"",25,0,0,20,34,"","",""
1300,"VikingMapBoss",100,"",25,0,0,20,35,"","",""
1301,"VikingMapBoss2",100,"",25,0,0,20,35,"","",""
1302,"VikingBossVinktarsSquare",100,"",25,0,0,20,35,"","",""
1303,"MinerLarge",100,"",50,0,0,20,3,"","",1
1304,"MinerLargeDelve",100,"",50,0,0,20,3,"","",1
1305,"MinerLargeSewer",100,"",50,0,0,20,25,"","",1
1306,"MinerLargeSewerAtlasUber",100,"",50,0,0,20,25,"","",1
1307,"MinerLargeSewerLakeBoss",100,"",50,0,0,20,25,"","",1
1308,"MinerLargeBoss",100,"",50,0,0,20,28,"","",1
1309,"MinerLargeMapBoss",100,"",50,0,0,20,35,"","",1
1310,"Taniwha",100,"",0,0,50,20,18,"","",1
1311,"TaniwhaBoss",100,"",0,0,50,20,26,"","",1
1312,"TaniwhaMapBoss",100,"",50,0,50,20,35,"","",""
1313,"TaniwhaTail",100,"",0,0,0,20,18,"","",1
1314,"TaniwhaTailBoss",100,"",0,0,0,20,26,"","",1
1315,"TaniwhaTailMapBoss",100,"",0,0,0,20,35,"","",1
1316,"TaniwhaNew",100,"",0,0,50,20,18,"","",1
1317,"TaniwhaTailNew",100,"",0,0,0,20,18,"","",1
1318,"KaomBoss",100,"",25,0,0,30,39,"","",""
1319,"KaomBossMerciless",100,"",25,0,0,30,39,"","",""
1320,"KaomMapBoss",100,"",25,0,0,20,35,"","",""
1321,"Eye",100,"",0,0,50,20,0,"","",1
1322,"EyeBoss",100,"",0,0,50,20,0,"","",""
1323,"EyeMapBoss",100,"",0,0,50,20,35,"","",""
1324,"EyeTalisman",100,"",0,0,200,20,0,"","",""
1325,"EyeRoyale",100,"",0,0,50,20,0,"","",""
1326,"EyeSpawner",100,"",0,0,0,20,24,"","",""
1327,"EyeSpawnerPiety",100,"",0,0,0,20,24,"","",""
1328,"EyeSpawnerBoss",100,"",0,0,0,20,34,"","",""
1329,"EyeSpawnerMapBoss",100,"",0,0,0,20,39,"","",""
1330,"Bull",100,"",100,0,0,20,2,"","",1
1331,"BullBoss",100,"",100,0,0,20,27,"","",1
1332,"BullBossLake",100,"",100,0,0,20,38,"","",1
1333,"LabyrinthLieutenantBullBoss",100,"",100,0,0,20,27,"","",1
1334,"BullMapBoss",100,"",100,0,0,20,35,"","",1
1335,"IceElemental",100,"",0,0,100,20,19,"","",1
1336,"IceElementalDelve",100,"",0,0,100,20,19,"","",1
1337,"IceElementalDelveArctic",100,"",0,0,100,20,19,"","",1
1338,"IceElementalLunarisMinion",100,"",0,0,100,20,19,"","",1
1339,"IceElemental2",100,"",0,0,100,20,17,"","",1
1340,"ObsidianElemental",100,"",0,0,100,20,17,"","",""
1341,"IceElementalMapBoss",100,"",0,0,100,20,35,"","",1
1342,"IceGolemSummoned",340,1,0,0,100,20,44,"","",""
1343,"IceGolemSummonedWb",140,"",0,0,100,20,19,"","",""
1344,"IceGolemSummonedEssence",100,"",0,0,100,20,19,"","",""
1345,"IceGolemSummonedBreach",100,"",0,0,100,20,19,"","",""
1346,"IceGolemIzaro",100,"",0,0,100,20,27,"","",""
1347,"IceGolemIzaroPhase2",100,"",0,0,100,20,27,"","",""
1348,"LesserIceGolemSummoned",100,"",0,0,100,20,19,"","",""
1349,"IceElementalTempest",100,"",0,0,100,20,19,"","",1
1350,"IceElementalMapBossSplit",100,"",0,0,100,20,19,"","",1
1351,"FireElemental",100,"",0,0,100,20,18,"","",""
1352,"FireElementalWbMinion",100,"",0,0,100,20,18,"","",""
1353,"PoisonGolemType",100,"",0,0,100,20,18,"","",""
1354,"ProphecyFireElemental",100,"",0,0,100,20,18,"","",""
1355,"FireElementalMapBossSplit",100,"",0,0,100,20,18,"","",""
1356,"FlameGolemSummoned",340,1,0,0,100,20,43,"","",""
1357,"FlameGolemIzaro",100,"",0,0,100,20,26,"","",""
1358,"FlameGolemIzaroPhase2",100,"",0,0,100,20,26,"","",""
1359,"LesserFlameGolemSummoned",100,"",0,0,100,20,18,"","",""
1360,"FlameGolemMeteor",100,"",0,0,100,20,18,"","",1
1361,"FlameGolemMeteorMaps",100,"",0,0,100,20,18,"","",1
1362,"FlameGolemTempest",100,"",0,0,100,20,18,"","",""
1363,"RockGolem",140,"",100,40,0,20,18,"","",""
1364,"RockGolemSpectre",140,"",100,40,0,20,18,"","",""
1365,"RockGolemSmall",100,"",100,40,0,20,0,"","",""
1366,"RockGolemSmallDelve",100,"",100,40,0,20,0,"",1,""
1367,"RockGolemSummoned",340,1,100,40,0,20,42,"","",""
1368,"RockGolemMonster",100,"",60,40,0,20,18,"","",""
1369,"RockGolemCoral",100,"",100,40,0,20,18,"","",""
1370,"RockGolemCoralAtlasUber",100,"",100,40,0,20,18,"","",""
1371,"RockGolemDelve",100,"",100,40,0,20,1,"",1,""
1372,"RockGolemLakeBoss",100,"",100,40,0,20,38,"",1,""
1373,"RockGolemDelveSpecial",100,"",60,40,0,20,8,"",1,""
1374,"RockGolemMinotaur",140,"",100,40,0,20,0,"","",""
1375,"RockGolemSupporter",100,"",100,40,0,20,1,"",1,""
1376,"EssenceRockGolem",140,"",100,40,0,20,18,"","",""
1377,"RockGolemMapBoss",100,"",100,40,0,20,35,"","",""
1378,"TreasureGolemMapBoss",100,"",100,40,0,20,35,"","",""
1379,"RockGolemSummonedTalismanT2",100,"",100,40,0,20,18,"","",""
1380,"ClockworkGolem",100,"",50,0,60,20,20,"","",""
1381,"ClockworkGolemAtlasUber2",100,"",50,0,60,20,20,"","",""
1382,"ClockworkGolemAtlasUber",100,"",50,0,60,20,20,"","",""
1383,"ClockworkGolemDelve",100,"",50,0,60,20,20,"","",""
1384,"ClockworkGolemSpace",100,"",50,0,60,20,48,"","",""
1385,"ClockworkGolemElemental",100,"",60,0,60,20,48,"","",""
1386,"ClockworkGolemElementalSpace",100,"",50,0,60,20,48,"","",""
1387,"ClockworkGolemElemental2",100,"",60,0,60,20,48,"","",""
1388,"ClockworkGolemElemental2Space",100,"",50,0,60,20,48,"","",""
1389,"RockGolemProclamationBoss",100,"",100,40,0,20,26,"","",""
1390,"TormentedSpirit",100,"",0,0,0,0,37,"","",""
1391,"TormentedSpiritWeak",100,"",0,0,0,0,37,"","",""
1392,"TormentedSpiritStrong",100,"",0,0,0,0,37,"","",""
1393,"TormentedSpiritFireResist",100,"",0,0,0,0,26,"","",""
1394,"TormentedSpiritLightningResist",100,"",0,0,0,0,28,"","",""
1395,"TormentedSpiritColdResist",100,"",0,0,0,0,27,"","",""
1396,"TormentedSpiritChaosResist",100,"",0,0,0,0,29,"","",""
1397,"TormentedSpiritResistAll",100,"",0,0,0,0,34,"","",""
1398,"TormentedSpiritShavronne",100,"",0,0,0,0,28,"","",""
1399,"TormentedSpiritNew",100,"",0,0,0,0,37,"","",""
1400,"WraithSpirit",100,"",0,0,50,20,3,"","",""
1401,"WraithSpiritDelve",100,"",0,0,50,20,3,"","",""
1402,"WraithSpiritDelveBoss",100,"",0,0,50,20,20,"","",""
1403,"DelvePhantasm",100,"",0,0,50,20,17,"",1,""
1404,"SummonedPhantasm",100,1,0,0,50,20,42,"","",""
1405,"SummonedPhantasmIncursion",100,"",0,0,50,20,0,"","",""
1406,"SummonedPhantasmIncursionBoss",100,"",0,0,50,20,48,"","",""
1407,"SummonedPhantasmUltimatum",100,"",0,0,50,20,42,1,"",""
1408,"SummonedPhantasmArchnemesis",100,"",0,0,0,20,42,"","",""
1409,"Pitbull",100,"",25,60,0,20,1,"","",1
1410,"PitbullShaped",100,"",25,60,0,20,8,"","",1
1411,"PitbullBoss",100,"",25,60,0,20,26,"","",1
1412,"PitbullMapBoss",100,"",25,60,0,20,35,"","",1
1413,"PitbullEmerge",100,"",25,60,0,20,1,"","",1
1414,"PitbullEmergeBoss",100,"",25,60,0,20,26,"","",1
1415,"PitbullEmergeMapBoss",100,"",25,60,0,20,35,"","",1
1416,"DaressoClone",100,"",50,50,0,20,39,"","",""
1417,"DaressoCloneMapBoss",100,"",50,50,0,20,39,"","",""
1418,"Clone",340,1,0,0,0,0,42,"","",""
1419,"BlinkMirrorArrowClone",340,1,0,0,0,0,42,"","",""
1420,"Mirage",340,1,0,0,0,0,42,"","",""
1421,"KaomArcher",100,"",0,50,0,20,6,"","",1
1422,"KaomArcherShaped",100,"",0,50,0,20,15,"","",1
1423,"KaomArcherSummoned",100,"",0,50,0,20,6,"","",1
1424,"KaomWarrior2",100,"",25,0,0,20,1,"","",1
1425,"KaomWarrior2AtlasUber",100,"",25,0,0,20,1,"","",1
1426,"KaomWarrior2Shaped",100,"",25,0,0,20,18,"","",1
1427,"Tukohama",100,"",25,0,0,20,39,"","",""
1428,"TukohamaMap",100,"",25,0,0,20,35,"","",""
1429,"KaomWarrior3",100,"",25,0,0,20,1,"","",1
1430,"KaomWarrior3Shaped",100,"",25,0,0,20,18,"","",1
1431,"KaomArcher2",100,"",0,50,0,20,15,"","",1
1432,"KaomArcher2Cold",100,"",0,50,0,20,15,"","",1
1433,"KaomWarrior4",100,"",25,0,0,20,9,"","",""
1434,"KaomWarrior5",100,"",25,0,0,20,9,"","",""
1435,"Cockerel",100,"",0,50,0,20,3,"","",1
1436,"CockerelShaped",100,"",0,50,0,20,20,"","",1
1437,"CockerelBow",100,"",0,50,0,20,3,"","",1
1438,"CockerelBowShaped",100,"",0,50,0,20,20,"","",1
1439,"CockerelBowBoss",100,"",0,50,0,20,28,"","",1
1440,"CockerelBowMapBoss",100,"",0,50,0,20,35,"","",1
1441,"Gladiator",100,"",25,0,0,20,0,"","",1
1442,"GladiatorMapBoss",100,"",25,50,0,20,35,"","",1
1443,"HalfSkeleton",100,"",25,0,0,30,8,"","",1
1444,"HalfSkeletonRoyale",100,"",25,0,0,30,8,"","",""
1445,"HalfSkeletonRanged",100,"",0,50,0,20,8,"","",1
1446,"HalfSkeletonRangedRoyale",100,"",0,50,0,20,8,"","",1
1447,"SandLeaper",100,"",0,50,0,20,3,"","",1
1448,"SandLeaperMaps",100,"",0,50,0,20,3,"","",1
1449,"SandLeaperBoss",100,"",0,50,0,20,28,"","",1
1450,"SandLeaperBossTalisman",100,"",0,50,0,20,28,"","",1
1451,"SandLeaperBossSideArea",100,"",0,0,0,20,38,"","",1
1452,"SandLeaperBossLake",100,"",0,0,0,20,38,"","",1
1453,"SandLeaperBossVinktars",100,"",0,0,0,20,20,"","",1
1454,"SandLeaperMapBoss",100,"",0,50,0,20,35,"","",1
1455,"SandLeaperLeapSlam",100,"",0,50,0,20,3,"","",1
1456,"SandLeaperArchitectMinion",100,"",0,50,0,20,3,"","",1
1457,"ChaosGolemSummoned",340,1,50,0,50,20,47,"","",""
1458,"ChaosGolem",100,"",50,0,50,20,4,"","",""
1459,"ChaosGolemDelve",100,"",50,0,50,20,4,"",1,""
1460,"ChaosGolemDelveSmall",100,"",50,0,0,20,4,"",1,""
1461,"ChaosGolemBoss",100,"",50,0,50,20,4,"","",""
1462,"ChaosGolemMapBoss",100,"",50,0,50,20,35,"","",""
1463,"ChaosGolemTalismanT2",100,"",50,0,50,20,4,"","",""
1464,"ChaosGolemProphecy",100,"",50,0,50,20,4,"","",""
1465,"ChaosGolemEssence",100,"",50,0,50,20,4,"","",""
1466,"ChaosGolemUnique",100,"",50,0,50,20,4,"","",""
1467,"LightningGolem",100,"",0,0,100,20,20,"","",""
1468,"LightningGolemArchitectBoss",100,"",100,0,0,20,37,"",1,""
1469,"LightningGolemDelve",100,"",100,0,0,20,34,"",1,""
1470,"LightningGolemIncursionBoss",100,"",100,0,0,20,34,"",1,""
1471,"LightningGolemSummoned",340,1,0,0,50,20,45,"","",""
1472,"LightningGolemIzaro",100,"",0,0,100,20,28,"","",""
1473,"LightningGolemIzaroPhase2",100,"",0,0,100,20,28,"","",""
1474,"ProphecyLightningGolem",100,"",0,0,100,20,28,"","",""
1475,"LightningGolemMapBoss",100,"",0,0,100,20,35,"","",""
1476,"WaterSpiral",100,"",0,0,150,20,18,"","",1
1477,"WaterSpiral2",100,"",0,0,150,20,18,"","",1
1478,"WaterSpiral2AtlasUber",100,"",0,0,150,20,18,"","",1
1479,"WaterSpiralTalisman",100,"",0,0,150,20,26,"","",1
1480,"WaterSpiralTalisman2",100,"",0,0,150,20,26,"","",1
1481,"LightningSpiral",100,"",0,0,150,20,22,"","",""
1482,"WaterSpiralBoss",100,"",0,0,150,20,26,"","",1
1483,"WaterSpiralBossSideArea",100,"",0,0,0,20,38,"","",1
1484,"WaterSpiralMapBoss",100,"",0,0,150,20,35,"","",1
1485,"CrabParasiteSmall",100,"",0,50,0,20,0,"","",1
1486,"CrabParasiteSmallBleached",100,"",0,50,0,20,1,"","",1
1487,"CrabParasiteSmallCoast",100,"",0,50,0,20,0,"","",1
1488,"CrabParasiteSmallSpawnParasite",100,"",0,50,0,20,8,"","",1
1489,"CrabParasiteMedium",100,"",0,50,0,20,0,"","",1
1490,"CrabParasiteMediumBleached",100,"",0,50,0,20,1,"","",1
1491,"CrabParasiteMediumCoast",100,"",0,50,0,20,0,"","",1
1492,"CrabParasiteMediumSpawnParasite",100,"",0,50,0,20,8,"","",1
1493,"CrabParasiteLarge",100,"",50,0,0,20,0,"","",1
1494,"CrabParasiteLargeBleached",100,"",50,0,0,20,1,"","",1
1495,"CrabParasiteLargeCoast",100,"",50,0,0,20,0,"","",1
1496,"CrabParasiteLargeSpawnParasite",100,"",50,0,0,20,8,"","",1
1497,"CrabParasiteChampion",100,"",50,0,0,20,0,"","",1
1498,"CrabCoconut",100,"",50,0,0,20,1,"","",""
1499,"CrabCoconutCoast",100,"",50,0,0,20,1,"","",""
1500,"CrabCoconutEmerge",100,"",50,0,0,20,1,"","",""
1501,"CrabKelp",100,"",50,0,0,20,1,"","",""
1502,"CrabKelpCoast",100,"",50,0,0,20,1,"","",""
1503,"CrabNimble",100,"",50,0,0,20,1,"","",""
1504,"CrabNimbleCoast",100,"",50,0,0,20,1,"","",""
1505,"CrabSpider",100,"",50,0,0,20,1,"","",""
1506,"CrabSpiderCoast",100,"",50,0,0,20,1,"","",""
1507,"Flayed",100,"",0,0,0,20,8,"","",""
1508,"BloodWorm",100,"",0,0,0,10,0,"","",""
1509,"MtxBloodToad",100,"",0,0,0,10,0,"","",""
1510,"GemlingLegionnaireWitch",100,"",100,0,100,20,24,"","",""
1511,"GemlingLegionnaireWitchMap",100,"",100,0,100,20,35,"","",""
1512,"GemlingLegionnaireMarauder",100,"",100,0,0,20,24,"","",""
1513,"GemlingLegionnaireMarauderMap",100,"",100,0,0,20,35,"","",""
1514,"GemlingLegionnaireScion",100,"",33,33,33,20,24,"","",""
1515,"GemlingLegionnaireDuelist",100,"",100,50,0,20,24,"","",""
1516,"GemlingLegionnaireDuelistMap",100,"",100,50,0,20,35,"","",""
1517,"GemlingLegionnaireShadow",100,"",0,50,50,20,24,"","",""
1518,"GemlingLegionnaireTemplar",100,"",100,0,50,20,24,"","",""
1519,"GemlingLegionnaireTemplarMap",100,"",100,0,50,20,35,"","",""
1520,"GemlingLegionnaireRanger",100,"",0,100,0,20,24,"","",""
1521,"GemlingLegionnaireMarauderNecropolis",100,"",100,0,0,20,24,"","",""
1522,"BlackguardZombie",100,"",50,0,0,30,8,"","",1
1523,"BlackguardZombieChampion",100,"",50,0,0,30,8,"","",1
1524,"BlackguardZombieBossSideArea",100,"",50,0,0,30,38,"","",1
1525,"ProphecyBlackguardZombie",100,"",50,0,0,30,8,"","",1
1526,"LionColosseum",100,"",0,10,0,20,8,"","",""
1527,"LionColosseumMapBoss",100,"",0,10,0,20,35,"","",""
1528,"MaligaroDesecrate",100,1,0,0,0,0,0,"","",""
1529,"MalachaiHeart",100,"",0,0,0,0,0,"","",""
1530,"Revenant",100,"",0,50,0,20,20,"","",1
1531,"RevenantBoss",100,"",0,50,0,20,28,"","",1
1532,"RevenantMapBoss",100,"",0,50,0,20,35,"","",1
1533,"RevenantMapBossAtlasUber",100,"",0,50,0,20,35,"","",1
1534,"Taster",100,"",0,10,0,20,1,"","",1
1535,"TasterAtlasUber",100,"",0,10,0,20,1,"","",1
1536,"TasterBossTalisman",100,"",0,10,0,20,27,"","",1
1537,"ExileArenaMarauder",100,"",100,20,0,20,37,"","",""
1538,"ExileArenaRanger",100,"",50,100,0,20,37,"","",""
1539,"ExileArenaWitch",100,"",0,0,100,20,37,"","",""
1540,"GladiatorBossSupport",100,"",50,100,0,20,24,"","",1
1541,"GladiatorBossSupportMap",100,"",50,100,0,20,35,"","",1
1542,"GladiatorBossElite",100,"",100,0,0,20,24,"","",1
1543,"GladiatorBossEliteMap",100,"",100,0,0,20,35,"","",1
1544,"GladiatorBossLeader",100,"",50,50,50,20,24,"","",1
1545,"GladiatorBossLeaderMap",100,"",50,50,50,20,35,"","",1
1546,"StormDaemon",100,1,0,0,0,0,0,"","",""
1547,"MalachaiTriBombDaemon",100,"",0,0,0,0,0,"","",""
1548,"LabyrinthBoss1",100,"",100,0,0,20,39,"","",""
1549,"LabyrinthBoss2",100,"",50,0,0,20,39,"","",""
1550,"LabyrinthBoss3",100,"",50,0,0,20,39,"","",""
1551,"GoddessOfJusticeMapBoss",100,"",0,0,100,20,35,"","",""
1552,"Minotaur",100,"",100,0,0,20,39,"","",""
1553,"MinotaurMapBoss",100,"",100,0,0,20,35,"","",""
1554,"UniqueAnimatedWeapon",340,1,0,0,0,0,42,"","",""
1555,"LabyrinthBossCrystal1",100,"",0,0,0,0,0,"","",""
1556,"LabyrinthBossCrystal2",100,"",0,0,0,0,0,"","",""
1557,"LabyrinthIzaroPortal",100,"",0,0,0,0,0,"","",""
1558,"ExplosiveHitMinion",340,1,0,0,0,0,42,"","",""
1559,"CurseZoneDaemon",100,"",0,0,0,0,0,"","",""
1560,"LabyrinthLieutenantBullMinion",100,"",100,0,0,20,1,"","",1
1561,"LabyrinthLieutenantSkeletonRangedMinion",100,"",0,10,0,20,3,"","",""
1562,"LabyrinthLieutenantSkeletonMeleeMinion",100,"",25,15,50,30,2,"","",""
1563,"LabyrinthFlameElemental",100,"",0,0,100,20,18,"","",""
1564,"LabyrinthLavaSpawner",100,"",0,0,0,20,18,"","",""
1565,"ParasiteNest",100,"",0,0,0,20,39,"","",""
1566,"ParasiteNestMap",100,"",0,0,0,20,35,"","",""
1567,"ParasiteNestMap2",100,"",0,0,0,20,35,"","",""
1568,"IzaroSkeletonMeleeCold",100,"",15,15,0,30,2,"","",""
1569,"IzaroSkeletonMeleeFire",100,"",30,0,0,30,1,"","",""
1570,"IzaroSkeletonMeleeLightning",100,"",15,0,0,30,3,"","",""
1571,"IzaroSkeletonCasterFire",100,"",25,0,100,20,1,"","",""
1572,"IzaroSkeletonCasterCold",100,"",0,15,100,20,2,"","",""
1573,"IzaroSkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
1574,"IzaroSkeletonRanged",100,"",0,10,0,20,3,"","",""
1575,"IzaroSkeletonMelee",100,"",25,0,0,30,3,"","",""
1576,"RatStandard",100,"",0,25,0,20,3,"","",""
1577,"RatLarge",100,"",0,25,0,20,20,"","",""
1578,"RatStandardLake",100,"",0,25,0,20,3,"","",""
1579,"RatLargeLake",100,"",0,25,0,20,20,"","",""
1580,"RatTalisman",100,"",0,25,0,20,0,"","",""
1581,"RatTalismanSummonerTotem",100,"",100,50,0,0,0,"","",""
1582,"ProphecyRat",100,"",0,0,0,0,0,"","",""
1583,"RatBoss",100,"",0,0,0,20,35,"","",""
1584,"ProphecyFrog",100,"",0,0,0,0,0,"","",""
1585,"NecropolisFrog",100,"",0,0,0,0,0,"","",""
1586,"NecropolisFrogLarge",100,"",0,0,0,0,0,"","",""
1587,"VolatileRabbit",100,"",0,0,0,20,0,"","",""
1588,"KaruiSpirit",100,"",0,0,0,20,0,"","",""
1589,"KaruiSpiritEssence",100,"",0,0,0,20,0,"","",""
1590,"LabyrinthBossPylonFire",100,"",0,0,0,0,0,"","",""
1591,"LabyrinthBossPylonCold",100,"",0,0,0,0,0,"","",""
1592,"LabyrinthBossPylonLightning",100,"",0,0,0,0,0,"","",""
1593,"IzaroChronosStatue",100,"",50,0,0,20,0,"","",""
1594,"LabyrinthIzaroPedestalCrown",100,"",50,0,0,20,4,"","",""
1595,"LabyrinthIzaroPedestalOrb",100,"",50,0,0,20,4,"","",""
1596,"LabyrinthIzaroPedestalSceptre",100,"",50,0,0,20,4,"","",""
1597,"Parasite",100,"",0,0,0,20,2,"","",""
1598,"Parasite2",100,"",0,0,0,20,2,"","",""
1599,"ParasiteEmerge",100,"",0,0,0,20,2,"","",""
1600,"ParasiteEmergeBoss",100,"",0,0,0,20,2,"","",""
1601,"ParasiteMinion",100,"",0,0,0,20,2,"","",""
1602,"ParasiteSextant",100,"",0,0,0,20,2,"","",""
1603,"ParasiteChieftain",100,"",0,0,0,20,2,"","",""
1604,"ParasitePlated",100,"",0,0,0,20,2,"","",""
1605,"ParasiteSpitting",100,"",0,0,0,20,2,"","",""
1606,"ParasiteSpittingAtlasUber",100,"",0,0,0,20,2,"","",""
1607,"ParasiteViscous",100,"",0,0,0,20,2,"","",""
1608,"ParasiticSquid",100,"",0,50,50,20,2,"","",""
1609,"ParasiticSquidBossLake",100,"",0,50,50,20,38,"","",""
1610,"ProphecyWickedKing",100,"",0,0,100,20,35,"","",""
1611,"ProphecyShadowQueen",100,"",0,50,50,20,35,"","",""
1612,"ProphecyVerdantKing",100,"",0,100,0,20,35,"","",""
1613,"ProphecyUnhallowQueen",100,"",50,0,50,20,35,"","",""
1614,"ProphecyWickedKingMap",100,"",0,0,100,20,35,"","",""
1615,"ProphecyShadowQueenMap",100,"",0,50,50,20,35,"","",""
1616,"ProphecyVerdantKingMap",100,"",0,100,0,20,35,"","",""
1617,"ProphecyUnhallowQueenMap",100,"",50,0,50,20,35,"","",""
1618,"PurgeHound",100,"",0,50,0,20,17,"","",""
1619,"PurgeHoundSpawn",100,"",0,50,0,20,17,"","",""
1620,"PurgeHoundSpawnMapBoss",100,"",0,50,0,20,17,"","",""
1621,"Book",100,"",0,0,0,20,0,"","",""
1622,"BookSummoned",100,"",0,0,0,20,0,"","",""
1623,"WickerMan",100,"",100,0,0,20,17,"","",""
1624,"WickerManAvarius",100,"",100,0,100,20,39,"","",""
1625,"RaisedSkeletonKitava",100,"",25,50,0,20,8,"","",""
1626,"RaisedSkeletonKitavaCaster",100,"",0,0,100,20,8,"","",""
1627,"RaisedSkeletonKitavaCasterBelfry",100,"",0,0,100,20,8,"","",""
1628,"KitavaSkeleton",100,"",25,50,0,20,8,"","",""
1629,"AtlasBossPhoenix",100,"",50,50,0,20,36,"","",""
1630,"AtlasBossHydra",100,"",50,100,0,20,36,"","",""
1631,"AtlasBossMinotaur",100,"",100,0,0,20,36,"","",""
1632,"AtlasBossChimera",100,"",50,50,50,20,36,"","",""
1633,"Phoenix",100,"",0,0,0,20,1,"","",""
1634,"HydraMinion",100,"",0,0,0,20,2,"","",""
1635,"StatueFingerMage",100,"",50,20,0,20,1,"","",""
1636,"StatueFingerMageMapBoss",100,"",50,20,0,20,35,"","",""
1637,"StatueFingerMageVaalSideAreaBoss",100,"",50,20,0,20,38,"","",""
1638,"TemplarSlaveDriver",100,"",25,25,0,20,2,"","",""
1639,"TemplarSlaveDriverBoss",100,"",25,25,0,20,27,"","",""
1640,"TemplarSlaveDriverBossGauntlet",100,"",25,25,0,20,27,"","",""
1641,"TemplarSlaveDriverBossLake",100,"",25,25,0,20,38,"","",""
1642,"TemplarSlaveDriverBossMap",100,"",25,25,0,20,35,"","",""
1643,"BlackguardInquisitor",100,"",75,0,20,20,17,"","",""
1644,"BlackguardInquisitorAvarius",100,"",0,0,0,20,17,"","",""
1645,"BlackguardInquisitorBoss",100,"",100,0,0,20,34,"","",""
1646,"BlackguardInquisitorBossMap",100,"",100,0,0,20,35,"","",""
1647,"BlackguardInquisitorBossMapAtlasUber",100,"",100,0,0,20,35,"","",""
1648,"SecretPolice",100,"",0,40,20,20,17,"","",""
1649,"SecretPoliceNoCape",100,"",0,40,20,20,17,"","",""
1650,"SecretPoliceArchitectMinion",100,"",0,40,0,20,35,"","",""
1651,"Regurgitator",100,"",0,0,0,20,7,"","",""
1652,"SlaveCatcher",100,"",0,40,0,20,11,"","",""
1653,"SlaveCatcherAtlasUber",100,"",0,40,0,20,11,"","",""
1654,"SlaveCatcherAtlasUber2",100,"",0,40,0,20,11,"","",""
1655,"Fleshmonster",100,"",0,20,0,20,8,"","",""
1656,"Anomaly",100,"",0,0,0,20,0,"","",""
1657,"AnomalyShaper",100,"",0,0,0,20,0,"","",""
1658,"AnomalyUniqueRing",100,1,0,0,0,20,0,"","",""
1659,"VolatileCore",100,"",0,0,0,20,0,"","",""
1660,"VolatileCoreSlow",100,"",0,0,0,20,0,"","",""
1661,"VolatileCoreFast",100,"",0,0,0,20,0,"","",""
1662,"VolatileDeadCore",100,1,0,0,0,20,0,"","",""
