"rownum","Id","SoundFile","SoundFile_2D","bool","string"
914,"FourAscendancySelect","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendancySelect.ogg","",""
915,"FourAscendancyConfirmDown","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendConfirmDown.ogg","",""
916,"FourAscendancyConfirmUp","","Audio/Sound Effects/UI/4.0/Ascendancy/AscendancyGeneral/AscendConfirmUp.ogg","",""
917,"FourAscendancyPassiveSelectMajor","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_SelectMajor.ogg","",""
918,"FourAscendancyPassiveSelectMinor","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_SelectMinor.ogg","",""
919,"FourAscendancyPassiveAllocate","","Audio/Sound Effects/UI/4.0/PassiveTree/Ascendancy/Ascendancy_Allocate.ogg","",""
920,"WorldPassiveConfirmSelection","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveConfirmSelection.ogg","",""
921,"WorldPassiveDeselect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveDeselect.ogg","",""
922,"WorldPassiveMouseOver","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveMouseOver.ogg","",""
923,"WorldPassivePoint","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassivePoint.ogg","",""
924,"WorldPassiveRefund","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRefund.ogg","",""
925,"WorldPassiveRefundAccept","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRefundAccept.ogg","",""
926,"WorldPassiveSelect","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveSelect.ogg","",""
927,"WorldPassiveSelectNotable","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveSelectNotable.ogg","",""
928,"WorldPassiveTravel","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveTravel.ogg","",""
929,"WorldPassiveBreachLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBreachLayer.ogg","",""
930,"WorldPassiveExpeditionLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveExpeditionLayer.ogg","",""
931,"WorldPassiveRitualLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveRitualLayer.ogg","",""
932,"WorldPassiveDeliriumLayer","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveDeliriumLayer.ogg","",""
933,"WorldPassiveBossLayerA","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBossLayer_01.ogg","",""
934,"WorldPassiveBossLayerB","","Audio/Sound Effects/UI/4.0/Endgame/WorldPassiveTree/WorldPassiveBossLayer_02.ogg","",""
935,"RecipeBenchOpen","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchOpen.ogg","",""
936,"RecipeBenchClose","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchClose.ogg","",""
937,"RecipeBenchInsertItemLayer","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchInsertItemLayer.ogg","",""
938,"RecipeBenchConfirmDown","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchConfirmDown.ogg","",""
939,"RecipeBenchConfirmUp","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchConfirmUp.ogg","",""
940,"RecipeBenchEnd","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchEnd.ogg","",""
941,"RecipeBenchTabDown","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchTabDown.ogg","",""
942,"RecipeBenchTabUp","","Audio/Sound Effects/UI/4.0/Crafting/RecipeBench/RecipeBenchTabUp.ogg","",""
943,"FourActCursePopup","","Audio/Sound Effects/UI/4.0/General/ActCursePopup.ogg","",""
944,"VaalTrialsModSelectDown","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsModDown.ogg","",""
945,"VaalTrialsModSelectUp","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsModUp.ogg","",""
946,"SekhemaTrialsKeyPickup","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/PickupKey.ogg","",""
947,"SekhemaTrialsUseFountain","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/UseFountain.ogg","",""
948,"SekhemaTrialsRestoreHonour","","Audio/Sound Effects/UI/4.0/Ascendancy/SekhemaTrials/RestoreHonour.ogg","",""
949,"FourThawingCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
950,"FourStaunchingCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
951,"FourAntidoteCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
952,"FourDousingCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
953,"FourGroundingCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
954,"FourStoneCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
955,"FourSilverCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ImmuneBase.ogg","",""
956,"FourRubyCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ResistBase.ogg","",""
957,"FourSapphireCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ResistBase.ogg","",""
958,"FourTopazCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ResistBase.ogg","",""
959,"FourAmethystCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/ResistBase.ogg","",""
960,"FourGoldenCharm","","Audio/Sound Effects/ItemSounds/4.0/Charms/Rarity.ogg","",""
961,"FourCharms","Audio/Sound Effects/ItemSounds/4.0/Charms/Charm_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Charms/Charm_Move.ogg2d","","Audio/Sound Effects/ItemSounds/4.0/Charms/Charm_Equip.ogg2d"
962,"FourQuestOffer","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestOffer.ogg","",""
963,"FourQuestStart","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestStart.ogg","",""
964,"FourQuestReward","","Audio/Sound Effects/Gameplay/4.0/Progression/QuestState/QuestReward.ogg","",""
965,"FourQuestMushroom","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/Mushrooms/Mushroom_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Part1/Act3/Mushrooms/Mushroom_Move.ogg2d","",""
966,"FourPinnacleKey","Audio/Sound Effects/ItemSounds/4.0/Endgame/UberBoss/CrisisFragments/CrisisFragments_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Endgame/UberBoss/CrisisFragments/CrisisFragments_Move.ogg2d","",""
967,"FourMapKey","Audio/Sound Effects/ItemSounds/4.0/Maps/MapKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Maps/MapKey_Move.ogg2d","",""
968,"FourUltimatumKey","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ultimatum/EncounterKeys/EncounterKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ultimatum/EncounterKeys/EncounterKey_Move.ogg2d","",""
969,"FourUltimatumTrialmasterKeys","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ultimatum/TrialmasterKeys/TrialmasterKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ultimatum/TrialmasterKeys/TrialmasterKey_Move.ogg2d","",""
970,"FourUltimatumOfferingOpen","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingOpen.ogg","",""
971,"FourUltimatumOfferingClose","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingClose.ogg","",""
972,"FourUltimatumOfferingConfirm","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsOfferingConfirm.ogg","",""
973,"FourUltimatumRewardScreenOpen","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsRewardScreenOpen.ogg","",""
974,"FourUltimatumRewardScreenClose","","Audio/Sound Effects/UI/4.0/Ascendancy/VaalTrials/VaalTrialsRewardScreenClose.ogg","",""
975,"FourOmenDrop","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Move.ogg2d","",""
976,"FourOmenUse","","Audio/Sound Effects/ItemSounds/4.0/Leagues/Ritual/Omens/Omen_Use.ogg2d","",""
977,"FourRogReroll","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/Reroll.ogg","",""
978,"FourRogSelect","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/SelectCraft.ogg","",""
979,"FourRogTake","","Audio/Sound Effects/UI/4.0/Leagues/Expedition/RogCrafting/TakeItem.ogg","",""
980,"FourKeywordClick","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordClick.ogg","",""
981,"FourKeywordMenuClose","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordMenuClose.ogg","",""
982,"FourKeywordTabClick","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordTabClick.ogg","",""
983,"FourKeywordPopup","","Audio/Sound Effects/UI/4.0/Clicks/FourKeywordPopup.ogg","",""
984,"FourInstillingOpen","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingOpen.ogg","",""
985,"FourInstillingClose","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingClose.ogg","",""
986,"FourInstilDown","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilDown.ogg","",""
987,"FourInstilUp","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilUp.ogg","",""
988,"FourInstilApplied","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilApplied.ogg","",""
989,"FourInstilWarning","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstilWarning.ogg","",""
990,"FourInstillingAddReagent","","Audio/Sound Effects/UI/4.0/Crafting/Instilling/InstillingAddReagent.ogg","",""
991,"MTXOpen","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXOpen.ogg","",""
992,"MTXClose","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXClose.ogg","",""
993,"TabPress","","Audio/Sound Effects/UI/4.0/Microtransactions/TabPress.ogg","",""
994,"TabRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/TabRelease.ogg","",""
995,"TabSmallPress","","Audio/Sound Effects/UI/4.0/Microtransactions/TabSmallPress.ogg","",""
996,"TabSmallRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/TabSmallRelease.ogg","",""
997,"PurchasePointsPress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePointsPress.ogg","",""
998,"PurchasePointsRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePointsRelease.ogg","",""
999,"MouseOverMicro","","Audio/Sound Effects/UI/4.0/Microtransactions/MouseOverMicro.ogg","",""
1000,"SelectMicroPress","","Audio/Sound Effects/UI/4.0/Microtransactions/SelectMicroPress.ogg","",""
1001,"SelectMicroRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/SelectMicroRelease.ogg","",""
1002,"AddMicroToWishlistPress","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToWishlistPress.ogg","",""
1003,"AddMicroToWishlistRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToWishlistRelease.ogg","",""
1004,"AddMicroToCartPress","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToCartPress.ogg","",""
1005,"AddMicroToCartRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/AddMicroToCartRelease.ogg","",""
1006,"RemoveMicroFromCartPress","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromCartPress.ogg","",""
1007,"RemoveMicroFromCartRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromCartRelease.ogg","",""
1008,"RemoveMicroFromWishlistPress","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromWishlistPress.ogg","",""
1009,"RemoveMicroFromWishlistRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/RemoveMicroFromWishlistRelease.ogg","",""
1010,"CartTabPress","","Audio/Sound Effects/UI/4.0/Microtransactions/CartTabPress.ogg","",""
1011,"CartTabRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/CartTabRelease.ogg","",""
1012,"PurchasePress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchasePress.ogg","",""
1013,"PurchaseRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseRelease.ogg","",""
1014,"PurchaseSecondaryPress","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseSecondaryPress.ogg","",""
1015,"PurchaseSecondaryRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseSecondaryRelease.ogg","",""
1016,"PurchaseComplete","","Audio/Sound Effects/UI/4.0/Microtransactions/PurchaseComplete.ogg","",""
1017,"DropDownOpen","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownOpen.ogg","",""
1018,"DropDownClose","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownClose.ogg","",""
1019,"DropDownSelectPress","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownSelectPress.ogg","",""
1020,"DropDownSelectRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/DropDownSelectRelease.ogg","",""
1021,"MTXTextInput","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXTextInput.ogg","",""
1022,"MTXSearchConfirm","","Audio/Sound Effects/UI/4.0/Microtransactions/MTXSearchConfirm.ogg","",""
1023,"MicroEquip","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroEquip.ogg","",""
1024,"MicroUnequip","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroUnequip.ogg","",""
1025,"MicroExpand","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroExpand.ogg","",""
1026,"MicroCollapse","","Audio/Sound Effects/UI/4.0/Microtransactions/MicroCollapse.ogg","",""
1027,"GenericClickPress","","Audio/Sound Effects/UI/4.0/Microtransactions/GenericClickPress.ogg","",""
1028,"GenericClickRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/GenericClickRelease.ogg","",""
1029,"ConsoleMove","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleMove.ogg","",""
1030,"ConsoleMoveLarge","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleMoveLarge.ogg","",""
1031,"ConsoleCycleTab","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleCycleTab.ogg","",""
1032,"ConsoleBack","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleBack.ogg","",""
1033,"ConsoleCart","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleCart.ogg","",""
1034,"ConsoleWishlist","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleWishlist.ogg","",""
1035,"ConsoleGenericClickPress","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleGenericClickPress.ogg","",""
1036,"ConsoleGenericClickRelease","","Audio/Sound Effects/UI/4.0/Microtransactions/Console/ConsoleGenericClickRelease.ogg","",""
1037,"FourSalvageOpen","","Audio/Sound Effects/UI/4.0/Crafting/Salvaging/SalvageOpen.ogg","",""
1038,"FourSalvage","","Audio/Sound Effects/UI/4.0/Crafting/Salvaging/Salvage.ogg","",""
1039,"FourSalvageBench","","Audio/Sound Effects/UI/4.0/Crafting/CraftingBench/Bench_CraftingOpen.ogg","",""
1040,"WeaponSwap","","Audio/Sound Effects/ItemSounds/4.0/Equipment/Weapons/WeaponSwap.ogg2d","",""
1041,"WorldMapDepthToggleDown","","Audio/Sound Effects/UI/4.0/WorldMap/DepthToggleDown.ogg","",""
1042,"WorldMapDepthToggleUp","","Audio/Sound Effects/UI/4.0/WorldMap/DepthToggleUp.ogg","",""
1043,"HideoutTravelDown","","Audio/Sound Effects/UI/4.0/WorldMap/HideoutClickDown.ogg","",""
1044,"HideoutTravelUp","","Audio/Sound Effects/UI/4.0/WorldMap/HideoutClickUp.ogg","",""
1045,"GuildInvite","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Invite.ogg","",""
1046,"GuildAccept","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Accept.ogg","",""
1047,"GuildRemove","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Remove.ogg","",""
1048,"GuildPromote","","Audio:/Sound Effects/UI/4.0/Social/Guild/Guild_Promote.ogg","",""
1049,"GuildCreate","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Create.ogg","",""
1050,"GuildRename","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Rename.ogg","",""
1051,"GuildLeave","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Leave.ogg","",""
1052,"GuildStatus","","Audio/Sound Effects/UI/4.0/Social/Guild/Guild_Status.ogg","",""
1053,"GuildNoteAccept","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Accept.ogg","",""
1054,"GuildNoteRemove","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Remove.ogg","",""
1055,"GuildNotePromote","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Promote.ogg","",""
1056,"GuildNoteLeave","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Leave.ogg","",""
1057,"GuildNoteRename","","Audio/Sound Effects/UI/4.0/Social/Guild/Notifications/Guild_Rename.ogg","",""
1058,"FourLostTowersMain","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_LostTowersMain.ogg","",""
1059,"FourLostTowersSmall","","Audio/Sound Effects/UI/4.0/Endgame/Maps/Endgame_LostTowersSmall.ogg","",""
1060,"FourRunes","Audio/Sound Effects/ItemSounds/4.0/Runes/Rune_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Runes/Rune_Move.ogg2d","",""
1061,"FourEssence","Audio/Sound Effects/ItemSounds/4.0/Endgame/Essence/Essence_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Endgame/Essence/Essence_Move.ogg2d","",""
1062,"FourLogBook","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/LogBook_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Expedition/LogBook_Move.ogg2d","",""
1063,"CompletionPopupMap","Audio/Sound Effects/UI/4.0/General/CompletionPopupMap.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupMap.ogg","",""
1064,"CompletionPopupSanctum","Audio/Sound Effects/UI/4.0/General/CompletionPopupSanctum.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupSanctum.ogg","",""
1065,"CompletionPopupUltimatum","Audio/Sound Effects/UI/4.0/General/CompletionPopupUltimatum.ogg","Audio/Sound Effects/UI/4.0/General/CompletionPopupUltimatum.ogg","",""
1066,"TrialmasterDoorOpen","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorOpen.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorOpen.ogg","",""
1067,"TrialmasterDoorInsertFirst","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertFirst.ogg","",""
1068,"TrialmasterDoorInsertSecond","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertSecond.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertSecond.ogg","",""
1069,"TrialmasterDoorInsertThird","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertThird.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorInsertThird.ogg","",""
1070,"TrialmasterDoorConfirmDown","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorConfirmDown.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorConfirmDown.ogg","",""
1071,"TrialmasterDoorConfirmUp","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorConfirmUp.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorConfirmUp.ogg","",""
1072,"TrialmasterDoorActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorActivated.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/TrialmasterDoor/TrialmasterDoorActivated.ogg","",""
1073,"PrecursorFlameDoorOpen","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorOpen.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorOpen.ogg","",""
1074,"PrecursorFlameDoorInsertFirst","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertFirst.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertFirst.ogg","",""
1075,"PrecursorFlameDoorInsertSecond","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertSecond.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertSecond.ogg","",""
1076,"PrecursorFlameDoorInsertThird","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertThird.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorInsertThird.ogg","",""
1077,"PrecursorFlameDoorConfirmDown","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorConfirmDown.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorConfirmDown.ogg","",""
1078,"PrecursorFlameDoorConfirmUp","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorConfirmUp.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorConfirmUp.ogg","",""
1079,"PrecursorFlameDoorActivated","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","Audio/Sound Effects/UI/4.0/Endgame/BossDoors/PrecursorFlameSeedDoor/PrecursorFlameDoorActivated.ogg","",""
1080,"TowerAugmentGeneric","Audio/Sound Effects/ItemSounds/4.0/Maps/TowerAugmentGeneric_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Maps/TowerAugmentGeneric_Move.ogg2d","",""
1081,"SanctumChestKey","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/MarakethTrials/ChestKeys/SanctumChestKey_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Ascendancy/MarakethTrials/ChestKeys/SanctumChestKey_Move.ogg2d","",""
1082,"FourSimulacrum","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/Simulacrum_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/Simulacrum_Move.ogg2d","",""
1083,"FourBreachstone","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachstone_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachstone_Move.ogg2d","",""
1084,"FourBreachsplinter","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachsplinter_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Breachstones/Breachsplinter_Move.ogg2d","",""
1085,"FourCatalyst","Audio/Sound Effects/ItemSounds/4.0/Leagues/Breach/Catalysts/Catalysts_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Currency/Orbs/OrbInteract.ogg2d","",""
1086,"FourSimulacrumShard","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/SimulacrumShard_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/Leagues/Delirium/Simulacrum/SimulacrumShard_Move.ogg2d","",""
1087,"FourSpectreBindShow","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Show.ogg","",""
1088,"FourSpectreBindHover","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Hover.ogg","",""
1089,"FourSpectreBindSelect","","Audio/Sound Effects/UI/4.0/PlayerSkills/RaiseSpectre/Bind_Select.ogg","",""
1090,"FourCastawayExplosive","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Maps/MapUniqueCastaway/CastawayExplosive/CastawayExplosive_Drop.ogg","Audio/Sound Effects/ItemSounds/4.0/QuestItems/Endgame/Maps/MapUniqueCastaway/CastawayExplosive/CastawayExplosive_Move.ogg2d","",""
1091,"FourCurrencyExchangeOpen","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeOpen.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeOpen.ogg","",""
1092,"FourCurrencyExchangeClose","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeClose.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/ExchangeClose.ogg","",""
1093,"FourCurrencyExchangePlaceOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/PlaceOrder.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/PlaceOrder.ogg","",""
1094,"FourCurrencyExchangeCompleteOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/OrderComplete.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/OrderComplete.ogg","",""
1095,"FourCurrencyExchangeTakeOrder","Audio/Sound Effects/UI/4.0/CurrencyExchange/TakeCurrency.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TakeCurrency.ogg","",""
1096,"FourCurrencyExchangeTextInput","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInput.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInput.ogg","",""
1097,"FourCurrencyExchangeTextInputConfirm","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInputConfirm.ogg","Audio/Sound Effects/UI/4.0/CurrencyExchange/TextInputConfirm.ogg","",""
1098,"FourMapObjectiveComplete","Audio/Sound Effects/UI/4.0/General/MapObjectiveComplete.ogg","Audio/Sound Effects/UI/4.0/General/MapObjectiveComplete.ogg","",""
1099,"FourWeaponLock","Audio/Sound Effects/UI/4.0/Clicks/FourWeaponLock.ogg","Audio/Sound Effects/UI/4.0/Clicks/FourWeaponLock.ogg","",""
