"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32_96","string_100","string_108","ModelSizeMultiplier","i32_120","i32_124","rid_128","i32_144","i32_148","Tags","ExperienceMultiplier","[i32]_172","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid_256","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32_388","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool_440","i32_441","i32_445","i32_449","i32_453","i32_457","i32_461","HASH16","bool_467","string_468"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid_588","i32_604","i32_608","[rid]_612","MultiPartAchievements","i32_644","SinkAnimation_AOFile","bool_656","[rid]_657","bool_673","bool_674","bool_675","i32_676","i32_680","f32_684","AilmentThreshold","AilmentThreshold (French)","AilmentThreshold (German)","AilmentThreshold (Japanese)","AilmentThreshold (Korean)","AilmentThreshold (Portuguese)","AilmentThreshold (Russian)","AilmentThreshold (Spanish)","AilmentThreshold (Thai)","AilmentThreshold (Traditional Chinese)","SinkEffect","i32_696","MonsterConditionalEffectPack","bool_716","bool_717","i32_718","bool_722","i32_723","i32_727","i32_731","i32_735","i32_739","i32_743","i32_747","i32_751","i32_755"," (French)"," (German)"," (Japanese)"," (Korean)"," (Portuguese)"," (Russian)"," (Spanish)"," (Thai)"," (Traditional Chinese)","i32_759","i32_763","i32_767","BossHealthBar","rid_772","i32_788","bool_792","i32_793","i32_797","i32_801","i32_805","bool_809","rid_810","f32_826","f32_830","bool_834","[string]_835","rid_851","i32_867","i32_871","f32_875","rid_879","bool_895","i32_896","bool_900","i32_901","rid_905"
204,"Metadata/Monsters/Zombies/Lumberjack/LumberingDrownedDryUnarmed",105,7,2,5,7,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet1.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet2.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet3.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet4.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet5.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet6.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet7.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet8.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet9.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet10.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet11.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet12.ao""]","Metadata/Monsters/Zombies/Lumberjack/Lumberjack",[6097],1,"","",100,2,6,5,1,0,"[713,714,1025,73,752,52]",100,[],40,105,700,500,0,[737],"Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5884,6015,5884,6015]","stance5",9,"Lumbering Dead","Mort pataud","Schwerfälliger Toter","のろまな死体","굼뜬 시체","Morto Desengonçado","Шатающийся мертвец","Muerto tambaleante","Lumbering Dead","戕伐亡靈",120,100,2505,[],[],"","","","",0,[],[],[],"",10,4,6,0,0,2,44388,"","","M","M","","","M","MS","M","","","",61,"","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,110658,110848,110926,109868,109772,110810,110266,110942,110586,109586,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,3,100,0.05,0,1,0,"",25,3
205,"Metadata/Monsters/Zombies/Lumberjack/LumberingDrownedDryUnarmedPhysics",105,7,2,5,7,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet1Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet2Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/Lumberjack3WetPhysics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet4Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet5Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet6Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet7Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet8Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet9Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet10Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet11Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet12Physics.ao""]","Metadata/Monsters/Zombies/Lumberjack/Lumberjack",[6097],1,"","",100,2,6,5,1,0,"[713,714,1025,73,752,52]",100,[],40,105,700,500,0,[737],"Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5884,6015,5884,6015]","stance5",9,"Lumbering Dead","Mort pataud","Schwerfälliger Toter","のろまな死体","굼뜬 시체","Morto Desengonçado","Шатающийся мертвец","Muerto tambaleante","Lumbering Dead","戕伐亡靈",120,100,2505,[],[],"","","","",0,[],[],[],"",5,4,6,0,0,2,13483,"","","M","M","","","M","MS","M","","","",61,"","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,112616,112806,112884,111826,111730,112768,112224,112900,112544,111544,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,3,100,0.05,0,1,0,"",25,3
206,"Metadata/Monsters/Zombies/Lumberjack/LumberingDrownedDryOneHandAxe",105,7,2,5,6,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet1.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet2.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet3.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet4.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet5.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet6.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet7.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet8.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet9.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet10.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet11.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet12.ao""]","Metadata/Monsters/Zombies/Lumberjack/Lumberjack",[6097],1,"","",100,2,6,10,1,0,"[1030,713,714,73,752,52]",100,[],40,105,700,500,0,[737],"Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5884,6015,5884,6015]","",9,"Lumbering Dead","Mort pataud","Schwerfälliger Toter","のろまな死体","굼뜬 시체","Morto Desengonçado","Шатающийся мертвец","Muerto tambaleante","Lumbering Dead","戕伐亡靈",120,100,2505,[13892],[],"",11,"","",0,[],[],[],"",4,4,6,0,0,2,26257,"","","M","M","","","M","MS","M","","","",61,"","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,113064,113254,113332,112274,112178,113216,112672,113348,112992,111992,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,3,100,0.05,0,1,0,"",25,3
207,"Metadata/Monsters/Zombies/Lumberjack/LumberingDrownedDryOneHandAxePhysics__",105,7,2,5,6,"[""Metadata/Monsters/Zombies/Lumberjack/Lumberjack.act""]","[""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet1Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet2Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/Lumberjack3WetPhysics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet4Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet5Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet6Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet7Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet8Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet9Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet10Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet11Physics.ao"",""Metadata/Monsters/Zombies/Lumberjack/LumberjackWet12Physics.ao""]","Metadata/Monsters/Zombies/Lumberjack/Lumberjack",[6097],1,"","",100,2,6,10,1,0,"[1030,713,714,73,752,52]",100,[],40,105,700,500,0,[737],"Metadata/Monsters/Zombies/Lumberjack/Lumberjack.ais","[5884,6015,5884,6015]","",9,"Lumbering Dead","Mort pataud","Schwerfälliger Toter","のろまな死体","굼뜬 시체","Morto Desengonçado","Шатающийся мертвец","Muerto tambaleante","Lumbering Dead","戕伐亡靈",120,100,2505,[13892],[],"",11,"","",0,[],[],[],"",2,4,6,0,0,2,33701,"","","M","M","","","M","MS","M","","","",61,"","",[],[],[],"",300,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,113530,113720,113798,112740,112644,113682,113138,113814,113458,112458,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],49,3,100,0.05,0,1,0,"",25,3
208,"Metadata/Monsters/Urchins/SlingUrchin1",107,37,2,4,6,"[""Metadata/Monsters/Urchins/UrchinSling.act""]","[""Metadata/Monsters/Urchins/UrchinSlingOveralls.ao"",""Metadata/Monsters/Urchins/UrchinSlingBandages.ao""]","Metadata/Monsters/Urchins/UrchinSling","[6097,4713,13232]",1,"","",100,2,6,5,1,0,"[723,48,754,713,31,29,714,32,1025,73,52]",65,[],55,105,700,500,0,"[1164,744,5041]","Metadata/Monsters/Urchins/UrchinSling.ais",[],"",9,"Vile Imp","Diablotin ignoble","Abscheulicher Kobold","邪悪なインプ","끔찍한 임프","Diabrete Vil","Злобный коротышка","Diablillo vil","Vile Imp","惡毒小鬼",65,65,1320,[],[],"","","","",0,[],[],[],1,1,4,135,0,0,102,16046,"","","M","M","","","M","MS","M","","","",62,"","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,114376,114584,114668,113582,113486,114536,114002,114670,114304,113296,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,3,60,0.05,0,1,0,"",25,3
209,"Metadata/Monsters/Urchins/MeleeUrchin1",106,41,2,4,6,"[""Metadata/Monsters/Urchins/UrchinSling.act""]","[""Metadata/Monsters/Urchins/UrchinSlingOveralls.ao"",""Metadata/Monsters/Urchins/UrchinSlingBandages.ao""]","Metadata/Monsters/Urchins/UrchinSling","[6097,4713,13232]",1,"","",100,2,6,5,1,0,"[755,48,713,31,29,714,1025,73,52]",65,[],55,105,700,500,0,"[1164,744,5041,4763]","Metadata/Monsters/Urchins/UrchinSling.ais",[],"stance2",9,"Vile Imp","Diablotin ignoble","Abscheulicher Kobold","邪悪なインプ","끔찍한 임프","Diabrete Vil","Злобный коротышка","Diablillo vil","Vile Imp","惡毒小鬼",72,65,1320,[],[],"","","","",0,[],[],[],1,2,4,135,0,0,102,4300,"","","M","M","","","M","MS","M","","","",63,"","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,114736,114944,115028,113942,113846,114896,114362,115030,114664,113656,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],54,3,60,0.05,0,1,0,"",25,3
210,"Metadata/Monsters/Hags/UrchinHag1",146,11,3,6,10,"[""Metadata/Monsters/Hags/Hag.act""]","[""Metadata/Monsters/Hags/Hag1.ao"",""Metadata/Monsters/Hags/Hag2.ao""]","Metadata/Monsters/Hags/Hag",[],1,"","",100,2,6,4,1,0,"[724,34,1024,715,48,713,1089,1090,30,29,722,118,752]",200,[],60,105,700,500,0,"[737,1128,5006,5035]","Metadata/Monsters/Hags/Hag.ais",[],"",0,"Vile Hag","Charogne ignoble","Abscheuliche Hexe","邪悪なハグ","끔찍한 노파","Diabrete Vil","Злобная старуха","Saga vil","Vile Hag","惡毒女巫",130,200,1695,"[11737,13818]",[11738],"",7,36,"",0,[],[],[],"",1,2,135,1,100,102,49501,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",500,0,[],[],10,"","",[],"",1,"",0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,115482,115706,115792,114682,114588,115622,115122,115776,115410,114394,0,0,0,"",5034,7,"",0,0,0,0,"","",1,1,"",[],54,5,150,0.05,0,1,0,"",50,5
211,"Metadata/Monsters/Hags/UrchinHagBoss",147,14,3,6,14,"[""Metadata/Monsters/Hags/Carrion_Crone.act""]","[""Metadata/Monsters/Hags/Carrion_Crone.ao""]","Metadata/Monsters/Hags/HagBoss",[],1,"","",115,2,6,1,1,0,"[1021,48,30,29,118,752]",200,[],60,105,700,500,0,"[5036,5037,5038,5039,5040,2556,740,5648,2655,4214,4473,2685,1286,4139,4476,4141,3873,4481,2709,4474,4148]","Metadata/Monsters/Hags/HagBoss.ais",[],"stance2",0,"Beira of the Rotten Pack","Beira de la Meute pourrie","Beira des Verrotteten Rudels","腐りし群れのベイラ","썩은 무리의 베이라","Beira, da Matilha Podre","Бейра из Гнилой стаи","Beira, de la manada putrefacta","เบย์ร่าแห่งฝูงหมาป่าสามานย์","腐敗獸群．貝伊拉",133,98,1695,[11737],[11739],"",7,36,"",0,[9429],"[4585,4586]",[],"",1,6,135,0,0,135,5798,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,116440,116666,116758,115610,115518,116578,116072,116746,116374,115320,0,0,0,1,"",7,"",0,0,0,0,"",4595,1,1,"",[],"",5,110,0.05,0,1,0,"",50,5
212,"Metadata/Monsters/Hags/UrchinHagBossCRUEL",148,14,3,6,14,"[""Metadata/Monsters/Hags/Carrion_Crone.act""]","[""Metadata/Monsters/Hags/Carrion_Crone.ao""]","Metadata/Monsters/Hags/HagBossCRUEL",[],1,"","",115,2,6,1,1,0,"[1021,48,30,29,118,752]",200,[],60,105,700,500,0,"[5036,5037,5038,5039,5040,2556,740,5648,2655,4214,4473,2685,1286,4139,4476,4141,3873,4481,2709,4474,4148]","Metadata/Monsters/Hags/HagBoss.ais",[],"stance2",0,"Beira of the Rotten Pack","Beira de la Meute pourrie","Beira des Verrotteten Rudels","腐りし群れのベイラ","썩은 무리의 베이라","Beira, da Matilha Podre","Бейра из Гнилой стаи","Beira, de la manada putrefacta","เบย์ร่าแห่งฝูงหมาป่าสามานย์","腐敗獸群．貝伊拉",200,250,1695,[11737],[11739],"",7,36,"",0,[9429],[],[],"",1,6,135,0,0,135,9133,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,117096,117322,117414,116266,116174,117234,116728,117402,117030,115976,0,0,0,1,"",7,"",0,0,0,0,"",4595,1,1,"",[],"",5,313,0.05,0,1,0,"",50,5
213,"Metadata/Monsters/Hags/UrchinHagBossMap",149,14,3,6,14,"[""Metadata/Monsters/Hags/Carrion_Crone.act""]","[""Metadata/Monsters/Hags/Carrion_Crone.ao""]","Metadata/Monsters/Hags/HagBossMap",[],1,"","",115,2,6,1,1,0,"[1021,48,30,29,118,752]",250,[],60,105,700,500,0,"[5036,5037,5038,5039,5040,2556,740,5648,2655,4214,4473,2685,1286,4139,4476,4141,3873,4481,2709,4474,4148]","Metadata/Monsters/Hags/HagBoss.ais",[],"stance2",0,"Riona, Winter's Cackle","Riona, Gouailleuse de l'Hiver","Riona, Wintergackern","冬の笑声、リオナ","겨울의 수다 리오나","Riona, o Brado do Inverno","Риона, Треск зимы","Riona, Carcajada del invierno","ริโอนา เหมันต์สนั่นเสียง","寒冬之嘲．梨歐娜",200,250,1695,[11737],[11739],"",7,36,"",0,[],[4371],[],"",1,6,135,0,0,135,28598,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,117792,118032,118106,116934,116846,117936,117414,118112,117730,116644,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",5,313,0.05,0,1,0,"",50,5
214,"Metadata/Monsters/Hags/UrchinHagBossSTANDALONE",150,14,3,6,14,"[""Metadata/Monsters/Hags/Carrion_Crone.act""]","[""Metadata/Monsters/Hags/Carrion_Crone.ao""]","Metadata/Monsters/Hags/HagBossSTANDALONE",[],1,"","",115,2,6,1,1,0,"[1021,48,30,29,118,752]",250,[],60,105,700,500,0,"[5036,5037,5038,5039,5040,2556,740,5648,2655,4214,4473,2685,1286,4139,4476,4141,3873,4481,2709,4474,4148]","Metadata/Monsters/Hags/HagBoss.ais",[],"",0,"Riona, Winter's Cackle","Riona, Gouailleuse de l'Hiver","Riona, Wintergackern","冬の笑声、リオナ","겨울의 수다 리오나","Riona, o Brado do Inverno","Риона, Треск зимы","Riona, Carcajada del invierno","ริโอนา เหมันต์สนั่นเสียง","寒冬之嘲．梨歐娜",200,250,1695,[11737],[11739],"",7,36,"",0,[],[4371],[],"",1,6,135,0,0,135,55898,"","","F","F","","","M","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,0,0,118476,118716,118790,117618,117530,118620,118098,118796,118414,117328,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",5,313,0.05,0,1,0,"",50,5
215,"Metadata/Monsters/Hags/UrchinHagBossHagBattleMap",151,14,3,6,14,"[""Metadata/Monsters/Hags/HagBossHagBattleMap.act""]","[""Metadata/Monsters/Hags/Carrion_Crone.ao""]","Metadata/Monsters/Hags/HagBossHagBattleMap",[],1,"","",115,2,6,1,1,0,"[1021,48,30,29,118,752]",250,[],135,135,700,500,0,"[5036,5037,5038,5039,5040,2556,740,5648,2655,4214,4473,2685,1286,4139,4476,4141,3873,4481,2709,4474,4148]","Metadata/Monsters/Hags/HagBoss.ais",[],"stance2",0,"Gelida, the Frost-Tongue","Gélida, Langue de givre","Gelida, die Frostzunge","霜舌のゲリダ","서리혀 겔리다","Gelida, Língua Congelada","Гелида, Морозный язык","Gelida, la Lengua helada","เกลิดา ชิวหาเยือกแข็ง","冰霜之舌．蓋利達",208,150,1695,[11737],[11739],"",7,36,"",0,[],[4371],[],"",1,6,135,0,0,135,434,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,1,0,0,0,80,80,80,80,80,80,80,80,80,80,0,0,"",1,1,3,1,0,0,0,0,0,0,1,0,119308,119546,119618,118414,118328,119452,118924,119628,119240,118128,0,0,0,1,"",7,"",0,0,0,0,"","",1,1,"",[],"",5,188,0.05,0,1,0,"",50,5
216,"Metadata/Monsters/Hags/TrenchHag",152,11,2,4,10,"[""Metadata/Monsters/Hags/TrenchHag.act""]","[""Metadata/Monsters/Hags/TrenchHagHair.ao"",""Metadata/Monsters/Hags/TrenchHagBald.ao""]","Metadata/Monsters/Hags/TrenchHag",[],1,"","",100,2,6,14,1,0,"[724,1034,34,716,48,1089,1090,30,29,722,752]",200,[],105,105,700,500,0,"[737,1265,4397,1775,4109]","Metadata/Monsters/Hags/TrenchHag.ais",[],"",9,"River Hag","Charogne des rivières","Flusshexe","川のハグ","강 노파","Bruxa do Rio","Речная яга","Saga de río","River Hag","河之女巫",200,200,1695,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,58261,"","","F","F","","","F","FS","F","","","","","","",[],[],[],"",500,0,[],[],0,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,120002,120264,120312,119098,119012,120152,119620,120326,119934,118812,0,0,0,"","",7,"",0,0,0,0,"","",1,1,"",[],54,4,150,0.05,0,1,0,"",40,5
217,"Metadata/Monsters/Skeletons/FungalSkeletonOneHandSword",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.act""]","[""Metadata/Monsters/Skeletons/Fungal/FungalSkeleton.ao""]","Metadata/Monsters/Skeletons/Basic/SkeletonBasic",[6097],1,"","",100,2,6,1,8,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[737],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais","[5884,5884,5884,5884,6022,6022,6022,6022]","stance3",3,"Fungal Rattler","Ossements fongiques","Pilzbewachsener Klapperer","ファンガル・ラトラー","곰팡이 전율가","Chocalho Fúngico","Грибной костяк","Quebradizo fúngico","Fungal Rattler","真菌骷髏",110,100,1500,"[15527,15528,15529,15530,15504,15505,15506]",[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,16074,"","","MP","M","","","M","MS","M","","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,121016,121296,121348,120104,120012,121170,120634,121348,120948,119806,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",35,3
218,"Metadata/Monsters/Skeletons/FungalSkeletonOneHandSwordShield",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.act""]","[""Metadata/Monsters/Skeletons/Fungal/FungalSkeleton.ao""]","Metadata/Monsters/Skeletons/Basic/SkeletonBasic","[11230,6097]",1,"","",100,2,6,1,8,0,"[1021,713,1089,1088,714,51,73,752]",100,[],70,105,700,500,0,[737],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.ais","[5884,5884,5884,5884,6022,6022,6022,6022]","stance3",3,"Fungal Rattler","Ossements fongiques","Pilzbewachsener Klapperer","ファンガル・ラトラー","곰팡이 전율가","Chocalho Fúngico","Грибной костяк","Quebradizo fúngico","Fungal Rattler","真菌骷髏",110,100,1500,"[15527,15528,15529,15530,15504,15505,15506]","[15481,15482,15483,15484,15485,15486,15487,15488,15489]","",9,26,"",0,[],[],[],1,1,6,135,0,0,135,35706,"","","MP","M","","","M","MS","M","","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,121980,122260,122312,121068,120976,122134,121598,122312,121912,120770,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",35,3
219,"Metadata/Monsters/Skeletons/FungalZombieOneHandSword",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.act""]","[""Metadata/Monsters/Skeletons/Fungal/FungalRattler01.ao"",""Metadata/Monsters/Skeletons/Fungal/FungalRattler02.ao"",""Metadata/Monsters/Skeletons/Fungal/FungalRattler04.ao""]","Metadata/Monsters/Skeletons/Basic/SkeletonBasic",[6097],1,"","",100,2,6,1,8,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[737],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais","[5884,5884,5884,5884,6022,6022,6022,6022]","stance4",3,"Fungal Rattler","Ossements fongiques","Pilzbewachsener Klapperer","ファンガル・ラトラー","곰팡이 전율가","Chocalho Fúngico","Грибной костяк","Quebradizo fúngico","Fungal Rattler","真菌骷髏",110,100,1500,"[15527,15528,15529,15530,15504,15505,15506]",[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,62534,"","","MP","M","","","M","MS","M","","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,122852,123132,123184,121940,121848,123006,122470,123184,122784,121642,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
220,"Metadata/Monsters/Skeletons/FungalZombieOneHandSwordShield",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.act""]","[""Metadata/Monsters/Skeletons/Fungal/FungalRattler01.ao"",""Metadata/Monsters/Skeletons/Fungal/FungalRattler02.ao"",""Metadata/Monsters/Skeletons/Fungal/FungalRattler04.ao""]","Metadata/Monsters/Skeletons/Basic/SkeletonBasic","[11230,6097]",1,"","",100,2,6,1,8,0,"[1021,713,1089,1088,714,51,73,752]",100,[],70,105,700,500,0,[737],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.ais","[5884,5884,5884,5884,6022,6022,6022,6022]","stance4",3,"Fungal Rattler","Ossements fongiques","Pilzbewachsener Klapperer","ファンガル・ラトラー","곰팡이 전율가","Chocalho Fúngico","Грибной костяк","Quebradizo fúngico","Fungal Rattler","真菌骷髏",110,100,1500,"[15527,15528,15529,15530,15504,15505,15506]","[15481,15482,15483,15484,15485,15486,15487,15488,15489]","",9,26,"",0,[],[],[],1,1,6,135,0,0,135,12756,"","","MP","M","","","M","MS","M","","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,80,80,80,80,80,80,80,80,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,123564,123844,123896,122652,122560,123718,123182,123896,123496,122354,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
