"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52","bool_68"
2448,2465,3634124608,"Art/2DItems/Effects/WolfHowlWarcryEffect.dds",17,[28],0,[55],""
2449,2466,721075384,"Art/2DItems/Effects/AutomatonIceCrashEffect.dds",17,[28],0,[55],""
2450,2467,2565781886,"Art/2DItems/Effects/Weapon/VoidWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2451,2468,2627496438,"Art/2DItems/Effects/Character/VoidCharacterEffect.dds",16,[12],0,[15],""
2452,2469,3977764877,"Art/2DItems/Effects/Weapon/weapon_VoidWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2453,2470,260671579,"Art/2DItems/Effects/Portals/VoidPortal.dds",11,[16],0,[20],""
2454,2471,2580383264,"Art/2DItems/Effects/Portals/AbyssPortal.dds",11,[16],0,[20],""
2455,2472,3007547676,"Art/2DItems/Effects/Wings/SeraphBannerBackAttachment.dds",5,[7],0,[10],""
2456,2473,1504716495,"Art/2DItems/Effects/Weapon/KaruiBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
2457,2474,548377828,"Art/2DItems/Effects/Weapon/KaruiQuiver.dds",0,[1],0,"[1,4,36,39,42,45]",""
2458,2475,3884298129,"Art/2DItems/Effects/Hats/UndeadOutcastHelmetSkin.dds",6,[4],0,[7],""
2459,2476,2135304853,"Art/2DItems/Effects/Portals/DivineDemonKingPortalEffect.dds",11,[16],0,[20],""
2460,2477,1342117281,"Art/2DItems/Effects/Portals/ArcaneDemonKingPortalEffect.dds",11,[16],0,[20],""
2461,2478,3381063623,"Art/2DItems/Effects/Portals/NecroticDemonKingPortalEffect.dds",11,[16],0,[20],""
2462,2479,1531004750,"Art/2DItems/Effects/Portals/InfernalDemonKingPortal.dds",11,[16],0,[20],""
2463,2480,2039300428,"Art/2DItems/Effects/Weapon/ColosusSword.dds",0,[1],0,"[1,4,36,39,42,45]",""
2464,2481,1936440734,"Art/2DItems/Effects/Portals/DeliriumPortal.dds",11,[16],0,[20],""
2465,2482,3100599641,"Art/2DItems/Effects/Frames/TencentGoddessFrame.dds",12,[14],0,[17],""
2466,2483,3035499339,"Art/2DItems/Effects/Hats/GoddessHelmet.dds",6,[4],0,[7],""
2467,2484,1719376670,"Art/2DItems/Effects/Hats/GoddessHelmetFemale.dds",6,[4],0,[7],""
2468,2485,1875283762,"Art/2DItems/Effects/shoes/GoddessBoots.dds",9,[9],0,[12],""
2469,2486,845118622,"Art/2DItems/Effects/gloves/GoddessGloves.dds",8,[8],0,[11],""
2470,2487,129923229,"Art/2DItems/Effects/BodyArmour/GoddessBody.dds",4,[6],0,[9],""
2471,2488,2914829049,"Art/2DItems/Effects/Wings/GoddessBackAttachment.dds",5,[7],0,[10],""
2472,2489,3695583483,"Art/2DItems/Effects/Wings/GoddessCape.dds",5,[7],0,[10],""
2473,2490,294947443,"Art/2DItems/Effects/Weapon/GoddessWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2474,2491,2586715793,"Art/2DItems/Effects/Weapon/weapon_goddess.dds",2,[2],0,"[2,5,37,40,43,46]",""
2475,2492,782435221,"Art/2DItems/Effects/Character/GoddessCharacterEffect.dds",16,[12],0,[15],""
2476,2493,3079519602,"Art/2DItems/Effects/Footprints/GoddessFootprints.dds",10,[10],0,[13],""
2477,2494,2155307498,"Art/2DItems/Effects/Portals/GoddessPortal.dds",11,[16],0,[20],""
2478,2495,1024365115,"Art/2DItems/Effects/Character/GoddessApparition.dds",15,[11],0,[14],""
2479,2496,3697783105,"Art/2DItems/Effects/Hats/GoddessBlueHelmet.dds",6,[4],0,[7],""
2480,2497,999165135,"Art/2DItems/Effects/shoes/GoddessBlueBoots.dds",9,[9],0,[12],""
2481,2498,1424757056,"Art/2DItems/Effects/gloves/GoddessBlueGloves.dds",8,[8],0,[11],""
2482,2499,1666917877,"Art/2DItems/Effects/BodyArmour/GoddessBlueBodyArmour.dds",4,[6],0,[9],""
2483,2500,4191032867,"Art/2DItems/Effects/Weapon/GoddessBlueWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2484,2501,2004436281,"Art/2DItems/Effects/Weapon/GoddessBlueWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2485,2502,1039033282,"Art/2DItems/Effects/Character/GoddessBlueCharacterEffect.dds",16,[12],0,[15],""
2486,2503,3644404473,"Art/2DItems/Effects/Footprints/GoddessBlueFootprintsEffect.dds",10,[10],0,[13],""
2487,2504,423808291,"Art/2DItems/Effects/Hats/InfernalHelmetAttachment.dds",7,[5],0,"[8,21]",""
2488,2505,3041341870,"Art/2DItems/Effects/Hats/ArcaneFlamingHeadHelmetAttachment.dds",7,[5],0,"[8,21]",""
2489,2506,3167812359,"Art/2DItems/Effects/Hats/StygianFlamingHeadHelmetAttachment.dds",7,[5],0,"[8,21]",""
2490,2507,3550654338,"Art/2DItems/Effects/Hats/GhostflameFlamingHeadHelmetAttachment.dds",7,[5],0,"[8,21]",""
2491,2508,3783267777,"Art/2DItems/Effects/Hats/PurpleFlamingHeadHelmetAttachment.dds",7,[5],0,"[8,21]",""
2492,2509,817799603,"Art/2DItems/Effects/InnocenceAnimateWeapon.dds",17,[28],0,[55],""
2493,2510,3792047808,"Art/2DItems/Effects/AutomatonAnimateWeapon.dds",17,[28],0,[55],""
2494,2511,4049239933,"Art/2DItems/Effects/SanctumAnimateWeapon.dds",17,[28],0,[55],""
2495,2512,3933060927,"Art/2DItems/Effects/StygianDesecrateEffect.dds",17,[28],0,[55],""
2496,2513,3914009528,"Art/2DItems/Effects/AutomatonCycloneEffect.dds",17,[28],0,[55],""
2497,2514,3404585650,"Art/2DItems/Effects/Shields/StygianShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
2498,2515,1386851359,"Art/2DItems/Effects/Portals/MysticGatePortalEffect.dds",11,[16],0,[20],""
2499,2516,4218225689,"Art/2DItems/Effects/Portals/DemonicStygianPortalEffect.dds",11,[16],0,[20],""
2500,2517,1599873160,"Art/2DItems/Effects/Portals/DivineStygianPortalEffect.dds",11,[16],0,[20],""
2501,2518,1899294631,"Art/2DItems/Effects/Portals/InfernalStygianPortalEffect.dds",11,[16],0,[20],""
2502,2519,816079448,"Art/2DItems/Effects/Portals/StormcallerStygianPortalEffect.dds",11,[16],0,[20],""
2503,2520,3904894114,"Art/2DItems/Effects/Portals/GhostflameStygianPortalEffect.dds",11,[16],0,[20],""
2504,2521,2418700675,"Art/2DItems/Effects/BodyArmour/AutomatonLightningBodyArmour.dds",4,[6],0,[9],""
2505,2522,2158454876,"Art/2DItems/Effects/gloves/AutomatonLightningGloves.dds",8,[8],0,[11],""
2506,2523,1846567826,"Art/2DItems/Effects/shoes/AutomatonLightningBoots.dds",9,[9],0,[12],""
2507,2524,1482449011,"Art/2DItems/Effects/Hats/AutomatonLightningHelmet.dds",6,[4],0,[7],""
2508,2525,2129381967,"Art/2DItems/Effects/IllusionistIceNovaEffect.dds",17,[28],0,[55],""
2509,2526,1906995985,"Art/2DItems/Effects/CelestialIceNovaEffect.dds",17,[28],0,[55],""
2510,2527,834210499,"Art/2DItems/Effects/Shields/ArcaneCelestialShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
2511,2528,1607378068,"Art/2DItems/Effects/Shields/DemonicCelestialShield.dds",0,[1],0,"[1,4,36,39,42,45]",""
2512,2529,1864211498,"Art/2DItems/Effects/Weapon/weapon_NightwatchWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2513,2530,2722194018,"Art/2DItems/Effects/Wings/DoomcrowWings.dds",5,[7],0,[10],""
2514,2531,3371373921,"Art/2DItems/Effects/Character/ThunderstormApparitioneffect.dds",15,[11],0,[14],""
2515,2532,2692284202,"Art/2DItems/Effects/Hats/WinterDragonHelmet.dds",6,[4],0,[7],""
2516,2533,221592325,"Art/2DItems/Effects/shoes/WinterDragonBoots.dds",9,[9],0,[12],""
2517,2534,1834864581,"Art/2DItems/Effects/gloves/WinterDragonGloves.dds",8,[8],0,[11],""
2518,2535,1073073960,"Art/2DItems/Effects/BodyArmour/WinterDragonBodyArmour.dds",4,[6],0,[9],""
2519,2536,964787354,"Art/2DItems/Effects/Wings/WinterDragonWings.dds",5,[7],0,[10],""
2520,2537,1786597744,"Art/2DItems/Effects/Hats/WinterDragonHelmetAttachment.dds",7,[5],0,"[8,21]",""
2521,2538,1857257033,"Art/2DItems/Effects/Character/WinterDragonApparitionEffect.dds",15,[11],0,[14],""
2522,2539,1958106061,"Art/2DItems/Effects/Weapon/WinterDragonSword.dds",0,[1],0,"[1,4,36,39,42,45]",""
2523,2540,2396212522,"Art/2DItems/Effects/Weapon/WinterDragonLongsword.dds",0,[1],0,"[1,4,36,39,42,45]",""
2524,2541,3158205488,"Art/2DItems/Effects/Weapon/WinterDragonBow.dds",0,[1],0,"[1,4,36,39,42,45]",""
2525,2542,404005766,"Art/2DItems/Effects/Weapon/WinterDragonQuiver.dds",0,[1],0,"[1,4,36,39,42,45]",""
2526,2543,2865942305,"Art/2DItems/Effects/Weapon/WinterDragonWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2527,2544,1849579564,"Art/2DItems/Effects/Character/WinterDragonCharacterFX.dds",16,[12],0,[15],""
2528,2545,3981414603,"Art/2DItems/Effects/Footprints/WinterDragonFootprintsEffect.dds",10,[10],0,[13],""
2529,2546,129196057,"Art/2DItems/Effects/Portals/WinterDragonPortalEffect.dds",11,[16],0,[20],""
2530,2547,2628225747,"Art/2DItems/Effects/CelestialDominatingBlow.dds",17,[28],0,[55],""
2531,2548,2562297994,"Art/2DItems/Effects/CelestialWarcryEffect.dds",17,[28],0,[55],""
2532,2549,278667810,"Art/2DItems/Effects/JudicatorFistofWarEffect.dds",17,[28],0,[55],""
2533,2550,3497762800,"Art/2DItems/Effects/GoldenCelestialFistofWarEffect.dds",17,[28],0,[55],""
2534,2551,4130805835,"Art/2DItems/Effects/Character/SpellbladeCharacterEffect.dds",16,[12],0,[15],""
2535,2552,2684249928,"Art/2DItems/Effects/Frames/Spellblade.dds",12,[14],0,[17],""
2536,2553,41329538,"Art/2DItems/Effects/Hats/MasterSpellbladeHelmet.dds",6,[4],0,[7],""
2537,2554,4063620400,"Art/2DItems/Effects/shoes/MasterSpellbladeBoots.dds",9,[9],0,[12],""
2538,2555,2010499875,"Art/2DItems/Effects/gloves/MasterSpellbladeGloves.dds",8,[8],0,[11],""
2539,2556,139118690,"Art/2DItems/Effects/BodyArmour/MasterSpellbladeBodyArmour.dds",4,[6],0,[9],""
2540,2557,2946623382,"Art/2DItems/Effects/Frames/MasterSpellblade.dds",12,[14],0,[17],""
2541,2558,688125160,"Art/2DItems/Effects/Character/EagleCharacterEffect.dds",16,[12],0,[15],""
2542,2559,4292033931,"Art/2DItems/Effects/Frames/Griffin.dds",12,[14],0,[17],""
2543,2560,2305738923,"Art/2DItems/Effects/Hats/AlphaGriffinHelmet.dds",6,[4],0,[7],""
2544,2561,3489503149,"Art/2DItems/Effects/shoes/AlphaGriffinBoots.dds",9,[9],0,[12],""
2545,2562,1090974645,"Art/2DItems/Effects/gloves/AlphaGriffinGloves.dds",8,[8],0,[11],""
2546,2563,63058534,"Art/2DItems/Effects/BodyArmour/AlphaGriffinBodyArmour.dds",4,[6],0,[9],""
2547,2564,2068870989,"Art/2DItems/Effects/Frames/AlphaGriffin.dds",12,[14],0,[17],""
2548,2565,388021550,"Art/2DItems/Effects/Hats/HeistBrimmedHat.dds",6,[4],0,[7],""
2549,2566,3031339031,"Art/2DItems/Effects/Wings/TencentAnniversaryScroll.dds",5,[7],0,[10],""
2550,2567,2485383441,"Art/2DItems/Effects/Frames/S13AnniversaryFrame.dds",12,[14],0,[17],""
2551,2568,1311668674,"Art/2DItems/Effects/Hats/NenetHelmet.dds",6,[4],0,[7],""
2552,2569,2275682995,"Art/2DItems/Effects/Hats/HuckHelmet.dds",6,[4],0,[7],""
2553,2570,2814806039,"Art/2DItems/Effects/Hats/VinderiHelmet.dds",6,[4],0,[7],""
2554,2571,3296578824,"Art/2DItems/Effects/Portals/HeistPortalEffect.dds",11,[16],0,[20],""
2555,2572,3983622430,"Art/2DItems/Effects/Hats/SunriseHelmetAttachment.dds",7,[5],0,"[8,21]",""
2556,2573,264801850,"Art/2DItems/Effects/Hats/SunriseHelmet.dds",6,[4],0,[7],""
2557,2574,2116596049,"Art/2DItems/Effects/shoes/SunriseBoots.dds",9,[9],0,[12],""
2558,2575,3460511331,"Art/2DItems/Effects/gloves/SunriseGloves.dds",8,[8],0,[11],""
2559,2576,822730767,"Art/2DItems/Effects/BodyArmour/SunriseBodyArmour.dds",4,[6],0,[9],""
2560,2577,3479299880,"Art/2DItems/Effects/Wings/SunriseCloak.dds",5,[7],0,[10],""
2561,2578,1480897576,"Art/2DItems/Effects/Wings/SunriseWings.dds",5,[7],0,[10],""
2562,2579,537819356,"Art/2DItems/Effects/Shields/SunriseShieldSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2563,2580,3150390089,"Art/2DItems/Effects/Character/SunriseCharacterEffect.dds",16,[12],0,[15],""
2564,2581,1053991808,"Art/2DItems/Effects/Weapon/weapon_SunriseWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2565,2582,3851252162,"Art/2DItems/Effects/Footprints/SunriseFootprints.dds",10,[10],0,[13],""
2566,2583,950781354,"Art/2DItems/Effects/Portals/SunrisePortalEffect.dds",11,[16],0,[20],""
2567,2584,4116180485,"Art/2DItems/Effects/Auras/SunriseAuraEffect.dds",17,[28],0,[55],""
2568,2585,3765002131,"Art/2DItems/Effects/SunriseBloodandSand.dds",17,[28],0,[55],""
2569,2586,3595426327,"Art/2DItems/Effects/Hats/NightfallHelmetAttachment.dds",7,[5],0,"[8,21]",""
2570,2587,3001534175,"Art/2DItems/Effects/Hats/NightfallHelmet.dds",6,[4],0,[7],""
2571,2588,2875688216,"Art/2DItems/Effects/shoes/NightfallBoots.dds",9,[9],0,[12],""
2572,2589,2767177681,"Art/2DItems/Effects/gloves/NightfallGloves.dds",8,[8],0,[11],""
2573,2590,2855303320,"Art/2DItems/Effects/BodyArmour/NightfallBodyArmour.dds",4,[6],0,[9],""
2574,2591,1866790026,"Art/2DItems/Effects/Wings/NightfallCloak.dds",5,[7],0,[10],""
2575,2592,442569188,"Art/2DItems/Effects/Wings/NightfallWings.dds",5,[7],0,[10],""
2576,2593,3554919063,"Art/2DItems/Effects/Weapon/NightfallWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2577,2594,3052320430,"Art/2DItems/Effects/Character/NightfallCharacterEffect.dds",16,[12],0,[15],""
2578,2595,3496130890,"Art/2DItems/Effects/Weapon/weapon_NightfallWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2579,2596,470016700,"Art/2DItems/Effects/Footprints/NightfallFootprints.dds",10,[10],0,[13],""
2580,2597,2098849103,"Art/2DItems/Effects/Portals/NightfallPortalEffect.dds",11,[16],0,[20],""
2581,2598,626019308,"Art/2DItems/Effects/Auras/NightfallAuraEffect.dds",17,[28],0,[55],""
2582,2599,4293144590,"Art/2DItems/Effects/NightfallFlameDashEffect.dds",17,[28],0,[55],""
2583,2600,2906866483,"Art/2DItems/Effects/Hats/TwilightHelmetAttachment.dds",7,[5],0,"[8,21]",""
2584,2601,992485232,"Art/2DItems/Effects/Hats/TwilightHelmet.dds",6,[4],0,[7],""
2585,2602,3927506288,"Art/2DItems/Effects/shoes/TwilightBoots.dds",9,[9],0,[12],""
2586,2603,1900766512,"Art/2DItems/Effects/gloves/TwilightGloves.dds",8,[8],0,[11],""
2587,2604,1648028565,"Art/2DItems/Effects/BodyArmour/TwilightBodyArmour.dds",4,[6],0,[9],""
2588,2605,3659397802,"Art/2DItems/Effects/Wings/TwilightCloak.dds",5,[7],0,[10],""
2589,2606,258582983,"Art/2DItems/Effects/Wings/TwilightWings.dds",5,[7],0,[10],""
2590,2607,715403874,"Art/2DItems/Effects/Footprints/TwilightFootprints.dds",10,[10],0,[13],""
2591,2608,3823620875,"Art/2DItems/Effects/Portals/TwilightPortalEffect.dds",11,[16],0,[20],""
2592,2609,286260098,"Art/2DItems/Effects/Character/TwilightCharacterEffect.dds",16,[12],0,[15],""
2593,2610,2347513036,"Art/2DItems/Effects/TwilightExplosiveArrow.dds",17,[28],0,[55],""
2594,2611,2914656125,"Art/2DItems/Effects/Character/CelestialTentacleCharacterEffect1.dds",16,[12],0,[15],""
2595,2612,1822712582,"Art/2DItems/Effects/Character/CelestialTentacleCharacterEffect2.dds",16,[12],0,[15],""
2596,2613,4061606867,"Art/2DItems/Effects/Character/CelestialTentacleCharacterEffect3.dds",16,[12],0,[15],""
2597,2614,869582412,"Art/2DItems/Effects/Hats/SavageEthercraftHelmet.dds",6,[4],0,[7],""
2598,2615,1061670149,"Art/2DItems/Effects/shoes/SavageEthercraftBoots.dds",9,[9],0,[12],""
2599,2616,3915954242,"Art/2DItems/Effects/gloves/SavageEthercraftGloves.dds",8,[8],0,[11],""
2600,2617,1901259961,"Art/2DItems/Effects/BodyArmour/SavageEthercraftBodyArmour.dds",4,[6],0,[9],""
2601,2618,240442091,"Art/2DItems/Effects/Hats/EnragedEthercraftHelmet.dds",6,[4],0,[7],""
2602,2619,3119444894,"Art/2DItems/Effects/shoes/EnragedEthercraftBoots.dds",9,[9],0,[12],""
2603,2620,3736199834,"Art/2DItems/Effects/gloves/EnragedEthercraftGloves.dds",8,[8],0,[11],""
2604,2621,521605620,"Art/2DItems/Effects/BodyArmour/EnragedEthercraftBodyArmour.dds",4,[6],0,[9],""
2605,2622,1777968481,"Art/2DItems/Effects/Hats/TranquilEthercraftHelmet.dds",6,[4],0,[7],""
2606,2623,3047935240,"Art/2DItems/Effects/shoes/TranquilEthercraftBoots.dds",9,[9],0,[12],""
2607,2624,525923168,"Art/2DItems/Effects/gloves/TranquilEthercraftGloves.dds",8,[8],0,[11],""
2608,2625,3597797748,"Art/2DItems/Effects/BodyArmour/TranquilEthercraftBodyArmour.dds",4,[6],0,[9],""
2609,2626,1540238570,"Art/2DItems/Effects/Hats/ChaoticEthercraftHelmet.dds",6,[4],0,[7],""
2610,2627,3430695706,"Art/2DItems/Effects/shoes/ChaoticEthercraftBoots.dds",9,[9],0,[12],""
2611,2628,112892311,"Art/2DItems/Effects/gloves/ChaoticEthercraftGloves.dds",8,[8],0,[11],""
2612,2629,2608342705,"Art/2DItems/Effects/BodyArmour/ChaoticEthercraftBodyArmour.dds",4,[6],0,[9],""
2613,2630,2207474677,"Art/2DItems/Effects/Wings/SavageEthercraftBackAttachment.dds",5,[7],0,[10],""
2614,2631,826211995,"Art/2DItems/Effects/Wings/EnragedEthercraftBackAttachment.dds",5,[7],0,[10],""
2615,2632,1181346676,"Art/2DItems/Effects/Wings/TranquilEthercraftBackAttachment.dds",5,[7],0,[10],""
2616,2633,2425745722,"Art/2DItems/Effects/Wings/ChaoticEthercraftBackAttachment.dds",5,[7],0,[10],""
2617,2634,3843398908,"Art/2DItems/Effects/Weapon/weapon_SavageEthercraftWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2618,2635,987938242,"Art/2DItems/Effects/Weapon/weapon_EnragedEthercraftWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2619,2636,3500563517,"Art/2DItems/Effects/Weapon/weapon_TranquilEthercraftWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2620,2637,1432367685,"Art/2DItems/Effects/Weapon/weapon_ChaoticEthercraftWeaponeffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2621,2638,1788005820,"Art/2DItems/Effects/Auras/SavageEthercraftAuraEffect.dds",17,[28],0,[55],""
2622,2639,2219526520,"Art/2DItems/Effects/Auras/EnragedEthercraftAuraEffect.dds",17,[28],0,[55],""
2623,2640,3963010370,"Art/2DItems/Effects/Auras/TranquilEthercraftAuraEffect.dds",17,[28],0,[55],""
2624,2641,3538532273,"Art/2DItems/Effects/Auras/ChaoticEthercraftAuraEffect.dds",17,[28],0,[55],""
2625,2642,3907051273,"Art/2DItems/Effects/GlacialCascadeEffect.dds",17,[28],0,[55],""
2626,2643,4040406414,"Art/2DItems/Effects/VoidVolatileDeadEffect.dds",17,[28],0,[55],""
2627,2644,3848807929,"Art/2DItems/Effects/VoidDetonateDeadEffect.dds",17,[28],0,[55],""
2628,2645,4114083517,"Art/2DItems/Effects/VoidDesecrateEffect.dds",17,[28],0,[55],""
2629,2646,3818121447,"Art/2DItems/Effects/CelestialDischargeEffect.dds",17,[28],0,[55],""
2630,2647,252905942,"Art/2DItems/Effects/AutomatonBallLightningEffect.dds",17,[28],0,[55],""
2631,2648,4108434630,"Art/2DItems/Effects/AutomatonCracklingLanceEffect.dds",17,[28],0,[55],""
2632,2649,4277909612,"Art/2DItems/Effects/TranscendenceBladeVortexEffect.dds",17,[28],0,[55],""
2633,2650,50448867,"Art/2DItems/Effects/StygianFirestormEffect.dds",17,[28],0,[55],""
2634,2651,2763721931,"Art/2DItems/Effects/StygianFlameWallEffect.dds",17,[28],0,[55],""
2635,2652,1383521410,"Art/2DItems/Effects/Hats/TempleHelmet.dds",6,[4],0,[7],""
2636,2653,2731998601,"Art/2DItems/Effects/shoes/TempleBoots.dds",9,[9],0,[12],""
2637,2654,1265602613,"Art/2DItems/Effects/gloves/TempleGloves.dds",8,[8],0,[11],""
2638,2655,456085326,"Art/2DItems/Effects/BodyArmour/TempleBodyArmour.dds",4,[6],0,[9],""
2639,2656,3008946612,"Art/2DItems/Effects/Wings/TempleWings.dds",5,[7],0,[10],""
2640,2657,1765751040,"Art/2DItems/Effects/Weapon/TempleWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2641,2658,3093784524,"Art/2DItems/Effects/Weapon/weapon_TempleWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2642,2659,1998713473,"Art/2DItems/Effects/Character/TempleCharacterEffect.dds",16,[12],0,[15],""
2643,2660,768721287,"Art/2DItems/Effects/Portals/TemplePortalEffect.dds",11,[16],0,[20],""
2644,2661,2873041264,"Art/2DItems/Effects/TempleLancingSteel.dds",17,[28],0,[55],""
2645,2662,2614122734,"Art/2DItems/Effects/TempleShatteringSteelEffect.dds",17,[28],0,[55],""
2646,2663,2857977485,"Art/2DItems/Effects/Hats/DarkwoodHelmet.dds",6,[4],0,[7],""
2647,2664,1857466108,"Art/2DItems/Effects/shoes/DarkwoodBoots.dds",9,[9],0,[12],""
2648,2665,2817469908,"Art/2DItems/Effects/gloves/DarkwoodGloves.dds",8,[8],0,[11],""
2649,2666,1858294572,"Art/2DItems/Effects/BodyArmour/DarkwoodBodyArmour.dds",4,[6],0,[9],""
2650,2667,458367,"Art/2DItems/Effects/Wings/GlimmerspriteWings.dds",5,[7],0,[10],""
2651,2668,66639753,"Art/2DItems/Effects/Wings/DarkwoodCloak.dds",5,[7],0,[10],""
2652,2669,1873042250,"Art/2DItems/Effects/Weapon/DarkwoodWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2653,2670,3244398025,"Art/2DItems/Effects/Weapon/Weapon_DarkwoodWeaponEffect.dds",2,[2],0,"[2,5,37,40,43,46]",""
2654,2671,604584301,"Art/2DItems/Effects/Footprints/DarkwoodFootprintsEffect.dds",10,[10],0,[13],""
2655,2672,2460967511,"Art/2DItems/Effects/Portals/DarkwoodPortalEffect.dds",11,[16],0,[20],""
2656,2673,150134851,"Art/2DItems/Effects/Auras/DarkwoodAuraEffect.dds",17,[28],0,[55],""
2657,2674,97572163,"Art/2DItems/Effects/DarkwoodHeraldEffect.dds",17,[28],0,[55],""
2658,2675,693666904,"Art/2DItems/Effects/DarkwoodRaiseSpectreSkin.dds",17,[28],0,[55],""
2659,2676,372212093,"Art/2DItems/Effects/DarkwoodCarrionGolemEffect.dds",17,[28],0,[55],""
2660,2677,2813456460,"Art/2DItems/Effects/DarkwoodVolatileDeadEffect.dds",17,[28],0,[55],""
2661,2678,1984904355,"Art/2DItems/Effects/DarkwoodCremationEffect.dds",17,[28],0,[55],""
2662,2679,178192784,"Art/2DItems/Effects/CelestialCarrionGolem.dds",17,[28],0,[55],""
2663,2680,3829946579,"Art/2DItems/Effects/DivineVoidSphere.dds",17,[28],0,[55],""
2664,2681,1883845330,"Art/2DItems/Effects/Hats/SwordThroughHelmetAttachment.dds",7,[5],0,"[8,21]",""
2665,2682,832534644,"Art/2DItems/Effects/Portals/GuillotinePortalEffect.dds",11,[16],0,[20],""
2666,2683,94739522,"Art/2DItems/Effects/SummonRagingEyeballs.dds",17,[28],0,[55],""
2667,2684,1215900585,"Art/2DItems/Effects/DemonicEyeBannerSkin.dds",17,[28],0,[55],""
2668,2685,3328613062,"Art/2DItems/Effects/ViperMoltenShellEffect.dds",17,[28],0,[55],""
2669,2686,1162958202,"Art/2DItems/Effects/VerdantCharacterEffect.dds",16,[12],0,[15],""
2670,2687,196270690,"Art/2DItems/Hideout/HideoutPlaceholder.dds",6,[4],0,[7],""
2671,2688,1736249236,"Art/2DItems/Hideout/HideoutPlaceholder.dds",7,[5],0,"[8,21]",""
2672,2689,2484486097,"Art/2DItems/Effects/Portals/CrescentPortalEffect.dds",11,[16],0,[20],""
2673,2690,999220588,"Art/2DItems/Effects/Frames/Crescent.dds",12,[14],0,[17],""
2674,2691,3491730123,"Art/2DItems/Effects/Hats/SilverCrescentHood.dds",6,[4],0,[7],""
2675,2692,3328943028,"Art/2DItems/Effects/shoes/SilverCrescentBoots.dds",9,[9],0,[12],""
2676,2693,2631531258,"Art/2DItems/Effects/gloves/SilverCrescentGloves.dds",8,[8],0,[11],""
2677,2694,4252624718,"Art/2DItems/Effects/BodyArmour/SilverCrescentBody.dds",4,[6],0,[9],""
2678,2695,1986251362,"Art/2DItems/Effects/Hats/SilverCrescentAltHelmet.dds",6,[4],0,[7],""
2679,2696,1679312014,"Art/2DItems/Effects/Weapon/SilverCrescentWeaponSkin.dds",0,[1],0,"[1,4,36,39,42,45]",""
2680,2697,2619729951,"Art/2DItems/Effects/Frames/SilveCrescent.dds",12,[14],0,[17],""
2681,2698,59326421,"Art/2DItems/Effects/Auras/SunAura.dds",17,[28],0,[55],""
2682,2699,2087212069,"Art/2DItems/Effects/Frames/Sun.dds",12,[14],0,[17],""
2683,2700,2803067920,"Art/2DItems/Effects/Hats/ImperialSunHelmet.dds",6,[4],0,[7],""
2684,2701,1398278247,"Art/2DItems/Effects/shoes/ImperialSunBoots.dds",9,[9],0,[12],""
2685,2702,1033707605,"Art/2DItems/Effects/gloves/ImperialSunGloves.dds",8,[8],0,[11],""
