"rownum","Id","EPKFile","i32_16","i32_20","i32_24","PreloadGroups","bool_44","PlayerOnly_EPKFile","bool_53"
543,"VaalSmiteValkrieWeaponEffect","Metadata/Effects/Spells/vaal_skills/smite/epk/weapon_holy_lightning_valk.epk",0,0,4,[],1,"",""
544,"VaporCutWound","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/vapor/Cut_wound.epk",0,0,4,[],"","",""
545,"VaporCutWound2","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/vapor/Cut_wound2.epk",0,0,4,[],"","",""
546,"VaporCutWound3","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/vapor/Cut_wound3.epk",0,0,4,[],"","",""
547,"NecroCutWound","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/necro/Cut_wound.epk",0,0,4,[],"","",""
548,"NecroCutWound2","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/necro/Cut_wound2.epk",0,0,4,[],"","",""
549,"NecroCutWound3","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/necro/Cut_wound3.epk",0,0,4,[],"","",""
550,"DemonicCutWound","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/demonic/Cut_wound.epk",0,0,4,[],"","",""
551,"DemonicCutWound2","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/demonic/Cut_wound2.epk",0,0,4,[],"","",""
552,"DemonicCutWound3","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/demonic/Cut_wound3.epk",0,0,4,[],"","",""
553,"MTXAmputeeGhostArmDex","Metadata/Items/Armours/Gloves/Amputee/epk/Dex_Arms_Flash.epk",1000,200,4,[],1,"",""
554,"MTXAmputeeGhostArmInt","Metadata/Items/Armours/Gloves/Amputee/epk/Int_Arms_Flash.epk",1000,200,4,[],1,"",""
555,"MTXAmputeeGhostArmStrDex","Metadata/Items/Armours/Gloves/Amputee/epk/StrDex_Arms_Flash.epk",1000,200,4,[],1,"",""
556,"MTXAmputeeGhostArmStrInt","Metadata/Items/Armours/Gloves/Amputee/epk/StrInt_Arms_Flash.epk",1000,200,4,[],1,"",""
557,"MTXAmputeeGhostArmDexInt","Metadata/Items/Armours/Gloves/Amputee/epk/DexInt_Arms_Flash.epk",1000,200,4,[],1,"",""
558,"MTXAmputeeGhostArmStrDexInt","Metadata/Items/Armours/Gloves/Amputee/epk/StrDexInt_Arms_Flash.epk",1000,200,4,[],1,"",""
559,"MTXWormholeSuckIn","Metadata/Effects/Microtransactions/BodyArmours/Wings/Wormhole/epk/blackhole_suckin.epk",0,0,4,[],"","",""
560,"MTXWormholeSpitOut","Metadata/Effects/Microtransactions/BodyArmours/Wings/Wormhole/epk/blackhole_spitout.epk",1000,0,4,[],"","",""
561,"MTXSandChronomancerCrumble","Metadata/Effects/Microtransactions/Character_FX/chronomancer/epks/AfterImage_Sand2.epk",0,0,4,[],"","",""
562,"MTXSandChronomancerCrumbleFast","Metadata/Effects/Microtransactions/Character_FX/chronomancer/epks/AfterImage_Sand_hit.epk",0,0,4,[],"","",""
563,"MTXDemonHunterSoulHit","Metadata/Effects/Microtransactions/Rings/DemonHuntersRing/epk/soul_hit.epk",0,0,4,[],1,"",""
564,"MTXClockworkPickupHologram","Metadata/Effects/Microtransactions/BodyArmours/Wings/ClockworkBackAttachment/item_hologram.epk",0,0,4,[],1,"",""
565,"MTXClockworkBuildComplete","Metadata/Effects/Microtransactions/BodyArmours/Wings/ClockworkBackAttachment/item_suckin.epk",0,0,4,[],1,"",""
566,"MTXCrystalariumBootsTealPlayerEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/teal/crystalskin.epk",0,0,4,[],"","",""
567,"MTXCrystalariumBootsTealShatterEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/teal/shatter.epk",0,0,4,[],"","",""
568,"MTXCrystalariumBootsTealShatterEffectHalf","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/teal/shatter_half.epk",0,0,4,[],"","",""
569,"MTXCrystalariumBootsRedPlayerEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/red/crystalskin.epk",0,0,4,[],"","",""
570,"MTXCrystalariumBootsRedShatterEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/red/shatter.epk",0,0,4,[],"","",""
571,"MTXCrystalariumBootsRedShatterEffectHalf","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/red/shatter_half.epk",0,0,4,[],"","",""
572,"MTXCrystalariumBootsPurplePlayerEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/purple/crystalskin.epk",0,0,4,[],"","",""
573,"MTXCrystalariumBootsPurpleShatterEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/purple/shatter.epk",0,0,4,[],"","",""
574,"MTXCrystalariumBootsPurpleShatterEffectHalf","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/purple/shatter_half.epk",0,0,4,[],"","",""
575,"MTXCrystalariumBootsPinkPlayerEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/pink/crystalskin.epk",0,0,4,[],"","",""
576,"MTXCrystalariumBootsPinkShatterEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/pink/shatter.epk",0,0,4,[],"","",""
577,"MTXCrystalariumBootsPinkShatterEffectHalf","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/pink/shatter_half.epk",0,0,4,[],"","",""
578,"MTXCrystalariumBootsOrangePlayerEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/orange/crystalskin.epk",0,0,4,[],"","",""
579,"MTXCrystalariumBootsOrangeShatterEffect","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/orange/shatter.epk",0,0,4,[],"","",""
580,"MTXCrystalariumBootsOrangeShatterEffectHalf","Metadata/Effects/Microtransactions/Boots/GrowingCrystalBoots/epk/orange/shatter_half.epk",0,0,4,[],"","",""
581,"MTXSkywardSwordStun","Metadata/Effects/Microtransactions/Misc/rarekill_skyward_swords/monster_mark.epk",0,0,4,[],"","",""
582,"MTXBirdsOnRareMonsterKill","Metadata/Effects/Microtransactions/Misc/rarekill_birds_dispersion/monster_fadeout.epk",0,0,4,[],"","",""
583,"MTXBreachHandOnKill","Metadata/Effects/Microtransactions/Misc/rare_unique_kill/breach/epks/corpse_dragged_down.epk",0,0,4,[],"","",""
584,"MTXChaosOrbArmourRerollEffect","Metadata/Effects/Microtransactions/BodyArmours/ChaosOrb/player_reroll.epk",1000,0,4,[],1,"",""
585,"MTXChaosOrbArmourPickupEffect","Metadata/Effects/Microtransactions/BodyArmours/ChaosOrb/player_congrats.epk",1000,0,4,[],1,"",""
586,"MTXAncestralPortalEffectBreak","Metadata/Effects/Microtransactions/Town_Portals/ChieftainPortal/player_statue_break.epk",1000,0,4,[],"","",""
587,"MTXPuppetMasterHandAppear","Metadata/Effects/Microtransactions/Capes/PuppetMasterBackAttachment/epk/hand_emerge.epk",2000,0,4,[],"","",""
588,"MTXMoltenLiquifyOnKill","Metadata/Effects/Microtransactions/Misc/uniques/Molten_Liquify/epk/unique_melt_medium.epk",0,0,4,[],"","",1
589,"LightningStrikeProjectileHitSawblade","Metadata/Effects/Microtransactions/Spells/lightning_strike_02/Sawblade/epk/lightn_hit.epk",0,0,4,[],"","",""
590,"LightningStrikeVaalBladeSawblade","Metadata/Effects/Microtransactions/Spells/lightning_strike_02/Sawblade/epk/weaponsurge.epk",0,0,4,[],"","",""
591,"MTXBloodAndGoreOnKill","Metadata/Effects/Microtransactions/Misc/uniques/Gore_Crunch/epk/corpse_suck.epk",0,0,4,[],"","",""
592,"AfterImageFlickerStrikeTeleportInEffect","Metadata/Effects/Microtransactions/Spells/flicker_strike/afterimage/epk/teleport_in.epk",1000,0,4,[],1,"",""
593,"AfterImageFlickerStrikeTeleportOutEffect","Metadata/Effects/Microtransactions/Spells/flicker_strike/afterimage/epk/teleport_out.epk",1000,0,4,[],1,"",""
594,"AfterImageFlickerStrikeTeleportBeamEffect","Metadata/Effects/Microtransactions/Spells/flicker_strike/afterimage/epk/teleport_beam.epk",250,0,4,[],1,"",""
595,"AfterImageFlickerStrikeTeleportAfterImage","Metadata/Effects/Spells/monk_flickerstrike/epk/flicker_afterimage.epk",500,0,4,[],"","",""
596,"AfterImageCutWound","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/afterimage/Cut_wound.epk",0,0,4,[],"","",""
597,"AfterImageCutWound2","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/afterimage/Cut_wound2.epk",0,0,4,[],"","",""
598,"AfterImageCutWound3","Metadata/Effects/Spells/vaal_skills/flicker_strike/epk/afterimage/Cut_wound3.epk",0,0,4,[],"","",""
599,"MtxCordycepBowOnKill","Metadata/Effects/Microtransactions/Weapons/TwoHandedWeapons/Bows/Cordyceps/epks/death.epk",0,0,4,[],"","",""
600,"MtxCordycepBowOnBigKill","Metadata/Effects/Microtransactions/Weapons/TwoHandedWeapons/Bows/Cordyceps/epks/death_big.epk",0,0,4,[],"","",""
601,"VaalSmiteAnnihilationWeaponEffect","Metadata/Effects/Microtransactions/Spells/smite/annihilation/wp.epk",0,0,4,[],1,"",""
602,"WeaponFadeOut","Metadata/Effects/Spells/channeling_fx/WeaponFadeOut.epk",0,0,3,[],1,"",""
603,"WeaponFadeIn","Metadata/Effects/Spells/channeling_fx/WeaponFadeIn.epk",400,0,3,[],1,"",""
604,"ReviveInProgressEffect","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/UrchingCollector/Revive_Effect.epk",2000,0,4,[],1,"",""
605,"HagBossInvisibility","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/CarrionCrone/CarrionSurprise.epk",2000,0,4,[],1,"",""
606,"ShapeshiftSource","Metadata/Effects/Spells/druid_shapeshifting/EPKs/default_OUT.epk",1000,0,4,[],1,"",""
607,"ShapeshiftDestination","Metadata/Effects/Spells/druid_shapeshifting/EPKs/default_IN.epk",1000,0,4,[],1,"",""
608,"ShapeshiftParticles","Metadata/Effects/Spells/druid_shapeshifting/EPKs/default_FX.epk",0,0,4,[],"","",""
609,"ShapeshiftSourceDebug","Metadata/Effects/Spells/druid_shapeshifting/EPKs/DEBUG_OUT.epk",1000,0,4,[],1,"",""
610,"ShapeshiftDestinationDebug","Metadata/Effects/Spells/druid_shapeshifting/EPKs/DEBUG_IN.epk",1000,0,4,[],1,"",""
611,"BitterGuyTransformSource","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/epk/transform_out.epk",2170,0,4,[],1,"",""
612,"BitterGuyTransformDestination","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/BitterGuy_Boss/epk/transform_in.epk",2170,0,4,[],1,"",""
613,"MarauderLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Marauder.epk",4000,0,3,[],1,"",""
614,"RangerLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Ranger.epk",4000,0,3,[],1,"",""
615,"WitchLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Witch.epk",4000,0,3,[],1,"",""
616,"DuelistLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Duelist.epk",4000,0,3,[],1,"",""
617,"ShadowLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Shadow.epk",4000,0,3,[],1,"",""
618,"TemplarLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Templar.epk",4000,0,3,[],1,"",""
619,"ScionLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/Scion.epk",4000,0,3,[],1,"",""
620,"GenericLevelUp","Metadata/Effects/Spells/level_up_02/Characters_LvUp/LevelUp.epk",4000,0,3,[],1,"",""
621,"DroppedItemGlint","Metadata/Effects/Microtransactions/Weapon_effects/Weapon_effects/ground_items/Ao/glint.epk",0,0,3,[],"","",""
622,"GuardedAssaultShield","Metadata/Effects/Spells/shield_charge_003/ghost_shield.epk",0,0,4,[],"","",""
623,"GuardedAssaultShieldBlock","Metadata/Effects/Spells/shield_charge_003/shield_hit_flash.epk",250,0,4,[],"","",""
624,"RetreatingThrowFadeIn","Metadata/Effects/Spells/spear_backstep/EPKs/sand_spear_fadein.epk",1000,0,4,[],1,"",""
625,"RetreatingThrowFadeOut","Metadata/Effects/Spells/spear_backstep/EPKs/sand_spear_fadeout.epk",0,0,4,[],1,"",""
626,"SpearDirectionalShatter","Metadata/Effects/Spells/spear_wall/EPKs/SpearShatter_Direction.epk",0,0,4,[],"","",""
627,"SpearAOEShatter","Metadata/Effects/Spells/spear_wall/EPKs/SpearShatter.epk",0,0,4,[],"","",""
628,"MutewindBanditBoyWeaponGlow","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditBoy/attack_02.epk",1000,0,4,[],1,"",""
629,"MagicMonsterEffectEnd","Metadata/Effects/StatusAilments/monsters/champions/blue/blue_fadeout.epk",0,0,4,[],"","",""
630,"RareMonsterEffectEnd","Metadata/Effects/StatusAilments/monsters/champions/gold/gold_fadeout.epk",0,0,4,[],"","",""
631,"MutewindDeathBlood","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/MutewindBanditWoman/death_blood.epk",0,0,4,[],"","",""
632,"AsalaLightningHit","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Asala/epk/on_hit.epk",1000,0,4,[],1,"",""
633,"SpearBackShatter","Metadata/Effects/Spells/spear_wall/EPKs/SpearShatter_Back.epk",0,0,4,[],"","",""
634,"TerracottaStatueInert","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TerracottaGuardians/inert_dust.epk",0,0,4,[],"","",""
635,"TerracottaStatueActivate","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TerracottaGuardians/activate_dust.epk",3000,0,4,[],"","",""
636,"SandGolemSand","Metadata/Monsters/MudGolem/Effects/Epk/drip_sand.epk",0,0,4,[],"","",""
637,"PerennialKingTotemBeamPulse","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PerennialKing/epk/pulse.epk",2000,0,4,[],1,"",""
638,"SpearWallHeightOffset","Metadata/Effects/Spells/spear_wall/EPKs/SpearOffset.epk",0,0,4,[],"","",""
639,"SnakePotSpawn","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/SerpentClanBoss/pot_spawn.epk",5000,0,4,[],1,"",""
640,"AsalaEpicLightningBoltStart","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Asala/epk/epic_lightning_bold_channel_start.epk",0,0,4,[],"","",""
641,"AsalaEpicLightningBoltEnd","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Asala/epk/epic_lightning_bold_channel_end.epk",0,0,4,[],"","",""
642,"RedSkeletonCaster","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/TitanGrottoSkeletons/caster_basefx.epk",0,0,4,[],"","",""
643,"DesertPhantasmDeath","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/Phantasm/death.epk",0,0,4,[],"","",""
644,"FreezingBoltActivate","Metadata/Effects/Spells/crossbow/epk/crossbow_cold.epk",1000,0,4,[],"","",""
645,"PerennialKingTotemSpawn","Metadata/Effects/Spells/monsters_effects/Act2_FOUR/PerennialKing/epk/spawn_totem.epk",1500,0,4,[],"","",""
646,"ChieftainEnrageEPK","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/JungleChieftain/EPK/enraged.epk",0,0,4,[],"","",""
647,"EnergyShieldTakeHit","Metadata/Effects/Spells/hit_and_blood/EPKs/EnergyShield_Display.epk",1000,250,3,[],1,"",""
648,"VaalSunApparitionLaserGlow","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/TheBlackStar/EPK/flame_strafe_spear_glow.epk",0,0,4,[],"","",""
649,"BloodBathersSpearBackShatter","Metadata/Effects/Spells/spear_wall/EPKs/SpearShatter_Back.epk",0,0,4,[],"","",""
650,"G3TimePortalSuckIn","Metadata/Effects/Environment/Act3_FOUR/G3_12/epks/TimePortal/Portal_In.epk",1000,0,4,[],1,"",""
651,"G3TimePortalSpitOut","Metadata/Effects/Environment/Act3_FOUR/G3_12/epks/TimePortal/Portal_Out.epk",1000,0,4,[],1,"",""
652,"SavageEffigyHitFeedback","Metadata/Effects/Spells/monsters_effects/Act3_FOUR/CarverWickerConstructs/epk/hit_feedback.epk",1000,0,4,[],1,"",""
653,"EffigyIgnitedDeath","Metadata/Effects/Environment/Act3_FOUR/G3_7/wicker_fire/epks/Ignited_death.epk",0,0,4,[],"","",""
654,"EffigyIgnitedDeathIdle","Metadata/Effects/Environment/Act3_FOUR/G3_7/wicker_fire/epks/Ignited_death_idle.epk",0,0,4,[],"","",""
655,"ShapeshiftSirenBossIn","Metadata/Effects/Spells/shapeshift/wolf/ShapeshiftIn.epk",1000,0,4,[],1,"",""
656,"ShapeshiftSirenBossOut","Metadata/Effects/Spells/shapeshift/wolf/ShapeshiftOut.epk",1000,0,4,[],1,"",""
657,"CharacterVariationFadeOut","Metadata/Effects/Environment/Act1_FOUR/character_selection/epks/char_class_swap/fadeout.epk",0,0,4,[64],"","",""
658,"CharacterVariationFadeIn","Metadata/Effects/Environment/Act1_FOUR/character_selection/epks/char_class_swap/fadein.epk",0,0,4,[64],"","",""
659,"SparkHitEffect","Metadata/Effects/Spells/lightning_spark/EPKs/sparkHit.epk",1000,0,4,[],1,"",""
660,"KillingPalmHit","Metadata/Effects/Spells/monk_killingpalm/EPK/enemyHit.epk",0,0,3,[],1,"",""
661,"MeditateAura","Metadata/Effects/Spells/ascendancy_classes/invoker/meditate/epk/meditate_aura.epk",0,0,4,[],1,"",""
662,"MeditateAuraEnd","Metadata/Effects/Spells/ascendancy_classes/invoker/meditate/epk/meditate_aura_end.epk",1000,0,4,[],1,"",""
663,"MeditateAuraEndFull","Metadata/Effects/Spells/ascendancy_classes/invoker/meditate/epk/meditate_aura_full_end.epk",1000,0,4,[],1,"",""
664,"MeditateAuraEndHit","Metadata/Effects/Spells/ascendancy_classes/invoker/meditate/epk/meditate_aura_hit_end.epk",1000,0,4,[],1,"",""
665,"KillingPalmSurge","Metadata/Effects/Spells/monk_killingpalm/EPK/palmChargeSurge.epk",0,0,3,[],1,"",""
666,"KillingPalmDash","Metadata/Effects/Spells/monk_killingpalm/EPK/palmDash.epk",0,0,3,[],1,"",""
667,"KillingPalmFlickerClone","Metadata/Effects/Spells/monk_killingpalm/EPK/palmClone.epk",0,0,4,[],"","",""
668,"WindPalmFlickerClone","Metadata/Effects/Spells/monk_windpalm/epks/palmClone.epk",0,0,4,[],"","",""
669,"QuarterstaffCombo1WeaponGlowEPK","Metadata/Effects/Spells/monk_quarterstaffcombo/epk/waepon_glow.epk",0,0,4,[],"","",""
670,"QuarterstaffCombo1WeaponGlowFadeEPK","Metadata/Effects/Spells/monk_quarterstaffcombo/epk/waepon_glow_fade.epk",1000,0,4,[],"","",""
671,"QuarterstaffCombo2WeaponGlowEPK","Metadata/Effects/Spells/monk_quarterstaffcombo/epk/waepon_glow2.epk",0,0,4,[],"","",""
672,"QuarterstaffCombo2WeaponGlowFadeEPK","Metadata/Effects/Spells/monk_quarterstaffcombo/epk/waepon_glow2_fade.epk",1000,0,4,[],"","",""
673,"QuarterstaffComboFinisherWeaponGlowEPK","Metadata/Effects/Spells/monk_quarterstaffcombo/epk/waepon_glow3.epk",0,0,4,[],"","",""
674,"QuarterstaffCombo1WeaponGlowEPKAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_quarterstaffcombo/epk/aurora_weapon_glow.epk",0,0,4,[],"","",""
675,"QuarterstaffCombo1WeaponGlowFadeEPKAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_quarterstaffcombo/epk/waepon_glow_fade.epk",1000,0,4,[],"","",""
676,"QuarterstaffCombo2WeaponGlowEPKAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_quarterstaffcombo/epk/waepon_glow2.epk",0,0,4,[],"","",""
677,"QuarterstaffCombo2WeaponGlowFadeEPKAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_quarterstaffcombo/epk/waepon_glow2_fade.epk",1000,0,4,[],"","",""
678,"QuarterstaffComboFinisherWeaponGlowEPKAurora","Metadata/Effects/Microtransactions/Spells/Monk/Aurora/monk_quarterstaffcombo/epk/waepon_glow3.epk",0,0,4,[],"","",""
679,"ShatteringPalmSurge","Metadata/Effects/Spells/monk_shatteringpalm/EPKs/palmChargeSurge.epk",0,0,4,[],1,"",""
680,"ShatteringPalmDash","Metadata/Effects/Spells/monk_shatteringpalm/EPKs/palmDash.epk",0,0,4,[],1,"",""
681,"ShatteringPalmChill","Metadata/Effects/Spells/monk_shatteringpalm/EPKs/shatterBomb_Chill.epk",0,0,4,[],1,"",""
682,"ShadowThiefSlashFadeIn","Metadata/Effects/Spells/assassin_shadowthiefslash/epk/shadow_copy_fadein.epk",0,0,4,[],"","",""
683,"ShadowThiefSlashFadeOut","Metadata/Effects/Spells/assassin_shadowthiefslash/epk/shadow_copy_fadeout.epk",0,0,4,[],"","",""
684,"MonsterOnDeathGhostBlood","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Ectoplasm.epk",0,0,4,[],"","",""
685,"MonsterOnDeathLava","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Lava.epk",0,0,4,[],"","",""
686,"MonsterOnDeathVerisium","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Verisium.epk",0,0,4,[],"","",""
687,"MonsterOnDeathMud","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Mud.epk",0,0,4,[],"","",""
688,"MonsterOnDeathOil","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Oil.epk",0,0,4,[],"","",""
689,"MonsterOnDeathWater","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Water.epk",0,0,4,[],"","",""
690,"MonsterOnDeathBlood","Metadata/Effects/Spells/hit_and_blood/EPKs/Death_Blood.epk",0,0,4,[],"","",""
691,"MonsterBloodCorpseStain","Metadata/Effects/Spells/hit_and_blood/EPKs/corpseState_Blood.epk",0,0,4,[],"","",1
692,"GeonorSpecificBloodCorpseStain","Metadata/Effects/Spells/monsters_effects/Act1_FOUR/Baron/epk/CUSTOM_corpseState_Blood.epk",0,0,4,[],"","",""
693,"TangmazuSource","Metadata/Effects/Spells/monsters_effects/League_Delirium/generalfx/EPKs/general_delirium_disappear.epk",6000,0,4,[],1,"",""
694,"TangmazuSourceIn","Metadata/Effects/Spells/monsters_effects/League_Delirium/generalfx/EPKs/general_delirium_appear.epk",6000,0,4,[],1,"",""
695,"LightningStormHit","Metadata/Effects/Spells/lightning_storm_call/epk/bolt_hit.epk",0,0,4,[],1,"",""
696,"LightningStormHitAbyss","Metadata/Effects/Microtransactions/Spells/Druid/Abyssal/Thunderstorm/EPKs/bolt_hit.epk",0,0,4,[],1,"",""
697,"OutOfMana","Metadata/Effects/Spells/player_resources/out_of_mana/epk/out_of_mana.epk",600,600,3,[],1,"",""
698,"SeraphsHeartHit","Metadata/Effects/Spells/supports/seraphsheart/EPKs/divine_intervention.epk",600,600,3,[],1,"",""
699,"GenericNoEmiissive","Metadata/Effects/Utility/EPKs/EmissiveChannel_OFF.epk",0,0,4,[],"","",""
700,"GenericFadeInEmissive","Metadata/Effects/Utility/EPKs/EmissiveChannel_FadeIn.epk",1000,0,4,[],"","",""
701,"GenericFadeOutEmissive","Metadata/Effects/Utility/EPKs/EmissiveChannel_FadeOut.epk",1000,0,4,[],"","",""
702,"OutOfSpirit","Metadata/Effects/Spells/player_resources/out_of_mana/epk/out_of_spirit.epk",0,200,4,[],1,"",""
