"rownum","Id","Event","i32_24","i32_28","Goddess_CharacterTextAudioKeys","JackTheAxe_CharacterTextAudioKeys","bool_64","bool_65","Cooldown","row_82","bool_90","QuestFlag","rid_107","row_123","i32_131","i32_135","i32_139","CharacterAudio"
1379,"QuestSimulacrumEntered",1296,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1380,"QuestSimulacrumFinished",1297,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1381,"QuestPinnacleKeyHeld",1302,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1382,"PortalInTreeOpened",1299,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1383,"DeliriumQuestComplete",1300,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1384,"TreeOfSoulsRootSeen",5642,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1385,"GrimTangleEntranceMushroomsSeen",5643,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1386,"LocustBeamFromRitualSeen",5644,1500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1387,"DeadEatenCowsSeen",5645,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1388,"HyenaArenaEntranceVultureSeen",5646,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1389,"BalbalaParchmentsSeen",5647,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1390,"KabalaArenaEntranceSeen",5648,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1391,"AbyssTrailToLightlessSeen",5649,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1392,"TitanValleyMedallionAreaSeen",5650,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1393,"EntranceToGrottoOpening",5651,4000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1394,"FindDeadBodyLetterSeen",5652,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1395,"RhoaFootprintsSeen",5653,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1396,"SnakesTowardsSnakePitSeen",5654,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1397,"OrokShamanWithVenomSeen",5655,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1398,"WayOutToRuinsFromSnakePitSeen",5656,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1399,"MaleSurvivorDirectionsResponse",5658,100,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1400,"FemaleSurvivorDirectionsResponse",5657,100,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1401,"FirstRitualSeenNotKnown","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1402,"FirstRitualSeenKnown","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1403,"AoifeSeenFirstTime","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1404,"FirstRitualCompleted","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1405,"FinalRitualFirstMapCompleted","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1406,"FirstRitualItemTakenFromUI","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1407,"FirstTributeOfferedInUI","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1408,"RitualHubFirstEntered","",2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1409,"RitualTributeThresholdCompleted",1580,1000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1410,"PlayerSeesAoifesBodyStrungUp","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1411,"KingInTheMistsEmergeResponse","",4000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1412,"InteractWithDeadAoife","",2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1413,"ReturnToHubWithDeadAoife","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1414,"ReturnToHubSeeDeadAoifeBelowViridi","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1415,"AfterRitualChainSpawnedComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1416,"AfterFirstEffigyPieceFound","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1417,"AfterCompleteFullRitualChain","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1418,"FullyBuildEffigyWithCrown","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1419,"WearCrownBeforeThreeSisters","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1420,"EnterDarknessArena",1770,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1421,"WendigoSeen",2810,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1422,"WendigoDefeated",5578,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1423,"AfterAoifeFinalDepartComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1424,"HoodedOneAsleepComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1425,"EnterFortressWallZone","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1426,"FindFirstLeverFortressZone","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1427,"FindLastLeverFortressZone",1714,500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1428,"EnterCorruptionRoomSummonDoryani","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1429,"SeeFlameSeedMural","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1430,"ReactionToElevatorTriggerInReactor","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1431,"PowerFortressGateReactor","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1432,"DoryaniShowsFirstPieceGetMoreComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1433,"FortressWallYellowMapOpenDoorFirst","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1434,"FortressWallYellowMapOpenDoorSecond","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1435,"EnterHolodeckCitadelFirst",1844,0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1436,"EnterHolodeckCitadelSecond",1843,7000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1437,"HolodeckAreaDissipatesSeeKeyFirst","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1438,"HolodeckAreaDissipatesSeeKeySecond","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1439,"SecondQuestCrisisFragmentObtained","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1440,"MotherSoulCombinatorSeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1441,"FusedEggEventSeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1442,"WyvernRiderFliesAwayComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1443,"DeliriumMapBossesDefeated1","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1444,"DeliriumMapBossesDefeated2","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1445,"DeliriumMapBossesDefeated3","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1446,"DeliriumMapBossesDefeated4","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1447,"DeliriumMapBossesDefeated5","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1448,"Delirium_EnterTwinMap","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1449,"Delirium_FirstPermaDelirious","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1450,"Delirium_RoomSeven","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1451,"Delirium_FinishFirstSimulacrum","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1452,"Delirium_ShatterMirrorChildInside","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1453,"PostWendigoSeesHareAppear","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1454,"PostWendigoSeesHareAppearKnown","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1455,"HareDisappearsReaction","",0,0,[],[],"","",[],"","",[],"","",0,100,0,[]
1456,"AfterWendigoScratchReaction","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1457,"PostFightAscendDreamwalkerComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1458,"EnterRitualistUniqueMap","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1459,"RitualistBossSeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1460,"RitualistBossInteractAfterKilled","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1461,"PostFightAscendRitualist2Comment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1462,"DexInt4b_Chayula_MonkTruthRevealed_B1","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1463,"DexInt4b_Chayula_MonkTruthRevealed_C1","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1464,"DexInt4b_Chayula_ArchonRises_D3","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1465,"FirstRunefinderNPCSeen",1602,1800,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1466,"TomeAndChiselReceived","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1467,"SummoningCircleFoundFirst",1371,200,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1468,"Act1SubAreaVerisiumSeen",1357,200,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1469,"Act2SubAreaVerisiumSeen",1490,200,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1470,"Act3SubAreaVerisiumSeen","",200,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1471,"EGReturnToBrokenKingsmarch",1769,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1472,"EGSeeGwennenTrapped",1650,3000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1473,"EGMedvedEmergeResponse","",1000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1474,"EGVoranaEmergeResponse",1660,1000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1475,"EGUhtredEmergeResponse",1667,500,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1476,"EGOlrothEmergeResponse","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1477,"EGVerisiumMeteorSeen","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1478,"EGVerisiumMeteorMeltingReaction",1599,2000,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1479,"EGSpiderBossSeenFirstReaction",1600,800,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1480,"EGExpeditionQuestComplete","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1481,"AoifeSeenFirstTimeKnown","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1482,"BonePitsStrungUpBodiesComment","",0,0,[],[],"","",[],"","",[],"","",2,100,0,[]
1483,"DeliriumSubAreaRant1","",0,0,[],[],"",1,[],"","",[],"","",2,100,0,[]
1484,"DeliriumSubAreaRant2","",0,0,[],[],"",1,[],"","",[],"","",2,100,0,[]
1485,"RitualRevokeMyName","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1486,"Tecrod_SequenceOneResponse","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1487,"Tecrod_SequenceThreeResponse","",0,0,[],[],"","",[],"","",[],"","",1,100,0,[]
1488,"Skill_MantraOfIllusions","",0,20000,[],[],"",1,[0],940,"",[],"","",0,100,0,[]
1489,"Skill_SpectralBellHit","",0,20000,[],[],"",1,[0],940,"",[],"","",0,100,0,[]
1490,"Skill_RedemptionEquip","",0,20000,[],[],"",1,[0],940,"",[],"","",0,100,0,[]
1491,"Skill_RedemptionFervourActivation","",0,20000,[],[],"",1,[0],940,"",[],"","",0,100,0,[]
1492,"Skill_RedemptionFervourFire","",0,20000,[],[],"",1,[0],940,"",[],"","",0,100,0,[]
