"rownum","Id","AOFiles","LoopAnimationIds","ImpactAnimationIds","ProjectileSpeed","bool_60","i32_61","bool_65","bool_66","InheritsFrom","MiscAnimated","i32_91","bool_95","bool_96","Stuck_AOFile","Bounce_AOFile","i32_121","i32_125","i32_129","i32_133","rid_137","rid_153","i32_169","i32_173","i32_177","i32_181","i32_185","[string]_189","bool_205","[i32]_206","string_222","rid_230","rid_246","rid_262","bool_278","string_279","rid_287","string_303","rid_311","string_327","[string]_335","[string]_351","bool_367"
649,"Metadata/Projectiles/SynthesisGuardianProjectile1","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian2/projectile/rig.ao""]","[""projectile""]","[""impact""]",500,"",1,"","","Metadata/Projectiles/Projectile","",1,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
650,"Metadata/Projectiles/SynthesisGuardianProjectile2","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/general_proj/neuron_bullet_lightning.ao""]","[""projectile""]","[""impact""]",1500,"",2,"","","Metadata/Projectiles/Projectile",2780,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
651,"Metadata/Projectiles/SynthesisGuardianMortar1","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/lightning_mortar.ao""]","[""mortarX5""]",[],1000,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
652,"Metadata/Projectiles/SynthesisGuardianMortar2","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/lightning_mortar.ao""]","[""mortarX3""]",[],1000,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
653,"Metadata/Projectiles/SynthesisGuardianMortar3","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/lightning_mortar.ao""]","[""mortarX1""]",[],1000,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
654,"Metadata/Projectiles/SynthesisBlackholeTeleportProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/cavas_soul/teleport_proj.ao""]","[""projectile""]","[""impact""]",1000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
655,"Metadata/Projectiles/SynthesisBlackholeProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/cavas_soul/teleport_volatile_proj.ao""]","[""projectile""]","[""impact""]",500,1,4,"","","Metadata/Projectiles/Projectile","",4,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
656,"Metadata/Projectiles/SynthesisGolemVTurretProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian4/V_slam_proj/projectile/projectile.ao""]","[""projectile""]","[""impact""]",2200,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
657,"Metadata/Projectiles/SynthesisBallLightning","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/lightning_ball.ao""]","[""projectile""]","[""end""]",300,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
658,"Metadata/Projectiles/SynthesisFinalBossMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/lightning_mortar.ao""]","[""mortarX1""]",[],1800,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
659,"Metadata/Projectiles/SynthesisFlameshardProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/fire/neuro_pizza_projectile.ao""]","[""projectile""]","[""impact""]",1800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
660,"Metadata/Projectiles/SynthesisColdrend","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_soulrend_proj.ao""]","[""projectile01""]","[""impact""]",500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
661,"Metadata/Projectiles/SynthesisIceSpear","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_iceSpear_proj.ao""]","[""frozenspear_idle""]","[""frozenspear_impact""]",175,"",2,"","","Metadata/Projectiles/Projectile",2806,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
662,"Metadata/Projectiles/SynthesisDroneMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/phys/phys_SoulstealerMortar_01.ao"",""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/phys/phys_SoulstealerMortar_02.ao"",""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/phys/phys_SoulstealerMortar_03.ao"",""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/phys/phys_SoulstealerMortar_04.ao""]","[""animate""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
663,"Metadata/Projectiles/SynthesisPhysicalMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/phys/phys_mortarToss.ao""]","[""animate""]",[],1200,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,3,[],"",[],"","","","","","","","","","",[],[],1
664,"Metadata/Projectiles/SynthesisRibbonMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Ribbon_Large/mortarA/mortar/mortar.ao""]","[""once""]",[],1200,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
665,"Metadata/Projectiles/SynthesisRibbonMassMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Ribbon_Large/mortarB/mortar/mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
666,"Metadata/Projectiles/SynthesisGuardian2Turret","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian2/drone_projectile/projectile.ao""]","[""projectile""]","[""impact""]",1000,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
667,"Metadata/Projectiles/SynthesisGuardian2TurretCharge","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian2/drone_charged_projectile/droneChargedProjectile.ao""]","[""animate""]","[""impact""]",1000,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
668,"Metadata/Projectiles/SynthesisGuardian4RotateProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian4/rotating_gun/projectile/projectile.ao""]","[""loop""]","[""end""]",375,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
669,"Metadata/Projectiles/SynthesisWalkerMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/walker/walker_mortar.ao""]","[""once""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
670,"Metadata/Projectiles/SynthesisIceSpearFinal","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/cavas_soul/accelerate_projectile.ao""]","[""proj_create""]","[""end""]",175,"",2,"","","Metadata/Projectiles/Projectile",2806,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
671,"Metadata/Projectiles/SynthesisGolemShockRifle","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Guardian4/shock_rifle/projectile/projectile.ao""]","[""loop""]","[""end""]",400,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
672,"Metadata/Projectiles/SynthesisWyvernProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Wyvern/projectile.ao""]","[""loop""]","[""end""]",1000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
673,"Metadata/Projectiles/SynthesisWyvernMortar","[""Metadata/Effects/Spells/monsters_effects/League_Synthesis/Synthesis_Wyvern/mortar_proj.ao""]","[""once""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
674,"Metadata/Projectiles/SoulrendCelestial","[""Metadata/Effects/Microtransactions/Spells/soulrend/celestial/rig.ao""]","[""projectile01""]","[""impact""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
675,"Metadata/Projectiles/SoulrendCelestialCat","[""Metadata/Effects/Microtransactions/Spells/soulrend/cat/rig.ao""]","[""projectile01""]","[""impact"",""impact2""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
676,"Metadata/Projectiles/FrostFuryCelestialMortar","[""Metadata/Effects/Microtransactions/Spells/winter_orb/celestial/projectile.ao""]","[""projectile01"",""projectile02"",""projectile03"",""projectile04""]",[],1500,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,4,[],"",[],"","","","","","","","","","",[],[],1
677,"Metadata/Projectiles/KitavaCasterMortarProjectile","[""Metadata/Effects/Spells/monsters_effects/skeleton/KitavaCaster/KitavaCasterMortarProjectile.ao""]","[""animate""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,3,[],"",[],"","","","","","","","","","",[],[],1
678,"Metadata/Projectiles/LegionKaruiArcherSnipe","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/coldsnipe_proj.ao""]","[""projectile""]","[""impact""]",3500,"",2,"","","Metadata/Projectiles/Projectile",3006,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
679,"Metadata/Projectiles/LegionMarakethRiderQuicksandSnipe","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Maraketh/snipe_projectile.ao""]","[""projectile""]","[""impact""]",3500,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
680,"Metadata/Projectiles/LegionKaruiFireArrow","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Fire_Spray.ao""]","[""proj_create""]","[""end""]",75,"",2,"","","Metadata/Projectiles/Projectile",3011,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
681,"Metadata/Projectiles/LegionTemplarDeceleratingShield","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/shieldthrow/decel_shieldthrow.ao""]","[""idle""]","[""buildup""]",1200,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
682,"Metadata/Projectiles/LegionTemplarDeceleratingShieldShard","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/shieldthrow/proj.ao""]","[""projectile""]","[""impact""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
683,"Metadata/Projectiles/LegionTemplarDeceleratingShieldEpic","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_shattershield/shield_throw.ao""]","[""flight""]","[""flightonce""]",1200,"",4,"","","Metadata/Projectiles/Projectile","",4,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
684,"Metadata/Projectiles/LegionTemplarDeceleratingShieldEpicShard","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_shattershield/secondary_proj.ao""]","[""projectile""]","[""impact""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
685,"Metadata/Projectiles/LegionTemplarBossNetMortar","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/boss_net/net.ao""]","[""throw""]",[],750,1,2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
686,"Metadata/Projectiles/LegionEternalEmpireSpearThrow","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/LightningSpearThrow/projectile/projectile.ao""]","[""loop""]","[""impact""]",2500,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
687,"Metadata/Projectiles/LegionHyrriRocketJumpProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/rocketJump_projectile.ao""]","[""loop""]","[""end""]",2000,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
688,"Metadata/Projectiles/LegionLioneyeAreaBarrage","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/CrazyPathMortar/CrazyArrows/CrazyArrow.ao""]","[""arrowpath01"",""arrowpath02"",""arrowpath03"",""arrowpath04""]","[""end""]",2500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
689,"Metadata/Projectiles/LegionTemplarCasterProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Templar/multibeamgeyser/projectile.ao""]","[""projectile""]","[""impact""]",1500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
690,"Metadata/Projectiles/LegionKaruiCleaveMortar","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/sergeant_mortar.ao""]","[""once""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
691,"Metadata/Projectiles/LegionKaruiHyrriMortar","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/clone_mortar.ao""]","[""once""]",[],750,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
692,"Metadata/Projectiles/WaterElementalMortar","[""Metadata/Effects/Spells/monsters_effects/water_elemental/WaterElementalMortar/Water_elemental_mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
693,"Metadata/Projectiles/WaterElementalMetaMortar","[""Metadata/Effects/Spells/monsters_effects/water_elemental/WaterElementalMortar/Water_elemental_mortar.ao""]","[""once""]",[],600,1,2,"","","Metadata/Projectiles/ProjectileMortar","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
694,"Metadata/Projectiles/LegionKaruiHyrriProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/projectile.ao""]","[""loop""]","[""end""]",1500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
695,"Metadata/Projectiles/LegionVaalViperProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/Napuatzi/basic_projectile.ao""]","[""loop""]","[""end""]",1500,"",3,"","","Metadata/Projectiles/Projectile","",3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
696,"Metadata/Projectiles/LegionKaruiHyrriSnipe","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/snipeProjectile.ao""]","[""loop""]","[""end""]",3000,"",3,"","","Metadata/Projectiles/Projectile",3131,3,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
697,"Metadata/Projectiles/LegionKaruiHyrriTeleportMortar","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/submerge_emerge_mortar.ao""]","[""animate""]",[],1500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,1,[],"",[],"","","","","","","","","","",[],[],1
698,"Metadata/Projectiles/LegionKaruiHyrriSplitting","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/splitting_large_projectile.ao""]","[""loop""]","[""charge""]",1500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
699,"Metadata/Projectiles/LegionKaruiHyrriSplittingSmall","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/splitting_small_projectile.ao""]","[""loop""]","[""charge""]",500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
700,"Metadata/Projectiles/LegionKaruiHyrriSplittingSmall2","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/splitting_small_projectile.ao""]","[""loop""]","[""charge""]",500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
701,"Metadata/Projectiles/LegionKaruiHyrriSplittingSmall3","[""Metadata/Effects/Spells/monsters_effects/League_Legion/karui/Hyrri/splitting_small_projectile.ao""]","[""loop""]","[""end""]",1500,"",2,"","","Metadata/Projectiles/Projectile",3131,2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
702,"Metadata/Projectiles/LegionLioneyeRetractProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/Arrow_retract_fire/arrow_projectile/rig.ao""]","[""transitioned_idle""]","[""end""]",3500,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
703,"Metadata/Projectiles/LegionLioneyeDefaultProjectile","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/DefaultArrow/DefaultArrow.ao""]","[""loop""]","[""end""]",3260,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
704,"Metadata/Projectiles/LegionLioneyeSnipeMedium","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/DiveRoll_Snipe/rig.ao""]","[""loop""]","[""end""]",3260,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
705,"Metadata/Projectiles/LegionLioneyeSnipeLarge","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/DefaultArrow/DefaultArrow.ao""]","[""loop""]","[""end""]",3260,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
706,"Metadata/Projectiles/LegionLioneyeFlamingProjectile1","[""Metadata/Effects/Spells/monsters_effects/League_Legion/EternalEmpire/EpicBurningArrow/FlamingArrow/FlamingArrow.ao""]","[""loop""]","[""end""]",800,"",2,"","","Metadata/Projectiles/Projectile","",2,"","",[],"",0,0,0,0,"","",0,0,100,100,0,[],"",[],"","","","","","","","","","",[],[],1
