"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","bool_112","f32_113"
750,"ClassicLeagueReliquary_Cosmic","Metadata/EnvironmentSettings/ClassicLeagueReliquary_Cosmic.env",[],[],[],[],"","","",0
751,"Menagerie_Hub","Metadata/EnvironmentSettings/MenagerieHub.env",[],[],[],[],"","","",0
752,"Menagerie_Hub_Battle","Metadata/EnvironmentSettings/MenagerieHub.env",[],[],[],[],"","","",0
753,"Menagerie_Mammals","Metadata/EnvironmentSettings/MenagerieMammals.env",[],[],[],[],"","","",0
754,"Menagerie_BirdsReptiles","Metadata/EnvironmentSettings/MenagerieBirdsReptiles.env",[],[],[],[],"","","",0
755,"Menagerie_InsectsArachnids","Metadata/EnvironmentSettings/MenagerieInsectsArachnids.env",[],[],[],[],"","","",0
756,"Menagerie_WaterCreatures","Metadata/EnvironmentSettings/MenagerieWaterCreatures.env",[],[],[],[],"","","",0
757,"IncursionTemplePast","Metadata/EnvironmentSettings/IncursionTemplePast.env",[],[],[],[],"","","",0
758,"IncursionTemplePresent","Metadata/EnvironmentSettings/IncursionOutdoorPresent.env","[""Metadata/EnvironmentSettings/IncursionTemplePresent.env""]",[],[],[],0,"","",0
759,"IncursionTempleBoss","Metadata/EnvironmentSettings/IncursionTempleBoss.env",[],[],[],[],"","","",0
760,"IncursionTempleIndoors","Metadata/EnvironmentSettings/IncursionTemplePresent.env",[],[],[],[],"","","",0
761,"DelveMine","Metadata/EnvironmentSettings/Delve_Mine.env",[],[],[],[],"","","",0
762,"DelveHub","Metadata/EnvironmentSettings/Delve_Hub.env",[],[],[],[],"","","",0
763,"DelveBossVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal.env",[],[],[],[],"","","",0
764,"DelveBossVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Vaal_Darkness.env",[],[],[],[],"","","",0
765,"DelveBossLich","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich.env",[],[],[],[],"","","",0
766,"DelveBossLichDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_Lich_Darknes.env",[],[],[],[],"","","",0
767,"DelveBossProtoVaal","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal.env",[],[],[],[],"","","",0
768,"DelveBossProtoVaalDarkness","Metadata/EnvironmentSettings/LeagueDelve_Boss_ProtoVaal_Darkness.env",[],[],[],[],"","","",0
769,"BetrayalLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env",[],[],[],[],"","","",0
770,"BetrayalSafeHouseGraveyard","Metadata/EnvironmentSettings/BetrayalSafeHouseGraveyard.env",[],[],[],[],"","","",0
771,"BetrayalSafeHouseShore","Metadata/EnvironmentSettings/BetrayalSafeHouseShore.env",[],[],[],[],"","","",0
772,"BetrayalSafeHouseChurch","Metadata/EnvironmentSettings/BetrayalSafeHouseChurch.env",[],[],[],[],"","","",0
773,"BetrayalSafeHouseDesert","Metadata/EnvironmentSettings/BetrayalSafeHouseDesert.env",[],[],[],[],"","","",0
774,"BetrayalSafeHouseSlums","Metadata/EnvironmentSettings/BetrayalSafeHouseLaboratory.env",[],[],[],[],"","","",0
775,"BetrayalFortCave","Metadata/EnvironmentSettings/LeagueBetrayal_FortCave.env",[],[],[],[],"","","",0
776,"BetrayalMastermindVault","Metadata/EnvironmentSettings/BetrayalMastermindVault.env",[],[],[],[],"","","",0
777,"BetrayalMastermindHideout","Metadata/EnvironmentSettings/BetrayalMastermindHideout.env",[],[],[],[],"","","",0
778,"BetrayalMastermindArena","Metadata/EnvironmentSettings/BetrayalMastermindArena.env",[],[],[],[],"","","",0
779,"BetrayalMastermindArenaBlack","Metadata/EnvironmentSettings/BetrayalMastermindArenaBlack.env",[],[],[],[],"","","",0
780,"BetrayalStoryVault","Metadata/EnvironmentSettings/BetrayalStoryVault.env",[],[],[],[],"","","",0
781,"SynthesisHub","Metadata/EnvironmentSettings/LeagueGenesisHub.env",[],[],[],[],"","","",0
782,"SynthesisArena","Metadata/EnvironmentSettings/LeagueGenesisArena.env",[],[],[],[],"","","",0
783,"SynthesisGuardianArena1","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian1.env",[],[],[],[],"","","",0
784,"SynthesisGuardianArena2","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian2.env",[],[],[],[],"","","",0
785,"SynthesisGuardianArena3","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian3.env",[],[],[],[],"","","",0
786,"SynthesisGuardianArena4","Metadata/EnvironmentSettings/LeagueGenesisArenaGuardian4.env",[],[],[],[],"","","",0
787,"SynthesisTippingPoint","Metadata/EnvironmentSettings/LeagueGenesisTippingPoint.env",[],[],[],[],"","","",0
788,"SynthesisMain","Metadata/EnvironmentSettings/SynthesisMain.env",[],[],[],[],"","","",0
789,"MetamorphosisHub","Metadata/EnvironmentSettings/MetamorphosisHub.env",[],[],[],[],"","","",0
790,"EndGameGardens","Metadata/EnvironmentSettings/EndGameGardens.env",[],[],[],[],"","","",0
791,"EndGameLibrary","Metadata/EnvironmentSettings/EndGameLibrary.env",[],[],[],[],"","","",0
792,"EndGameLibrary_synthesis","Metadata/EnvironmentSettings/EndGameLibrary_synthesis.env",[],[],[],[],"","","",0
793,"EndGameLibrary2","Metadata/EnvironmentSettings/EndGameLibrary2.env",[],[],[],[],"","","",0
794,"EndGameLibrary2_synthesis","Metadata/EnvironmentSettings/EndGameLibrary2_synthesis.env",[],[],[],[],"","","",0
795,"EndGameLibraryUnique","Metadata/EnvironmentSettings/EndGameLibraryUnique.env",[],[],[],[],"","","",0
796,"EndGameScepter1_inside","Metadata/EnvironmentSettings/EndGameScepter1_inside.env",[],[],[],[],"","","",0
797,"EndGameScepter1_synthesis","Metadata/EnvironmentSettings/EndGameScepter1_synthesis.env",[],[],[],[],"","","",0
798,"EndGameScepter1_tower","Metadata/EnvironmentSettings/EndGameScepter1_tower.env",[],[],[],[],"","","",0
799,"EndGameScepter1_tower_demon","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon.env",[],[],[],[],"","","",0
800,"EndGameScepter1_tower_demon_rain","Metadata/EnvironmentSettings/EndGameScepter1_tower_demon_rain.env",[],[],[],[],"",48,"",0
801,"EndGameScepter1_tower_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","","",0
802,"EndGameScepter2","Metadata/EnvironmentSettings/EndGameScepter2.env",[],[],[],[],"","","",0
803,"EndGameScepter3","Metadata/EnvironmentSettings/EndGameScepter3.env",[],[],[],[],"","","",0
804,"EndGameGardens2","Metadata/EnvironmentSettings/EndGameGardens2.env",[],[],[],[],"","","",0
805,"EndGameVinktarSquare","Metadata/EnvironmentSettings/EndGameVinktarSquare.env",[],[],[],[],"","","",0
806,"EndGameGardens3","Metadata/EnvironmentSettings/EndGameGardens3.env",[],[],[],[],"","","",0
807,"EndGameGardens3_synthesis","Metadata/EnvironmentSettings/EndGameGardens3_synthesis.env",[],[],[],[],"","","",0
808,"EndGameIncaCorrupted","Metadata/EnvironmentSettings/EndGameIncaCorrupted.env",[],[],[],[],"","","",0
809,"EndGameHallofGrandmasters","Metadata/EnvironmentSettings/EndGameGrandmasters.env",[],[],[],[],"","","",0
810,"EndGameDesert","Metadata/EnvironmentSettings/EndGameDesert.env",[],[],[],[],"","","",0
811,"EndGameDesertEvent","Metadata/EnvironmentSettings/EndGameDesertBoss.env",[],[],[],[],"","","",0
812,"EndGameWastes","Metadata/EnvironmentSettings/EndGameWastes.env",[],[],[],[],"","","",0
813,"EndGameWastes_synthesis","Metadata/EnvironmentSettings/EndGameWastes_synthesis.env",[],[],[],[],"","","",0
814,"EndGameOasis","Metadata/EnvironmentSettings/EndGameOasis.env",[],[],[],[],"","","",0
815,"EndGameOasis_synthesis","Metadata/EnvironmentSettings/EndGameOasis_synthesis.env",[],[],[],[],"","","",0
816,"EndGameOasisNight","Metadata/EnvironmentSettings/EndgameOasisNight.env",[],[],[],[],"","","",0
817,"EndGameHollowsExterior","Metadata/EnvironmentSettings/EndGameHollowsExterior1.env",[],[],[],[],"","","",0
818,"EndGameHollowsInterior","Metadata/EnvironmentSettings/EndGameHollowsInterior1.env",[],[],[],[],"","","",0
819,"EndGameHollowsBoss","Metadata/EnvironmentSettings/EndGameHollowsBoss.env",[],[],[],[],"","","",0
820,"EndGameAcidLakes","Metadata/EnvironmentSettings/EndgameAcidLakes.env",[],[],[],[],"","","",0
821,"EndGamePriomordialPool1","Metadata/EnvironmentSettings/EndgamePrimordialPool1.env",[],[],[],[],"","","",0
822,"EndGameQuay","Metadata/EnvironmentSettings/EndGameQuay.env",[],[],[],[],"","","",0
823,"EndGameInfest1","Metadata/EnvironmentSettings/EndGameInfestation.env",[],[],[],[],"","","",0
824,"EndGameInfest_boss","Metadata/EnvironmentSettings/EndGameInfestation_boss.env",[],[],[],[],"","","",0
825,"EndGameInfestboss_silent","Metadata/EnvironmentSettings/EndGameInfestation_boss.env",[],[],[],[],"","","",0
826,"EndGameAntiquary","Metadata/EnvironmentSettings/EndGameAntiquary.env",[],[],[],[],"","","",0
827,"EndGameAntiquary_synthesis","Metadata/EnvironmentSettings/EndGameAntiquary_synthesis.env",[],[],[],[],"","","",0
828,"EndGameMushroomCavern","Metadata/EnvironmentSettings/EndGameMushroomCavern.env",[],[],[],[],"","","",0
829,"EndGameMushroomCavern_synthesis","Metadata/EnvironmentSettings/EndGameMushroomCavern_synthesis.env",[],[],[],[],"","","",0
830,"EndGameArena_inside","Metadata/EnvironmentSettings/EndGameDaressoArena_inside.env",[],[],[],[],"","","",0
831,"EndGameArena_outside","Metadata/EnvironmentSettings/EndGameDaressoArena_outside.env",[],[],[],[],"","","",0
832,"EndGameArena_bossarena","Metadata/EnvironmentSettings/EndGameDaressoArena_bossarena.env",[],[],[],[],"","","",0
833,"EndGameCanopy","Metadata/EnvironmentSettings/EndGameCanopy.env",[],[],[],[],"","","",0
834,"CTFForest","Metadata/EnvironmentSettings/CTFForest.env",[],[],[],[],"","","",0
835,"CTFCourtyard","Metadata/EnvironmentSettings/CTFCourtyard.env",[],[],[],[],"","","",0
836,"ExileRoyale","Metadata/EnvironmentSettings/ExileRoyale.env",[],[],[],[],"","","",0
837,"EndlessLedgeBeach","Metadata/EnvironmentSettings/EndlessLedgeBeach.env",[],[],[],[],"","","",0
838,"EndlessLedgeForest","Metadata/EnvironmentSettings/EndlessLedgeForest.env",[],[],[],[],"","","",0
839,"EndlessLedgeCity","Metadata/EnvironmentSettings/EndlessLedgeCity.env",[],[],[],[],"","","",0
840,"CTFPrisonFort","Metadata/EnvironmentSettings/CTFPrisonFort.env",[],[],[],[],"","","",0
841,"Credits","",[],[],[],[],"","","",0
842,"CreditsMenu","",[],[],[],[],"","","",0
843,"EndGameDeathAndTaxes","Metadata/EnvironmentSettings/EndGameDeathAndTaxes.env",[],[],[],[],"","","",0
844,"EndGameCagansMap","Metadata/EnvironmentSettings/EndGameCagans.env",[],[],[],[],"","","",0
845,"EndGameCagansMapInside","Metadata/EnvironmentSettings/EndGameCagansInside.env",[],[],[],[],"","","",0
846,"Atziri1","Metadata/EnvironmentSettings/AtziriBoss.env",[],[],[],[],"","","",0
847,"AtziriBoss1","Metadata/EnvironmentSettings/AtziriBoss1.env",[],[],[],[],"","","",0
848,"AtziriBoss2","Metadata/EnvironmentSettings/AtziriBoss2.env",[],[],[],[],"","","",0
849,"AtziriBoss3","Metadata/EnvironmentSettings/AtziriBoss3.env",[],[],[],[],"","","",0
850,"HideoutArchaeological","Metadata/EnvironmentSettings/HideoutArchaeological1.env",[],[],[],[],"","","",0
851,"HideoutBattleground1","Metadata/EnvironmentSettings/HideoutBattlefield.env",[],[],[],[],"","","",0
852,"HideoutSins1","Metadata/EnvironmentSettings/HideoutSins.env",[],[],[],[],"","","",0
853,"HideoutSewer1","Metadata/EnvironmentSettings/HideoutSewers.env",[],[],[],[],"","","",0
854,"HideoutSpace1","Metadata/EnvironmentSettings/HideoutSpace.env",[],[],[],[],"","","",0
855,"HideoutArenaGraveyardTrio","Metadata/EnvironmentSettings/HideoutArenaGraveyardTrio.env",[],[],[],[],"","","",0
856,"HideoutDen1","Metadata/EnvironmentSettings/HideoutDen.env",[],[],[],[],"","","",0
857,"HideoutCatacomb1","Metadata/EnvironmentSettings/HideoutCatacombs.env",[],[],[],[],"","","",0
858,"HideoutLibrary1","Metadata/EnvironmentSettings/HideoutLibrary.env",[],[],[],[],"","","",0
859,"HideoutBeach1","Metadata/EnvironmentSettings/HideoutBeach.env",[],[],[],[],"","","",0
860,"HideoutForest1","Metadata/EnvironmentSettings/HideoutForest.env",[],[],[],[],"","","",2
861,"HideoutGardens1","Metadata/EnvironmentSettings/HideoutGardens.env",[],[],[],[],"","","",0
862,"HideoutSolaris1","Metadata/EnvironmentSettings/HideoutSolaris.env",[],[],[],[],"","","",0
863,"HideoutLunaris1","Metadata/EnvironmentSettings/HideoutLunaris.env",[],[],[],[],"","","",0
864,"HideoutMarket1","Metadata/EnvironmentSettings/HideoutMarket.env",[],[],[],[],"","","",0
865,"HideoutScepter1","Metadata/EnvironmentSettings/HideoutScepter.env",[],[],[],[],"","","",0
866,"HideoutFellshrine1","Metadata/EnvironmentSettings/HideoutFellshrine.env",[],[],[],[],"","","",0
867,"HideoutSlum1","Metadata/EnvironmentSettings/HideoutSlum1.env",[],[],[],[],"","","",0
868,"HideoutWarehouse1","Metadata/EnvironmentSettings/HideoutWarehouse.env",[],[],[],[],"","","",0
869,"HideoutDocks1","Metadata/EnvironmentSettings/HideoutDocks.env",[],[],[],[],"","","",0
870,"HideoutCoral1","Metadata/EnvironmentSettings/HideoutCoral.env",[],[],[],[],"","","",0
871,"HideoutCave","Metadata/EnvironmentSettings/HideoutCave.env",[],[],[],[],"","","",0
872,"HideoutPrisonTower","Metadata/EnvironmentSettings/HideoutPrisonTower.env",[],[],[],[],"","","",0
873,"HideoutPrisonBasement","Metadata/EnvironmentSettings/HideoutPrisonBasement.env",[],[],[],[],"","","",0
874,"HideoutPrisonRoof","Metadata/EnvironmentSettings/HideoutPrisonRoof.env",[],[],[],[],"","","",0
875,"HideoutBaths","Metadata/EnvironmentSettings/HideoutBaths.env",[],[],[],[],"","","",0
876,"HideoutOssuary","Metadata/EnvironmentSettings/HideoutOssuary.env",[],[],[],[],"","","",0
877,"HideoutCourts","Metadata/EnvironmentSettings/HideoutCourts.env",[],[],[],[],"","","",0
878,"HideoutCauseway","Metadata/EnvironmentSettings/HideoutCauseway.env",[],[],[],[],"","","",0
879,"HideoutHighGardens","Metadata/EnvironmentSettings/EndGameHighGardensHIdeout.env",[],[],[],[],"","","",0
880,"HideoutCaveShipwreck","Metadata/EnvironmentSettings/HideoutCaveShipwreck.env",[],[],[],[],"","","",0
881,"HideoutMine","Metadata/EnvironmentSettings/HideoutMine.env",[],[],[],[],"","","",0
882,"HideoutTencentApocalypse","Metadata/EnvironmentSettings/HideoutMine.env",[],[],[],[],"","","",0
883,"HideoutOasis","Metadata/EnvironmentSettings/HideoutOasis.env",[],[],[],[],"","","",0
884,"HideoutRuinedTemple","Metadata/EnvironmentSettings/HideoutRuinedTemple.env",[],[],[],[],"","","",2
885,"HideoutPillars","Metadata/EnvironmentSettings/HideoutPillars.env",[],[],[],[],"","","",0
886,"HideoutHaunted","Metadata/EnvironmentSettings/HideoutHaunt.env",[],[],[],[],"","","",0
887,"HideoutDoomguard","Metadata/EnvironmentSettings/HideoutDoomguard.env",[],[],[],[],"","","",0
888,"HideoutSunspire","Metadata/EnvironmentSettings/HideoutSunspire.env",[],[],[],[],"","","",0
889,"HideoutDarkwood","Metadata/EnvironmentSettings/HideoutDarkwood.env","[""Metadata/EnvironmentSettings/HideoutDarkwood_cave.env""]",[],[],[],0,"","",0
890,"HideoutElderArena","Metadata/EnvironmentSettings/HideoutArenaElder.env",[],[],[],[],"","","",0
891,"HideoutAtziriArena1","Metadata/EnvironmentSettings/HideoutAtziriBoss1.env",[],[],[],[],"","","",0
892,"HideoutAtziriArena2","Metadata/EnvironmentSettings/HideoutAtziriBoss2.env",[],[],[],[],"","","",0
893,"HideoutAtziriArena3","Metadata/EnvironmentSettings/HideoutAtziriBoss3.env",[],[],[],[],"","","",0
894,"HideoutInnocenceArena","Metadata/EnvironmentSettings/HideoutInnocenceArena.env",[],[],[],[],"","","",0
895,"HideoutShaperArena","Metadata/EnvironmentSettings/HideoutShaperArena.env",[],[],[],[],"","","",0
896,"HideoutShapersRealm","Metadata/EnvironmentSettings/HideoutShapersRealm.env",[],[],[],[],"","","",0
897,"HideoutKaomArena1","Metadata/EnvironmentSettings/HideoutKaomArena1.env",[],[],[],[],"","","",0
898,"HideoutKaomArena2","Metadata/EnvironmentSettings/HideoutKaomArena2.env",[],[],[],[],"","","",0
899,"HideoutDaressoArena1","Metadata/EnvironmentSettings/HideoutDaressoArena1.env",[],[],[],[],"","","",0
900,"HideoutDaressoArena2","Metadata/EnvironmentSettings/HideoutDaressoArena2.env",[],[],[],[],"","","",0
901,"HideoutDominusArena","Metadata/EnvironmentSettings/HideoutDominusArena.env",[],[],[],[],"","","",0
902,"HideoutPietyArena","Metadata/EnvironmentSettings/HideoutPietyArena.env",[],[],[],[],"","","",0
903,"HideoutLunarisSolarisArena","Metadata/EnvironmentSettings/HideoutLunarisSolarisArena.env",[],[],[],[],"","","",0
904,"HideoutLunarisCelestial","Metadata/EnvironmentSettings/HideoutLunarisCelestial.env",[],[],[],[],"",30,"",0
905,"HideoutSolarisCelestial","Metadata/EnvironmentSettings/HideoutSolarisCelestial.env",[],[],[],[],"",30,"",0
906,"HideoutKitavaArenaAct10","Metadata/EnvironmentSettings/HideoutKitavaArenaAct10.env",[],[],[],[],"","","",0
907,"HideoutTemplarLab","Metadata/EnvironmentSettings/HideoutTemplarLab.env",[],[],[],[],"","","",0
908,"HideoutIceberg","Metadata/EnvironmentSettings/HideoutGlacier.env",[],[],[],[],"","","",0
909,"HideoutCrimsonTemple","Metadata/EnvironmentSettings/HideoutCrimsonTemple.env",[],[],[],[],"","","",0
910,"HideoutTwilightTemple","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env","[""Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env""]",[],[],[],0,"","",0
911,"HideoutTwilightTempleLunaris","Metadata/EnvironmentSettings/HideoutTwilightTempleLunaris.env",[],[],[],[],"","","",0
912,"HideoutTwilightTempleSolaris","Metadata/EnvironmentSettings/HideoutTwilightTempleSolaris.env",[],[],[],[],"","","",0
913,"HideoutMountain","Metadata/EnvironmentSettings/HideoutMountain.env",[],[],[],[],"","","",0
914,"HideoutMoonTemple","Metadata/EnvironmentSettings/HideoutMoonTemple.env",[],[],[],[],"","","",0
915,"HideoutPrimeval","Metadata/EnvironmentSettings/HideoutPrimeval.env",[],[],[],[],"","","",0
916,"HideoutPrimevalBasement","Metadata/EnvironmentSettings/HideoutPrimevalBasement.env",[],[],[],[],"","","",0
917,"HideoutChiyou","Metadata/EnvironmentSettings/HideoutChiyou.env",[],[],[],[],"","","",0
918,"HideoutBlankAbyss","Metadata/EnvironmentSettings/HideoutBlankAbyss.env",[],[],[],[],"","","",0
919,"HideoutBlankCity","Metadata/EnvironmentSettings/HideoutBlankCity.env",[],[],[],[],"","","",0
920,"HideoutBlankClouds","Metadata/EnvironmentSettings/HideoutBlankClouds.env",[],[],[],[],"","","",0
921,"HideoutBlankDesert","Metadata/EnvironmentSettings/HideoutBlankDesert.env",[],[],[],[],"","","",0
922,"HideoutBlankDirt","Metadata/EnvironmentSettings/HideoutBlankDirt.env",[],[],[],[],"","","",0
923,"HideoutBlankGrass","Metadata/EnvironmentSettings/HideoutBlankGrass.env",[],[],[],[],"","","",0
924,"HideoutBlankSea","Metadata/EnvironmentSettings/HideoutBlankSea.env",[],[],[],[],"","","",0
925,"HideoutBlankSnow","Metadata/EnvironmentSettings/HideoutBlankSnow.env",[],[],[],[],"","","",0
926,"HideoutThaumaturgy","Metadata/EnvironmentSettings/HideoutThaumatugy.env",[],[],[],[],"","","",0
927,"HideoutYaochi","Metadata/EnvironmentSettings/HideoutYaochi.env","[""Metadata/EnvironmentSettings/HideoutYaochi_cave.env""]",[],[],[],0,"","",0
928,"HideoutHumanoidPet","Metadata/EnvironmentSettings/HideoutHumanoidPet.env",[],[],[],[],"","","",0
929,"HideoutRitualLeague","Metadata/EnvironmentSettings/HideoutRitual.env",[],[],[],[],"","","",0
930,"HideoutArenaMaven","Metadata/EnvironmentSettings/HideoutArenaMaven.env",[],[],[],[],"","","",0
931,"HideoutHasina","Metadata/EnvironmentSettings/HideoutHasina.env",[],[],[],[],"","","",0
932,"HideoutAzuriteCave","Metadata/EnvironmentSettings/HideoutAzuriteCave.env",[],[],[],[],"","","",0
933,"HideoutSynthesisHub","Metadata/EnvironmentSettings/HideoutSynthesisHub.env",[],[],[],[],"","","",0
934,"HideoutVeritaniaArena","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env",[],[],[],[],"","","",0
935,"HideoutBlankBlack","Metadata/EnvironmentSettings/HideoutBlankBlack.env",[],[],[],[],"","","",0
936,"HideoutVeritaniaArena_Rotate","Metadata/EnvironmentSettings/HideoutVeritaniaArena.env","[""Metadata/EnvironmentSettings/HideoutVeritaniaArenaEntrance.env""]",[],[],[],0,"","",0
937,"HideoutOlrothArena","Metadata/EnvironmentSettings/HideoutOlrothArena.env","[""Metadata/EnvironmentSettings/HideoutOlrothArenaEntrance.env""]",[],[],[],0,"","",0
938,"HideoutLight","Metadata/EnvironmentSettings/HideoutLight.env",[],[],[],[],"","","",0
939,"HideoutLight2","Metadata/EnvironmentSettings/HideoutLight2.env",[],[],[],[],"","","",0
