"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
702,"SupportIgniteDurationPlayer","",[],"[196,19497]","[100,-25]",1,0.055,0,[],""
703,"SupportIgniteDurationPlayerTwo","",[],[196],[100],1,0.055,0,[],""
704,"SupportIgniteDurationPlayerThree","",[],[17471],[20],1,0.055,0,[],""
705,"SupportEssenceHarvestPlayer","",[],[22405],[8],1,0.055,0,[],""
706,"SupportInvocationPlayer","",[],[],[],1,0.055,0,[],""
707,"SupportEnragedWarcryPlayer","",[],[24080],[20],1,0.055,0,[],""
708,"SupportEnragedWarcryPlayerTwo","",[],[24080],[15],1,0.055,0,[],""
709,"SupportMomentumPlayer","",[],"[18983,18984]","[20,40]",1,0.055,0,[],""
710,"SupportSpreadingFrostPlayer","",[],[],[],1,0.055,0,[],""
711,"SupportNeuralOverloadPlayer","","[18561,18560]",[],[],1,0.055,0,[],""
712,"SupportPinpointCriticalPlayer","",[],"[18562,18563]","[60,-30]",1,0.055,0,[],""
713,"SupportPerpetualChargePlayer","",[],[18565],[25],1,0.055,0,[],""
714,"SupportCorrosionPlayer","",[],[18571],[80],1,0.055,0,[],""
715,"SupportHourglassPlayer","",[],"[18663,18910]","[30,10000]",1,0.055,0,[],""
716,"SupportFieryDeathPlayer",37,[],[18664],[60],1,0.055,0,[],""
717,"TriggeredFieryDeathPlayer",5,[601],"[18665,17546,332]","[100,20,10]",1,0.055,0,[],""
718,"SupportDeadlyHeraldsPlayer","",[],[18718],[30],1,0.055,0,[],""
719,"SupportBuffedHeraldPlayer","",[],[18719],[30],1,0.055,0,[],""
720,"SupportManaFlarePlayer",37,[18721],[],[],1,0.055,0,[],""
721,"TriggeredManaFlarePlayer","",[601],"[18890,18722,17546]","[100,25,20]",1,0.055,0,[],""
722,"SupportLockdownPlayer","",[],[18730],[120],1,0.055,0,[],""
723,"SupportPinPlayer","","[18769,23419]",[18849],[1],1,0.055,0,[],""
724,"SupportPinPlayerTwo","","[18769,23419]","[18849,20494]","[1,50]",1,0.055,0,[],""
725,"SupportPinPlayerThree","","[18769,23419]","[18849,23301,23302]","[1,-60,30]",1,0.055,0,[],""
726,"SupportAmbushPlayer","",[],[18770],[100],1,0.055,0,[],""
727,"SupportMinionPactPlayer","",[],"[18798,18799]","[100,30]",1,0.055,0,[],""
728,"SupportMinionPactPlayerTwo","",[],"[18798,18799]","[150,35]",1,0.055,0,[],""
729,"SupportLastGaspPlayer","",[],[18840],[4000],1,0.055,0,[],""
730,"SupportTecrodsRevengePlayer","",[23405],"[18840,23896]","[10000,20]",1,0.055,0,[],""
731,"SupportLifeOnCullPlayer","",[],[12082],[12],1,0.055,0,[],""
732,"SupportManaOnCullPlayer","",[],[18841],[12],1,0.055,0,[],""
733,"SupportInnervatePlayer","",[],"[18862,5906]","[25,5000]",1,0.055,0,[],""
734,"SupportEscalatingPoisonPlayer","",[],"[18892,18893]","[1,-20]",1,0.055,0,[],""
735,"SupportChargeProfusionPlayer","",[],[18894],[30],1,0.055,0,[],""
736,"SupportChargeProfusionPlayerTwo","",[],"[18894,23299]","[30,15]",1,0.055,0,[],""
737,"SupportEmpoweredDamagePlayer","",[],[18897],[15],1,0.055,0,[],""
738,"SupportEmpoweredCullPlayer","",[18898],[],[],1,0.055,0,[],""
739,"SupportHydraPlayer","",[],[16429],[1],1,0.055,0,[],""
740,"SupportRagingCryPlayer","",[],[19385],[4],1,0.055,0,[],""
741,"SupportArmourDemolisherPlayer","",[],[18970],[50],1,0.055,0,[],""
742,"SupportArmourDemolisherPlayerTwo","",[],[18970],[70],1,0.055,0,[],""
743,"SupportUruksSmeltingPlayer","",[],"[23570,18970]","[2,70]",1,0.055,0,[],""
744,"SupportRageforgedPlayer","",[],"[18979,18980]","[10,35]",1,0.055,0,[],""
745,"SupportRageforgedPlayerTwo","",[],"[18979,18980,22452]","[10,35,30]",1,0.055,0,[],""
746,"SupportArmourExplosionPlayer",37,[19027],[],[],1,0.055,0,[],""
747,"SupportStompingGroundPlayer",37,[19044],[],[],1,0.055,0,[],""
748,"SupportSwiftAfflictionPlayer","",[],"[3337,13811]","[30,-20]",1,0.055,0,[],""
749,"SupportSwiftAfflictionPlayerTwo","",[],"[3337,13811]","[30,-10]",1,0.055,0,[],""
750,"SupportSwiftAfflictionPlayerThree","",[],"[13811,23311]","[-30,50]",1,0.055,0,[],""
751,"SupportIntenseAgonyPlayer","",[],"[19436,19437]","[50,-25]",1,0.055,0,[],""
752,"SupportDrainedAilmentPlayer","",[],[19456],[35],1,0.055,0,[],""
753,"SupportChaoticFreezePlayer","",[19434],[],[],1,0.055,0,[],""
754,"SupportHinderPlayer","",[19433],[],[],1,0.055,0,[],""
755,"SupportFusilladePlayer","","[9854,9955,10298]","[166,22113]","[4,-20]",1,0.055,0,[],""
756,"SupportComboFinisherPlayer","",[],"[19520,19519,19521]","[3,25,4000]",1,0.055,0,[],""
757,"SupportComboFinisherPlayerTwo","",[],"[19520,19519,19521]","[5,40,4000]",1,0.055,0,[],""
758,"SupportAilithLineagePlayer","",[],[23985],[10],1,0.055,0,[],""
759,"SupportSlowPotencyPlayer","",[],[19220],[15],1,0.055,0,[],""
760,"SupportPrecisionPlayer","",[],[19522],[30],1,0.055,0,[],""
761,"SupportPrecisionPlayerTwo","",[],[19522],[50],1,0.055,0,[],""
762,"SupportClarityPlayer","",[],[19523],[30],1,0.055,0,[],""
763,"SupportClarityPlayerTwo","",[],[19523],[50],1,0.055,0,[],""
764,"SupportVitalityPlayer","",[],[19524],[60],1,0.055,0,[],""
765,"SupportVitalityPlayerTwo","",[],[19524],[120],1,0.055,0,[],""
766,"SupportHerbalismPlayer","",[],[19525],[30],1,0.055,0,[],""
767,"SupportHerbalismPlayerTwo","",[],[19525],[50],1,0.055,0,[],""
768,"SupportCannibalismPlayer","",[],[19526],[2],1,0.055,0,[],""
769,"SupportCannibalismPlayerTwo","",[],[19526],[3],1,0.055,0,[],""
770,"SupportSoulbreakerPlayer",37,[19572],[],[],1,0.055,0,[],""
771,"SupportRupturePlayer","",[19575],[],[],1,0.055,0,[],""
772,"SupportCullingStrikePlayer","",[19576],[],[],1,0.055,0,[],""
773,"SupportCullingStrikePlayerTwo","",[19576],[23948],[20],1,0.055,0,[],""
774,"SupportSpellCascadePlayer","",[],"[6459,6460,6461,6556]","[1,-20,-20,-30]",1,0.055,0,[],""
775,"SupportArmourBreakPlayer","",[],[19577],[15],1,0.055,0,[],""
776,"SupportArmourBreakPlayerTwo","",[],"[19577,18800]","[15,15]",1,0.055,0,[],""
777,"SupportArmourBreakPlayerThree","",[],"[19577,18800]","[20,20]",1,0.055,0,[],""
778,"SupportFarCombatPlayer","",[],[19578],[25],1,0.0927,0,[],""
779,"SupportFarCombatPlayerTwo","",[],[19578],[35],1,0.0927,0,[],""
780,"SupportDazePlayer","",[],[],[],1,0.055,0,[],""
781,"SupportDazedBreakPlayer","",[19608],[19609],[8000],1,0.055,0,[],""
782,"SupportDazingCryPlayer","",[19616],[19617],[4000],1,0.055,0,[],""
783,"SupportCursedGroundPlayer","",[11653],[22804],[2],1,0.055,0,[],""
784,"SupportDoedresUndoingPlayer","","[11653,23407]","[22804,23408]","[2,100]",1,0.055,0,[],""
785,"SupportElementalArmamentPlayer","",[],[5719],[20],1,0.055,0,[],""
786,"SupportElementalArmamentPlayerTwo","",[],[5719],[25],1,0.055,0,[],""
787,"SupportElementalArmamentPlayerThree","",[2683],[23117],[12],1,0.055,0,[],""
788,"SupportCooldownRecoveryPlayer","",[],[19581],[25],1,0.055,0,[],""
789,"SupportCooldownRecoveryPlayerTwo","",[],[19581],[30],1,0.055,0,[],""
790,"SupportBloodFountainPlayer","",[],"[23091,19992]","[12,40]",1,0.055,0,[],""
791,"SupportManaFountainPlayer","",[],"[23092,19995]","[12,40]",1,0.055,0,[],""
792,"SupportRageFountainPlayer","",[],"[23093,19998]","[80,40]",1,0.055,0,[],""
793,"SupportHolyDescentPlayer","",[20086],"[20366,22281]","[4000,22]",1,0.055,0,[],""
794,"SupportBurningRunesPlayer",37,[20144],[],[],1,0.055,0,[],""
795,"SupportDoubleBarrelPlayer","",[],"[20090,20091]","[1,30]",1,0.055,0,[],""
796,"SupportDoubleBarrelPlayerTwo","",[],"[20090,20091]","[1,20]",1,0.055,0,[],""
797,"SupportDoubleBarrelPlayerThree","",[20092],"[20090,20091]","[1,20]",1,0.055,0,[],""
798,"SupportCombatReloadPlayer","",[19979],"[23070,20090]","[3,3]",1,0.055,0,[],""
799,"SupportAutoReloadPlayer","",[20092],[],[],1,0.055,0,[],""
800,"SupportAmmoConservationPlayer","",[],[19732],[20],1,0.055,0,[],""
801,"SupportAmmoConservationPlayerTwo","",[],[19732],[25],1,0.055,0,[],""
802,"SupportAmmoConservationPlayerThree","",[],"[19732,23067]","[30,-20]",1,0.055,0,[],""
803,"SupportAmmoConservationPlayerFour","",[],[22669],[35],1,0.055,0,[],""
804,"SupportNimbleReloadPlayer","",[],[19022],[60],1,0.055,0,[],""
805,"SupportFreshClipPlayer","",[],[20093],[1],1,0.055,0,[],""
806,"SupportFreshClipPlayerTwo","",[],[23114],[1],1,0.055,0,[],""
807,"SupportSacrificialLambPlayer","",[20098],[20099],[60],1,0.055,0,[],""
808,"SupportSacrificialLambPlayerTwo","","[20098,23395]",[20099],[60],1,0.055,0,[],""
809,"SupportIronWillPlayer","",[],[22803],[100],1,0.055,0,[],""
810,"SupportIronGripPlayer","",[],[22802],[100],1,0.055,0,[],""
811,"SupportBranchingFissuresPlayer","",[],"[22795,22796,22798]","[2,-35,-40]",1,0.055,0,[],""
812,"SupportBranchingFissuresPlayerTwo","",[],"[22795,22796,22798]","[2,-35,-30]",1,0.055,0,[],""
813,"SupportUpheavalPlayer","",[],"[20342,20343,20344]","[1,-20,-20]",1,0.055,0,[],""
814,"SupportUpheavalPlayerTwo","",[],"[20342,20343,20344]","[2,-40,-20]",1,0.055,0,[],""
815,"SupportKaomsMadnessPlayer","",[],"[20342,20343,20344,23289]","[3,-40,-20,-30]",1,0.055,0,[],""
816,"SupportAftershockChancePlayer","",[],[18726],[25],1,0.055,0,[],""
817,"SupportAftershockChancePlayerTwo","",[],[18726],[35],1,0.055,0,[],""
818,"SupportAftershockChancePlayerThree","",[],"[21075,18726]","[15,15]",1,0.055,0,[],""
819,"SupportLastingGroundPlayer",37,[],[20359],[50],1,0.055,0,[],""
820,"SupportRicochetPlayer","",[],[19183],[40],1,0.055,0,[],""
821,"SupportRicochetPlayerTwo","",[],[19183],[50],1,0.055,0,[],""
822,"SupportRicochetPlayerThree","","[23802,4378]",[],[],1,0.055,0,[],""
823,"SupportUrgentTotemsPlayer","",[],[1334],[80],1,0.055,0,[],""
824,"SupportUrgentTotemsPlayerTwo","",[],[1334],[100],1,0.055,0,[],""
825,"SupportUrgentTotemsPlayerThree","",[],"[1334,1824,1825]","[100,20,20]",1,0.055,0,[],""
826,"SupportLongFusePlayer","",[20536],"[22764,22110]","[30,50]",1,0.055,0,[],""
827,"SupportLongFusePlayerTwo","",[20536],"[22764,22110]","[35,70]",1,0.055,0,[],""
828,"SupportPayloadPlayer","",[],"[19739,3223]","[50,-70]",1,0.055,0,[],""
829,"SupportPotentExposurePlayer","",[],[20470],[20],1,0.055,0,[],""
830,"SupportReinforcedTotemsPlayer","",[],"[1821,22496]","[40,0]",1,0.055,0,[],""
831,"SupportReinforcedTotemsPlayerTwo","",[],"[1821,22496]","[40,10]",1,0.055,0,[],""
832,"SupportConsideredCastingPlayer","",[],"[20471,20472]","[-15,35]",1,0.055,0,[],""
833,"SupportWildshardsPlayer","",[],[20473],[20],1,0.055,0,[],""
834,"SupportWildshardsPlayerTwo","",[],[20473],[25],1,0.055,0,[],""
835,"SupportWildshardsPlayerThree","",[],"[23401,23402]","[1,20]",1,0.055,0,[],""
836,"SupportIciclePlayer","",[],[20476],[-50],1,0.055,0,[],""
837,"SupportGlacierPlayer","",[],[20475],[100],1,0.055,0,[],""
838,"SupportHeftPlayer","",[],[20477],[30],1,0.055,0,[],""
839,"SupportTempestuousTempoPlayer","",[],[20478],[12],1,0.055,0,[],""
840,"SupportExtractionPlayer","",[],"[20480,17925]","[10,35]",1,0.055,0,[],""
841,"SupportAstralProjectionPlayer","",[20492],[20491],[-25],1,0.055,0,[],""
842,"SupportPracticedComboPlayer","",[],[20493],[40],1,0.055,0,[],""
843,"SupportLeveragePlayer","",[],[20494],[50],1,0.055,0,[],""
844,"SupportCulminationPlayer","",[20495],"[20496,19521]","[3,4000]",1,0.055,0,[],""
845,"SupportCulminationPlayerTwo","",[20495],"[20496,19521,20933]","[3,4000,-50]",1,0.055,0,[],""
846,"SupportPotentialPlayer","",[20500],[20501],[40],1,0.055,0,[],""
847,"SupportExpansePlayer","",[],"[18910,418]","[8000,50]",1,0.055,0,[],""
848,"SupportExcisePlayer","",[],"[18910,20503]","[8000,40]",1,0.055,0,[],""
849,"SupportExecratePlayer","",[],"[18910,20504]","[8000,100]",1,0.055,0,[],""
850,"SupportEnergyRetentionPlayer","",[],[19256],[35],1,0.055,0,[],""
851,"SupportFerocityPlayer","",[20515],[20516],[40],1,0.055,0,[],""
852,"SupportSacrificialOfferingPlayer","",[],"[20529,4243,20480]","[30,30,15]",1,0.055,0,[],""
853,"SupportDanseMacabrePlayer","",[20532],"[20531,20546]","[30,30]",1,0.055,0,[],""
854,"SupportEnergyCapacitorPlayer","",[],[20533],[80],1,0.055,0,[],""
855,"SupportBoundlessEnergyPlayer","",[],[19255],[35],1,0.055,0,[],""
856,"SupportBoundlessEnergyPlayerTwo","",[],[19255],[45],1,0.055,0,[],""
857,"SupportFleetingRemnantsPlayer","",[],[21164],[100],1,0.055,0,[],""
858,"SupportFleetingRemnantsPlayerTwo","",[],"[21164,23120]","[100,20]",1,0.055,0,[],""
859,"SupportFlukePlayer","",[],"[20895,20896,20943,20944]","[0,20,-40,60]",1,0.055,0,[],""
860,"SupportFlukePlayerTwo","",[],"[20895,20896,20943,20944,23397,23398,23399,23400]","[0,20,-40,60,50,-40,50,-40]",1,0.055,0,[],""
861,"SupportZenithPlayer","",[],[20897],[30],1,0.055,0,[],""
862,"SupportZenithPlayerTwo","",[],"[20897,23320]","[30,25]",1,0.055,0,[],""
863,"SupportBiddingPlayer","",[],"[20920,20936]","[20,20]",1,0.055,0,[],""
864,"SupportBiddingPlayerTwo","",[],"[20920,20936]","[30,30]",1,0.055,0,[],""
865,"SupportBiddingPlayerThree","",[],[20936],[80],1,0.055,0,[],""
866,"SupportCommandment","",[],"[20938,20936]","[-100,100]",1,0.055,0,[],""
867,"SupportFlowPlayer","",[],[20933],[-60],1,0.055,0,[],""
868,"SupportAdhesiveGrenadesPlayer","",[20941],[20940],[-10],1,0.055,0,[],""
869,"SupportAdhesiveGrenadesPlayerTwo","",[20941],[],[],1,0.055,0,[],""
870,"SupportAdhesiveGrenadesPlayerThree","",[20941],"[19739,19737]","[35,-50]",1,0.055,0,[],""
871,"SupportRetaliatePlayer","",[],[20942],[40],1,0.055,0,[],""
872,"SupportRetaliatePlayerTwo","",[],"[20942,21157]","[40,100]",1,0.055,0,[],""
873,"SupportTremorsPlayer","",[],"[20946,20947,20948,20949]","[30,15,10,-35]",1,0.055,0,[],""
874,"SupportSalvoPlayer","",[13153],"[20993,20994,20995]","[2000,2,3]",1,0.055,0,[],""
875,"SupportCadencePlayer","",[],"[20996,20997,20998]","[8,6,10000]",1,0.055,0,[],""
876,"SupportVoltPlayer","",[],"[20999,21001,21002]","[3,5,30]",1,0.055,0,[],""
877,"SupportBoneShrapnelPlayer",37,"[21004,21112]",[],[],1,0.055,0,[],""
878,"SupportAlignmentPlayer","",[21008],"[21007,21080,21081]","[30,1000,40]",1,0.055,0,[],""
879,"SupportAlignmentPlayerTwo","",[21008],"[21007,21080,21081]","[40,1000,40]",1,0.055,0,[],""
880,"SupportAlignmentPlayerThree","",[21008],"[21080,21081,23776]","[1000,40,4]",1,0.055,0,[],""
881,"SupportDerangePlayer","",[21009],[21010],[8],1,0.055,0,[],""
882,"SupportLingeringPresencePlayer","",[],[21015],[3000],1,0.055,0,[],""
883,"SupportChargedShotsPlayer","",[],"[21016,21017,21018]","[3,100,30]",1,0.055,0,[],""
884,"SupportChargedShotsPlayerTwo","",[],"[21016,21018]","[3,60]",1,0.055,0,[],""
885,"SupportProfanityPlayer","",[],"[21020,21019,23403]","[30,50,1]",1,0.055,0,[],""
886,"SupportProfanityPlayerTwo","",[],"[21019,23403,23404]","[50,10,5]",1,0.055,0,[],""
887,"SupportBurgeonPlayer","",[],"[21021,21022]","[10,40]",1,0.055,0,[],""
888,"SupportBurgeonPlayerTwo","",[],"[21021,21022]","[20,40]",1,0.055,0,[],""
889,"SupportSteadfastPlayer","",[],[23316],[50],1,0.055,0,[],""
890,"SupportSteadfastPlayerTwo","",[],"[22402,23316]","[100,50]",1,0.055,0,[],""
891,"SupportFlamepiercePlayer","",[2269],[21025],[100],1,0.055,0,[],""
892,"SupportFreezeforkPlayer","",[1319],[21026],[100],1,0.055,0,[],""
893,"SupportStormchainPlayer","",[1318],[21027],[100],1,0.055,0,[],""
894,"SupportVerglasPlayer","",[],"[21028,21029]","[1,6000]",1,0.055,0,[],""
895,"SupportEmbitterPlayer","",[21030],[],[],1,0.055,0,[],""
896,"SupportBattershoutPlayer","","[19657,21118]",[],[],1,0.055,0,[],""
897,"TriggeredBattershoutExplosionPlayer","","[601,19657,3274]","[21119,17546,21281,552,23187]","[40,20,100,500,50]",1,0.055,0,[],""
898,"SupportNadirPlayer","",[],"[21031,21032]","[1,1]",1,0.055,0,[],""
899,"SupportAbidingHexPlayer","",[],[21035],[80],1,0.055,0,[],""
900,"SupportRustedSpikesPlayer","",[],[21036],[100],1,0.055,0,[],""
901,"SupportCrazedMinionsPlayer","",[],[21037],[30],1,0.055,0,[],""
902,"SupportSpectralVolleyPlayer","",[21044],"[21039,21040,21043,21041,21046]","[20,-60,3000,100,5]",1,0.055,0,[],""
903,"SupportRallyPlayer","",[21365],[21214],[10],1,0.055,0,[],""
904,"SupportHoarfrostPlayer","",[21095],[21096],[500],1,0.055,0,[],""
905,"SupportDeathmarchPlayer","",[],"[21055,21056]","[30,25]",1,0.055,0,[],""
906,"SupportFrosthungerPlayer","",[21060],[21226],[2000],1,0.055,0,[],""
907,"SupportAcrimonyPlayer","",[],[21064],[-50],1,0.055,0,[],""
908,"SupportConcoctPlayer","",[],"[21068,21069]","[20,3]",1,0.055,0,[],""
909,"SupportConcoctPlayerTwo","",[],"[21068,21069]","[30,3]",1,0.055,0,[],""
910,"SupportAmbrosiaPlayer","",[],"[21070,21071]","[20,3]",1,0.055,0,[],""
911,"SupportPersistentGroundPlayer","",[],[20359],[50],1,0.055,0,[],""
912,"SupportPersistentGroundPlayerTwo","",[21072],[20359],[50],1,0.055,0,[],""
913,"SupportPersistentGroundPlayerThree","",[21072],"[20359,23454]","[50,-30]",1,0.055,0,[],""
914,"SupportSelflessRemnantsPlayer","",[21073],[],[],1,0.055,0,[],""
915,"SupportInterludePlayer","",[],[20893],[20],1,0.055,0,[],""
916,"SupportInterludePlayerTwo","",[],"[21074,20893]","[4000,30]",1,0.055,0,[],""
917,"SupportInterludePlayerThree","",[],"[20893,21074]","[40,3000]",1,0.055,0,[],""
918,"SupportReveberatePlayer","",[],[21075],[15],1,0.055,0,[],""
919,"SupportClashPlayer","",[],"[21076,21077]","[40,-20]",1,0.055,0,[],""
920,"SupportMaladyPlayer","","[21078,21079]",[],[],1,0.055,0,[],""
921,"SupportDazzlePlayer","","[21082,19618]",[],[],1,0.055,0,[],""
922,"SupportSyzygyPlayer","","[21084,21083,21361]",[],[],1,0.055,0,[],""
923,"SupportUnyieldingPlayer","",[],[21085],[8],1,0.055,0,[],""
924,"SupportDesperationPlayer","",[21086],[],[],1,0.055,0,[],""
925,"SupportOverextendPlayer","",[],"[21087,21088]","[30,5000]",1,0.055,0,[],""
926,"SupportExcoriatePlayer","",[2683],[21089],[10],1,0.055,0,[],""
927,"SupportUnbendingPlayer","",[],[21090],[8],1,0.055,0,[],""
928,"SupportRetreatPlayer","",[],"[21091,21092]","[20,-100]",1,0.055,0,[],""
929,"SupportRetreatPlayerTwo","",[],"[21091,21092]","[25,-100]",1,0.055,0,[],""
930,"SupportRetreatPlayerThree","",[],"[23303,21092]","[30,-100]",1,0.055,0,[],""
931,"SupportPursuitPlayer","",[],"[21093,21094]","[20,-100]",1,0.055,0,[],""
932,"SupportPursuitPlayerTwo","",[],"[21093,21094]","[25,-100]",1,0.055,0,[],""
933,"SupportPursuitPlayerThree","",[],"[23304,21094]","[30,-100]",1,0.055,0,[],""
934,"SupportOverreachPlayer","",[],"[418,21103]","[40,-80]",1,0.055,0,[],""
935,"SupportCommiseratePlayer","",[21106],[22399],[40],1,0.055,0,[],""
936,"SupportBlindsidePlayer","",[21109],"[21107,21108]","[15,15]",1,0.055,0,[],""
937,"SupportHitAndRunPlayer","",[],"[21110,21111]","[40,100]",1,0.055,0,[],""
938,"SupportCracklingBarrierPlayer","",[],[21113],[15],1,0.055,0,[],""
939,"SupportDefyPlayer","",[21115],[],[],1,0.055,0,[],""
940,"SupportDefyPlayerTwo","","[21115,21086]",[],[],1,0.055,0,[],""
941,"SupportVolatilityPlayer","",[],[21122],[100],1,0.055,0,[],""
942,"SupportMusterPlayer","",[],[21124],[7],1,0.055,0,[],""
943,"SupportHulkingMinionsPlayer","",[23870],[],[],1,0.055,0,[],""
944,"SupportCaltropsPlayer","",[21130],[],[],1,0.055,0,[],""
945,"TriggeredCaltropsPlayer","","[3662,21165,21478,483,21686,601,2396]","[21131,18211,17546,17549,344,22436]","[100,1,5,30,8000,75]",1,0.055,0,[],""
946,"TriggeredBoneShrapnelPlayer","","[21112,601]","[17546,21005,21006]","[20,25,100]",1,0.055,0,[],""
947,"SupportHaemocrystalsPlayer","",[2620],"[21799,21259,22413]","[4,20,2]",1,0.055,0,[],""
948,"SupportSparPlayer","",[],[21157],[100],1,0.055,0,[],""
949,"SupportDauntlessPlayer","",[],"[21160,21161,21162]","[1500,3,45]",1,0.055,0,[],""
950,"SupportMagneticRemnantsPlayer","",[],[21164],[100],1,0.055,0,[],""
951,"SupportAncestralCallPlayer","",[21166],[21167],[5000],1,0.055,0,[],""
952,"SupportAncestralCallPlayerTwo","",[21166],[21167],[3000],1,0.055,0,[],""
953,"SupportAncestralCallPlayerThree","",[21166],"[21167,23089]","[1000,-30]",1,0.055,0,[],""
954,"SupportQuillburstPlayer","",[],[21168],[3],1,0.055,0,[],""
955,"TriggeredQuillburstPlayer","","[601,22196]","[21293,17546]","[100,15]",1,0.055,0,[],""
956,"TriggeredHaemocrystalsPlayer","","[2620,601]","[21154,17546,344,21155,21234]","[8,10,1500,25,100]",1,0.055,0,[],""
957,"SupportHardyTotemsPlayer","",[],[22766],[40],1,0.055,0,[],""
958,"SupportHardyTotemsPlayerTwo","",[],[22766],[50],1,0.055,0,[],""
959,"SupportHardyTotemsPlayerThree","",[],"[22766,23415]","[50,100]",1,0.055,0,[],""
960,"TriggeredSplinterExplosionHardyTotems",149,"[601,1773]","[17546,23835,23416,16429]","[30,100,10,1]",1,0.055,0,[],""
961,"SupportEncroachingGroundPlayer","",[],"[20653,20654]","[20,100]",1,0.055,0,[],""
962,"SupportUnsteadyTempoPlayer","",[],"[21173,21174,21175]","[40,30,20]",1,0.055,0,[],""
963,"SupportVulnerableExtensionPlayer","",[],"[4356,21176]","[30,2]",1,0.055,0,[],""
964,"SupportAncestralAidPlayer","",[21189],[21190],[3],1,0.055,0,[],""
965,"SupportTitanicArrowsPlayer","",[21191],"[21192,21193]","[-30,-60]",1,0.055,0,[],""
966,"SupportShockingLeapPlayer","",[21215],"[21216,21217]","[4000,20]",1,0.055,0,[],""
967,"SupportBarbsPlayer","",[],[21218],[4],1,0.055,0,[],""
968,"SupportBarbsPlayerTwo","",[],[21218],[6],1,0.055,0,[],""
969,"SupportBarbsPlayerThree","",[],[23118],[1],1,0.055,0,[],""
970,"SupportRimePlayer","",[],"[21222,21223]","[-20,-30]",1,0.055,0,[],""
971,"SupportArmsLengthPlayer","",[],[21228],[40],1,0.055,0,[],""
972,"SupportCharmBountyPlayer","",[],[21229],[100],1,0.055,0,[],""
973,"SupportEternalServicePlayer","",[],[21230],[20],1,0.055,0,[],""
974,"SupportThornskinPlayer","",[],[21231],[40],1,0.055,0,[],""
975,"SupportThornskinPlayerTwo","",[],[21231],[70],1,0.055,0,[],""
976,"SupportMysticismPlayer","",[],[21233],[30],1,0.055,0,[],""
977,"SupportMysticismPlayerTwo","",[],[21233],[40],1,0.055,0,[],""
978,"SupportDirestrikePlayer","",[],[21235],[50],1,0.055,0,[],""
979,"SupportDirestrikePlayerTwo","",[],[21235],[70],1,0.055,0,[],""
980,"SupportUpwellingPlayer","",[],[21236],[30],1,0.055,0,[],""
981,"SupportUpwellingPlayerTwo","",[],[21236],[50],1,0.055,0,[],""
982,"SupportWarmbloodedPlayer","",[],[21238],[-50],1,0.055,0,[],""
983,"SupportCoolheadedPlayer","",[],[21239],[-50],1,0.055,0,[],""
984,"SupportStrongHeartedPlayer","",[],[21240],[-50],1,0.055,0,[],""
985,"SupportUntouchablePlayer","",[],[21248],[25],1,0.055,0,[],""
986,"SupportRefractionPlayer","",[],[21241],[20],1,0.055,0,[],""
987,"SupportRefractionPlayerTwo","",[],[21241],[30],1,0.055,0,[],""
988,"SupportRefractionPlayerThree","",[],[23122],[2],1,0.055,0,[],""
