"rownum","Passives","Map","i32_32","Biome","i32_52","rid_56","Stats","StatValues","MapPin","i32_120","BlockedMessage","bool_140","bool_141","bool_142","SubTree","i32_159","i32_163","MapObjective","i32_183","row_187","BiomeGroundType","MapDecoration1","MapDecoration2","Quest","i32_259","i32_263","bool_267","bool_268","ClientString","i32_285"
1081,9557,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1082,9558,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1083,9559,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1084,9560,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1085,9561,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1086,9562,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1087,9563,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1088,9564,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1089,9565,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1090,9566,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1091,9567,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1092,9568,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1093,9569,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1094,9570,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1095,9571,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1096,9572,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1097,9573,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1098,9574,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1099,9575,[],6,[],0,21,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1100,9576,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1101,9577,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1102,9578,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1103,9579,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1104,9580,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1105,9581,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1106,9582,[],6,[],0,45,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1107,9583,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1108,9584,[],6,[],0,0,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1109,9585,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1110,9586,[],6,[],0,48,[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1111,9587,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1112,9588,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1113,9589,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1114,9590,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1115,9591,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1116,9592,[],6,[],0,"",[26104],[1],28,4270,530,"","","","",4839,4839,"",1,661,"","","","",4839,4839,1,"","",4839
1117,9593,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1118,9594,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1119,9595,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1120,9596,[],6,[],0,33,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1121,9597,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1122,9598,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1123,9599,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1124,9600,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1125,9601,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1126,9602,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1127,9603,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1128,9604,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1129,9605,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1130,9606,[],6,[],0,50,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1131,9607,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1132,9608,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1133,9609,[],6,[],0,29,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1134,9610,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1135,9611,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1136,9612,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1137,9613,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1138,9614,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1139,9615,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1140,9616,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1141,9617,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1142,9618,[],6,[],0,39,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1143,9619,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1144,9620,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1145,9621,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1146,9622,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1147,9623,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1148,9624,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1149,9625,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1150,9626,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1151,9627,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1152,9628,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1153,9629,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1154,9630,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1155,9631,[],6,[],0,31,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1156,9632,[],6,[],0,0,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1157,9633,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1158,9634,[],6,[],0,49,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1159,9635,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1160,9636,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1161,9637,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1162,9638,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1163,9639,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1164,9640,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1165,9641,[],6,[],0,15,[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1166,9642,[],6,[],0,"",[26104],[1],28,4268,531,"","","","",4839,4839,"",1,662,"","","","",4839,4839,1,"","",4839
1167,9643,[],11,[],0,47,[26104],[1],28,4089,528,"","","","",4839,4839,"",3,663,"","","","",4839,4839,1,"","",4839
1168,9644,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1169,9645,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1170,9646,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1171,9647,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1172,9648,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1173,9649,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1174,9650,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1175,9651,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1176,9652,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1177,9653,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1178,9654,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1179,9655,[],11,"[0,1,2,3,5]",2,57,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1180,9656,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1181,9657,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1182,9658,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1183,9659,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1184,9660,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1185,9661,[],11,[],0,52,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1186,9662,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1187,9663,[],11,[],0,41,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1188,9664,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1189,9665,[],11,"[0,2,3,4,5]",2,54,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1190,9666,[],11,"[0,1,2,3,4]",2,58,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1191,9667,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1192,9668,[],11,"[0,1,3,4,5]",2,55,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1193,9669,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1194,9670,[],11,[],0,51,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1195,9671,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1196,9672,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1197,9673,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1198,9674,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1199,9675,[],11,"[0,1,2,3,5]",2,57,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1200,9676,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1201,9677,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1202,9678,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1203,9679,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1204,9680,[],11,"[0,2,3,4,5]",2,54,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1205,9681,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1206,9682,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1207,9683,[],11,"[1,2,3,4,5]",2,53,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1208,9684,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1209,9685,[],11,"[0,1,2,3,4]",2,58,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1210,9686,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1211,9687,[],11,"[0,1,3,4,5]",2,55,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1212,9688,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1213,9689,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1214,9690,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1215,9691,[],11,[],0,0,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1216,9692,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1217,9693,[],11,[],0,52,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1218,9694,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1219,9695,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1220,9696,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1221,9697,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1222,9698,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1223,9699,[],11,[],0,42,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1224,9700,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1225,9701,[],11,"[0,1,2,4,5]",2,56,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1226,9702,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1227,9703,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1228,9704,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,664,"","","","",4839,4839,1,"","",4839
1229,9705,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1230,9706,[],11,"[0,1,2,4,5]",2,56,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1231,9707,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1232,9708,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1233,9709,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1234,9710,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1235,9711,[],11,[],0,"",[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1236,9712,[],11,"[1,2,3,4,5]",2,53,[26104],[1],28,4089,528,"","","","",4839,4839,"",1,663,"","","","",4839,4839,1,"","",4839
1237,9714,[2],0,[2],2,"",[],[],"",4453,"","","","","",4839,4453,"",0,"","","","","",4839,4839,1,"","",4839
1238,9715,[1],0,[3],2,"",[],[],"",4454,"","","","","",4839,4454,"",0,"","","","","",4839,4839,1,"","",4839
1239,9716,[87],0,[5],2,"",[],[],"",4455,"","","","","",4839,4455,"",0,"","","","","",4839,4839,1,"","",4839
1240,9717,[19],0,[3],2,"",[],[],"",4456,"",1,"","","",4839,4456,"",0,"","","","","",4839,4839,1,"","",4839
1241,9718,[170],0,[2],2,"",[],[],63,4839,"","","","","",4839,4839,"",0,"","","","","",4839,4839,1,"","",4839
