"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","EffectHASH32","i32_36","ObjectHASH32"
1041,"PoisonbloomArrowBloomBlight","Metadata/MiscellaneousObjects/PoisonbloomArrow/PoisonbloomBlight",[],1128567137,4,3213879700
1042,"RitualWendigoBossDarknessCorridor","Metadata/Monsters/RitualWendigo/objects/RitualWendigoDarknessCorridor",[],2680912300,4,1856994769
1043,"SpearMineAncestral","Metadata/Effects/Microtransactions/Spells/spear_mine/Ancestral/spear_mine",[],2183709974,4,2547331510
1044,"RunemarkedArbalestLightningRod","Metadata/Monsters/RisenArbalest/Runemarked/LightningRod",[],2223674032,4,2758644435
1045,"FlameWallStygian","Metadata/Effects/Microtransactions/Spells/Sorceress/Stygian/flame_wall/FirewallStygian",[],4121927128,4,1327882589
1046,"SkeletalKnightRunemarkedBoneWall","Metadata/Monsters/SkeletalKnight/Runemarked/BoneWall",[],3201135365,4,764802042
1047,"Expedition2BlackKnightEntrance","Metadata/MiscellaneousObjects/Expedition2/Expedition2BlackKnightEntrance",[],3601113442,4,3711790676
1048,"AreaTransitionToggleableReverse","Metadata/MiscellaneousObjects/AreaTransitionToggleableReverse",[],1390760111,4,728556928
1049,"UhtredRuneCold","Metadata/Monsters/LeagueExpeditionNew/Uhtred/UhtredRuneCold",[],2379401738,4,3260435853
1050,"UhtredRuneFire","Metadata/Monsters/LeagueExpeditionNew/Uhtred/UhtredRuneFire",[],2217134444,4,1678697552
1051,"UhtredRuneLightning","Metadata/Monsters/LeagueExpeditionNew/Uhtred/UhtredRuneLightning",[],843833131,4,262162221
1052,"UhtredMirrorSegmentBeams","Metadata/Monsters/LeagueExpeditionNew/Uhtred/UhtredMirrorSegmentBeams",[],3907114662,4,1188457655
1053,"PrisonAltarMapDevice","Metadata/MapDevices/PrisonerAltarMapDevice/PrisonAltarMapDevice",[],2978145668,4,371738528
1054,"PrisonAltarMapDeviceButton","Metadata/MapDevices/PrisonerAltarMapDevice/PrisonAltarMapDeviceButton",[],571002282,4,3481693938
1055,"RitualWendigoBossSeedSolaris","Metadata/Monsters/RitualWendigo/objects/RitualWendigoSeedSolaris",[],2719555174,4,3630247299
1056,"RitualWendigoBossSeedLunaris","Metadata/Monsters/RitualWendigo/objects/RitualWendigoSeedLunaris",[],869329132,4,2737357916
1057,"RitualWendigoBossSeedViridi","Metadata/Monsters/RitualWendigo/objects/RitualWendigoSeedViridi",[],4100892752,4,2422654909
1058,"RitualWendigoBossDangerousFoliage","Metadata/Monsters/RitualWendigo/objects/RitualWendigoViridiTree",[],1182735411,4,905987755
1059,"RunemarkedInfectedMercCascadeMarker","Metadata/Monsters/Mercenary/Infected/Runemarked/CascadeMarker",[],1630546531,4,3350112103
1060,"MicrotransactionPrisonerPentinentPortal","Metadata/Effects/Microtransactions/Town_Portals/PrisonerPenitentPortal/PrisonerPentinentPortal",[],206164498,4,893000298
1061,"RunemarkedCorruptedMageVolatileRune","Metadata/Monsters/TheCountsGuardEliteCorruptedMageLessCorrupted/Runemarked/VolatileRune",[],3255284,4,2822809370
1062,"CyclopsSpiderBeamOffset","Metadata/Monsters/CyclopsSpiderBoss/Objects/CyclopsSpiderBeamOffset",[],2087888171,4,247023348
1063,"AilithChannelLoc","Metadata/Terrain/Leagues/Breach/BreachTower/Objects/TowerAilithChannelLoc",[],473426647,4,3835083408
1064,"PortalToMonastery","Metadata/MiscellaneousObjects/Brequel/MonasteryPortal",[],1405186226,4,3688888331
1065,"RitualWendigoBossLunaris","Metadata/Monsters/RitualWendigo/GoddessTrio/Lunaris",[],435231674,4,1118939531
1066,"RitualWendigoBossSolaris","Metadata/Monsters/RitualWendigo/GoddessTrio/Solaris",[],1172150133,4,1215854331
1067,"RitualWendigoBossViridi","Metadata/Monsters/RitualWendigo/GoddessTrio/Viridi",[],1995651956,4,1441289186
1068,"RitualWendigoBossDarknessCleanser","Metadata/Monsters/RitualWendigo/objects/RitualWendigoDarknessEmergeCleanser",[],4066884766,4,561774436
1069,"Expedition2PackMarker","Metadata/MiscellaneousObjects/Expedition2/Expedition2EncounterMarker",[],3764711421,4,1898612019
1070,"ExpeditionAct1VerisiumObject","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Objects/VerisiumObject",[],475486310,4,635498687
1071,"VerdantHideoutGatheringBird","Metadata/Terrain/Hideouts/Verdant/Objects/GatheredBird",[],1140212397,4,3762619725
1072,"RitualWendigoBossCrownOfLight","Metadata/Monsters/RitualWendigo/objects/RitualWendigoCrownOfLight",[],4189692074,4,158300721
1073,"ExpeditionSuphitePickUp","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/SulphitePickUp",[],2447072429,4,1547848957
1074,"SpearFighterWomanLightningPulseSpear","Metadata/Monsters/Mutewind/BanditWoman/Runemarked/LightningPulseSpear",[],3432095052,4,1849744343
1075,"AoDP1_SpinVolatile","Metadata/Monsters/AtlasBosses/ArbiterOfDivinityBoss/objects/AoDP1_ExtendoComboVolatiles",[],2923374932,4,1824749577
1076,"FrostWallNewSegmentObsidian","Metadata/MiscellaneousObjects/FrostWall/FrostWallObsidian",[],3445864330,4,2688717441
1077,"ExpeditionMapDevice","Metadata/MapDevices/ExpeditionMapDevice/ExpeditionMapDevice",[],2016267511,4,1392088455
1078,"ExpeditionMapDeviceButton","Metadata/MapDevices/ExpeditionMapDevice/MapDeviceButton",[],1354649247,4,921307646
1079,"ExpeditionMapDeviceButtonSmall","Metadata/MapDevices/ExpeditionMapDevice/MapDeviceButtonSmall",[],161174008,4,2190989226
1080,"VividStag","Metadata/Effects/Spells/ascendancy_classes/wildspeaker/VividStag",[],2641434921,4,2121323695
1081,"DeliriumMapDeviceButton","Metadata/MapDevices/DeliriumMapDevice/MapDeviceButton",[],3369646461,4,120031087
1082,"RitualMapDeviceButton","Metadata/MapDevices/RitualMapDevice/MapDeviceButton",[],3562764263,4,1725273236
1083,"RitualWendigoBossLunarisSeedIceCrack","Metadata/Monsters/RitualWendigo/objects/RitualWendigoSeedLunarisCorruptIceCrack",[],3621255521,4,716194031
1084,"MedvedHole","Metadata/Monsters/LeagueExpeditionNew/Medved/HoleSpawner",[],1666346632,4,3055243170
1085,"MedvedRune","Metadata/Monsters/LeagueExpeditionNew/Medved/ProximityRune",[],50751627,4,759874995
1086,"Expedition2EncounterCrack","Metadata/MiscellaneousObjects/Expedition2/Objects/Expedition2EncounterCrack",[],716274693,4,497701326
1087,"ExpeditionExplosiveFuse_BossEntrance","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Medved_Boss/Objects/ExpeditionExplosiveFuse_BossEntrance",[],3986339612,4,762523483
1088,"Expedition2HoneyAntHoney","Metadata/Monsters/LeagueExpeditionNew/Expedition2/AntFaction/HoneyAnt/HoneyAntHoney",[],3069347410,4,3723670776
1089,"HolodeckTeleport","Metadata/Terrain/Maps/Arenas/Holodeck/HolodeckTeleport",[],3014698145,4,3206429824
1090,"PrecursorTrainFollowObject","Metadata/Monsters/PrecursorCentipedeTrain/PrecursorCentipedeTrainPather",[],444049032,4,1451507904
1091,"MundaneMagiRunemarkedPoisonCloud","Metadata/Monsters/MundaneMagi/Runemarked/Censer/CenserPoisonCloud",[],3658007780,4,310604654
1092,"TangmazuGigaMirror","Metadata/MiscellaneousObjects/Delirium/TangmazuGigaMirror",[],3783427487,4,146942075
1093,"PrecursorTrainFollowObjectSecondary","Metadata/Monsters/PrecursorCentipedeTrain/PrecursorCentipedeTrainPatherSecondary",[],996719266,4,3709460873
1094,"ArbiterOfDivinityMapDeviceButton","Metadata/MapDevices/DivinityMapDevice/MapDeviceButton",[],1764037370,4,1875454006
1095,"VaalSavageGiantRunemarkedTotem","Metadata/Monsters/VaalSavage/Runemarked/Totem/VaalSavageGiantRunemarkedTotem",[],731920714,4,3945454073
1096,"VaalBloodPriestRunemarkedBloodOrb","Metadata/Monsters/VaalMonsters/Living/BloodPriests/Runemarked/BloodOrb/VaalBloodPriestRunemarkedBloodOrb",[],1921129081,4,3552465500
1097,"MicrotransactionArbiterOfDivinityPortalEffect","Metadata/Effects/Microtransactions/Town_Portals/ArbiterOfDivinity/ArbiterOfDivinity",[],1469521095,4,35806147
1098,"BlackholeFreezeFinisher","Metadata/Effects/Microtransactions/on_kill/BlackHole/Blackhole",[],575151941,4,1745896754
1099,"CrossbowPermafrostWallVerisium","Metadata/MiscellaneousObjects/FrostWall/CrossbowPermafrostWallVerisium",[],753903138,4,4225020889
1100,"StarfallKnightFallingSword","Metadata/Monsters/LeagueExpeditionNew/Expedition2/StarfallKnightBoss/FallingSword",[],364704239,4,857035642
1101,"StarfallKnightFallingSwordSingle","Metadata/Monsters/LeagueExpeditionNew/Expedition2/StarfallKnightBoss/FallingSwordSingle",[],1799227876,4,2739390891
1102,"StarfallKnightMaceSlamClone","Metadata/Monsters/LeagueExpeditionNew/Expedition2/StarfallKnightBoss/MaceSlamClone",[],2094273832,4,3230044729
1103,"StarfallKnightSwordSlashClone","Metadata/Monsters/LeagueExpeditionNew/Expedition2/StarfallKnightBoss/SwordSlashClone",[],2449223917,4,2707192862
1104,"StarfallKnightMinigunSword","Metadata/Monsters/LeagueExpeditionNew/Expedition2/StarfallKnightBoss/MinigunSword",[],2319134360,4,4071749312
1105,"MtxVerisiumLevelUpObject","Metadata/Effects/Microtransactions/char_level_up/Verisium/verisium_level_up",[],363688009,4,925907468
1106,"ExpeditionKaruiTotemRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/Totem",[],3636111860,4,3371684314
1107,"ExpeditionSulphitePillarRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/Sulphite",[],2471250518,4,2524100770
1108,"ExpeditionClamRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Reef/Objects/ClamChest",[],2983025183,4,3003218177
1109,"VaalSacrificeAngeZealot","Metadata/Terrain/HideoutDecorations/Microtransactions/VaalAnge/VaalAngeZealot",[],2197227541,4,2171824170
1110,"ExpeditionDigsiteRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Digsite/Objects/Lighthouse_Destructable",[],2995490739,4,2884876904
1111,"AtlasPointDoodad","Metadata/MiscellaneousObjects/AtlasPointDoodad",[65],2860721890,4,606578440
1112,"UhtredMetalOrb","Metadata/Monsters/LeagueExpeditionNew/Uhtred/UhtredLaserOrb",[],1277439934,4,3887919298
1113,"AoDP2_StormBlinkMarker","Metadata/Monsters/AtlasBosses/ArbiterOfDivinityBoss/objects/AoDP2_StormBlinkTarget",[],1303889506,4,2731531638
1114,"BitterCoreRune","Metadata/Effects/Spells/supports/RunicSupports/BitterDead/explosion_aura",[],1586309168,4,2410431487
1115,"SpearMineSpiritWalker","Metadata/Effects/Microtransactions/Spells/Huntress/SpiritWalker/spear_explosive_spear/spear_mine",[],2087644059,4,503289481
1116,"ExpeditionWispRemnant_Primal","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Prairie/Objects/WispTrap_Primal",[],2595454704,4,2537492827
1117,"ExpeditionWispRemnant_Vivid","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Prairie/Objects/WispTrap_Vivid",[],1820424085,4,4286093140
1118,"ExpeditionWispRemnant_Wild","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Prairie/Objects/WispTrap_Wild",[],3368008078,4,411351176
1119,"Expedition2TidalRuneGeyser","Metadata/MiscellaneousObjects/Expedition2/Objects/TIdalRuneGeysers",[],3620743741,4,4193929977
1120,"ExpeditionHeathHengeRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Heath/Objects/HeathHenge",[],2481662164,4,3175370743
1121,"RuneHazard","Metadata/Effects/Spells/supports/RunicSupports/Hazard/rune_hazard",[],3932539014,4,4116845916
1122,"ExpeditionKrutogSulphitePathStart","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/KrutogSulphitePathStart",[],3861682094,4,233586336
1123,"ExpeditionKrutogSulphitePathMid","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/KrutogSulphitePath",[],100796335,4,1026557117
1124,"ExpeditionKrutogSulphitePathEnd","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Objects/KrutogSulphitePathEnd",[],2925244188,4,1101548647
1125,"IceVolcanoGeyser","Metadata/Effects/Spells/supports/RunicSupports/FragmentsofthePast/VolcanoObject",[],3308484249,4,2582646434
1126,"GlacialLanceMineSpiritWalker","Metadata/Effects/Microtransactions/Spells/Huntress/SpiritWalker/spear_glacial_lance/ice_mine",[],846126894,4,2370183483
1127,"AbyssNPC","Metadata/NPC/Hideout/JusticeOracleIdentifier/AbyssJusticeOracleIdentifierWild",[],2600170579,4,792870337
1128,"TheBeastMeatPustule","Metadata/Monsters/TheBeast/Phase3/Objects/BeastPustules",[],427910682,4,1628451039
1129,"TheBeastFleshPillar","Metadata/Monsters/TheBeast/Phase3/Objects/FleshPillar",[],3694389874,4,3002609388
1130,"AoDP2_DivnityBlob","Metadata/Monsters/AtlasBosses/ArbiterOfDivinityBoss/objects/AoDP2_DivinityBlob",[],1817274520,4,1806361739
1131,"ProwlingShadeRunemarked","Metadata/Monsters/VaalMonsters/Machinarium/Wraith/Runemarked/IceMine",[],3472544599,4,2723361078
1132,"ExpeditionGoblinRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Peninsula/Objects/GoblinRelic",[],297392354,4,1758975354
1133,"GrimPillarSegment","Metadata/MiscellaneousObjects/FrostWall/GrimPillar",[],2949051403,4,1156667475
1134,"VoltaicBarrierPylon","Metadata/Effects/Spells/supports/RunicSupports/CracklingBarrier/pylon",[],108932054,4,2965027346
1135,"VoltaicBarrierSegment","Metadata/Effects/Spells/supports/RunicSupports/CracklingBarrier/wall_segment",[],2575066192,4,2994712666
1136,"ExpeditionRuneRebirth","Metadata/MiscellaneousObjects/Expedition2/Objects/RebirthRuneFlower",[],4013027981,4,1078589465
1137,"RitualWendigoBossInitialGrassPatch","Metadata/Monsters/RitualWendigo/objects/RitualWendigoViridiGrassPathPatchInitial",[],3890773173,4,1065219643
1138,"RitualWendigoBossEndingGrassPatch","Metadata/Monsters/RitualWendigo/objects/RitualWendigoViridiGrassPathPatchInvisHeightBlocker",[],4287193687,4,2176255244
1139,"PrecursorTerraformer","Metadata/MiscellaneousObjects/PrecursorTerraformer",[],2006779368,4,3279164903
1140,"ExpeditionDevourerRemnant","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Gully/Objects/DevourerSegment",[],3961295515,4,2314540496
1141,"ExpeditionCraftingKnowledgeUniqueWeapons","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Objects/CraftingKnowledge_UniqueWeapons",[],1288014018,4,4048349707
1142,"ExpeditionCraftingKnowledgeUniqueArmour","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Objects/CraftingKnowledge_UniqueArmour",[],3514340334,4,3472261345
1143,"ExpeditionCraftingKnowledgeUniqueJewellery","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Objects/CraftingKnowledge_UniqueJewellery",[],1001517976,4,3636493893
1144,"ExpeditionCraftingKnowledgeItemSkills","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Objects/CraftingKnowledge_ItemSkills",[],2275766572,4,2944867566
1145,"StoneCircleReactivator","Metadata/Terrain/Gallows/Leagues/StoneCircle/Objects/RuneRockReactivator",[],1611460820,4,2411618933
1146,"LeylineGround","Metadata/Effects/Spells/supports/RunicSupports/Leylines/leyline_ground",[],3498229037,4,3929334600
1147,"TitanBossHeightHelper","Metadata/Monsters/TitanBoss/Objects/TitanBossHeightHelper",[],4237757714,4,2043178349
1148,"SwordSlashFinisherEffect","Metadata/Effects/Microtransactions/on_kill/DimensionalSlash/DimensionalSlashFinisherObject",[],3129036134,4,1380663539
1149,"SchemersMapDeviceButton","Metadata/MapDevices/SchemersHandMapDevice/SchemersHandMapDeviceButton",[],3519145728,4,396828893
1150,"MicrotransactionDeepwaterWaterPortal","Metadata/Effects/Microtransactions/Town_Portals/DeepWaterChallengeReward/DeepWaterRewardPortal",[],926245165,4,1559418625
1151,"MicrotransactionChronomancyPortal","Metadata/Effects/Microtransactions/Town_Portals/OvalPortals/Chronomancy/ChromancyPortal",[],4100327582,4,551226002
1152,"MicrotransactionFateweaversPortal","Metadata/Effects/Microtransactions/Town_Portals/SchemersPortal/SchemersPortal",[],2695232081,4,2916456133
1153,"TimeRewindFinisherEffect","Metadata/Effects/Microtransactions/on_kill/TimeRewind/TimeRewindFinisherEffectObject",[],1083844276,4,401243326
1154,"TempestBellStonebender","Metadata/Effects/Spells/monk_bell/mtx_BellMartialArtist",[],205596359,4,1641260774
1155,"TempestBellDiseaseVector","Metadata/Effects/Spells/monk_bell/mtx_BellDiseaseVector",[],3477074575,4,4235048936
1156,"ExpeditionDetonator","Metadata/MiscellaneousObjects/Expedition/ExpeditionDetonator",[],2003068659,4,189564005
1157,"ExpeditionBuriedStrongbox","Metadata/Terrain/Gallows/Leagues/Expedition/Objects/ExplodingFill_StrongBox",[],1525137336,4,3916308283
1158,"PortalToggleableNew","Metadata/MiscellaneousObjects/PortalToggleableNew",[],3105149023,4,301308927
1159,"WildwoodEntrancePortal","Metadata/Terrain/Leagues/Azmeri/Objects/WildwoodEntrancePortal",[67],3487213197,4,782328227
