"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
3725,"MortarTotemDemonicArcticFire","Metadata/Effects/Microtransactions/Spells/mortar_totem/demonic_arctic/arrow_up.ao",[],4,0,2083060285
3726,"MortarTotemDemonicArcticFall","Metadata/Effects/Microtransactions/Spells/mortar_totem/demonic_arctic/arrow_down.ao",[],4,0,2434899675
3727,"MortarTotemDemonicArcticImpact","Metadata/Effects/Microtransactions/Spells/mortar_totem/demonic_arctic/impact.ao",[],4,100,344287529
3728,"ShotgunTotemDemonicArcticCone","Metadata/Effects/Microtransactions/Spells/shotgun_totem/cone.ao",[],4,0,2055585317
3729,"ShotgunTotemDemonicArcticImpact","Metadata/Effects/Microtransactions/Spells/shotgun_totem/impact.ao",[],4,0,3356442971
3730,"CrusaderArenaRune","Metadata/Effects/Spells/monsters_effects/AtlasExiles/Crusader/Arena_Rune.ao",[],4,270,2921504613
3731,"BlastRainProjectileBlood","Metadata/Effects/Microtransactions/Spells/blastrain_blood/arrow.ao",[],4,0,3960078120
3732,"FrostBladesBladeNew","Metadata/Effects/Spells/frost_blade/ice_blade.ao",[],4,0,2049539876
3733,"ArrowShatter","Metadata/Effects/Spells/base_arrow_attack/shatter.ao",[],2,0,1766429694
3734,"BladeBurst","Metadata/Effects/Spells/bladeburst/bladeburst.ao",[],4,200,1949497811
3735,"IceNovaEffectNew","Metadata/Effects/Spells/cold_icenova/iceNova.ao",[],4,500,2544614629
3736,"VaalIceNovaNew","Metadata/Effects/Spells/cold_icenova/iceNova.ao",[],4,500,2411349370
3737,"AfflictionBossRightWeaponCleave","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/cleave_Phys.ao",[],4,0,2932050193
3738,"AfflictionBossLeftWeaponCleave","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/cleave_Chaos.ao",[],4,0,1070211287
3739,"AfflictionBossRightWeaponProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/R_Blade_Projectile_Impact.ao",[],4,120,1286992532
3740,"AfflictionBossLeftWeaponProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/L_Blade_Projectile_Impact.ao",[],4,120,3866839526
3741,"AfflictionBossFireballExplosion","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/fire_bomb_impact.ao",[],4,150,2790131292
3742,"AfflictionBossLightningVolatileExplosion","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_boss_final/slash_barrage/static_explode.ao",[],4,150,4211439589
3743,"AfflictionDeathZoneExplosion1","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_01.ao",[],4,100,391890366
3744,"AfflictionDeathZoneExplosion2","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_02.ao",[],4,200,3603513517
3745,"AfflictionDeathZoneExplosion3","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_03.ao",[],4,300,1937499376
3746,"AfflictionDeathZoneExplosion4","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_04.ao",[],4,400,3963319562
3747,"AfflictionDeathZoneExplosion5","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_05.ao",[],4,500,823284855
3748,"AfflictionDeathZoneExplosion6","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_06.ao",[],4,600,2971836720
3749,"AfflictionDeathZoneExplosion7","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_07.ao",[],4,700,2759829654
3750,"AfflictionDeathZoneExplosion8","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_08.ao",[],4,800,653115753
3751,"AfflictionDeathZoneExplosion9","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_09.ao",[],4,900,3292800379
3752,"AfflictionDeathZoneExplosion10","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_blast_010.ao",[],4,1000,848486012
3753,"BarrageCelestialRainExplosionOverride","Metadata/Effects/Spells/supports/arrow_rain/impact_celestial.ao",[],4,0,334384735
3754,"NewNewShieldChargeFinalNova","Metadata/Effects/Spells/shield_charge_003/circle_aoe.ao",[],4,173,2042525843
3755,"NewNewShieldChargeKitavaFinalNova","Metadata/Effects/Spells/monsters_effects/kitava_red/shield_charge/impact/circle_aoe.ao",[],4,173,586167621
3756,"AfflictionDemonColdSpearImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_ice/spearImpact.ao",[],4,190,3520103522
3757,"AfflictionDemonColdSpearGroundDegen","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_ice/chilled_ground.ao",[],4,0,4174586282
3758,"AfflictionPepperoni1","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/PhysSpikes/spikes.ao",[],4,0,2138306171
3759,"AfflictionPepperoni2","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/PhysSpikes/spikes.ao",[],4,0,4074906800
3760,"AfflictionPepperoni3","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/PhysSpikes/spikes.ao",[],4,0,3682781281
3761,"AfflictionPizzaSlamWave","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/ground_spikes/wave.ao",[],4,350,148129407
3762,"AfflictionPizzaSlamWave2","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/PhysSpikes/ground_rune.ao",[],4,280,1749217031
3763,"AfflictionDemonPhysWeaponTossImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/weapon_toss/wep_impact.ao",[],4,250,2026139137
3764,"AfflictionPhysAbyssSlamCascade1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/weapon_toss/cascade1.ao",[],4,100,2814537014
3765,"AfflictionPhysAbyssSlamCascade2","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/weapon_toss/cascade2.ao",[],4,100,3421662911
3766,"AfflictionPhysAbyssSlamFinal","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/weapon_toss/cascade_impact.ao",[],4,200,1331149794
3767,"ZigZagProjectileExplosion","Metadata/Effects/Spells/wand_ember_bolt/projectile.ao",[],4,0,1533949405
3768,"ZigZagProjectileExplosionSoulChaser","Metadata/Effects/Microtransactions/Spells/kinetic_bolt/soul_chaser/proj_main.ao",[],4,0,1081297028
3769,"ZigZagProjectileMuzzleFlashSoulChaser","Metadata/Effects/Microtransactions/Spells/kinetic_bolt/soul_chaser/muzzle_soul.ao",[],4,0,2143842713
3770,"FlameDashMicroScientist","Metadata/Effects/Microtransactions/Spells/flame_dash/scientist/flamedash_Scientist.ao",[],4,0,2155057325
3771,"AfflictionBossFinalBlackHoleBeam","Metadata/Effects/Spells/monsters_effects/League_Delirium/Kosis/death_zone_beam.ao",[],4,0,2648282973
3772,"AfflictionModBeam","Metadata/Effects/Spells/monsters_effects/League_Affliction/mod_beam/ModBeam.ao",[],4,0,1035393918
3773,"AfflictionModBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/mod_beam/ModBeamImpact.ao",[],4,100,3853803403
3774,"AfflictionPhysLeapSlamImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_phys/leap_slam/leapslam.ao",[],4,250,2696394509
3775,"AfflictionPhysLeapSlamTakeoff","Metadata/Effects/Microtransactions/Spells/leapslam/celestial/leap.ao",[],4,0,46489643
3776,"AfflictionSoulMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/soul_geyser_explode.ao",[],4,200,2823754753
3777,"AfflictionFireTornado","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_fire/new_tornado_big.ao",[],4,200,716363776
3778,"AfflictionFlameblastArea","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_fire/flameblast.ao",[],4,360,3789853253
3779,"AfflictionFlameblastExplode","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_fire/flameblastExplode.ao",[],4,300,2101937056
3780,"AfflictionFireSlashLine","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/Fire/overheadSwordSlash.ao",[],4,875,627525494
3781,"AfflictionColdIceGround","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_ice/icePipe.ao",[],4,300,2051086372
3782,"AfflictionDemonPhysSlam1","Metadata/Effects/Spells/ground_slam_new/groundslam_impact.ao",[],4,0,3172272409
3783,"AfflictionDemonPhysSlam2","Metadata/Effects/Spells/ground_slam_new/groundslam_impact.ao",[],4,0,2589073913
3784,"AfflictionDemonPhysLeapSlam","Metadata/Effects/Spells/leapslam/rig.ao",[],4,0,1347534419
3785,"AfflictionDemonPhysMultislamCenter","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_core.ao",[],4,150,3187453072
3786,"AfflictionDemonPhysMultislamRing1","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_edge.ao",[],4,150,2515612457
3787,"AfflictionDemonPhysMultislamRing2","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_edge.ao",[],4,300,3322125261
3788,"AfflictionDemonPhysMultislamRing3","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_edge.ao",[],4,450,2375496433
3789,"AfflictionDemonPhysCleave","Metadata/Effects/Spells/monsters_effects/labyrinth/skeleton_king/hyper_reave/izarohyperreave.ao",[],4,0,1421821151
3790,"AfflictionLightningWarpUp","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/up.ao",[],4,150,3687681026
3791,"AfflictionLightningWarpDown","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/down.ao",[],4,100,275350092
3792,"AfflictionLightningBolt","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/bolt.ao",[],4,75,1077122912
3793,"AfflictionLightningFlailProjectileBounce","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/bouncing.ao",[],4,20,1026427233
3794,"AfflictionReflectionBeam","Metadata/Effects/Spells/monsters_effects/League_Affliction/encounter_object/clone_beam.ao",[50],4,0,2985369154
3795,"AfflictionBossPhysSprayImpact","Metadata/Effects/Spells/ground_slam_new/groundslam_impact.ao",[],4,200,1791115911
3796,"AfflictionBossPhysProjectileImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/vomitMortarImpact.ao",[],4,125,940434408
3797,"AfflictionPhysBossGeometryAttackGroundSlam1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/ground_slam_01.ao",[],4,190,2919395027
3798,"AfflictionPhysBossGeometryAttackGroundSlam2","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/ground_slam_02.ao",[],4,700,3558606150
3799,"AfflictionPhysBossGeometryAttackLeapSlam1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/leapSlam.ao",[],4,215,820578091
3800,"AfflictionPhysBossGeometryAttackMultiSlam1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/multiSlam_01.ao",[],4,200,1806256197
3801,"AfflictionPhysBossGeometryAttackMultiSlam2","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/multiSlam_02.ao",[],4,390,677931425
3802,"AfflictionPhysBossGeometryAttackMultiSlam3","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_edge.ao",[],4,450,2225127950
3803,"AfflictionPhysBossGeometryAttackMultiSlam4","Metadata/Effects/Spells/monsters_effects/League_Betrayal/Haku/molten_edge.ao",[],4,600,2035070668
3804,"AfflictionPhysBossGeometryAttackSweepCleave1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/Sweep.ao",[],4,1050,2770766945
3805,"AfflictionPackTeleportStart","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/warp_poof.ao",[],4,0,2725043291
3806,"AfflictionPackTeleportEnd","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/warp_poof_in.ao",[],4,0,3808016914
3807,"AfflictionDaemonTeleportKillExplodeExplosion","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/explode.ao",[],4,250,485614182
3808,"AfflictionDaemonTeleportKillExplodeTeleport","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/teleport_in.ao",[],4,0,1765727847
3809,"AfflictionLightningBossGigaBallExplode","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/giga_ball_lightning_aoe.ao",[],4,350,2372242841
3810,"AfflictionLightningBossGigaBallBeam","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/giga_ball_lightning_cannon.ao",[],4,0,1713726786
3811,"AfflictionVolatileExplosion","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/volatile_explode.ao",[],4,150,3500665524
3812,"BladeBurstSurge","Metadata/Effects/Spells/bladeburst/surge.ao",[],4,0,1633666881
3813,"AfflictionLightningWarpMarker","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/marker.ao",[],4,100,2106536720
3814,"AfflictionDaemonTeleportKillExplodeTeleportOut","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/teleport_out.ao",[],4,0,4097650286
3815,"AfflictionCascade","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/spikes.ao",[],4,100,228984769
3816,"AfflictionDebuffOnHit","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/debuff_onHit.ao",[50],4,0,1760375637
3817,"AfflictionColdFlameblastMarker","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/cold_flameblast.ao",[],4,330,1752930145
3818,"AfflictionColdFlameblastExplode","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/cold_flameblast_explode.ao",[],4,350,687939607
3819,"AfflictionModFireBeam","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/fire_beam.ao",[],4,650,3617565990
3820,"AfflictionModCortexOrbExplode","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/cold_cortexOrbIpct.ao",[],4,100,1628515899
3821,"AfflictionModBeamFire","Metadata/Effects/Spells/monsters_effects/League_Affliction/mod_beam/ModBeamFire.ao",[],4,0,2079396358
3822,"AfflictionModBeamCold","Metadata/Effects/Spells/monsters_effects/League_Affliction/mod_beam/ModBeamCold.ao",[],4,0,2852020347
3823,"AfflictionMonsterSpawnNova","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictionNova.ao",[],4,200,2083326795
3824,"AfflictionCorpsePoof","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/corpse_destroy_long.ao",[],4,175,1796793186
3825,"AfflictionCorpseDegen","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/corpse_degen.ao",[],4,250,4094908066
3826,"AfflictionInitiatorGroundEffect","Metadata/Effects/Spells/monsters_effects/League_Affliction/encounter_object/mo_grd.ao",[50],4,0,1198032124
3827,"ChannelledRuneSkillBeam","Metadata/Effects/Spells/channelled_run_explosion/beam/rig.ao",[],4,0,3968957292
3828,"ChannelledRuneSkillExplode","Metadata/Effects/Spells/channelled_run_explosion/rune/rune_explosion.ao",[],4,235,4238694508
3829,"AfflictionPhysBossLeapSlamLeaveGround","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/on_act_leapSlamStart.ao",[],4,200,545770702
3830,"AfflictionPhysBossLeapSlamImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_phys_boss/leapSlamPhys.ao",[],4,200,1291681775
3831,"AfflictionModBeamLightning","Metadata/Effects/Spells/monsters_effects/League_Affliction/mod_beam/ModBeamLightning.ao",[],4,0,1245916848
3832,"AfflictionModMeteor","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictionMeteor.ao",[],4,0,2766442801
3833,"AfflictionModMeteorImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/AfflictionMeteor_AoE.ao",[],4,250,524230789
3834,"AfflictionDeceleratingProjectileExplode","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Spite/deceleratingLightningBallExplode.ao",[50],4,145,2003728762
3835,"DeliriumMeleeLeapSlam","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Rage/hitGround.ao",[],4,175,2352090915
3836,"AfflictionFog","Metadata/Effects/Environment/League_Affliction/fogAttachment.ao",[50],4,0,2224076924
3837,"NewEtherealKnivesPlayerEffect","Metadata/Effects/Spells/bladeburst/ninjashotgun_cast.ao",[],4,0,3351036467
3838,"AfflictionMinionSlamCircleSmall","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Fury/tripleSlam_roundSmall.ao",[],4,150,383531693
3839,"AfflictionMinionSlamCircleBig","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Fury/tripleSlam_roundBig.ao",[],4,150,1859159011
3840,"AfflictionMinionSlamRectangle","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Fury/tripleSlam_rect.ao",[],4,640,1502517286
3841,"AfflictionSlammaSlam","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_manifests/bulky/ground_slam.ao",[],4,185,2368333335
3842,"AfflictionDaemonTeleportKillExplodeTelegraph","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/teleport_telegraph.ao",[],4,250,2020236518
3843,"AfflictionMinionKnockbackWave","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_manifests/noodles/wind_push.ao",[],4,200,4064192289
3844,"AfflictionLightningWarpImpact","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/centerimpact.ao",[],4,225,2679305247
3845,"AfflictionNormalPackSpawn","Metadata/Effects/Spells/monsters_effects/League_Affliction/endgame/spawner.ao",[],4,100,1553317819
3846,"AfflictionCorpsePoofFast","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/corpse_destroy.ao",[],4,175,1966907694
3847,"AfflictionPackTeleportArea","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_mods/warp_circle.ao",[],4,150,3123837848
3848,"AfflictionVomitileExplosion","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_manifests/noodles/volatile_explosion.ao",[],4,125,2305619923
3849,"NewEtherealKnivesPlayerNovaEffect","Metadata/Effects/Spells/bladeburst/ninjashotgun_nova.ao",[],4,0,2486178962
3850,"ChannelledRuneSkillExplodeBigger","Metadata/Effects/Spells/channelled_run_explosion/rune/rune_explosion_bigger.ao",[],4,235,270468461
3851,"EtherealKnivesGroundDecal","Metadata/Effects/Spells/bladeburst/decal.ao",[],4,0,1152333671
3852,"EtherealKnivesGroundDecalSawblade","Metadata/Effects/Microtransactions/Spells/ethereal_knives_saw/decal.ao",[],4,0,191755048
3853,"AfflictionGigaBallDonut1","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/giga_ball_donut.ao",[],4,185,1194404074
3854,"AfflictionGigaBallDonut2","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/giga_ball_donut.ao",[],4,185,3632593678
3855,"AfflictionGigaBallDonut3","Metadata/Effects/Spells/monsters_effects/League_Affliction/affliction_demon_lightning/giga_ball_donut.ao",[],4,185,3555706000
3856,"AfflictionNoodleBeam1","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,2252179726
3857,"AfflictionNoodleBeam2","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,1162478803
3858,"AfflictionNoodleBeam3","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,611603704
3859,"AfflictionNoodleBeam4","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,4161842263
3860,"AfflictionNoodleBeam5","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,2007015796
3861,"AfflictionNoodleBeam6","Metadata/Effects/Spells/monsters_effects/League_Delirium/DeliriumMonsters/Disgust/lightningzap_beam.ao",[],4,0,1614681628
3862,"ChannelledSnipeHandLoopEffect","Metadata/Effects/Spells/snipe/snipe_charge_offset.ao",[],4,0,2608795075
3863,"ChannelledSnipeFullyChargedEffect","Metadata/Effects/Spells/snipe/charged.ao",[],4,0,2409226114
3864,"SpellslingerSurge","Metadata/Effects/Spells/spellslinger/surge_base.ao",[],4,0,2916045686
3865,"AfflictionLightningDemonFlailBallImpact","Metadata/Effects/Spells/monsters_effects/League_Delirium/Demons/LightningElectricFlail/electrical_hit.ao",[],4,50,2482393742
