"rownum","Id","Animation","i32_24","i32_28","Stats"
2768,"snipe_perfect_impact",[8397],1,0,""
2769,"snipe_perfect_frozen_impact",[8398],1,0,""
2770,"snipe_perfect_impact",[10855],1,1,""
2771,"snipe_perfect_frozen_impact",[10856],1,1,""
2772,"soulbreaker",[8747],1,0,""
2773,"vaulting_impact_shockwave",[8749],1,0,""
2774,"vaulting_impact_shockwave",[9123],1,1,""
2775,"storm_wave_slash",[8750],1,0,""
2776,"storm_wave_slash",[10517],1,1,""
2777,"ice_shot_cone",[8756],1,0,""
2778,"ice_shot_cone",[10297],1,5,""
2779,"ice_shot_cone",[10477],1,6,""
2780,"hand_of_chayula_impact",[8767],1,0,""
2781,"hand_of_chayula_impact",[8767],1,1,""
2782,"hand_of_chayula_miss",[8768],1,0,""
2783,"hand_of_chayula_miss",[8768],1,1,""
2784,"freezing_word_nova",[8771],1,0,""
2785,"advancing_strike",[8125],1,0,""
2786,"advancing_strike_wave",[8126],3,0,""
2787,"war_banner",[2494],1,0,""
2788,"defiance_banner",[5743],1,0,""
2789,"dread_banner",[2495],1,0,""
2790,"war_banner_perimeter",[2496],1,0,""
2791,"defiance_banner_perimeter",[5744],1,0,""
2792,"dread_banner_perimeter",[2497],1,0,""
2793,"breach_walk_flame_blue",[8943],1,0,""
2794,"breach_walk_flame_red",[8944],1,0,""
2795,"breach_walk_flame_purple",[8945],1,0,""
2796,"shock_grenade_explosion",[8881],1,0,""
2797,"shock_grenade_audio",[8229],1,0,""
2798,"shock_grenade_explosion",[9194],1,1,""
2799,"shock_grenade_audio",[9195],1,1,""
2800,"shock_grenade_explosion",[10164],1,2,""
2801,"shock_grenade_audio",[10165],1,2,""
2802,"player_melee_grenade_explosion",[8912],1,0,""
2803,"player_melee_grenade_audio",[8229],1,0,""
2804,"elemental_conflux_fire",[8886],1,0,""
2805,"elemental_conflux_lightning",[8887],1,0,""
2806,"elemental_conflux_cold",[8888],1,0,""
2807,"time_stop_nova",[8895],1,0,""
2808,"cluster_grenade_explosion",[8910],3,0,""
2809,"cluster_grenade_audio",[8229],1,0,""
2810,"cluster_grenade_mini_explosion",[8911],3,0,""
2811,"attrition_dagger_rare",[8897],1,0,""
2812,"attrition_dagger_unique",[8898],1,0,""
2813,"flask_explode_physical",[8914],1,0,""
2814,"flask_explode_cold",[8915],1,0,""
2815,"flask_explode_fire",[8916],1,0,""
2816,"flask_explode_lightning",[8917],1,0,""
2817,"flask_explode_chaos",[8918],1,0,""
2818,"poisonous_concoction_nova",[9999],3,0,""
2819,"flask_proj_fire",[8919],1,0,""
2820,"flask_proj_cold",[8920],1,0,""
2821,"flask_proj_lightning",[8921],1,0,""
2822,"flask_proj_phys",[8922],1,0,""
2823,"flask_proj_chaos",[8923],1,0,""
2824,"shard_despoiler_activation",[8925],1,0,""
2825,"shard_despoiler_activation",[10602],1,1,""
2826,"shard_despoiler_activation",[11124],1,2,""
2827,"mantra_of_destruction_ready",[8934],1,0,""
2828,"mantra_of_destruction_ready",[9119],1,1,""
2829,"mantra_of_destruction_ready",[10527],1,2,""
2830,"breach_walk_ring",[8946],1,0,""
2831,"magnetic_salvo_aoe",[8959],1,0,""
2832,"magnetic_salvo_cast",[8960],1,0,""
2833,"magnetic_salvo_aoe",[9154],1,1,""
2834,"magnetic_salvo_cast",[9155],1,1,""
2835,"freezing_salvo_aoe",[8961],1,0,""
2836,"freezing_salvo_aoe",[10496],1,1,""
2837,"freezing_salvo_aoe",[10858],1,2,""
2838,"cast_on_block_trigger_effect",[8983],3,0,""
2839,"cast_on_block_surge_effect",[8984],3,0,""
2840,"gathering_storm_oomph",[8985],1,0,""
2841,"gathering_storm_oomph",[8985],1,1,""
2842,"gathering_storm_aoe",[8986],1,0,""
2843,"gathering_storm_aoe",[8986],1,1,""
2844,"gathering_storm_better_aoe",[8987],1,0,""
2845,"fire_storm_impact_empowered",[338],1,4,""
2846,"fire_storm_impact_empowered",[9000],1,30,""
2847,"stampede_step",[8607],1,0,""
2848,"unique_delirium_flask",[9060],1,0,""
2849,"generic_totem_crack_start",[9064],1,0,""
2850,"generic_totem_crack",[9065],1,0,""
2851,"generic_totem_crack_end",[9065],1,0,""
2852,"aegis_recharge",[1703],1,0,""
2853,"aegis_recharge",[1704],1,1,""
2854,"aegis_recharge",[1705],1,2,""
2855,"aegis_recharge",[1706],1,3,""
2856,"aegis_recharge",[1707],1,4,""
2857,"aegis_recharge",[4977],1,5,""
2858,"aegis_recharge",[9073],1,6,""
2859,"aegis_break",[2238],1,0,""
2860,"aegis_break",[2238],1,1,""
2861,"aegis_break",[2238],1,2,""
2862,"aegis_break",[2238],1,3,""
2863,"aegis_break",[2238],1,4,""
2864,"aegis_break",[2238],1,5,""
2865,"aegis_break",[9074],1,6,""
2866,"aegis_impact",[2238],1,0,""
2867,"aegis_impact",[2238],1,1,""
2868,"aegis_impact",[2238],1,2,""
2869,"aegis_impact",[2238],1,3,""
2870,"aegis_impact",[2238],1,4,""
2871,"aegis_impact",[2238],1,5,""
2872,"aegis_impact",[9075],1,6,""
2873,"rapid_assault_stab",[5467],1,0,""
2874,"rapid_assault_final_stab",[5468],1,0,""
2875,"windstorm",[5503],1,0,""
2876,"windstorm_nova",[5504],1,0,""
2877,"windstorm_spawn",[5505],1,0,""
2878,"triggered_bone_shrapnel",[9087],1,0,""
2879,"ritual_sacrifice_dagger",[9092],1,0,""
2880,"serpent_spear_main_spear",[9097],1,0,""
2881,"serpent_spear_explosion",[9098],1,0,""
2882,"flicker_strike_sound_effect",[171],1,0,""
2883,"flicker_strike_sound_effect",[171],1,9,""
2884,"flicker_strike_sound_effect",[171],1,10,""
2885,"flicker_strike_sound_effect",[171],1,11,""
2886,"haemocrystal",[9099],3,0,""
2887,"triggered_battershout_explosion",[9103],1,0,""
2888,"triggered_spiked_gauntlets_explosion",[9107],1,0,""
2889,"instability_explosion",[9109],1,0,""
2890,"extract_elements_wave",[9115],3,0,""
2891,"extract_elements_cold",[9116],1,0,""
2892,"extract_elements_fire",[9117],1,0,""
2893,"extract_elements_lightning",[9118],1,0,""
2894,"extract_elements_wave",[10456],1,1,""
2895,"extract_elements_cold",[10457],1,1,""
2896,"extract_elements_fire",[10458],1,1,""
2897,"extract_elements_lightning",[10459],1,1,""
2898,"extract_elements_cold_karui_warrior",[10460],1,1,""
2899,"extract_elements_fire_karui_warrior",[10461],1,1,""
2900,"extract_elements_lightning_karui_warrior",[10462],1,1,""
2901,"parried_orb",[9258],1,0,""
2902,"parried_orb",[9258],1,1,""
2903,"parried_orb",[9259],1,2,""
2904,"blood_hunt_impact",[9125],1,0,""
2905,"siege_cascade_stormblast_rain_bolt",[11],3,0,""
2906,"cast_on_using_charm_trigger_effect",[9131],3,0,""
2907,"cast_on_using_charm_surge_effect",[9132],3,0,""
2908,"solaris_spear_falling_projectile",[9142],1,0,""
2909,"solaris_spear_impact",[9143],1,0,""
2910,"solaris_spear_skybeam",[9144],1,0,""
2911,"solaris_spear_pulse",[9145],1,0,""
2912,"solaris_spear_falling_projectile",[10473],1,1,""
2913,"solaris_spear_impact",[10474],1,1,""
2914,"solaris_spear_skybeam",[10475],1,1,""
2915,"solaris_spear_pulse",[10476],1,1,""
2916,"herald_of_blood_explosion_small",[9161],3,0,""
2917,"herald_of_blood_explosion_large",[9162],3,0,""
2918,"serpent_spear_serpent",[9163],1,0,""
2919,"wind_spear_flame_wall",[9164],3,0,""
2920,"spectre_summon_audio",[9165],1,0,""
2921,"windstorm_ignited",[9185],3,0,""
2922,"windstorm_nova_ignited",[9186],1,0,""
2923,"twister",[9187],3,0,""
2924,"twister_ignited",[9188],3,0,""
2925,"perfect_combo_wave",[9191],1,0,""
2926,"triggered_volcanic_eruption",[9193],1,0,""
2927,"landed_caltrop",[9197],3,0,""
2928,"caltrop_explosion",[9198],3,0,""
2929,"briarpatch_thorn","[9199,9200,9201,9202]",3,0,""
2930,"shatter_effect_audio",[8090],1,0,""
2931,"shatter_effect_audio",[8502],1,1,""
2932,"shatter_effect_audio",[8090],1,3,""
2933,"shatter_effect_audio",[8090],1,4,""
2934,"shatter_effect_audio",[8090],1,13,""
2935,"hunters_mark_explosion",[9218],1,0,""
2936,"shatter_effect",[9216],1,2,""
2937,"spear_wall_explode",[5522],1,0,""
2938,"spear_wall_spear",[5521],1,0,""
2939,"instilling_physical",[2238],1,0,""
2940,"instilling_cold",[9105],1,0,""
2941,"instilling_fire",[9104],1,0,""
2942,"instilling_lightning",[9106],1,0,""
2943,"instilling_chaos",[9474],1,0,""
2944,"shockburst_rounds_attachment",[9223],1,1,""
2945,"shockburst_rounds_attachment",[10190],1,2,""
2946,"plasma_blast_attachment",[9224],1,1,""
2947,"plasma_blast_attachment",[10186],1,2,""
2948,"galvanic_shards_attachment",[9225],1,5,""
2949,"galvanic_shards_attachment",[10172],1,6,""
2950,"blood_boil_nova",[9237],1,0,""
2951,"rapid_assault_detonation",[9322],1,0,""
2952,"haunt_surge",[487],1,0,""
2953,"haunt_surge",[488],1,1,""
2954,"haunt_surge",[489],1,2,""
2955,"haunt_surge",[490],1,3,""
2956,"cast_lightning_spell_on_hit_trigger_effect",[9244],3,0,""
2957,"cast_lightning_spell_on_hit_surge_effect",[9245],3,0,""
2958,"cast_fire_spell_on_hit_trigger_effect",[9247],3,0,""
2959,"cast_fire_spell_on_hit_surge_effect",[9248],3,0,""
2960,"perfect_combo_stag",[9250],1,0,""
2961,"hoarfrost",[9086],1,0,""
2962,"support_spectral_arrows_muzzle_flash",[9281],1,0,""
2963,"windstorm_chilled",[9284],3,0,""
2964,"windstorm_nova_chilled",[9285],3,0,""
2965,"windstorm_shocked",[9286],3,0,""
2966,"windstorm_nova_shocked",[9287],3,0,""
2967,"windstorm_additive",[9288],3,0,""
2968,"windstorm_additive",[9288],3,1,""
2969,"windstorm_additive",[9498],3,3,""
2970,"twister_chilled",[9289],3,0,""
2971,"twister_shocked",[9290],3,0,""
2972,"twister_additive",[9291],3,0,""
2973,"twister_additive",[9291],3,2,""
2974,"twister_additive",[9499],3,3,""
2975,"arctic_armour_stages",[1299],1,-1,""
2976,"arctic_armour_hit_audio",[1299],1,-1,""
2977,"arctic_armour_end_audio",[1299],1,-1,""
2978,"rapid_assault_debuff",[9321],1,0,""
2979,"fire_storm_impact_empowered",[9141],1,39,""
2980,"animate_weapon_spawn",[2238],3,0,""
2981,"torment_burst",[9342],1,0,""
2982,"torment_burst",[9343],1,1,""
2983,"torment_burst",[9341],1,2,""
2984,"torment_burst",[9340],1,3,""
2985,"torment_burst",[1299],1,4,""
2986,"death_from_above_impact",[9349],1,0,""
2987,"death_from_above_flare",[9350],1,0,""
2988,"imbue_weapon_combustion_explosion",[3981],1,0,""
2989,"mtx_crystal_shatter_explosion",[9358],1,0,""
2990,"mtx_crystal_shatter_explosion",[9359],1,1,""
2991,"mtx_crystal_shatter_explosion",[9360],1,2,""
2992,"spectre_warp",[9409],3,0,""
2993,"disengage_shockwave",[9427],1,0,""
2994,"death_from_above_flare_attached",[9429],1,0,""
2995,"glacial_lance_wave",[9454],3,0,""
2996,"glacial_lance_wave",[10300],3,1,""
2997,"glacial_lance_wave",[10481],3,2,""
2998,"glacial_lance_wave",[11041],3,3,""
2999,"infusing_strike_hit",[9435],1,0,""
3000,"fangs_of_frost",[9446],1,0,""
3001,"fangs_of_frost_normal_hit",[9447],1,0,""
3002,"fangs_of_frost",[10479],1,1,""
3003,"fangs_of_frost_normal_hit",[10480],1,1,""
3004,"imbue_weapon_anvil",[9440],1,0,""
3005,"mtx_land_shark_consume_explosion",[9441],1,0,""
3006,"imbue_weapon_clang",[9444],1,0,""
3007,"storm_lance_detonated_audio",[9445],1,0,""
3008,"storm_lance_detonated_audio",[9537],1,1,""
3009,"storm_lance_detonated_audio",[9594],1,2,""
3010,"storm_lance_detonated_audio",[9594],1,3,""
3011,"storm_lance_detonated_audio",[9594],1,4,""
3012,"death_from_above_volley_wave_audio",[9448],1,0,""
3013,"spectre_summon_audio",[9456],1,1,""
3014,"spectre_warp",[9457],3,1,""
3015,"spectre_summon_audio",[9510],1,2,""
3016,"spectre_warp",[9511],3,2,""
3017,"despair_curse_zone",[4659],3,0,""
3018,"despair_curse_zone",[9458],3,1,""
3019,"despair_curse_zone",[9560],3,2,""
3020,"temporal_chains_curse_zone",[4489],3,0,""
3021,"temporal_chains_curse_zone",[9461],3,1,""
3022,"temporal_chains_curse_zone",[10071],3,2,""
3023,"temporal_chains_curse_zone",[10101],3,3,""
3024,"enfeeble_curse_zone",[4661],3,0,""
3025,"enfeeble_curse_zone",[9462],3,1,""
3026,"enfeeble_curse_zone",[10103],3,2,""
3027,"vulnerability_curse_zone",[4665],3,0,""
3028,"vulnerability_curse_zone",[9463],3,1,""
3029,"inevitable_agony_curse_zone",[9467],3,0,""
3030,"inevitable_agony_explode",[9470],1,0,""
3031,"elemental_weakness_curse_zone",[4660],3,0,""
3032,"elemental_weakness_curse_zone",[10102],3,1,""
3033,"elemental_weakness_curse_zone",[10110],3,2,""
3034,"elemental_weakness_curse_zone",[10112],3,3,""
3035,"ring_of_bone_spike","[8273,8274,8275]",1,0,""
3036,"ring_of_bone_spike","[8276,8277,8278]",1,1,""
3037,"ring_of_bone_explosion",[8271],1,0,""
3038,"ring_of_bone_explosion",[8272],1,1,""
3039,"ring_of_bone_audio",[8489],3,0,""
3040,"ring_of_bone_audio",[8490],3,1,""
3041,"disengage_spear_area",[9478],1,1,""
3042,"disengage_shockwave",[9479],1,1,""
3043,"disengage_spear_area",[10990],1,2,""
3044,"disengage_shockwave",[10991],1,2,""
3045,"frenzied_lunge_hit",[9480],3,0,""
3046,"frenzied_lunge_cull",[9481],3,0,""
3047,"frenzied_lunge_hit",[11004],3,1,""
3048,"frenzied_lunge_cull",[11005],3,1,""
3049,"windstorm",[9484],1,1,""
3050,"windstorm_nova",[9485],1,1,""
3051,"windstorm_spawn",[9483],1,1,""
3052,"windstorm_chilled",[9486],3,1,""
3053,"windstorm_nova_chilled",[9487],3,1,""
3054,"windstorm_shocked",[9488],3,1,""
3055,"windstorm_nova_shocked",[9489],3,1,""
3056,"windstorm_ignited",[9490],3,1,""
3057,"windstorm_nova_ignited",[9491],1,1,""
3058,"windstorm",[9493],1,3,""
3059,"windstorm_nova",[9494],1,3,""
3060,"windstorm_spawn",[9492],1,3,""
3061,"windstorm_nova_chilled",[9495],3,3,""
3062,"windstorm_nova_shocked",[9496],3,3,""
3063,"windstorm_nova_ignited",[9497],1,3,""
3064,"spearstorm_create",[9502],1,2,""
3065,"twister",[9503],3,2,""
3066,"twister_ignited",[9504],3,2,""
3067,"twister_chilled",[9505],3,2,""
3068,"twister_shocked",[9506],3,2,""
3069,"spearstorm_create",[9507],1,3,""
3070,"twister",[9508],3,3,""
3071,"exploding_poison_toad",[9509],3,0,""
3072,"wing_blast_vortex",[9518],1,0,""
3073,"wing_blast_ignited_vortex",[9519],1,0,""
3074,"wing_blast_stun_explosion",[9520],1,0,""
3075,"wing_blast_stun_explosion_empowered",[9521],1,0,""
3076,"wing_blast_vortex",[10317],1,1,""
3077,"wing_blast_ignited_vortex",[10318],1,1,""
3078,"wing_blast_stun_explosion",[10319],1,1,""
3079,"wing_blast_stun_explosion_empowered",[10320],1,1,""
3080,"exploding_poison_toad_nova",[9477],3,0,""
3081,"ravenous_swarm_swarm",[9522],1,0,""
3082,"electric_spit_splatter_cone",[9599],3,0,""
3083,"electric_spit_splatter_cone_charged",[9600],3,0,""
3084,"electric_spit_splatter_cone",[10312],3,2,""
3085,"electric_spit_splatter_cone_charged",[10313],3,2,""
3086,"water_djinn_coin",[9534],3,0,""
3087,"fire_djinn_coin",[9758],3,0,""
3088,"sand_djinn_coin",[9759],3,0,""
3089,"devour_shock_wing_blast",[77],3,0,""
3090,"devour_shock_wing_blast",[10307],3,1,""
3091,"devour_shock_wing_blast",[10712],3,2,""
3092,"perfect_combo_wave",[9552],1,1,""
3093,"perfect_combo_stag",[9553],1,1,""
3094,"warding_steel_nova",[9559],1,0,""
3095,"warding_steel",[9581],1,0,""
3096,"ancestrally_boosted_instant_circle",[9586],3,0,""
3097,"ancestrally_boosted_instant_rect",[9587],3,0,""
3098,"ancestrally_boosted_instant_cone",[9588],3,0,""
3099,"ancestrally_boosted_wave_circle",[9589],3,0,""
3100,"ancestrally_boosted_wave_rect",[9590],3,0,""
3101,"ancestrally_boosted_wave_cone",[9591],3,0,""
3102,"ancestrally_boosted_spike",[9592],3,0,""
3103,"ancestrally_boosted_earthshatter","[9879,9880,9881]",3,0,""
3104,"ancestrally_boosted_incinerate",[11081],1,0,""
3105,"ancestrally_boosted_flame_wall",[11082],1,0,""
3106,"ancestrally_boosted_instant_circle",[9791],3,1,""
3107,"ancestrally_boosted_instant_rect",[9792],3,1,""
3108,"ancestrally_boosted_instant_cone",[9793],3,1,""
3109,"ancestrally_boosted_wave_circle",[9794],3,1,""
3110,"ancestrally_boosted_wave_rect",[9795],3,1,""
3111,"ancestrally_boosted_wave_cone",[9796],3,1,""
3112,"ancestrally_boosted_spike",[9797],3,1,""
3113,"ancestrally_boosted_earthshatter","[9903,9904,9905]",3,1,""
3114,"perfect_combo_wave",[9597],1,2,""
3115,"perfect_combo_stag",[9596],1,2,""
3116,"perfect_combo_wave",[10483],1,3,""
3117,"perfect_combo_stag",[10482],1,3,""
3118,"briarpatch_explosion",[9604],1,0,""
3119,"entangle_vine",[9606],1,0,""
3120,"entangle_vine",[10335],1,1,""
3121,"entangle_vine",[10341],1,2,""
3122,"entangle_vine",[10907],1,3,""
3123,"ballistic_ice_chunk_explosion",[9608],3,0,""
3124,"rapid_shot_requiem_explode",[9611],3,0,""
3125,"tornado",[6290],1,0,""
3126,"tornado_pull",[8133],1,0,""
3127,"tornado",[9619],1,1,""
3128,"tornado_pull",[9620],1,1,""
3129,"tornado",[10138],1,2,""
3130,"tornado_pull",[10139],1,2,""
3131,"chilling_aura_effect",[9621],1,0,""
3132,"power_siphon_on_hit",[8290],1,1,""
3133,"power_siphon_miss",[9011],1,1,""
3134,"chilling_aura_end",[8743],1,0,""
3135,"wyvern_flame_breath",[9629],1,0,""
3136,"awakened_forest",[4985],1,0,""
3137,"awakened_forest_vine",[9640],3,0,""
3138,"awakened_forest",[4985],1,1,""
3139,"awakened_forest_vine",[10334],3,1,""
3140,"awakened_forest",[4985],1,2,""
3141,"awakened_forest_vine",[10340],3,2,""
3142,"awakened_forest",[4985],1,3,""
3143,"awakened_forest_vine",[10908],3,3,""
3144,"wyvern_flame_breath_aoe",[9641],1,0,""
3145,"bear_warcry",[9645],1,0,""
3146,"bear_warcry_echo",[9646],1,0,""
3147,"bear_warcry",[10353],1,1,""
3148,"bear_warcry_echo",[10354],1,1,""
3149,"wyvern_flame_breath_empowered",[9630],1,0,""
3150,"wolf_lunar_blessing_beam",[9649],1,0,""
3151,"wolf_lunar_blessing_beam",[9650],1,1,""
3152,"wolf_lunar_blessing_beam_attack_beam",[9651],1,0,""
3153,"wolf_lunar_blessing_beam_attack_beam",[9652],1,1,""
3154,"wolf_warcry_cast",[9653],1,0,""
3155,"wolf_warcry_cast_echo",[9654],1,0,""
3156,"wolf_warcry_exertion",[8082],1,0,""
3157,"wolf_warcry_hit_ally",[4220],1,0,""
3158,"wolf_warcry_cast",[10332],1,1,""
3159,"wolf_warcry_cast_echo",[10333],1,1,""
3160,"wolf_warcry_exertion",[8082],1,1,""
3161,"wolf_warcry_hit_ally",[4220],1,1,""
3162,"ballistic_ice_chunk_stuck",[9656],3,0,""
3163,"cast_curse_on_block_trigger_effect",[8983],3,0,""
3164,"cast_curse_on_block_surge_effect",[8984],3,0,""
3165,"shocking_rift",[9663],1,0,""
3166,"shocking_rift_pull_effect",[9664],1,0,""
3167,"shocking_rift_final_pulse",[9665],1,0,""
3168,"shocking_rift_regular_pulse",[9665],1,0,""
3169,"djinn_knife_grass",[9667],1,0,""
3170,"forge_hammer_thrown",[9775],3,0,""
3171,"forge_hammer_impact_slam",[9774],3,0,""
3172,"forge_hammer_thrown",[9778],3,10,""
3173,"forge_hammer_impact_slam",[9777],3,10,""
3174,"djinn_explosive_teleport",[9668],1,0,""
3175,"djinn_explosive_clone_crumble",[9789],1,0,""
3176,"new_shock_nova_donut",[9701],1,0,""
3177,"soulrend",[2765],3,0,""
3178,"soulrend",[2900],3,1,""
3179,"soulrend",[2925],3,2,""
3180,"djinn_hand_slam_rig",[9712],3,0,""
3181,"djinn_hand_slam_marker",[8241],1,0,""
3182,"djinn_hand_slam_dagger",[9713],3,0,""
3183,"djinn_hand_slam_wave",[9714],1,0,""
3184,"lightless_stalker_gaze_gaze",[9851],1,0,""
3185,"water_djinn_ground_burst",[10322],1,0,""
3186,"dark_pact_center",[1105],1,0,""
3187,"dark_pact_impact_minion",[9721],1,0,""
3188,"dark_pact_impact_player",[9721],1,0,""
3189,"vivid_stag_vanish",[9251],1,0,""
3190,"black_powder_blitz_explosion",[9752],1,0,""
3191,"essence_drain_cast_effect",[8517],1,0,""
3192,"essence_drain_cast_effect",[8517],1,1,""
3193,"essence_drain_cast_effect",[8517],1,2,""
3194,"essence_drain_cast_effect",[8517],1,3,""
3195,"essence_drain_cast_effect",[8517],1,4,""
3196,"essence_drain_cast_effect",[8517],1,5,""
3197,"essence_drain_cast_effect",[8517],1,6,""
3198,"essence_drain_cast_effect",[8517],1,7,""
3199,"essence_drain_cast_effect",[9754],1,8,""
3200,"fire_djinn_fire_rune_wave",[9755],1,0,""
3201,"fire_djinn_fire_rune_hazard",[9756],3,0,""
3202,"fire_djinn_fire_rune_tornado",[9757],1,0,""
3203,"forge_hammer_stationary",[9776],3,0,""
3204,"forge_hammer_stationary",[9779],3,10,""
3205,"thunderfist_strike",[9798],3,0,""
3206,"djinn_meteor_emerge",[9799],1,0,""
3207,"djinn_meteor",[9800],1,0,""
3208,"mtx_cruelty_killer_bird_consume_explosion",[9976],1,0,""
3209,"ripwire_rain_of_death",[9804],1,0,""
3210,"ripwire_rain_of_death",[9805],1,1,""
3211,"triggered_ancestral_cry_volcanic_eruption",[9807],1,0,""
3212,"runic_tempering_anvil",[9820],1,0,""
3213,"runic_tempering_clang",[9821],1,0,""
3214,"runic_tempering_backlash_attacker",[9822],1,0,""
3215,"djinn_triggered_wave",[9827],1,0,""
3216,"triggered_pillar_of_flame_object",[9831],3,0,""
3217,"triggered_pillar_of_flame_object",[9832],3,1,""
3218,"vivid_stag_impact",[9835],1,0,""
3219,"valakos_luck_arc_hit",[2139],1,0,""
3220,"wrath_aura_aura",[9853],1,0,""
3221,"dark_pact_player_self_beam",[9857],1,0,""
3222,"infernal_cry_cast",[3979],1,0,""
3223,"infernal_cry_cast",[3979],1,1,""
3224,"infernal_cry_cast",[4217],1,2,""
3225,"infernal_cry_cast",[4386],1,3,""
3226,"infernal_cry_cast_echo",[3980],1,0,""
3227,"infernal_cry_cast_echo",[3980],1,1,""
3228,"infernal_cry_cast_echo",[4218],1,2,""
3229,"infernal_cry_cast_echo",[4387],1,3,""
3230,"infernal_cry_exertion",[8082],1,0,""
3231,"infernal_cry_exertion",[8082],1,1,""
3232,"infernal_cry_exertion",[8082],1,2,""
3233,"infernal_cry_exertion",[8082],1,3,""
3234,"infernal_cry_explosion",[3982],3,0,""
3235,"infernal_cry_explosion",[3982],3,1,""
3236,"infernal_cry_explosion",[4434],3,2,""
3237,"infernal_cry_explosion",[3982],3,3,""
3238,"infernal_cry_hit",[4089],1,0,""
3239,"infernal_cry_hit",[4089],1,1,""
3240,"infernal_cry_hit",[4220],1,2,""
3241,"infernal_cry_hit",[4390],1,3,""
3242,"seismic_cry_cast",[3990],1,0,""
3243,"seismic_cry_cast",[3990],1,1,""
3244,"seismic_cry_cast",[4386],1,2,""
3245,"seismic_cry_cast",[4428],1,3,""
3246,"seismic_cry_cast_echo",[3991],1,0,""
3247,"seismic_cry_cast_echo",[3991],1,1,""
3248,"seismic_cry_cast_echo",[4387],1,2,""
3249,"seismic_cry_cast_echo",[4429],1,3,""
3250,"seismic_cry_exert",[8130],1,0,""
3251,"seismic_cry_exert",[8130],1,1,""
3252,"seismic_cry_exert",[8130],1,2,""
3253,"seismic_cry_exert",[8130],1,3,""
3254,"seismic_cry_super_exert",[8143],1,0,""
3255,"seismic_cry_super_exert",[8143],1,1,""
3256,"seismic_cry_super_exert",[8143],1,2,""
3257,"seismic_cry_super_exert",[8143],1,3,""
3258,"seismic_cry_trigger",[8145],1,0,""
3259,"seismic_cry_trigger",[8145],1,1,""
3260,"seismic_cry_trigger",[8145],1,2,""
3261,"seismic_cry_trigger",[8145],1,3,""
3262,"the_flawed_edict",[9888],1,0,""
3263,"infusion_cold_globe",[9889],1,0,""
3264,"infusion_fire_globe",[9890],1,0,""
3265,"infusion_fire_globe",[11129],1,1,""
3266,"infusion_lightning_globe",[9891],1,0,""
3267,"infusion_verisium_globe",[9892],1,0,""
3268,"charge_remnants_endurance_globe",[9893],1,0,""
3269,"charge_remnants_frenzy_globe",[9894],1,0,""
3270,"charge_remnants_power_globe",[9895],1,0,""
3271,"brute_warcry_cast",[9899],1,0,""
3272,"brute_warcry_cast_echo",[9900],1,0,""
3273,"frost_darts_mortar",[9931],3,0,""
3274,"frost_darts_infused",[9932],3,0,""
3275,"frost_darts_mortar",[10064],3,1,""
3276,"frost_darts_infused",[10065],3,1,""
3277,"apply_rimeshield_cast",[9898],1,0,""
3278,"brute_warcry_frost_detonation",[9901],3,0,""
3279,"splinter_explosion_effect",[9941],1,0,""
3280,"void_illusion_explode",[9945],3,0,""
3281,"toxic_domain_pustule_attach",[9953],1,0,""
3282,"toxic_domain_bow_attach",[9953],1,0,""
3283,"toxic_domain_arrow_attach",[9953],1,0,""
3284,"toxic_domain_explode",[9952],1,0,""
3285,"toxic_domain_pustule_attach",[10433],1,1,""
3286,"toxic_domain_bow_attach",[10433],1,1,""
3287,"toxic_domain_arrow_attach",[10433],1,1,""
3288,"toxic_domain_explode",[10432],1,1,""
3289,"toxic_domain_pustule_attach",[10636],1,2,""
3290,"toxic_domain_bow_attach",[10636],1,2,""
3291,"toxic_domain_arrow_attach",[10636],1,2,""
3292,"toxic_domain_explode",[10635],1,2,""
3293,"electrocuting_arrow_explosion",[9977],1,0,""
3294,"electrocuting_arrow_explosion",[9978],1,1,""
3295,"arc_chain_impact",[9981],1,0,""
3296,"arc_pierce_impact",[9982],1,0,""
3297,"arc_chain_impact",[10123],1,1,""
3298,"arc_pierce_impact",[10124],1,1,""
3299,"ball_lightning_infused_explosion",[10007],1,0,""
3300,"ball_lightning_infused_explosion",[10191],1,11,""
3301,"feast_of_flesh_circle",[10008],1,0,""
3302,"feast_of_flesh_circle",[10008],1,1,""
3303,"primal_avatar_quadrilla_slam",[10050],1,0,""
3304,"primal_avatar_quadrilla_wave",[10051],1,0,""
3305,"moment_of_vulnerability_miss",[10056],1,0,""
3306,"moment_of_vulnerability_wave",[10166],1,0,""
3307,"moment_of_vulnerability_audio",[10246],1,0,""
3308,"wolf_pounce_hit_ground",[10066],1,0,""
3309,"wolf_pounce_mark_explosion",[10067],1,0,""
3310,"wolf_pounce_hit_ground",[10330],1,1,""
3311,"ice_nova_effect",[18],1,1,""
3312,"ice_nova_effect",[365],1,2,""
3313,"ice_nova_effect",[392],1,3,""
3314,"ice_nova_effect",[19],1,4,""
3315,"ice_nova_effect",[4156],1,5,""
3316,"ice_nova_effect",[4157],1,6,""
3317,"ice_nova_effect",[10093],1,7,""
3318,"ice_nova_effect",[10752],1,8,""
3319,"ice_nova_effect_lite",[18],1,1,""
3320,"ice_nova_effect_lite",[365],1,2,""
3321,"ice_nova_effect_lite",[392],1,3,""
3322,"ice_nova_effect_lite",[19],1,4,""
3323,"ice_nova_effect_lite",[4156],1,5,""
