"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
1657,"MMSHeistThugVolatileThrow","",[],"",[],[],"",0,"",2,1870,192,"","",[],28,"","","","",148,0,0,"",1798,[],"",[],1,[],-1,[]
1658,"MMSHeistThugOilVase","",[],"",[],[],"",0,"",2,1500,192,"","",[],25,"","","","",147,0,0,"",1799,[],"",[],1,[],-1,[]
1659,"MMSHeistTrapperEliteTNTThrow","",[],"",[],[],"",0,"",2,1200,192,"","",[],46,"","","","",149,0,0,"",1800,[],"",[],1,[],-1,[]
1660,"MMAHeistThugTrapperLightningGridMine","",[],"",[],[],"",0,"",2,1000,193,"","",[],"","","","","",151,0,0,"",1801,[],"",[],1,[],-1,[]
1661,"MMAHeistThugTrapperEnsnaringTotemMortar","",[],"",[],[],"",0,"",2,1995,193,"","",[],27,"","","","",153,0,0,"",1802,[],"",[],1,[],-1,[]
1662,"MMSHeistRobotClockworkGolemMortarSpectre","",[],"",[],[],"",0,"",2,1000,192,"","",[],30,"","","","",156,0,0,"",1803,[],"",[],1,[],-1,[]
1663,"MMSSwampBehemothProjectile","",[],"",[],[],"",0,"",2,1183,192,"","",[],22,"","","","",169,0,0,"",1804,[],"",[],1,[],-1,[]
1664,"MMSFungusBehemothProjectile","",[],"",[],[],"",0,"",2,1183,192,"","",[],22,"","","","",1079,0,0,"",1805,[],"",[],1,[],-1,[]
1665,"MMSTrialMasterBossFireMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",177,0,0,"",1806,[],"",[],1,[],-1,[]
1666,"MMSTrialMasterBossColdMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",178,0,0,"",1807,[],"",[],1,[],-1,[]
1667,"MMSTrialMasterBossLightningMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",179,0,0,"",1808,[],"",[],1,[],-1,[]
1668,"MMSTrialMasterBossSpikeMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",180,0,0,"",1809,[],"",[],1,[],-1,[]
1669,"MMSExpeditionTujenGrenade","",[],"",[],[],"",0,"",2,2000,192,"","",[],46,"","","","",188,0,0,"",1810,[],"",[],1,[],-1,[]
1670,"MMSMonsterModBombardier","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",200,0,0,"",1811,[],"",[],1,[],-1,[]
1671,"MMSManorGargoyleCandleProjectile","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",204,0,0,"",1812,[],"",[],1,[],-1,[]
1672,"MMSDredgeFiendMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],21,"","","","",0,0,0,"",1813,[],"",[],1,[],-1,[]
1673,"MMSDredgeFiendShamanBossMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],21,"","","","",0,0,0,"",1814,[],"",[],1,[],-1,[]
1674,"MMSBaneSapling","",[],"",[],[],"",0,"",2,1770,173,"","",[],21,"","","","",0,0,0,"",1815,[],"",[],1,[],-1,[]
1675,"MMAVaalSavageSpearThrow","",[],"",[],[],"",0,"",2,1000,193,"","",[],21,"","","","",1033,0,0,"",1816,[],"",[],1,[],-1,[]
1676,"MMSCannibalShamanSwapMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],21,"","","","",0,0,0,"",1817,[],"",[],1,[],-1,[]
1677,"MMSBoneRabbleMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],27,"","","","",1038,0,0,"",1818,[],"",[],1,[],-1,[]
1678,"MMSUndeadVaalGuardGrenade","",[],"",[],[],"",0,"",2,1500,192,"","",[],46,"","","","",1039,0,0,"",1819,[],"",[],1,[],-1,[]
1679,"MMASpittingSnakeMortar","",[],"",[],[],"",0,"",2,1000,193,"","",[],28,"","","","",1040,0,0,"",1820,[],"",[],1,[],-1,[]
1680,"MMSConstrictorCorpseMortar","",[],"",[],[],"",0,"",2,1400,44,"","",[],21,"","","","",0,0,0,"",1821,[],"",[],1,[],-1,[]
1681,"MMSSnakeLadyFlaskThrow","",[],"",[],[],"",0,"",2,1000,192,"","",[],46,"","","","",1042,0,0,"",1822,[],"",[],1,[],-1,[]
1682,"MMASnakeLadySnakeSpit","",[],"",[],[],"",0,"",2,1000,193,"","",[],21,"","","","",1043,0,0,"",1823,[],"",[],1,[],-1,[]
1683,"MMASnakeLadySnakeChargedSpit","",[],"",[],[],"",0,"",2,1000,193,"","",[],21,"","","","",1044,0,0,"",1824,[],"",[],1,[],-1,[]
1684,"MMASpittingSnakeVomitMortar","",[],"",[],[],"",0,"",2,1000,193,"","",[],28,"","","","",1045,0,0,"",1825,[],"",[],1,[],-1,[]
1685,"MMSVaalGuardGrenade","",[],"",[],[],"",0,"",2,1500,681,"","",[],46,"","","","",0,2,0,"",1826,[],"",[],1,[],-1,[]
1686,"MMSVaalGuardGrenadeDeath","",[],"",[],[],"",0,"",2,1500,682,"","",[],46,"","","","",0,2,0,"",1827,[],"",[],1,[],-1,[]
1687,"MMSVaalGuardOilTrap","",[],"",[],[],"",0,"",2,1500,685,"","",[],46,"","","","",3,1,0,"",1828,[],"",[],1,[],-1,[]
1688,"MMSVaalGuardOilTrapDeath","",[],"",[],[],"",0,"",2,1500,686,"","",[],46,"","","","",3,1,0,"",1829,[],"",[],1,[],-1,[]
1689,"MMSFishParasiteWaterMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],21,"","","","",0,0,0,"",1830,[],"",[],1,[],-1,[]
1690,"MMSEelBossMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],21,"","","","",1049,0,0,"",1831,[],"",[],1,[],-1,[]
1691,"MMACenobiteStoneThrow","",[],"",[],[],"",0,"",2,1000,44,"","",[],46,"","","","",1050,0,0,"",1832,[],"",[],1,[],-1,[]
1692,"MMSVaalZealotBloodMortar","",[],"",[],[],"",0,"",2,1200,173,"","",[],21,"","","","",1118,0,0,"",1833,[],"",[],1,[],-1,[]
1693,"MMSVaalZealotChaosMortar","",[],"",[],[],"",0,"",2,1200,173,"","",[],21,"","","","",1119,0,0,"",1834,[],"",[],1,[],-1,[]
1694,"MMSCenobiteMortarPoison","",[],"",[],[],"",0,"",2,2330,173,"","",[],28,"","","","",0,0,0,"",1835,[],"",[],1,[],-1,[]
1695,"MMSCenobiteMortarExplode","",[],"",[],[],"",0,"",2,2330,173,"","",[],25,"","","","",0,0,0,"",1836,[],"",[],1,[],-1,[]
1696,"MMSCenobiteMortarHeal","",[],"",[],[],"",0,"",2,2300,173,"","",[],21,"","","","",0,0,0,"",1837,[],"",[],1,[],-1,[]
1697,"MMSBootyBlasterSoulRelease","",[],"",[],[],"",0,"",2,1000,192,"","",[],21,"","","","",1064,0,0,"",1838,[],"",[],1,[],-1,[]
1698,"MMSBootyBlasterSoulReleaseFlinch","",[],"",[],[],"",0,"",2,1000,192,"","",[],21,"","","","",1064,0,0,"",1839,[],"",[],1,[],-1,[]
1699,"MPWPirateGrenade","",[],"",[],[],"",0,"",2,1000,44,"","",[],21,"","","","",0,0,0,"",1840,[],"",[],1,[],-1,[]
1700,"MPWPirateGrenadeBounced","",[],"",[],[],"",0,"",2,1000,44,"","",[],21,"","","","",0,0,0,"",1841,[],"",[],1,[],-1,[]
1701,"MPWPirateGrenadeOnDeath","",[],"",[],[],"",0,"",2,1000,44,"","",[],21,"","","","",0,0,0,"",1842,[],"",[],1,[],-1,[]
1702,"MMSCaptainRothSoulMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],26,"","","","",1069,0,1018,"",1843,[],"",[],1,[],-1,[]
1703,"MMSUndeadVaalGuardGrenadeDeath","",[],"",[],[],"",0,"",2,1500,192,"","",[],46,"","","","",1039,0,0,"",1819,[],"",[],1,[],-1,[]
1704,"MMSGargoyleCandleProjectilePoEM","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",1073,0,0,"",1844,[],"",[],1,[],-1,[]
1705,"MMSFountainStatueBossSkullBarrage","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",1074,0,0,"",1845,[],"",[],1,[],-1,[]
1706,"MMSCreepyHagDebuffProjectile","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",1075,0,0,"",1846,[],"",[],1,[],-1,[]
1707,"MMSWifeMonsterSpiritMortar","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",1076,0,0,"",1847,[],"",[],1,[],-1,[]
1708,"MMASpikerDeathSpike","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",1126,0,0,"",1848,[],"",[],1,[],-1,[]
1709,"MMSMarakethSanctumSentinelsStatueDaemonFireMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],"","","","","",0,0,0,"",1850,[],"",[],1,[],-1,[]
1710,"MMSRitualRatTornadoRatMortar","",[],"",[],[],"",0,"",2,1000,386,"","",[],"","","","","",1054,0,0,"",1851,[],"",[],1,[],-1,[]
1711,"MMSHellscapeFleshBossMortar","",[],"",[],[],"",0,"",2,1000,173,"","",[],"","","","","",0,0,0,"",1852,[],"",[],1,[],-1,[]
1712,"MMASpikerDeathSpikeSanctum","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",1153,0,0,"",1853,[],"",[],1,[],-1,[]
1713,"MMAPorcupineAntSpikeballSanctum","",[],"",[],[],"",0,"",2,1200,193,"","",[],53,"","","","",1078,0,0,"",1854,[],"",[],1,[],-1,[]
1714,"MMSMundaneMagiMortarSanctum","",[],"",[],[],"",0,"",2,1000,192,"","",[],26,"","","","",1081,0,0,"",1855,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
1715,"MMSStrongboxUnstableProjectile","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",1083,0,0,"",1856,[],"",[],1,[],-1,[]
1716,"MMSqwe_MMAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",[],[],"",0,"",2,1000,192,"","",[],"","","","","",0,0,0,"",1857,[],"",[],1,[],-1,[]
1717,"MonsterClusterBurst","",[],"",[],[],"",0,"",2,1000,194,"","",[],"","","","","",0,0,0,"",1858,[],"",[],1,[],-1,[]
1718,"RisenArbalestMultiShot","",[],"",[],[],"",0,"",2,1000,44,"","",[],"","","","","",0,0,0,"",1859,[],"",[],1,[],-1,[]
1719,"RisenArbalestBasicProjectile","",[],"",[],[],"",0,"",2,1000,44,"","",[],1,"","","","",0,0,0,"",1860,[],"",[],1,[],-1,[]
1720,"IceCrashIceGoblin","",[],"",[],[],"",0,"",2,1000,198,"","",[],"","","","","",0,0,0,"",1861,[],"",[],1,[],-1,[]
1721,"DeathExplodeBloodWorm","",[],"",[],[],"",0,"",2,1000,199,"","",[],"","","","","",0,2,0,"",1862,[],"",[],1,[],-1,[]
1722,"MinerExcavateElemental","",[],"",[],[],"",0,"",2,1000,200,"","",[],"","","","","",0,0,0,"",1863,[],"",[],1,[],-1,[]
1723,"SkeletonCannonMortar","",[],"",[],[],"",0,"",2,1500,192,"","",[],"","","","","",9,0,0,"",1864,[],"",[],1,[],-1,[]
1724,"MonsterWaitShort","",[],"",[],[],"",0,"",2,1000,201,"","",[],"","","","","",0,0,0,"",1865,[],"",[],1,[],-1,[]
1725,"MonsterWaitVeryShort","",[],"",[],[],"",0,"",2,1000,201,"","",[],"","","","","",0,0,0,"",1866,[],"",[],1,[],-1,[]
1726,"MonsterWaitVeryShortWithLongerCooldown","",[],"",[],[],"",0,"",2,1000,201,"","",[],"","","","","",0,0,0,"",1867,[],"",[],1,[],-1,[]
1727,"ExpeditionApparitionColdBeam","",[],"",[],[],"",0,"",2,9000,204,"","",[],23,"",1,"","",0,1,0,"",1868,[],"",[],1,[],-1,[]
1728,"GoatmanWait","",[],"",[],[],"",0,"",2,1000,201,"","",[],"","","","","",0,0,0,"",1869,[],"",[],1,[],-1,[]
1729,"GoatmanWait2","",[],"",[],[],"",0,"",2,1000,201,"","",[],"","","","","",0,0,0,"",1870,[],"",[],1,[],-1,[]
1730,"SkeletonFrostBlades","",[],"",[],[],"",0,"",2,1000,206,"","",[],1,"","","","",0,0,0,"",1871,[],"",[],1,[],-1,[]
1731,"RisenArbalestSnipe","",[],"",[],[],"",0,"",2,2000,44,"","",[],53,"","","","",0,0,0,"",1872,[],"",[],1,[],-1,[]
1732,"RisenArbalestSnipeSanctum","",[],"",[],[],"",0,"",2,2000,44,"","",[],53,"","","","",0,0,0,"",1872,[],"",[],1,[],-1,[]
1733,"LegionKaruiArcherSnipe","",[],"",[],[],"",0,"",2,2500,44,"","",[],53,"","","","",0,0,0,"",1875,[],"",[],1,[],-1,[]
1734,"SanctumRinSnipe","",[],"",[],[],"",0,"",2,2500,44,"","",[],53,"","","","",0,0,0,"",1874,[],"",[],1,[],-1,[]
1735,"SlaveCatcherNetThrow","",[],"",[],[],"",0,"",2,1000,213,"","",[],"","","","","",0,5,0,"",1876,[],"",[],1,[],-1,[]
1736,"GhostPirateBladeVortex","",[],"",[],[],"",0,"",2,500,258,"","",[],"","","","","",0,0,0,"",1877,[],"",[],1,[],-1,[]
1737,"GhostPirateBladeVortexSpectre","",[],"",[],[],"",0,"",2,500,258,"","",[],"","","","","",0,0,0,"",1878,[],"",[],1,[],-1,[]
1738,"LbRetractableTrap","",[],"",[],[],"",0,"",2,1000,221,"","",[],"","","","","",0,0,0,"",1879,[],"",[],1,[],-1,[]
1739,"BoneStalkerEarthquake","",[],"",[],[],"",0,"",2,1000,224,"","",[],"","","","","",0,4,0,"",1880,[],"",[],1,[],-1,[]
1740,"TombStalkerEarthquake","",[],"",[],[],"",0,"",2,1000,224,"","",[],"","","","","",0,4,0,"",1881,[],"",[],1,[],-1,[]
1741,"NessaCrabTriggeredEarthquake","",[],"",[],[],"",0,"",2,1000,227,"","",[],"","","","","",0,0,0,"",1882,[],"",[],1,[],-1,[]
1742,"ReviveAfterDuration","",[],"",[],[],"",0,"",2,1000,232,"","",[],"","","","","",0,0,0,"",1883,[],"",[],1,[],-1,[]
1743,"SummonAnimatedSwordIncursion","",[],"",[],[],"",0,"",2,1270,173,"","",[],"","","","","",0,0,0,"",1884,[],"",[],1,[],-1,[]
1744,"BetrayalOriathSunder","",[],"",[],[],"",0,"",2,2130,235,"","",[],"","","","","",1,4,0,"",1886,[],"",[],1,[],-1,[]
1745,"IncursionPipeCausticGround","",[],"",[],[],"",0,"",2,500,237,"","",[],"","","","","",0,2,0,"",1887,[],"",[],1,[],-1,[]
1746,"BetrayalTotemCastGroundEffect","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,5,0,"",1888,[],"",[],1,[],-1,[]
1747,"BarrelCastGroundEffectBurningGroundSmall","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,0,0,"",1889,[],"",[],1,[],-1,[]
1748,"DeliriumLightningDemonShockedGroundUnique","",[],"",[],[],"",0,"",2,500,237,"","",[],"","","","","",0,7,0,"",1890,[],"",[],1,[],-1,[]
1749,"HarvestVultureCausticGroundOnSummon","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,2,0,"",1891,[],"",[],1,[],-1,[]
1750,"HeistSnipeAttachedPoisonGas","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1892,[],"",[],1,[],-1,[]
1751,"HeistCultistYellowCanisterGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,3,0,"",1893,[],"",[],1,[],-1,[]
1752,"HeistMilitaryMinibossFlameWallGroundInner","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1894,[],"",[],1,[],-1,[]
1753,"HeistMilitaryMinibossFlameWallGroundOuter","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1895,[],"",[],1,[],-1,[]
1754,"HeistMilitaryMinibossFlameWallGroundCenter","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1896,[],"",[],1,[],-1,[]
1755,"CGEHeistThugTarGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,27,0,"",1897,[],"",[],1,[],-1,[]
1756,"CGEHeistRobotGolemBurningGround","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1898,[],"",[],1,[],-1,[]
1757,"CGEExpeditionZombie","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,8,0,"",1899,[],"",[],1,[],-1,[]
1758,"CGEArchnemesisShockedGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,7,0,"",1900,[],"",[],1,[],-1,[]
1759,"CGEArchnemesisShockedGroundParent","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,7,0,"",1901,[],"",[],1,[],-1,[]
1760,"CGEArchnemesisBurningGround","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1902,[],"",[],1,[],-1,[]
1761,"CGEArchnemesisBurningGroundParent","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1903,[],"",[],1,[],-1,[]
1762,"CGEArchnemesisColdSnapGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,8,0,"",1904,[],"",[],1,[],-1,[]
1763,"CGEArchnemesisColdSnapGroundParent","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,8,0,"",1905,[],"",[],1,[],-1,[]
1764,"CGEArchnemesisCausticGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,2,0,"",1906,[],"",[],1,[],-1,[]
1765,"CGEArchnemesisFlameWalkerGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,0,0,"",1907,[],"",[],1,[],-1,[]
1766,"CGEArchnemesisFrostWalkerGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,1,0,"",1908,[],"",[],1,[],-1,[]
1767,"CGEArchnemesisLightningWalkerGround","",[],"",[],[],"",0,"",2,100,237,"","",[],"","","","","",0,7,0,"",1909,[],"",[],1,[],-1,[]
1768,"CGEMonsterModGlacialPrison","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,1,0,"",1910,[],"",[],1,[],-1,[]
1769,"CGEConsumeBossOrbDrippings","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,7,0,"",1911,[],"",[],1,[],-1,[]
1770,"CGEWetaColdSnapGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,8,0,"",1912,[],"",[],1,[],-1,[]
1771,"CGECannibalShamanSwampGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1913,[],"",[],1,[],-1,[]
1772,"CGESnakeLadySnakeChargedSpit","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1914,[],"",[],1,[],-1,[]
1773,"CGETrenchHagVortex","",[],"",[],[],"",0,"",2,2000,238,"","",[],34,"","","","",0,8,0,"",1915,[],"",[],1,[],-1,[]
1774,"CGELegionaireSmokeGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,4,0,"",1916,[],"",[],1,[],-1,[]
1775,"CGELegionaireCausticGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1917,[],"",[],1,[],-1,[]
1776,"CGEVaalZealotBloodGround","",[],"",[],[],"",0,"",2,2000,238,"","",[],23,"","","","",0,15,0,"",1918,[],"",[],1,[],-1,[]
1777,"CGEViperNapuatziSnakeGroundDegen","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,2,0,"",1919,[],"",[],1,[],-1,[]
1778,"CGEBloodBatherFireGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1920,[],"",[],1,[],-1,[]
1779,"CGEBloodPriestBoilingBlood","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,15,0,"",1921,[],"",[],1,[],-1,[]
1780,"CGECenobiteMushroomCloud","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1922,[],"",[],1,[],-1,[]
1781,"CGEVaalHumanoidCannonNapalm","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1923,[],"",[],1,[],-1,[]
1782,"CGEVaalHumanoidCannonNapalmSmall","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1924,[],"",[],1,[],-1,[]
1783,"CGEQuillCrabTropicalChill","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,1,0,"",1925,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
1784,"CGESpittingSnakeCaustic","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1926,[],"",[],1,[],-1,[]
1785,"CGEIllFatedCausticPollen","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1927,[],"",[],1,[],-1,[]
1786,"CGEPlantCausticPollen","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1928,[],"",[],1,[],-1,[]
1787,"CGEGoblinGiantBossSulphiteVomit","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1929,[],"",[],1,[],-1,[]
1788,"CGEArenaBeastBossSulpurGas","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1930,[],"",[],1,[],-1,[]
1789,"CGESirenBossGeyser","",[],"",[],[],"",0,"",2,3532,238,"","",[],31,"","","","",0,8,0,"",1931,[],"",[],1,[],-1,[]
1790,"CGESudokuTotemColdSnap","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,8,0,"",1932,[],"",[],1,[],-1,[]
1791,"CGESudokuTotemMoltenPopGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1933,[],"",[],1,[],-1,[]
1792,"GCEBloodFeverDrunkStuned","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1934,[],"",[],1,[],-1,[]
1793,"GCEBloodFeverDrunkDeath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1935,[],"",[],1,[],-1,[]
1794,"CGEParasiteHostVomit","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1936,[],"",[],1,[],-1,[]
1795,"CGEBloodFeverBloaterPustules","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1937,[],"",[],1,[],-1,[]
1796,"CGEBagLadyCausticGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1938,[],"",[],1,[],-1,[]
1797,"CGEBaronBossHumanExpandingSwordZone","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,8,0,"",1939,[],"",[],1,[],-1,[]
1798,"CGERootedSporeLightning","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1940,[],"",[],1,[],-1,[]
1799,"CGERootedSporeLightningStun","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1941,[],"",[],1,[],-1,[]
1800,"CGECreepingHumanVomit","",[],"",[],[],"",0,"",2,1000,238,"","",[],21,"","","","",0,2,0,"",1942,[],"",[],1,[],-1,[]
1801,"CGECocoonSporeRelease","",[],"",[],[],"",0,"",2,1000,238,"","",[],24,"","","","",0,41,0,"",1943,[],"",[],1,[],-1,[]
1802,"CGEWormsMaggotPool","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,33,0,"",1944,[],"",[],1,[],-1,[]
1803,"CGEIceWendigoColdBreath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,1,0,"",1945,[],"",[],1,[],-1,[]
1804,"CGEForsakenSonBurningGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1946,[],"",[],1,[],-1,[]
1805,"CGEChimeraBossFireSpray","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1947,[],"",[],1,[],-1,[]
1806,"CGEChimeraBossIceBreath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,8,0,"",1948,[],"",[],1,[],-1,[]
1807,"CGEChimeraBossLightningBreath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,7,0,"",1949,[],"",[],1,[],-1,[]
1808,"CGEChimeraUltimatumBossLightningBreath","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,7,0,"",1950,[],"",[],1,[],-1,[]
1809,"CGEChimeraBossPoisonSpray","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1951,[],"",[],1,[],-1,[]
1810,"CGEMutantBirdPeckDetritus","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,15,0,"",1952,[],"",[],1,[],-1,[]
1811,"CGEStarFishSpitCausticGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1953,[],"",[],1,[],-1,[]
1812,"CGEFallenGodBossFireBeam","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1954,[],"",[],1,[],-1,[]
1813,"CGEFallenGodBossFireBeamSanctified","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1955,[],"",[],1,[],-1,[]
1814,"CGEFallenGodBossExaltSkybeam","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1956,[],"",[],1,[],-1,[]
1815,"CGEFallenGodBossExaltSkybeamSanctified","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1957,[],"",[],1,[],-1,[]
1816,"CGEFountainStatueBossGoop","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1958,[],"",[],1,[],-1,[]
1817,"CGEFountainStatueBossGoopExpanding","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,41,0,"",1959,[],"",[],1,[],-1,[]
1818,"CGEFallenFireBeam","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1960,[],"",[],1,[],-1,[]
1819,"CGEFallenGodBossChaosChargeFire","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1961,[],"",[],1,[],-1,[]
1820,"CGEFallenGodBossChaosChargeFireSanctified","",[],"",[],[],"",0,"",2,1000,237,"","",[],"","","","","",0,0,0,"",1962,[],"",[],1,[],-1,[]
1821,"CGEExecratusAlchemistGround1","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1963,[],"",[],1,[],-1,[]
1822,"CGEExecratusAlchemistGround2","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1964,[],"",[],1,[],-1,[]
1823,"CGEBabyBossWalkVomit","",[],"",[],[],"",0,"",2,1000,238,"","",[],23,"","","","",0,2,0,"",1965,[],"",[],1,[],-1,[]
1824,"CGERudjaPoisonGas","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,2,0,"",1966,[],"",[],1,[],-1,[]
1825,"CGERudjaTar","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,27,0,"",1967,[],"",[],1,[],-1,[]
