"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted","bool","bool"
1134,"energy_shield40","Art/2DArt/SkillIcons/passives/energyshield.dds",[],0,0,0,0,1344,"[DNT-UNUSED] Energy Shield Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1135,"energy_shield41","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,36994,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1136,"energy_shield42__","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,29432,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1137,"energy_shield43","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,4061,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1138,"energy_shield44","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,19355,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1139,"energy_shield45","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,5759,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1140,"energy_shield46_","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,37974,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1141,"energy_shield47","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,18680,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1142,"energy_shield48","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,2626,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1143,"energy_shield49","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,44953,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1144,"energy_shield50","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,35752,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1145,"energy_shield51","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,9984,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1146,"energy_shield52","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,26787,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1147,"energy_shield53","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,26732,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1148,"energy_shield54","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,61869,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1149,"energy_shield55","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,12373,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1150,"energy_shield56","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,8117,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1151,"energy_shield57","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,16821,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1152,"energy_shield58","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,31255,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1153,"energy_shield59","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,9824,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1154,"energy_shield60","Art/2DArt/SkillIcons/passives/energyshield.dds",[128],15,0,0,0,49873,"Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1155,"armour_and_evasion1","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[110,113]",10,8,0,0,11311,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1156,"armour_and_evasion2","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[110,113]",10,8,0,0,59779,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1157,"armour_and_evasion3","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,34061,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1158,"armour_and_evasion4","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,36170,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1159,"armour_and_evasion5","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,1019,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1160,"armour_and_evasion6","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,45037,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1161,"armour_and_evasion7","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,21438,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1162,"armour_and_evasion8","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,28693,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1163,"armour_and_evasion9","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,49280,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1164,"armour_and_evasion10","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,6626,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1165,"armour_and_evasion11","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[19929],2,0,0,0,10998,"Strong Chin",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1166,"armour_and_evasion12","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[3313],120,0,0,0,32354,"Defiance",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,2,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1167,"armour_and_evasion13","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[17227,4488]",50,50,0,0,53853,"Backup Plan",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1168,"armour_and_evasion14__","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[19930],2,0,0,0,9736,"Insulated Treads",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1169,"armour_and_evasion15","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[17228],2,0,0,0,23229,"Comforted Heart",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,2,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1170,"armour_and_evasion16","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],16,0,0,0,61396,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1171,"armour_and_evasion17","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],16,0,0,0,61318,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1172,"armour_and_evasion18","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,34433,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1173,"armour_and_evasion19","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,24009,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1174,"armour_and_evasion20_","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,46475,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1175,"armour_and_evasion21","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,23888,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1176,"armour_and_evasion22","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,29399,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1177,"armour_and_evasion23","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,7390,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1178,"armour_and_evasion24","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,53647,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1179,"armour_and_evasion25","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,38057,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1180,"armour_and_evasion26","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,47150,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1181,"armour_and_evasion27","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,38779,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1182,"armour_and_evasion28","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[1075,3356]",20,20,0,0,44836,"Feel no Pain",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,2,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1183,"armour_and_evasion29","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,62237,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1184,"armour_and_evasion30_","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,59281,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1185,"armour_and_evasion31","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,14394,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1186,"armour_and_evasion32","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,1221,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1187,"armour_and_evasion33","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,50124,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1188,"armour_and_evasion34","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,35743,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1189,"armour_and_evasion35_","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,43431,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1190,"armour_and_evasion36_","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,20779,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1191,"armour_and_evasion37","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,50239,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1192,"armour_and_evasion38","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,19224,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1193,"armour_and_evasion39","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,32555,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1194,"armour_and_evasion40","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds",[1075],12,0,0,0,2843,"Armour and Evasion",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1195,"evasion_and_energy_shield1","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[113,127]",8,5,0,0,52980,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1196,"evasion_and_energy_shield2","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,17366,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1197,"evasion_and_energy_shield3","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[113,127]",8,5,0,0,18970,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1198,"evasion_and_energy_shield4","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,29361,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1199,"evasion_and_energy_shield5","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,26034,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1200,"evasion_and_energy_shield6_","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,132]",10,10,0,0,45631,"Evasion and Energy Shield Recharge",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1201,"evasion_and_energy_shield7","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[113,127]",30,15,0,0,62624,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1202,"evasion_and_energy_shield8","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,42805,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1203,"evasion_and_energy_shield9_","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,12249,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1204,"evasion_and_energy_shield10","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,12761,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1205,"evasion_and_energy_shield11","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds",[19652],12,0,0,0,34324,"Spectral Ward",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1206,"evasion_and_energy_shield12_","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128,1275]",20,20,-25,0,30562,"Inner Faith",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1207,"evasion_and_energy_shield13","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[19641,4488]",60,30,0,0,13457,"Shadow Dancing",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1208,"evasion_and_energy_shield14","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[14504,17788]",30,50,0,0,19156,"Immaterial",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1209,"evasion_and_energy_shield15","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[14505,7133]",20,3,0,0,53941,"Shimmering",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1210,"evasion_and_energy_shield16","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,17367,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1211,"evasion_and_energy_shield17","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,62841,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1212,"evasion_and_energy_shield18","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,13711,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1213,"evasion_and_energy_shield19","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,3203,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1214,"evasion_and_energy_shield20","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,8908,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1215,"evasion_and_energy_shield21_","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,132]",10,10,0,0,3630,"Evasion and Energy Shield Recharge",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1216,"evasion_and_energy_shield22","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,56838,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1217,"evasion_and_energy_shield23","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,10944,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1218,"evasion_and_energy_shield24","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds","[114,128]",12,12,0,0,33366,"Evasion and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
1219,"evasion_and_energy_shield25","Art/2DArt/SkillIcons/passives/EvasionandEnergyShieldNode.dds",[7257],2,0,0,0,55193,"Subterfuge Mask",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0,"",""
