"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","i32","i32","rid","i32","bool","[rid]","string","i32","[rid]","i32","i32","rid","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","i32","i32","i32","[rid]","bool","i32","i32","i32","i32","i32","i32"
2812,"UniqueLocalAddedPhysicalDamage21",35508,52,1,32,33,"","",1,"",3,[6],14,18,30,36,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1382229165,[],"",0,0,-301989888,1361,50331648,0
2813,"UniqueLocalAddedPhysicalDamage22",55038,52,1,32,33,"","",1,"",3,[6],10,15,21,26,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1940808775,[],"",0,0,-1845493760,1362,50331648,0
2814,"UniqueLocalAddedPhysicalDamage23",64929,52,1,32,33,"","",1,"",3,[6],40,52,71,82,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1775699350,[],"",0,0,905969664,1363,50331648,0
2815,"UniqueLocalAddedFireDamage1",52983,185,1,47,48,"","",1,"",3,[3],33,41,47,53,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1501236580,[],"",0,0,-536870912,1363,50331648,0
2816,"UniqueLocalAddedFireDamage2",21143,185,1,47,48,"","",1,"",3,[3],4,6,8,10,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-526461887,[],"",0,0,-1979711488,1364,50331648,0
2817,"UniqueLocalAddedFireDamage3",59363,185,1,47,48,"","",1,"",3,[3],25,32,40,50,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-786814928,[],"",0,0,872415232,1365,50331648,0
2818,"UniqueLocalAddedFireDamage4",13147,185,1,47,48,"","",1,"",3,[3],15,21,26,32,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,136701092,[],"",0,0,-570425344,1365,50331648,0
2819,"UniqueLocalAddedColdDamage1",30345,13,1,54,55,"","",1,"",3,[4],8,10,15,18,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,746482914,[],"",0,0,-2013265920,1366,50331648,0
2820,"UniqueLocalAddedColdDamage2",39298,13,1,54,55,"","",1,"",3,[4],8,12,16,20,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1113834708,[],"",0,0,838860800,1367,50331648,0
2821,"UniqueLocalAddedColdDamage3",57410,13,1,54,55,"","",1,"",3,[4],12,16,22,25,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1570028646,[],"",0,0,-603979776,1367,50331648,0
2822,"UniqueLocalAddedColdDamage4",5799,13,1,54,55,"","",1,"",3,[4],8,10,13,15,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1002952009,[],"",0,0,-2046820352,1368,50331648,0
2823,"UniqueLocalAddedColdDamage5",58212,13,1,54,55,"","",1,"",3,[4],6,9,10,15,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,454086623,[],"",0,0,805306368,1369,50331648,0
2824,"UniqueLocalAddedColdDamage6",6169,13,1,54,55,"","",1,"",3,[4],13,18,24,29,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1974007462,[],"",0,0,-637534208,1369,50331648,0
2825,"UniqueLocalAddedLightningDamage1",59667,182,1,61,62,"","",1,"",3,[5],1,1,80,120,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1778464470,[],"",0,0,-1912602624,1370,50331648,0
2826,"UniqueLocalAddedLightningDamage2",21283,182,1,61,62,"","",1,"",3,[5],1,1,40,45,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1679817811,[],"",0,0,1107296256,1371,50331648,0
2827,"UniqueLocalAddedLightningDamage3",58941,182,1,61,62,"","",1,"",3,[5],1,1,50,55,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1247849337,[],"",0,0,-167772160,1371,50331648,0
2828,"UniqueLocalAddedLightningDamage4",4180,182,1,61,62,"","",1,"",3,[5],1,1,60,80,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,510573055,[],"",0,0,-1442840576,1372,50331648,0
2829,"UniqueLocalAddedLightningDamage5",45568,182,1,61,62,"","",1,"",3,[5],1,1,19,29,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,210313373,[],"",0,0,1577058304,1373,50331648,0
2830,"UniqueLocalAddedLightningDamage6",64158,182,1,61,62,"","",1,"",3,[5],1,1,200,300,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1675722834,[],"",0,0,301989888,1374,50331648,0
2831,"UniqueLocalChaosDamage1",14671,1410,1,68,69,"","",1,"",3,[681],25,36,44,55,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[653,579,312,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1200325762,[],"",0,0,-1811939328,1374,50331648,0
2832,"UniqueLocalChaosDamage2",22647,1410,1,68,69,"","",1,"",3,[681],106,146,181,221,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[653,579,312,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1800324176,[],"",0,0,369098752,1375,50331648,0
2833,"UniqueNearbyAlliesAddedFireDamage1",60073,10773,1,18214,18215,"","",1,"",3,[3],4,6,7,10,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-845320239,[],"",0,0,-1107296256,1375,50331648,0
2834,"UniqueNearbyAlliesAddedColdDamage1",21911,10774,1,18216,18217,"","",1,"",3,[4],3,5,6,8,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-502658263,[],"",0,0,1711276032,1376,50331648,0
2835,"UniqueNearbyAlliesAddedLightningDamage1",3422,10775,1,18218,18219,"","",1,"",3,[5],1,1,10,15,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1797209784,[],"",0,0,402653184,1377,50331648,0
2836,"UniqueIncreasedPhysicalDamagePercent1",10787,236,1,26,"","","",1,"",3,[84],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1126524793,[],"",0,0,-1509949440,1377,50331648,0
2837,"UniqueLocalIncreasedPhysicalDamagePercent1",61180,235,1,27,"","","",1,"",3,[82],200,300,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1456589745,[],"",0,0,1577058304,1378,50331648,0
2838,"UniqueLocalIncreasedPhysicalDamagePercent2",63732,235,1,27,"","","",1,"",3,[82],100,150,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-823127082,[],"",0,0,369098752,1379,50331648,0
2839,"UniqueLocalIncreasedPhysicalDamagePercent3",34342,235,1,27,"","","",1,"",3,[82],120,160,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1761481995,[],"",0,0,-838860800,1379,50331648,0
2840,"UniqueLocalIncreasedPhysicalDamagePercent4",16369,235,1,27,"","","",1,"",3,[82],80,120,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,392889143,[],"",0,0,-2046820352,1380,50331648,0
2841,"UniqueLocalIncreasedPhysicalDamagePercent5",11938,235,1,27,"","","",1,"",3,[82],80,120,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1370345548,[],"",0,0,1040187392,1381,50331648,0
2842,"UniqueLocalIncreasedPhysicalDamagePercent6",6120,235,1,27,"","","",1,"",3,[82],80,120,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1270268392,[],"",0,0,-167772160,1381,50331648,0
2843,"UniqueLocalIncreasedPhysicalDamagePercent7",49168,235,1,27,"","","",1,"",3,[82],40,60,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2116370686,[],"",0,0,-1375731712,1382,50331648,0
2844,"UniqueLocalIncreasedPhysicalDamagePercent8",11137,235,1,27,"","","",1,"",3,[82],100,150,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1265004909,[],"",0,0,1711276032,1383,50331648,0
2845,"UniqueLocalIncreasedPhysicalDamagePercent9",1742,235,1,27,"","","",1,"",3,[82],200,250,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-612270643,[],"",0,0,503316480,1384,50331648,0
2846,"UniqueLocalIncreasedPhysicalDamagePercent10",28945,235,1,27,"","","",1,"",3,[82],80,120,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-32605086,[],"",0,0,-671088640,1384,50331648,0
2847,"UniqueLocalIncreasedPhysicalDamagePercent11",21246,235,1,27,"","","",1,"",3,[82],150,200,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-136595759,[],"",0,0,-1845493760,1385,50331648,0
2848,"UniqueLocalIncreasedPhysicalDamagePercent12",8337,235,1,27,"","","",1,"",3,[82],150,200,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,122405498,[],"",0,0,1275068416,1386,50331648,0
2849,"UniqueLocalIncreasedPhysicalDamagePercent13",58422,235,1,27,"","","",1,"",3,[82],120,150,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,579,313,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-576315750,[],"",0,0,100663296,1387,50331648,0
2850,"UniqueNearbyAlliesAllDamage1",19211,10772,1,18211,"","","",1,"",3,[508],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1441254960,[],"",0,0,1644167168,1387,50331648,0
2851,"UniqueSpellDamageOnWeapon1",33905,96,1,25,"","","",1,"",3,[2557],20,40,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,6820344,[],"",0,0,-369098752,1387,50331648,0
2852,"UniqueSpellDamageOnWeapon2",53157,96,1,25,"","","",1,"",3,[2557],80,100,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1977863618,[],"",0,0,1912602624,1388,50331648,0
2853,"UniqueSpellDamageOnWeapon3",20677,96,1,25,"","","",1,"",3,[2557],60,80,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1392153157,[],"",0,0,-100663296,1388,50331648,0
2854,"UniqueSpellDamageOnWeapon4",49604,96,1,25,"","","",1,"",3,[2557],80,100,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,530937029,[],"",0,0,-2113929216,1389,50331648,0
2855,"UniqueSpellDamageOnWeapon5",30681,96,1,25,"","","",1,"",3,[2557],60,80,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1511617029,[],"",0,0,167772160,1390,50331648,0
2856,"UniqueSpellDamageOnWeapon6",15644,96,1,25,"","","",1,"",3,[2557],60,100,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1778855218,[],"",0,0,-1845493760,1390,50331648,0
2857,"UniqueSpellDamageOnWeapon7",21350,96,1,25,"","","",1,"",3,[2557],80,120,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1288620421,[],"",0,0,436207616,1391,50331648,0
2858,"UniqueSpellDamageOnWeapon8",50105,96,1,25,"","","",1,"",3,[2557],80,100,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-2002103690,[],"",0,0,-1577058304,1391,50331648,0
2859,"UniqueFireDamageOnWeapon1",63923,163,1,42,"","","",1,"",3,[2558],80,120,0,0,0,0,0,0,[],[],"[1049,1050,1051,1052]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,309]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1974897580,[],"",0,0,1744830464,1392,50331648,0
2860,"UniqueColdDamageOnWeapon1",43782,169,1,49,"","","",1,"",3,[2558],80,120,0,0,0,0,0,0,[],[],"[1048,1050,1051,1052]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1125061579,[],"",0,0,771751936,1393,50331648,0
2861,"UniqueLightningDamageOnWeapon1",40931,175,1,56,"","","",1,"",3,[2558],80,120,0,0,0,0,0,0,[],[],"[1048,1049,1051,1052]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,311]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1928716533,[],"",0,0,-33554432,1393,50331648,0
2862,"UniqueGlobalSpellGemsLevel1",29396,381,1,9625,"","","",1,"",3,[128],1,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-807936564,[],"",0,0,1744830464,1394,50331648,0
2863,"UniqueGlobalFireGemLevel1",33341,7581,1,10103,"","","",1,"",3,[3593],1,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,309,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-120396975,[],"",0,0,-570425344,1394,50331648,0
2864,"UniqueGlobalLightningGemLevel1",52636,7583,1,10105,"","","",1,"",3,[3593],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1277314244,[],"",0,0,1577058304,1395,50331648,0
2865,"UniqueGlobalLightningGemLevel2",32828,7583,1,10105,"","","",1,"",3,[3593],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,311,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1526148526,[],"",0,0,-570425344,1395,50331648,0
2866,"UniqueGlobalElementalGemLevel1",44895,7590,1,20934,"","","",1,"",3,[3593],2,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[27],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,743535197,[],"",0,0,1040187392,1396,50331648,0
2867,"UniqueGlobalMinionSpellSkillGemLevel1",47907,387,1,9631,"","","",1,"",3,[128],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[320,27]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-711583955,[],"",0,0,-1140850688,1396,50331648,0
2868,"UniqueGlobalCurseGemLevel1",63348,7591,1,16693,"","","",1,"",3,[3593],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[27],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2114501643,[],"",0,0,335544320,1397,50331648,0
2869,"UniqueGlobalIncreaseMeleeSkillGemLevel1",50049,389,1,17992,"","","",1,"",3,[128],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1070940700,[],"",0,0,-2046820352,1397,50331648,0
2870,"UniqueLifeRegeneration1",24181,127,1,119,"","","",1,"",3,[38],600,1200,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,2094160070,[],"",0,0,-134217728,1397,50331648,0
2871,"UniqueLifeRegeneration2",50641,127,1,119,"","","",1,"",3,[38],420,720,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-594758383,[],"",0,0,1778384896,1398,50331648,0
2872,"UniqueLifeRegeneration3",19392,127,1,119,"","","",1,"",3,[38],600,900,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1222421833,[],"",0,0,-603979776,1398,50331648,0
2873,"UniqueLifeRegeneration4",5296,127,1,119,"","","",1,"",3,[38],180,360,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1359846209,[],"",0,0,1308622848,1399,50331648,0
2874,"UniqueLifeRegeneration5",64202,127,1,119,"","","",1,"",3,[38],0,360,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,-1285784327,[],"",0,0,-1073741824,1399,50331648,0
2875,"UniqueLifeRegeneration6",43696,127,1,119,"","","",1,"",3,[38],600,900,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,747236856,[],"",0,0,838860800,1400,50331648,0
2876,"UniqueLifeRegeneration7",37052,127,1,119,"","","",1,"",3,[38],600,900,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[325,607,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",-16843010,-16843010,1384570847,[],"",0,0,-1543503872,1400,50331648,0
