"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
219,"AliraStrSpielDex","","I caught some rats in my traps today. They told me an amusing tale. Their rat king, Kraityn... dead. And yet now you're one of Oak's squawking little parrots? Look at the aura on you: bright as the sunset before a storm. Not the mana of a minion.\r\n\r\nOak's no doubt spun you a line about divvying up the power of the amulets between the two of you. No, He'll take the power for himself and crack your head open like a walnut. Seen him do likes of that a hundred times over.\r\n\r\nBring me a pair of amulets, and Oak's lying tongue, and I promise to make you part of that power. I believe in friendship, and I can be a fine friend to those who treat me sweetly.","Audio/Dialogue/NPC/Alira/Alira_12.ogg","","","","",0,0,1,[13],""
220,"AliraOnDexDead","","A rat floats belly-up in the river... pleasing news. But a journey half travelled is a journey wasted.\r\n\r\nPut an end to that lumbering oaf in the North and bring me his amulet. Then we'll talk... intimately, and at length.","Audio/Dialogue/NPC/Alira/Alira_14.ogg","","","","",0,0,1,[13],""
221,"AliraOnStrDead","","You felled an Oak. I knew you had mana to spare. But a journey half travelled is a journey wasted.\r\n\r\nPut an end to that filthy rat in the East and bring me his amulet. Then we'll talk... intimately, and at length.","Audio/Dialogue/NPC/Alira/Alira_15.ogg","","","","",0,0,1,[13],""
222,"AliraVictorious","","Reliable <italic>{and} deadly. What a truly lovely combination. I do hope you mentioned my name as Kraityn and Oak bled their last into the dirt. You did? How sweet.\r\n\r\nNow, the amulets, if you please. You and I have hungry spirits to satiate.","Audio/Dialogue/NPC/Alira/Alira_16.ogg","","","","",0,0,1,[13],""
223,"AliraImpatient","","As much as I delight in your company, I find myself distracted. The thorns in my mattress, Kraityn and Oak, they continue to prick me. Remove the thorns and we shall both sleep much more easily.","Audio/Dialogue/NPC/Alira/AliraImpatient.ogg","","","","",0,0,1,[13],""
224,"HarganIntroduction","","I'll miss the boy. He was always up for a laugh, whether it was at his expense or not. But I would've missed our Clarissa more.\r\n\r\nHargan's the name, by the way. And it's my honour to welcome you to dirty old Sarn, the metropolis of opportunity. The opportunity to make something of yourself or the opportunity to have a very messy death.","Audio/Dialogue/NPC/Hargan/Hpu-09.ogg","","","","",0,0,1,[16],""
225,"HarganPreoccupied","","We're not a very chatty bunch at the moment. Missing some doe-eyed lovers, you see. Clarissa and Tolman. The last I saw, they was headed out into the city. \r\n \r\nIf you feel like helping, keep your eyes peeled if you're out that way, eh? We'd rather like our young 'uns back. They pretty the place up a bit.","Audio/Dialogue/NPC/Hargan/H04a.ogg","","","","",0,0,1,[16],""
226,"HarganPreoccupied2",4,"Now you're a familiar face! A face that cost me a good deal of coin back at the arenas in Theopolis. Took you for a privileged pretty boy with a death wish. Bet all I had against you.\r\n\r\nTurns out you're as dandy with a blade as you were with your wardrobe. Maybe now's a good chance to pay me back, Duelist.\r\n\r\nWe're missing some doe-eyed lovers, Clarissa and Tolman. Last I saw, they were headed out into the city. Do us a favour and keep your eyes peeled when you're out there, eh?","Audio/Dialogue/NPC/Hargan/Hpu-01.ogg","","","","",0,0,1,[16],""
227,"HarganPreoccupied3",6,"A templar... in Exile? Now I've seen it all. Dominus must've run out of honest businessmen to banish and is finally getting to the real criminals.\r\n\r\nAh well, since you're here, your Worship, you might be able to help us out. We've lost some doe-eyed lovers. Clarissa and Tolman. Last I saw, they were headed out into the city.\r\n\r\nMay God above light your way to their salvation, brother.","Audio/Dialogue/NPC/Hargan/Hpu-03.ogg","","","","",0,0,1,[16],""
228,"HarganPreoccupied4",5,"\""You can't catch a Shadow\"", that's what we honest businessmen were told when considering your services. But here you are. I call that false advertising.\r\n\r\nWell, let's see what you can do to polish up that tarnished reputation of yours. We've lost two doe-eyed lovers, Clarissa and Tolman. Last I saw, they were headed out into the city. And I know it's not really part of your job description, but we'd like them alive, please.","Audio/Dialogue/NPC/Hargan/Hpu-05.ogg","","","","",0,0,1,[16],""
229,"HarganTolmanClue","","A shame about the boy. A nice kid. None too smart though. The same can't be said for Clarissa. She's a survivor. Go and make sure she lives up to her reputation, will you?","Audio/Dialogue/NPC/Hargan/H07.ogg","","","","",0,0,1,[16],""
230,"HarganClarissaClue","","A stranger walks into a town with a lost lover in tow. Sounds like the beginning of a jest. Which I wish it bloody were. Problem is, we're still one doe-eyed lover short, which ain't much good to anyone. They tend to come in pairs, you see.\r\n \r\nSince you seem to be in the 'good deeds' business, how about throwing a Tolman into the bargain.","Audio/Dialogue/NPC/Hargan/H04b.ogg","","","","",0,0,1,[16],""
231,"HarganClarissaClue2",4,"Now you're a familiar face! A face that cost me a good deal of coin back at the arenas in Theopolis. Took you for a privileged pretty boy with a death wish. Bet all I had against you.\r\n\r\nTurns out you're as dandy with a blade as you were with your wardrobe. Well, at least you've brought Clarissa back to us. I'll take that as half payment of what I figure you owe me.\r\n\r\nProblem is, <i>{one} doe-eyed lover isn't much good to anyone. Like gloves, they tend to be more useful in pairs. The missing glove, in this case, is a young fella named Tolman.\r\n\r\nFetch Tolman back for us and you and I can happily call it quits.","Audio/Dialogue/NPC/Hargan/Hpu-02.ogg","","","","",0,0,1,[16],""
232,"HarganClarissaClue3",6,"A templar... in Exile? Now I've seen it all. Dominus must've run out of honest businessmen to banish and is finally getting to the real criminals. Just joking with you, your Worship. In truth, I'm grateful to you for returning Clarissa to us.\r\n\r\nProblem is, <i>{one} doe-eyed lover ain't much good to anyone. Like gloves, they tend to be more useful in pairs. The missing glove, in this case, is a young fella named Tolman. \r\n\r\nMay God above light your way to Tolman's salvation, brother.","Audio/Dialogue/NPC/Hargan/Hpu-04.ogg","","","","",0,0,1,[16],""
233,"HarganClarissaClue4",5,"\""You can't catch a Shadow\"", that's what we honest businessmen were told when considering your services. But here you are. I call that false advertising.\r\n\r\nWell, at least you've brought Clarissa back to us. That's gone part way to polishing up that tarnished reputation of yours.\r\n\r\nProblem is, <i>{one} doe-eyed lover ain't much good to anyone. Like gloves, they tend to be more useful in pairs. The missing glove, in this case, is a young fella named Tolman.\r\n\r\nSee if you can finish the job, eh? Find Tolman. And I know it's not really in your job description, but we'd like him alive, please.","Audio/Dialogue/NPC/Hargan/Hpu-06.ogg","","","","",0,0,1,[16],""
234,"HarganGrigorClue1","","You met Grigor yet? You have? Piety made a right mess of that poor bastard. Anyways, he wants to talk to you. Something about a 'Gemling Queen'.","Audio/Dialogue/NPC/Hargan/H23.ogg","","","","",0,0,1,[16],""
235,"HarganGrigorClue2","","You met our bard-in-residence yet? No, suppose not. He likes to keep his own company. You'll know why when you see him. Anyways, he wants to talk to you. Muttered something about a 'Gemling Queen', whatever that is.","Audio/Dialogue/NPC/Hargan/H22.ogg","","","","",0,0,1,[16],""
236,"HarganOnClarissa","","I was Clarissa's guardian angel back in Oriath. Put food on her table in return for a bit of light work. I try to keep her out of trouble as best I can here, but Sarn's full of secrets... and Clarissa's full of curiosity.","Audio/Dialogue/NPC/Hargan/H18.ogg","","","","",0,0,1,[16],""
237,"HarganOnMaramoa","","She's just so... ample, is our Maramoa. In my mind you'll find no saucier specimen of womanhood. It's her tattoos and that fancy talk she does. Intoxicating.\r\n\r\nShe's a cool one though...","Audio/Dialogue/NPC/Hargan/H16.ogg","","","","",0,0,1,[16],""
238,"HarganOnGrigor","","I can't imagine what that poor bastard's been through. It's a miracle Grigor hasn't completely lost his mind. Granted, he's lost one or two pieces along the way, but there's still plenty that's worth listening to.","Audio/Dialogue/NPC/Hargan/H17.ogg","","","","",0,0,1,[16],""
239,"HarganOnSlums","","The Slums are east of here. Used to house the unwashed of the Empire a couple centuries back. Now it's home to the walking ulcers and sores of this poor city.","Audio/Dialogue/NPC/Hargan/H05.ogg","","","","",0,0,1,[16],""
240,"HarganOnUndying","","Stay out of the shadows. They bite.","Audio/Dialogue/NPC/Hargan/H27.ogg","","","","",0,0,1,[16],""
241,"HarganGravicius","","Gravicius is the mailed and bloodied right hand of Dominus. And I thought the Templar were meant to be spiritual men of deepest humanity. You noticed the sarcasm in my tone, right?\r\n\r\nHad to smuggle a fellow out of Theopolis once. Got a bit too friendly with Gravicius' wife, he did. Every Blackguard was out on the streets looking for him, so I had to think lateral-like. We took to the drains and didn't pop our heads above the pavement until we sniffed the sea. A grubby bloody job it was, but worth it for the coin he paid.\r\n\r\nYou want a piece of Gravicius? Then sometimes the only way 'up' is 'down'.","Audio/Dialogue/NPC/Hargan/H19.ogg","","","","",0,0,1,[16],""
242,"HarganGraviciusKeys","","Gravicius is the mailed and bloodied right hand of Dominus. And I thought the Templar were meant to be spiritual men of deepest humanity. You noticed the sarcasm in my tone, right?\r\n\r\nHad to smuggle a fellow out of Theopolis once. Got a bit too friendly with Gravicius' wife, he did. Every Blackguard was out on the streets looking for him, so I had to think lateral-like. We took to the drains and didn't pop our heads above the pavement until we sniffed the sea. A grubby bloody job it was, but worth it for the coin he paid.\r\n\r\nTrust me. The Sewers is the only way you'll sneak up on General Iron-arse. And you'll need a key to get in there. Have a chat to Clarissa about that.","Audio/Dialogue/NPC/Hargan/H20.ogg","","","","",0,0,1,[16],""
243,"HarganGraviciusDead","","You've done for Gravicius? If only I could get word to that lad I smuggled away from the general's wife at the time. The good widow will need a sympathetic shoulder to cry on.","Audio/Dialogue/NPC/Hargan/H21.ogg","","","","",0,0,1,[16],""
244,"HarganPietyDead","","Piety's off to meet the Maker, is she? I'd love to be a fly on the wall for that little chat.","Audio/Dialogue/NPC/Hargan/H24.ogg","","","","",0,0,1,[16],""
245,"HarganVictarioQuest","","Victario was a poet what ended up leading a rebellion, right under the nose of Emperor Chitus. But here's what really interests me. Our wordsmith was quite the talented larcenist as well. Pulled off the heist of the century, in the name of the people, of course. Three finely-crafted platinum busts commissioned by Chitus for his favourite trio of generals.\r\n \r\nVictario and his cobbers holed up in the sewers. Now that you have Clarissa's keys, perhaps you'd be inclined to search out those heroic busts for me. I'm sure I could make it worth your while. \r\n","Audio/Dialogue/NPC/Hargan/H09.ogg","","","","",0,0,1,[16],""
246,"HarganOnRebellion","","I'm no history scholar, but I know that Emperor Chitus was overthrown by Voll of Thebrus in the so-called 'Purity Rebellion'. But Voll had the shortest reign of any Eternal Emperor. The cataclysm saw to that.","Audio/Dialogue/NPC/Hargan/H10.ogg","","","","",0,0,1,[16],""
247,"HarganBust1","","That's a pretty statuette indeed... If you don't mind, I might pop in there, now that you've done a bit of pest control. A nosey around for anything worth salvaging.","","","","","",0,0,1,[16],""
248,"HarganBust2","","Two out of three busts, well, it's just not three, is it? Three's a tidy number. Victario's third and final refuge awaits you, my bold business partner.","Audio/Dialogue/NPC/Hargan/H12.ogg","","","","",0,0,1,[16],""
