"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","TagsKeys","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster"
1783,"SpectralPauper",100,"",0,20,40,20,"[53,48]",2,"",""
1784,"VaalSideAreaBossConvert",100,"",0,50,0,20,"[71,48]",37,"",""
1785,"VaalSideAreaBossBlackguardScout",100,"",0,50,0,20,"[71,48]",37,"",""
1786,"KitavaMinionBoss1",100,"",33,33,33,20,"[56,48]",23,"",""
1787,"KitavaMinionBoss2",100,"",33,33,33,20,"[56,48]",23,"",""
1788,"KitavaGuardian",100,"",33,33,0,20,"[56,48]",23,"",""
1789,"VaalSideAreaBossVendigo",100,"",0,50,0,20,"[71,48]",37,"",""
1790,"VaalSideAreaBossBlessedSister",100,"",0,50,0,20,"[71,48]",37,"",""
1791,"VaalSideAreaBossReligiousTemplar",100,"",0,50,0,20,"[71,48]",37,"",""
1792,"VaalSideAreaBossPurgeHound",100,"",0,50,0,20,"[71,48]",37,"",""
1793,"VaalSideAreaBossBlackguardTorturer",100,"",0,50,0,20,"[71,48]",37,"",""
1794,"VaalSideAreaBossBanshee",100,"",0,50,0,20,"[224,56]",37,"",""
1795,"VaalSideAreaBossHolyFireElemental",100,"",0,50,0,20,[74],37,"",""
1796,"SpiderlingEggSpawner",100,"",0,0,0,20,[74],8,"",""
1797,"FireFox",100,"",0,0,0,0,"[48,72]",0,"",""
1798,"SkeletonCannon",100,"",25,25,0,20,[51],20,"",""
1799,"HectorTitucius",100,"",75,25,0,20,"[73,48]",33,"",""
1800,"HectorTituciusMapBoss",100,"",75,25,0,20,"[73,48]",34,"",""
1801,"MarakethBird",100,"",0,50,0,20,"[72,50]",3,"",""
1802,"MarakethBirdDelve",100,"",0,50,0,20,"[72,50]",3,"",""
1803,"MarakethBirdSpiritBossMinion",100,"",0,50,0,20,"[72,50]",3,"",""
1804,"MarakethBirdSmallFast",100,"",0,50,0,20,"[72,50]",3,"",""
1805,"MarakethBirdSmallFastDelve",100,"",0,50,0,20,"[72,50]",3,"",""
1806,"MarakethBirdArmoured",100,"",50,25,0,20,"[72,50]",20,"",""
1807,"Garukhan",100,"",0,100,0,20,"[71,48]",38,"",""
1808,"GarukhanMap",100,"",0,100,0,20,"[71,48]",34,"",""
1809,"Kira",100,"",0,0,0,20,"[71,48]",38,"",""
1810,"KiraMap",100,"",0,0,0,20,"[71,48]",34,"",""
1811,"KiraMapDesert",100,"",0,0,0,20,"[71,48]",34,"",""
1812,"GarukhanMinionSmall",100,"",50,50,0,20,"[74,79]",8,"",""
1813,"GarukhanMinionDelve",100,"",50,50,0,20,"[74,79]",8,"",1
1814,"GarukhanMinionLarge",100,"",100,0,0,20,"[74,79]",23,"",""
1815,"GarukhanMinionLargeDelve",100,"",100,0,0,20,"[74,79]",23,"",1
1816,"GarukhanMinionSmallEvent",100,"",50,50,0,20,"[74,79]",8,"",""
1817,"SandWarrior",100,"",50,50,0,20,"[74,79]",8,"",""
1818,"GarukhanMinionLargeEvent",100,"",100,0,0,20,"[74,79]",8,"",""
1819,"RaisedMummyEvent",100,"",70,0,0,40,"[73,52]",8,"",""
1820,"Scorpion",100,"",50,0,0,20,"[75,76]",5,"",""
1821,"ScorpionLarge",100,"",50,0,0,20,"[75,76]",5,"",""
1822,"ScorpionLargeBoss",100,"",50,0,0,20,"[75,76]",34,"",""
1823,"DoedreSoul",100,"",0,0,100,20,"[71,48,56,141]",38,"",""
1824,"DoedreSoulMap",100,"",0,0,100,20,"[71,48,56,141]",34,"",""
1825,"ShavronneSoul",100,"",0,0,35,20,"[71,48,56]",38,"",""
1826,"ShavronneSoulMap",100,"",0,0,35,20,"[71,48,56]",34,"",""
1827,"MaligaroSoul",100,"",0,50,50,20,"[71,48,56]",38,"",""
1828,"MaligaroSoulMap",100,"",0,50,50,20,"[71,48,56]",34,"",""
1829,"MaligaroSoulClone",100,"",0,50,50,20,"[71,48,56]",38,"",""
1830,"MaligaroSoulCloneMap",100,"",0,50,50,20,"[71,48,56]",34,"",""
1831,"UnholyTrio",100,"",0,0,0,20,"[71,48,56]",38,"",""
1832,"UnholyTrioMap",100,"",0,0,0,20,"[71,48,56]",34,"",""
1833,"BoneStalker",100,"",75,25,0,20,"[73,51]",20,"",""
1834,"GeneralAdus",100,"",100,0,0,20,"[73,51]",38,"",""
1835,"GeneralAdusMap",100,"",100,0,0,20,"[73,51]",34,"",""
1836,"DoedreStonePillar",100,"",0,0,0,0,[74],38,"",""
1837,"Lynx",100,"",0,100,0,20,"[72,49]",2,"",""
1838,"LightningOrb",100,"",0,0,200,20,[74],8,"",""
1839,"LightningTentacles",100,"",0,0,200,20,[74],8,"",""
1840,"TentacleFiend",100,"",0,0,200,20,[74],23,"",""
1841,"TentacleFiendElder",100,"",0,0,200,20,[74],23,"",""
1842,"MarakethRider",100,"",50,50,0,20,"[71,48]",8,"",""
1843,"MarakethRiderSpear",100,"",50,50,0,20,"[71,48]",8,"",""
1844,"HarbingerPortal",100,"",0,0,0,20,[74],38,"",""
1845,"HarbingerPortalDelve",100,"",0,0,0,20,[74],38,"",""
1846,"HarbingerTiger",100,"",50,50,0,20,"[72,49]",1,"",""
1847,"Shakari",100,"",0,100,0,20,"[71,48]",38,"",""
1848,"ShakariMap",100,"",0,100,0,20,"[71,48]",34,"",""
1849,"ReliquaryMonster",100,"",0,0,75,0,"[71,48,56]",6,"",""
1850,"ReliquaryMonsterEmerge",100,"",0,0,75,0,"[71,48,56]",6,"",""
1851,"ReliquaryMonsterBoss",100,"",0,0,75,0,"[71,48,56]",6,"",""
1852,"CauldronSpawner",100,"",0,0,0,0,[74],0,"",""
1853,"Droolmaw",100,"",50,0,0,20,"[73,51]",33,"",""
1854,"SkeletonMeleeBlackAbyss",100,"",15,0,0,30,"[73,51]",3,"",1
1855,"FlamebearerAbyss",100,"",0,0,0,20,[56],1,"",1
1856,"ParasiticSquidAbyss",100,"",0,50,50,20,"[50,72]",2,"",1
1857,"ParasiticSquidDelve",100,"",0,50,50,20,"[50,72]",2,"",1
1858,"MineBatAbyss",100,"",0,20,0,20,"[72,140]",3,"",1
1859,"MineBatAbyssDelve",100,"",0,20,0,20,"[72,140]",3,"",1
1860,"MineBatDelve",100,"",0,20,0,20,"[72,140]",3,"",1
1861,"SkeletonCannonAbyss",100,"",25,25,0,20,[51],36,1,""
1862,"BoneStalkerAbyss",100,"",75,25,0,20,"[73,51]",36,1,""
1863,"AbyssLichBoss2",100,"",50,0,20,20,"[73,51]",34,"",""
1864,"AbyssLichBoss",100,"",50,0,20,20,"[73,51]",34,"",""
1865,"AbyssLichBoss3",100,"",50,0,20,20,"[73,51]",34,"",""
1866,"ElderGuardian1",100,"",33,33,33,20,"[71,48]",35,"",""
1867,"ElderGuardian2",100,"",33,33,33,20,"[71,48]",35,"",""
1868,"ElderGuardian3",100,"",33,33,33,20,"[71,48]",35,"",""
1869,"ElderGuardian3Clone",100,"",33,33,33,20,"[71,48]",35,"",""
1870,"ElderGuardian4",100,"",33,33,33,20,"[71,48]",35,"",""
1871,"TheElder",100,"",33,33,2000,20,"[71,48]",35,"",""
1872,"TheElderUnstable",100,"",33,33,2000,20,"[71,48]",35,"",""
1873,"TheElderUber",100,"",33,33,2000,20,"[71,48]",35,"",""
1874,"HuhuGrubStationary",100,"",50,0,0,0,"[75,72]",19,"",1
1875,"HuhuGrubStationaryDelve",100,"",50,0,0,0,"[75,72]",19,"",1
1876,"HuhuGrubMobile",100,"",0,50,0,0,"[75,72]",2,"",1
1877,"TentaclePortal",100,"",0,0,0,20,"[74,691,698]",47,"",""
1878,"TentaclePortalElder",100,"",0,0,0,20,"[74,691,698]",36,"",""
1879,"ElderTentacleMinionLarge",100,"",0,0,50,20,"[74,691,698]",36,"",""
1880,"ElderTentacleMinionLargeSpores",100,"",0,0,50,20,"[74,691,698]",36,"",""
1881,"ElderTentacleMinionLargeSporesUber",100,"",0,0,50,20,"[74,691,698]",36,"",""
1882,"ElderTentacleMinionSmall",100,"",0,0,25,20,"[74,691,698]",8,"",""
1883,"ElderTentacleMinionLargeInfluence",100,"",0,0,50,20,"[74,691,698]",36,"",""
1884,"ElderTentacleMinionSmallInfluence",100,"",0,0,25,20,"[74,691,698]",8,"",""
1885,"RhoaSpiritBestiaryBoss",100,"",20,0,0,20,[72],2,1,""
1886,"MarakethBirdBestiary",100,"",0,50,0,20,"[72,50]",48,1,""
1887,"MarakethBirdBestiaryMinion",100,"",0,50,0,20,"[72,50]",3,"",1
1888,"MarakethBirdBestiaryMinion2",100,"",0,50,0,20,"[72,50]",3,"",1
1889,"MarakethBirdBestiarySpiritBoss",100,"",0,50,0,20,"[72,50]",34,1,""
1890,"RhoaBestiary",100,"",20,0,0,20,[72],48,1,""
1891,"RhoaBestiaryMinion",100,"",20,0,0,20,[72],2,"",1
1892,"RhoaBestiaryMinion2",100,"",20,0,0,20,[72],2,"",1
1893,"VultureBestiary",100,"",0,0,0,20,"[72,140]",48,1,""
1894,"VultureBestiaryMinion",100,"",0,0,0,20,"[72,140]",7,"",1
1895,"VultureBestiaryMinion2",100,"",0,0,0,20,"[72,140]",7,"",1
1896,"KiwethBestiary",100,"",0,20,50,20,[56],48,1,""
1897,"KiwethBestiaryMinion",100,"",0,20,50,20,[56],2,"",1
1898,"KiwethBestiaryMinion2",100,"",0,20,50,20,[56],2,"",1
1899,"KiwethBestiarySpiritBoss",100,"",0,20,50,20,[56],34,"",""
1900,"Snake1Bestiary",100,"",15,15,0,20,"[72,50]",48,1,""
1901,"Snake1BestiaryMinion",100,"",15,15,0,20,"[72,50]",5,"",1
1902,"Snake1BestiaryMinion2",100,"",15,15,0,20,"[72,50]",5,"",1
1903,"SnakeBestiarySpiritBoss",100,"",15,15,0,20,"[72,50]",34,"",""
1904,"SnakeBestiarySpiritBossClone",100,"",15,15,0,20,"[72,50]",34,"",""
1905,"Snake2Bestiary",100,"",15,15,0,20,"[72,50]",48,1,""
1906,"Snake2BestiaryMinion",100,"",15,15,0,20,"[72,50]",5,"",1
1907,"Snake2BestiaryMinion2",100,"",15,15,0,20,"[72,50]",5,"",1
1908,"IguanaBestiary",100,"",0,20,50,20,"[72,50]",48,1,""
1909,"IguanaBestiaryMinion",100,"",0,20,50,20,"[72,50]",22,"",1
1910,"IguanaBestiaryMinion2",100,"",0,20,50,20,"[72,50]",22,"",1
1911,"ChimeraBestiarySpiritBoss",100,"",0,20,50,20,"[72,50]",34,"",""
1912,"HellionBestiary",100,"",25,25,0,20,"[72,49]",48,1,""
1913,"HellionBestiaryMinion",100,"",25,25,0,20,"[72,49]",1,"",1
1914,"HellionBestiaryMinion2",100,"",25,25,0,20,"[72,49]",1,"",1
1915,"LynxBestiary",100,"",0,75,0,20,"[72,49]",48,1,""
1916,"LynxBestiaryBossMinion",100,"",0,75,0,20,"[72,49]",38,1,""
1917,"LynxBestiaryMinion",100,"",0,75,0,20,"[72,49]",2,"",1
1918,"LynxBestiaryMinion2",100,"",0,75,0,20,"[72,49]",2,"",1
1919,"TigerBestiary",100,"",50,50,0,20,"[72,49]",48,1,""
1920,"TigerBestiaryBossMinion",100,"",50,50,0,20,"[72,49]",38,1,""
1921,"TigerBestiaryMinion",100,"",50,50,0,20,"[72,49]",1,"",1
1922,"TigerBestiaryMinion2",100,"",50,50,0,20,[],1,"",1
1923,"TigerBestiarySpiritBoss",100,"",50,50,0,20,"[72,49]",34,"",""
1924,"WolfBestiary",100,"",10,10,0,20,"[72,49]",48,1,""
1925,"WolfBestiaryBossMinion",100,"",10,10,0,20,"[72,49]",38,1,""
1926,"WolfBestiaryMinion",100,"",10,10,0,20,"[72,49]",2,"",1
1927,"WolfBestiaryMinion2",100,"",10,10,0,20,"[72,49]",2,"",1
1928,"NessaCrabSpiritBoss",100,"",50,50,0,20,"[72,75]",34,"",""
1929,"InsectSpawnerBestiary",100,"",0,0,0,20,"[72,75,141]",48,1,""
1930,"InsectSpawnerBestiaryMinion",100,"",0,0,0,20,"[72,75,141]",0,"",1
1931,"InsectSpawnerBestiaryMinion2",100,"",0,0,0,20,"[72,75,141]",0,"",1
1932,"SandLeaperBestiary",100,"",0,50,0,20,[72],48,1,""
1933,"SandLeaperBestiaryMinion",100,"",0,50,0,20,[72],3,"",1
1934,"SandLeaperBestiaryMinion2",100,"",0,50,0,20,[72],3,"",1
1935,"RootSpiderBestiary",100,"",0,0,0,20,"[72,75,141]",48,1,""
1936,"RootSpiderBestiaryMinion",100,"",0,0,0,20,"[72,75,141]",19,"",1
1937,"RootSpiderBestiaryMinion2",100,"",0,0,0,20,"[72,75,141]",19,"",1
1938,"RootSpiderBestiarySpiritBoss",100,"",0,0,0,20,"[72,75,141]",34,"",""
1939,"ScorpionBestiary",100,"",50,0,0,20,"[75,76]",48,1,""
1940,"ScorpionBestiaryMinion",100,"",50,0,0,20,"[75,76]",5,"",1
1941,"ScorpionBestiaryMinion2",100,"",50,0,0,20,"[75,76]",5,"",1
1942,"ScorpionBestiarySpiritBoss",100,"",0,0,0,20,"[72,75,141]",34,"",""
1943,"SpiderPlagueBestiary",100,"",0,0,0,20,"[72,76]",48,1,""
1944,"SpiderPlagueBestiaryMinion",100,"",0,0,0,20,"[72,76]",12,"",1
1945,"SpiderPlagueBestiaryMinion2",100,"",0,0,0,20,"[72,76]",12,"",1
1946,"SpiderPlatedBestiary",100,"",0,0,0,20,"[72,76]",48,1,""
1947,"SpiderPlatedBestiaryMinion",100,"",0,0,0,20,"[72,76]",14,"",1
1948,"SpiderPlatedBestiaryMinion2",100,"",0,0,0,20,"[72,76]",14,"",1
1949,"SpiderPlatedBestiarySpiritBoss",100,"",0,0,0,20,"[72,76]",34,1,""
1950,"Spider5Bestiary",100,"",0,0,0,20,"[72,76]",48,1,""
1951,"Spider5BestiaryMinion",100,"",0,0,0,20,"[72,76]",11,"",1
1952,"Spider5BestiaryMinion2",100,"",0,0,0,20,"[72,76]",11,"",1
1953,"SpikerBestiary",100,"",15,15,0,20,"[72,49]",48,1,""
1954,"SpikerBestiaryBossMinion",100,"",15,15,0,20,"[72,49]",38,1,""
1955,"SpikerBestiaryMinion",100,"",15,15,0,20,"[72,49]",2,"",1
1956,"SpikerBestiaryMinion2",100,"",15,15,0,20,"[72,49]",2,"",1
1957,"BullBestiary",100,"",100,0,0,20,"[56,72,138,141]",48,1,""
1958,"BullBestiaryMinion",100,"",100,0,0,20,"[56,72,138,141]",2,"",1
1959,"BullBestiaryMinion2",100,"",100,0,0,20,"[56,72,138,141]",2,"",1
1960,"BeastBestiary",100,"",60,0,0,20,"[72,49,141]",48,1,""
1961,"BeastBestiaryBossMinion",100,"",60,0,0,20,"[72,49,141]",38,1,""
1962,"BeastBestiaryMinion",100,"",30,0,0,20,"[72,49]",0,"",1
1963,"BeastBestiaryMinion2",100,"",60,0,0,20,"[72,49,141]",0,"",1
1964,"DropBearBestiary",100,"",50,50,0,20,[72],48,1,""
1965,"DropBearBestiaryMinion",100,"",50,50,0,20,[72],1,"",1
1966,"DropBearBestiaryMinion2",100,"",50,50,0,20,[72],1,"",1
1967,"ChieftainBestiary",100,"",20,0,0,20,"[72,49]",18,"",""
1968,"BloodChieftainBestiary",100,"",20,0,0,20,"[72,49]",48,1,""
1969,"BloodChieftainBestiaryBossMinion",100,"",20,0,0,20,"[72,49]",38,1,""
1970,"BloodChieftainBestiaryMinion",100,"",20,0,0,20,"[72,49]",18,"",1
1971,"BloodChieftainBestiaryMinion2",100,"",20,0,0,20,"[72,49]",18,"",1
1972,"BloodMonkeyBestiary",100,"",0,15,0,20,"[72,49]",48,1,""
1973,"BloodMonkeyBestiaryMinion",100,"",0,15,0,20,"[72,49]",1,"",1
1974,"BloodMonkeyBestiaryMinion2",100,"",0,15,0,20,"[72,49]",1,"",1
1975,"GoatmanBestiary",100,"",15,5,0,20,"[72,49,48]",48,1,""
1976,"GoatmanBestiaryMinion",100,"",15,5,0,20,"[72,49,48]",1,"",1
1977,"GoatmanBestiaryMinion2",100,"",15,5,0,20,"[72,49,48]",1,"",1
1978,"HoundBestiary",100,"",10,10,0,20,"[56,72]",48,1,""
1979,"HoundBestiaryMinion",100,"",10,10,0,20,"[56,72]",1,"",1
1980,"HoundBestiaryMinion2",100,"",10,10,0,20,"[56,72]",1,"",1
1981,"PitbullBestiary",100,"",40,60,0,20,"[48,72,56,138]",48,1,""
1982,"PitbullBestiaryMinion",100,"",40,60,0,20,"[48,72,56,138]",1,"",1
1983,"PitbullBestiaryMinion2",100,"",40,60,0,20,"[48,72,56,138]",1,"",1
1984,"PurgeHoundBestiary",100,"",50,50,0,20,"[49,72]",48,"",""
1985,"PurgeHoundBestiaryMinion",100,"",50,50,0,20,"[49,72]",17,"",""
1986,"PurgeHoundBestiaryMinion2",100,"",50,50,0,20,"[49,72]",17,"",""
1987,"SandSpitterBestiary",100,"",0,0,0,20,"[72,75]",48,1,""
1988,"SandSpitterBestiaryMinion",100,"",0,0,0,20,"[72,75]",3,"",1
1989,"SandSpitterBestiaryMinion2",100,"",0,0,0,20,"[72,75]",3,"",1
1990,"ShieldCrabBestiary",100,"",25,0,0,20,"[72,75]",48,1,""
1991,"ShieldCrabBestiaryMinion",100,"",25,0,0,20,"[72,75]",1,"",1
1992,"ShieldCrabBestiaryMinion2",100,"",25,0,0,20,"[72,75]",1,"",1
1993,"CrabParasiteLargeBestiary",100,"",50,0,0,20,"[72,141]",48,1,""
1994,"CrabParasiteLargeBestiaryMinion",100,"",50,0,0,20,"[72,141]",0,"",1
1995,"CrabParasiteLargeBestiaryMinion2",100,"",50,0,0,20,"[72,141]",0,"",1
1996,"CrabSpiderBestiary",100,"",50,0,0,20,"[72,141]",48,1,""
1997,"CrabSpiderBestiaryMinion",100,"",50,0,0,20,"[72,141]",1,"",1
1998,"CrabSpiderBestiaryMinion2",100,"",50,0,0,20,"[72,141]",1,"",1
1999,"FrogBestiary",100,"",0,20,0,20,[72],48,1,""
2000,"FrogBestiaryMinion",100,"",0,20,0,20,[72],3,"",1
2001,"FrogBestiaryMinion2",100,"",0,20,0,20,[72],3,"",1
2002,"GemFrogBestiary",100,"",0,50,0,20,"[72,50]",48,1,""
2003,"GemFrogBestiaryMinion",100,"",0,50,0,20,"[72,50]",6,"",1
2004,"GemFrogBestiaryMinion2",100,"",0,50,0,20,"[72,50]",6,"",1
2005,"ParasiticSquidBestiary",100,"",0,50,50,20,"[50,72]",48,1,""
2006,"ParasiticSquidBestiaryMinion",100,"",0,50,50,20,"[50,72]",2,"",1
2007,"ParasiticSquidBestiaryMinion2",100,"",0,50,50,20,"[50,72]",2,"",1
2008,"SeaWitchSpawnBestiary",100,"",0,0,100,20,[56],48,1,""
2009,"SeaWitchSpawnBestiarySpellClone",100,"",0,0,100,20,[56],19,"",""
2010,"SeaWitchSpawnBestiaryMinion",100,"",0,0,100,20,[56],19,"",1
2011,"SeaWitchSpawnBestiaryMinion2",100,"",0,0,100,20,[56],19,"",1
2012,"SquidBestiary",100,"",0,40,60,20,[72],48,1,""
2013,"SquidBestiaryMinion",100,"",0,40,60,20,[72],3,"",1
2014,"SquidBestiaryMinion2",100,"",0,40,60,20,[72],3,"",1
2015,"SeaWitchBestiaryMinion",100,"",0,0,100,20,[56],19,"",""
2016,"SummonedAnomaly",100,"",0,0,0,20,[74],0,"",""
2017,"Vilenta",100,"",100,0,100,20,[56],38,"",""
2018,"VilentaMap",100,"",100,0,100,20,[56],38,"",""
2019,"BeastCatcher",100,"",0,100,0,20,"[71,48]",23,"",""
2020,"MasterTreasureHunter",100,"",50,50,0,20,"[71,48]",34,"",""
2021,"BearFormosan",100,"",50,50,0,20,[72],2,"",""
2022,"BearFormosanGruthkul",100,"",50,50,0,20,[72],2,"",""
2023,"SpiderCocoon",100,"",0,0,0,20,[74],0,"",""
2024,"VaalSaucerBoss",100,"",100,0,1000,20,[74],34,"",""
2025,"VaalSaucerTurret",100,"",0,0,0,20,[74],34,"",""
2026,"RhoaRoyale",100,"",20,0,0,20,[72],2,"",""
2027,"BigRhoaRoyale",100,"",20,0,0,20,[72],2,"",""
2028,"ZombieStrandRoyale",100,"",50,0,0,30,"[73,52]",2,"",""
2029,"BanditBowRoyale",100,"",0,10,0,20,"[71,48]",0,"",""
2030,"BanditMeleeRoyale",100,"",20,20,0,20,"[71,48]",0,"",""
2031,"ScorpionRoyale",100,"",50,0,0,20,"[75,76]",5,"",""
2032,"MarakethBirdRoyale",100,"",0,50,0,20,"[72,50]",3,"",""
2033,"MarakethBirdFastRoyale",100,"",0,50,0,20,"[72,50]",3,"",""
2034,"LionRoyale",100,"",10,10,0,20,"[72,49]",1,"",""
2035,"LionAlphaRoyale",100,"",10,10,0,20,"[72,49]",18,"",""
2036,"LionWolfRoyale",100,"",10,10,0,20,"[72,49]",2,"",""
2037,"CrabParasiteSmallRoyale",100,"",0,50,0,20,[72],1,"",""
2038,"CrabParasiteMediumRoyale",100,"",0,50,0,20,[72],1,"",""
2039,"CrabParasiteLargeRoyale",100,"",50,0,0,20,"[72,141]",1,"",""
2040,"WaterElementalRoyale",100,"",0,0,50,20,"[74,55]",1,"",""
2041,"SpiderRoyale",100,"",0,0,0,20,"[72,76]",3,"",""
2042,"SnakeRoyale",100,"",15,15,0,20,"[72,50]",5,"",""
2043,"BloodMonkeyRoyale",100,"",0,15,0,20,"[72,49]",1,"",""
2044,"BloodChieftainRoyale",100,"",20,0,0,20,"[72,49]",18,"",""
2045,"FragmentRoyale",100,"",0,0,50,20,[74],4,"",""
2046,"ConstructCasterFireRoyale",100,"",15,0,100,20,[74],18,"",""
2047,"ConstructCasterColdRoyale",100,"",0,15,100,20,[74],19,"",""
2048,"ConstructCasterLightningRoyale",100,"",0,0,100,20,[74],20,"",""
2049,"SnakeSlitherRoyale",100,"",20,10,0,20,"[72,50]",5,"",""
2050,"ConstructMeleeRoyale",100,"",100,0,0,30,[74],8,"",""
2051,"VaalArchitect",100,"",0,0,100,20,"[71,224]",36,"",""
2052,"TempleVaalArchitect",100,"",0,0,100,20,"[71,224]",36,"",""
2053,"HoodedVaalArchitectBoss",100,"",0,0,100,20,"[71,224]",36,"",""
2054,"HoodedVaalArchitectBoss2",100,"",0,0,100,20,"[71,224]",36,"",""
2055,"VaalCultistSpear",100,"",20,40,0,20,"[224,71]",8,"",1
2056,"VaalCultistSpearMap",100,"",20,40,0,20,"[224,71]",8,"",1
2057,"VaalCultistSpearTemple",100,"",20,40,0,20,"[224,71]",8,"",1
2058,"VaalCultistSpearTempleMap",100,"",20,40,0,20,"[224,71]",8,"",1
2059,"VaalCultistSpearMapSideArea",100,"",20,40,0,20,"[224,71]",8,"",1
2060,"VaalCultistSpearChampion",100,"",20,40,0,20,"[224,71]",47,"",1
2061,"VaalCultistSpearChampionMap",100,"",20,40,0,20,"[224,71]",47,"",1
2062,"VaalCultistSpearChampionTemple",100,"",20,40,0,20,"[224,71]",47,"",1
2063,"VaalCultistSpearChampionTempleMap",100,"",20,40,0,20,"[224,71]",47,"",1
2064,"VaalCultistDaggers",100,"",20,40,0,20,"[224,71]",8,"",1
2065,"VaalCultistDaggersMap",100,"",20,40,0,20,"[224,71]",8,"",1
2066,"VaalCultistDaggersTemple",100,"",20,40,0,20,"[224,71]",8,"",1
2067,"VaalCultistDaggersTempleMap",100,"",20,40,0,20,"[224,71]",8,"",1
2068,"VaalCultistDaggersMapSideArea",100,"",20,40,0,20,"[224,71]",8,"",1
2069,"VaalCultistKnifestick",100,"",20,40,0,20,"[224,71]",8,"",1
2070,"VaalCultistKnifestickMap",100,"",20,40,0,20,"[224,71]",8,"",1
2071,"VaalCultistKnifestickTemple",100,"",20,40,0,20,"[224,71]",8,"",1
2072,"VaalCultistKnifestickTempleMap",100,"",20,40,0,20,"[224,71]",8,"",1
2073,"VaalCultistKnifestickMapSideArea",100,"",20,40,0,20,"[224,71]",8,"",1
2074,"VaalCultistDaggersDelve",100,"",20,40,0,20,"[224,71]",8,"",""
2075,"VaalCultistKnifestickDelve",100,"",20,40,0,20,"[224,71]",8,"",""
2076,"VaalCultistSpearDelve",100,"",20,40,0,20,"[224,71]",8,"",""
2077,"VaalCultistSpearChampionDelve",100,"",20,40,0,20,"[224,71]",8,"",""
2078,"VaalFragmentIncursion",100,"",0,0,50,20,[74],4,"",1
2079,"VaalFragmentIncursionMap",100,"",0,0,50,20,[74],4,"",1
2080,"VaalFragmentIncursionTemple",100,"",0,0,50,20,[74],4,"",1
2081,"VaalFragmentIncursionTempleMap",100,"",0,0,50,20,[74],4,"",1
2082,"VaalSnakeSlitherIncursion",100,"",20,10,0,20,"[72,50]",5,"",1
2083,"VaalSnakeSlitherIncursionMap",100,"",20,10,0,20,"[72,50]",5,"",1
2084,"VaalSnakeSlitherIncursionTemple",100,"",20,10,0,20,"[72,50]",5,"",1
2085,"VaalSnakeSlitherIncursionTempleMap",100,"",20,10,0,20,"[72,50]",5,"",1
2086,"VaalConstructIncursion",100,"",100,0,0,30,[74],8,"",1
2087,"VaalConstructIncursionMap",100,"",100,0,0,30,[74],8,"",1
2088,"VaalConstructIncursionTemple",100,"",100,0,0,30,[74],8,"",1
2089,"VaalConstructIncursionTempleMap",100,"",100,0,0,30,[74],8,"",1
2090,"VaalConstructIncursionChampion",100,"",100,0,0,30,[74],47,"",1
2091,"VaalConstructIncursionChampionMap",100,"",100,0,0,30,[74],47,"",1
2092,"VaalConstructIncursionChampionTemple",100,"",100,0,0,30,[74],47,"",1
2093,"VaalConstructIncursionChampionTempleMap",100,"",100,0,0,30,[74],47,"",1
2094,"VaalSacrificeDemon",100,"",0,0,0,20,[56],8,"",1
2095,"VaalSnakeTemple",100,"",15,15,0,20,"[72,50]",5,"",""
2096,"VaalSnakeTempleMap",100,"",15,15,0,20,"[72,50]",5,"",""
2097,"VaalBloodChieftainTemple",100,"",20,0,0,20,"[72,49]",18,"",""
2098,"VaalBloodChieftainTempleMap",100,"",20,0,0,20,"[72,49]",18,"",""
2099,"VaalBloodMonkeyTemple",100,"",0,15,0,20,"[72,49]",1,"",""
2100,"VaalBloodMonkeyTempleMap",100,"",0,15,0,20,"[72,49]",1,"",""
2101,"VaalGemFrogTemple",100,"",0,50,0,20,"[72,50]",6,"",""
2102,"VaalGemFrogTempleMap",100,"",0,50,0,20,"[72,50]",6,"",""
2103,"VaalIguanaTemple",100,"",0,20,50,20,"[72,50]",22,"",""
2104,"VaalIguanaTempleMap",100,"",0,20,50,20,"[72,50]",22,"",""
2105,"VaalConstructRangedIncursion",100,"",0,10,0,20,[74],8,"",""
2106,"VaalConstructRangedIncursionMap",100,"",0,10,0,20,[74],8,"",""
2107,"VaalConstructRangedIncursionTemple",100,"",0,10,0,20,[74],8,"",""
2108,"VaalConstructRangedIncursionTempleMap",100,"",0,10,0,20,[74],8,"",""
2109,"VaalConstructLargeIncursion",100,"",80,0,0,20,[74],23,"",""
2110,"VaalConstructLargeIncursionMap",100,"",80,0,0,20,[74],23,"",""
2111,"VaalConstructLargeIncursionTemple",100,"",80,0,0,20,[74],23,"",""
2112,"VaalConstructLargeIncursionTempleMap",100,"",80,0,0,20,[74],23,"",""
2113,"VaalWraith",100,"",0,0,20,20,"[73,53]",2,"",1
2114,"VaalWraithMap",100,"",0,0,20,20,"[73,53]",2,"",1
2115,"VaalWraithRanged",100,"",0,0,20,20,"[73,53]",2,"",1
2116,"VaalWraithRangedMap",100,"",0,0,20,20,"[73,53]",2,"",1
2117,"VaalWraithChampion",100,"",0,0,100,20,"[73,53]",19,"",1
2118,"VaalWraithChampionTreasurer",100,"",0,0,100,20,"[73,53]",19,"",1
2119,"VaalWraithChampionMap",100,"",0,0,100,20,"[73,53]",19,"",1
2120,"VaalWraithBossDelve",100,"",0,0,100,20,"[73,53]",19,"",""
