"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","i32","i32","string","rid","rid"
1123,"HeistReliquary1","Metadata/EnvironmentSettings/HeistReliquary1.env","",2387,2387,0,0,"NoMusic","",""
1124,"HeistReliquary2","Metadata/EnvironmentSettings/HeistReliquary2.env","",2387,2387,0,0,"NoMusic","",""
1125,"HeistReliquary3","Metadata/EnvironmentSettings/HeistReliquary3.env","",2387,2387,0,0,"NoMusic","",""
1126,"HeistLibrary1","Metadata/EnvironmentSettings/HeistLibrary1.env","",2387,2387,0,0,"NoMusic","",""
1127,"HeistLibrary2","Metadata/EnvironmentSettings/HeistLibrary2.env","",2387,2387,0,0,"NoMusic","",""
1128,"HeistLibrary3","Metadata/EnvironmentSettings/HeistLibrary3.env","",2387,2387,0,0,"NoMusic","",""
1129,"HeistLibraryGarden","Metadata/EnvironmentSettings/HeistLibraryEntranceGarden.env","",2387,2387,0,0,"NoMusic","",""
1130,"HeistRobotTunnels1","Metadata/EnvironmentSettings/HeistRobotTunnels1.env","",2387,2387,0,0,"NoMusic","",""
1131,"HeistRobotTunnels2","Metadata/EnvironmentSettings/HeistRobotTunnels2.env","",2387,2387,0,0,"NoMusic","",""
1132,"HeistRobotTunnels3","Metadata/EnvironmentSettings/HeistRobotTunnels3.env","",2387,2387,0,0,"NoMusic","",""
1133,"HeistRobotTunnelsCanals","Metadata/EnvironmentSettings/HeistRobotTunnelsCanals.env","",2387,2387,0,0,"NoMusic","",""
1134,"HeistSewers1","Metadata/EnvironmentSettings/HeistSewers1.env","",2387,2387,0,0,"NoMusic","",""
1135,"HeistSewers2","Metadata/EnvironmentSettings/HeistSewers2.env","",2387,2387,0,0,"NoMusic","",""
1136,"HeistSewers3","Metadata/EnvironmentSettings/HeistSewers3.env","",2387,2387,0,0,"NoMusic","",""
1137,"HeistSewersArcade","Metadata/EnvironmentSettings/HeistSewersArcade.env","",2387,2387,0,0,"NoMusic","",""
1138,"HeistSewersLeadIn","Metadata/EnvironmentSettings/HeistLeadin_Sewers1.env","",2387,2387,0,0,"NoMusic","",""
1139,"HeistCourts1","Metadata/EnvironmentSettings/HeistCourts1.env","",2387,2387,0,0,"NoMusic","",""
1140,"HeistCourts2","Metadata/EnvironmentSettings/HeistCourts2.env","",2387,2387,0,0,"NoMusic","",""
1141,"HeistCourts3","Metadata/EnvironmentSettings/HeistCourts3.env","",2387,2387,0,0,"NoMusic","",""
1142,"HeistCourtsSanctum","Metadata/EnvironmentSettings/HeistCourtsSanctum.env","",2387,2387,0,0,"NoMusic","",""
1143,"HeistMansion1","Metadata/EnvironmentSettings/Heist_Mansion1.env","",2387,2387,0,0,"NoMusic","",""
1144,"HeistMansion2","Metadata/EnvironmentSettings/Heist_Mansion2.env","",2387,2387,0,0,"NoMusic","",""
1145,"HeistMansion3","Metadata/EnvironmentSettings/Heist_Mansion3.env","",2387,2387,0,0,"NoMusic","",""
1146,"HeistLeadin_Cellar1","Metadata/EnvironmentSettings/HeistLeadin_Cellar1.env","",2387,2387,0,0,"NoMusic","",""
1147,"HeistLeadin_Chimney1","Metadata/EnvironmentSettings/HeistLeadin_Chimney1.env","",2387,2387,0,0,"NoMusic","",""
1148,"HeistLeadin_CaveToMine1","Metadata/EnvironmentSettings/HeistLeadin_CaveToMine1.env","",2387,2387,0,0,"NoMusic","",""
1149,"HeistLeadin_FoothillsToMine1","Metadata/EnvironmentSettings/HeistLeadin_FoothillsToMine1.env","",2387,2387,0,0,"NoMusic","",""
1150,"HeistLeadin_Garden1","Metadata/EnvironmentSettings/HeistLeadin_Garden1.env","",2387,2387,0,0,"NoMusic","",""
1151,"HeistLeadin_Ossuary1","Metadata/EnvironmentSettings/HeistLeadin_Ossuary1.env","",2387,2387,0,0,"NoMusic","",""
1152,"HeistBoss_AdmiralDarnaw","Metadata/EnvironmentSettings/HeistBoss_AdmiralDarnaw1.env","",2387,2387,0,0,"NoMusic","",""
1153,"HeistBoss_FreidrichTarollo","Metadata/EnvironmentSettings/HeistBoss_FreidrichTarollo1.env","",2387,2387,0,0,"NoMusic","",""
1154,"HeistBoss_Jamanra","Metadata/EnvironmentSettings/HeistBoss_Jamanra.env","",2387,2387,0,0,"NoMusic","",""
1155,"HeistBoss_Nashta","Metadata/EnvironmentSettings/HeistBoss_Nashta.env","",2387,2387,0,0,"NoMusic","",""
1156,"HeistBoss_Twins","Metadata/EnvironmentSettings/HeistBoss_Twins.env","",2387,2387,0,0,"NoMusic","",""
1157,"HeistBoss_Unbreakable","Metadata/EnvironmentSettings/HeistBoss_Unbreakable1.env","",2387,2387,0,0,"NoMusic","",""
1158,"HeistBoss_FightMusic","Metadata/EnvironmentSettings/HeistBossFight.env","",2387,2387,0,0,"NoMusic","",""
1159,"LeagueHarvest","Metadata/EnvironmentSettings/LeagueHarvest.env","",2387,2387,0,0,"NoMusic","",53
1160,"LeagueHarvestCombat","Metadata/EnvironmentSettings/LeagueHarvestCombat.env","",2387,2387,0,0,"NoMusic","",53
1161,"LeagueHarvestFinalBoss","Metadata/EnvironmentSettings/LeagueHarvestFinalBoss.env","",2387,2387,0,0,"NoMusic","",53
1162,"LeagueHarvestFinalBossOrange","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Anger.env","",2387,2387,0,0,"NoMusic","",53
1163,"LeagueHarvestFinalBossBlue","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Bulb.env","",2387,2387,0,0,"NoMusic","",53
1164,"LeagueHarvestFinalBossGreen","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Scale.env","",2387,2387,0,0,"NoMusic","",53
1165,"LeagueHarvestFinalBossRed","Metadata/EnvironmentSettings/LeagueHarvest_FinalBoss_Thorn.env","",2387,2387,0,0,"NoMusic","",53
1166,"LeagueHarvestFinalBossEmerge","Metadata/EnvironmentSettings/LeagueHarvest_EmergeTransition.env","",2387,2387,0,0,"NoMusic","",53
1167,"SilenceOverride","Metadata/EnvironmentSettings/SilentOverride.env","",2387,2387,0,0,"NoMusic","",54
1168,"HeistSuccess","Metadata/EnvironmentSettings/HeistResolveSuccess.env","",2387,2387,0,0,"NoMusic","",54
1169,"HeistFailure","Metadata/EnvironmentSettings/HeistResolveFailure.env","",2387,2387,0,0,"NoMusic","",54
1170,"MavenHub","Metadata/EnvironmentSettings/EndGameAtlasMaven.env","",2387,2387,0,0,"NoMusic","",""
1171,"MavenBossDefault","Metadata/EnvironmentSettings/EndGameAtlasMavenBoss.env","",2387,2387,0,0,"NoMusic","",""
1172,"MavenBossFight","Metadata/EnvironmentSettings/EndGameAtlasMavenBossFight.env","",2387,2387,0,0,"NoMusic","",""
1173,"MavenBossRush","Metadata/EnvironmentSettings/EndGameAtlasMavenBossRush.env","",2387,2387,0,0,"NoMusic","",""
1174,"LeagueRitualFire","Metadata/EnvironmentSettings/LeagueRitualFire.env","",2387,2387,0,0,"NoMusic","",55
1175,"LeagueRitualCold","Metadata/EnvironmentSettings/LeagueRitualCold.env","",2387,2387,0,0,"NoMusic","",55
1176,"LeagueRitualChaos","Metadata/EnvironmentSettings/LeagueRitualChaos.env","",2387,2387,0,0,"NoMusic","",55
1177,"LeagueRitualChaos2","Metadata/EnvironmentSettings/LeagueRitualChaos2.env","",2387,2387,0,0,"NoMusic","",55
1178,"LeagueRitualCold2","Metadata/EnvironmentSettings/LeagueRitualCold2.env","",2387,2387,0,0,"NoMusic","",55
1179,"LeagueRitualFire2","Metadata/EnvironmentSettings/LeagueRitualFire2.env","",2387,2387,0,0,"NoMusic","",55
1180,"LeagueRitualGeneric","Metadata/EnvironmentSettings/LeagueRitualGeneric.env","",2387,2387,0,0,"NoMusic","",55
1181,"LeagueRitualGolden","Metadata/EnvironmentSettings/LeagueRitualGolden.env","",2387,2387,0,0,"NoMusic","",55
1182,"LeagueRitualGreenChaos","Metadata/EnvironmentSettings/LeagueRitualGreenChaos.env","",2387,2387,0,0,"NoMusic","",55
1183,"LeagueRitualLightning","Metadata/EnvironmentSettings/LeagueRitualLightning.env","",2387,2387,0,0,"NoMusic","",55
1184,"LeagueRitualLightning2","Metadata/EnvironmentSettings/LeagueRitualLightning2.env","",2387,2387,0,0,"NoMusic","",55
1185,"LeagueRitualNecromantic","Metadata/EnvironmentSettings/LeagueRitualNecromantic.env","",2387,2387,0,0,"NoMusic","",55
1186,"LeagueRitualPhysicalBlood","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood.env","",2387,2387,0,0,"NoMusic","",55
1187,"LeagueRitualPhysicalBlood2","Metadata/EnvironmentSettings/LeagueRitualPhysicalBlood2.env","",2387,2387,0,0,"NoMusic","",55
1188,"LeagueRitualVaal","Metadata/EnvironmentSettings/LeagueRitualVaal.env","",2387,2387,0,0,"NoMusic","",55
1189,"LeagueUltimatum_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Arena.env","",2387,2387,0,0,"NoMusic","",""
1190,"LeagueUltimatum_Boss_Arena","Metadata/EnvironmentSettings/LeagueUltimatum_Boss_Arena.env","",2387,2387,0,0,"NoMusic","",""
1191,"LeagueUltimatum_TimeNeutral","Metadata/EnvironmentSettings/LeagueUltimatum_TimeNeutral.env","",2387,2387,0,0,"NoMusic","",57
1192,"LeagueUltimatum_Challenge","Metadata/EnvironmentSettings/LeagueUltimatum_Challenge.env","",2387,2387,0,0,"NoMusic","",57
1193,"LeagueUltimatum_Completed","Metadata/EnvironmentSettings/LeagueUltimatum_Completed.env","",2387,2387,0,0,"NoMusic","",57
