"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","i32","rid","bool","bool","[i32]","rid","rid","bool","[rid]","i32","i32"
2019,"Cyclone","",[],0.25,0.0233,"",2,[],[],"",101051186,[],"",2,1000,210,"","",[],"","","",[],-16843010,-16843010
2020,"MonsterCyclone","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2021,"SkeletonScytheCyclone","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2022,"CageSpiderCyclone","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2023,"CageSpiderCycloneTriggerSandstorms","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2024,"BreachCyclone","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2025,"DarkExileCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2026,"LunarisCyclone","",[],1,0,"",2,[],[],"",0,[],"",2,1500,661,"","",[],"","","",[],-16843010,-16843010
2027,"VaalCyclone","",[],0.25,0.0233,"",2,[],[],"",1954752502,[],"",2,1000,209,"","",[],"","","",[],-16843010,-16843010
2028,"ExileCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2029,"ExileDuelistCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2030,"GladiatorBossCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2031,"WhiteMonsterCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2032,"EssenceWhiteMonsterCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2033,"WaterSpiralMapCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2034,"DancingDervishCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2035,"DancingDervishCycloneSlow","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2036,"WbCycloneChaosLeader","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2037,"BlueMonsterCycloneInvasion","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2038,"WbBlueCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2039,"WhiteExileCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2040,"WbWhiteCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2041,"SawbladeExileCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2042,"SawbladeAnimatedWeaponCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2043,"WbSawbladeCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2044,"MonsterGroundIceCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2045,"IceElementalIceCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2046,"GlassElementalCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2047,"IzaroIceElementalIceCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2048,"WbIceElementalIceCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2049,"TempestIceElementalIceCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2050,"MonsterDesecratedGroundCyclone","",[],0.85,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2051,"DesecratedGroundCycloneSideAreaBoss","",[],2.4,0.055,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2052,"WbDesecratedGroundCyclone","",[],2.4,0.055,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2053,"VikingCyclone","",[],3.1111,0.05,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2054,"VikingCycloneMapBoss","",[],4.1378,0.05,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2055,"VikingVinktarsCycloneShocked","",[],1.8,0.055,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2056,"MonsterCycloneRampageBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2057,"InvisibleFireCycloneIntoAWall","",[],1,0,"",2,[],[],"",0,[],"",2,1000,208,"","",[],"","","",[],-16843010,-16843010
2058,"SabreSpiderDaemonCyclone","",[],0.25,0.0233,"",4,[],[],"",0,[],"",2,1000,210,"","",[],"","","",[],-16843010,-16843010
2059,"SabreSpiderDaemonCycloneRuin","",[],0.25,0.0233,"",4,[],[],"",0,[],"",2,1000,210,"","",[],"","","",[],-16843010,-16843010
2060,"MassReviveUndead","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2061,"MassReviveUndeadCowardsTrial","",[],0.85,0,"",4,[],[],"",0,[],"",2,4000,211,"","",[],22,"","",[],-16843010,-16843010
2062,"MassReviveUndeadRhoaBossMap","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2063,"MassReviveUndeadDelveRhoa","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2064,"MassReviveUndeadMassSkeletonBoss","",[],0.85,0,"",4,[],[],"",0,[],"",2,1500,211,"","",[],"","","",[],-16843010,-16843010
2065,"MassReviveUndeadDexMissionRhoaBoss","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2066,"MassReviveUndeadZombieBossSideArea","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2067,"MassReviveUndeadTormentNecromancer","",[],0.85,0,"",4,[],[],"",0,[],"",2,6000,211,"","",[],"","","",[],-16843010,-16843010
2068,"SupportMultistrike",1,[24],1,0,"3",1,[],"[38,94,77,75,74]","",2100902429,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2069,"SupportMulticast",1,[22],1,0,"k",3,[],"[26,33,36,37,12,38,64]","",-1464158977,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2070,"SupportMulticastUnique",1,[22],1,0,"",3,[],"[26,33,36,37,12,38,64]","",1272696616,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2071,"SupportMeleeSplash",1,[21],1,0,"S",1,[8],[],"",682681978,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2072,"SupportPowerChargeOnCrit",1,"[7,1]",1,0,"P",3,[],[],"",-1622340694,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2073,"SearingBond","",[],7.4618,0.0554,"",1,[],[],"",1993132455,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2074,"ExileSearingBond","",[],16.6667,0.0395,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2075,"WbSearingBond","",[],8.8889,0.0395,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2076,"WbChaosLeaderSearingBond","",[],16.6667,0.05,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2077,"PerandusSearingBond","",[],8.8889,0.0395,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2078,"PerandusSearingBondFormation","",[],8.8889,0.0395,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2079,"MonsterSearingBondLegends","",[],12.9238,0.03,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2080,"FlamebearerBossSearingBondInvasion","",[],16.6222,0.03,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2081,"NemesisDaemonSearingBond","",[],16.6222,0.03,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2082,"StrDexMasterSearingBondDaemon","",[],16.6222,0.03,"",1,[],[],"",0,[],"",2,1000,212,"","",[],"","","",[],-16843010,-16843010
2083,"SupportIncreasedBurningDamage",1,"[7,1,25]",1,0,"b",1,[],[],"",1512172517,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2084,"SupportSummonElementalResistances",1,[77],1,0,"r",3,[],[],"",-1726509640,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
2085,"ZombieBossExtract","",[],0.85,0,"",4,[],[],"",0,[],"",2,3000,213,"","",[],"","","",[],-16843010,-16843010
2086,"ZombieBossLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,1500,14,"","",[],"","","",[],-16843010,-16843010
2087,"ZombieBossLeapSlamSpecialHillock","",[],0,0,"",4,[],[],"",0,[],"",2,1500,14,"","",[],"","","",[],-16843010,-16843010
2088,"BetrayalThaneLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2500,14,"","",[],"","","",[],-16843010,-16843010
2089,"BetrayalVaganLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2830,14,"","",[],"","","",[],-16843010,-16843010
2090,"BetrayalHillockLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,2000,14,"","",[],"","","",[],-16843010,-16843010
2091,"AfflictionMinionLeapSlam","",[],0,0,"",4,[],[],"",0,[],"",2,1570,14,"","",[],"","","",[],-16843010,-16843010
2092,"SupportCurseOnHit",1,"[1,7]",1,0,"&",3,[],"[33,36,26]","",1126527955,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2093,"SupportCurseOnHitCurse",1,"[69,97,74,32,74]",1,0,"&",3,[37],"[33,36,26,53,50]","",-705059429,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2094,"BirdmanConsumeCorpse","",[],1,0,"",4,[],[],"",0,[],"",2,2670,214,"","",[],"","","",[],-16843010,-16843010
2095,"BirdmanConsumeCorpseStrIntMission","",[],1,0,"",4,[],[],"",0,[],"",2,2670,214,"","",[],"","","",[],-16843010,-16843010
2096,"BirdmanConsumeCorpseInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,2670,214,"","",[],"","","",[],-16843010,-16843010
2097,"BirdmanConsumeCorpseSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,2670,214,"","",[],"","","",[],-16843010,-16843010
2098,"BirdmanConsumeCorpseTalisman","",[],1,0,"",4,[],[],"",0,[],"",2,2670,214,"","",[],"","","",[],-16843010,-16843010
2099,"RegurgitatorConsumeCorpse","",[],1,0,"",4,[],[],"",0,[],"",2,2630,214,"","",[],"","","",[],-16843010,-16843010
2100,"BirdmanBloodProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,215,"","",[],"","","",[],-16843010,-16843010
2101,"BirdmanBloodProjectileInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,215,"","",[],"","","",[],-16843010,-16843010
2102,"BirdmanBloodProjectileSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,1000,215,"","",[],"","","",[],-16843010,-16843010
2103,"RegurgitatorBloodProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,215,"","",[],"","","",[],-16843010,-16843010
2104,"BirdmanBloodProjectileMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,385,"","",[],"","","",[],-16843010,-16843010
2105,"RegurgitatorBloodProjectileMortar","",[],1,0,"",4,[],[],"",0,[],"",2,1000,385,"","",[],"","","",[],-16843010,-16843010
2106,"RootSpiderBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2107,"RootSpiderBurrowInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2108,"InsectWildBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2109,"AbyssMineBatBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2110,"HarvestGrubBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,700,216,"","",[],"","","",[],-16843010,-16843010
2111,"HarvestGrubBurrowFlee","",[],1,0,"",4,[],[],"",0,[],"",2,700,216,"","",[],"","","",[],-16843010,-16843010
2112,"HarvestInsectBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1333,216,"","",[],"","","",[],-16843010,-16843010
2113,"HarvestDevourerBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2114,"UltimatumSnakeBurrow","",[],1,0,"",4,[],[],"",0,[],"",2,1000,216,"","",[],"","","",[],-16843010,-16843010
2115,"RootSpiderEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2116,"RootSpiderEmergeSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2117,"InsectWildEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2118,"HarvestGrubEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,500,217,"","",[],"","","",[],-16843010,-16843010
2119,"HarvestInsectEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,2000,217,"","",[],"","","",[],-16843010,-16843010
2120,"HarvestDevourerEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2121,"AbyssMineBatEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2122,"UltimatumSnakeEmerge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,217,"","",[],"","","",[],-16843010,-16843010
2123,"Reave","",[],1,0,"",2,[],[],"",396259592,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2124,"VaalReave","",[],1,0,"",2,[],[],"",1912285133,[],"",2,1000,220,"","",[],"","","",[],-16843010,-16843010
2125,"ExileReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2126,"GemlingReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2127,"StrDexMasterReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2128,"DarkExileReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2129,"DarkExileVaalReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,220,"","",[],"","","",[],-16843010,-16843010
2130,"MonsterReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2131,"MonsterReaveDemonBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2132,"MonsterReaveInvasion","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2133,"WbReaveFire","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2134,"WbReaveChaosLeader","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2135,"PerandusReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2136,"BoarBanditReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2137,"KraitynReave","",[],1,0,"",2,[],[],"",0,[],"",2,1000,219,"","",[],"","","",[],-16843010,-16843010
2138,"DominusChillingBond","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,221,"","",[],"","","",[],-16843010,-16843010
2139,"DominusChillingBond2","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,221,"","",[],"","","",[],-16843010,-16843010
2140,"DominusChillingBond3","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,221,"","",[],"","","",[],-16843010,-16843010
2141,"DominusChillingBond4","",[],2.3636,0.0446,"",4,[],[],"",0,[],"",2,500,221,"","",[],"","","",[],-16843010,-16843010
2142,"DominusLightningSouls","",[],1.9375,0.055,"",4,[],[],"",0,[],"",2,3000,222,"","",[],"","","",[],-16843010,-16843010
2143,"LightningSoulOnDeath","",[],1.9375,0.055,"",4,[],[],"",0,[],"",2,0,326,"","",[],"","","",[],-16843010,-16843010
2144,"DominusLightningSlam","",[],1,0,"",4,[],[],"",0,[],"",2,1000,223,"","",[],"","","",[],-16843010,-16843010
2145,"TouchOfGod","",[],1,0,"",1,[],[],"",-1320208487,[],"",2,1000,883,"","",[],"","","",[],-16843010,-16843010
2146,"DominusMark","",[],1,0,"",4,[],[],"",0,[],"",2,1000,224,"","",[],"","","",[],-16843010,-16843010
2147,"DominusDemonSuicideExplosion","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],-16843010,-16843010
2148,"AnomalySuicideExplosion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],-16843010,-16843010
2149,"VolatileSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2150,"BlightBanditSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,4000,179,"","",[],"","","",[],-16843010,-16843010
2151,"VolatileSuicideExplosionMachinarium","",[],2,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2152,"VolatileSuicideExplosionPopcorn","",[],0.97,0.062,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2153,"SynthesisGolemBombExplode","",[],1.5,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2154,"PhantasmSuicideExplosion","",[],0.4,0.05,"",4,[],[],"",0,[],"",2,2000,179,"","",[],"","","",[],-16843010,-16843010
2155,"VolatileSuicideExplosionElderGuardian","",[],3.8889,0.048,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2156,"DelveVolatileExplosion","",[],3.5,0.056,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2157,"DelveVolatileExplosionSulphite","",[],0,0,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2158,"BetrayalRelicExplosion","",[],2.25,0.056,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2159,"ArchitectDemonSuicideExplosion","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],-16843010,-16843010
2160,"MarakethTornadoSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1200,984,"","",[],22,"","",[],-16843010,-16843010
2161,"DominusDemonSuicideExplosionSelf","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],-16843010,-16843010
2162,"AtziriDemonSuicideExplosionSelf","",[],2.5,0.065,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],-16843010,-16843010
2163,"VolatileMetamorphosisSuicideExplosion","",[],0.7,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2164,"VolatileMetamorphosisFireSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2165,"VolatileMetamorphosisColdSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2166,"VolatileMetamorphosisLightningSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],-16843010,-16843010
2167,"VolatileMetamorphosisSuicideExplosionSmall","",[],1.8,0.05,"",4,[],[],"",0,[],"",2,1500,179,"","",[],"","","",[],-16843010,-16843010
2168,"AfflictionVolatileSuicideExplosion","",[],3,0.034,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],-16843010,-16843010
2169,"DjinnDemonVolatileSuicideExplosion","",[],3.1111,0.0515,"",4,[],[],"",0,[],"",2,600,179,"","",[],"","","",[],-16843010,-16843010
2170,"MavenOrbSuicideExplosion","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],-16843010,-16843010
2171,"ChaosDegenAura","",[],0.9333,0.0365,"",4,[],[],"",0,[],"",2,1000,225,"","",[],"","","",[],-16843010,-16843010
2172,"WeaverHide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,226,"","",[],"","","",[],-16843010,-16843010
2173,"HideTalismanBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,226,"","",[],"","","",[],-16843010,-16843010
2174,"HideVaultBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,226,"",1,[],"","","",[],-16843010,-16843010
2175,"HideDropBearBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,226,"","",[],"","","",[],-16843010,-16843010
2176,"DominusDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],-16843010,-16843010
2177,"MonsterDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],-16843010,-16843010
2178,"MonsterDemonCleaveEnrageSide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],-16843010,-16843010
2179,"MonsterDemonCleaveEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],-16843010,-16843010
2180,"DominusDemonProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],-16843010,-16843010
2181,"DelayedBlast","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2182,"BlightDelayedBlast","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2183,"BlightDelayedBlastTriggered","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],-16843010,-16843010
2184,"DelayedBlastVastiri","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2185,"DelayedBlastBlight","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2186,"AvariusDelayedBlast","",[],8,0.04,"",4,[],[],"",0,[],"",2,1500,816,"","",[],"","","",[],-16843010,-16843010
2187,"AvariusDelayedBlastMap","",[],3.6,0.04,"",4,[],[],"",0,[],"",2,1500,816,"","",[],"","","",[],-16843010,-16843010
2188,"TolmanDelayedBlast","",[],2.59,0.04,"",4,[],[],"",0,[],"",2,1500,229,"","",[],"","","",[],-16843010,-16843010
2189,"DelayedBlastSpectre","",[],0.78,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2190,"MonsterDelayedBlastInvasion","",[],1.15,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2191,"PerandusDelayedBlast1","",[],1.15,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2192,"PerandusDelayedBlast2","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],-16843010,-16843010
2193,"BetrayalJanusDelayedBlast","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1670,229,"","",[],22,"","",[],-16843010,-16843010
2194,"BetrayalDjinnDelayedBlast","",[],1.75,0.04,"",4,[],[],"",0,[],"",2,1670,229,"","",[],22,"","",[],-16843010,-16843010
2195,"SupportCastOnCrit",1,[1],1,0,"&",2,[],"[33,36,26,12]","",121449812,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2196,"SupportCastOnCritTriggered",1,"[2,32,74]",1,0,"&",2,"[37,90]","[33,36,26,12,50]","",1580212112,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2197,"SupportCastOnMeleeKill",1,[20],1,0,"&",1,[],"[33,36,26,12]","",-1654293340,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2198,"SupportCastOnMeleeKillTriggered",1,"[2,32,74]",1,0,"&",1,"[37,90]","[33,36,26,12,50]","",-683576097,[],"",2,1000,"",1,"",[],"","","",[],-16843010,-16843010
2199,"SupportMultiTrap",1,[33],1,0,"t",2,[],[],"",1764977256,[],"",2,1000,"","","",[],"","","",[],-16843010,-16843010
