"rownum","rid","f32","rid","i32","i32"
4530,4895,196.481,2,0,0
4531,4896,295,3,0,0
4532,4899,295,3,0,0
4533,4900,295,3,0,0
4534,4898,295,3,0,0
4535,4902,80.6423,7,0,0
4536,4905,80.6423,7,0,0
4537,4906,80.6423,7,0,0
4538,4908,80.6423,7,0,0
4539,4909,80.6423,7,0,0
4540,4910,156.733,2,0,0
4541,4912,156.733,1,0,0
4542,4913,156.733,1,0,0
4543,4914,156.733,1,0,0
4544,4915,156.733,2,0,0
4545,4916,156.733,2,0,0
4546,4917,192.515,2,0,0
4547,4918,0,8,0,0
4548,4919,275,3,0,0
4549,4922,275,3,0,0
4550,4923,275,3,0,0
4551,4921,275,3,0,0
4552,4925,111.99,0,0,0
4553,4928,111.99,0,0,0
4554,4929,111.99,0,0,0
4555,4931,111.99,0,0,0
4556,4932,111.99,0,0,0
4557,4933,184.766,2,0,0
4558,4935,184.766,2,0,0
4559,4936,184.766,2,0,0
4560,4937,184.766,2,0,0
4561,4938,184.766,2,0,0
4562,4939,184.766,2,0,0
4563,4940,192.515,2,0,0
4564,4941,0,8,0,0
4565,4942,0,8,0,0
4566,4943,0,8,0,0
4567,4944,208.273,2,0,0
4568,4946,208.273,3,0,0
4569,4947,208.273,3,0,1065353216
4570,4948,208.273,3,0,0
4571,4949,81.8,2,0,0
4572,4950,81.8,2,0,0
4573,4951,232.69,2,0,0
4574,4952,232.69,2,0,0
4575,4953,95.9067,8,0,0
4576,4954,95.9067,8,0,0
4577,4955,95.9067,8,0,0
4578,4956,95.9067,7,0,0
4579,4957,109.028,7,0,0
4580,4958,109.028,7,0,0
4581,4959,109.028,7,0,0
4582,4960,109.028,8,0,0
4583,4961,233.236,0,0,0
4584,4962,233.236,2,0,0
4585,4963,232.984,2,0,0
4586,4964,0,8,0,0
4587,4965,0,8,0,0
4588,4966,0,8,0,0
4589,4967,188.993,2,0,0
4590,4969,188.993,1,0,0
4591,4970,188.993,1,0,0
4592,4971,188.993,1,0,0
4593,4972,182.732,2,0,0
4594,4973,182.732,2,0,0
4595,4974,190.994,2,0,0
4596,4975,182.732,2,0,0
4597,4976,182.732,2,0,0
4598,4977,160.29,2,0,0
4599,4978,182.732,2,0,0
4600,4979,182.732,2,0,0
4601,4980,171.613,2,0,0
4602,4981,182.732,2,0,0
4603,4982,182.732,2,0,0
4604,4983,450,5,0,0
4605,4985,450,5,0,0
4606,4986,450,5,-6,1051260355
4607,4987,450,5,0,0
4608,4988,560,5,0,0
4609,4989,560,5,0,0
4610,4990,560,5,0,0
4611,4991,600,5,0,0
4612,4992,600,5,0,0
4613,4993,600,6,-10,0
4614,4994,600,5,0,0
4615,4995,600,5,0,0
4616,4997,600,5,0,0
4617,4998,600,6,-10,0
4618,4999,600,5,0,0
4619,5000,137.586,0,0,0
4620,5001,137.586,0,0,0
4621,5002,137.586,0,0,0
4622,5003,137.586,0,0,0
4623,5004,253.518,3,0,0
4624,5005,378.739,4,0,0
4625,5006,206.781,2,0,0
4626,5007,206.781,2,0,0
4627,5008,206.781,2,0,1065353216
4628,5009,206.781,2,0,0
4629,5010,173.658,2,0,0
4630,5011,240.621,3,0,0
4631,5012,0,8,0,0
4632,5013,160.51,2,0,0
4633,5014,171.013,2,0,0
4634,5015,176.056,2,0,0
4635,5016,175.595,2,0,0
4636,5017,198.016,3,0,0
4637,5019,198.016,3,0,0
4638,5020,198.016,3,0,0
4639,5021,198.016,3,0,0
4640,5022,132.489,3,0,0
4641,5023,132.489,3,0,0
4642,5025,132.49,0,0,0
4643,5026,132.49,0,0,0
4644,5028,136.405,0,0,0
4645,5029,170.598,2,0,0
4646,5030,170.598,2,0,0
4647,5031,170.598,2,0,0
4648,5032,170.598,2,0,0
4649,5033,170.598,2,0,0
4650,5034,170.598,2,0,0
4651,5035,170.598,2,0,0
4652,5036,170.598,2,0,0
4653,5037,170.598,2,0,0
4654,5038,170.598,2,0,0
4655,5039,170.598,2,0,0
4656,5040,170.598,2,0,0
4657,5041,170.598,2,0,0
4658,5042,170.598,2,0,0
4659,5043,170.598,2,0,0
4660,5044,170.598,2,0,0
4661,5045,170.598,2,0,0
4662,5046,170.598,2,0,0
4663,5047,170.598,2,0,0
4664,5048,170.598,2,0,0
4665,5049,170.598,2,0,0
4666,5050,170.598,2,0,0
4667,5051,170.598,2,0,0
4668,5052,170.598,2,0,0
4669,5053,170.598,2,0,0
4670,5054,170.598,2,0,0
4671,5055,170.598,2,0,0
4672,5056,170.598,2,0,0
4673,5057,170.598,2,0,0
4674,5058,170.598,2,0,0
4675,5059,170.598,2,0,0
4676,5060,170.598,2,0,0
4677,5061,170.598,2,0,0
4678,5062,170.598,2,0,0
4679,5063,170.598,2,0,0
4680,5064,170.598,2,0,0
4681,5065,170.598,2,0,0
4682,5066,170.598,2,0,0
4683,5067,170.598,2,0,0
4684,5068,170.598,2,0,0
4685,5069,170.598,2,0,0
4686,5070,170.598,2,0,0
4687,5071,170.598,2,0,0
4688,5072,170.598,2,0,0
4689,5073,170.598,2,0,0
4690,5074,170.598,2,0,0
4691,5075,170.598,2,0,0
4692,5076,170.598,2,0,0
4693,5077,170.598,2,0,0
4694,5078,170.598,2,0,0
4695,5079,170.598,2,0,0
4696,5080,170.598,2,0,0
4697,5081,170.598,2,0,0
4698,5082,170.598,2,0,0
4699,5083,170.598,2,0,0
4700,5084,177.384,2,0,0
4701,5085,177.384,2,0,0
4702,5086,177.384,2,0,0
4703,5087,177.384,2,0,0
4704,5088,177.384,2,0,0
4705,5089,177.384,2,0,0
4706,5090,177.384,2,0,0
4707,5091,177.384,2,0,0
4708,5092,177.384,2,0,0
4709,5093,177.384,2,0,0
4710,5094,177.384,2,0,0
4711,5095,177.384,2,0,0
4712,5096,177.384,2,0,0
4713,5097,177.384,2,0,0
4714,5098,177.384,2,0,0
4715,5099,177.384,2,0,0
4716,5100,177.384,3,0,0
4717,5108,0,8,0,0
4718,5109,0,8,0,0
4719,5110,0,8,0,0
4720,5111,0,8,0,0
4721,5112,170.598,2,0,0
4722,5113,170.598,2,0,0
4723,5114,170.598,2,0,0
4724,5115,170.598,2,0,0
4725,5116,170.598,2,0,0
4726,5117,170.598,2,0,0
4727,5124,306.303,4,0,0
4728,5125,306.303,4,0,0
4729,5126,306.303,4,0,0
4730,5127,306.303,4,0,0
4731,5128,306.303,4,0,0
4732,5129,306.303,4,0,0
4733,5135,120.119,2,0,0
4734,5136,120.119,0,0,0
4735,5137,120.119,0,0,0
4736,5138,116.367,0,0,0
4737,5139,116.367,0,0,0
4738,5140,201.066,2,0,0
4739,5141,48.934,0,0,0
4740,5142,48.934,7,0,0
4741,5143,48.934,7,0,0
4742,5144,210.629,2,0,0
4743,5145,210.629,2,0,0
4744,5146,169.45,2,0,0
4745,5147,169.631,2,0,0
4746,5148,168.883,2,0,0
4747,5149,168.977,2,0,0
4748,5150,192.021,2,0,0
4749,5151,192.021,2,0,0
4750,5152,192.021,2,0,0
4751,5153,192.021,2,0,0
4752,5154,181.528,2,0,0
4753,5155,180.558,2,0,0
4754,5156,181.628,2,0,0
4755,5157,181.628,2,0,0
4756,5158,160.158,2,0,0
4757,5159,206.857,2,0,0
4758,5161,206.857,3,0,0
4759,5162,200.405,3,0,0
4760,5163,206.857,2,0,0
4761,5165,206.857,2,0,0
4762,5167,206.857,2,0,0
4763,5169,182.758,2,0,0
4764,5170,189.862,2,0,0
4765,5172,173.018,2,0,0
4766,5173,174.177,2,0,0
4767,5174,172.492,2,0,0
4768,5175,171.793,2,0,0
4769,5177,218.727,2,0,0
4770,5178,188.472,2,0,0
4771,5179,191.362,2,0,0
4772,5180,218.727,2,0,0
4773,5181,187.924,2,0,0
4774,5182,191.362,2,0,0
4775,5183,188.472,2,0,0
4776,5184,218.727,2,0,0
4777,5185,218.727,2,0,0
4778,5186,188.472,2,0,0
4779,5187,188.472,2,0,0
4780,5188,191.362,2,0,0
4781,5189,191.362,2,0,0
4782,5190,188.472,2,0,0
4783,5191,188.472,2,0,0
4784,5192,218.727,2,0,0
4785,5193,188.472,2,0,0
4786,5194,191.362,2,0,0
4787,5195,191.362,2,0,0
4788,5196,188.472,2,0,0
4789,5197,188.472,2,0,0
4790,5198,191.362,3,0,0
4791,5199,217.007,2,0,0
4792,5200,213.415,2,0,0
4793,5201,210.946,2,0,0
4794,5202,217.007,2,0,0
4795,5203,202.972,2,0,0
4796,5204,189.799,2,0,0
4797,5205,191.459,2,0,0
4798,5206,191.459,2,0,0
4799,5207,191.459,2,0,0
4800,5208,159.923,2,0,0
4801,5209,159.923,0,0,0
4802,5210,192.085,2,0,0
4803,5211,192.085,2,0,0
4804,5212,220.364,3,0,0
4805,5213,220.364,3,0,0
4806,5214,220.364,3,0,0
4807,5215,220.364,3,0,0
4808,5217,220.364,3,0,0
4809,5218,220.364,3,0,0
4810,5219,220.364,3,0,0
4811,5220,0,8,0,0
4812,5221,0,8,0,0
4813,5222,166.495,2,0,0
4814,5223,166.495,2,0,0
4815,5224,166.495,2,0,0
4816,5225,166.494,2,0,0
4817,5226,166.494,2,2,0
4818,5227,166.494,2,0,0
4819,5228,166.495,2,0,0
4820,5229,190.057,2,0,0
4821,5230,182.831,2,0,0
4822,5231,173.018,2,0,0
4823,5232,174.177,2,0,0
4824,5233,190.057,2,0,0
4825,5234,182.831,2,0,0
4826,5235,173.018,2,0,0
4827,5236,174.177,2,0,0
4828,5237,228.694,4,0,0
4829,5239,228.694,4,0,0
4830,5240,228.694,4,0,1059145646
4831,5241,228.694,4,0,0
4832,5242,0,8,0,0
4833,5243,0,8,0,0
4834,5244,181.939,2,0,0
4835,5245,181.939,2,0,0
4836,5246,181.939,2,0,0
4837,5247,116.033,2,0,0
4838,5249,116.033,1,0,0
4839,5250,116.033,1,-3,1063675494
4840,5251,116.033,1,0,0
4841,5252,116.033,0,0,0
4842,5253,116.033,0,0,0
4843,5254,29.287,8,0,0
4844,5255,29.287,8,0,0
4845,5256,29.287,8,0,0
4846,5257,29.287,8,0,0
4847,5258,29.2869,8,0,0
4848,5259,191.572,2,0,0
4849,5260,191.572,2,0,0
4850,5261,191.572,2,0,0
4851,5262,191.572,2,0,0
4852,5264,81.4974,7,0,0
4853,5265,81.4974,7,0,0
4854,5266,81.4974,8,0,0
4855,5267,80.9686,7,0,0
4856,5268,80.9686,7,0,0
4857,5269,59.4437,8,0,0
4858,5270,0,8,0,0
4859,5271,47.1341,7,0,0
4860,5272,191.459,3,0,0
4861,5274,191.459,3,0,0
4862,5275,191.459,3,0,0
4863,5276,191.459,3,0,0
4864,5277,0,8,0,0
4865,5278,186.348,2,0,0
4866,5279,186.348,2,0,0
4867,5280,186.348,2,0,0
4868,5281,186.348,7,0,0
4869,5282,193.285,2,0,0
4870,5283,185.534,3,0,0
4871,5285,185.534,3,0,0
4872,5286,185.534,3,0,0
4873,5287,185.534,3,0,0
4874,5288,0,8,0,0
4875,5289,0,8,0,0
4876,5290,0,8,0,0
4877,5291,0,8,0,0
4878,5292,0,8,0,0
4879,5294,0,8,0,0
4880,5295,0,8,0,0
4881,5296,0,8,0,0
4882,5297,0,8,0,0
4883,5298,160.185,2,0,0
4884,5299,160.185,2,0,0
4885,5301,160.185,2,0,0
4886,5302,160.185,2,0,0
4887,5303,160.185,2,0,0
4888,5304,160.185,2,0,0
4889,5305,160.185,2,0,0
4890,5306,160.185,2,0,0
4891,5307,160.185,2,0,0
4892,5308,160.185,2,0,0
4893,5309,162.546,2,0,0
4894,5310,201.276,2,0,0
4895,5311,162.546,2,0,0
4896,5312,162.546,2,0,0
4897,5313,162.546,2,0,0
4898,5314,201.276,2,0,0
4899,5315,180.694,2,0,0
4900,5317,42.534,8,0,0
4901,5318,42.534,8,0,0
4902,5319,42.534,8,0,0
4903,5320,42.534,8,0,0
4904,5321,42.534,8,0,0
4905,5322,42.534,7,0,0
4906,5323,42.534,8,0,0
4907,5324,42.534,8,0,0
4908,5325,42.534,7,0,0
4909,5326,150,3,0,0
4910,5328,150,3,0,0
4911,5329,150,3,0,0
4912,5330,150,3,0,0
4913,5331,182.732,2,0,0
4914,5332,182.732,2,0,0
4915,5333,182.732,2,0,0
4916,5334,199.747,2,0,0
4917,5336,199.747,2,0,0
4918,5337,199.747,2,0,1066653450
4919,5338,199.747,2,0,0
4920,5339,263.259,3,0,0
4921,5340,263.259,3,0,0
4922,5341,263.259,3,0,0
4923,5342,263.259,3,0,0
4924,5343,236.966,2,0,0
4925,5345,236.966,3,0,0
4926,5346,236.966,3,0,1064262697
4927,5347,236.966,3,0,0
4928,5348,208.273,2,0,0
4929,5350,208.273,3,0,0
4930,5351,208.273,3,0,1065353216
4931,5352,208.273,3,0,0
4932,5353,208.273,2,0,0
4933,5354,208.273,2,0,0
4934,5355,208.273,2,0,0
4935,5356,208.273,2,0,0
4936,5357,208.273,2,0,0
4937,5358,208.273,2,0,0
4938,5359,208.273,2,0,0
4939,5360,208.273,2,0,0
4940,5361,208.273,2,0,0
4941,5362,208.273,2,0,0
4942,5363,411.718,5,0,0
4943,5365,411.718,5,0,0
4944,5366,411.718,5,-2,1055286886
4945,5367,411.718,5,0,0
4946,5368,199.747,2,0,0
4947,5369,236.966,2,0,0
4948,5370,0,8,0,0
4949,5371,0,8,0,0
4950,5372,0,8,0,0
4951,5373,0,8,0,0
4952,5374,208.273,2,0,0
4953,5375,232.987,3,0,0
4954,5376,190.753,3,0,0
4955,5378,190.753,3,0,0
4956,5379,190.753,3,0,0
4957,5380,190.753,3,0,0
4958,5381,154.838,2,0,0
4959,5382,154.838,2,0,0
4960,5383,154.838,0,0,0
4961,5384,154.838,0,0,0
4962,5385,154.838,0,0,0
4963,5386,154.838,0,0,0
4964,5387,154.838,0,0,0
4965,5388,154.838,0,0,0
4966,5389,154.838,0,0,0
4967,5390,0,8,0,0
4968,5391,0,8,0,0
4969,5392,0,8,0,0
4970,5393,0,8,0,0
4971,5394,0,8,0,0
4972,5395,0,8,0,0
4973,5396,0,8,0,0
4974,5397,0,8,0,0
4975,5398,214.225,2,0,0
4976,5399,214.225,2,0,0
4977,5400,214.225,2,0,0
4978,5404,214.225,2,0,0
4979,5405,214.225,2,0,0
4980,5406,214.225,2,0,0
4981,5407,120.409,0,0,0
4982,5408,146.727,0,0,0
4983,5409,94.9291,7,0,0
4984,5410,121.94,7,0,0
4985,5411,282.729,4,0,0
4986,5412,282.729,4,0,0
4987,5413,282.729,4,0,0
4988,5414,162.436,2,0,0
4989,5415,162.436,2,0,0
4990,5416,444.916,5,0,0
4991,5417,444.916,4,0,0
4992,5419,116.827,2,0,0
4993,5420,0,8,0,0
4994,5421,0,8,0,0
4995,5422,0,8,0,0
4996,5423,0,8,0,0
4997,5424,0,8,0,0
4998,5425,0,8,0,0
4999,5426,0,8,0,0
5000,5427,0,8,0,0
5001,5428,240,3,0,0
5002,5429,240,3,0,0
5003,5430,240,3,0,0
5004,5431,240,3,0,0
5005,5433,240,3,0,0
5006,5434,240,3,-4,1058642330
5007,5435,240,3,0,0
5008,5436,0,8,0,0
5009,5437,0,8,0,0
5010,5439,0,8,0,0
5011,5440,0,8,0,0
5012,5441,0,8,0,0
5013,5442,0,8,0,0
5014,5443,0,8,0,0
5015,5444,0,8,0,0
5016,5445,0,8,0,0
5017,5446,0,8,0,0
5018,5447,0,8,0,0
5019,5448,0,8,0,0
5020,5449,0,8,0,0
5021,5450,0,8,0,0
5022,5451,0,8,0,0
5023,5452,0,8,0,0
5024,5453,0,8,0,0
5025,5454,0,8,0,0
5026,5455,0,8,0,0
5027,5456,0,8,0,0
5028,5457,0,8,0,0
5029,5458,0,8,0,0
5030,5460,210.163,2,0,0
5031,5461,210.163,2,0,0
5032,5464,247.802,3,0,0
5033,5465,142.549,2,0,0
5034,5466,190.361,2,0,0
5035,5467,167.257,2,0,0
5036,5468,167.257,2,0,0
5037,5469,166.533,2,0,0
5038,5470,166.533,2,0,0
5039,5472,167.257,2,0,0
5040,5473,167.257,2,0,0
5041,5474,166.533,2,0,0
5042,5476,266.751,3,0,0
5043,5478,266.751,3,0,0
5044,5479,229.988,2,0,0
5045,5481,185.869,2,0,0
5046,5483,110.241,2,0,0
5047,5485,110.241,2,0,0
5048,5486,257.32,4,0,0
5049,5488,257.32,2,0,0
5050,5489,50.3754,7,0,0
5051,5490,50.3754,7,0,0
5052,5491,229.988,2,0,0
5053,5493,229.988,2,0,0
5054,5494,185.869,2,0,0
5055,5496,183.495,3,0,0
5056,5497,182.046,3,0,0
5057,5498,171.267,2,0,0
5058,5499,265.978,3,0,0
5059,5500,265.978,3,0,1065772646
5060,5501,247.109,3,0,0
5061,5502,247.109,3,0,1065772646
5062,5503,253.433,3,0,0
5063,5504,253.433,3,0,1065772646
5064,5505,253.433,3,0,0
5065,5506,261.478,3,0,0
5066,5507,261.478,3,0,1065772646
5067,5508,300,3,0,0
5068,5509,300,3,0,1061997773
5069,5510,300,3,0,0
5070,5511,300,3,0,0
5071,5512,0,8,0,0
5072,5513,0,8,0,0
5073,5514,0,8,0,0
5074,5515,0,8,0,0
5075,5516,0,8,0,0
5076,5517,0,8,0,0
5077,5518,0,8,0,0
5078,5519,0,8,0,0
5079,5520,0,8,0,0
5080,5521,0,8,0,0
5081,5522,0,8,0,0
5082,5523,0,8,0,0
5083,5524,0,8,0,0
5084,5525,0,8,0,0
5085,5526,0,8,0,0
5086,5527,0,8,0,0
5087,5528,0,8,0,0
5088,5529,0,8,0,0
5089,5530,0,8,0,0
5090,5531,0,8,0,0
5091,5532,0,8,0,0
5092,5533,0,8,0,0
5093,5534,0,8,0,0
5094,5535,0,8,0,0
5095,5536,0,8,0,0
5096,5537,0,8,0,0
5097,5538,0,8,0,0
5098,5539,0,8,0,0
5099,5540,0,8,0,0
5100,5541,0,8,0,0
5101,5542,0,8,0,0
5102,5543,0,8,0,0
5103,5544,0,8,0,0
5104,5545,0,8,0,0
5105,5546,0,8,0,0
5106,5547,0,8,0,0
5107,5548,0,8,0,0
5108,5549,0,8,0,0
5109,5550,0,8,0,0
5110,5551,0,8,0,0
5111,5552,0,8,0,0
5112,5553,0,8,0,0
5113,5554,0,8,0,0
5114,5555,0,8,0,0
5115,5556,0,8,0,0
5116,5557,0,8,0,0
5117,5558,0,8,0,0
5118,5559,0,8,0,0
5119,5560,0,8,0,0
5120,5561,0,8,0,0
5121,5562,214.225,2,0,0
5122,5563,42.3021,8,0,0
5123,5564,42.303,8,0,0
5124,5565,45.135,8,0,0
5125,5566,45.135,8,0,0
5126,5567,36.846,8,0,0
5127,5568,36.846,8,0,0
5128,5569,77.2927,7,0,0
5129,5570,77.293,7,0,0
5130,5571,45.135,8,0,0
5131,5572,36.846,8,0,0
5132,5573,42.3021,8,0,0
5133,5574,77.2927,7,0,0
5134,5575,42.3021,8,0,0
5135,5576,145.963,3,0,0
5136,5577,145.963,3,0,0
5137,5578,145.963,3,0,0
5138,5579,145.963,3,0,0
5139,5580,145.963,2,0,0
5140,5581,0,8,0,0
5141,5582,0,8,0,0
5142,5583,65.9455,0,0,0
5143,5584,65.9455,8,0,0
5144,5585,65.9455,8,0,0
5145,5586,72.8474,0,0,0
5146,5587,304.199,4,0,0
5147,5588,304.199,4,0,0
5148,5589,304.199,4,0,0
5149,5590,304.199,4,0,0
5150,5591,304.199,4,0,0
5151,5592,304.199,4,0,0
5152,5593,304.199,4,0,0
5153,5594,304.199,4,0,0
5154,5595,410.085,4,0,0
5155,5596,410.085,4,0,0
5156,5597,410.085,4,0,0
5157,5598,410.085,4,0,0
5158,5599,410.085,4,0,0
5159,5600,176.987,2,0,0
5160,5601,176.987,2,0,0
5161,5602,176.987,2,0,0
5162,5603,410.085,4,0,0
5163,5604,176.987,2,0,0
5164,5605,410.085,4,0,0
5165,5606,0,8,0,0
5166,5607,0,8,0,0
5167,5608,0,8,0,0
5168,5609,0,8,0,0
5169,5610,0,8,0,0
5170,5611,0,8,0,0
5171,5612,0,8,0,0
5172,5613,0,8,0,0
5173,5614,0,8,0,0
5174,5615,0,8,0,0
5175,5616,0,8,0,0
5176,5617,0,8,0,0
5177,5618,87.3023,7,0,0
5178,5619,49.9703,7,0,0
5179,5620,125.47,2,0,0
5180,5621,186.348,2,0,0
5181,5622,186.348,2,0,0
5182,5623,186.348,2,0,0
5183,5624,186.348,2,0,0
5184,5625,186.348,2,0,0
5185,5626,194.478,2,0,0
5186,5627,194.478,2,0,0
5187,5628,125.47,2,0,0
5188,5629,125.47,0,0,0
5189,5630,125.47,0,0,0
5190,5631,78.1048,0,0,0
5191,5632,93.6254,0,0,0
5192,5633,93.6254,0,0,0
5193,5634,210.629,3,0,0
5194,5635,210.629,2,0,0
5195,5636,210.629,2,0,0
5196,5637,210.629,2,0,0
5197,5638,210.629,2,0,0
5198,5639,210.629,3,0,0
5199,5640,40.5147,8,0,0
5200,5641,40.515,8,0,0
5201,5642,40.515,8,0,0
5202,5643,40.515,8,0,0
5203,5644,40.515,8,0,0
5204,5645,40.5147,8,0,0
5205,5646,40.515,8,0,0
5206,5647,40.5147,8,0,0
5207,5648,40.515,8,0,0
5208,5649,40.515,8,0,0
5209,5650,123.246,2,0,0
5210,5651,123.246,0,0,0
5211,5652,123.246,0,0,0
5212,5653,123.246,0,0,0
5213,5654,123.246,0,0,0
5214,5655,123.246,2,0,0
5215,5656,119.375,2,0,0
5216,5657,119.375,2,0,0
5217,5658,119.375,2,0,0
5218,5659,119.375,0,0,0
5219,5660,120.119,0,0,0
5220,5661,119.376,0,0,0
5221,5662,119.376,0,0,0
5222,5663,120.409,0,0,0
5223,5664,120.409,0,0,0
5224,5665,120.409,0,0,0
5225,5666,120.409,0,0,0
5226,5667,120.577,0,0,0
5227,5668,116.409,0,0,0
5228,5669,116.409,0,0,0
5229,5670,116.409,0,0,0
5230,5671,116.409,0,0,0
5231,5672,116.409,0,0,0
5232,5673,116.409,0,0,0
5233,5674,114.552,0,0,0
5234,5675,114.553,0,0,0
5235,5676,114.553,0,0,0
5236,5677,114.553,2,0,0
5237,5678,114.705,2,0,0
5238,5679,192.085,2,0,0
5239,5680,192.085,2,0,0
5240,5681,316.766,4,0,0
5241,5682,316.766,4,0,0
5242,5683,316.766,4,0,0
5243,5684,48.8383,8,0,0
5244,5685,48.839,8,0,0
5245,5686,48.839,8,0,0
5246,5687,48.839,8,0,0
5247,5688,174.864,2,0,0
5248,5689,174.865,2,0,0
5249,5690,174.865,2,0,0
5250,5691,174.865,2,0,0
5251,5692,174.865,0,0,0
5252,5693,42.5334,8,0,0
5253,5694,42.534,8,0,0
5254,5695,42.534,7,0,0
5255,5696,42.534,8,0,0
5256,5697,95.9067,7,0,0
5257,5698,95.9067,7,0,0
5258,5699,95.9067,8,0,0
5259,5700,95.9067,8,0,0
5260,5701,95.9067,8,0,0
5261,5702,232.984,2,0,0
5262,5703,233.236,0,0,0
5263,5704,233.236,0,0,0
5264,5705,232.984,2,0,0
5265,5706,232.984,2,0,0
5266,5707,233.236,0,0,0
5267,5708,232.984,2,0,0
5268,5709,84.1225,7,0,0
5269,5710,88.569,7,0,0
5270,5711,88.569,7,0,0
5271,5712,195.925,2,0,0
5272,5713,195.925,2,0,0
5273,5714,195.925,2,0,0
5274,5715,195.925,2,0,0
5275,5716,234.689,2,0,0
5276,5717,199.982,2,0,0
5277,5718,212.583,2,0,0
5278,5719,212.583,2,0,0
5279,5720,224.085,2,0,0
5280,5721,224.085,2,0,0
5281,5722,219.917,2,0,0
5282,5723,219.917,2,0,0
5283,5724,0,8,0,0
5284,5725,0,8,0,0
5285,5726,0,8,0,0
5286,5727,0,8,0,0
5287,5728,0,8,0,0
5288,5729,0,8,0,0
5289,5730,0,8,0,0
5290,5731,0,8,0,0
5291,5732,0,8,0,0
5292,5733,0,8,0,0
5293,5734,0,8,0,0
5294,5735,0,8,0,0
5295,5736,0,8,0,0
5296,5737,219.917,2,0,0
5297,5738,219.917,2,0,0
5298,5739,219.917,2,0,0
5299,5740,116.958,0,0,0
5300,5741,116.959,0,0,0
5301,5742,116.959,0,0,0
5302,5743,182.149,2,0,0
5303,5744,182.149,2,0,0
5304,5745,182.149,2,0,0
5305,5746,182.149,2,0,0
5306,5747,113.124,0,0,0
5307,5748,113.124,0,0,0
5308,5749,113.124,0,0,0
5309,5750,176.506,0,0,0
5310,5751,176.506,0,0,0
5311,5752,176.506,0,0,0
5312,5753,100.355,0,0,0
5313,5754,100.355,0,0,0
5314,5755,100.355,0,0,0
5315,5756,224.085,2,0,0
5316,5757,62.666,7,0,0
5317,5758,224.085,2,0,0
5318,5759,74.305,7,0,0
5319,5760,74.306,7,0,0
5320,5761,74.306,7,0,0
5321,5762,54.6363,8,0,0
5322,5763,54.637,8,0,0
5323,5764,54.637,8,0,0
5324,5765,54.48,8,0,0
5325,5766,54.48,8,0,0
5326,5767,54.48,8,0,0
5327,5768,71.0201,7,0,0
5328,5769,71.021,7,0,0
5329,5770,71.021,7,0,0
5330,5771,77.2927,7,0,0
5331,5772,77.2927,7,0,0
5332,5773,77.2927,7,0,0
5333,5774,116.033,0,0,0
5334,5775,116.033,0,0,0
5335,5776,116.033,0,0,0
5336,5777,169.986,0,0,0
5337,5778,169.986,0,0,0
5338,5779,169.986,0,0,0
5339,5780,169.986,0,0,0
5340,5781,266.751,3,0,0
5341,5782,266.254,3,0,0
5342,5783,266.254,3,0,0
5343,5784,266.254,3,0,0
5344,5785,153.583,2,0,0
5345,5786,153.583,7,0,0
5346,5787,153.583,2,0,0
5347,5788,153.583,2,0,0
5348,5789,203.36,2,0,0
5349,5790,227.45,2,0,0
5350,5791,227.45,2,0,0
5351,5792,0,8,0,0
5352,5793,150.373,0,0,0
5353,5794,116.409,0,0,0
5354,5795,116.853,0,0,0
5355,5796,116.853,0,0,0
5356,5797,54.637,8,0,0
5357,5798,169.986,0,0,0
5358,5799,266.254,3,0,0
5359,5800,209.568,2,0,0
5360,5802,209.57,2,0,0
5361,5803,209.57,2,0,1066611507
5362,5805,0,8,0,0
5363,5807,182.758,2,0,0
5364,5808,173.018,2,0,0
5365,5809,181.049,2,0,0
5366,5810,170.598,2,0,0
5367,5811,0,8,0,0
5368,5812,0,8,0,0
5369,5813,0,8,0,0
5370,5814,0,8,0,0
5371,5815,0,8,0,0
5372,5816,0,8,0,0
5373,5817,62.666,7,0,0
5374,5818,83.4591,0,0,0
5375,5819,0,8,0,0
5376,5820,0,8,0,0
5377,5821,190.753,2,0,0
5378,5822,156.733,2,0,0
5379,5823,161.12,2,0,0
5380,5824,191.459,2,0,0
5381,5825,184.766,2,0,0
5382,5826,170.598,2,0,0
5383,5827,159.923,2,0,0
5384,5828,0,8,0,0
5385,5829,142.971,2,0,0
5386,5830,71.525,7,0,0
5387,5831,59.199,8,0,0
5388,5832,61.1803,7,0,0
5389,5833,60.0302,7,0,0
5390,5834,58.2702,8,0,0
5391,5835,60.5574,7,0,0
5392,5836,63.5806,7,0,0
5393,5837,71.1246,7,0,0
5394,5838,69.1843,7,0,0
5395,5839,69.1843,0,0,0
5396,5840,69.1843,0,0,0
5397,5841,69.1843,0,0,0
5398,5842,69.1843,0,0,0
5399,5843,125.47,0,0,0
5400,5844,125.47,2,0,0
5401,5845,181.364,2,0,0
5402,5846,181.364,2,0,0
5403,5847,181.364,2,0,0
5404,5848,182.732,2,0,0
5405,5849,182.732,2,0,0
5406,5850,42.534,8,0,0
5407,5851,42.534,8,0,0
5408,5852,186.348,2,0,0
5409,5853,186.348,7,0,0
5410,5854,119.376,0,0,0
5411,5855,119.376,2,0,0
5412,5856,114.553,0,0,0
5413,5857,76.564,8,0,0
5414,5858,76.564,7,0,0
5415,5859,76.564,7,0,0
5416,5860,192.743,2,0,0
5417,5861,192.743,2,0,0
5418,5862,88.569,7,0,0
5419,5863,40.515,8,0,0
