"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","[rid]","[i32]","[rid]","bool","[i32]","[i32]","bool"
2057,2779,"",4453,"",[],[25],[],"",[],[7],""
2058,2780,"","","","[347,9238]",[],"[4581,4799]","","[1,48]",[24],""
2059,2781,"","","",[347],[],"[4581,4799]","",[2],[24],""
2060,2782,"",4454,"",[],[26],[],"",[],[4],""
2061,2783,"",4455,"",[],[26],[],"",[],[4],""
2062,2784,168,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2063,2785,"","",4456,[],[24],[],"",[],[10],""
2064,2786,"","","",[319],[4],[],"",[164],[14],""
2065,3064,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-41,64]",[24],""
2066,2788,"","","",[347],[],[4673],"",[1],[24],""
2067,2789,"","","","[347,12411]",[],"[4851,4852,5065,5060,5061,4853,4590]","","[2,1]",[24],""
2068,2791,"","","",[12180],[],[5058],"",[1],[24],""
2069,2790,"","","",[12180],[],[5058],"",[2],[24],""
2070,2792,"","",4457,[],[21],[],"",[],[15],""
2071,2794,"",4458,"",[],[25],[],"",[],[7],""
2072,2795,"",4459,"",[],[23],[],"",[],[12],""
2073,2796,"",4460,"",[],[22],[],"",[],[11],""
2074,2797,"",4461,"",[],[24],[],"",[],[9],""
2075,2799,"","",4462,[],[21],[],"",[],[15],""
2076,2801,"",4463,"",[],[25],[],"",[],[7],""
2077,2802,"",4464,"",[],[23],[],"",[],[12],""
2078,2803,"",4465,"",[],[22],[],"",[],[11],""
2079,2804,"",4466,"",[],[24],[],"",[],[9],""
2080,2806,"",4467,"",[],[25],[],"",[],[7],""
2081,2807,"","",4468,[],[24],[],"",[],[10],""
2082,2809,"",4469,"",[],[25],[],"",[],[7],""
2083,2810,"",4470,"",[],[25],[],"",[],[7],""
2084,2811,"",4471,"",[],[25],[],"",[],[7],""
2085,2813,"","",4472,[],[25],[],"",[],"[8,21]",""
2086,2814,"",4473,"",[],[25],[],"",[],[7],""
2087,2815,"",4474,"",[],[23],[],"",[],[12],""
2088,2816,"",4475,"",[],[22],[],"",[],[11],""
2089,2817,"",4476,"",[],[24],[],"",[],[9],""
2090,2818,"","",4477,[],[24],[],"",[],[10],""
2091,2819,"","",4478,[],[24],[],"",[],[10],""
2092,2820,"",4479,"",[],[26],[],"",[],[4],""
2093,2821,"","",4480,[],[21],[],"",[],[15],""
2094,2822,171,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2095,2823,172,"","",[1371],[23],[],"",[76],[13],""
2096,2825,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-42,44]",[24],""
2097,2826,"","","",[347],[],"[4986,4977]","",[3],[24],""
2098,2827,"","",4481,[],[25],[],"",[],"[8,21]",""
2099,2828,"",4482,"",[],[25],[],"",[],[7],""
2100,2829,"",4483,"",[],[23],[],"",[],[12],""
2101,2830,"",4484,"",[],[22],[],"",[],[11],""
2102,2831,"",4485,"",[],[24],[],"",[],[9],""
2103,2832,"","",4486,[],[24],[],"",[],[10],""
2104,2833,"","",4487,[],[24],[],"",[],[10],""
2105,2834,"",4488,"",[],"[9,0,0,0,10,0,0,0]",[],"",[],"[1,4]",""
2106,2835,"","",4489,[],[21],[],"",[],[15],""
2107,2836,173,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2108,2837,174,"","",[1371],[23],[],"",[77],[13],""
2109,2839,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-43,45]",[24],""
2110,2840,"","","","[347,1305,2686,3609]",[],[4855],"","[11,12,13,12]",[24],""
2111,2841,"","",4490,[],[25],[],"",[],"[8,21]",""
2112,2842,"",4491,"",[],[25],[],"",[],[7],""
2113,2843,"",4492,"",[],[23],[],"",[],[12],""
2114,2844,"",4493,"",[],[22],[],"",[],[11],""
2115,2845,"",4494,"",[],[24],[],"",[],[9],""
2116,2846,"","",4495,[],[24],[],"",[],[10],""
2117,2847,"","",4496,[],[24],[],"",[],[10],""
2118,2848,175,"","",[1371],[23],[],"",[78],[13],""
2119,2850,"","",4497,[],[21],[],"",[],[15],""
2120,2851,"","",4498,[],[21],[],"",[],[15],""
2121,2852,"","",4499,[],[21],[],"",[],[15],""
2122,2853,"","",4500,[],[21],[],"",[],[15],""
2123,2854,"",4501,"",[],[25],[],"",[],[7],""
2124,2855,"",4502,"",[],[23],[],"",[],[12],""
2125,2856,"",4503,"",[],[22],[],"",[],[11],""
2126,2857,"",4504,"",[],[24],[],"",[],[9],""
2127,2858,"",4505,"",[],[25],[],"",[],[7],""
2128,2859,"",4506,"",[],[23],[],"",[],[12],""
2129,2860,"",4507,"",[],[22],[],"",[],[11],""
2130,2861,"",4508,"",[],[24],[],"",[],[9],""
2131,2862,"",4509,"",[],[25],[],"",[],[7],""
2132,2863,"",4510,"",[],[23],[],"",[],[12],""
2133,2864,"",4511,"",[],[22],[],"",[],[11],""
2134,2865,"",4512,"",[],[24],[],"",[],[9],""
2135,2866,"",4513,"",[],[25],[],"",[],[7],""
2136,2867,"",4514,"",[],[23],[],"",[],[12],""
2137,2868,"",4515,"",[],[22],[],"",[],[11],""
2138,2869,"",4516,"",[],[24],[],"",[],[9],""
2139,2870,"","",4517,[],[24],[],"",[],[10],""
2140,2871,"","",4518,[],[24],[],"",[],[10],""
2141,2872,"","",4519,[],[24],[],"",[],[10],""
2142,2873,"","",4520,[],[24],[],"",[],[10],""
2143,2874,176,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2144,2875,177,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2145,2876,178,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2146,2877,179,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2147,2878,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-45,56]",[24],""
2148,2879,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-46,55]",[24],""
2149,2880,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-47,57]",[24],""
2150,2881,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-48,54]",[24],""
2151,2882,"","","","[347,9238]",[],[4788],"","[13,48]",[24],""
2152,2883,"","","","[347,9238]",[],[4601],"","[4,47]",[24],""
2153,2884,"","","","[347,9238]",[],"[4600,4801]","","[2,47]",[24],""
2154,2885,"","","","[347,2193,9238]",[],[4784],"","[4,4,47]",[24],""
2155,2886,"","","",[347],[],[4625],"",[3],[24],""
2156,2887,"","","","[347,9238,1730,12104]",[],[4777],"","[10,49,3,14]",[24],""
2157,2888,"","","","[347,9238,1730,12104]",[],[5070],"","[1,49,3,14]",[24],""
2158,2889,"","","",[347],[],"[4871,4873]","",[7],[24],""
2159,2890,"","","","[347,9238]",[],[4685],"","[1,33]",[24],""
2160,2891,"","","","[347,9238]",[],[5074],"","[1,33]",[24],""
2161,2892,"",4521,"",[],[25],[],"",[],[7],""
2162,2893,"",4522,"",[],[23],[],"",[],[12],""
2163,2894,"",4523,"",[],[22],[],"",[],[11],""
2164,2895,"",4524,"",[],[24],[],"",[],[9],""
2165,2896,"","",4525,[],[24],[],"",[],[10],""
2166,2897,"",4526,"",[],"[9,0,0,0,11,0,0,0]",[],"",[],"[1,4]",""
2167,2898,180,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2168,2899,"","",4527,[],[21],[],"",[],[15],""
2169,2901,"","","",[347],[],[4951],"",[1],[24],""
2170,2902,"","","",[347],[],[4955],"",[1],[24],""
2171,2903,"",4528,"",[],[25],[],"",[],[7],""
2172,2904,"",4529,"",[],[23],[],"",[],[12],""
2173,2905,"",4530,"",[],[22],[],"",[],[11],""
2174,2906,"",4531,"",[],[24],[],"",[],[9],""
2175,2907,"","",4532,[],[24],[],"",[],[10],""
2176,2908,"","",4533,[],[24],[],"",[],[10],""
2177,2909,"",4534,"",[],"[9,0,0,0,10,0,0,0,11,0,0,0]",[],"",[],"[1,4]",""
2178,2910,181,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2179,2911,182,"","",[1371],[23],[],"",[79],[13],""
2180,2913,"","","",[347],[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","",[-44],[24],""
2181,2914,"","","","[347,2686]",[],"[4830,4831,4832,4834,4833]","","[19,5]",[24],""
2182,2915,"","","",[347],[],[4642],"",[7],[24],""
2183,2916,"","","",[347],[],[4993],"",[2],[24],""
2184,2917,"","","","[347,9238]",[],[4601],"","[5,51]",[24],""
2185,2918,"","","",[347],[],[4919],"",[5],[24],""
2186,2919,"","","",[347],[],[4993],"",[3],[24],""
2187,2920,"","","",[347],[],[5069],"",[1],[24],""
2188,2921,"","",4535,[],[25],[],"",[],"[8,21]",""
2189,2923,"","","","[347,1305]",[],[4781],"","[7,6]",[24],""
2190,2924,"","","",[347],[],"[4953,4954]","",[1],[24],""
2191,2925,"","","","[347,1305]",[],"[4688,4794]","","[4,2]",[24],""
2192,2926,"","",4536,[],[21],[],"",[],[15],""
2193,2927,"","",4537,[],[25],[],"",[],"[8,21]",""
2194,2930,"",4538,"",[],[25],[],"",[],[7],""
2195,2931,"",4539,"",[],[23],[],"",[],[12],""
2196,2932,"",4540,"",[],[22],[],"",[],[11],""
2197,2933,"",4541,"",[],[24],[],"",[],[9],""
2198,2934,"",4543,"",[],[25],[],"",[],[7],""
2199,2935,"",4542,"",[],"[9,0,0,0,10,0,0,0,12,0,0,0,11,0,0]",[],"",[],"[1,4]",1
2200,2937,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-52,76]",[24],""
2201,2939,"",4544,"",[],[25],[],"",[],[7],""
2202,2940,"",4545,"",[],[23],[],"",[],[12],""
2203,2941,"",4546,"",[],[22],[],"",[],[11],""
2204,2942,"",4547,"",[],[24],[],"",[],[9],""
2205,2943,"","",4548,[],[25],[],"",[],"[8,21]",""
2206,2944,"",4549,"",[],"[9,0,0,0,10,0,0,0,12,0,0,0,11,0,0]",[],"",[],"[1,4]",1
2207,2946,192,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2208,2948,"",4550,"",[],[25],[],"",[],[7],""
2209,2949,"",4551,"",[],[23],[],"",[],[12],""
2210,2950,"",4552,"",[],[22],[],"",[],[11],""
2211,2951,"",4553,"",[],[24],[],"",[],[9],""
2212,2952,"","",4554,[],[24],[],"",[],[10],""
2213,2954,191,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2214,2955,"","",4555,[],[21],[],"",[],[15],""
2215,2957,"",4556,"",[],[25],[],"",[],[7],""
2216,2958,"",4557,"",[],[23],[],"",[],[12],""
2217,2959,"",4558,"",[],[22],[],"",[],[11],""
2218,2960,"",4559,"",[],[24],[],"",[],[9],""
2219,2963,"",4564,"",[],[25],[],"",[],[7],""
2220,2964,"",4565,"",[],[22],[],"",[],[11],""
2221,2965,"",4566,"",[],[25],[],"",[],[7],""
2222,2966,"",4567,"",[],[23],[],"",[],[12],""
2223,2967,"",4568,"",[],[22],[],"",[],[11],""
2224,2968,"",4569,"",[],[24],[],"",[],[9],""
2225,2969,193,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2226,2972,"",4570,"",[],[25],[],"",[],[7],""
2227,2973,"",4571,"",[],[25],[],"",[],[7],""
2228,2974,"",4572,"",[],[23],[],"",[],[12],""
2229,2975,"",4573,"",[],[22],[],"",[],[11],""
2230,2976,"",4574,"",[],[24],[],"",[],[9],""
2231,2977,194,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2232,2980,"",4575,"",[],[25],[],"",[],[7],""
2233,2981,"",4576,"",[],[25],[],"",[],[7],""
2234,2982,"",4577,"",[],[23],[],"",[],[12],""
2235,2983,"",4578,"",[],[22],[],"",[],[11],""
2236,2984,"",4579,"",[],[24],[],"",[],[9],""
2237,2985,195,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2238,2988,"",4580,"",[],[25],[],"",[],[7],""
2239,2989,"",4581,"",[],[25],[],"",[],[7],""
2240,2990,"",4582,"",[],[23],[],"",[],[12],""
2241,2991,"",4583,"",[],[22],[],"",[],[11],""
2242,2992,"",4584,"",[],[24],[],"",[],[9],""
2243,2993,"","",4585,[],[24],[],"",[],[10],""
2244,2994,196,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2245,2997,"",4586,"",[],[25],[],"",[],[7],""
2246,2998,"",4587,"",[],[25],[],"",[],[7],""
2247,2999,"",4588,"",[],[23],[],"",[],[12],""
2248,3000,"",4589,"",[],[22],[],"",[],[11],""
2249,3001,"",4590,"",[],[24],[],"",[],[9],""
2250,3002,"","",4591,[],[24],[],"",[],[10],""
2251,3003,"","",4592,[],[24],[],"",[],[10],""
2252,3004,"","",4593,[],[21],[],"",[],[15],""
2253,3005,197,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2254,3011,"",4563,"",[],[24],[],"",[],[9],""
2255,3010,"",4562,"",[],[22],[],"",[],[11],""
2256,3009,"",4561,"",[],[23],[],"",[],[12],""
2257,3008,"",4560,"",[],[25],[],"",[],[7],""
2258,3012,"",4594,"",[],[25],[],"",[],[7],""
2259,3013,185,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",1
2260,3014,"","",4595,[],[21],[],"",[],[15],""
2261,3015,"","",4596,[],[25],[],"",[],"[8,21]",""
2262,3016,"",4597,"",[],[25],[],"",[],[7],""
2263,3017,"",4598,"",[],[23],[],"",[],[12],""
2264,3018,"",4599,"",[],[22],[],"",[],[11],""
2265,3019,"",4600,"",[],[24],[],"",[],[9],""
2266,3020,"","",4601,[],[24],[],"",[],[10],""
2267,3021,"","",4602,[],[24],[],"",[],[10],""
2268,3022,"",4603,"",[],"[9,0,0,0,11,0,0,0,10,0]",[],"",[],"[1,4]",""
2269,3023,188,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2270,3024,"","",4604,[],[21],[],"",[],[15],""
2271,3026,189,"","",[1371],[23],[],"",[81],[13],""
2272,3027,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-51,59]",[24],""
2273,3028,"","","","[347,12104]",[],[4945],"","[3,13]",[24],""
2274,3029,"","","",[8844],[],[4928],"",[2],[24],""
2275,3030,"","",4605,[],[25],[],"",[],"[8,21]",""
2276,3031,"",4606,"",[],[25],[],"",[],[7],""
2277,3032,"",4607,"",[],[23],[],"",[],[12],""
2278,3033,"",4608,"",[],[22],[],"",[],[11],""
2279,3034,"",4609,"",[],[24],[],"",[],[9],""
2280,3035,"","",4610,[],[24],[],"",[],[10],""
2281,3036,"","",4611,[],[24],[],"",[],[10],""
2282,3037,"",4612,"",[],"[7,0,0,0,56,0,0,0,8,0,0,0]",[],"",[],"[1,4]",""
2283,3038,186,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2284,3039,"","",4613,[],[21],[],"",[],[15],""
2285,3041,187,"","",[1371],[23],[],"",[82],[13],""
2286,3042,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-50,60]",[24],""
2287,3043,"","","",[347],[],[4589],"",[4],[24],""
2288,3044,"","",4614,[],[25],[],"",[],"[8,21]",""
2289,3045,"",4615,"",[],[25],[],"",[],[7],""
2290,3046,"",4616,"",[],[23],[],"",[],[12],""
2291,3047,"",4617,"",[],[22],[],"",[],[11],""
2292,3048,"",4618,"",[],[24],[],"",[],[9],""
2293,3049,"","",4619,[],[24],[],"",[],[10],""
2294,3050,"","",4620,[],[24],[],"",[],[10],""
2295,3051,"","","",[347],[],"[4830,4831,4832,4834,4833]","",[20],[24],""
2296,3053,190,"","",[1371],[23],[],"",[83],[13],""
2297,3054,"",4621,"",[],[7],[],"",[],"[1,4]",""
2298,3055,"","",4622,[],[25],[],"",[],"[8,21]",""
2299,3056,"",4623,"",[],[25],[],"",[],[7],""
2300,3057,"",4624,"",[],[25],[],"",[],[7],""
2301,3058,"",4625,"",[],[23],[],"",[],[12],""
2302,3059,"",4626,"",[],[22],[],"",[],[11],""
2303,3060,"",4627,"",[],[24],[],"",[],[9],""
2304,3062,"","",4628,[9953],[24],[],"",[166],[10],""
2305,3061,"","",4629,[],[24],[],"",[],[10],""
2306,3063,"",4630,"",[],"[9,0,0,0,10,0,0,0]",[],"",[],"[1,4]",""
2307,3065,"","","",[],[],[],"",[],[20],""
2308,3066,"","","","[347,12483]",[],[4945],"","[4,-1]",[24],""
2309,3067,"","","","[347,1305]",[],[4685],"","[2,3]",[24],""
2310,3068,"","",4631,[],[25],[],"",[],"[8,21]",""
2311,3069,"",4632,"",[],[25],[],"",[],[7],""
2312,3070,"",4633,"",[],[23],[],"",[],[12],""
2313,3071,"",4634,"",[],[22],[],"",[],[11],""
2314,3072,"",4635,"",[],[24],[],"",[],[9],""
2315,3073,"","",4636,[],[24],[],"",[],[10],""
2316,3074,"",4637,"",[],"[7,0,0,0,56,0,0,0,8,0,0,0]",[],"",[],"[1,4]",""
2317,3076,"",4638,"",[],[26],[],"",[],[4],""
2318,3077,"","",4639,[],[24],[],"",[],[10],""
2319,3078,"",4640,"",[],[26],[],"",[],[4],""
2320,3079,"",4641,"",[],[25],[],"",[],[7],""
2321,3081,"",4642,"",[],[26],[],"",[],[4],""
2322,3082,"","",4643,[],[24],[],"",[],[10],""
2323,3083,"","","",[347],[],[5064],"",[1],[24],""
2324,3084,"","",4644,[],[24],[],"",[],[10],""
2325,3085,"","",4645,[],[24],[],"",[],[10],""
2326,3087,"","","","[347,9238]",[],"[4580,4790]","","[22,33]",[24],""
2327,3088,"","","",[1225],[],"[4713,4729,4715,4716,4722,4727,4723,4747,4869,5011,5007]","",[14],[24],""
2328,3089,"","","","[347,8716]",[],[4942],"","[2,2]",[24],""
2329,3090,"","","",[12180],[],[5058],"",[3],[24],""
2330,3091,"","","",[347],[],[4943],"",[1],[24],""
2331,3093,"",4646,"",[],[25],[],"",[],[7],""
2332,3095,"",4647,"",[],[25],[],"",[],[7],""
2333,3096,"",4648,"",[],[23],[],"",[],[12],""
2334,3097,"",4649,"",[],[22],[],"",[],[11],""
2335,3098,"",4650,"",[],[24],[],"",[],[9],""
2336,3099,"","",4651,[],[24],[],"",[],[10],""
2337,3100,"","",4652,[],[24],[],"",[],[10],""
2338,3101,"","",4653,[],[25],[],"",[],"[8,21]",""
2339,3102,"",4654,"",[],"[7,0,0,0,56,0,0,0,8,0,0,0,6,0]",[],"",[],"[1,4]",""
2340,3103,198,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2341,3104,"","",4655,[],[21],[],"",[],[15],""
2342,3105,199,"","",[1371],[23],[],"",[84],[13],""
2343,3107,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-53,66]",[24],""
2344,3108,"","","","[347,1305]",[],"[4623,4821]","","[8,4]",[24],""
2345,3109,"",4656,"",[],[25],[],"",[],[7],""
2346,3110,"",4657,"",[],[23],[],"",[],[12],""
2347,3111,"",4658,"",[],[22],[],"",[],[11],""
2348,3112,"",4659,"",[],[24],[],"",[],[9],""
2349,3113,"","",4660,[],[24],[],"",[],[10],""
2350,3114,"","",4661,[],[24],[],"",[],[10],""
2351,3115,"","",4662,[],[25],[],"",[],"[8,21]",""
2352,3116,"",4663,"",[],"[9,0,0,0,10,0,0,0]",[],"",[],"[1,4]",""
2353,3117,200,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2354,3118,"","",4664,[],[21],[],"",[],[15],""
2355,3119,201,"","",[1371],[23],[],"",[85],[13],""
2356,3121,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-54,67]",[24],""
2357,3122,"","","",[1225],[],"[4713,4729,4715,4716,4722,4727,4723,4747,4869,5011,5007]","",[15],[24],""
2358,3123,"",4665,"",[],[25],[],"",[],[7],""
2359,3124,"",4666,"",[],[25],[],"",[],[7],""
2360,3125,"",4667,"",[],[23],[],"",[],[12],""
2361,3126,"",4668,"",[],[22],[],"",[],[11],""
2362,3127,"",4669,"",[],[24],[],"",[],[9],""
2363,3128,"","",4670,[],[24],[],"",[],[10],""
2364,3129,"","",4671,[],[24],[],"",[],[10],""
2365,3130,"","",4672,[],[21],[],"",[],[15],""
2366,3132,202,"","",[1371],[23],[],"",[86],[13],""
2367,3133,"",4676,"",[],[25],[],"",[],[7],""
2368,3134,"",4677,"",[],[25],[],"",[],[7],""
2369,3135,"",4678,"",[],[23],[],"",[],[12],""
2370,3136,"",4679,"",[],[22],[],"",[],[11],""
2371,3137,"",4680,"",[],[24],[],"",[],[9],""
2372,3138,"","",4681,[],[24],[],"",[],[10],""
2373,3139,"","","","[347,12104]",[],[4945],"","[5,23]",[24],""
2374,3140,"","","",[347],[],[5074],"",[2],[24],""
2375,3142,"",4682,"",[],[24],[],"",[],[9],""
2376,3143,"",4683,"",[],[24],[],"",[],[9],""
2377,3144,"",4684,"",[],[24],[],"",[],[9],""
2378,3145,"",4685,"",[14248],[25],[],"",[1],[7],""
2379,3146,"",4686,"",[14248],[23],[],"",[1],[12],""
2380,3147,"",4687,"",[14248],[22],[],"",[1],[11],""
2381,3148,"",4688,"",[14248],[24],[],"",[1],[9],""
2382,3149,203,"","",[14250],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0,8]",[],"",[1],"[2,5]",""
2383,3150,"","",4689,[14248],[21],[],"",[1],[15],""
2384,3151,204,"","","[1371,14248]",[23],[],"","[90,1]",[13],""
2385,3153,"",4690,"",[],[25],[],"",[],[7],""
2386,3154,"",4691,"",[],[23],[],"",[],[12],""
2387,3155,"",4692,"",[],[22],[],"",[],[11],""
2388,3156,"",4693,"",[],[24],[],"",[],[9],""
2389,3157,"","",4694,[],[24],[],"",[],[10],""
2390,3158,"",4695,"",[],"[11,0,0,0,16,0,0,0,9,0,0]",[],"",[],"[1,4]",""
2391,3159,"",4696,"",[],[26],[],"",[],[4],""
2392,3160,"","",4697,[],[21],[],"",[],[15],""
2393,3162,"","","",[347],[],[5069],"",[2],[24],""
2394,3161,"","","","[347,1305,9369]",[],[4606],"","[3,1,-1]",[24],""
2395,3163,"","","",[347],[],[4919],"",[6],[24],""
2396,3164,"",4698,"",[],[25],[],"",[],[7],""
2397,3165,"",4699,"",[],[23],[],"",[],[12],""
2398,3166,"",4700,"",[],[22],[],"",[],[11],""
2399,3167,"",4701,"",[],[24],[],"",[],[9],""
2400,3168,"","",4702,[],[24],[],"",[],[10],""
2401,3169,"",4703,"",[],"[7,0,0,0,56,0,0,0,6,0]",[],"",[],"[1,4]",""
2402,3170,"","","","[347,4842]",[],"[4841,4840]","","[5,31]",[24],""
2403,3171,"","","","[347,9238]",[],"[4694,4818,4695,4696,4697,4817,4698,4816,4699,4700,4701,4702,4706,4815,4768,4770,4772,4849,5035,4769,4771,4773,4954,4953,4966,4968,4989,4985,5081,5082,5083,5084]","","[-55,70]",[24],""
2404,3172,"","","",[347],[],[4880],"",[3],[24],""
2405,3173,"","","",[347],[],[4881],"",[3],[24],""
2406,3174,"","","",[347],[],"[4882,4938]","",[2],[24],""
2407,3175,"","","","[347,1305]",[],[4883],"","[7,1]",[24],""
2408,3176,"","","","[347,9238]",[],[4964],"","[1,73]",[24],""
2409,3177,"","","","[347,14040]",[],[4691],"","[1,1]",[24],""
2410,3178,"",4673,"",[],[26],[],"",[],[4],""
2411,3179,"","",4674,[],[24],[],"",[],[10],""
2412,3180,"","","",[347],[],[5010],"",[3],[24],""
2413,3182,"","","",[347],[],[4971],"",[1],[24],""
2414,3183,"","","",[347],[],[5073],"",[1],[24],""
2415,3184,"","",4675,[],[21],[],"",[],[15],""
2416,3185,"","","","[347,9238]",[],[4964],"","[2,72]",[24],""
2417,3186,"","","",[347],[],[4963],"",[2],[24],""
2418,3187,"","","",[347],[],"[4785,4786,4787]","",[1],[24],""
2419,3188,"","",4704,[],[24],[],"",[],[10],""
2420,3189,"","","","[347,1305]",[],[4597],"","[1,1]",[24],""
2421,3190,"","","",[347],[],[4994],"",[1],[24],""
2422,3191,"","","",[1305],[],[4596],"",[6],[24],""
2423,3192,"","","",[347],[],"[4871,4873]","",[8],[24],""
2424,3193,206,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2425,3194,207,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2426,3195,208,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
2427,3196,209,"","",[],"[37,0,0,0,6,0,0,0,7,0,0,0,56,0,0,0]",[],"",[],"[2,5]",""
