"rownum","Metadata","i32","[i32]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","string","bool","bool","string","[i32]","i32","i32","i32","i32"
501,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",13,"[6930,0]",15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,720896,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
502,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",25,"[6930,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,917504,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
503,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",40,"[6930,0]",15,0,0,0,567,903,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
504,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",55,"[6930,0]",15,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
505,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",68,"[6930,0]",15,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
506,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",73,"[6930,0]",15,0,0,0,285,440,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
507,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",78,"[6930,0]",15,0,0,0,243,370,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
508,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",80,"[6930,0]",15,0,0,0,226,342,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
509,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",83,"[6930,0]",15,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
510,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",1,"[6930,0]",20,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
511,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",4,"[6930,0]",20,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
512,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",9,"[6930,0]",20,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,720896,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
513,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",13,"[6930,0]",20,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
514,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",25,"[6930,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
515,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",40,"[6930,0]",20,0,0,0,567,903,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
516,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",55,"[6930,0]",20,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
517,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",68,"[6930,0]",20,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,1572864,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
518,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",73,"[6930,0]",20,0,0,0,285,440,0,0,"",1,1,"","",1,"","",0,0,1703936,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
519,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",78,"[6930,0]",20,0,0,0,243,370,0,0,"",1,1,"","",1,"","",0,0,1769472,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
520,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",80,"[6930,0]",20,0,0,0,226,342,0,0,"",1,1,"","",1,"","",0,0,1900544,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
521,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",83,"[6930,0]",20,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,1966080,0,327680,65536,1,"","","","","[3,1]",0,0,0,0
522,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",1,"[6930,0]",25,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
523,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",4,"[6930,0]",25,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
524,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",9,"[6930,0]",25,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,720896,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
525,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",13,"[6930,0]",25,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
526,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",25,"[6930,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
527,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",40,"[6930,0]",25,0,0,0,567,903,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
528,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",55,"[6930,0]",25,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
529,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",68,"[6930,0]",25,0,0,0,328,510,0,0,"",1,1,"","",1,"","",0,0,1572864,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
530,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",73,"[6930,0]",25,0,0,0,285,440,0,0,"",1,1,"","",1,"","",0,0,1703936,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
531,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",78,"[6930,0]",25,0,0,0,243,370,0,0,"",1,1,"","",1,"","",0,0,1769472,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
532,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",80,"[6930,0]",25,0,0,0,226,342,0,0,"",1,1,"","",1,"","",0,0,1900544,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
533,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",83,"[6930,0]",25,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,1966080,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0
534,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast_boss",1,[6939],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,262144,65536,1,"","","","",[],0,0,0,0
535,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",1,[6937],5,0,0,0,3600,5800,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
536,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",4,[6937],5,0,0,0,3496,5632,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
537,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",9,[6937],5,0,0,0,3328,5352,0,0,"",1,1,"","",1,"","",0,0,720896,0,327680,65536,1,"","","","",[],0,0,0,0
538,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",13,[6937],5,0,0,0,3192,5128,0,0,"",1,1,"","",1,"","",0,0,983040,0,327680,65536,1,"","","","",[],0,0,0,0
539,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",25,[6937],5,0,0,0,2780,4452,0,0,"",1,1,"","",1,"","",0,0,1310720,0,327680,65536,1,"","","","",[],0,0,0,0
540,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",40,[6937],5,0,0,0,2268,3612,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"","","","",[],0,0,0,0
541,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",55,[6937],5,0,0,0,1312,2040,0,0,"",1,1,"","",1,"","",0,0,1507328,0,327680,65536,1,"","","","",[],0,0,0,0
542,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",68,[6937],5,0,0,0,1312,2040,0,0,"",1,1,"","",1,"","",0,0,1572864,0,327680,65536,1,"","","","",[],0,0,0,0
543,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",73,[6937],5,0,0,0,1140,1760,0,0,"",1,1,"","",1,"","",0,0,1703936,0,327680,65536,1,"","","","",[],0,0,0,0
544,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",78,[6937],5,0,0,0,972,1480,0,0,"",1,1,"","",1,"","",0,0,1769472,0,327680,65536,1,"","","","",[],0,0,0,0
545,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",80,[6937],5,0,0,0,904,1368,0,0,"",1,1,"","",1,"","",0,0,1900544,0,327680,65536,1,"","","","",[],0,0,0,0
546,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",83,[6937],5,0,0,0,800,1200,0,0,"",1,1,"","",1,"","",0,0,1966080,0,327680,65536,1,"","","","",[],0,0,0,0
547,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",1,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
548,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",4,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
549,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",9,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
550,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",13,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
551,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",25,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
552,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",40,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
553,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",55,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
554,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",68,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
555,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",73,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
556,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",78,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
557,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",80,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
558,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",83,[6938],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0
559,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",1,"[6944,0]",15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
560,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",4,"[6944,0]",15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
561,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",9,"[6944,0]",15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","",[],0,0,0,0
562,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",13,"[6944,0]",15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","",[],0,0,0,0
563,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",25,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","",[],0,0,0,0
564,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",40,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
565,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",55,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
566,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",68,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
567,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",73,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
568,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",78,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
569,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",80,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
570,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",83,"[6944,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","",[],0,0,0,0
571,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",1,"[6946,0,0,0]",15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
572,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",4,"[6946,0,0,0]",15,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
573,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",9,"[6946,0,0,0]",15,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,327680,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
574,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",13,"[6946,0,0,0]",15,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
575,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",25,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,589824,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
576,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",40,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
577,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",55,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
578,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",68,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
579,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",73,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
580,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",78,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
581,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",80,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
582,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",83,"[6946,0,0,0]",15,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,655360,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
583,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",1,"[6946,0,0,0]",20,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
584,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",4,"[6946,0,0,0]",20,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
585,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",9,"[6946,0,0,0]",20,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
586,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",13,"[6946,0,0,0]",20,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
587,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",25,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
588,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",40,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
589,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",55,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
590,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",68,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
591,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",73,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
592,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",78,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
593,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",80,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
594,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",83,"[6946,0,0,0]",20,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"","","","","[3,3,1,1]",0,0,0,0
595,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",1,"[6946,0,0,0]",25,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
596,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",4,"[6946,0,0,0]",25,0,0,0,874,1408,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
597,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",9,"[6946,0,0,0]",25,0,0,0,832,1338,0,0,"",1,1,"","",1,"","",0,0,458752,0,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
598,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",13,"[6946,0,0,0]",25,0,0,0,798,1282,0,0,"",1,1,"","",1,"","",0,0,655360,196608,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
599,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",25,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,851968,262144,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
600,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",40,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
601,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",55,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,983040,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
602,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",68,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1048576,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
603,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",73,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1114112,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
604,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",78,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1179648,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
605,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",80,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1245184,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
606,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",83,"[6946,0,0,0]",25,0,0,0,695,1113,0,0,"",1,1,"","",1,"","",0,0,1310720,327680,327680,65536,1,"ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0
607,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_rock_golem_boss",1,[6951],1,0,0,0,200,300,0,0,"",1,1,"","",1,"","",0,0,0,0,262144,65536,1,"","","","",[],0,0,0,0
608,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",1,[6950],15,0,0,0,900,1450,0,0,"",1,1,"","",1,"","",0,0,0,0,327680,65536,1,"","","","",[],0,0,0,0
