"rownum","Id","HASH16","ModTypeKey","Level","StatsKey1","StatsKey2","StatsKey3","StatsKey4","Domain","Name","GenerationType","Families","Stat1Min","Stat1Max","Stat2Min","Stat2Max","Stat3Min","Stat3Max","Stat4Min","Stat4Max","SpawnWeight_TagsKeys","SpawnWeight_Values","TagsKeys","GrantedEffectsPerLevelKeys","[i32]","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Min","Stat5Max","StatsKey5","FullAreaClear_AchievementItemsKey","AchievementItemsKey","GenerationWeight_TagsKeys","GenerationWeight_Values","ModifyMapsAchievements","IsEssenceOnlyModifier","Stat6Min","Stat6Max","StatsKey6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","[rid]","Heist_SubStatValue1","Heist_SubStatValue2","Heist_StatsKey0","Heist_StatsKey1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceTypes","ImplicitTagsKeys","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]"
4078,"FlaskLevelRequirement35_",16433,303,44,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-667576316,[],0,[]
4079,"FlaskLevelRequirement37",2036,303,38,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1463963830,[],0,[]
4080,"FlaskLevelRequirement40",-23464,303,50,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1716896269,[],0,[]
4081,"FlaskLevelRequirement45",16117,303,45,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-721884659,[],0,[]
4082,"FlaskLevelRequirement50",-19889,303,63,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1133048264,[],0,[]
4083,"FlaskLevelRequirement53",-24470,303,53,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",233680263,[],0,[]
4084,"FlaskLevelRequirement60",-7699,303,63,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1012260281,[],0,[]
4085,"FlaskLevelRequirement65",-30657,303,75,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1626138836,[],0,[]
4086,"FlaskLevelRequirement70",-17363,303,82,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1710610905,[],0,[]
4087,"FlaskLevelRequirementHybrid60",10960,303,75,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1107781848,[],0,[]
4088,"FlaskLevelRequirementUtilityResists",-2237,303,23,"","","","",2,"",3,[105],0,0,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",845464871,[],0,[]
4089,"FlaskIncreasedRecoverySpeed1",15706,241,1,16,"","","",2,"Undiluted",1,[87],41,46,0,0,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2141012679,[],0,[]
4090,"FlaskIncreasedRecoverySpeed2",30034,241,21,16,"","","",2,"Thickened",1,[87],47,52,0,0,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1787109336,[],0,[]
4091,"FlaskIncreasedRecoverySpeed3_",2080,241,41,16,"","","",2,"Viscous",1,[87],53,58,0,0,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",627191106,[],0,[]
4092,"FlaskIncreasedRecoverySpeed4",-22295,241,61,16,"","","",2,"Condensed",1,[87],59,64,0,0,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1629866444,[],0,[]
4093,"FlaskIncreasedRecoverySpeed5",-19958,241,81,16,"","","",2,"Catalysed",1,[87],65,70,0,0,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-795909499,[],0,[]
4094,"FlaskIncreasedRecoverySpeedUniqueFlask3",12083,241,1,16,"","","",2,"",3,[87],-50,-35,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",707134741,[],0,[]
4095,"FlaskIncreasedRecoverySpeedUnique___1",-11029,241,1,16,"","","",2,"",3,[87],80,120,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-433835313,[],0,[]
4096,"FlaskIncreasedRecoveryAmount1",8873,242,1,390,16,"","",2,"Substantial",1,[86],41,46,-33,-33,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-714934325,[],0,[]
4097,"FlaskIncreasedRecoveryAmount2_",-192,242,21,390,16,"","",2,"Opaque",1,[86],47,52,-33,-33,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1066057930,[],0,[]
4098,"FlaskIncreasedRecoveryAmount3",27514,242,41,390,16,"","",2,"Full-bodied",1,[86],53,58,-33,-33,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-162620108,[],0,[]
4099,"FlaskIncreasedRecoveryAmount4",-29347,242,61,390,16,"","",2,"Concentrated",1,[86],59,64,-33,-33,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1701505079,[],0,[]
4100,"FlaskIncreasedRecoveryAmount5",3832,242,81,390,16,"","",2,"Saturated",1,[86],65,70,-33,-33,0,0,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-931936629,[],0,[]
4101,"FlaskIncreasedRecoveryAmountUniqueFlask4",12286,242,1,390,16,"","",2,"",3,[86],30,50,100,100,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1303339601,[],0,[]
4102,"FlaskIncreasedRecoveryAmountUnique__1",4961,242,1,390,16,"","",2,"",3,[86],30,50,-50,-50,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1837006368,[],0,[]
4103,"FlaskIncreasedDuration1",-24406,243,1,16,"","","",2,"Saturated",3,[87],-33,-33,0,0,0,0,0,0,"[46,0]","[3000,0]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-977509098,[],0,[]
4104,"FlaskIncreasedRecoveryOnLowLife1",6769,245,6,383,"","","",2,"Prudent",1,[86],101,106,0,0,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",799421911,[],0,[]
4105,"FlaskIncreasedRecoveryOnLowLife2_",-30313,245,25,383,"","","",2,"Prepared",1,[86],107,112,0,0,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1448337348,[],0,[]
4106,"FlaskIncreasedRecoveryOnLowLife3",-31738,245,44,383,"","","",2,"Wary",1,[86],113,118,0,0,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1929508615,[],0,[]
4107,"FlaskIncreasedRecoveryOnLowLife4",-22815,245,63,383,"","","",2,"Careful",1,[86],119,124,0,0,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",711953550,[],0,[]
4108,"FlaskIncreasedRecoveryOnLowLife5",-2331,245,82,383,"","","",2,"Cautious",1,[86],125,130,0,0,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1314896059,[],0,[]
4109,"FlaskInstantRecoveryOnLowLife1",21754,246,9,384,390,"","",2,"Startled",1,[87],1,1,-30,-27,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",942107869,[],0,[]
4110,"FlaskInstantRecoveryOnLowLife2",10483,246,27,384,390,"","",2,"Frightened",1,[87],1,1,-26,-23,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",267659015,[],0,[]
4111,"FlaskInstantRecoveryOnLowLife3",-20309,246,45,384,390,"","",2,"Alarmed",1,[87],1,1,-22,-19,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1626984530,[],0,[]
4112,"FlaskInstantRecoveryOnLowLife4",-20548,246,63,384,390,"","",2,"Terrified",1,[87],1,1,-18,-15,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1902501593,[],0,[]
4113,"FlaskInstantRecoveryOnLowLife5__",-2242,246,81,384,390,"","",2,"Panicked",1,[87],1,1,-14,-11,0,0,0,0,"[46,18,0]","[0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-139788139,[],0,[]
4114,"FlaskPartialInstantRecovery1",5864,247,3,385,390,16,"",2,"Simmering",1,[87],50,50,-55,-52,135,135,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1878292765,[],0,[]
4115,"FlaskPartialInstantRecovery2",-25400,247,22,385,390,16,"",2,"Ebullient",1,[87],50,50,-51,-48,135,135,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-913222311,[],0,[]
4116,"FlaskPartialInstantRecovery3",1931,247,41,385,390,16,"",2,"Effusive",1,[87],50,50,-47,-44,135,135,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-2005954588,[],0,[]
4117,"FlaskPartialInstantRecovery4",13833,247,60,385,390,16,"",2,"Effervescent",1,[87],50,50,-43,-40,135,135,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1093105454,[],0,[]
4118,"FlaskPartialInstantRecovery5_",26700,247,79,385,390,16,"",2,"Bubbling",1,[87],50,50,-39,-36,135,135,0,0,"[46,0]","[0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",25520585,[],0,[]
4119,"FlaskFullInstantRecovery1",7381,248,7,391,390,"","",2,"Seething",1,[93],1,1,-66,-66,0,0,0,0,"[46,0]","[0,3000]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",449381916,[],0,[]
4120,"FlaskFullInstantRecoveryUnique__1",16643,248,1,391,390,"","",2,"",3,[93],1,1,-75,-65,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1919628137,[],0,[]
4121,"FlaskExtraManaCostsLife1",-32560,249,13,15,380,"","",2,"Aged",1,[86],41,46,15,15,0,0,0,0,"[46,17,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1712973513,[],0,[]
4122,"FlaskExtraManaCostsLife2",-25280,249,30,15,380,"","",2,"Fermented",1,[86],47,52,15,15,0,0,0,0,"[46,17,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1690237439,[],0,[]
4123,"FlaskExtraManaCostsLife3_",-15020,249,47,15,380,"","",2,"Congealed",1,[86],53,58,15,15,0,0,0,0,"[46,17,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1091994690,[],0,[]
4124,"FlaskExtraManaCostsLife4",-29649,249,64,15,380,"","",2,"Turbid",1,[86],59,64,15,15,0,0,0,0,"[46,17,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1229702501,[],0,[]
4125,"FlaskExtraManaCostsLife5_",31978,249,81,15,380,"","",2,"Caustic",1,[86],65,70,15,15,0,0,0,0,"[46,17,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1403137865,[],0,[]
4126,"FlaskExtraLifeCostsMana1",-3429,250,13,13,381,"","",2,"Impairing",1,[86],35,39,10,10,0,0,0,0,"[46,18,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1696896960,[],0,[]
4127,"FlaskExtraLifeCostsMana2",-31243,250,30,13,381,"","",2,"Dizzying",1,[86],40,44,10,10,0,0,0,0,"[46,18,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1603263098,[],0,[]
4128,"FlaskExtraLifeCostsMana3",-18229,250,47,13,381,"","",2,"Depleting",1,[86],46,50,10,10,0,0,0,0,"[46,18,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",587307978,[],0,[]
4129,"FlaskExtraLifeCostsMana4",12067,250,64,13,381,"","",2,"Vitiating",1,[86],51,55,10,10,0,0,0,0,"[46,18,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",416626678,[],0,[]
4130,"FlaskExtraLifeCostsMana5_",-28585,250,81,13,381,"","",2,"Sapping",1,[86],56,60,10,10,0,0,0,0,"[46,18,19,0]","[0,0,0,600]",[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",51548997,[],0,[]
4131,"FlaskExtraLifeUnique__1",-8229,252,1,13,"","","",2,"",3,[86],50,50,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,660,316]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-123066511,[],0,[]
4132,"FlaskDispellsChill1",-14909,253,4,2633,"","","",2,"of Heat",2,[90],1,1,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-98222106,[],0,[]
4133,"FlaskFreezeImmunityUnique__1",24170,253,1,2633,"","","",2,"",3,[90],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,318,310,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-654276758,[],0,[]
4134,"FlaskDispellsBurning1",-22895,254,6,2632,"","","",2,"of Dousing",2,[91],1,1,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,318,309,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-353547140,[],0,[]
4135,"FlaskDispellsBurningUnique__1",25960,254,1,2632,"","","",2,"",3,[91],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,318,309,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-832722123,[],0,[]
4136,"FlaskRemovesBleeding1",-719,1135,8,2635,"","","",2,"of Staunching",2,[542],1,1,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,315,313,319,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-444721073,[],0,[]
4137,"FlaskRemovesShock1",13534,1136,10,2634,"","","",2,"of Grounding",2,[543],1,1,0,0,0,0,0,0,[0],[0],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[20,318,311,636]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1418223703,[],0,[]
4138,"FlaskExtraCharges1",-18153,255,2,18,"","","",2,"Wide",1,[92],16,19,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",154316837,[],0,[]
4139,"FlaskExtraCharges2__",-20114,255,22,18,"","","",2,"Plentiful",1,[92],20,23,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",378578942,[],0,[]
4140,"FlaskExtraCharges3_",-21579,255,42,18,"","","",2,"Bountiful",1,[92],24,27,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-158966477,[],0,[]
4141,"FlaskExtraCharges4__",-13814,255,62,18,"","","",2,"Abundant",1,[92],28,31,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2055516302,[],0,[]
4142,"FlaskExtraCharges5",24740,255,82,18,"","","",2,"Ample",1,[92],32,35,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",997546961,[],0,[]
4143,"FlaskExtraChargesUnique__1",-27520,255,1,18,"","","",2,"",3,[92],45,45,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-985247290,[],0,[]
4144,"FlaskChargesAddedIncreasePercent1",1358,256,3,389,"","","",2,"Constant",1,[94],16,20,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",947338553,[],0,[]
4145,"FlaskChargesAddedIncreasePercent2_",-8428,256,23,389,"","","",2,"Continuous",1,[94],21,25,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",21814872,[],0,[]
4146,"FlaskChargesAddedIncreasePercent3_",-30051,256,43,389,"","","",2,"Endless",1,[94],26,30,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1420025406,[],0,[]
4147,"FlaskChargesAddedIncreasePercent4_",-25711,256,63,389,"","","",2,"Bottomless",1,[94],31,45,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1001824295,[],0,[]
4148,"FlaskChargesAddedIncreasePercent5__",8112,256,83,389,"","","",2,"Perpetual",1,[94],46,50,0,0,0,0,0,0,[0],[600],[],[],[],"",[],[],0,0,"",[],[],[],[],[],"",0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[20],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",-1003889767,[],0,[]
