"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","Attribute","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32_70","[i32]_74","CannotBeSupported","i32_91","CastTime","ActiveSkill","IgnoreMinionTypes","bool_116","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_165","SupportWeaponRestrictions","RegularVariant","i32_190","i32_194","i32_198","bool_202","StatSet","[rid]_219"
3751,"MPSHeistScienceCanisterDetonationBall","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],27,"","",[],"",0,0,0,"",3747,[]
3752,"MPSHeistRobotClockworkGolemBasicProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3748,[]
3753,"MPSHeistRobotAutomatonBasicProjectile","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],20,"","",[],"",0,0,0,"",3749,[]
3754,"MPSHeistCultistStaffProjectileRed","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],"","","",[],"",0,0,0,"",3750,[]
3755,"MPSHeistCultistStaffProjectileGreen","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],"","","",[],"",0,0,0,"",3751,[]
3756,"MPSHeistCultistStaffProjectileYellow","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],"","","",[],"",0,0,13,"",3752,[]
3757,"MPWExpeditionBoneThrow","",[],"",4,[],[],"",0,[],"",2,1733,111,"","",[],40,"","",[],"",0,0,35,"",3753,[]
3758,"MPWExpeditionArbalestProjectile","",[],"",4,[],[],"",0,[],"",2,1500,111,"","",[],40,"","",[],"",0,0,37,"",3754,[]
3759,"MPWExpeditionArbalestSnipe","",[],"",4,[],[],"",0,[],"",2,2000,111,"","",[],45,"","",[],"",0,0,37,"",3755,[]
3760,"MPSExpeditionRogProj","",[],"",4,[],[],"",0,[],"",2,1600,471,"","",[],20,"","",[],"",0,0,0,"",3756,[]
3761,"MPWExpeditionSummonedArbalestProjectile","",[],"",4,[],[],"",0,[],"",2,1500,111,"","",[],40,"","",[],"",0,0,0,"",3757,[]
3762,"MPSHellscapePaleHammerhead","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],20,"","",[],"",0,0,0,"",3758,[]
3763,"MPSHellscapeDemonFodderProj","",[],"",4,[],[],"",0,[],"",2,1250,471,"","",[],20,"","",[],"",0,0,0,"",3759,[]
3764,"MPSHellscapeFleshEliteBasicProj","",[],"",4,[],[],"",0,[],"",2,1166,471,"","",[],20,"","",[],"",0,0,0,"",3760,[]
3765,"MPWHellscapePaleBossSnipe","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],45,"","",[],"",0,0,45,"",3761,[]
3766,"MPWHellscapePaleBossAxeToss","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,46,"",3762,[]
3767,"MPWHellscapePaleBossAxeToss2","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,46,"",3763,[]
3768,"MPSBlackStarCasterCloneBasicFire","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],20,"","",[],"",0,0,0,"",3764,[]
3769,"MPSBlackStarCasterCloneBasicCold","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],20,"","",[],"",0,0,0,"",3765,[]
3770,"MPSBlackStarComet","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3766,[]
3771,"MPSArchnemesisLivingCrystal","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3767,[]
3772,"MPWRootSpiderSpitMapBoss","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],20,"","",[],"",0,0,0,"",3768,[]
3773,"MPWRootSpiderSpitSideArea","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],20,"","",[],"",0,0,0,"",3769,[]
3774,"MPSSanctumTrapFireball","",[],"",4,[],[],"",0,[],"",2,200,471,"","",[],"","","",[],"",0,0,0,"",3770,[]
3775,"MPSSanctumReliquarianFireball","",[],"",4,[],[],"",0,[],"",2,200,471,"","",[],"","","",[],"",0,0,0,"",3771,[]
3776,"MPSSanctumLycia2BasicProjectile","",[],"",4,[],[],"",0,[],"",2,1670,471,"","",[],"","","",[],"",0,0,0,"",3772,[]
3777,"MPSSanctumGuardFireProjectile","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],"","","",[],"",0,0,0,"",3773,[]
3778,"MPSSanctumReaperAvariusProjectile","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],"","","",[],"",0,0,0,"",3774,[]
3779,"MPSCrucibleEyeFireball","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3775,[]
3780,"MPSCrucibleWaterElementalProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3776,[]
3781,"MPSCrucibleIceElementalBarrageProjectile","",[],"",4,[],[],"",0,[],"",2,1330,471,"","",[],"","","",[],"",0,0,0,"",3777,[]
3782,"MPSCrucibleIceElementalBarrageProjectileAtlasUber","",[],"",4,[],[],"",0,[],"",2,1330,471,"","",[],"","","",[],"",0,0,0,"",3778,[]
3783,"MPSCrucibleSnakeBloodProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3779,[]
3784,"MPWCrucibleSnakeSpineProjectile","",[],"",4,[],[],"",0,[],"",2,1070,111,"","",[],20,"","",[],"",0,0,0,"",3780,[]
3785,"MPWCrucibleSnakeSpineProjectileAtlasUber","",[],"",4,[],[],"",0,[],"",2,1070,111,"","",[],20,"","",[],"",0,0,0,"",3781,[]
3786,"MPSCrucibleSkeletonChaosProjectile","",[],"",4,[],[],"",0,[],"",2,1330,471,"","",[],"","","",[],"",0,0,0,"",3782,[]
3787,"MPSCrucibleCageSpiderChaosProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3783,[]
3788,"MPWCrucibleMonkeyThrow","",[],"",4,[],[],"",0,[],"",2,1500,111,"","",[],"","","",[],"",0,0,0,"",3784,[]
3789,"MPSCrucibleSaplingBasicProjectile","",[],"",4,[],[],"",0,[],"",2,1500,471,"","",[],"","","",[],"",0,0,0,"",3785,[]
3790,"MPSAncestralSoulCasterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3786,[]
3791,"MPSAncestralIceCasterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3787,[]
3792,"MPSAncestralMoonCasterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3788,[]
3793,"MPSAncestralPoiProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3789,[]
3794,"MPSAncestralDeathCasterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3790,[]
3795,"MPSAncestralDruidFlask","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3791,[]
3796,"MPWAncestralIceShot","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],1,"","",[],"",0,0,0,"",3792,[]
3797,"MPSAncestralJadeProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3793,[]
3798,"MPSDeathProphetProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3794,[]
3799,"MPWAncestralSpearThrowRope","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],40,"","",[],"",0,0,0,"",3795,[]
3800,"MPSLightningCasterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],25,"","",[],"",0,0,0,"",3796,[]
3801,"MPSAncestralMoonProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3797,[]
3802,"MPSKaomFireFist","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3798,[]
3803,"MPWAhuanaIceShot","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],1,"","",[],"",0,0,0,"",3799,[]
3804,"MPWKiloavaSpearThrow","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],113,"","",[],"",0,0,0,"",3800,[]
3805,"MPSAkoyaJadeSpray","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3801,[]
3806,"MPWKiloavaSpearSecondary","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3802,[]
3807,"MPWAhuanaFakeArrow","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3803,[]
3808,"MPWAncestralIceArcherFakeArrow","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3804,[]
3809,"MPWAncestralFishHook","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3805,[]
3810,"MPSUtulaFireball","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3806,[]
3811,"MPSIceTurtleFakeProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3807,[]
3812,"MPSAncestralJadeExplosionProj","",[],"",4,[],[],"",0,[],"",2,1330,471,"","",[],"","","",[],"",0,0,0,"",3808,[]
3813,"MPSUltimatumRevanantRuinSpray2","",[],"",4,[],[],"",0,[],"",2,750,471,"","",[],"","","",[],"",0,0,0,"",3809,[]
3814,"MPSUltimatumRevanantRuinSpraySupporter2","",[],"",4,[],[],"",0,[],"",2,750,471,"","",[],"","","",[],"",0,0,0,"",3810,[]
3815,"MPSVoodooKingSpellProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3811,[]
3816,"MPSVoodooKing2SpellProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3812,[]
3817,"MPSVoodooKing3SpellProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3813,[]
3818,"MPSAzmeriPictStaffProj","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3814,[]
3819,"MPSAzmeriPictStaffProj2","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],24,"","",[],"",0,0,0,"",3815,[]
3820,"MPWAzmeriPitifulFabricationSkullThrow","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],20,"","",[],"",0,0,0,"",3816,[]
3821,"MPWAzmeriRootSpiderProj","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],20,"","",[],"",0,0,0,"",3817,[]
3822,"MPWAzmeriPictBowSnipe","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],20,"","",[],"",0,0,0,"",3818,[]
3823,"MPACardMonsterProjectile","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3819,[]
3824,"MMSBookMonsterMortar","",[],"",4,[],[],"",0,[],"",2,1000,532,"","",[],20,"","",[],"",219,0,0,"",3820,[]
3825,"SSMBenevolenceBossChaosProjectile","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],27,"","",[],"",250,0,0,"",3821,[]
3826,"BenevolenceBossColdGroundEffectLocation","",[],"",4,[],[],"",0,[],"",2,8033,810,"","",[],27,"","",[],"",0,1,0,"",3825,[]
3827,"MPSBenevolenceBossLightningProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",251,0,0,"",3823,[]
3828,"SSMBenevolenceBossChaosPortal","",[],"",4,[],[],"",0,[],"",2,1000,496,"","",[],27,"","",[],"",250,0,0,"",3824,[]
3829,"EASBenevolenceBossHarnessMemory","",[],"",4,[],[],"",0,[],"",2,1000,1123,"","",[],32,"","",[],"",0,0,0,"",3822,[]
3830,"MPSBenevolenceBossLightningPortal","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],26,"","",[],"",253,0,0,"",3826,[]
3831,"MPWZAngerBossSpearThrowOrb","",[],"",4,[],[],"",0,[],"",2,2600,111,"","",[],24,"","",[],"",178,0,0,"",3827,[]
3832,"MPSBenevolenceBossCentipedeBarage","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],34,"","",[],"",255,0,0,"",3828,[]
3833,"MPSBenevolenceBossCentipedeBarageLarge","",[],"",4,[],[],"",0,[],"",2,1000,309,"","",[],"","","",[],"",0,11,0,"",3829,[]
3834,"MPSFragmentOfIgnoranceDeathProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",256,0,0,"",3830,[]
3835,"MPSBenevolenceBossEyebeamBlast","",[],"",4,[],[],"",0,[],"",2,1000,1421,"","",[],33,"","",[],"",106,0,0,"",3831,[]
3836,"MPSBenevolenceBossCentipedeBarageLargeBulletHellVariant","",[],"",4,[],[],"",0,[],"",2,1000,309,"","",[],"","","",[],"",0,11,0,"",3832,[]
3837,"MPSBenevolenceBossLightningProjectileTargeted","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",251,0,0,"",3833,[]
3838,"MPWZAngerBossSpearThrowOrbLowLife","",[],"",4,[],[],"",0,[],"",2,2600,111,"","",[],24,"","",[],"",178,0,0,"",3834,[]
3839,"MPSBenevolenceBossFireProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",258,0,0,"",3835,[]
3840,"MPSBenevolenceBossFireProjectileTargeted","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",258,0,0,"",3836,[]
3841,"MPSBenevolenceBossColdProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",259,0,0,"",3837,[]
3842,"MPSBenevolenceBossColdProjectileTargeted","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",259,0,0,"",3838,[]
3843,"MPSBenevolenceBossChaosProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",260,0,0,"",3839,[]
3844,"MPSBenevolenceBossChaosProjectileTargeted","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",260,0,0,"",3840,[]
3845,"MPWZanaRibbonLargeMulti","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],27,"","",[],"",261,0,0,"",3841,[]
3846,"MPSZanaRibbonLargeSingle","",[],"",4,[],[],"",0,[],"",2,1000,1421,"","",[],24,"","",[],"",107,0,0,"",3842,[]
3847,"MPSZanaWalkerLightningProj","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],26,"","",[],"",263,0,0,"",3843,[]
3848,"MPSZanaHumanoidEliteProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],20,"","",[],"",0,0,0,"",3844,[]
3849,"MPWqwe_MPSqwe_MPAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",4,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,"",3845,[]
3850,"RampageDaemonRippleNova","",[],"",4,[],[],"",0,[],"",2,800,81,"","",[],"","","",[],"",0,3,0,"",3846,[]
3851,"RampageDaemonSuperRippleNova","",[],"",4,[],[],"",0,[],"",2,800,81,"","",[],"","","",[],"",0,3,0,"",3847,[]
3852,"RampageDaemonBlindNova","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3848,[]
3853,"RampageDaemonVaalDetonateDead","",[],"",4,[],[],"",0,[],"",2,800,62,"","",[],"","","",[],"",0,0,0,"",3849,[]
3854,"RampageDaemonCombinedNova","",[],"",4,[],[],"",0,[],"",2,800,81,"","",[],"","","",[],"",0,3,0,"",3850,[]
3855,"RampageDaemonRepeatNova","",[],"",4,[],[],"",0,[],"",2,800,78,"","",[],"","","",[],"",0,3,0,"",3851,[]
3856,"RampageDaemonSuperRepeatNova","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3852,[]
3857,"TalismanT2ProjectileSpiral","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3853,[]
3858,"BrutusCageSummon","",[],"",4,[],[],"",0,[],"",2,1000,462,"","",[],"","","",[],"",0,0,0,"",3854,[]
3859,"BrutusCageSummonMaps","",[],"",4,[],[],"",0,[],"",2,1000,462,"","",[],"","","",[],"",0,0,0,"",3855,[]
3860,"BrutusSpikedGround","",[],"",4,[],[],"",0,[],"",2,1000,463,"","",[],22,"","",[],"",0,0,0,"",3856,[]
3861,"PierMapSpikedGroundDaemon","",[],"",4,[],[],"",0,[],"",2,1000,463,"","",[],"","","",[],"",0,0,0,"",3857,[]
3862,"FireNovaBossSideArea","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3858,[]
3863,"WbFireNovaTrap","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3859,[]
3864,"FireNovaStrMissionOnDeath","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3860,[]
3865,"FireNovaWbMinionOnDeath","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3861,[]
3866,"FireNovaDaemonRepeat","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3862,[]
3867,"FireNovaTorment","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3863,[]
3868,"ProphecyFireNovaDaemon","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3864,[]
3869,"TempestDaemonFireNova","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3865,[]
3870,"FireNovaDaemonBossStrIntMission","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3866,[]
3871,"FireNovaDarkExileWitch","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3867,[]
3872,"FireNovaGraviciusDescent2","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3868,[]
3873,"FireNovaStrDexMasterAlly","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3869,[]
3874,"FireNovaTalismanMonkey","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3870,[]
3875,"PerandusFireNova","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3871,[]
3876,"WbFireNova","",[],"",4,[],[],"",0,[],"",2,400,464,"","",[],"","","",[],"",0,0,0,"",3872,[]
3877,"HoundBossFireNova","",[],"",4,[],[],"",0,[],"",2,250,464,"","",[],"","","",[],"",0,0,0,"",3873,[]
3878,"BestiaryIguanaSubBossFireNova","",[],"",4,[],[],"",0,[],"",2,1000,1115,"","",[],"","","",[],"",0,16,0,"",3874,[]
3879,"TornadoShotMercenary","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],82,"","",[],"",0,0,0,"",3875,[]
3880,"TornadoShot","",[],"",2,[],[],"",-1811402476,[],"",2,1000,465,"","",[],82,"","",[],"",0,0,0,"",3876,[]
3881,"TornadoShotAltX","",[],"",2,[],[],"",-2012909723,[],"",2,1000,466,"","",[],"","","",[],"",1,0,0,"",3877,[]
3882,"TornadoShotAltY","",[],"",2,[],[],"",71303653,[],"",2,1000,467,"","",[],82,"","",[],"",0,0,0,"",3878,[]
3883,"BeyondDemonTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3879,[]
3884,"WbTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3880,[]
3885,"ExileTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3881,[]
3886,"SkeletonSoldierTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3882,[]
3887,"SkeletonSoldierTornadoShotBlood","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3883,[]
3888,"SkeletonSoldierTornadoShotChaos","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,2,0,"",3884,[]
3889,"MassSkeletonTornadoShotMapBoss","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3885,[]
3890,"SkeletonTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,0,0,"",3886,[]
3891,"ExileDuelistTornadoShot","",[],"",2,[],[],"",0,[],"",2,1000,465,"","",[],"","","",[],"",0,1,0,"",3887,[]
3892,"BrutusGroundSlam","",[],"",4,[],[],"",0,[],"",2,1000,468,"","",[],"","","",[],"",0,0,0,"",3888,[]
3893,"TarGroundSlam","",[],"",4,[],[],"",0,[],"",2,1000,468,"","",[],"","","",[],"",0,0,0,"",3889,[]
3894,"BlacksmithTarGroundslam","",[],"",4,[],[],"",0,[],"",2,1000,468,"","",[],"","","",[],"",0,0,0,"",3890,[]
3895,"IllusoryWarp","",[],"",4,[],[],"",-1474419220,[],"",2,600,469,"","",[],"","","",[],"",0,0,0,"",3891,[]
3896,"MerveilTeleport","",[],"",4,[],[],"",0,[],"",2,1000,470,"","",[],"","","",[],"",0,0,0,"",3892,[]
3897,"ParasiticSquidWarp","",[],"",4,[],[],"",0,[],"",2,1000,469,"","",[],"","","",[],"",1,1,0,"",3893,[]
3898,"BestiaryParasiticSquidWarp","",[],"",4,[],[],"",0,[],"",2,2000,469,"","",[],"","","",[],"",1,1,0,"",3894,[]
3899,"ParasiticSquidWarpLakeBoss","",[],"",4,[],[],"",0,[],"",2,1000,469,"","",[],"","","",[],"",0,0,0,"",3895,[]
3900,"MonsterProjectileSpellHeiTiki","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,1,0,"",3896,[]
3901,"MonsterProjectileSpellLightningGolemSummoned","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3897,[]
3902,"MonsterProjectileSpellLightningGolem","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3898,[]
3903,"MonsterProjectileSpellLightningGolemIzaro","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3899,[]
3904,"MonsterCannibalLunarisProjectile","",[],"",4,[],[],"",0,[],"",2,1000,471,"","",[],"","","",[],"",0,0,0,"",3900,[]
3905,"MerveilAnimateWeapon","",[],"",4,[],[],"",0,[],"",2,1000,475,"","",[],"","","",[],"",0,0,0,"",3901,[]
3906,"MossMonsterSlamMapBoss","",[],"",4,[],[],"",0,[],"",2,2000,476,"","",[],"","","",[],"",0,0,0,"",3902,[]
3907,"MossMonsterSlamOldFieldsBoss","",[],"",4,[],[],"",0,[],"",2,1000,476,"","",[],"","","",[],"",0,0,0,"",3903,[]
3908,"LavaHoundCharge","",[],"",4,[],[],"",0,[],"",2,350,477,"","",[],"","","",[],"",0,0,0,"",3904,[]
3909,"LavaHoundChargeBoss","",[],"",4,[],[],"",0,[],"",2,350,477,"","",[],"","","",[],"",0,0,0,"",3905,[]
3910,"MerveilSummonStatue","",[],"",4,[],[],"",0,[],"",2,700,478,"","",[],"","","",[],"",0,0,0,"",3906,[]
3911,"MerveilSummonDaughters","",[],"",4,[],[],"",0,[],"",2,1000,479,"","",[],91,"","",[],"",0,0,0,"",3907,[]
3912,"MerveilSummonSpawn","",[],"",4,[],[],"",0,[],"",2,700,480,"","",[],91,"","",[],"",0,0,0,"",3908,[]
3913,"Heal","",[],"",4,[],[],"",0,[],"",2,1000,482,"","",[],"","","",[],"",0,0,0,"",3909,[]
3914,"MinerLanternHeal","",[],"",4,[],[],"",0,[],"",2,1000,482,"","",[],"","","",[],"",0,0,0,"",3910,[]
3915,"SupportGenerosity",1,[38],"G",1,[],"[25,68,52]","",1339810278,[],"",2,1000,"",1,"",[],"","","",[],"",0,0,0,"",3911,[]
3916,"HeraldOfAshMercenary","",[],"",1,[],[],"",0,[],"",2,300,483,"","",[],"","","",[],"",0,0,0,"",3912,[]
3917,"HeraldOfAsh","",[],"",1,[],[],"",415209642,[],"",2,0,483,"","",[],"","","",[],"",0,0,0,"",3913,[]
3918,"HeraldOfIceMercenary","",[],"",2,[],[],"",0,[],"",2,300,484,"","",[],"","","",[],"",0,0,0,"",3914,[]
3919,"HeraldOfIce","",[],"",2,[],[],"",1659491511,[],"",2,0,484,"","",[],"","","",[],"",0,0,0,"",3915,[]
3920,"HeraldOfThunder","",[],"",3,[],[],"",2128724272,[],"",2,0,485,"","",[],"","","",[],"",0,0,0,"",3916,[]
3921,"HeraldOfAgony","",[],"",2,[],[],"",237745710,[],"",2,0,486,"","",[],"","","",[],"",0,0,0,"",3917,[]
3922,"HeraldOfPurityMercenary","",[],"",1,[],[],"",0,[],"",2,300,487,"","",[],"","","",[],"",0,0,0,"",3918,[]
3923,"HeraldOfPurity","",[],"",1,[],[],"",2054781369,[],"",2,0,487,"","",[],"","","",[],"",0,0,0,"",3919,[]
3924,"Consecrate","",[],"",4,[],[],"",0,[],"",2,1000,490,"","",[],"","","",[],"",0,0,0,"",3920,[]
3925,"ConsecrateDaemon","",[],"",4,[],[],"",0,[],"",2,1000,490,"","",[],"","","",[],"",0,0,0,"",3921,[]
3926,"VollConsecrateDaemon","",[],"",4,[],[],"",0,[],"",2,1000,490,"","",[],"","","",[],"",0,0,0,"",3922,[]
3927,"ArchnemesisConsecrate","",[],"",4,[],[],"",0,[],"",2,1000,490,"","",[],"","","",[],"",0,0,0,"",3923,[]
3928,"TriggeredConsecrate","",[],"",4,[],[],"",-900887854,[],"",2,1000,491,"","",[],"","","",[],"",0,0,0,"",3924,[]
3929,"StrDexMasterGroundEffectRingFire","",[],"",4,[],[],"",0,[],"",2,1000,489,"","",[],"","","",[],"",0,0,0,"",3925,[]
3930,"StrDexMasterGroundEffectRingCold","",[],"",4,[],[],"",0,[],"",2,1000,489,"","",[],"","","",[],"",0,0,0,"",3926,[]
3931,"PoachersMarkMercenary","",[],"",2,[],[],"",0,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3927,[]
3932,"PoachersMark","",[],"",2,[],[],"",-1480955581,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3928,[]
3933,"PoachersMarkRoyale","",[],"",2,[],[],"",-59793453,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3929,[]
3934,"PoachersMarkTriggered","",[],"",2,[],[],"",-889811339,[],"",2,500,493,"","",[],"","","",[],"",0,0,0,"",3930,[]
3935,"MonsterPoachersMark","",[],"",2,[],[],"",0,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3931,[]
3936,"PerandusPoachersMark","",[],"",2,[],[],"",0,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3932,[]
3937,"ArchnemesisPoachersMark","",[],"",2,[],[],"",0,[],"",2,500,492,"","",[],"","","",[],"",0,0,0,"",3933,[]
3938,"SummonSpiders","",[],"",4,[],[],"",0,[],"",2,1000,495,"","",[],"","","",[],"",0,0,0,"",3934,[]
