"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
2708,"VaalThrownWeapon","[2469,498,683,2450,9522]","[2118,2119,2120,2468,18494]","[8,2000,180,-15,225]",1,0,0
2709,"ChestVaalThrownWeapon","[2469,498,683,2450,9522]","[2118,2119,2120,2468,18494,173,175,346]","[8,2000,180,-15,225,5,60,15]",1,0,0
2710,"WbLightningEliteVaalThrownWeapon","[1776,498,2450]","[633,220,1919]","[-40,5,90]",1,0,0
2711,"ExileTemplarVaalThrownWeapon","[1776,498,2450]","[633,175,220,1919]","[-70,80,5,190]",1,0,0
2712,"TormentDaemonVaalThrownWeapon","[1776,498,2450]",[633],[-40],1,0,0
2713,"FairgravesThrownWeaponMapBoss",[498],"[633,173,175,2693]","[-47,3,25,-25]",1,0,0
2714,"FairgravesThrownWeapon",[498],[],[],1,0,0
2715,"FairgravesVaalThrownWeapon","[1776,498]","[633,173,2693]","[-40,5,-35]",1,0,0
2716,"FairgravesVaalThrownWeaponDaemon","[1776,498]","[633,175,173]","[-40,30,5]",1,0,0
2717,"DelveTormentVaalThrownWeaponDaemon","[1776,498]","[633,175,173]","[-40,30,5]",1,0,0
2718,"ExileThrownWeapon",[498],[],[],1,0,0
2719,"ExileThrownWeaponKitava",[498],"[633,497,659,70,173,175]","[-33,41,-30,50,2,30]",1,0,0
2720,"GhostPirateSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2721,"WarHeroSpectralThrow",[498],[633],[-52],1,0,0
2722,"SandWarriorSpectralThrow",[498],"[633,175]","[-52,40]",1,0,0
2723,"VastiriBossSpectralThrow1",[498],"[633,2666]","[-52,55]",1,0,0
2724,"VastiriBossSpectralThrow2",[498],"[633,173,2666]","[-52,2,50]",1,0,0
2725,"VastiriBossSpectralThrow3",[498],"[633,173,2666]","[-52,4,45]",1,0,0
2726,"GhostPirateChampionSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2727,"GhostPirateChampionSpectralThrowTriggered",[498],"[633,173]","[-52,2]",1,0,0
2728,"CitystalkerMapBossSpectralThrow",[498],"[633,173]","[-52,2]",1,0,0
2729,"GhostPirateChampionSpectralThrowSpectre",[498],"[633,173]","[-52,2]",1,0,0
2730,"WbChaosLeaderThrownWeapon",[498],"[633,173,175,659,70]","[-40,2,30,-30,50]",1,0,0
2731,"WbChaosLeaderThrownWeaponTriggered",[498],"[633,173,175,659,70]","[-40,2,30,-30,50]",1,0,0
2732,"PerandusThrownWeapon",[498],"[633,173,175,659,70]","[-37,1,30,-30,50]",1,0,0
2733,"PerandusThrownWeaponAdditionalProjectectiles",[498],"[633,173,175,659,70]","[-37,2,30,-30,50]",1,0,0
2734,"ExileTemplarThrownWeapon",[498],"[633,173,175,659,70]","[-30,2,30,-30,50]",1,0,0
2735,"DarkExileThrownWeapon",[498],"[633,497,175,659,70]","[-25,21,30,-30,50]",1,0,0
2736,"DarkExileThrownWeapon2",[498],"[633,497,173,175,659,70]","[-25,21,2,30,-30,50]",1,0,0
2737,"DarkExileThrownWeapon3",[498],"[633,497,173,175,659,70]","[-25,21,4,30,-30,50]",1,0,0
2738,"WbThrownWeapon",[498],[],[],1,0,0
2739,"ExileVaalThrownWeapon","[2469,498,2450,9522]","[2118,2119,2120,2468,633]","[6,2000,180,-15,-30]",1,0,0
2740,"DarkExileVaalThrownWeaponBlender","[2469,498,2450,9522]","[2118,2119,2120,2468,633]","[8,2000,180,-15,-30]",1,0,0
2741,"ExileVaalThrownWeapon2","[2469,498,2450,9522]","[2118,2119,2120,2468,633]","[5,1500,180,-15,-30]",1,0,0
2742,"ExileVaalThrownWeapon3","[2469,498,2450,9522]","[2118,2119,2120,2468,633]","[4,1000,180,-15,-30]",1,0,0
2743,"HandFingerVaalThrownWeaponMapBoss","[1776,498,3512,3515,2450]","[633,173,1919,3516,3593]","[-50,4,40,3000,1]",1.5556,0,1027906470
2744,"HandFingerVaalThrownWeaponBoss","[1776,498,3512,3515,2450]","[214,1919,3516,3593]","[2,40,3000,1]",1.5556,0,1027906470
2745,"ThrownWeaponSideAreaBoss","[498,12543]","[633,175]","[-40,30]",1,0,0
2746,"StrDexMissionThrownWeapon",[498],"[633,173,175]","[-40,1,20]",1,0,0
2747,"StrDexMissionThrownWeaponVaal",[498],"[633,175]","[-40,-20]",1,0,0
2748,"HandfingerThrownWeaponBossNear",[498],"[633,175,2666]","[-30,-25,120]",1,0,0
2749,"HandfingerThrownWeaponBossMediumNear",[498],"[633,2666]","[-30,125]",1,0,0
2750,"HandfingerThrownWeaponBossNotFar",[498],"[633,175,2666]","[-30,50,135]",1,0,0
2751,"HandfingerThrownWeaponBossNearAdditionalProjectiles",[498],"[633,175,2666,173]","[-30,-25,120,2]",1,0,0
2752,"HandfingerThrownWeaponBossMediumNearAdditionalProjectiles",[498],"[633,2666,173]","[-30,125,2]",1,0,0
2753,"HandfingerThrownWeaponBossNotFarAdditionalProjectiles",[498],"[633,175,2666,173]","[-30,50,135,2]",1,0,0
2754,"HandfingerThrownWeaponMapBossNear",[498],"[633,175,2666]","[-37,-25,120]",1,0,0
2755,"HandfingerThrownWeaponMapBossMediumNear",[498],"[633,2666]","[-37,125]",1,0,0
2756,"HandfingerThrownWeaponMapBossNotFar",[498],"[633,175,2666]","[-37,50,135]",1,0,0
2757,"HandfingerThrownWeaponMapBossNearAdditionalProjectiles",[498],"[633,175,2666,173]","[-37,-25,120,2]",1,0,0
2758,"HandfingerThrownWeaponMapBossMediumNearAdditionalProjectiles",[498],"[633,2666,173]","[-37,125,2]",1,0,0
2759,"HandfingerThrownWeaponMapBossNotFarAdditionalProjectiles",[498],"[633,175,2666,173]","[-37,50,135,2]",1,0,0
2760,"RigwaldWeaponThrow",[498],"[2666,175,84]","[135,25,25]",1,0,0
2761,"RiftwalkerBossWeaponThrow",[498],"[175,4870]","[25,100]",1,0,0
2762,"ShaperQuestWeaponThrow",[498],"[175,4870]","[25,100]",1,0,0
2763,"ReligiousTemplarWeaponThrow",[498],"[175,633]","[20,-43]",1,0,0
2764,"AtlasCrusaderThrownWeapon",[498],"[175,633]","[20,-43]",1,0,0
2765,"LegionTemplarWeaponThrow",[498],"[175,633,1919]","[20,-43,-24]",1,0,0
2766,"ReligiousTemplarCultistWeaponThrow",[498],"[175,633]","[30,-43]",1,0,0
2767,"DominusGrab",[],[],[],1,0,0
2768,"EssenceDaemonGrab",[],[],[],1,0,0
2769,"ProphecyBlackguardGrab",[],[5750],[-25],1,0,0
2770,"ThrownWeaponSkeletonColossalBoss",[498],"[633,497,173,175]","[-40,12,2,30]",1,0,0
2771,"ExpeditionMercurialThrownWeapon","[498,1112,4577,7078,5824]","[323,782,12099]","[20,150,60]",1,0,0
2772,"SupportSlowerProjectiles",[],[],[],1,0,0
2773,"SupportReducedDuration",[],[],[],1,0,0
2774,"SupportReducedDurationRoyale",[],[],[],1,0,0
2775,"SupportReducedDurationUnique",[],[2961],[-70],1,0,0
2776,"SupportCastOnDeath","[1826,1945,1994,14006]",[1780],[100],1,0,0
2777,"SupportCastOnDeathRoyale","[1826,1945,1994]",[1780],[100],1,0,0
2778,"SupportCastOnDamageTaken","[1826,1994]",[1841],[100],1,0,0
2779,"SupportCastOnStunned","[1826,1994]",[],[],1,0,0
2780,"DominusDeathTeleport",[],[356],[6000],1,0,0
2781,"ShrineSmokeCloud",[],[356],[4000],1,0,0
2782,"ShrinePlayerSmokeTrail",[],[356],[2000],1,0,0
2783,"TormentDaemonSmokeTrail",[],[356],[2000],1,0,0
2784,"TempestDaemonSmokeTrail",[],[356],[2000],1,0,0
2785,"StrMissionDaemonSmokeCloud",[],[356],[4000],1,0,0
2786,"AnimateWeapon",[19364],"[356,457]","[40000,22]",0.22,0,1022739087
2787,"AnimateWeaponAltX",[19364],"[356,457]","[15000,22]",0.22,0,1022739087
2788,"AnimateWeaponAltY","[19364,19234]","[356,457]","[40000,22]",0.22,0,1022739087
2789,"TriggeredAnimateWeapon",[1826],"[1850,649,11615,30,31,5713,3308,356]","[100,48,48,126,184,14,25,40000]",0.22,0,1022739087
2790,"RampageDaemonAnimateWeapon",[],"[1847,356,2417,1919]","[100,37500,4,100]",1,0,0
2791,"RampageDaemonAnimateWeapon2",[],"[1847,356,2416,1919]","[100,37500,6,100]",1,0,0
2792,"RampageDaemonAnimateWeapon3",[],"[1847,356,2418,1919]","[100,37500,8,100]",1,0,0
2793,"RampageDaemonAnimateWeapon4",[],"[1847,356,2417,2416,2418,1919]","[100,37500,5,5,5,100]",1,0,0
2794,"Silence",[],[356],[3000],1,0,0
2795,"TriggerSpawners1",[],[],[],1,0,0
2796,"TriggerSpawnersChieftainThicket",[],"[4820,214]","[4,2]",1,0,0
2797,"TriggerSpawnersOakSprings",[],[],[],1,0,0
2798,"TriggerSpawners2",[],[],[],1,0,0
2799,"TriggerSpawners3",[],[],[],1,0,0
2800,"TriggerSpawners4",[],[],[],1,0,0
2801,"TriggerSpawnersShockAndHorror",[],[5750],[100],1,0,0
2802,"TriggerSpawnersShockAndHorror2",[],[5750],[100],1,0,0
2803,"TriggerSpawnersShockAndHorror3",[],[5750],[100],1,0,0
2804,"TriggerSpawnersFireAndFury",[],[5750],[100],1,0,0
2805,"TriggerSpawnersFireAndFury2",[],[5750],[100],1,0,0
2806,"TriggerSpawnersFireAndFury3",[],[5750],[100],1,0,0
2807,"TriggerSpawnersAbberath1",[],"[4820,4821,5750]","[17,6,200]",1,0,0
2808,"TriggerSpawnersAbberath1Map",[],"[4820,4821,5750]","[24,6,200]",1,0,0
2809,"TriggerSpawnersAbberath2",[],"[4820,4821,5750]","[16,4,200]",1,0,0
2810,"TriggerSpawnersAbberath2Map",[],"[4820,4821,5750]","[23,4,200]",1,0,0
2811,"TriggerSpawnersSuperZombieAliraMap",[],"[4820,5750]","[7,100]",1,0,0
2812,"TriggerSpawnersZombieZergAliraMap",[],"[4820,5750]","[8,100]",1,0,0
2813,"TriggerSpawnersBanditArchers",[],"[4820,5750]","[9,100]",1,0,0
2814,"TriggerSpawnersAxisFootsoldiers",[],"[4820,5750]","[11,100]",1,0,0
2815,"TriggerSpawnersYugul1",[],"[4820,4821,5750]","[19,1,200]",1,0,0
2816,"TriggerSpawnersYugul2",[],"[4820,4821,5750]","[20,1,200]",1,0,0
2817,"TriggerSpawnersYugul3",[],"[4820,4821,5750]","[21,2,200]",1,0,0
2818,"TriggerSpawnersSkeletonMapBoss",[],"[214,4820,5750]","[1,11,100]",1,0,0
2819,"TriggerSpawnersLightningGolemMapBoss",[],"[4820,5750]","[14,100]",1,0,0
2820,"TriggerDoedreStonePillarVulnerability",[],"[5750,4820]","[200,19]",1,0,0
2821,"TriggerDoedreStonePillarTemporalChains",[],"[5750,4820]","[200,20]",1,0,0
2822,"TriggerDoedreStonePillarEnfeeble",[],"[5750,4820]","[200,21]",1,0,0
2823,"TriggerSpawnersKitavaDaemon",[],"[4820,4821,5750]","[22,6,100]",1,0,0
2824,"TriggerSpawnersUnholyTrio",[],"[4821,5750]","[3,100]",1,0,0
2825,"TriggerSpawnersElderUnstable1",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2826,"TriggerSpawnersElderUnstable2",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2827,"TriggerSpawnersElderUnstable3",[],"[4820,4821,5750]","[28,3,100]",1,0,0
2828,"TriggerSpawnersElderUnstable4",[],"[4820,4821,5750]","[29,3,100]",1,0,0
2829,"TriggerSpawnersElderUnstable1_2",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2830,"TriggerSpawnersElderUnstable2_2",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2831,"TriggerSpawnersElderUnstable3_2",[],"[4820,4821,5750]","[28,4,100]",1,0,0
2832,"TriggerSpawnersElderUnstable4_2",[],"[4820,4821,5750]","[29,4,100]",1,0,0
2833,"TriggerSpawnersElderUnstable1_3",[],"[4820,4821,5750]","[26,1,100]",1,0,0
2834,"TriggerSpawnersElderUnstable2_3",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2835,"TriggerSpawnersElderUnstable3_3",[],"[4820,4821,5750]","[28,5,100]",1,0,0
2836,"TriggerSpawnersElderUnstable4_3",[],"[4820,4821,5750]","[29,5,100]",1,0,0
2837,"TriggerSpawnersElderUnstable1_4",[],"[4820,4821,5750]","[30,2,100]",1,0,0
2838,"TriggerSpawnersElderUnstable2_4",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2839,"TriggerSpawnersElderUnstable3_4",[],"[4820,4821,5750]","[28,6,100]",1,0,0
2840,"TriggerSpawnersElderUnstable4_4",[],"[4820,4821,5750]","[29,6,100]",1,0,0
2841,"TriggerSpawnersElderUnstable1_5",[],"[4820,4821,5750]","[30,2,100]",1,0,0
2842,"TriggerSpawnersElderUnstable2_5",[],"[4820,4821,5750]","[27,5,100]",1,0,0
2843,"TriggerSpawnersElderUnstable3_5",[],"[4820,4821,5750]","[28,7,100]",1,0,0
2844,"TriggerSpawnersElderUnstable4_5",[],"[4820,4821,5750]","[29,7,100]",1,0,0
2845,"TriggerSpawnersDelveRogueExiles",[],[4820],[31],1,0,0
2846,"SupportAdditionalQuality",[],[],[],1,0,0
2847,"SupportAdditionalQualityPlus",[],[],[],1,0,0
2848,"FireResistAura",[2968],[],[],1,0,0
2849,"WbFireResistAura",[2968],[],[],1,0,0
2850,"ExileFireResistAura",[2968],[],[],1,0,0
2851,"AzmeriFirefuryFireResistAura",[2968],[],[],1,0,0
2852,"ColdResistAura",[2968],[],[],1,0,0
2853,"WbColdResistAura",[2968],[],[],1,0,0
2854,"ExileColdResistAura",[2968],[],[],1,0,0
2855,"AzmeriHailrakeColdResistAura",[2968],[],[],1,0,0
2856,"LightningResistAura",[2968],[],[],1,0,0
2857,"ExileLightningResistAura",[2968],[],[],1,0,0
2858,"AzmeriTentacleMinionLightningResistAura",[2968],[],[],1,0,0
2859,"AttachedStormCall","[617,1994]","[356,3558]","[1500,10]",1.6313,0,1024282591
2860,"StormCall","[617,1994,9603]",[356],[1500],2.4013,0,1026859572
2861,"StormCallAltX","[617,1994,9603]",[356],[1500],2.4013,0,1026859572
2862,"StormCallAltY","[617,1994,9603]",[356],[1500],2.4013,0,1026859572
2863,"StormCallRoyale","[617,1994,9603]",[356],[1500],2.609,0,1024014156
2864,"AtziriUniqueStaffStormCall","[617,1994,9603,2148,6207]","[658,13847,3558,594,356]","[50,12,50,25,2000]",4.055,0,1025893204
2865,"ExileStormCall",[617],[356],[1500],1.45,0,1023530972
2866,"WbStormCall",[617],"[356,216,214,5750]","[6000,20,1,-2]",2.1875,0,1023530972
2867,"ProphecyStormCall",[617],"[2693,5750]","[-25,-31]",1.45,0,1023530972
2868,"ProphecyKadakaStormCall",[617],"[2693,5750]","[-25,-31]",1.25,0,1023530972
2869,"ProphecyThaumaturgistStormCall",[617],"[2693,5750]","[-25,-13]",1.45,0,1023530972
2870,"AxisStormCall",[617],"[356,216,214,5750]","[6000,20,2,-2]",1.45,0,1023530972
2871,"MaligarosUndyingStormCall",[617],"[356,5750]","[2000,-30]",1.45,0,1023530972
2872,"ExperimenterStormCallInvasion",[617],[356],[2000],2.5,0,1024336278
2873,"VaalStormCall","[617,1994,3159,8016,9522]","[356,8014]","[6000,250]",2.609,0,1024014156
2874,"TormentSpiritVaalStormCall",[617],"[8014,5750]","[250,-13]",1.45,0,1023530972
2875,"ExileVaalStormCall",[617],"[8014,5750]","[250,-13]",1.45,0,1023530972
2876,"VinktarBossVaalStormCall",[617],"[356,8014,5750]","[5000,250,-13]",1.45,0,1023530972
2877,"StrMissionVaalStormCall","[617,1927]","[356,8014,5750]","[3000,250,-75]",1.0625,0,1028980212
2878,"BeyondDemonVaalStormCall","[617,1927]","[356,8014,5750]","[10000,250,-13]",0.75,0,1024604714
2879,"ExperimenterVaalStormCallInvasion",[617],"[8014,5750]","[250,-13]",1.6875,0,1025114741
2880,"GoatmanStormCallInvasion",[617],"[2693,5750]","[-25,-31]",2.0625,0,1025222115
2881,"GoatmanStormCallBossPrisonersGate",[617],"[2693,5750]","[-25,-31]",2.3125,0,1025222115
2882,"MonsterStormCallSideArea","[617,854]","[860,862]","[20000,80]",2.5,0,1024336278
2883,"StrMissionStormCall1",[617],"[610,5750]","[75,60]",2.1818,0,1027369599
2884,"StrMissionStormCall2",[617],"[610,5750]","[75,60]",2.1818,0,1027369599
2885,"BloodlinesGhostTotemStormCall",[617],"[356,216]","[2000,200]",3,0,1027369599
2886,"StormCallBossSideArea",[617],"[356,2693,5750]","[7000,-25,-16]",2.25,0,1024336278
2887,"BloodlineMudElementalStormCall",[617],"[356,5750]","[3000,-16]",1.45,0,1024336278
2888,"DarkExileStormCall",[617],"[356,216,5750]","[7000,35,-20]",3.75,0,1024604714
2889,"DarbelLePageStormCall",[617],"[356,216,5750]","[7000,35,20]",3.75,0,1024604714
2890,"StormCallBossSideArea2",[617],"[356,216,2693,5750]","[14000,50,-25,4]",3,0,1024336278
2891,"StrMissionStormCallLightning",[617],"[356,216,5750]","[3500,50,-31]",2.25,0,1029248647
2892,"TemplarJudgeStormCall",[617],"[356,1101,5750]","[1000,80,-13]",4.5,0,1020591604
2893,"TemplarJudgeCultistStormCall",[617],"[356,1101,5750]","[1000,80,-13]",4.5,0,1020591604
2894,"KitavaBossMinion1StormCall",[617],"[356,5750]","[4000,-30]",1.44,0,1029248647
2895,"LegionTemplarJudgeStormCall","[617,9079]","[356,1101,5750]","[2000,60,-13]",3,0,1023383332
2896,"SpikerBossIceCall","[617,1994,6533]","[356,1841,1842,5750]","[2500,100,10,-20]",1.74,0,1023530972
2897,"MinerBossStoneCall","[617,1994,6533]","[356,1841,1842,5750]","[4000,100,10,-20]",1.392,0,1023530972
2898,"MinerBossStoneCallActive","[617,1994]","[356,5750]","[4000,-20]",1.392,0,1023530972
2899,"EyeSpawnerFleshCall","[617,1994,3159,6533]","[356,1841,1842,633,5750]","[2500,100,10,40,-20]",1.392,0,1024416809
2900,"EssenceFleshCall","[617,1994,3159]","[356,5750]","[2500,-40]",1.8792,0,1024416809
2901,"StrMissionStormCallFire",[617],"[356,216,5750]","[3500,50,-31]",2,0,1029248647
2902,"BeyondDemonStormCall",[617],"[356,216,5750]","[3000,50,-31]",2,0,1024336278
2903,"StormCallBossSideAreaTrigger",[617],"[356,5750]","[2500,-31]",4.5,0,1024336278
2904,"MonsterStormCallLegends",[617],"[356,5750]","[3000,-31]",2.8354,0,1024336278
2905,"WestStormCall",[617],"[356,594,658,214,5750]","[1500,10,100,3,22]",2.4,0,1027101164
2906,"AutonomousStormCallTrap",[617],"[356,5750]","[1800,-31]",2.25,0,1024336278
2907,"LieutenantFireCallOnHit","[617,1826]","[2388,5750]","[100,-31]",1.6364,0,1023530972
2908,"BeyondDemonFrostCallOnHit","[617,1826]","[2388,5750]","[75,-31]",1.4545,0,1028443341
2909,"BeyondDemonFlameCallOnHit","[617,1826]","[2388,5750]","[75,-31]",1.7778,0,1028443341
2910,"StrMissionTotemBossFlameCall",[617],"[356,216,5750]","[3000,100,-31]",1.7778,0,1028443341
2911,"StrMissionNecroBossStormCall",[617],"[356,216,5750]","[3000,100,-31]",2,0,1028443341
2912,"BeyondDemonFrostCall",[617],[5750],[-31],1.6364,0,1028711776
2913,"BeyondDemonFrostCall2",[617],[5750],[-31],1.6364,0,1028711776
2914,"WbFrostCall",[617],[5750],[-20],1.6364,0,1028711776
2915,"MonsterFlameCall",[617],"[356,5750]","[4000,-31]",2.2222,0,1017853562
2916,"WbFlameCall",[617],"[356,5750]","[3000,-36]",1.3333,0,1028577559
2917,"WbVaalFlameCall",[617],"[356,8014]","[5000,250]",0.5556,0,1028443341
2918,"FlameCallOnHitDexMissionBoss",[617],[5750],[-31],2.2222,0,1017853562
2919,"WbFlameCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.3333,0,1028577559
2920,"WbFrostCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.0909,0,1028577559
2921,"WbStormCallOnHit",[617],"[356,2388,5750,2693]","[2000,50,-31,-70]",1.5,0,1028577559
2922,"ProphecyStormCallOnHit",[617],"[356,2388,5750]","[2000,50,-31]",1.5,0,1028577559
2923,"VinktarBossStormCall",[617],"[356,5750]","[2000,-31]",2.7,0,1024336278
2924,"TalismanT2StormCall",[617],"[356,216,5750]","[3000,100,-40]",1.45,0,1023530972
2925,"FrostfireMageFireStormCall",[617],"[356,216,5750]","[3000,100,-40]",4.4444,0,1023530972
2926,"FrostfireMageFrostStormCall",[617],"[356,216,5750]","[3000,100,-40]",3.6364,0,1023530972
2927,"FireStormCallTriggeredRampageLeaguestone","[617,1826]","[356,5213]","[2000,100]",1.6667,0,1028443341
2928,"TemplarSlaveDriverStormCallShort",[617],"[356,216,5750,2693]","[3000,-55,20,-25]",4.375,0,1024336278
2929,"TemplarSlaveDriverStormCallLong",[617],"[356,216,5750,2693]","[8000,-55,20,-25]",4.375,0,1024336278
2930,"UnholyTrioShavronneStormCall",[617],"[356,2693,6172,6306,658,5750]","[2000,-65,100,1,100,-30]",4.375,0,1024873149
2931,"TalismanRigwaldStormCall",[617],"[356,216,5750]","[3000,100,-40]",1.45,0,1023530972
2932,"ElderArenaStormCall",[617],"[356,5750]","[3000,-35]",3.75,0,1026430075
2933,"Flameblast","[617,1994,19365]","[1998,6198,610,8002,13019]","[165,60,50,3,10]",0.8677,0,1026993789
2934,"FlameblastAltX","[617,1994,19365]","[1998,8002,13019,19089]","[165,5,3,8]",0.95,0,1026993789
2935,"FlameblastAltY","[617,1994,19365]","[610,8002,13019,19089,1998,6198]","[50,-2,10,26,600,250]",0.3,0,1026993789
2936,"VaalFlameblast","[617,1994,9522]","[1998,6198,610,8002]","[200,110,50,-2]",1.1176,0,1024470496
2937,"ChestVaalFlameblast",[617],"[1998,6198,610,8002,433,1210]","[200,110,50,-2,80,50]",1,0,1024470496
2938,"AtziriUniqueStaffFlameblast","[617,1994,6207]","[610,592,356]","[50,25,2000]",4.05,0,1029919736
2939,"BloodSacramentUnique","[617,1994]","[14088,14089,16551,105]","[30,80,40,200]",7.6,0,0
2940,"TormentSpiritVaalFlameblast",[617],"[1998,216,610,6198]","[110,-50,100,110]",1.8889,0,1024014156
2941,"BeyondDemonVaalFlameblast",[617],"[1998,216,610,6198]","[110,-50,100,110]",1.8889,0,1024014156
2942,"BeyondDemonVaalFlameblast2",[617],"[1998,216,610,6198]","[110,35,100,110]",1.8889,0,1024014156
2943,"WbVaalFlameblast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",1.2278,0,1024014156
2944,"ProphecyVaalFlameBlast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",0.9822,0,1024014156
2945,"LionWolfFireBossVaalFlameblast",[617],"[1998,216,610,6198,5750]","[110,35,100,110,50]",1.2278,0,1024014156
2946,"LionWolfFireBossVaalFlameblastAtlasUber",[617],"[1998,216,610,6198,5750]","[110,105,100,110,10]",1.2278,0,1024014156
2947,"EssenceDaemonVaalFlameblast",[617],"[1998,6198,5750]","[110,110,-50]",1.2278,0,1024014156
2948,"WbFlameblast",[617],"[1998,214,6198,5750]","[90,9,90,20]",1.5556,0,1024014156
2949,"WbFlameblast2",[617],"[1998,214,6198,5750]","[90,6,90,20]",1.5556,0,1024014156
2950,"WbFlameblast3",[617],"[1998,214,6198,5750]","[90,4,90,20]",1.5556,0,1024014156
2951,"WbFlameblast4",[617],"[1998,214,6198,5750]","[90,2,90,20]",1.5556,0,1024014156
2952,"WbFlameblast5",[617],"[1998,214,6198,5750]","[90,5,90,20]",1.5556,0,1024014156
2953,"GladiatorBossFlameblast",[617],"[1998,214,6198,5750]","[90,9,90,20]",1.5556,0,1024014156
2954,"GladiatorBossFlameblast2",[617],"[1998,214,6198,5750]","[90,6,90,20]",1.5556,0,1024014156
2955,"GladiatorBossFlameblast3",[617],"[1998,214,6198,5750]","[90,4,90,20]",1.5556,0,1024014156
2956,"GladiatorBossFlameblast4",[617],"[1998,214,6198,5750]","[90,2,90,20]",1.5556,0,1024014156
2957,"ExileFlameblast",[617],"[1998,214,6198]","[90,9,90]",1.5,0,1024014156
2958,"ExileFlameblast2",[617],"[1998,214,6198]","[95,6,95]",1.5556,0,1024014156
2959,"ExileFlameblast3",[617],"[1998,214,6198]","[100,4,100]",1.6111,0,1024014156
2960,"ExileFlameblast4",[617],"[1998,214,6198]","[110,2,110]",1.6667,0,1024014156
2961,"DarkExileFlameblast","[617,195,854]","[1998,214,860,862,881,6198]","[110,9,20000,80,73,110]",1.3333,0,1024014156
2962,"FlameblastBossSideArea","[617,195]","[1998,214,216,6198,5750]","[110,9,-13,110,50]",1,0,1019839984
2963,"StrongboxCelestialFlameblast",[617],"[1998,214,216,6198]","[110,9,-13,110]",1.3333,0,1024014156
2964,"CelestialFlameblastShaperInfluence",[617],"[1998,8002,216,6198,13019]","[110,3,-13,110,10]",1.2,0,1024014156
2965,"MaelstromCellBossCelestialFlameblast",[617],"[1998,6198]","[110,110]",1.0111,0,1024014156
2966,"SynthesisSelfFlameblast","[617,195]","[1998,209,5750]","[10,250,35]",2.4,0,1026698510
2967,"HoodedVaalBossFlameblast","[617,195]","[1998,209,5750]","[10,250,35]",2.2,0,1026698510
2968,"CelestialFlameblastShaperInfluenceDaemon",[617],"[1998,214,216,6198]","[110,9,-13,110]",1.3333,0,1024014156
2969,"MonsterFlameblastKaomsChest","[617,195]","[1998,214,216,6198,5750]","[110,9,7,110,50]",1.3333,0,1020430542
2970,"MonsterFlameblastWestVaal",[617],"[1998,216,592,610,6198,5750]","[110,40,10,1,110,50]",2.0256,0,1020430542
2971,"MonsterFlameblastWestVaalFinal",[617],"[1998,216,592,610,6198,5750]","[110,40,10,1,110,35]",2.0256,0,1020430542
2972,"StrDexMissionVaalFlameblast",[617],"[1998,216,2388,6198,5750]","[110,25,100,110,-50]",1.8889,0,1023007523
2973,"AvatarVaalFlameblast","[617,6309,1823]","[1998,6198,6306,5750]","[110,110,6,-50]",1.8889,0,1023007523
2974,"AfflictionOnDeathFlameblast",[617],[5750],[-20],3.8,0,1029785518
