"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid","MapDevice","[rid]"
742,5,332,17093,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[10110],1344,1344,17803,"",1,5596,1,0,"","","","",[]
743,5,333,17094,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[10110],1344,1344,17803,"",1,5596,1,0,"","","","",[]
744,5,334,17081,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17799,"",1,5596,1,0,"","","","",[]
745,5,335,17082,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17799,"",1,5596,1,0,"","","","",[]
746,5,336,17096,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[10110],1344,1344,17804,"",1,5597,1,0,"","","","",[]
747,5,337,17097,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[10110],1344,1344,17804,"",1,5597,1,0,"","","","",[]
748,5,338,17084,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17800,"",1,5597,1,0,"","","","",[]
749,5,339,17085,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17800,"",1,5597,1,0,"","","","",[]
750,5,340,17099,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,88,1,1,[],[10110],1344,1344,17805,"",1,5598,1,0,"","","","",[]
751,5,341,17100,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,88,1,1,[],[10110],1344,1344,17805,"",1,5598,1,0,"","","","",[]
752,5,342,17087,[33],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17801,"",1,5598,1,0,"","","","",[]
753,5,343,17088,[33],[8],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,4]",0,88,1,1,[],[10110],1344,1344,17801,"",1,5598,1,0,"","","","",[]
754,5,344,17102,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,89,1,1,[],[10110],1344,1344,17806,"",2,3614,1,0,"","","","",[]
755,5,345,17103,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,89,1,1,[],[10110],1344,1344,17806,"",2,3614,1,0,"","","","",[]
756,5,346,17107,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[6],0,55,1,1,[],[10110],1344,1344,17808,"",1,973,1,0,"","","","",[]
757,5,347,17108,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[6],0,55,1,1,[],[10110],1344,1344,17808,"",1,973,1,0,"","","","",[]
758,5,348,17109,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[10],0,37,1,1,[],[10110],1344,1344,17809,"",2,3815,1,0,"","","","",[]
759,5,349,17111,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[5],0,95,1,1,[],[10110],1344,1344,17810,"",1,972,1,0,"","","","",[]
760,5,350,17112,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[5],0,95,1,1,[],[10110],1344,1344,17810,"",1,972,1,0,"","","","",[]
761,5,351,17114,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,[8],0,11,1,1,[],[10110],1344,1344,17811,"",1,2190,1,0,"","","","",[]
762,5,352,17115,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,[8],0,11,1,1,[],[10110],1344,1344,17811,"",1,2190,1,0,"","","","",[]
763,5,353,17117,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,20,1,1,[],[10110],1344,1344,17812,"",2,6674,1,0,"","","","",[]
764,5,354,17118,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,20,1,1,[],[10110],1344,1344,17812,"",2,6674,1,0,"","","","",[]
765,5,355,17120,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,50,1,1,[],[10110],1344,1344,17813,"",2,6514,1,0,"","","","",[]
766,5,356,17121,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,50,1,1,[],[10110],1344,1344,17813,"",2,6514,1,0,"","","","",[]
767,5,357,17123,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,[9],0,52,1,1,[],[10110],1344,1344,17814,"",2,6515,1,0,"","","","",[]
768,5,358,17124,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,[9],0,52,1,1,[],[10110],1344,1344,17814,"",2,6515,1,0,"","","","",[]
769,5,359,17125,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,64,1,1,[],[10110],1344,1344,17815,"",2,6644,1,0,"","","","",[]
770,5,360,17127,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,60,1,1,[],[10110],1344,1344,17817,"",2,6646,1,0,"","","","",[]
771,5,361,17129,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,62,1,1,[],[10110],1344,1344,17819,"",2,6648,1,0,"","","","",[]
772,5,362,26970,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,61,1,1,[],[10110],1344,1344,26969,"",2,9713,1,0,"","","","",[]
773,5,363,17131,[17],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[12],0,63,1,1,[],[10110],1344,1344,17821,"",2,6651,1,0,"","","","",[]
774,5,364,17139,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,111,1,1,[],[10110],1344,1344,17827,"",2,6655,1,0,"","","","",[]
775,5,365,17140,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,111,1,1,[],[10110],1344,1344,17826,"",2,6655,1,0,"","","","",[]
776,5,366,17141,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,112,1,1,[],[10110],1344,1344,17828,"",2,6656,1,0,"","","","",[]
777,5,367,17142,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,112,1,1,[],[10110],1344,1344,17828,"",2,6656,1,0,"","","","",[]
778,5,368,17143,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,113,1,1,[],[10110],1344,1344,17829,"",2,6657,1,0,"","","","",[]
779,5,369,17144,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,113,1,1,[],[10110],1344,1344,17829,"",2,6657,1,0,"","","","",[]
780,5,370,17145,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,114,1,1,[],[10110],1344,1344,17831,"",2,6658,1,0,"","","","",[]
781,5,371,17146,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,114,1,1,[],[10110],1344,1344,17830,"",2,6658,1,0,"","","","",[]
782,5,372,17150,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,115,1,1,[],[10110],1344,1344,17833,"",2,6659,1,0,"","","","",[]
783,5,373,17151,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,115,1,1,[],[10110],1344,1344,17833,"",2,6659,1,0,"","","","",[]
784,5,374,17152,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,115,1,1,[],[10110],1344,1344,17833,"",2,6659,1,0,"","","","",[]
785,5,375,17147,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,115,1,1,[],[10110],1344,1344,17832,"",2,6659,1,0,"","","","",[]
786,5,376,17148,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,115,1,1,[],[10110],1344,1344,17832,"",2,6659,1,0,"","","","",[]
787,5,377,17149,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,115,1,1,[],[10110],1344,1344,17832,"",2,6659,1,0,"","","","",[]
788,5,378,17153,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2,1,3]",0,116,1,1,[],[10110],1344,1344,17834,"",2,6660,1,0,"","","","",[]
789,5,379,17154,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[10110],1344,1344,17835,"",2,6662,"",0,"","","","",[]
790,5,380,17155,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[10110],1344,1344,17835,"",2,6662,"",0,"","","","",[]
791,5,381,17156,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[10110],1344,1344,17835,"",2,6662,"",0,"","","","",[]
792,5,382,17157,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[10110],1344,1344,17836,"",2,6663,"",0,"","","","",[]
793,5,383,17158,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[10110],1344,1344,17836,"",2,6663,"",0,"","","","",[]
794,5,384,17159,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[10110],1344,1344,17836,"",2,6663,"",0,"","","","",[]
795,5,385,17160,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[10110],1344,1344,17837,"",2,6664,"",0,"","","","",[]
796,5,386,17161,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[10110],1344,1344,17837,"",2,6664,"",0,"","","","",[]
797,5,387,17162,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[10110],1344,1344,17837,"",2,6664,"",0,"","","","",[]
798,5,388,17172,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,120,1,1,[],[10110],1344,1344,17841,"",2,6668,1,0,"","","","",[]
799,5,389,17173,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,120,1,1,[],[10110],1344,1344,17841,"",2,6668,1,0,"","","","",[]
800,5,390,17174,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,120,1,1,[],[10110],1344,1344,17841,"",2,6668,1,0,"","","","",[]
801,5,391,17175,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,121,1,1,[],[10110],1344,1344,17842,"",2,6669,1,0,"","","","",[]
802,5,392,17176,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,121,1,1,[],[10110],1344,1344,17842,"",2,6669,1,0,"","","","",[]
803,5,393,17177,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,121,1,1,[],[10110],1344,1344,17842,"",2,6669,1,0,"","","","",[]
804,5,394,17178,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,122,1,1,[],[10110],1344,1344,17843,"",2,6670,1,0,"","","","",[]
805,5,395,17179,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,122,1,1,[],[10110],1344,1344,17843,"",2,6670,1,0,"","","","",[]
806,5,396,17180,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,122,1,1,[],[10110],1344,1344,17843,"",2,6670,1,0,"","","","",[]
807,5,397,16989,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,11]",0,109,1,1,[],[10110],1344,1344,17758,"",2,1351,1,0,"","","","",[]
808,5,398,16990,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,11]",0,109,1,1,[],[10110],1344,1344,17758,"",2,1351,1,0,"","","","",[]
809,5,399,16991,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,11]",0,109,1,1,[],[10110],1344,1344,17758,"",2,1351,1,0,"","","","",[]
810,5,400,16992,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,5]",0,78,1,1,[],[10110],1344,1344,17759,"",2,2248,1,0,"","","","",[]
811,5,401,16993,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,5]",0,78,1,1,[],[10110],1344,1344,17759,"",2,2248,1,0,"","","","",[]
812,5,402,16994,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,5]",0,78,1,1,[],[10110],1344,1344,17759,"",2,2248,1,0,"","","","",[]
813,5,403,16995,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,7]",0,47,1,1,[],[10110],1344,1344,17760,"",2,6819,1,0,"","","","",[]
814,5,404,16996,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,7]",0,47,1,1,[],[10110],1344,1344,17760,"",2,6819,1,0,"","","","",[]
815,5,405,16997,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,7]",0,47,1,1,[],[10110],1344,1344,17760,"",2,6819,1,0,"","","","",[]
816,5,406,17184,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,124,1,1,[],[10110],1344,1344,17845,"",1,2428,1,0,"","","","",[]
817,5,407,17185,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,125,1,1,[],[10110],1344,1344,17846,"",1,1137,1,0,"","","","",[]
818,5,408,17186,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,126,1,1,[],[10110],1344,1344,17847,"",1,1701,1,0,"","","","",[]
819,5,409,17188,[6],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,127,1,1,[],[10110],1344,1344,17849,"",1,2298,1,0,"","","","",[]
820,5,410,16703,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,100,1,1,[],[10110],1344,1344,17648,"",1,6493,1,0,"","","","",[]
821,5,411,16704,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,100,1,1,[],[10110],1344,1344,17648,"",1,6493,1,0,"","","","",[]
822,5,412,16705,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,100,1,1,[],[10110],1344,1344,17648,"",1,6493,1,0,"","","","",[]
823,5,413,16706,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,96,1,1,[],[10110],1344,1344,17649,"",1,6494,1,0,"","","","",[]
824,5,414,16707,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,96,1,1,[],[10110],1344,1344,17649,"",1,6494,1,0,"","","","",[]
825,5,415,16708,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,96,1,1,[],[10110],1344,1344,17649,"",1,6494,1,0,"","","","",[]
826,5,416,16709,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,77,1,1,[],[10110],1344,1344,17650,"",1,6495,1,0,"","","","",[]
827,5,417,16710,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,77,1,1,[],[10110],1344,1344,17650,"",1,6495,1,0,"","","","",[]
828,5,418,16711,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,77,1,1,[],[10110],1344,1344,17650,"",1,6495,1,0,"","","","",[]
829,5,419,17034,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[10110],1344,1344,17778,"",2,6544,1,0,"","","","",[]
830,0,0,8928,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[249],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[10110],1344,1344,"","",2,1985,"",0,"","","","",[]
831,0,1,8929,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[250],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[10110],1344,1344,"","",1,1981,"",0,"","","","",[]
832,0,2,8932,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[251],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[10110],1344,1344,"","",2,1984,"",0,"","","","",[]
833,0,3,8930,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[247],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[10110],1344,1344,"","",2,1982,"",0,"","","","",[]
834,0,4,8931,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[248],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[10110],1344,1344,"","",2,1983,"",0,"","","","",[]
