"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","[rid]","BaseItemTypesKey","bool","ModsKeys","TagsKeys","ChestEffectsKey","MinLevel","string","MaxLevel","Corrupt_AchievementItemsKey","CurrencyUse_AchievementItemsKey","Encounter_AchievementItemsKeys","rid","InheritsFrom","bool","rid","[i32]","string","i32","i32","bool","rid","rid","bool","bool"
388,"Metadata/Chests/Labyrinth/Izaro/IzaroChest45","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",50,"","",100,"[15,16]","","","[7167,7204]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[55919,19081]","",0,0,"","","","",""
389,"Metadata/Chests/Labyrinth/Izaro/IzaroChest46","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,[25],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[1],"",0,0,1,"","","",""
390,"Metadata/Chests/Labyrinth/Izaro/IzaroChest47","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",0,"","",100,[],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
391,"Metadata/Chests/Labyrinth/Izaro/IzaroChest48","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",0,"","",100,[],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
392,"Metadata/Chests/Labyrinth/Izaro/IzaroChest49","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",0,"","",100,[],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
393,"Metadata/Chests/Labyrinth/Izaro/IzaroChest50","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",400,"","",100,[12],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[258462],"",0,0,1,"","","",""
394,"Metadata/Chests/Labyrinth/Izaro/IzaroChest51","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",0,"","",100,[],"","",[],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
395,"Metadata/Chests/Labyrinth/Izaro/IzaroChest52","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",200,"","",100,"[7,6,8,24]","","","[7826,7223]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[62000,125000,125000,20000]","",0,0,"","","","",""
396,"Metadata/Chests/Labyrinth/Izaro/IzaroChest53","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",120,"","",100,"[7,6,8]","","",[7826],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[62000,125000,125000]","",0,0,"","","","",""
397,"Metadata/Chests/Labyrinth/Izaro/IzaroChest54","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",150,"","",100,"[1,2,3,4,5]","","",[7826],[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
398,"Metadata/Chests/Labyrinth/Izaro/IzaroChest55","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",300,"","",100,"[1,2,3,4,5]","","","[7826,7214]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[1122958,376224,437000,562000,499000]","",0,0,"","","","",""
399,"Metadata/Chests/Labyrinth/Izaro/IzaroChest56","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",300,"","",100,"[0,9]","","","[7826,7214]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[2825364,125000]","",0,0,"","","","",""
400,"Metadata/Chests/Labyrinth/Izaro/IzaroChest57","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",150,"","",100,[],"","","[7826,7124]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
401,"Metadata/Chests/Labyrinth/Izaro/IzaroChest58","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",120,"","",100,[],"","","[7826,7126]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
402,"Metadata/Chests/Labyrinth/Izaro/IzaroChest59","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,[],"","","[7826,7125]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
403,"Metadata/Chests/Labyrinth/Izaro/IzaroChest60","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,[],"","","[7826,12010]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
404,"Metadata/Chests/Labyrinth/Izaro/IzaroChest61","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,"[15,16]","","","[7167,7204]",[],"",0,"",100,"",5395,[],367,"Metadata/Chests/Chest","","","[55919,19081]","",0,0,"","","","",""
405,"Metadata/Chests/Labyrinth/Izaro/IzaroChest62","",4,"Izaro's Largesse","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,"[0,9]","","","[7826,7223]",[],"",0,"",100,"",5395,[7437],367,"Metadata/Chests/Chest","","","[2825364,125000]","",0,0,"","","","",""
406,"Metadata/Chests/Prophecy/Divination","",4,"Fortune Teller's Chest","[""Metadata/Chests/GoldenChests/GoldenChest3.ao""]","",1,0,"","",100,[25],"","","[7875,12018]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[1],"",0,0,1,"","","",""
407,"Metadata/Chests/StrongBoxes/StrongboxBreach1","",4,"RENAME ME","[""Metadata/Chests/StrongBoxes/Strongbox.ao""]","","",64,"","",100,[],"",1,[7142],[],0,0,"",100,"","",[7796],"","Metadata/Chests/Chest","","",[],"",-45,45,"","","","",""
408,"Metadata/Chests/AtlasBarrelWealthy1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2.ao""]",1,"",10,"",1,100,[],"","",[12469],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
409,"Metadata/Chests/AtlasBarrelWealthy2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel4.ao""]",1,"",5,"",1,100,"[7,6,8]","","",[12469],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","[62000,125000,125000]","",0,0,"","","",1,""
410,"Metadata/Chests/AtlasBarrelWealthy3",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2old.ao""]",1,"",5,"",1,100,[],"","",[12470],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
411,"Metadata/Chests/AtlasBarrelExplosive1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1Red.ao""]",1,"",10,"",1,100,[],"","",[12471],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
412,"Metadata/Chests/AtlasBarrelExplosiveRoyale",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1Red.ao""]",1,"",2,"",1,100,[],"","","[12472,7772]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
413,"Metadata/Chests/AtlasBarrelMonster1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel3old.ao""]",1,"",1,"",1,100,[],"","",[12473],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
414,"Metadata/Chests/AtlasBarrelMonster2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel3.ao""]",1,"",1,"",1,100,[],"","",[12474],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
415,"Metadata/Chests/AtlasBarrelMysterious1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1old.ao""]",1,"",5,"",1,100,[],"","","[12476,12469]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
416,"Metadata/Chests/AtlasBarrelMysterious2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1.ao""]",1,"",5,"",1,100,[],"","","[12477,12469]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
417,"Metadata/Chests/AtlasBarrelMysterious3",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2.ao""]",1,"",5,"",1,100,[],"","","[12478,12469]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
418,"Metadata/Chests/AtlasBarrelMysterious4",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1old.ao""]",1,"",5,"",1,100,[],"","","[12479,12469]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
419,"Metadata/Chests/AtlasBarrelMysterious5",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel4old.ao""]",1,"",5,"",1,100,[],"","","[12480,12469]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","",1,""
420,"Metadata/Chests/Breach/BreachChest1",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,40,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
421,"Metadata/Chests/Breach/BreachChest2",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,40,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
422,"Metadata/Chests/Breach/BreachChest3",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,40,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
423,"Metadata/Chests/Breach/BreachChest4",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,40,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
424,"Metadata/Chests/Breach/BreachChest5",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,40,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
425,"Metadata/Chests/Breach/BreachChest1Large",1,3,"Xoph's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
426,"Metadata/Chests/Breach/BreachChest2Large",1,3,"Tul's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
427,"Metadata/Chests/Breach/BreachChest3Large",1,3,"Esh's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
428,"Metadata/Chests/Breach/BreachChest4Large",1,3,"Uul-Netol's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
429,"Metadata/Chests/Breach/BreachChest5Large",1,3,"Chayula's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
430,"Metadata/Chests/Breach/BreachChest6Large",1,3,"Xesht-Ula's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,80,"","",100,[],"","",[12482],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,1,0,"","",""
431,"Metadata/Chests/Legacy/ForgottenReliquary","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,[],"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","","",""
432,"Metadata/Chests/Legacy/ForgottenReliquary2","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,[],"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","","",""
433,"Metadata/Chests/Legacy/ForgottenReliquaryVaal","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,[],"","",[],[],6,0,"",100,"","",[7920],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","","",""
434,"Metadata/Chests/AbyssChest01",1,4,"Hoard","[""Metadata/Chests/BonePiles/AbyssChest1.ao""]","",1,50,"","",100,[],"","",[12483],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","","",""
435,"Metadata/Chests/AbyssBonePile1",1,3,"Bone Pile","[""Metadata/Chests/BonePiles/AbyssBonePile.ao""]",1,"",2,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","","",""
436,"Metadata/Chests/Abyss/AbyssFinalChest","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,125,"","",90,[],"","",[12484],[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
437,"Metadata/Chests/Abyss/AbyssFinalChest2","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,140,"","",100,[],"","",[12485],[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
438,"Metadata/Chests/Abyss/AbyssFinalChest3","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,155,"","",110,[],"","",[12486],[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
439,"Metadata/Chests/Abyss/AbyssFinalChest4","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,170,"","",120,[],"","",[12487],[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
440,"Metadata/Chests/VaseCeramic1",1,3,"Vase","[""Metadata/Chests/Vases/VaseCeramic01.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
441,"Metadata/Chests/VaseCeramic2",1,3,"Vase","[""Metadata/Chests/Vases/VaseCeramic02.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
442,"Metadata/Chests/VaseCeramic3",1,3,"Vase","[""Metadata/Chests/Vases/VaseCeramic03.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
443,"Metadata/Chests/VaseClean1",1,3,"Vase","[""Metadata/Chests/Vases/VaseClean01.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
444,"Metadata/Chests/VaseClean2",1,3,"Vase","[""Metadata/Chests/Vases/VaseClean02.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
445,"Metadata/Chests/VaseClean3",1,3,"Vase","[""Metadata/Chests/Vases/VaseClean03.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
446,"Metadata/Chests/VaseMetal1",1,3,"Vase","[""Metadata/Chests/Vases/VaseMetal01.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
447,"Metadata/Chests/VaseMetal2",1,3,"Vase","[""Metadata/Chests/Vases/VaseMetal02.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
448,"Metadata/Chests/VaseMetal3",1,3,"Vase","[""Metadata/Chests/Vases/VaseMetal03.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
449,"Metadata/Chests/VaseOld1",1,3,"Vase","[""Metadata/Chests/Vases/VaseOld0102.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
450,"Metadata/Chests/VaseOld2",1,3,"Vase","[""Metadata/Chests/Vases/VaseOld0201.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
451,"Metadata/Chests/VaseOld3",1,3,"Vase","[""Metadata/Chests/Vases/VaseOld0202.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
452,"Metadata/Chests/VaseOrnate1",1,3,"Vase","[""Metadata/Chests/Vases/VaseOrnate01.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
453,"Metadata/Chests/VaseOrnate2",1,3,"Vase","[""Metadata/Chests/Vases/VaseOrnate02.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
454,"Metadata/Chests/VaseOrnate3",1,3,"Vase","[""Metadata/Chests/Vases/VaseOrnate03.ao""]",1,"",1,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
455,"Metadata/Chests/TreasureHunter/QuestChest1","",4,"Captain's Stash","[""Metadata/Chests/CopperChests/CopperChestEpic3.ao""]","",1,40,"","",100,[],"","",[7771],[],"",0,"",100,"",5396,[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
456,"Metadata/Chests/TreasureHunter/BonusChest1","",4,"Shipwrecked Booty","[""Metadata/Chests/UniqueStrongboxes/ChestMetal.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
457,"Metadata/Chests/TreasureHunter/BonusChest2","",4,"Shipwrecked Booty","[""Metadata/Chests/UniqueStrongboxes/ChestMetal.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
458,"Metadata/Chests/TreasureHunter/BonusChest3","",4,"Shipwrecked Booty","[""Metadata/Chests/UniqueStrongboxes/ChestMetal.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
459,"Metadata/Chests/TreasureHunter/BonusChest4","",4,"Shipwrecked Booty","[""Metadata/Chests/UniqueStrongboxes/ChestMetal.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
460,"Metadata/Chests/TreasureHunter/BeachChest1","",4,"Shipwrecked Booty","[""Metadata/Chests/UniqueStrongboxes/ChestMetal.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
461,"Metadata/Chests/TreasureHunter/BonusChestPowerful1","",4,"Vase of the Mariner","[""Metadata/Chests/UniqueStrongboxes/BaroqueVaseTreasureHunter.ao""]","",1,120,"","",100,[],"","",[7771],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","",[],"",0,0,"","","","",""
462,"Metadata/Chests/AmphoraChest1",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest1.ao""]",1,1,10,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
463,"Metadata/Chests/AmphoraChest2",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest2.ao""]",1,1,9,"",1,90,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
464,"Metadata/Chests/AmphoraChest3",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest3.ao""]",1,1,8,"",1,80,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
465,"Metadata/Chests/AmphoraChest4",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest4.ao""]",1,1,7,"",1,70,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
466,"Metadata/Chests/AmphoraChestShakari1",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest1.ao""]",1,1,8,"",1,100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
467,"Metadata/Chests/AmphoraChestShakari2",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest2.ao""]",1,1,7,"",1,90,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
468,"Metadata/Chests/AmphoraChestShakari3",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest3.ao""]",1,1,6,"",1,80,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
469,"Metadata/Chests/AmphoraChestShakari4",1,2,"Amphora","[""Metadata/Chests/AmphoraChests/AmphoraChest4.ao""]",1,1,5,"",1,70,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"",[],"",0,0,"","","",1,""
470,"Metadata/Chests/RoyaleChestStarter",1,4,"Supplies","[""Metadata/Chests/Crates/Crate1.ao""]",1,1,3,"","",125,"[1,2,3,4,0,13,14]","","","[7227,7773]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","[10,10,10,10,50,4,4]","",0,0,"","","","",""
471,"Metadata/Chests/RoyaleChestStarterOpened",1,4,"Supplies","[""Metadata/Chests/Vases/VaseClean02.ao""]",1,1,0,"","",125,[],"","",[7227],[],"",0,"",100,"","",[],"","Metadata/Chests/ChestGroundDrop",1,"",[],"",0,0,"","","","",""
472,"Metadata/Chests/RoyaleChestStarterHidden",1,4,"Concealed Stash","[""Metadata/Chests/KaomChests/KaomChest03.ao""]",1,1,3,"","",100,"[1,2,3,4,0,13,14]","","","[7227,7773]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","[10,10,10,10,50,4,4]","",0,0,"","","","",""
473,"Metadata/Chests/RoyaleChestMidKit","",4,"Cache","[""Metadata/Chests/OriathChests/TemplarChest03.ao""]","",1,3,"","",100,"[1,2,3,4,5,0,9,13,14]","","","[7226,7772,7228]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","[10,10,10,10,4,25,4,4,4]","",0,0,"","","","",""
474,"Metadata/Chests/RoyaleChestMidOpened","",4,"Cache","[""Metadata/Chests/Vases/VaseClean02.ao""]","",1,0,"","",100,[],"","",[7226],[],"",0,"",100,"","",[],"","Metadata/Chests/ChestGroundDrop",1,"",[],"",0,0,"","","","",""
475,"Metadata/Chests/RoyaleChestMidKitUnique","",4,"Hoard","[""Metadata/Chests/CopperChests/CopperChestEpic3.ao""]","",1,3,"","",100,"[1,2,3,4,5,0,9,13,14]","","","[7226,7772,7228]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","[10,10,10,10,4,25,4,4,4]","",0,0,"","","","",""
476,"Metadata/Chests/RoyaleChestCurrency","",4,"Trove","[""Metadata/Chests/CopperChests/CopperChest3.ao""]","",1,0,"","",100,[],"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/RoyaleChestDynamic",1,"",[],"",0,0,"","","","",""
477,"Metadata/Chests/RoyaleChestArsenal","",4,"War Chest","[""Metadata/Chests/WeaponArmourRack/weaponrack.ao""]","",1,3,"","",100,[0],"","",[7772],[],"",0,"",100,"","",[],"","Metadata/Chests/RoyaleChestDynamic",1,"",[2825364],"",0,0,"","","","",""
478,"Metadata/Chests/RoyaleChestCentre","",4,"Cache","[""Metadata/Chests/OriathChests/TemplarChest03.ao""]","",1,3,"","",100,"[1,2,3,4,5,0,9,13,14]","","",[7772],[],"",0,"",100,"","",[],"","Metadata/Chests/RoyaleChestDynamic",1,"","[10,10,10,10,4,25,4,4,4]","",0,0,"","","","",""
