"rownum","Id","BuffDDSFile","EPKFiles1","EPKFiles2","PreloadGroups","bool","BuffName","MiscAnimated1","MiscAnimated2","BuffDescription","EPKFile","HasExtraArt","ExtraArt","[i32]","EPKFiles","BuffVisualOrbs","MiscAnimated3"
644,"fire_beam_max_damage_stacks_burning_divine","","[""Metadata/Effects/Microtransactions/Spells/firebeam_divine/firebeam_burning_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/firebeam_divine/firebeam_burning_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/firebeam_divine/firebeam_burning_extreme_large.epk""]",[],[],"","","","","","","","",[],[],[],""
645,"fire_beam_burning_stygian","Art/2DArt/SkillIcons/FireBeam.dds","[""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning_large.epk""]",[],[],"","","","","","","","",[],[],[],""
646,"fire_beam_max_damage_stacks_burning_stygian","","[""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/EPK/stygian_burning_large_extreme.epk""]",[],[],"","","","","","","","",[],[],[],""
647,"fire_beam_burning_shaper","Art/2DArt/SkillIcons/FireBeam.dds","[""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn_large.epk""]",[],[],"","","","","","","","",[],[],[],""
648,"fire_beam_max_damage_stacks_burning_shaper","","[""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn_extreme.epk"",""Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/burn/shaper_burn_large_extreme.epk""]",[],[],"","","","","","","","",[],[],[],""
649,"bloodwing_summon_ravens","","[""Metadata/Effects/Microtransactions/BodyArmours/Gore/gore.epk""]",[],[],"","","","","","","","",[],[],[],""
650,"tar_gold","Art/2DArt/BuffIcons/buffspeed.dds",[],"[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
651,"covered_in_ash","Art/2DArt/BuffIcons/CoveredInAsh.dds","[""Metadata/Effects/Spells/monsters_effects/Breach/Hellion/coverinash/covered.epk""]",[],[],1,"","","","","","","",[],[],[],""
652,"empowering_howl","Art/2DArt/SkillIcons/InspiringCry.dds","[""Metadata/Effects/Spells/monsters_effects/Breach/Hellion/empowering_howl/empowering_howl.epk""]",[],[],"","","","","","","","",[],[],[],""
653,"tencent_asset_lock_iir","Art/2DArt/BuffIcons/MFbuff.dds",[],[],[],"","","","","","","","",[],[],[],""
654,"tencent_no_asset_lock","Art/2DArt/BuffIcons/MFbuffdisabled.dds",[],[],[],"","","","","","","","",[],[],[],""
655,"tencent_tas_lock","Art/2DArt/BuffIcons/MFbuffdisabled.dds",[],[],[],"","","","","","","","",[],[],[],""
656,"blizzard","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Spells/monsters_effects/Breach/Cold/Blizzard/affected.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
657,"fire_beam_burning_max_stacks","Art/2DArt/SkillIcons/FireBeam.dds","[""Metadata/Particles/fire_beam/firebeam_burning_extreme.epk""]",[],[],"","","","","","","","",[],[],[],""
658,"breach_eater_aura","Art/2DArt/BuffIcons/buffchilled.dds",[],"[""Metadata/Effects/Spells/monsters_effects/Breach/Lightning/Lightning_SoulEater/epk.epk""]",[],"","","","","","","","",[],[],[],""
659,"breach_team_lightning_warp","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/Spells/monsters_effects/Breach/Lightning/Team_Vaal_LW/lightning_amplified.epk""]",[],[],"","","","","","","","",[],[],[],""
660,"rhoa_enrage","","[""Metadata/Effects/StatusAilments/blood_frenzy.epk""]",[],[],"","","","","","","","",[],[],[],""
661,"abberaths_hooves_display_buff","Art/2DArt/SkillIcons/AbberathsHooves.dds",[],[],[],"","","","","","","","",[],[],[],""
662,"avarius_beam_debuff","Art/2DArt/BuffIcons/DivineBeam.dds",[],[],[],"","","","","","","","",[],[],[],""
663,"avarius_beam_damage","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/StatusAilments/white_ignited.epk""]","[""Metadata/Effects/Spells/supports/aurafy/fire_white.epk""]",[],"","","","","","","","",[],[],[],""
664,"tukohama_shield","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/Tukohama_e/ShieldingTotem/Shield.epk""]",[],[],"","","","","","","","",[],[],[],""
665,"ground_tar_net","Art/2DArt/BuffIcons/NetThrow.dds",[],"[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
666,"prophecy_monster_quantity","Art/2DArt/BuffIcons/buffspeed.dds","[""Metadata/Effects/StatusAilments/monsters/prophecy_unique.epk""]",[],[],"","","","","","","","",[],[],[],""
667,"brutus_empowered","","[""Metadata/Effects/Spells/monsters_effects/act4/Shavronne/Brutus_tormented_lightning_aura_epk.epk""]",[],[],"","","","","","","","",[],[],[],""
668,"unique_victarios_flight_movement_speed","Art/2DArt/BuffIcons/buffspeedaura.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
669,"divine_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/holy/Herald_Fire_Holy.epk""]",[],[],"","","","","","","","",[],[],[],""
670,"divine_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/holy/Herald_Cold_Holy.epk""]",[],[],"","","","","","","","",[],[],[],""
671,"divine_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/holy/Herald_Lightning_Holy.epk""]",[],[],"","","","","","","","",[],[],[],""
672,"beyond_host","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/leaguestone_mod/buff/red/red_buff.epk""]",[],[6],"","","","","","","","",[],[],[],""
673,"purple_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/purple/purplefire.epk""]",[],[],"","","","","","","","",[],[],[],""
674,"purple_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/purple/purpleice.epk""]",[],[],"","","","","","","","",[],[],[],""
675,"purple_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/purple/purplelightning.epk""]",[],[],"","","","","","","","",[],[],[],""
676,"purple_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/purple/lightning_herald_active.epk""]",[],[],"","","","","","","","",[],[],[],""
677,"divine_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/holy/lightning_herald_active.epk""]",[],[],"","","","","","","","",[],[],[],""
678,"gloom_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/gloom/lightning_herald_active.epk""]",[],[],"","","","","","","","",[],[],[],""
679,"ground_fire_burn_solaris","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/StatusAilments/white_ignited.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
680,"ground_fire_burn_blue","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/StatusAilments/Ignited_blue.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
681,"ground_fire_burn_corsair","Art/2DArt/SkillIcons/groundfire.dds","[""Metadata/Effects/Microtransactions/Spells/flame_dash/corsair/burning_Corsair.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
682,"doedre2_red_buff","Art/2DArt/BuffIcons/DoedreRed.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/red.epk""]",[],[30],"","","","","","","","",[],[],[],""
683,"doedre2_green_buff","Art/2DArt/BuffIcons/DoedreGreen.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/green.epk""]",[],[30],"","","","","","","","",[],[],[],""
684,"doedre2_purple_buff","Art/2DArt/BuffIcons/DoedrePurple.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/purple.epk""]",[],[30],"","","","","","","","",[],[],[],""
685,"doedre2_red_aura","Art/2DArt/BuffIcons/DoedreRed.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/red.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[30],"","","","","","","","",[],[],[40],""
686,"doedre2_green_aura","Art/2DArt/BuffIcons/DoedreGreen.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/green.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[30],"","","","","","","","",[],[],[41],""
687,"doedre2_purple_aura","Art/2DArt/BuffIcons/DoedrePurple.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/purple.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[30],"","","","","","","","",[],[],[42],""
688,"doedre_pillar_red_aura","Art/2DArt/BuffIcons/DoedreRed.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/red.epk""]","[""Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Doedre/stone_pillar/curse_aura/vulnerability.epk""]",[36],"","","","","","","","",[],[],[40],""
689,"doedre_pillar_green_aura","Art/2DArt/BuffIcons/DoedreGreen.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/green.epk""]","[""Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Doedre/stone_pillar/curse_aura/enfeeble.epk""]",[36],"","","","","","","","",[],[],[41],""
690,"doedre_pillar_purple_aura","Art/2DArt/BuffIcons/DoedrePurple.dds","[""Metadata/Effects/Spells/monsters_effects/act8/Doedre/cauldron/purple.epk""]","[""Metadata/Effects/Spells/monsters_effects/act9/The_Trio/Doedre/stone_pillar/curse_aura/temporal_chains.epk""]",[36],"","","","","","","","",[],[],[42],""
691,"ground_devouring_darkness","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/StatusAilments/blood_frenzy.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
692,"infested","Art/2DArt/BuffIcons/Infested.dds","[""Metadata/Effects/StatusAilments/parasite_infested.epk""]",[],[],"","","","","","","","",[],[],[],""
693,"despair","Art/2DArt/BuffIcons/Despair.dds","[""Metadata/Effects/Spells/monsters_effects/act7/Gruthkul/epk/despair.epk""]",[],[],"","","","","","","","",[],[],[],""
694,"silver_orb_visual","Art/2DArt/BuffIcons/buffchilled.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]","[""Metadata/Effects/Spells/supports/aurafy/chilled.epk""]",[],"","","","","","","","",[],[],[],""
695,"water_orb_visual","Art/2DArt/BuffIcons/buffchilled.dds",[],[],[],"","","","","","","","",[],[],[],""
696,"abberath_shaman_buff","Art/2DArt/BuffIcons/buffonfire.dds","[""Metadata/Effects/Spells/monsters_effects/act6/Abberath/AbberathElite_fire_resistaura.epk""]",[],[],"","","","","","","","",[],[],[],""
697,"brine_king_tide","Art/2DArt/BuffIcons/TidalWave.dds","[""Metadata/Effects/StatusAilments/Chilled.epk""]","[""Metadata/Effects/Spells/supports/aurafy/chilled.epk""]",[],"","","","","","","","",[],[],[],""
698,"doedre_sewer_invisible_fire","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/Spells/contagion/contagion_buff.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
699,"doedre_sewer_invisible_fire_aura","Art/2DArt/SkillIcons/Contagion.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
700,"fearless","","[""Metadata/Effects/Spells/monsters_effects/act8/Yugul_SilverFrog/fearless.epk""]",[],[34],"","","","","","","","",[],[],[],""
701,"spider_god_web_slow","Art/2DArt/BuffIcons/CoveredInSpiders.dds","[""Metadata/Effects/Spells/monsters_effects/vaalspiderboss_e/webbed.epk""]",[],[],"","","","","","","","",[],[],[],""
702,"ground_despair_geyser","Art/2DArt/BuffIcons/BloodCloudDebuff.dds","[""Metadata/Effects/Spells/monsters_effects/act7/Gruthkul/epk/despair.epk""]","[""Metadata/Effects/StatusAilments/NoEffect.epk""]",[],"","","","","","","","",[],[],[],""
703,"vortex_lunaris","Art/2DArt/BuffIcons/LunarisAndSolaris.dds",[],[],[],"","","","","","","","",[],[],[],""
704,"ground_sandstorm","Art/2DArt/BuffIcons/Sandstorm.dds",[],[],[],"","","","","","","","",[],[],[],""
705,"silver_orb_aggressive","","[""Metadata/Effects/Spells/monsters_effects/act8/Yugul_SilverFrog/SilverOrbAggressive.epk""]",[],[],"","","","","","","","",[],[],[],""
706,"sin_attached","","[""Metadata/Monsters/KitavaBoss/InnocenceSin/sin_attached.epk""]",[],[],"","","","","","","","",[],[],[],""
707,"innocence_attached","","[""Metadata/Monsters/KitavaBoss/InnocenceSin/innocence_attached.epk""]",[],[],"","","","","","","","",[],[],[],""
708,"arcane_surge","Art/2DArt/BuffIcons/ArcaneSurge.dds","[""Metadata/Effects/Spells/monsters_effects/aura/support_gem_buff/arcane_surge/arcane_surge.epk""]",[],[],1,"","","","","","","",[],[],[],""
709,"ralakesh_buff","","[""Metadata/Effects/Spells/monsters_effects/act7/Ralakesh_Totem/RalakeshBuff.epk""]",[],[],"","","","","","","","",[],[],[],""
710,"lightning_thorns_cold","Art/2DArt/BuffIcons/bufffrozen.dds","[""Metadata/Effects/Spells/monsters_effects/monster_mods/reflect_damage/ice/ice_reflec.epk""]",[],[],"","","","","","","","",[],[],[],""
711,"smaller_curse_cold_weakness_aura","Art/2DArt/SkillIcons/Frostbite.dds",[],"[""Metadata/Effects/Spells/monsters_effects/act8/sml_hatred/sml_hatred_loop.epk""]",[],"","","","","","","","",[],[],[30],""
712,"small_aura_cold_damage_talisman","Art/2DArt/SkillIcons/auracold.dds","[""Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk""]","[""Metadata/Effects/Spells/monsters_effects/act8/sml_hatred/sml_hatred_loop.epk""]",[],"","","","","","","","",[],[],[],""
713,"moontouched_buff","","[""Metadata/Effects/Spells/monsters_effects/act8/AxisEliteSoldier_lunaris/moontouched/buff.epk""]",[],[],"","","","","","","","",[],[],[],""
714,"boulderdash_enrage","","[""Metadata/Effects/Spells/monsters_effects/labyrinth/minotaur/enrage.epk""]",[],[],"","","","","","","","",[],[],[],""
715,"innervation","Art/2DArt/SkillIcons/passives/lightningint.dds","[""Metadata/Effects/Spells/supports/innervate/innervate_buff.epk""]",[],[],1,"","","","","","","",[],[],[],""
716,"gore_herald_of_ash","Art/2DArt/BuffIcons/HeraldofAsh.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_fire.epk""]",[],[],"","","","","","","","",[],[],[],""
717,"gore_herald_of_ice","Art/2DArt/BuffIcons/HeraldofIce.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_ice.epk""]",[],[],"","","","","","","","",[],[],[],""
718,"gore_herald_of_thunder","Art/2DArt/BuffIcons/HeraldofThunder.dds","[""Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_lightning.epk""]",[],[],"","","","","","","","",[],[],[],""
719,"gore_herald_of_thunder_active","","[""Metadata/Effects/Microtransactions/Spells/heralds/gore/herald_gore_lightningactive.epk""]",[],[],"","","","","","","","",[],[],[],""
720,"darktongue_kiss","Art/2DArt/SkillIcons/Blight.dds","[""Metadata/Effects/Spells/blight/debuff/blight_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
721,"harbinger_summoned_minion","","[""Metadata/Effects/Spells/monsters_effects/league_avatar/Summons/summon.epk""]",[],[37],"","","","","","","","",[],[],[],""
722,"harbinger_slipstream_aura","Art/2DArt/BuffIcons/GroundHaste.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/Spells/ground_effects/haste/HarbingerGroundHaste.epk""]",[37],"","","","","","","","",[],[],[],""
723,"harbinger_slipstream_aura_uber","Art/2DArt/BuffIcons/GroundHaste.dds","[""Metadata/Effects/StatusAilments/NoEffect.epk""]","[""Metadata/Effects/Spells/ground_effects/haste/HarbingerGroundHasteUber.epk""]",[37],"","","","","","","","",[],[],[],""
724,"harbinger_buff","Art/2DArt/SkillIcons/SummonHarbinger.dds","[""Metadata/Effects/Spells/monsters_effects/league_avatar/AvatarBuffs/Small_AvatarBuff.epk""]",[],[37],"","","","","","","","",[],[],[],""
725,"void_gaze","Art/2DArt/SkillIcons/VoidGaze.dds","[""Metadata/Effects/Spells/blight/debuff/blight_debuff.epk""]",[],[],"","","","","","","","",[],[],[],""
726,"harbinger_tiger_buff","","[""Metadata/Particles/harbinger_tiger/firebuff.epk""]",[],[37],"","","","","","","","",[],[],[],""
727,"harbinger_fire_buff","","[""Metadata/Particles/harbinger_tiger/firebuff_sml.epk""]",[],[37],"","","","","","","","",[],[],[],""
728,"stone_gaze","Art/2DArt/BuffIcons/Petrified.dds","[""Metadata/Effects/Spells/monsters_effects/act9/StoneGaze/playerepk.epk""]",[],[],"","Stone Gaze","","","You are becoming Petrified.","","","",[],[],[],""
729,"essence_of_contempt","","[""Metadata/Particles/monster_effects/essence/essenceancestor/essenceancestorweapon.epk""]",[],[],"","","","","","","","",[],[],[],""
730,"intimidated_rhoa_aura","",[],"[""Metadata/Effects/Microtransactions/Misc/auras/paleconcilunique_aura/paleconcilunique.epk""]",[],"","","","","","","","",[],[],[],""
731,"immortal_call_dark","Art/2DArt/BuffIcons/invulnerability.dds","[""Metadata/Effects/Microtransactions/Spells/ImmortalCall/dark_immortalcall_buff.epk""]",[],[],"","","","","","","","",[],[],[],""
732,"enduring_thaumaturgy","Art/2DArt/BuffIcons/EnduringThaumaturgy.dds",[],[],[],"","","","","","","","",[],[],[],""
733,"frenzied_thaumaturgy","Art/2DArt/BuffIcons/FrenziedThaumaturgy.dds",[],[],[],"","","","","","","","",[],[],[],""
734,"powerful_thaumaturgy","Art/2DArt/BuffIcons/PowerfulThaumaturgy.dds",[],[],[],"","","","","","","","",[],[],[],""
735,"ankh_of_eternity_enrage","","[""Metadata/Particles/monster_effects/act8/Quest/Love_is_dead/oriathCivialianFlame.epk""]",[],[],"","","","","","","","",[],[],[],""
736,"quicksand_display_buff","Art/2DArt/BuffIcons/Sandstorm.dds","[""Metadata/Effects/StatusAilments/quicksand.epk""]",[],[],"","","","","","","","",[],[],[],""
737,"gorgon_unique_flask","Art/2DArt/BuffIcons/CoralitosSignatureFlaskBuff.dds","[""Metadata/Effects/StatusAilments/poisoned_02.epk"",""Metadata/Effects/StatusAilments/poisoned_02.epk"",""Metadata/Effects/StatusAilments/monsters/mid_monsters/poisoned_02.epk"",""Metadata/Effects/StatusAilments/monsters/large_monsters/poisoned_02.epk""]",[],[],"","","","","","","","",[],[],[],""
738,"aegis_fire","Art/2DArt/BuffIcons/FireAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
739,"aegis_cold","Art/2DArt/BuffIcons/ColdAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
740,"aegis_lightning","Art/2DArt/BuffIcons/LightningAegis.dds",[],[],[],"","","","","","","","",[],[],[],""
741,"aegis_elemental","Art/2DArt/BuffIcons/Elemental.dds",[],[],[],"","","","","","","","",[],[],[],""
742,"aegis_physical","Art/2DArt/BuffIcons/PhysicalAegis.dds",[],"[""Metadata/Effects/Microtransactions/Misc/misc_unique_effects/ElementalAegis/aegis_physical_attach.epk""]",[],"","","","","","","","",[],[],[],""
