"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
272,6679,1,3,"","Travel to Chayula's Domain by using this item in a personal Map Device. Can only be used once.","","Rare Monsters drop 2 additional Reward Types\r\nArea has 4 additional random Modifiers\r\n200% increased Experience Gain\r\n250% more Monster Life\r\n60% increased Rarity of Items found in this Area\r\n60% increased Pack Size\r\nMonster Level: 84",[],"","","",[],[],5000,"Travel to Chayula's Domain by using this item in a personal Map Device. Can only be used once.",0,"","",[],[],[],19,[],""
273,6680,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
274,6681,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
275,6682,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
276,6683,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
277,6684,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
278,6685,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","Monsters gain 10% increased Maximum Life each time they are Revived\r\nMonsters Regenerate 1% of Life per second for each time they have been Revived\r\nMonsters gain +20% chance to Avoid being Stunned for each time they are Revived\r\n10% improved Rewards",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
279,6686,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","Monsters gain 10% increased Maximum Life each time they are Revived\r\nMonsters gain 10% increased Attack and Cast Speed each time they are Revived\r\nMonsters gain 10% increased Movement Speed each time they are Revived\r\n10% improved Rewards",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
280,6687,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","Monsters gain 10% increased Maximum Life each time they are Revived\r\nMonsters gain 50% increased Critical Strike Chance each time they are Revived\r\nMonsters gain 3% additional Critical Strike Multiplier each time they are Revived\r\n10% improved Rewards",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
281,6688,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","Monsters gain 10% increased Maximum Life each time they are Revived\r\nMonsters gain 4% additional Physical Damage Reduction each time they are Revived\r\nMonsters gain 4% additional Resistances each time they are Revived\r\n10% improved Rewards",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
282,6689,1,3,"","Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.","","Monsters gain 10% increased Maximum Life each time they are Revived\r\nMonsters Penetrate 4% of Enemy Resistances for each time they have been Revived\r\nMonsters Overwhelm 4% of Physical Damage Reduction for each time they have been Revived\r\n10% improved Rewards",[],"","","",[],[],5000,"Place two or more different Emblems in a Map Device to access the Domain of Timeless Conflict. Can only be used once.",0,"","",[],[],[],19,[],""
283,6691,1,3,"","Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth.","","",[],"","","",[],[],5000,"Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth.",0,"","",[],[],[],19,[],""
284,6692,1,3,"","Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Fortune.","","",[],"","","",[],[],5000,"Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Fortune.",0,"","",[],[],[],19,[],""
285,6693,1,3,"","Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Opportunity.","","",[],"","","",[],[],5000,"Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Opportunity.",0,"","",[],[],[],19,[],""
286,6694,1,3,"","Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Potential.","","",[],"","","",[],[],5000,"Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth of Potential.",0,"","",[],[],[],19,[],""
287,6690,1,3,"","Open a Delirium portal by using this item in a personal Map Device. Can only be used once.","","",[],"","","",[],[],5000,"Open a Delirium portal by using this item in a personal Map Device. Can only be used once.",0,"","",[],[],[],19,[],""
288,8936,1,3,"","Open a portal to Absence of Mercy and Empathy by using this item in a personal Map Device. Can only be used once.","","",[],"","","",[],[],5000,"Open a portal to Absence of Mercy and Empathy by using this item in a personal Map Device. Can only be used once.",0,"","",[],[],[],19,[],""
289,8937,10,3,"","Combine 10 Crescent Splinters to create The Maven's Writ.",8936,"",[],"","","",[],[],0,"Combine 10 Crescent Splinters to create The Maven's Writ.",0,"","",[],[],[],19,[],""
290,8964,1,3,"","Open a portal to the Sacred Grove by using this item in a personal Map Device. Can only be used once.","","",[],"","","",[],[],5000,"Open a portal to the Sacred Grove by using this item in a personal Map Device. Can only be used once.",0,"","",[],[],[],19,[],""
291,230,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Architect's Hand to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
292,231,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Mask of the Spirit Drinker to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
293,232,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Apep's Slumber to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
294,233,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Dance of the Offered to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
295,234,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Story of the Vaal to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
296,235,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Coward's Chains to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
297,236,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Soul Catcher to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
298,237,10,3,"","Sacrifice this item on the Altar of Sacrifice along with any Tempered Flesh, Tempered Spirit or Tempered Mind to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
299,238,10,3,"","Sacrifice this item on the Altar of Sacrifice along with Sacrificial Heart to transform it. ","","",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
300,239,20,3,"","Place in a Resonator to influence item crafting.","","More Fire modifiers\r\nNo Cold modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
301,240,20,3,"","Place in a Resonator to influence item crafting.","","More Cold modifiers\r\nNo Fire modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
302,241,20,3,"","Place in a Resonator to influence item crafting.","","More Lightning modifiers\r\nNo Physical modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
303,242,20,3,"","Place in a Resonator to influence item crafting.","","More Physical modifiers\r\nNo Chaos modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
304,243,20,3,"","Place in a Resonator to influence item crafting.","","More Chaos modifiers\r\nNo Lightning modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
305,244,20,3,"","Place in a Resonator to influence item crafting.","","More Life modifiers\r\nNo Defence modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
306,245,20,3,"","Place in a Resonator to influence item crafting.","","More Defence modifiers\r\nNo Life Modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
307,246,20,3,"","Place in a Resonator to influence item crafting.","","More Physical Ailment or Chaos Ailment modifiers\r\nNo Elemental modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
308,247,20,3,"","Place in a Resonator to influence item crafting.","","More Elemental modifiers\r\nNo Physical Ailment or Chaos Ailment modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
309,248,20,3,"","Place in a Resonator to influence item crafting.","","More Caster modifiers\r\nFewer Attack modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
310,249,20,3,"","Place in a Resonator to influence item crafting.","","More Attack modifiers\r\nFewer Caster modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
311,250,20,3,"","Place in a Resonator to influence item crafting.","","More Mana modifiers\r\nNo Speed modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
312,251,20,3,"","Place in a Resonator to influence item crafting.","","More Speed modifiers\r\nNo Mana modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
313,252,20,3,"","Place in a Resonator to influence item crafting.","","More Minion, Aura or Curse modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
314,253,20,3,"","Place in a Resonator to influence item crafting.","","Improved Quality",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
315,254,20,3,"","Place in a Resonator to influence item crafting.","","More Critical modifiers\r\nNo Attribute modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
316,255,20,3,"","Place in a Resonator to influence item crafting.","","More Attribute modifiers\r\nNo Critical modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
317,256,10,3,"","Place in a Resonator to influence item crafting.","","More Gem modifiers",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
318,257,10,3,"","Place in a Resonator to influence item crafting.","","Corrupted\r\nHas a Corrupted implicit modifier",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
319,258,10,3,"","Place in a Resonator to influence item crafting.","","Has an Abyssal socket",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
320,259,10,3,"","Place in a Resonator to influence item crafting.","","Creates a split copy. Cannot be used to split Influenced,\r\nEnchanted, Fractured, or Synthesised items.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
321,260,10,3,"","Place in a Resonator to influence item crafting.","","Has a Corrupt Essence modifier",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
322,261,10,3,"","Place in a Resonator to influence item crafting.","","Makes a random modifier type much more likely and prevents \r\nanother random modifier type. Effects revealed once resonator is\r\nfully socketed.",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
323,262,10,3,"","Place in a Resonator to influence item crafting.","","Numeric modifier values are lucky\r\nHigh Level modifiers are more common",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
324,263,10,3,"","Place in a Resonator to influence item crafting.","","Item is overvalued by vendors",[],"","","",[],[],5000,"",0,"","",[],[],[],19,[],""
325,264,1,2,"delve_currency_upgrade","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a rare item",[],"","","",[],[],0,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",0,"","",[],[],[],19,[],""
326,265,1,2,"delve_currency_upgrade","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a rare item",[],"","","",[],[],0,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",0,"","",[],[],[],19,[],""
327,266,1,2,"delve_currency_upgrade","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a rare item",[],"","","",[],[],0,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",0,"","",[],[],[],19,[],""
328,267,1,2,"delve_currency_upgrade","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a rare item",[],"","","",[],[],0,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",0,"","",[],[],[],19,[],""
