"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
3254,"FireNovaMine","[1785,1997,874,618]","[876,2274,10025]","[5000,3,250]",0.8195,0.0315
3255,"PopUpTotemFireNova",[618],"[216,2274]","[40,2]",1.4444,0.05
3256,"VaalMechanicalTotemFireNova",[618],"[216,2274]","[40,2]",1.2,0.05
3257,"EssenceDaemonFireNovaRepeat",[618],[216],[40],1.4444,0.05
3258,"SolarisGuardDaemonFireNovaRepeat",[618],"[2274,5759]","[1,-20]",2.5556,0.05
3259,"CityStalkerFireNova",[618],[],[],1.0111,0.05
3260,"MerveilIceSpear","[499,1327]","[960,2698]","[400,-25]",1.824,0.032
3261,"MapMerveilIceSpear","[499,1327]","[960,2698]","[400,-25]",2.8636,0.032
3262,"GuardianReefArenaIceSpear","[499,1327]","[2698,175]","[-25,-70]",1.3636,0.032
3263,"MerveilGeyser",[618],"[357,2698]","[10000,-35]",1.3535,0.029
3264,"MerveilGeyserMetamorphosis",[618],"[357,2698]","[10000,-35]",1.3535,0.029
3265,"MerveilGeyserDescent",[618],"[357,2698]","[6000,-35]",0.8673,0.029
3266,"MapMerveilGeyser",[618],[2698],[-35],3.6364,0.031
3267,"MapMerveilMultiGeyserStandaloneTriggered",[618],"[357,2698]","[6000,-35]",1.3535,0.029
3268,"MerveilMultiGeyser",[618],"[357,2558,2698]","[6000,10,-35]",1.3535,0.029
3269,"ElderMultiGeyser",[618],"[357,2558,2698]","[6000,6,-35]",4.4444,0.038
3270,"ElderReefMultiGeyser",[618],"[357,2558,2698]","[4000,4,-35]",3.6364,0.04
3271,"MapMerveilMultiGeyser",[618],"[357,2558,2698]","[6000,10,-35]",3.6364,0.031
3272,"ElderArenaHydroPump",[618],"[357,2698]","[500,-35]",0.9091,0.03
3273,"LeagueDelveLavaGeyser",[618],"[357,2698]","[4000,-35]",3.6364,0.04
3274,"TheFaunDaemonLavaGeyser",[618],[357],[12000],3.6364,0.04
3275,"StranglecharmDaemonWaterGeyser",[618],"[357,2698]","[10000,-35]",3.6364,0.04
3276,"BlightWaterElementalGeyser",[618],"[2698,357]","[-35,4000]",4,0.04
3277,"RampageDaemonExplodeNova",[618],"[1378,216,5759]","[25,300,15]",2.5,0.053
3278,"RampageDaemonStunNova","[197,4553]","[341,783,216]","[250,3,600]",0.3,0.053
3279,"WbPoisonNova","[2303,1778]","[783,175,173,1790]","[5,-35,15,30]",0.2,0.053
3280,"ParasitePoisonProjectile","[2303,499]","[783,1790,2121,2122,2123,2472]","[27,50,3,150,20,-10]",1,0
3281,"ParasitePoisonProjectileSingle","[2303,499]",[783],[27],1,0
3282,"TormentDaemonPoisonNova","[2303,1778]","[783,175,173,1790]","[5,-35,15,30]",0.8667,0.043
3283,"SpiderBossBarrelPoisonNova","[2303,1778]","[783,175,173,214,1790]","[5,-35,12,3,30]",0.8667,0.043
3284,"SpiderPoisonProjectile",[2303],"[783,175,1790]","[5,-20,80]",0.8667,0.043
3285,"SpiderPoisonProjectileChampion",[2303],"[783,175]","[5,-20]",0.7367,0.043
3286,"SpiderPoisonProjectileChampionBlight",[2303],"[783,175]","[5,-20]",1.1,0.043
3287,"SpiderPoisonProjectileCausticGround","[4884,4553]","[783,175,3522,4904,4593]","[5,-20,10000,12,2]",1.1527,0.043
3288,"SpiderBossTalismanPoisonNova","[2303,1778]","[783,175,173,1790]","[5,-35,12,30]",0.8667,0.043
3289,"TalismanPoisonProjectiles",[2303],"[783,175,173,1790]","[5,-35,4,30]",0.8667,0.043
3290,"ShavronneSpellProjectile",[499],"[783,1212]","[6,100]",2.125,0.053
3291,"ShavronneSpellProjectileTower",[499],[783],[6],2.375,0.053
3292,"LunarisWhipperProjectile","[499,4553]",[783],[26],2,0.04
3293,"HarvestParasitePoisonProjectileTriple","[2303,499]","[783,1790,2121,2122,2123,2472]","[111,70,3,150,20,-10]",1,0
3294,"HarvestParasitePoisonProjectileSingle","[2303,499,12433]","[783,1104]","[108,10]",1,0
3295,"HarvestIguanaIceSpikeProjectile",[499],"[783,1102,660]","[112,25,-20]",1,0
3296,"MPWHarvestDevourerSnakeSpit","[499,7088,4584,3520,6851,5833,1114]","[783,2504,3522,6203,1102]","[113,50,2000,4,20]",1,0
3297,"MPSHarvestGoatmanProjectile","[499,7088,4584,5833]",[783],[144],1.6,0.04
3298,"MPWHeistLockpickerDaggerToss","[499,7088,4584,5833]",[783],[114],1,0
3299,"MPWHeistLockpickerDaggerTossFan","[499,7088,4584,5833]","[783,173]","[114,6]",1,0
3300,"MPWHeistTemplarRangedSnipe","[499,7088,4584,5833,1114,4553]","[783,1103,660]","[115,50,-40]",1,0
3301,"MPSHeistTemplarCasterProjectile","[499,7088,4584,5833]","[783,660]","[153,-50]",3.5,0.04
3302,"MPSHeistTemplarCasterProjectilePhys","[499,7088,4584,5833]","[783,660]","[156,-50]",2.5,0.04
3303,"MPSHeistTemplarCasterProjectileCombined","[499,7088,4584,5833]","[783,1103,660]","[157,50,-50]",3.5,0.04
3304,"MPSHeistGiannaSpellProjectile","[499,7088,4584,5833]","[783,659]","[153,50]",5,0.06
3305,"MPSHeistGiannaSpellProjectile2","[499,7088,4584,5833]","[783,6790]","[161,50]",5,0.06
3306,"MPSHeistNilesSpellProjectile","[499,7088,4584,5833]",[783],[162],2.5,0.06
3307,"MPWHeistMilitaryMinibossProjCleave","[499,7088,4584,5833]","[783,173,1101]","[122,2,50]",1,0
3308,"MPWHeistThugRangedBurningArrow","[499,7088,4584,5833,195]","[783,1101,660]","[124,75,-50]",1,0
3309,"MPWHeistThugRangedExplosiveArrow","[499,7088,4584,5833]",[783],[125],1,0
3310,"MPWHeistThugFlamingShield","[499,7088,4584,5833,1114]","[783,1231,1101,611]","[126,30,50,50]",1,0
3311,"MPSHeistRobotProjectile","[499,7088,4584,5833]","[783,660]","[168,-50]",2.5,0.042
3312,"MPSHeistRobotTotemFireShot","[499,4584,5833,1778,2454]","[783,173]","[158,4]",2.5,0.042
3313,"MPSHeistRobotTotemColdShot","[499,4584,5833,1778,2454]","[783,173]","[159,4]",2.5,0.042
3314,"MPSHeistScienceCanisterDetonationBall","[499,7088,4584,2975]","[783,1104,6160,660]","[160,25,1,-30]",1.5,0.042
3315,"MPSHeistRobotClockworkGolemBasicProjectile","[499,7088,4584]","[783,660]","[163,-50]",3.2,0.042
3316,"MPSHeistRobotAutomatonBasicProjectile","[499,7088,4584,5833]","[783,660]","[164,-50]",2,0.04
3317,"MPSHeistCultistStaffProjectileRed","[499,4584,5833]","[783,660]","[165,-40]",3.2,0.04
3318,"MPSHeistCultistStaffProjectileGreen","[499,4584,5833,12433]","[783,660]","[166,-40]",3.2,0.04
3319,"MPSHeistCultistStaffProjectileYellow","[499,4584,5833]","[783,1104,660]","[167,25,-40]",1.1,0.04
3320,"MPWExpeditionBoneThrow","[499,4584,7088,1114,3817]","[783,1231]","[144,28]",1,0
3321,"MPWExpeditionArbalestProjectile","[499,4584,7088]","[783,1102]","[145,30]",1,0
3322,"MPWExpeditionArbalestSnipe","[499,4584,7088,4553]","[783,1102,6160]","[146,30,1]",1,0
3323,"MPSExpeditionRogProj","[499,4584,7088]","[783,660,6160]","[201,-50,1]",0.7,0.045
3324,"MPWExpeditionSummonedArbalestProjectile","[499,4584,7088]",[783],[145],1,0
3325,"MPSHellscapePaleHammerhead","[499,4584,7088,4553]","[783,660]","[205,-70]",1.5,0.04
3326,"MPSHellscapeDemonFodderProj","[499,4584,7088]","[783,660]","[206,-50]",2,0.04
3327,"MPSHellscapeFleshEliteBasicProj","[499,4584,7088,12561]","[783,660]","[207,-50]",2.5,0.032
3328,"MPWHellscapePaleBossSnipe","[499,4584,7088,12561,6851,4553]","[783,1231,6160,1103,660]","[155,50,1,75,-40]",1,0
3329,"MPWHellscapePaleBossAxeToss","[499,4584,7088,12561,4553]","[783,6160]","[154,1]",1,0
3330,"MPWHellscapePaleBossAxeToss2","[499,4584,7088,12561,4553]","[783,6160]","[156,1]",1,0
3331,"MPSBlackStarCasterCloneBasicFire","[499,4584,7088,12561,5833]","[783,660,611]","[210,-50,25]",3.66,0.04
3332,"MPSBlackStarCasterCloneBasicCold","[499,4584,7088,12561,5833]","[783,660,455]","[211,-50,15]",3.66,0.04
3333,"MPSBlackStarComet",[499],"[783,2698]","[212,-60]",6,0.06
3334,"MPSArchnemesisLivingCrystal","[499,12561,4553]","[783,660]","[213,100]",0.3,0.045
3335,"MPWRootSpiderSpitMapBoss","[499,4584,7088,2975]","[783,1231,1101,175]","[157,55,60,-40]",1,0
3336,"MPWRootSpiderSpitSideArea","[499,4584,7088,2975]","[783,1231,1101,175,5759]","[157,65,60,30,50]",1,0
3337,"MPWqwe_MPSqwe_MPAqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0
3338,"RampageDaemonRippleNova",[618],"[216,2125,2126,5759]","[300,10,-10,15]",2,0.053
3339,"RampageDaemonSuperRippleNova",[618],"[216,2125,2126,5759]","[300,20,-5,15]",2.7,0.053
3340,"RampageDaemonBlindNova",[499],"[783,216,974,978,172]","[3,300,100,150,3]",2.8,0.053
3341,"RampageDaemonVaalDetonateDead","[2184,618]",[344],[24],1.1111,0.025
3342,"RampageDaemonCombinedNova","[618,197]","[2125,2126,1378,214,5759]","[20,-5,25,8,15]",3,0.053
3343,"RampageDaemonRepeatNova",[618],"[214,5759]","[4,15]",3,0.053
3344,"RampageDaemonSuperRepeatNova",[499],"[783,214,216]","[3,8,100]",3,0.053
3345,"TalismanT2ProjectileSpiral",[499],"[783,2121,2122,2123,1790]","[10,36,3840,7680,55]",1.12,0.053
3346,"BrutusCageSummon",[618],[],[],1.38,0.048
3347,"BrutusCageSummonMaps",[618],[],[],0.35,0.048
3348,"BrutusSpikedGround","[618,1930]",[2698],[-30],0.42,0.058
3349,"PierMapSpikedGroundDaemon","[618,1930]","[357,2698,5759]","[1200,-30,-70]",0.68,0.058
3350,"FireNovaBossSideArea","[618,1930]","[214,5759]","[16,100]",0.8333,0.0335
3351,"WbFireNovaTrap","[618,1930,330,1784,7939]","[214,2349,1180,1776,216,5759]","[4,25,1,2,-60,-35]",0.8333,0.0385
3352,"FireNovaStrMissionOnDeath","[618,1930]","[1782,5759]","[100,30]",3.3333,0.03
3353,"FireNovaWbMinionOnDeath","[618,1930]","[1782,5759]","[100,30]",3.3333,0.04
3354,"FireNovaDaemonRepeat","[618,1930]","[214,2349,5759]","[7,25,40]",0.8333,0.0335
3355,"FireNovaTorment","[618,1930]","[214,2349,5759]","[3,25,30]",1.3889,0.036
3356,"ProphecyFireNovaDaemon","[618,1930]","[214,2349,5759]","[3,25,30]",1.3889,0.036
3357,"TempestDaemonFireNova","[618,1930]","[214,2349,216,5759]","[3,25,20,-10]",1.3333,0.06
3358,"FireNovaDaemonBossStrIntMission","[618,1930]",[214],[16],0.8333,0.0335
3359,"FireNovaDarkExileWitch","[618,1930]","[214,2349,216,5759]","[5,100,-50,100]",3.3333,0.03
3360,"FireNovaGraviciusDescent2","[618,1930]","[214,2349,216,5759]","[9,50,-40,200]",1.1111,0.03
3361,"FireNovaStrDexMasterAlly","[618,1930]","[214,2349,216,5759]","[12,15,-20,-20]",1.1111,0.0335
3362,"FireNovaTalismanMonkey","[618,1930]",[2349],[30],1.4444,0.04
3363,"PerandusFireNova","[618,1930]","[214,2349]","[3,30]",1.8889,0.036
3364,"WbFireNova","[618,1930]","[214,2349,216]","[5,30,100]",1.1111,0.0335
3365,"HoundBossFireNova","[618,1930]","[216,5759]","[20,50]",2.2222,0.04
3366,"BestiaryIguanaSubBossFireNova","[618,1930]",[5759],[-65],2.2222,0.035
3367,"TornadoShot","[499,850]",[4253],[3],1,0
3368,"BeyondDemonTornadoShot","[499,850]",[4253],[3],1,0
3369,"WbTornadoShot","[499,850]",[4253],[3],1,0
3370,"ExileTornadoShot","[499,850,7085,7084]","[4253,7082,7273]","[3,4000,-138]",1,0
3371,"SkeletonSoldierTornadoShot","[499,850]",[4253],[3],1,0
3372,"SkeletonSoldierTornadoShotBlood","[499,850]","[634,173,4253]","[-50,2,3]",1,0
3373,"SkeletonSoldierTornadoShotChaos","[499,850]","[4253,1104]","[3,25]",1,0
3374,"MassSkeletonTornadoShotMapBoss","[499,850,1930]","[634,4253,2121,2122,2123,2472,1922]","[-40,3,10,3000,180,-90,-50]",1,0
3375,"SkeletonTornadoShot","[499,850]",[4253],[3],1,0
3376,"ExileDuelistTornadoShot","[499,850]",[4253],[3],1,0
3377,"SkeletonSoldierTornadoShotMetamorph","[499,850]",[783],[95],1,0
3378,"BrutusGroundSlam","[618,197]",[634],[120],1,0
3379,"TarGroundSlam","[618,197]","[634,1922,2698,3195,177]","[100,-35,-30,12000,-50]",1,0
3380,"BlacksmithTarGroundslam","[618,197,4974]","[634,1922,2698,3195,177]","[100,-35,-30,3000,-50]",1,0
3381,"MerveilWarp",[],[357],[1500],1,0
3382,"MerveilTeleport",[],[],[],1,0
3383,"ParasiticSquidWarp",[],"[357,177,5759]","[1500,-50,-33]",1,0
3384,"BestiaryParasiticSquidWarp",[],[177],[-50],1,0
3385,"MonsterProjectileSpellHeiTiki",[499],[1212],[-33],1.5625,0.0335
3386,"MonsterProjectileSpellLightningGolemSummoned",[499],"[783,1212,660]","[11,-15,-40]",4.7775,0.0335
3387,"MonsterProjectileSpellLightningGolem",[499],"[783,1212,660]","[11,-15,-40]",1.5,0.0335
3388,"MonsterProjectileSpellLightningGolemIzaro",[499],"[783,1212]","[11,-15]",4.5,0.0335
3389,"MonsterCannibalLunarisProjectile",[499],"[783,175,318]","[16,100,-50]",2.5455,0.0335
3390,"MerveilAnimateWeapon",[],[],[],1,0
3391,"MossMonsterSlamMapBoss",[618],"[2156,634]","[12,25]",1,0
3392,"MossMonsterSlamOldFieldsBoss",[618],[],[],1,0
3393,"LavaHoundCharge",[1114],[357],[6000],1.3889,0.04
3394,"LavaHoundChargeBoss",[1114],[357],[30000],2.7778,0.05
3395,"MerveilSummonStatue",[],[],[],1,0
3396,"MerveilSummonDaughters",[],[],[],1,0
3397,"MerveilSummonSpawn",[],[2156],[6],1,0
3398,"Heal",[],"[357,451]","[1000,600]",1,0
3399,"MinerLanternHeal",[],"[357,451]","[500,3000]",1,0
3400,"SupportGenerosity",[2412],[],[],1,0
3401,"HeraldOfBlood",[618],[],[],1,0
3402,"HeraldOfAsh",[618],"[447,357,6510]","[15,4000,1500]",0.5,0.0327
3403,"HeraldOfIce","[618,1997,1636,2301,1716]",[1117],[1000],1.3636,0.023
3404,"HeraldOfThunder","[1997,1326,1636,1716,12240,13246]","[357,11938]","[6000,250]",1.375,0.023
3405,"HeraldOfAgony","[8134,6891]","[8362,8133,8139,11453]","[20,10,1,40]",0.11,0.0447
3406,"HeraldOfPurity",[8153],"[8151,8154,357]","[4,20,12000]",0.317,0.018
3407,"Consecrate",[],"[357,451]","[3000,8965]",1,0
3408,"ConsecrateDaemon",[],"[357,451]","[10000,120]",1,0
3409,"VollConsecrateDaemon",[],"[357,451,5759]","[16000,180,-30]",1,0
3410,"ArchnemesisConsecrate",[],"[357,451,5759]","[6000,120,30]",1,0
3411,"TriggeredConsecrate",[1828],"[357,451,5295]","[5000,360,100]",1,0
3412,"StrDexMasterGroundEffectRingFire",[],[],[],3.8889,0.048
3413,"StrDexMasterGroundEffectRingCold",[],[2423],[1],1,0
3414,"PoachersMark",[2975],"[1035,2434]","[-20,100]",0.44,0.016
3415,"PoachersMarkRoyale",[2975],"[1035,2434]","[-20,100]",0.44,0.016
3416,"PoachersMarkTriggered","[2975,12442]","[1035,2434]","[-20,100]",0.44,0.016
3417,"MonsterPoachersMark",[],"[357,1035,2435,2436,2434,5759]","[8800,-20,9,9,100,24]",1,0
3418,"PerandusPoachersMark",[],"[357,1035,2435,2436,2434,5759]","[8800,-20,9,9,100,24]",1,0
3419,"ArchnemesisPoachersMark",[],"[357,1035,2435,2436,2434,5759]","[8800,-20,9,9,100,24]",1,0
3420,"SummonSpiders",[2463],[2156],[20],1,0
3421,"SummonSpidersOnDamageTaken","[2463,6542]","[2156,1845]","[1,3]",1,0
3422,"SummonSpidersOnDeath",[2463],[1782],[100],1,0
3423,"SummonParasiteOnDeath",[2463],"[884,2156,1782,4774]","[123,5,100,-95]",1,0
3424,"SummonTormentedBootleggerFairgraves",[2462],"[884,2156,4774,2155]","[154,1,50,3]",1,0
3425,"SummonTormentedBuccaneerFairgraves",[2462],"[884,2156,4774,2155]","[155,1,50,3]",1,0
3426,"SummonFairgravesCrew",[],"[884,2156]","[156,10]",1,0
3427,"SummonGhostPirateCrew",[],"[884,2156,4774,2155,214]","[178,5,100,1,2]",1,0
3428,"DoedreSewersSummonZombies","[2462,2499,4876]","[884,2156]","[222,1]",1,0
3429,"DoedreSewersSummonInvisibleChaosCloud","[2462,2499,4876]","[884,2156]","[223,1]",1,0
3430,"CitystalkerSummonBarrageTotem","[2462,2499]","[884,2156]","[249,1]",1,0
3431,"CitystalkerSummonIceShotTotem","[2462,2499]","[884,2156]","[257,1]",1,0
3432,"SummonSpiderCrittersOnDamageTaken",[6542],"[2156,1844,1845]","[3,15,1]",1,0
3433,"SummonSpiderCrittersOnDeath",[],"[2156,1782]","[20,100]",1,0
3434,"WbLightningElite1Summon","[2463,2462]","[884,2156]","[15,3]",1,0
3435,"WbLightningElite2Summon","[2463,2462]","[884,2156]","[16,3]",1,0
3436,"WbLightningElite3Summon","[2463,2462]","[884,2156]","[17,3]",1,0
3437,"WbChaosLeader3SummonOnDamageTaken","[2463,2462,6542]","[884,2156,1844,1845]","[22,3,100,1]",1,0
3438,"WbSummonMeleeSkeletons","[2463,2462]","[884,2156]","[26,2]",1,0
3439,"WbSummonRangedSkeletons","[2463,2462]","[884,2156]","[27,2]",1,0
3440,"WbSummonCasterSkeletons","[2463,2462]","[884,2156]","[28,2]",1,0
3441,"WbSummonAllSkeletons","[2463,2462]","[884,2156]","[29,10]",1,0
3442,"WbSummonAnimateWeapons","[2463,2462]","[884,2156]","[31,1]",1,0
3443,"WbSummonAnimatedWeaponAxe1","[2463,2462]","[884,2156]","[38,1]",1,0
3444,"WbSummonAnimatedWeaponBow1","[2463,2462]","[884,2156]","[39,1]",1,0
3445,"WbSummonAnimatedWeaponStaff1","[2463,2462]","[884,2156]","[40,1]",1,0
3446,"VinktarSummonIonCannonSelf","[2463,2462]","[884,2156,1212]","[53,4,-25]",1,0
3447,"VinktarSummonIonCannonEnemy","[2463,2462]","[884,2156,1212]","[53,4,-25]",1,0
3448,"VinktarSummonIonCannonSingleEnemy",[2463],"[884,2156]","[53,2]",1,0
3449,"VinktarSummonLightningElementals","[2463,2462]","[884,2156]","[54,10]",1,0
3450,"TalismanT2FireElementalSummon","[2463,2462]","[884,2156]","[56,1]",1,0
3451,"TalismanRigwaldFireElementalSummon","[2463,2462,2499]","[884,2156]","[56,1]",1,0
3452,"TalismanT3SummonFireMonkey","[2463,2462,2499]","[884,2156,2155]","[84,1,3]",1,0
3453,"TalismanT3SummonColdMonkey","[2463,2462,2499]","[884,2156,2155]","[85,1,3]",1,0
3454,"TalismanT2SummonChaosGolem","[2463,2462,2499]","[884,2156,2155]","[88,1,3]",1,0
3455,"TalismanT2SummonStoneGolem","[2463,2462,2499]","[884,2156,2155]","[87,1,3]",1,0
3456,"TalismanT1BonespireDaemon",[2462],"[884,2156]","[95,1]",1,0
3457,"TalismanT2HornedDaemon",[2462],"[884,2156]","[105,1]",1,0
3458,"SummonKamikazeLightningDemon","[2462,2499]","[884,2156,4774]","[158,3,100]",1,0
3459,"SummonGroundLightningDaemon",[2462],"[884,2156,4774]","[189,3,100]",1,0
3460,"SummonSpikeGroundDaemon",[2462],"[884,2156,4774]","[196,8,100]",1,0
3461,"SummonSkeletonProtectors","[2463,2462]","[884,2156]","[202,3]",1,0
3462,"SummonSkeletonMelee","[2463,2462]","[884,2156]","[203,3]",1,0
3463,"SummonSkeletonColossalAnimatedWeapons","[2463,2462,2499]","[884,2156,4774]","[234,3,40]",1,0
3464,"SummonLunarisGuardGloomElemental","[2463,2462,2499]","[884,2156]","[207,1]",1,0
3465,"SummonSolarisGuardFireElemental","[2463,2462,2499]","[884,2156]","[214,1]",1,0
3466,"HuhuGrubSummonGrubsOnCorpses","[2463,2462,2499,6540]","[884,2156,5717]","[298,3,9]",1,0
3467,"SummonHydroPumpDaemon","[2463,2462]","[884,2156,5717]","[312,1,150]",1,0
3468,"IzaroPortalColdSummon","[2463,2462]","[884,2156,6151]","[64,1,114]",1,0
3469,"IzaroPortalColdSummon2","[2463,2462]","[884,2156,6151]","[64,1,114]",1,0
3470,"IzaroPortalFireSummon","[2463,2462]","[884,2156,6151]","[63,1,114]",1,0
3471,"IzaroPortalFireSummon2","[2463,2462]","[884,2156,6151]","[63,1,114]",1,0
3472,"IzaroPortalLightningSummon","[2463,2462]","[884,2156,6151]","[65,1,114]",1,0
3473,"IzaroPortalLightningSummon2","[2463,2462]","[884,2156,6151]","[65,1,114]",1,0
3474,"RockGolemMapBossSummonBonespireDaemon",[2462],"[884,2156]","[104,3]",1,0
3475,"IguanaSummonDevourersSelf","[2463,2462]","[884,2156]","[57,4]",1,0
3476,"IguanaSummonDevourersTarget","[2463,2462]","[884,2156]","[57,4]",1,0
3477,"IguanaSummonDevourersSelfRare",[2462],"[884,2156,2155]","[58,1,2]",1,0
3478,"TalismanT2IncinerateBearerSummon","[2463,2462,2499]","[884,2156]","[59,1]",1,0
3479,"TalismanRigwaldIncinerateBearerSummon","[2463,2462,2499]","[884,2156]","[59,1]",1,0
3480,"SummonSandLeaperVinktars1","[2463,2462]","[884,2156,2155]","[71,1,3]",1,0
3481,"SummonSandLeaperVinktars2","[2463,2462]","[884,2156,2155]","[72,1,3]",1,0
3482,"SummonLabyrinthFlameElemental","[2463,2462]","[884,2156]","[55,1]",1,0
3483,"SummonLabyrinthFireSkeleton","[2463,2462]","[884,2156,6151]","[73,1,114]",1,0
3484,"SummonInfestedHellion","[2463,2462]","[884,2156,6151]","[237,1,100]",1,0
3485,"SummonInfestedDropBear","[2463,2462]","[884,2156,6151]","[238,1,120]",1,0
3486,"SummonInfestedFrog","[2463,2462]","[884,2156,6151]","[239,1,150]",1,0
3487,"SummonInfestedHellionMap","[2463,2462]","[884,2156,6151]","[267,1,100]",1,0
3488,"SummonInfestedHellionMapSink","[2463,2462]","[884,2156,6151]","[392,1,100]",1,0
3489,"SummonInfestedDropBearMap","[2463,2462]","[884,2156,6151]","[268,1,120]",1,0
3490,"SummonInfestedDropBearMapSink","[2463,2462]","[884,2156,6151]","[393,1,120]",1,0
3491,"SummonInfestedFrogMap","[2463,2462]","[884,2156,6151]","[269,1,150]",1,0
3492,"SummonInfestedFrogMapSink","[2463,2462]","[884,2156,6151]","[394,1,150]",1,0
3493,"RigwaldSummonWolves","[2463,2462,2499]","[884,2156]","[75,4]",1,0
3494,"TalismanT2SummonWanderingIce","[2463,2462]","[884,2156]","[77,1]",1,0
3495,"TalismanRigwaldSummonWanderingIce","[2463,2462,2499]","[884,2156]","[77,1]",1,0
3496,"SummonFrostnado","[2463,2462,2499]","[884,2156]","[447,1]",1,0
3497,"SummonWanderingIceRace","[2463,2462]","[884,2156]","[99,1]",1,0
3498,"ProphecyDaemonSummonCityStalkerMaleProphecy1","[2462,8012]","[884,2156,2155]","[348,4,3]",1,0
3499,"ProphecyDaemonSummonCityStalkerMaleProphecy2","[2462,8012]","[884,2156,2155]","[349,4,3]",1,0
3500,"ProphecyDaemonSummonCityStalkerMaleProphecy3","[2462,8012]","[884,2156,2155]","[350,4,3]",1,0
3501,"TalismanT2SummonWanderingEnfeeble","[2463,2462]","[884,2156]","[78,1]",1,0
3502,"TalismanRigwaldSummonWanderingEnfeeble","[2463,2462,2499]","[884,2156]","[78,1]",1,0
3503,"TalismanT2SummonEyes","[2463,2462]","[884,2156]","[79,2]",1,0
3504,"TalismanRigwaldSummonEyes","[2463,2462,2499]","[884,2156]","[79,2]",1,0
3505,"TalismanT2SummonLocustcallersIce","[2463,2462,2499]","[884,2156]","[92,1]",1,0
3506,"TalismanT2SummonLocustcallersFire","[2463,2462,2499]","[884,2156]","[93,1]",1,0
3507,"TalismanT2SummonLocustcallersLightning","[2463,2462,2499]","[884,2156]","[94,1]",1,0
3508,"TalismanT2SummonLocustSwarmIce","[2463,2462,2499]","[884,2156]","[89,1]",1,0
3509,"TalismanT2SummonLocustSwarmFire","[2463,2462,2499]","[884,2156]","[90,1]",1,0
3510,"TalismanT2SummonLocustSwarmLightning","[2463,2462,2499]","[884,2156]","[91,1]",1,0
3511,"TalismanT2SummonRatSwarm","[2463,2462,2499]","[884,2156]","[80,1]",1,0
3512,"TalismanT2SummonRatSwarmSummonerTotem","[2463,2462,2499]","[884,2156]","[86,1]",1,0
3513,"TalismanT3SummonUndeadRhoa","[2463,2462,2499]","[884,2156]","[81,1]",1,0
3514,"TalismanT3SummonSpiders","[2463,2462]","[884,2156]","[96,9]",1,0
3515,"TalismanT1SummonWanderingHasteAura","[2463,2462]","[884,2156]","[98,1]",1,0
3516,"TalismanT1SummonWanderingTempChains","[2463,2462]","[884,2156]","[97,1]",1,0
3517,"TalismanT1SummonWanderingHatred","[2463,2462]","[884,2156]","[100,1]",1,0
3518,"TalismanT1SummonWanderingWrath","[2463,2462]","[884,2156]","[101,1]",1,0
3519,"TalismanT1SummonWanderingAnger","[2463,2462]","[884,2156]","[102,1]",1,0
3520,"TalismanT1SummonWanderingVulnerability","[2463,2462]","[884,2156]","[103,1]",1,0
3521,"ProphecyBossSummonPoisonCloud","[2463,2462,2499]","[884,2156]","[124,1]",1,0
3522,"ProphecyBossSummonShockTotem","[2462,2499]","[884,2156]","[125,1]",1,0
3523,"ProphecyDoedreSummonZombie","[2462,2463]","[884,2156]","[127,1]",1,0
3524,"ProphecyDoedreSummonIcySpirits",[2463],[884],[128],1,0
3525,"ProphecySummonSandstormDaemon",[2462],"[884,2156]","[129,1]",1,0
3526,"ProphecySummonSmokeMinions","[2462,2463]","[884,2156]","[130,6]",1,0
3527,"WanderingEnfeebleGeofri","[2462,2499]","[884,2156,4774]","[179,1,-50]",1,0
3528,"WanderingVulnerabilityGeofri","[2462,2499]","[884,2156,4774]","[181,1,-50]",1,0
3529,"WanderingTemporalChainsGeofri","[2462,2499]","[884,2156,4774]","[180,1,-50]",1,0
