"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","BuffCategory","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","rid","[i32]","string","[rid]","[i32]","i32","[rid]"
615,"damage_increase_when_killed_cursed_enemy","",1,"","",[24],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
616,"increased_minion_attack_and_cast_speed","",1,"","","[2045,2046]",1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[2045,2046]",[],"","","","","",[],"",[],[],1,[]
617,"increased_attack_and_cast_speed","",1,"","",[1861],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[1861],[],"","","","","",[],"",[],[],1,[]
618,"curse_enemy_chaos_resistance","",1,"","",[144],1,3,"","","",1,29,0,1,"",2,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[144],[],"","","","","",[],"",[],[],1,[]
619,"champion_aura_increased_damage_under_fortify","An Ascendant is granting you Increased Damage while they have Fortify","","","Inspirational",[24],1,3,"","","",1,29,590,1,1,18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[24],[],"","","","","",[],"",[],[],1,[]
620,"enrage_buff","",1,"","","[1861,171,24]",1,3,"","","","",29,583,1,"",1,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],"[1861,171,24]",[],"","","","","",[],"",[],[],1,[]
621,"elemental_penetration_from_mine_detonation","",1,"","","[582,580,581]",1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[582,580,581]",[],"","","","","",[],"",[],[],1,[]
622,"have_killed_recently","",1,"","",[4297],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4297],[],"","","","","",[],"",[],[],1,[]
623,"number_of_times_have_been_hit_recently","",1,"","",[],"",3,"","","",1,29,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
624,"have_been_crit_recently","",1,"","",[5841],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[5841],[],"","","","","",[],"",[],[],1,[]
625,"have_crit_recently","",1,"","",[4301],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4301],[],"","","","","",[],"",[],[],1,[]
626,"have_taken_attack_damage_recently","",1,"","",[4433],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4433],[],"","","","","",[],"",[],[],1,[]
627,"have_taken_spell_damage_recently","",1,"","",[4435],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4435],[],"","","","","",[],"",[],[],1,[]
628,"have_used_a_warcry_recently","",1,"","",[4447],"",1,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4447],[],"","","","","",[],"",[],[],1,[]
629,"have_been_savage_hit_recently","",1,"","",[4431],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4431],[],"","","","","",[],"",[],[],1,[]
630,"have_hit_an_enemy_recently","",1,"","",[4688],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4688],[],"","","","","",[],"",[],[],1,[]
631,"perandus_gold_spectre_buff","",1,"","",[],"",3,"","","","",29,598,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
632,"perandus_chest_protection","",1,"","Protection","[466,24]",1,3,"","","",1,29,610,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,24]",[],"","","","","",[],"",[],[],1,[]
633,"perandus_chest_fire_empowered","",1,"","Fire Empowered","[466,435]",1,3,"","","",1,29,611,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,435]",[],"","","","","",[],"",[],[],1,[]
634,"perandus_chest_cold_empowered","",1,"","Cold Empowered","[466,436]",1,3,"","","",1,29,612,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,436]",[],"","","","","",[],"",[],[],1,[]
635,"perandus_chest_lightning_empowered","",1,"","Lightning Empowered","[466,437]",1,3,"","","",1,29,613,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,437]",[],"","","","","",[],"",[],[],1,[]
636,"perandus_chest_physical_empowered","",1,"","Physical Empowered","[466,26]",1,3,"","","",1,29,614,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,26]",[],"","","","","",[],"",[],[],1,[]
637,"perandus_chest_revive_marker","",1,"","",[],"",3,"","","",1,29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
638,"active_offering","You have an active offering",1,"","Active Offering",[],"",1,"","","","",29,0,1,"",18,"",1,1,"",0,"","ActiveOffering","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
639,"vortex","You are taking cold damage from a Vortex.","","","Vortex",[1935],1,3,"","","","",29,632,"","",2,"",1,1,"",0,"","AilmentApplicationAura","","","","",7,"","",0,[],"","",[],"",[],[],[1935],[],"","","","","",[],"",[4381],[],1,[]
640,"aura_increased_damage_taken","You are taking increased damage from all sources","","","Endless Pain",[466],1,3,"","","",1,29,619,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
641,"aura_damage_on_movement_skill_use","You take Physical Damage whenever you use a movement skill","","","Endless Hazard","[4464,4465]",1,3,"","","",1,29,620,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[4464,4465]",[],"","","","","",[],"",[],[],1,[]
642,"savage_hit_life_regen","Grants Life regeneration","","","Rumblemarch Life Regen",[439],1,3,"","","",1,29,295,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[439],[],"","","","","",[],"",[],[],1,[]
643,"overflowing_chalice","You gain increased Flask Charges while this flask is active","","","Overflowing Chalice",[4469],1,3,"","","",1,29,630,1,"",4,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[4469],[],"","","","","",[],"",[],[],1,[]
644,"have_killed_a_taunted_enemy_recently","",1,"","",[],"",2,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[],[4479],"","","","","",[],"",[],[],1,[]
645,"shavronne_torment_aura","Allies have Energy Shield that cannot be bypassed by Chaos Damage","","","Shavronne's Aura","[550,1164]",1,3,"","","",1,29,98,"","",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[550,1164]",[],"","","","","",[],"",[],[],1,[]
646,"flask_bonus_flask_charges_gained","You gain increased Flask Charges while this flask is active",1,"","",[449],1,3,"","","","",29,0,1,"",4,"",1,"","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[449],[],"","","","","",[],"",[],[],1,[]
647,"goddess_slow","You are slowed","","","Slow",[338],1,3,"","","",1,29,624,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[338],[],"","","","","",[],"",[],[],1,[]
648,"have_pierced_recently","",1,"","",[4509],"",2,"","","",1,29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[4509],[],"","","","","",[],"",[],[],1,[]
649,"goddess_beam","You are taking Burning Damage","","","Goddess Beam",[1933],1,3,"","","",1,29,627,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[1933],[],"","","","","",[],"",[],[],1,[]
650,"have_killed_a_maimed_enemy_recently","",1,"","",[4520],"",2,"","","",1,29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[4520],[],"","","","","",[],"",[],[],1,[]
651,"have_taunted_an_enemy_recently","",1,"","",[],"",2,"","","",1,29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[4523],"","","","","",[],"",[],[],1,[]
652,"guardian_additional_block_chance","",1,"","Ascendancy Effect (Invisible)",[1047],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[1047],[],"","","","","",[],"",[],[],1,[]
653,"guardian_block_cooldown","",1,"","Ascendancy Effect (Invisible)",[],1,3,"","","",1,29,0,1,"",18,"","","","",0,"","GuardianBlockBuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
654,"blocked_unique_enemy_hit_recently","",1,"","",[26],"",2,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[26],[],"","","","","",[],"",[],[],1,[]
655,"elementalist_increased_area_of_effect","",1,"","",[423],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[423],[],"","","","","",[],"",[],[],1,[]
656,"pale_court_invulnerability","",1,"","","[134,682,832,726,3069,945,605,171,388]",1,2,"","","","",29,631,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[134,682,832,726,3069,945,605,171,388]",[],"","","","","",[],"",[],[],1,[]
657,"pale_court_ghost_invulnerability","",1,"","","[134,682,832,726,3069,945,605,827,388]",1,2,"","","","",29,631,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[134,682,832,726,3069,945,605,827,388]",[],"","","","","",[],"",[],[],1,[]
658,"intimidated","You are Intimidated, increasing Damage taken and reducing Damage dealt","","","Intimidated","[466,24]",1,2,"","","","",29,1227,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,24]",[],"","","","","",[],"",[],[],1,[]
659,"number_of_corpses_consumed_recently","",1,"","",[],1,3,"","","",1,29,0,1,"",18,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
660,"flask_cannot_be_stunned","",1,"","",[682],1,3,"","","",1,29,0,1,"",4,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[682],[],"","","","","",[],"",[],[],1,[]
661,"kiaras_determination","You are immune to Freeze, Chill, Curses and Stun while this flask is active.","","","Kiara's Determination","[682,4741,4740,726]",1,3,"","","",1,29,633,1,"",4,"",1,1,"",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],"[682,4741,4740,726]",[],"","","","","",[],"",[],[],1,[]
662,"prophecy_stolen_mods_buff","You have taken the mods of a slain Rare Monster for yourself","","","Hunter's Lesson",[],1,1,1,"","","",29,294,1,"",15,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
663,"summon_specific_monsters_cannot_die","",1,"","Cannot Die",[388],1,3,"","","","",29,0,1,"",18,"","","","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[388],[],"","","","","",[],"",[],[],1,[]
664,"phoenix_firebomb","You have reduced Fire Resistance.","","","Phoenix Fire Bomb",[138],1,3,"","","",1,29,651,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[138],[],"","","","","",[],"",[],[],1,[]
665,"repeated_pulse_cold","You have reduced Cold Resistance.","","","Essence of Hatred",[140],1,3,"","","",1,29,634,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[140],[],"","","","","",[],"",[],[],1,[]
666,"repeated_pulse_lightning","You have reduced Lightning Resistance.","","","Essence of Wrath",[142],1,3,"","","",1,29,635,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[142],[],"","","","","",[],"",[],[],1,[]
667,"repeated_pulse_fire","You have reduced Fire Resistance.","","","Essence of Anger",[138],1,3,"","","",1,29,636,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[138],[],"","","","","",[],"",[],[],1,[]
668,"repeated_pulse_chaos","You are taking Chaos Damage over time.","","","Essence of Misery",[442],1,1,1,"","",1,29,637,1,1,2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[442],[],"","","","","",[],"",[],[],1,[]
669,"flask_elemental_penetration","Your damage penetrates enemy Elemental Resistances.",1,"","","[580,581,582]",1,3,"","","",1,29,0,1,"",4,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[580,581,582]",[],"","","","","",[],"",[],[],1,[]
670,"essence_elemental_damage_taken","",1,"","",[4642],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","ElementalDamageTakenEssence","","","","",7,"","",0,[],"","",[],"",[],[],[4642],[],"","","","","",[],"",[],[],1,[]
671,"essence_burning_ground","",1,"","",[],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","BurningGroundEssence","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
672,"essence_elemental_damage_taken_granted","",1,"","",[3360],1,3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[3360],[],"","","","","",[],"",[],[],1,[]
673,"curse_immunity","","","","Curse Immunity",[],1,13,"","","",1,29,638,1,"",1,"",1,"","",0,"","","","","","",7,"","",0,[],"","",[],"",[],[726],[],[],"","","","","",[],"",[],[],1,[]
674,"essence_alternating_buffs_speed_dodge_alternator","",1,"","","[171,210,70,6977]",1,10,"","","","",29,0,1,"",18,"",1,1,"",0,"","GenericAlternatingBuff","","","","",7,"","",0,[],"","",[],"",[],[],"[171,210,70,6977]",[],"","","","","",[],"",[],[],1,[]
675,"essence_alternating_buffs_speed_dodge_1","",1,"","","[171,210,70]",1,3,"","","","",29,640,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[171,210,70]",[],"","","","","",[],"",[],[],1,[]
676,"essence_alternating_buffs_speed_dodge_2","",1,"","",[6977],1,3,"","","","",29,641,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[6977],[],"","","","","",[],"",[],[],1,[]
677,"essence_alternating_buffs_damage_alternator","",1,"","","[619,466]",1,10,"","","","",29,0,1,"",18,"",1,1,"",0,"","GenericAlternatingBuff","","","","",7,"","",0,[],"","",[],"",[],[],"[619,466]",[],"","","","","",[],"",[],[],1,[]
678,"essence_alternating_buffs_damage_1","",1,"","",[619],1,3,"","","","",29,642,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[619],[],"","","","","",[],"",[],[],1,[]
679,"essence_alternating_buffs_damage_2","",1,"","",[466],1,3,"","","","",29,639,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
680,"essence_alternating_buffs_crit_alternator","",1,"","","[97,340]",1,10,"","","","",29,0,1,"",18,"",1,1,"",0,"","GenericAlternatingBuff","","","","",7,"","",0,[],"","",[],"",[],[],"[97,340]",[],"","","","","",[],"",[],[],1,[]
681,"essence_alternating_buffs_crit_1","",1,"","",[97],1,3,"","","","",29,643,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[97],[],"","","","","",[],"",[],[],1,[]
682,"essence_alternating_buffs_crit_2","",1,"","",[340],1,3,"","","","",29,644,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[340],[],"","","","","",[],"",[],[],1,[]
683,"permanent_debuff_on_minion_death","",1,"","","[466,698,11,10]",1,1,"","","","",29,0,1,"",2,"",1,1,"",20,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[466,698,11,10]",[],"","","","","",[],"",[],[],1,[]
684,"have_blocked_attack_recently","",1,"","",[4663],"",9,"","","",1,29,0,1,"",18,"","","","",0,1,"","","","","",7,"","",0,[],"","",[],"",[],[],[4663],[],"","","","","",[],"",[],[],1,[]
685,"phoenix_stacking_debuff","You have reduced maximum Fire Resistance.","","","Heat",[909],1,3,1,"","","",29,648,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[909],[],"","","","","",[],"",[],[],1,[]
686,"fire_beam_damage_stacks","You are burning, taking fire damage over time from a Scorching Ray.","","","Scorching Ray",[4755],1,1,"","","",1,29,673,1,"",2,"",1,1,"",0,"","FireBeamBuff","","","","",7,"","",0,[],"","",[],"",[],[],[4755],[],"","","","","",[],"",[],[0],1,[]
687,"brain_scrambler_shock_effects","",1,"","Brain Scrambler","[210,171]",1,3,"","","","",29,0,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[210,171]",[],"","","","","",[],"",[],[],1,[]
688,"shaper_immune","","","","","[388,134,682,726,832]","",3,"","","","",29,649,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[388,134,682,726,832]",[],"","","","","",[],"",[],[],1,[]
689,"shaper_beam","DESCRIBE ME",1,"","RENAME ME","[1933,1935,1937]",1,3,"","","","",29,659,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","","[165,177]","",[],[],"[1933,1935,1937]",[],"","","","","","[0,0]","",[],[],1,[]
690,"decay","You are taking Chaos Damage over time","","","Decay",[442],1,3,"","","",1,29,661,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[442],[],"","","","","",[],"",[],[2],1,[]
691,"endurance_frenzy_charge_essence","Gains Endurance and Frenzy Charges",1,"","",[],"",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","EnduranceFrenzyChargeEssence","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
692,"remnant_of_corruption_aura","You are slowed and taking Physical Damage over time","","","Remnant of Corruption","[171,2493,2960]",1,3,"","","","",29,654,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[171,2493,2960]",[],"","","","","",[],"",[],[],1,[]
693,"chieftain_enrage_aura","","","","","[70,24,171,134]",1,3,"","","","",29,656,1,"",18,"",1,1,"",0,"","BeatChest","","","","",7,"","",0,[],"","",[],"",[],[],"[70,24,171,134]",[],"","","","","",[],"",[],[],1,[]
694,"chieftain_enrage_buff","","","","",[466],1,3,"","","","",29,655,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
695,"rhoa_map_boss_enrage_buff","","","","Rhoa Boss Enrage","[70,24,171,466,11,10,698,4047,3219]",1,1,"","","","",29,16,1,"",18,"",1,1,"",3,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[70,24,171,466,11,10,698,4047,3219]",[],"","","","","",[],"",[],[],1,[]
696,"monolith_monster_freedom","",1,"","",[466],1,2,"","","",1,29,657,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[466],[],"","","","","",[],"",[],[],1,[]
697,"essence_random_charge","",1,"","",[],"",3,"","","","",29,0,1,"",18,1,1,1,"",0,"","EssenceRandomCharge","","","","",7,"","",0,[],"","",[],"",[],[],[],[],"","","","","",[],"",[],[],1,[]
698,"essence_charge_max_and_duration","",1,"","","[2610,174,173,175]","",3,"","","","",29,0,1,"",18,1,1,1,"",0,"","EssenceHorrorChargesMaxAndDuration","","","","",7,"","",0,[],"","",[],"",[],[],"[2610,174,173,175]",[],"","","","","",[],"",[],[],1,[]
699,"minotaur_arctrap_debuff","You are slowed","","","Arc Trap",[338],1,3,"","","",1,29,6,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],[338],[],"","","","","",[],"",[],[],1,[]
700,"new_blade_vortex","You have blades in a Blade Vortex around you",1,"","Blade Vortex",[4755],1,1,1,"",4876,"",29,545,1,"",6,"",1,1,"",0,"","BladeVortexBuff",1,"","","",2,"","",0,[],"","",[],"",[],[],[4755],[],"","","","","",[],"",[],[],1,[]
701,"new_blade_vortex_effect","",1,"","","[3743,4755]",1,2,"","","","",29,0,1,"",18,"",1,1,"",0,"","BladeVortexBuffEffect",1,"","","",7,"","",0,[],"","",[],"",[],[],"[3743,4755]",[],"","","","","",[],"",[],[],1,[]
702,"zana_immune_buff","","","","TEMP","[2038,134,388]","",2,"","","","",29,660,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[2038,134,388]",[],"","","","","",[],"",[],[],1,[]
703,"hidden_monster_disable_minions","",1,"","","[134,682,827,1814,1266]","",2,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[134,682,827,1814,1266]",[],"","","","","",[],"",[],[],1,[]
704,"aura_movement_speed_for_spiders","",1,"","","[4763,4829,5618]","",3,"","","","",29,0,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[4763,4829,5618]",[],"","","","","",[],"",[],[],1,[]
705,"covered_in_spiders","You are covered in spiders! Burn them off! You move faster but Attack and Cast slower and deal less Damage.","","","Covered in Spiders","[171,4766,4767]",1,3,"","","","",29,665,1,"",2,"",1,1,"",0,"","CoveredInSpiders","","","","",7,"","",0,[],"","",[],"",[],[],"[171,4766,4767]",[],"","","","","",[],"",[],[],1,[]
706,"remove_covered_in_spiders","You are burning spiders and taking Fire Damage over time","","","Fire","[4457,4459,4461,4456,4458,4460,4671]",1,3,"","","","",29,517,1,"",2,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[4457,4459,4461,4456,4458,4460,4671]",[],"","","","","",[],"",[],[],1,[]
707,"restore","You are regenerating Life, Mana or Energy Shield","","","Restore","[439,123,1371]",1,3,"","","","",29,666,1,"",1,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[439,123,1371]",[],"","","","","",[],"",[],[],1,[]
708,"statue_alternating_buffs_item_rarity_alternator","",1,"","","[24,10,466,11]",1,10,"","","","",29,0,1,"",18,"",1,1,"",0,"","GenericAlternatingBuff","","","","",7,"","",0,[],"","",[],"",[],[],"[24,10,466,11]",[],"","","","","",[],"",[],[],1,[]
709,"statue_alternating_buffs_item_rarity","",1,"","","[24,10]",1,3,"","","","",29,645,1,"",18,"",1,1,"",0,"","","","","","",7,"","",0,[],"","",[],"",[],[],"[24,10]",[],"","","","","",[],"",[],[],1,[]
