"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","i32","Reservation","i32","CostAmounts","f32","i32"
3675,98,14,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[34],58.148,100
3676,98,15,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[38],64.175,100
3677,98,16,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[43],70.428,100
3678,98,17,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[48],76.907,100
3679,98,18,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[54],83.612,100
3680,98,19,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[60],90.543,100
3681,98,20,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[67],97.7,100
3682,98,21,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[76],105.083,100
3683,98,22,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[85],112.692,100
3684,98,23,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[95],120.527,100
3685,98,24,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[106],128.588,100
3686,98,25,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[119],136.875,100
3687,98,26,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[134],145.388,100
3688,98,27,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[150],154.127,100
3689,98,28,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[168],163.092,100
3690,98,29,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[188],172.283,100
3691,98,30,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[211],181.7,100
3692,98,31,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[236],191.343,100
3693,98,32,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[265],201.212,100
3694,98,33,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[297],211.307,100
3695,98,34,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[332],221.628,100
3696,98,35,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[372],232.175,100
3697,98,36,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[417],242.948,100
3698,98,37,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[467],253.947,100
3699,98,38,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[524],265.172,100
3700,98,39,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[587],276.623,100
3701,98,40,100,0,0,4,0,0,67,0,0,-20,0,0,0,0,0,0,0,0,[657],288.3,100
3702,100,1,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
3703,100,2,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
3704,100,3,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
3705,100,4,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
3706,100,5,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
3707,100,6,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
3708,100,7,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
3709,100,8,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
3710,100,9,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
3711,100,10,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
3712,100,11,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
3713,100,12,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
3714,100,13,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
3715,100,14,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
3716,100,15,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
3717,100,16,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
3718,100,17,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
3719,100,18,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
3720,100,19,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
3721,100,20,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
3722,100,21,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
3723,100,22,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
3724,100,23,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
3725,100,24,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
3726,100,25,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
3727,100,26,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
3728,100,27,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
3729,100,28,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
3730,100,29,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
3731,100,30,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
3732,100,31,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
3733,100,32,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
3734,100,33,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
3735,100,34,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
3736,100,35,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
3737,100,36,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
3738,100,37,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
3739,100,38,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
3740,100,39,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
3741,100,40,100,1,10000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
3742,101,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[12],1,100
3743,101,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],3.452,100
3744,101,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],6.767,100
3745,101,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],10.308,100
3746,101,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],14.075,100
3747,101,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],18.068,100
3748,101,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],22.287,100
3749,101,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[28],26.732,100
3750,101,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],31.403,100
3751,101,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[36],36.3,100
3752,101,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41],41.423,100
3753,101,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],46.772,100
3754,101,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],52.347,100
3755,101,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],58.148,100
3756,101,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],64.175,100
3757,101,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[77],70.428,100
3758,101,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[87],76.907,100
3759,101,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[99],83.612,100
3760,101,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[112],90.543,100
3761,101,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[127],97.7,100
3762,101,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[144],105.083,100
3763,101,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[163],112.692,100
3764,101,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[184],120.527,100
3765,101,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[209],128.588,100
3766,101,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[236],136.875,100
3767,101,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[267],145.388,100
3768,101,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],154.127,100
3769,101,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[343],163.092,100
3770,101,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[388],172.283,100
3771,101,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[439],181.7,100
3772,101,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[497],191.343,100
3773,101,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[562],201.212,100
3774,101,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[636],211.307,100
3775,101,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[720],221.628,100
3776,101,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[815],232.175,100
3777,101,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[922],242.948,100
3778,101,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1044],253.947,100
3779,101,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1182],265.172,100
3780,101,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1337],276.623,100
3781,101,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1513],288.3,100
3782,102,1,100,3,150,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
3783,103,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],1,100
3784,103,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],3.452,100
3785,103,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],6.767,100
3786,103,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20],10.308,100
3787,103,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],14.075,100
3788,103,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[25],18.068,100
3789,103,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[29],22.287,100
3790,103,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[32],26.732,100
3791,103,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[37],31.403,100
3792,103,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],36.3,100
3793,103,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47],41.423,100
3794,103,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[53],46.772,100
3795,103,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],52.347,100
3796,103,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[69],58.148,100
3797,103,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[78],64.175,100
3798,103,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[88],70.428,100
3799,103,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[100],76.907,100
3800,103,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[113],83.612,100
3801,103,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[128],90.543,100
3802,103,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[145],97.7,100
3803,103,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[164],105.083,100
3804,103,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[185],112.692,100
3805,103,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[210],120.527,100
3806,103,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[238],128.588,100
3807,103,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[269],136.875,100
3808,103,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[305],145.388,100
3809,103,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[345],154.127,100
3810,103,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[390],163.092,100
3811,103,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[442],172.283,100
3812,103,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[500],181.7,100
3813,103,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[566],191.343,100
3814,103,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[640],201.212,100
3815,103,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[725],211.307,100
3816,103,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[820],221.628,100
3817,103,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[928],232.175,100
3818,103,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1051],242.948,100
3819,103,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1189],253.947,100
3820,103,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1346],265.172,100
3821,103,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1523],276.623,100
3822,103,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1724],288.3,100
3823,104,1,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],1,100
3824,104,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],3.452,100
3825,104,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],6.767,100
3826,104,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],10.308,100
3827,104,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[21],14.075,100
3828,104,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[24],18.068,100
3829,104,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27],22.287,100
3830,104,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[30],26.732,100
3831,104,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],31.403,100
3832,104,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[38],36.3,100
3833,104,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[43],41.423,100
3834,104,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[48],46.772,100
3835,104,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[54],52.347,100
3836,104,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],58.148,100
3837,104,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],64.175,100
3838,104,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[76],70.428,100
3839,104,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[85],76.907,100
3840,104,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[96],83.612,100
3841,104,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[107],90.543,100
3842,104,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[120],97.7,100
3843,104,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[135],105.083,100
3844,104,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[151],112.692,100
3845,104,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[169],120.527,100
3846,104,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[190],128.588,100
3847,104,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[212],136.875,100
3848,104,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[238],145.388,100
3849,104,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[267],154.127,100
3850,104,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[299],163.092,100
3851,104,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[335],172.283,100
3852,104,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[375],181.7,100
3853,104,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[420],191.343,100
3854,104,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[471],201.212,100
3855,104,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[528],211.307,100
3856,104,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[591],221.628,100
3857,104,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[662],232.175,100
3858,104,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[742],242.948,100
3859,104,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[831],253.947,100
3860,104,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[931],265.172,100
3861,104,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1043],276.623,100
3862,104,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1168],288.3,100
3863,105,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
3864,105,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
3865,105,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
3866,105,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
3867,105,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
3868,105,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
3869,105,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
3870,105,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
3871,105,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
3872,105,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
3873,105,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
3874,105,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
3875,105,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
3876,105,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
3877,105,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
3878,105,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
3879,105,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
3880,105,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
3881,105,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
3882,105,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
3883,105,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
3884,105,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
3885,105,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
3886,105,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
3887,105,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
3888,105,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
3889,105,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
3890,105,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
3891,105,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
3892,105,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
3893,105,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
3894,105,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
3895,105,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
3896,105,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
3897,105,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
3898,105,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
3899,105,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
3900,105,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
3901,105,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
3902,105,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,100
3903,106,1,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,100
3904,106,2,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,100
3905,106,3,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,100
3906,106,4,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,100
3907,106,5,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,100
3908,106,6,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,100
3909,106,7,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,100
3910,106,8,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,100
3911,106,9,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,100
3912,106,10,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,100
3913,106,11,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,100
3914,106,12,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,100
3915,106,13,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,100
3916,106,14,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,100
3917,106,15,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,100
3918,106,16,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,100
3919,106,17,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,100
3920,106,18,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,100
3921,106,19,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,100
3922,106,20,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,100
3923,106,21,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,100
3924,106,22,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,100
3925,106,23,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,100
3926,106,24,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,100
3927,106,25,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,100
3928,106,26,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,100
3929,106,27,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,100
3930,106,28,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,100
3931,106,29,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,100
3932,106,30,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,100
3933,106,31,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,100
3934,106,32,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,100
3935,106,33,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,100
3936,106,34,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,100
3937,106,35,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,100
3938,106,36,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,100
3939,106,37,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,100
3940,106,38,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,100
3941,106,39,200,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,100
