"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
1444,"stun_threshold_if_no_recent_stun3","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1228417461,1,0,0,1233649664,1,0,"","","","","","",[],0,1233649664,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1445,"stun_threshold_if_no_recent_stun4","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1228463422,1,0,0,1239285760,1,0,"","","","","","",[],0,1239285760,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1446,"stun_threshold_if_no_recent_stun5","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244946648,1,0,0,1249378304,1,0,"","","","","","",[],0,1249378304,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1447,"stun_threshold_if_no_recent_stun6","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244977942,1,0,0,1255014400,1,0,"","","","","","",[],0,1255014400,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1448,"stun_threshold_if_no_recent_stun7","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244930050,1,0,0,1260650496,1,0,"","","","","","",[],0,1260650496,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1449,"stun_threshold_if_no_recent_stun8","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244958519,1,0,0,1266286592,1,0,"","","","","","",[],0,1266286592,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1450,"stun_threshold_if_no_recent_stun9","Art/2DArt/SkillIcons/passives/life1.dds",[19449],60,0,0,0,1271976623,1,0,0,1274019840,1,16777216,"","","","","","",[],0,1274019840,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1451,"stun_threshold_if_no_recent_stun10_","Art/2DArt/SkillIcons/passives/life1.dds",[18695],40,0,0,0,1279973432,1,0,0,1283063808,1,16777216,"","","","","","",[],0,1283063808,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1452,"stun_threshold_if_no_recent_stun11","Art/2DArt/SkillIcons/passives/life1.dds","[18695,215]",30,30,0,0,1289943533,1,0,0,1291845632,1,16777216,"","","","","","",[],0,1291845632,1,0,0,"","",1124073472,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1453,"stun_threshold_if_no_recent_stun12","Art/2DArt/SkillIcons/passives/life1.dds",[215],80,0,0,0,1297645859,1,0,0,1299709952,1,16777216,"","","","","","",[],0,1299709952,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1454,"stun_threshold_if_no_recent_stun13","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244928372,1,0,0,1305477120,1,0,"","","","","","",[],0,1305477120,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1455,"stun_threshold_if_no_recent_stun14","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244961695,1,0,0,1311244288,1,0,"","","","","","",[],0,1311244288,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1456,"stun_threshold_if_no_recent_stun15","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244942061,1,0,0,1317011456,1,0,"","","","","","",[],0,1317011456,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1457,"stun_threshold_if_no_recent_stun16","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244950204,1,0,0,1322778624,1,0,"","","","","","",[],0,1322778624,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1458,"stun_threshold_if_no_recent_stun17","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244946619,1,0,0,1328545792,1,0,"","","","","","",[],0,1328545792,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1459,"stun_threshold_if_no_recent_stun18","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244929354,1,0,0,1334312960,1,0,"","","","","","",[],0,1334312960,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1460,"stun_threshold_if_no_recent_stun19","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244934369,1,0,0,1340080128,1,0,"","","","","","",[],0,1340080128,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1461,"stun_threshold_if_no_recent_stun20","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244953309,1,0,0,1345847296,1,0,"","","","","","",[],0,1345847296,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1462,"stun_threshold_if_no_recent_stun21","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244977836,1,0,0,1351614464,1,0,"","","","","","",[],0,1351614464,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1463,"stun_threshold_if_no_recent_stun22","Art/2DArt/SkillIcons/passives/life1.dds",[18695],20,0,0,0,1244956497,1,0,0,1357381632,1,0,"","","","","","",[],0,1357381632,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1464,"ignite_mitigation1","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1366458445,1,0,0,1372979200,1,0,"","","","","","",[],0,1372979200,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1465,"ignite_mitigation2","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1366490419,1,0,0,1375600640,1,0,"","","","","","",[],0,1375600640,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1466,"ignite_mitigation3","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1366457346,1,0,0,1378222080,1,0,"","","","","","",[],0,1378222080,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1467,"ignite_mitigation4","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1380895388,1,0,0,1389232128,1,16777216,"","","","","","",[],0,1389232128,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1468,"ignite_mitigation5","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1391873362,1,0,0,1396178944,1,0,"","","","","","",[],0,1396178944,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1469,"ignite_mitigation6","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1391898321,1,0,0,1398800384,1,0,"","","","","","",[],0,1398800384,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1470,"ignite_mitigation7","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1391871453,1,0,0,1401421824,1,0,"","","","","","",[],0,1401421824,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1471,"ignite_mitigation8","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[],0,0,0,0,1404054656,1,0,0,1410203648,1,16777216,"","","","","","",[],0,1410203648,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1472,"ignite_mitigation9","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[3443],-10,0,0,0,1413929878,1,0,0,1416757248,1,0,"","","","","","",[],0,1416757248,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1473,"ignite_mitigation10","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[3443],-10,0,0,0,1413903998,1,0,0,1420558336,1,0,"","","","","","",[],0,1420558336,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1474,"ignite_mitigation11_","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[3443],-10,0,0,0,1413882988,1,0,0,1424490496,1,0,"","","","","","",[],0,1424490496,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1475,"ignite_mitigation12","Art/2DArt/SkillIcons/passives/firedamagestr.dds","[3443,138]",-25,15,0,0,1429384099,1,0,0,1430781952,1,16777216,"","","","","","",[],0,1430781952,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1476,"freeze_and_chill_mitigation1","Art/2DArt/SkillIcons/passives/avoidchilling.dds","[17928,2519]",10,-5,0,0,1443266464,1,0,0,1447034880,1,0,"","","","","","",[],0,1447034880,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1477,"freeze_and_chill_mitigation2","Art/2DArt/SkillIcons/passives/avoidchilling.dds","[17928,2519]",10,-5,0,0,1443251663,1,0,0,1453064192,1,0,"","","","","","",[],0,1453064192,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1478,"freeze_and_chill_mitigation3","Art/2DArt/SkillIcons/passives/avoidchilling.dds","[17928,2519]",10,-5,0,0,1443292325,1,0,0,1459093504,1,0,"","","","","","",[],0,1459093504,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1479,"freeze_and_chill_mitigation4","Art/2DArt/SkillIcons/passives/avoidchilling.dds","[17928,2519]",10,-5,0,0,1443247493,1,0,0,1465122816,1,0,"","","","","","",[],0,1465122816,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1480,"freeze_and_chill_mitigation5","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[],0,0,0,0,1469102111,1,0,0,1472724992,1,0,"","","","","","",[],0,1472724992,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1481,"freeze_and_chill_mitigation6","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[],0,0,0,0,1469087777,1,0,0,1476657152,1,0,"","","","","","",[],0,1476657152,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1482,"freeze_and_chill_mitigation7","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[],0,0,0,0,1480599240,1,0,0,1486094336,1,16777216,"","","","","","",[],0,1486094336,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1483,"freeze_and_chill_mitigation8","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[2519],-10,0,0,0,1491114400,1,0,0,1494876160,1,0,"","","","","","",[],0,1494876160,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1484,"freeze_and_chill_mitigation9","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[2519],-10,0,0,0,1491131534,1,0,0,1499856896,1,0,"","","","","","",[],0,1499856896,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1485,"freeze_and_chill_mitigation10","Art/2DArt/SkillIcons/passives/avoidchilling.dds","[2519,19690]",-25,1,0,0,1506040642,1,0,0,1507852288,1,16777216,"","","","","","",[],0,1507852288,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1486,"freeze_and_chill_mitigation11","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[],0,0,0,0,1511957294,1,0,0,1522139136,1,16777216,"","","","","","",[],0,1522139136,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1487,"freeze_and_chill_mitigation12","Art/2DArt/SkillIcons/passives/avoidchilling.dds",[19692],100,0,0,0,1527254975,1,0,0,1528823808,1,16777216,"","","","","","",[],0,1528823808,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1488,"shock_mitigation1__","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538937001,1,0,0,1541668864,1,0,"","","","","","",[],0,1541668864,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1489,"shock_mitigation2","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538979350,1,0,0,1545207808,1,0,"","","","","","",[],0,1545207808,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1490,"shock_mitigation3","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538979952,1,0,0,1548746752,1,0,"","","","","","",[],0,1548746752,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1491,"shock_mitigation4_","Art/2DArt/SkillIcons/passives/lightningint.dds",[19995],20,0,0,0,1552453132,1,0,0,1554382848,1,16777216,"","","","","","",[],0,1554382848,1,0,0,"","",771751936,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1492,"shock_mitigation5","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538945754,1,0,0,1557921792,1,0,"","","","","","",[],0,1557921792,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1493,"shock_mitigation6_","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538920398,1,0,0,1561591808,1,0,"","","","","","",[],0,1561591808,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1494,"shock_mitigation7","Art/2DArt/SkillIcons/passives/lightningint.dds",[19992],15,0,0,0,1538925227,1,0,0,1565130752,1,0,"","","","","","",[],0,1565130752,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1495,"shock_mitigation8_","Art/2DArt/SkillIcons/passives/lightningint.dds","[19992,19990]",40,30,0,0,1569900031,1,0,0,1572077568,1,16777216,"","","","","","",[],0,1572077568,1,0,0,"","",771751936,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1496,"shock_mitigation9","Art/2DArt/SkillIcons/passives/lightningint.dds",[],0,0,0,0,1574570375,1,0,0,1578631168,1,0,"","","","","","",[],0,1578631168,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1497,"shock_mitigation10","Art/2DArt/SkillIcons/passives/lightningint.dds",[],0,0,0,0,1574606206,1,0,0,1581252608,1,0,"","","","","","",[],0,1581252608,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1498,"shock_mitigation11","Art/2DArt/SkillIcons/passives/lightningint.dds",[],0,0,0,0,1574591660,1,0,0,1583874048,1,0,"","","","","","",[],0,1583874048,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1499,"shock_mitigation12","Art/2DArt/SkillIcons/passives/lightningint.dds",[],0,0,0,0,1586502763,1,0,0,1592393728,1,16777216,"","","","","","",[],0,1592393728,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1500,"life_regeneration1","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[2326],10,0,0,0,1602623497,1,0,0,1605107712,1,0,"","","","","","",[],0,1605107712,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1501,"life_regeneration2","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[2326],10,0,0,0,1602670003,1,0,0,1608777728,1,0,"","","","","","",[],0,1608777728,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1502,"life_regeneration3","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[2326],10,0,0,0,1602681595,1,0,0,1612447744,1,0,"","","","","","",[],0,1612447744,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1503,"life_regeneration4_","Art/2DArt/SkillIcons/passives/lifepercentage.dds","[439,19209]",30,60,0,0,1617331748,1,0,0,1619787776,1,16777216,"","","","","","",[],0,1619787776,1,0,0,"","",738197504,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1504,"life_regeneration5","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[21067],15,0,0,0,1623481442,1,0,0,1627521024,1,0,"","","","","","",[],0,1627521024,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1505,"life_regeneration6","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[21067],15,0,0,0,1623501687,1,0,0,1631191040,1,0,"","","","","","",[],0,1631191040,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1506,"life_regeneration7","Art/2DArt/SkillIcons/passives/lifepercentage.dds",[21067],15,0,0,0,1623471354,1,0,0,1634861056,1,0,"","","","","","",[],0,1634861056,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
