"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
1573,1097,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Green Lich Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],375,"","",""
1574,1098,1,1,"grant_micro","","","Adds the Green Lich Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],375,"","",""
1575,1099,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword to the Green Lich Sword.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],375,"","",""
1576,1100,1,1,"grant_micro","","","Adds the Fire and Ice Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],376,"","",""
1577,1101,1,1,"grant_micro","","","Adds the Fire Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],372,"","",""
1578,1102,1,1,"grant_micro","","","Adds the Ice Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],373,"","",""
1579,1103,1,1,"grant_micro","","","Adds the Abyss Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],377,"","",""
1580,1104,1,1,"grant_micro","","","Adds the Bone Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],364,"","",""
1581,1105,1,1,"grant_micro","","","Adds the Arcane Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],336,"","",""
1582,1106,1,1,"grant_micro","","","Your Summoned Skeletons become animated mannequins.",[],"","Summon Skeletons Skin","",[],[],0,"",0,"","",[],[],[],17,[36],364,"","",""
1583,1107,1,1,"grant_micro","","","Your Ethereal Knives become a volley of ebony knives.",[],"","Ethereal Knives Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],343,"","",""
1584,1108,1,1,"grant_micro","","","Your Summoned Ice Golem becomes imbued with arctic energy.",[],"","Summon Ice Golem Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],335,"","",""
1585,1109,1,1,"grant_micro","","","Your Rolling Magma becomes a blue harbinger effect.",[],"","Rolling Magma Skin","",[],[],0,"",0,"","",[],[],[],17,[36],367,"","",""
1586,1110,1,1,"grant_micro","","","Your Flameblast becomes a blue harbinger effect.",[],"","Flameblast Skin","",[],[],0,"",0,"","",[],[],[],17,[36],367,"","",""
1587,1111,1,1,"grant_micro","","","Your Storm Call becomes a blue harbinger effect.",[],"","Storm Call Skin","",[],[],0,"",0,"","",[],[],[],17,[36],367,"","",""
1588,1112,1,1,"grant_micro","","","Your Flame Dash becomes a blue harbinger effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"","",[],[],[],17,[36],367,"","",""
1589,1113,1,1,"grant_micro","","","Your Convocation becomes a blue harbinger effect.",[],"","Convocation Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],367,"","",""
1590,1114,1,1,"grant_micro","","","Your Righteous Fire becomes a blue harbinger effect.",[],"","Righteous Fire Skin","",[],[],0,"",0,"","",[],[],[],17,[36],367,"","",""
1591,1115,1,1,"grant_micro","","","Attaches the Seraph Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",1,[],[],[],16,[15],340,"","",""
1592,1116,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Dragon Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],332,"","",""
1593,1117,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Magma Shield.",[],"","Shield Skin","",[],[],0,"",0,"",0,[],[],[],0,[4],325,"","",""
1594,1118,1,1,"grant_micro","","","Your Raised Spectres gain a demonic effect.",[],"","Raise Spectre Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1595,1119,1,1,"grant_micro","","","Abyss Eyes replace or attach to any equipped helmet or headdress.",[],"","Helmet Skin and Attachment","",[],[],0,"",0,"",0,[],[],[],22,"[7,8,21]",377,"","",""
1596,1120,1,1,"grant_micro","","","Your Summoned Elemental, Chaos or Stone Golem becomes a clockwork creation.",[],"","Summon Golem Skin","",[],[],0,"",0,"","",[],[],[],17,[36],337,"","",""
1597,1121,1,1,"grant_micro","","","Your Orb of Storms becomes a celestial effect.",[],"","Orb of Storms Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
1598,1122,1,1,"grant_micro","","","Your Ball Lightning becomes a divine effect.",[],"","Ball Lightning Skin","",[],[],0,"",0,"","",[],[],[],17,[36],344,"","",""
1599,1123,1,1,"grant_micro","","","Your Storm Call becomes a divine effect.",[],"","Storm Call Skin","",[],[],0,"",0,"","",[],[],[],17,[36],344,"","",""
1600,1124,1,1,"grant_micro","","","Your Earthquake becomes a crystal effect.",[],"","Earthquake Skin","",[],[],0,"",0,"","",[],[],[],17,[36],393,"","",""
1601,1125,1,1,"grant_micro","","","Your Glacial Cacade becomes an arctic effect.",[],"","Arctic Glacial Cascade","",[],[],0,"",0,"","",[],[],[],17,[36],335,"","",""
1602,1126,1,1,"grant_micro","","","Your Leap Slam becomes a demonic effect.",[],"","Leap Slam Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1603,1127,1,1,"grant_micro","","","Your Blink or Mirror Arrow becomes infused with a spiritual glow.",[],"","Blink and Mirror Arrow Skin","",[],[],0,"",0,"","",[],[],[],17,[36],364,"","",""
1604,1128,1,1,"grant_micro","","","Your Flicker Strike becomes a bloody mist.",[],"","Flicker Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1605,1129,1,1,"grant_micro","","","Your Shield Charge becomes a demonic effect.",[],"","Shield Charge Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1606,1130,1,1,"grant_micro","","","Your Storm Call becomes a demonic effect.",[],"","Storm Call Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1607,1131,1,1,"grant_micro","","","Your Spectral Throw becomes a demonic effect.",[],"","Spectral Throw Skin","",[],[],0,"",0,"","",[],[],[],17,[36],333,"","",""
1608,1132,1,1,"grant_micro","","","Your Spectral Throw becomes a triple blade effect.",[],"","Spectral Throw Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],364,"","",""
1609,1133,1,1,"grant_micro","","","Adds Fire Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],372,"","",""
1610,1134,1,1,"grant_micro","","","Adds Ice Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],373,"","",""
1611,1135,1,1,"grant_micro","","","Your Righteous Fire becomes a celestial effect.",[],"","Righteous Fire Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
1612,1136,1,1,"grant_micro","","","Adds the Fire Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",372,"","",""
1613,1137,1,1,"grant_micro","","","Adds the Ice Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",373,"","",""
1614,1138,1,1,"grant_micro","","","Your Summoned Flame Golem becomes imbued with infernal energy.",[],"","Summon Flame Golem Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],372,"","",""
1615,1139,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Warlock Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],380,"","",""
1616,1140,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Warlock Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],380,"","",""
1617,1141,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Warlock Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],380,"","",""
1618,1142,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Warlock Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],380,"","",""
1619,1143,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand or Claw to the Warlock Dagger.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",380,"","",""
1620,1144,1,1,"grant_micro","","","Changes the appearance of any equipped Staff to the Warlock Staff.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,[1],380,"","",""
1621,1145,1,1,"grant_micro","","","Your Frost Bomb becomes a celestial effect.",[],"","Frost Bomb Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
1622,1146,1,1,"grant_micro","","","Your Flameblast becomes a celestial effect.",[],"","Flameblast Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
1623,1147,1,1,"grant_micro","","","Your Ball Lightning becomes a celestial effect.",[],"","Ball Lightning Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],348,"","",""
1624,1148,1,1,"grant_micro","","","Attaches the Fire Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],372,"","",""
1625,1149,1,1,"grant_micro","","","Attaches the Ice Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],373,"","",""
1626,1150,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Chaos Orb Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],364,"","",""
1627,1151,1,1,"grant_micro","","","Your Storm Call becomes an arcane effect.",[],"","Storm Call Skin","",[],[],0,"",0,"","",[],[],[],17,[36],336,"","",""
1628,1152,1,1,"grant_micro","","","Your Whirling Blades become a purple effect.",[],"","Whirling Blades Skin","",[],[],0,"",0,"","",[],[],[],17,[36],350,"","",""
1629,1153,20,1,"grant_micro","","","Adds the Vagabond effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1630,1154,1,1,"grant_micro","","","Adds the Vagabond Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1631,1155,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Seeker helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","",""
1632,1156,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Seeker boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","",""
1633,1157,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Seeker gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","",""
1634,1158,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Seeker body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","",""
1635,1159,1,1,"grant_micro","","","Adds the Seeker Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
1636,1160,20,1,"grant_micro","","","Adds the Seeker effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1637,1161,1,1,"grant_micro","","","Adds the Seeker Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1638,1162,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Scholar helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","",""
1639,1163,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Scholar boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","",""
1640,1164,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Scholar gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","",""
1641,1165,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Scholar body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","",""
1642,1166,1,1,"grant_micro","","","Adds the Scholar Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
1643,1167,20,1,"grant_micro","","","Adds the Scholar effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1644,1168,1,1,"grant_micro","","","Adds the Scholar Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1645,1169,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Redeemer helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","",""
1646,1170,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Redeemer boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","",""
1647,1171,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Redeemer gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","",""
1648,1172,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Redeemer body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","",""
1649,1173,1,1,"grant_micro","","","Adds the Redeemer Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
1650,1174,20,1,"grant_micro","","","Adds the Redeemer effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1651,1175,1,1,"modify_portal_variation","","","This character's portals use the Redeemer effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],382,"","",""
1652,1176,1,1,"grant_micro","","","Adds the Redeemer Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1653,1177,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Subjugator helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","",""
1654,1178,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Subjugator boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","",""
1655,1179,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Subjugator gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","",""
1656,1180,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Subjugator body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","",""
1657,1181,1,1,"grant_micro","","","Adds the Subjugator Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
1658,1182,20,1,"grant_micro","","","Adds the Subjugator effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1659,1183,1,1,"modify_portal_variation","","","This character's portals use the Subjugator effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],382,"","",""
1660,1184,1,1,"grant_micro","","","Adds the Subjugator Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1661,1185,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Dominator helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","",""
1662,1186,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dominator boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","",""
1663,1187,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dominator gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","",""
1664,1188,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dominator body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","",""
1665,1189,1,1,"grant_micro","","","Adds the Dominator Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","",""
1666,1190,20,1,"grant_micro","","","Adds the Dominator effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","",""
1667,1191,1,1,"modify_portal_variation","","","This character's portals use the Dominator effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],382,"","",""
1668,1192,1,1,"grant_micro","","","Adds the Dominator Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","",""
1669,1193,1,1,"grant_micro","","","Changes the appearance of any equipped Staff to the Plague Scribe Staff.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,[1],364,"","",""
1670,1194,1,1,"modify_portal_variation","","","This character's portals use the Fire Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],372,"","",""
1671,1195,1,1,"modify_portal_variation","","","This character's portals use the Ice Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],373,"","",""
1672,1196,1,1,"modify_portal_variation","","","This character's portals use the Fire and Ice Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],376,"","",""
1673,1197,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Fire Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],372,"","",""
1674,1198,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Fire Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],372,"","",""
1675,1199,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Fire Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],372,"","",""
1676,1200,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Fire Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],372,"","",""
1677,1201,1,1,"grant_micro","","","Adds the Fire Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],372,"","",""
