"rownum","Id","CharactersKey","Text","Mono_AudioFile","Stereo_AudioFile","HasStereo","bool","Video","i32","i32","i32","[rid]","rid"
1452,"LillyOnTarkleigh","","Yeah, I <i>{knew} Tarkleigh, if you catch me drift. He's got no time for his old bunkmate these days though. Too gaga-eyed over his lost cause of a fishwife, Nessa.\r\n\r\nTime was, Tarkleigh and I would smuggle all 'bout the coast of Oriath. Ah, good days they was. Sweet with rum, nothing but the wind and salt in our faces, freedom in our hearts... and the law on our tails.\r\n\r\nBut I could tell he were getting ready to make feet for children's stockings with me, so I cut him loose. Not a spark's chance under the ocean the dreaded Lilly Roth's gonna wind up swelling like some drowned carcass.\r\n\r\nStill, nice to work with that bugger one more time, just for old time's sake, you know?","Audio/Dialogue/NPC/Lilly/LR_08.ogg","","","","",0,0,1,[189],""
1453,"LillyOnBestel","","That scallywag? I reckon Bestel thinks I be kind of lass who'd bed down with any sort of rascal. Ha, not too far off I guess. He is rather sweet, but not the most comely of figures.\r\n\r\nActually, he kinda reminds me of me Grandfather, Weylam Roth. A poet and scoundrel extraordinaire, he be. Bestel's but spittle from the mouth of Old 'Rot-tooth' Roth.\r\n\r\nAhem...\r\n\r\n\""Buss my blind cheeks,\"" said the Sailor to the Doxie.\r\nShe sports her dairy treats afar, and relishes her moxie.\r\nBut a fire ship'll sink the broken 'neath the ocean waves.\r\nTip nutmegs a deadly token, sends captains to their graves!\""","Audio/Dialogue/NPC/Lilly/LR_09.ogg","","","","",0,0,1,[189],""
1454,"LillyOnTrade","","You have the look of a wayfarer about you. I've a few bits and bobs in the hold that I managed to salvage from Oriath.\r\n\r\nMight be you're in the market for a little insurance for the road? The sort a nautical charm or a quaff of tonic be providing.\r\n\r\nGo on, have a look-see, and if you be thinking to trade, I reckon we can come to a fair arrangement.","Audio/Dialogue/NPC/Lilly/LR_10.ogg","","","","",0,0,1,[189],""
1455,"LillyOnWeylam","","Weylam Roth... here, let me share something I remember from me granddaddy's stories.\r\n\r\nNo sooner had the others turned in fear from the great, white Leviathan, did Weylam load the ballista with his final harpoon. And right then he vowed, to sea and sky, that he and he alone would be the one to finally kill this bastard son of the Brine King.\r\n\r\nThe ballista fired and the harpoon smote that creature right between the ribs as it made to dive back under the angry sea. Thick clouds of blood bloomed beneath the waves, roses flowering in the black water, and impossible though it seemed, the already shadowed ocean grew darker still...\r\n\r\nHe used the bones of the great beast to reinforce the hull of his ship, the Black Crest. Old Rot-tooth, he's a true legend. A real pirate hero. I can only hope, one day, me own stories will reach his ears and make him proud of the granddaughter he had to leave behind.","Audio/Dialogue/NPC/Lilly/LR_14.ogg","","","","",0,0,1,[189],""
1456,"LillyOnBlackFlag","","You've got the Black Flag from me grandfather's ship? Ah, the Black Crest were the most formidable ship to ever sail the seas. Yet now it's a hulk of rotted wood and bone, mouldering away in that forsaken graveyard.\r\n\r\nBut why is it there? You don't think that Merveil... Never! I won't even think it. No Roth would ever fall victim to that tentacled sea-hag. Weylam must be out there somewhere. Yeah, a castaway, that's it.\r\n\r\nFor now, you'll be after safe passage to the Brine King's Reef. And there ain't no ship going to get you there faster than the Black Crest. So, as the only Roth present and accounted for right now, I hereby give you permission to burn that flag in the Beacon. Might as well see if there's some truth in that old legend about it resurrecting the wrecks of Roths past... and, other less notable vessels.\r\n\r\nMaybe when this is all done, I'll take back the Black Crest for meself and sail out in search of me grandfather. He's too hardy an old barnacle to kill, so he'll be out there, somewhere.","Audio/Dialogue/NPC/Lilly/LR_15.ogg","","","","",0,0,1,[189],""
1457,"LillyOnBrineKing","","Yeah, I know the Brine King. What pirate doesn't? Drowned me fair share of mutineers under the full moon... to keep the old king's slumber when storms threaten, you see.\r\n\r\nIf he's been roused from the depths, it be nothing but ill tidings for those of us with air in our lungs.\r\n\r\nHe'll be getting back to raping and eating us ocean-going folk soon enough. Stealing wombs in which to spawn his slithering offspring.\r\n\r\nAye, that blasphemy is out there somewhere right now, I'd wager. And to think there still be folks needing transport from Oriath... more commissions to be had. But a lecherous sea god, now that complicates things.","Audio/Dialogue/NPC/Lilly/LR_11.ogg","","","","",0,0,1,[189],""
1458,"LillyOnBrineKingDead","","The Black Crest, she lives again! And me granddaddy... still can't believe Merveil did that to him, the bilesome bitch! At least his spirit roams free once again. Wonder if he'll come and visit his favourite granddaughter one more time...\r\n\r\nAnyways, with the Brine King gone, you've done a fine thing for us seafarers. The waters won't no longer pander to the whim of an overgrown bloody crustacean, and damn me if I don't feel a stirring in me loins. It's the ocean, calling... like a lust-starved lover.\r\n\r\nBut for now, bugger it all, I'll be sticking about Lioneye's Watch until I get me a new ship. Nah, don't feel sorry for me. With me womanly wiles as sharp they are, I'll be having Tarkleigh help me pass the time, just you see.","Audio/Dialogue/NPC/Lilly/LR_16.ogg","","","","",0,0,1,[189],""
1459,"LillyTwilightStrandQuest","","Don't think I be forgetting that favour you owes me! In fact, now I think of it, there's certainly a way you can be repaying this most considerable debt.\r\n\r\nYou see, those blasted cultists have been plundering the refugee ships trying to escape Oriath, and if not for my incomparable skill as a sea captain, we'd have met the same fate. But now the drowned dead are washing ashore, and they ain't staying dead.\r\n\r\nThere's been a whole lot of blood, sweat and tears getting these few lucky survivors here in one piece. What sorta Captain would I be if I let them get ripped apart by walking corpses?\r\n\r\nWipe the Twilight Strand clean of those filthy undead bastards and I'll call us even. Might even throw in a little something extra, if you can pull it off.","Audio/Dialogue/NPC/Lilly/LR_06.ogg","","","","",0,0,1,[189],""
1460,"LillyTwilightStrandReward","","A wretched sight, so many drowned Oriathans, cast into undeath... You've freed them from their torment and I'm sure they be grateful.\r\n\r\nHere, that little something extra I were talking about. Though the sea takes away, it gives back in greater measure.","Audio/Dialogue/NPC/Lilly/LR_07.ogg","","","","",0,0,1,[189],""
1461,"BestelIntroduction2","","Now there's a pair of eyes I could never forget. If the tales are true, those peepers of yours have seen all the wonders of Wraeclast by now... and a few things they likely wish they hadn't.\r\n \r\nOh, and no need for us to speak of Oriath. My ears are brim full with the sorrows these wretched companions of yours have been spilling.\r\n","Audio/Dialogue/NPC/Bestel/B03_02.ogg","","","","",0,0,1,[188],""
1462,"BestelOnNessaGone","","Now there's a sorry tale, more miserable than any dirge I've ever heard. Nessa's gone... Wandered off into the night muttering to herself about 'dancing to his ditty'.\r\n \r\nNo, I didn't go after her. In truth, she was gone when I woke up the next morn. I only imagined she'd be muttering, you see, on account of the murmurings she's been making these past few weeks.\r\n \r\nAlways the same, about 'him' and 'his song', whoever in damnation 'he' is. \r\n","Audio/Dialogue/NPC/Bestel/B03_03.ogg","","","","",0,0,1,[188],""
1463,"BestelOnLilly","","Lilly Roth? Granddaughter of the legendary Rot-tooth Roth? Oh, apologies if I seem a little... giddy. It's not any old day you get to meet marine royalty. I mean, you know how I feel about pirates and all, but the Roths have as much in common with those scurvy sea rats as a... as a shark does with a goldfish.\r\n \r\nLilly has her granddaddy's blood in her veins; it's plain for all to see. Look at the lustre in her eyes, the ruddy blush of her skin. That there's a pirate princess, and no mistake.","Audio/Dialogue/NPC/Bestel/B03_04.ogg","","","","",0,0,1,[188],""
1464,"BestelOnTukohama","","With Kitava now stomping around Oriath, it seems mythology is fast turning into reality.\r\n \r\nThen again, the gods didn't just spring out of some poet's head. I certainly couldn't pen an ode to the God of Eternally Flowing Ale and then just stick me mug out to catch the free brew.\r\n \r\nNo, I imagine the gods once dined, danced and defecated just like you or I. Now they seem ready to take another stab at it... at life, I mean.\r\n \r\nTake the Karui Father of War, for instance. Old Tukohama. All comfily tucked up in Kaom's holdfast and playing war like a few thousand years was only a quiet weekend for him.\r\n \r\nCome to think of it... perhaps it was!\r\n","Audio/Dialogue/NPC/Bestel/B03_08.ogg","","","","",0,0,1,[188],""
1465,"BestelOnBrineKing","","You won't find a sailor that doesn't whisper a quiet prayer to the Brine King before casting off. In fact, under the maddening radiance of a full moon, the more superstitious captains would drown some poor slave or failed mutineer... just to keep old Tsoagoth happy.\r\n \r\nNo, that wasn't a sneeze. That's the fish god's old Azmerian name. It's considered foul luck to speak it on board a ship. A keel-hauling offense.","Audio/Dialogue/NPC/Bestel/B03_06.ogg","","","","",0,0,1,[188],""
1466,"BestelOnBrineKingDead","","Clearly the old Brine King wasn't worth his salt! A fish out of water if ever there was. But I suppose, as someone wise once said, 'you can't teach a crab to walk straight'.\r\n\r\nToo much? Yeah, be honest with you, all this fishy mirth is me just swimming around a tricky topic.\r\n\r\nNessa.\r\n\r\nShe's not coming back to us, is she? Can't say I'm surprised, what with everything she's been through... what she's become. \r\n\r\nI wish her all the happiness she can find out there in the sea. More than she could muster on this gods-awful land of ours.","Audio/Dialogue/NPC/Bestel/B03_17.ogg","","","","",0,0,1,[188],""
1467,"BestelOnWeylam","","You'll not find a more renowned pirate as Weylam 'Rot Tooth' Roth. In times when Fairgraves was still a whelp earning his sea legs, Rot-tooth was prowling the Strait of Oriath in his ship, the 'Black Crest'.\r\n\r\nIt's said he build it hisself, lining its hull with the bones of some great sea beast he slew with nothing but a harpoon and a bottle o' rum. Never was there a more nimble, more ferocious vessel. Like that leviathan's spirit still lived and breathed in its timbers.\r\n \r\nNo one's sighted Rot Tooth for twenty years or more, but I know where the Black Crest is. The Ship Graveyard, no less. Seems that Weylam Roth might have had his last meal with Lady Merveil.","Audio/Dialogue/NPC/Bestel/B03_15.ogg","","","","",0,0,1,[188],""
