"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
1034,1652,"",4630,4630,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],"",[]
1035,1653,"",4631,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1036,1654,"","",4632,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1037,1656,"","",4633,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1038,1657,"","",4634,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1039,1658,79,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1040,1662,"","",4636,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1041,1663,80,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1042,1667,"","",4635,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1043,1668,"",4637,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1044,1669,"",4638,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1045,1670,"",4639,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1046,1671,"",4640,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1047,1677,"",4646,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1048,1678,"",4647,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1049,1679,"",4648,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1050,1680,"",4649,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1051,1681,"",4650,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1052,1682,"","",4651,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1053,1683,"","",4652,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1054,1684,"","",4653,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1055,1685,"","","",[347],[],[5969],"",[5],[36],"",[],"",[],[],"",[]
1056,1686,"","","",[347],[],"[5944,5945,5946]","",[8],[36],"",[],"",[],[],"",[]
1057,1688,"","",4654,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1058,1689,"","","",[1367],[23],[],"",[36],[13],"",[],"",[],[],"",[]
1059,1690,"",4655,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1060,1691,"",4656,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
1061,1692,81,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1062,1693,"",4657,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1063,1694,"",4658,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1064,1695,"",4659,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1065,1696,"",4660,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1066,1697,"","",4661,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1067,1698,"","",4662,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1068,1699,"","",4663,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1069,1700,"","","","[347,1301,1724]",[],"[5781,5909]","","[2,5,3]",[36],"",[],"",[],[],"",[]
1070,1701,"","","",[347],[],"[5944,5945,5946]","",[9],[36],"",[],"",[],[],"",[]
1071,1703,"","",4664,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1072,1704,"","","",[1367],[23],[],"",[37],[13],"",[],"",[],[],"",[]
1073,1705,"",4665,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1074,1706,"",4666,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
1075,1707,82,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1076,1708,"",4667,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1077,1709,"",4668,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1078,1710,"",4669,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1079,1711,"",4670,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1080,1712,"","",4671,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1081,1713,"","",4672,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1082,1715,"","",4673,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1083,1716,83,"","",[1367],[23],[],"",[38],[13],"",[],"",[],[],"",[]
1084,1672,"",4641,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1085,1673,"",4642,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1086,1674,"",4643,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1087,1675,"",4644,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1088,1676,"","",4645,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1089,1717,"","","","[347,1301]",[],[5707],"","[1,2]",[36],"",[],"",[],[],"",[]
1090,1718,"","","",[347],[],[5707],"",[4],[36],"",[],"",[],[],"",[]
1091,1719,"","","","[347,12043,2676]",[],[6033],"","[7,25,18]",[36],"",[],"",[],[],"",[]
1092,1720,"",4674,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1093,1721,"",4675,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1094,1722,"",4676,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1095,1723,"",4677,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1096,1724,"","",4678,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1097,1725,"",4679,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1098,1726,"","",4680,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1099,1727,"",4681,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1100,1728,"",4682,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1101,1729,"",4683,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1102,1730,"",4684,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1103,1732,"","","",[347],[],[5940],"",[2],[36],"",[],"",[],[],"",[]
1104,1733,"",4685,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1105,1734,"",4686,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1106,1735,"",4687,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1107,1736,"",4688,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1108,1737,"","",4689,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1109,1738,"","","",[347],[],[5962],"",[1],[36],"",[],"",[],[],"",[]
1110,1739,"","",4690,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1111,1740,"","",4691,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1112,1741,"","",4692,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1113,1742,"","","",[347],[],"[5947,5944,5945,5948,5946]","",[10],[36],"",[],"",[],[],"",[]
1114,1743,"","","","[347,1301,1724]",[],"[5807,5905]","","[-4,3,3]",[36],"",[],"",[],[],"",[]
1115,1744,"","","","[347,9192,1724,12043]",[],"[5752,5906]","","[17,49,3,14]",[36],"",[],"",[],[],"",[]
1116,1745,"","","","[347,1301]",[],"[5752,5906]","","[18,2]",[36],"",[],"",[],[],"",[]
1117,1746,"",4693,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1118,1747,"",4694,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1119,1748,"",4695,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1120,1749,"",4696,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1121,1755,"","",4697,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1122,1750,"",4698,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1123,1751,"",4699,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1124,1752,"",4700,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1125,1753,"",4701,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1126,1754,"","",4702,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1127,1756,"","",4703,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1128,1757,"",4704,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1129,1758,"",4705,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1130,1759,"",4706,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1131,1760,"",4707,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1132,1761,"",4708,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1133,1762,"",4709,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1134,1763,"",4710,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1135,1764,"",4711,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1136,1765,"",4712,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1137,1766,"",4713,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1138,1767,"",4714,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1139,1768,"",4715,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1140,1769,"",4716,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1141,1770,"","",4717,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1142,1771,"","",4718,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1143,1772,"","",4719,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1144,1773,"","",4720,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1145,1774,"","",4721,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1146,1775,"","",4722,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1147,1776,84,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1148,1777,85,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1149,1781,"","",4723,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1150,1782,"","",4724,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1151,1783,"","","",[347],[],"[5947,5944,5945,5948,5946]","",[11],[36],"",[],"",[],[],"",[]
1152,1784,"","","",[347],[],"[5947,5944,5945,5948,5946]","",[12],[36],"",[],"",[],[],"",[]
1153,1785,"",4725,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1154,1786,"",4726,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1155,1787,"",4727,"",[],"[16,17,15,14,9,11,12,32,10,57]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1156,1788,"","","","[347,1301]",[],"[5781,5909]","","[4,6]",[36],"",[],"",[],[],"",[]
1157,1789,"","","",[347],[],[5711],"",[4],[36],"",[],"",[],[],"",[]
1158,1790,"","",4728,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1159,1791,"","",4729,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1160,1792,"","",4730,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1161,1793,"","","",[1367],[23],[],"",[39],[13],"",[],"",[],[],"",[]
1162,1794,"","","",[1367],[23],[],"",[40],[13],"",[],"",[],[],"",[]
1163,1795,"","","",[1367],[23],[],"",[41],[13],"",[],"",[],[],"",[]
1164,1796,"",4731,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1165,1797,"","",4732,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1166,1798,"",4733,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1167,1799,"",4734,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1168,1800,"",4735,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1169,1801,"",4736,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1170,1802,86,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1171,1805,"",4737,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1172,1806,"",4738,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1173,1807,"",4739,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1174,1808,"",4740,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1175,1809,87,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1176,1810,"","",4741,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1177,1813,"",4742,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1178,1814,"",4743,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1179,1815,"",4744,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1180,1816,"",4745,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1181,1817,"",4746,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
1182,1818,"","","",[347],[],[6012],"",[5],[36],"",[],"",[],[],"",[]
1183,1821,"","",4747,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1184,1822,"","",4748,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1185,1823,"",4749,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1186,1824,"","","","[347,1301]",[],"[5781,5909]","","[3,7]",[36],"",[],"",[],[],"",[]
1187,1825,"","",4750,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1188,1826,"",4751,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1189,1827,"",4752,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1190,1828,"",4753,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1191,1829,"",4754,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1192,1830,"","",4755,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1193,1831,"",4756,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1194,1832,"","",4757,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1195,1833,"","",4758,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1196,1834,"","",4759,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1197,1835,"",4760,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1198,1837,"",4761,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1199,1838,"",4762,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1200,1839,"",4763,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1201,1840,"",4764,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1202,1841,"","",4765,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1203,1842,"","",4766,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1204,1843,"","",4767,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1205,1844,"","",4768,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1206,1845,"",4769,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1207,1846,"","",4770,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1208,1847,"",4771,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1209,1848,"",4772,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1210,1849,"",4773,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1211,1850,"",4774,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1212,1851,"",4775,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1213,1852,"",4776,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
1214,1853,"",4777,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1215,1854,"",4778,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
1216,1855,"","",4779,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1217,1856,"","",4780,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1218,1857,88,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1219,1858,89,"","",[1367],[23],[],"",[42],[13],"",[],"",[],[],"",[]
1220,1862,"","","","[347,1301]",[],[5890],"","[3,1]",[36],"",[],"",[],[],"",[]
1221,1864,"","","","[347,12428]",[],[6059],"","[1,-1]",[36],"",[],"",[],[],"",[]
1222,1865,"","","","[347,4590,12428,17512]",[],"[5719,6409]","","[2,7,-1,2]",[36],"",[],"",[],[],"",[]
1223,1866,"","","","[347,12428]",[],[6058],"","[1,-1]",[36],"",[],"",[],[],"",[]
1224,1867,"",4781,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1225,1868,"",4782,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1226,1869,"",4783,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1227,1870,"",4784,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1228,1871,90,"","",[1367],[23],[],"",[43],[13],"",[],"",[],[],"",[]
1229,1872,"","","",[347],[],[5708],"",[1],[36],"",[],"",[],[],"",[]
1230,1873,"","","","[347,1301,1724]",[],"[5807,5905]","","[-3,5,2]",[36],"",[],"",[],[],"",[]
1231,1874,"","","",[347],[],"[5856,5912]","",[9],[36],"",[],"",[],[],"",[]
1232,1875,"","","","[347,1724,12043]",[],[6048],"","[1,3,14]",[36],"",[],"",[],[],"",[]
1233,1876,"","","",[347],[],[6033],"",[4],[36],"",[],"",[],[],"",[]
1234,1877,"","","",[1221],[],"[6008,6055,6214]","",[1],[36],"",[],"",[],[],"",[]
1235,1879,"","","",[347],[],"[5706,5922]","",[1],[36],"",[],"",[],[],"",[]
1236,1880,"",4785,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1237,1881,"",4786,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1238,1882,"",4787,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1239,1883,"",4788,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1240,1884,"",4789,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1241,1890,"","","",[1367],[23],[],"",[44],[13],"",[],"",[],[],"",[]
1242,1891,"","",4793,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1243,1892,"","",4794,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1244,1893,"",4795,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1245,1894,"",4796,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1246,1895,"",4797,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1247,1896,"",4798,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1248,1897,"",4799,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1249,1898,"","",4800,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1250,1900,"","","","[347,1301]",[],"[5955,5954]","","[4,4]",[36],"",[],"",[],[],"",[]
1251,1901,96,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1252,1902,98,"","",[1367],[23],[],"",[45],[13],"",[],"",[],[],"",[]
1253,1903,"",4801,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1254,1904,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-12],[36],"",[],"",[],[],"",[]
1255,1905,"","",4802,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1256,1906,"","",4803,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1257,1907,"",4804,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1258,1908,"",4805,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1259,1909,"",4806,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1260,1910,"",4807,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1261,1911,"",4808,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1262,1912,"",4809,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1263,1913,"","",4810,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1264,1915,"","","","[347,3596,1301,2676]",[],[5969],"","[6,6,6,5]",[36],"",[],"",[],[],"",[]
1265,1916,95,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1266,1917,"","","",[1367],[23],[],"",[46],[13],"",[],"",[],[],"",[]
1267,1918,"",4811,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1268,1919,"","","",[347],[],"[5808,5932,5809,5810,5811,5931,5812,5930,5813,5814,5815,5816,5820,5929,5882,5884,5886,5963,6149,5883,5885,5887,6068,6067,6080,6082,6103,6099,6198,6199,6200,6201,6209]","",[-10],[36],"",[],"",[],[],"",[]
1269,1920,"",4812,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1270,1921,"",4813,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1271,1922,"",4814,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1272,1923,"",4815,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1273,1924,"","",4816,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1274,1925,"","",4817,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1275,1927,"",4818,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1276,1928,"",4820,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1277,1929,"","","",[1367],[23],[],"",[47],[13],"",[],"",[],[],"",[]
1278,1930,"","",4819,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1279,1931,"",4823,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1280,1932,"",4824,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1281,1933,"",4825,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1282,1934,"",4826,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1283,1935,"","",4827,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1284,1936,"","",4828,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1285,1938,94,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1286,1940,"","",4829,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1287,1942,"",4830,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1288,1943,"",4831,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1289,1944,"",4832,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1290,1945,"",4833,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1291,1948,"",4834,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1292,1949,"",4835,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1293,1950,"",4836,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1294,1951,"",4837,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1295,1953,91,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1296,1955,"",4838,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1297,1956,"",4839,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1298,1957,"",4840,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1299,1958,"",4841,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1300,1959,"","",4842,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1301,1960,"","",4843,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1302,1961,100,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1303,1962,"","","",[319],[4],[],"",[77],[14],"",[],"",[],[],"",[]
1304,1964,"","",4844,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1305,1965,"",4845,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1306,1966,"",4846,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1307,1967,"",4847,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1308,1968,"",4848,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1309,1969,"",4849,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1310,1970,93,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1311,1971,"","","",[319],[4],[],"",[80],[14],"",[],"",[],[],"",[]
1312,1973,"",4850,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1313,1974,"",4851,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1314,1975,"",4852,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1315,1976,"",4853,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1316,1977,"",4854,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1317,1978,"","",4821,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1318,1979,97,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1319,1980,"","","",[319],[4],[],"",[76],[14],"",[],"",[],[],"",[]
1320,1982,"",4855,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1321,1983,"",4856,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1322,1984,"",4857,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1323,1985,"",4858,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1324,1986,"",4859,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1325,1987,"","",4860,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1326,1989,99,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1327,1990,"","","",[319],[4],[],"",[78],[14],"",[],"",[],[],"",[]
1328,1992,"",4861,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1329,1993,"",4862,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1330,1994,"",4863,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1331,1995,"",4864,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1332,1996,"",4865,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1333,1999,92,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1334,1997,"","",4866,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
