"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
1380,"MassFrenzyTorment",[],[],[],1.87,0
1381,"MassFrenzyInvasion",[],[],[],1.87,0
1382,"WbMassFrenzy",[],[],[],1.87,0
1383,"GrapplerMassFrenzy",[],[3176],[3],1.87,0
1384,"MassEndurance",[],[],[],1.87,0
1385,"MassEnduranceTorment",[],[],[],1.87,0
1386,"WbMassEndurance",[],[],[],1.87,0
1387,"MassPower",[],[],[],1.87,0
1388,"WbMassPower",[],[],[],1.87,0
1389,"MetamorphosisMassPower",[],[],[],1,0
1390,"ScavengerBossIceSpear","[4581,7084,6847,499]","[15081,660,959]","[78,-25,600]",1.9364,0.029
1391,"ScavengerBossIceSpearInvasion",[499],"[15081,660,959]","[78,-25,600]",1.9364,0.031
1392,"MonkeyBossIceSpearInvasion","[4581,7084,6847,499]","[15081,660,959]","[78,-25,600]",1.9364,0.031
1393,"TalismanIceSpear",[499],"[15081,660,959]","[78,-25,600]",1.9364,0.031
1394,"FrostfireMageIceSpear",[499],"[15081,660,959,173]","[78,-25,600,2]",1.9364,0.031
1395,"SextantCityStalkerIceSpear",[499],"[15081,660,959]","[78,-25,600]",1.9364,0.031
1396,"BreachIceSpear",[499],"[199,660,959]","[78,-25,600]",1.9364,0.031
1397,"CannibalBossIceSpearInvasion",[499],"[660,959,1789]","[-25,600,30]",1.7545,0.0182
1398,"MonsterIceSpearDeathNova","[1824,499,1777]","[15081,959,1781,173]","[78,600,100,9]",1.9364,0.029
1399,"SpikerBossIceSpearDeathNova","[1824,499,1777]","[15081,959,1781,173]","[78,600,100,9]",1.9364,0.029
1400,"MonsterIceSpearDeathNovaInvasion","[1824,499,1777]","[15081,959,1781,173]","[78,600,100,9]",1.9364,0.029
1401,"MonsterIceSpearProphecyBossSummoned",[499],"[959,175]","[500,-60]",3.6364,0.039
1402,"MonsterIceSpearProphecyBossSummonedMap",[499],"[959,175]","[500,-60]",4.5455,0.039
1403,"SpikerBossIceSpear",[499],"[15081,959,660,173]","[78,600,-40,2]",1.9364,0.029
1404,"SpikerBossIceSpearInvasion",[499],"[15081,959,660]","[78,600,-40]",1.8182,0.036
1405,"BeyondDemonIceSpear",[499],"[15081,959,201]","[50,600,-50]",3.6182,0.041
1406,"BeyondDemonIceSpearSpiral",[499],"[15081,959,201]","[50,600,-50]",1.8182,0.043
1407,"MountainGoatmanIceSpear","[499,4581]",[15081],[20],2.1818,0.038
1408,"SnakeProjectile",[499],"[783,660]","[1,-60]",1.87,0
1409,"BlightSnakeProjectile",[499],"[783,660]","[1,-60]",1,0
1410,"SnakeProjectileSlow",[499],"[783,660,3367,634,3363]","[1,-40,100,100,30]",1.87,0
1411,"SnakeProjectileSlowCausticOnImpact",[499],[783],[85],1.87,0
1412,"SummonedSnakeProjectile",[499],[783],[1],1.87,0
1413,"SnakeProjectileChimeraBoss",[499],"[783,173]","[1,3]",1.87,0
1414,"SnakeProjectileChimeraBossCaustic","[499,4881,4550]","[783,3519,4901]","[1,5000,12]",2.4933,0.04
1415,"MapBossSnakeProjectile",[499],"[783,660,1211,173,634,2696]","[1,-30,-10,4,20,-25]",1.87,0
1416,"DescentBossSnakeProjectile",[499],"[783,660,1211,173]","[1,-30,-20,3]",1.87,0
1417,"SnakeSpineProjectile",[499],"[783,660]","[2,-60]",1.87,0
1418,"SnakeSpineProjectileInvasion","[4581,7084,499]","[783,660]","[2,-60]",1.87,0
1419,"SnakeSpineProjectileSideAreaBoss","[499,2360]","[783,660,6039]","[2,-60,107]",1.87,0
1420,"SpikerSpineDeathNova","[499,1777,1824]","[783,660,173]","[5,-20,11]",1.87,0
1421,"SpikerSpineDeathNovaChrome","[499,1777,1824]","[783,660,3701,173,634]","[25,-20,100,11,75]",1.87,0
1422,"SpikerSpineDeathNovaChromeMaps","[499,1777,1824]","[783,660,3701,173,634]","[25,-20,70,11,75]",1.87,0
1423,"SpikerSpineDeathNovaMaps","[499,1777,1824]","[783,660,3701,173,634]","[5,-20,70,11,75]",1.87,0
1424,"SnakeBloodProjectile",[499],"[783,660,175,634]","[19,-30,80,-13]",1.87,0
1425,"ProphecyBloodElementalProjectile",[499],"[783,660,1211,173]","[13,-30,-20,3]",1.3,0.04
1426,"SkeletonLargeMapBoneProjectile",[499],"[783,660,1211,173,634]","[118,-30,-20,3,20]",1.87,0
1427,"VaalSideAreaBossStoneProjectile",[499],"[783,660,1211,173,634]","[118,-30,-20,2,20]",1.87,0
1428,"StoneCircleBansheeProjectile",[499],"[783,660,1211,175]","[118,-30,-40,-20]",1.87,0
1429,"ProphecyBloodProjectileTrap","[499,330,1783,2559,7935]","[783,868,175,1179,1775,2288]","[13,50,-90,10,2,20]",2,0.04
1430,"BloodProjectileTrapZombieMapBoss","[499,330,1783,2559,7935]","[783,868,175,1179,1775,2288]","[13,50,-90,10,2,20]",2,0.04
1431,"EssenceBloodProjectileNova","[1777,2453]","[783,175,173,4965,3878]","[13,-75,4,2000,130]",2,0.03
1432,"SkeletonSoldierBloodProjectileNova",[1777],"[783,175,173,4965,3878]","[13,-50,4,2000,130]",2,0.029
1433,"BellyTotemBloodProjectile",[1777],"[783,175,173,4965,3878]","[13,-75,4,2000,130]",2,0.03
1434,"IntMissionDaemonBloodProjectile",[1777],"[783,175,173,4965,3878]","[13,-75,4,2000,130]",2,0.03
1435,"BreachIceTotemProjectile",[198],"[783,660,214]","[16,100,2]",4.5455,0.04
1436,"ElderTentacleMinionProjectile","[499,4581]","[783,318]","[44,50]",3.75,0.03
1437,"ElderTentacleMinionProjectileEpic","[499,4581]","[783,318,5020]","[48,100,50]",3.75,0.052
1438,"ElderTentacleMinionProjectileSmall","[499,4581]","[783,318]","[49,25]",3.75,0.03
1439,"DelveLithomancerProjectile","[499,4581]",[783],[66],3.25,0.03
1440,"DelveLithomancerProjectileLarge","[499,4581]",[783],[67],1.9,0.03
1441,"SanctumLithomancerProjectile","[499,4581]","[783,16991,660]","[223,5,-30]",0.4,0.03
1442,"ProtoVaalMapBossProjectile","[499,4581,7084,6847]","[783,318,7089,2503,173]","[81,80,50,15,8]",3.25,0.03
1443,"ProtoVaalMapBossProjectileSanctum","[499,4581,7084,6847]","[783,318,7089,2503,173,16991]","[219,80,50,15,4,12]",1.3,0.03
1444,"ProtoVaalMapBossVolatileProjectile","[499,4581,1777]","[783,7089,173,318]","[82,25,10,100]",1.75,0.039
1445,"ProtoVaalMapBossVolatileProjectileSanctum","[499,4581,1777]","[783,7089,173,318,16991,12110]","[216,25,10,100,12,35]",0.6,0.039
1446,"BreachIceTotemProjectileCommander",[499],"[783,175]","[18,250]",1.3636,0.05
1447,"BreachCycloneProjectile",[1777],"[783,5218,173,1103,2696]","[15,100,2,25,-30]",4,0.03
1448,"BreachCycloneProjectileWild",[],"[783,5218,1103]","[15,100,25]",4,0.03
1449,"MonsterDemonSpineProjectile",[499],"[783,660,175,636]","[2,-30,90,30]",1.87,0
1450,"MonsterDemonSpineProjectile2",[499],"[783,660,175,636,173]","[2,-30,60,30,1]",1.87,0
1451,"MonsterDemonSpineProjectile3",[499],"[783,660,175,636,173]","[2,-30,30,30,2]",1.87,0
1452,"SkeletonMassBowProjectile","[499,2360]","[783,660,175]","[12,-50,200]",1.87,0
1453,"SkeletonMassBowProjectileBoss2","[499,2360]","[783,660,175,173]","[12,-50,200,4]",1.87,0
1454,"SkeletonMassBowProjectileProphecy","[499,2360]","[783,660,175]","[12,-50,200]",1.87,0
1455,"RootSpiderProjectile",[499],"[783,660,175]","[6,-30,100]",1.87,0
1456,"RootSpiderProjectilePoison","[499,12428]","[783,660,175,173,1103]","[22,-30,100,2,30]",1.87,0
1457,"RootSpiderProjectileInvasion",[499],"[783,660,175]","[6,-30,100]",1.87,0
1458,"RootSpiderProjectileLongRange",[499],"[783,175]","[6,60]",1,0
1459,"RootSpiderMapBossProjectile",[499],"[783,660,175,173]","[6,-30,100,2]",1.87,0
1460,"BookProjectile",[499],"[783,660,175]","[7,-30,30]",1.87,0
1461,"BookProjectileInvasion",[499],"[783,660,175,636]","[7,-30,30,10]",1.87,0
1462,"BookMultiProjectile",[499],"[783,660,175,173]","[7,-30,30,4]",1.87,0
1463,"BookMultiProjectileInvasion",[499],"[783,660,175,173,636]","[7,-30,30,4,10]",1.87,0
1464,"BlackDeathMaligaroProjectile","[499,4881,4550,12428]","[783,175,3519,4590,4901,1103]","[1,-50,5000,2,12,25]",4,0.05
1465,"DoedreEyeBloodProjectile","[499,2360,4550]","[783,660,175,1789]","[19,-60,-40,65]",1,0
1466,"ReliquaryMonsterProjectile",[499],"[783,660,175,1921,173]","[7,-30,30,-30,2]",1,0
1467,"BestiarySpiderPlatedProjectile","[499,4881,4550,12428]","[783,175,3519,4590,4901,1103,173]","[1,-50,5000,2,12,25,2]",1.3333,0
1468,"BestiaryIguanaProjectile1","[499,6847]","[783,1101]","[31,40]",1,0
1469,"BestiaryIguanaProjectile1Nova","[499,1777]","[783,1101,173,175,1921,634]","[31,40,2,-50,300,70]",1,0
1470,"BestiaryIguanaProjectile2","[499,6847]",[783],[32],1,0
1471,"BestiaryIguanaProjectile3","[499,6847]","[783,1100]","[33,40]",1,0
1472,"BestiaryIguanaBossProjectile1","[499,6847]","[783,1101,1921]","[34,40,-34]",1,0
1473,"BestiaryIguanaBossProjectile2","[499,6847]","[783,1102,1921]","[35,40,-34]",1,0
1474,"BestiaryIguanaBossProjectile3","[499,6847,4550]","[783,1100,1921]","[36,40,-34]",1,0
1475,"BetrayalToraScourgeArrow","[499,4581,4550,2302,12428]","[783,1103,1921,318,634,3364]","[44,20,-50,100,50,200]",1,0
1476,"BetrayalToraDashArrow","[499,4581,4550,1929,12428]","[783,1103,1921,6156]","[47,20,-50,1]",1,0
1477,"BetrayalAislinKnifeThrow","[499,4581]","[783,1921]","[50,15]",1,0
1478,"BetrayalAislinKnifeLeft","[499,4581,6847,4881,4550,12428]","[783,3519,4590,4901,1103]","[48,8000,6,10,20]",1,0.03
1479,"BetrayalAislinKnifeRight","[499,4581,6847,4881,4550,12428]","[783,3519,4590,4901,1103]","[49,8000,6,10,20]",1,0.03
1480,"SpiderSmallProjectileMetamorphosis","[499,6847,12428]","[783,1103]","[27,50]",1,0
1481,"HellionProjectileMetamorphosis","[499,6847]",[783],[80],1,0
1482,"AbyssVoidbearerProjectile","[499,4581,4550]","[783,660,175]","[38,-30,100]",2,0.03
1483,"AbyssCrystalVoidbearerProjectile",[499],"[783,660,175]","[39,50,-50]",1.5,0.035
1484,"AbyssLichBossTriggeredProjectile","[499,4550]","[783,1789,2120,2121,2471,2122]","[40,60,5,60,-60,120]",2,0.04
1485,"AbyssLichBossTriggeredProjectile2","[499,4550]","[783,1789,2120,2121,2471,2122]","[45,60,4,60,-60,120]",2,0.04
1486,"AbyssLichBossProjectile","[499,4550]",[783],[39],1.4,0.04
1487,"AbyssLichBossProjectileWithCooldown","[499,4550]",[783],[39],1.4,0.04
1488,"AbyssBoneStalkerTriggeredProjectile","[499,4550]","[783,175,173,1789,7089]","[42,25,1,30,20]",2.5,0.03
1489,"BestiaryMarakethProjectile","[499,4581,4550]","[783,660,175]","[13,-30,100]",2,0.03
1490,"BestiarySnake1Projectile","[499,4581,4550]","[783,660,175]","[13,-30,100]",2,0.03
1491,"IncursionWallTurret","[499,4581,4550]",[783],[52],2.7,0.055
1492,"IncursionWraithProjectile","[499,4550]","[783,660]","[53,-30]",2,0.045
1493,"IncursionAlvaProjectileFast","[499,4550]",[783],[54],2.5,0.03
1494,"IncursionAlvaProjectileDecelerating","[499,4550]","[783,318]","[55,100]",2.5,0.03
1495,"DelveSpiderProjectile",[499],[783],[57],2,0.03
1496,"BlightSpiderProjectile","[499,4881,4550,12428]","[783,173,3519,4590,4901,1103]","[124,2,4000,6,10,20]",4,0.03
1497,"DelveAzuriteBullet","[499,4581]","[783,1485]","[58,50]",2.25,0.045
1498,"DelveAzuriteBulletAbsorb","[499,4581]","[783,1485,2696]","[59,50,-50]",2.5,0.045
1499,"DelveAzuriteShard1","[499,4581,6847]","[783,1101]","[60,75]",1.5,0.045
1500,"DelveAzuriteShard2","[499,4581,6847]","[783,1101]","[61,75]",1.5,0.045
1501,"DelveAzuriteShardBoss1","[499,4581,6847]","[783,1101]","[60,75]",1.5,0.045
1502,"DelveAzuriteShardBoss2","[499,4581,6847]","[783,1101]","[61,75]",1.5,0.045
1503,"DelveAzuriteShardExplode","[499,1326]","[783,1101]","[62,75]",1,0.04
1504,"DelveFlameSwipe1","[499,4581,6847,4550,7084]","[783,1100]","[63,50]",2,0.03
1505,"DelveFlameSwipe2","[499,4581,6847,4550,7084]","[783,1100]","[64,50]",2,0.03
1506,"DelveFlameSwipe3","[499,4581,6847,4550,7084]","[783,1100]","[65,50]",2,0.03
1507,"DelveGolemProjectileAzurite1","[499,4581]","[783,1101]","[68,50]",2.5,0.035
1508,"DelveGolemProjectileAzurite2","[499,4581]","[783,1101]","[69,50]",2.5,0.035
1509,"DelveGolemProjectileGeodite1","[499,4581]",[783],[70],2.5,0.035
1510,"DelveGolemProjectileGeodite2","[499,4581]",[783],[71],2.5,0.035
1511,"DelveGolemProjectileSulphite1","[499,4581]","[783,1100]","[72,50]",2.5,0.035
1512,"DelveGolemProjectileSulphite2","[499,4581]","[783,1100]","[73,50]",2.5,0.035
1513,"DelveGolemProjectileVaalite1","[499,4581]",[783],[74],2.5,0.035
1514,"DelveGolemProjectileVaalite2","[499,4581]",[783],[75],2.5,0.035
1515,"DelveGolemProjectileVoidite1","[499,4581]","[783,1103]","[76,50]",2.5,0.035
1516,"DelveGolemProjectileVoidite2","[499,4581]","[783,1103]","[77,50]",2.5,0.035
1517,"ExpeditionGolemProjectileSulphite1","[499,4581]","[783,1100,660]","[203,50,-40]",2.5,0.035
1518,"ExpeditionGolemProjectileSulphite2","[499,4581]","[783,1100,660]","[204,50,-40]",2.5,0.035
1519,"DelveAbyssLichProjectile","[499,4581,7084]","[783,1103]","[78,20]",2.1,0.035
1520,"DelveAbyssLichProjectilePurple","[499,4581,7084]","[783,1103,173]","[79,20,2]",0.85,0.035
1521,"ZanaRoseScourgeProjectile","[499,4581,4550]",[783],[80],2,0.0679
1522,"BetrayalNecromancerProjectile","[499,4581]",[783],[83],1,0.04
1523,"InfectorOfDreamsNecromancerProjectile","[499,4581]","[783,318]","[83,-33]",0.5,0.04
1524,"BetrayalJanusProjectile","[499,4581,4550]",[783],[86],2.1,0.035
1525,"BetrayalDjinnProjectile","[499,4581,4550]",[783],[86],1.05,0.035
1526,"BetrayalBreachProjectile","[499,4581]","[783,1103]","[87,20]",1.05,0.035
1527,"BetrayalBreachProjectile2","[499,4581]","[783,1103,6156]","[88,20,1]",0.35,0.035
1528,"BetrayalBreachProjectile3","[499,4581]","[783,1103,6156]","[89,20,1]",1.05,0.035
1529,"BetrayalBreachProjectile4","[499,4581]","[783,1103]","[90,20]",0.8,0.035
1530,"BetrayalVoriciProjectile","[499,4550]",[783],[91],2.415,0.035
1531,"AfflictionMinionDemonProjectile","[499,4581,7084]","[783,660]","[139,-40]",2.415,0.045
1532,"BetrayalSkeletonSnipe","[499,4550]","[783,634,1921]","[51,100,-25]",1,0
1533,"LegionHyrriSnipe","[499,4550]","[783,1921,1101]","[71,-59,75]",1,0
1534,"LegionHyrriSnipeClones","[499,4550]","[783,1921,1101,318]","[71,-59,75,-40]",1,0
1535,"AtlasWarlordMasterSpearThrow","[499,4550,4581,7084]",[783],[96],1,0
1536,"HeistCultistWandProjectile","[499,4581]",[783],[121],1,0
1537,"HeistScientistWandProjectile","[499,4581]",[783],[123],1,0
1538,"HeistSkeletonBasicAttack","[499,4581]",[783],[128],1,0
1539,"AfflictionMinionDeathSpike","[499,4550,4581,7084]",[11536],[200],1,0
1540,"LegionHyrriRocketJumpProjectile","[499,4550,4581,2972]",[],[],1,0
1541,"AtlasAdjudicatorRockBarrage","[499,4550,4581,2360]",[],[],1,0
1542,"AtlasAdjudicatorRockBarrage2","[499,4550,4581,2360]",[],[],1,0
1543,"AtlasAdjudicatorRockBarrage3","[499,4550,4581,2360]",[],[],1,0
1544,"AtlasAdjudicatorRockBarrage4","[499,4550,4581,2360]",[],[],1,0
1545,"AtlasAdjudicatorRockBarrage5","[499,4550,4581,2360]",[],[],1,0
1546,"AtlasAdjudicatorRockBarrage6","[499,4550,4581,2360]",[],[],1,0
1547,"AtlasAdjudicatorRockBarrage7","[499,4550,4581,2360]",[],[],1,0
1548,"AtlasAdjudicatorRockBarrage8","[499,4550,4581,2360]",[],[],1,0
1549,"AtlasAdjudicatorRockBarrage9","[499,4550,4581,2360]",[],[],1,0
1550,"AtlasAdjudicatorRockBarrage10","[499,4550,4581,2360]",[],[],1,0
1551,"AtlasAdjudicatorRockBarrage11","[499,4550,4581,2360]",[],[],1,0
1552,"AtlasAdjudicatorRockBarrage12","[499,4550,4581,2360]",[],[],1,0
1553,"AtlasAdjudicatorRockBarrage13","[499,4550,4581,2360]",[],[],1,0
1554,"AtlasAdjudicatorRockBarrage14","[499,4550,4581,2360]",[],[],1,0
1555,"AtlasAdjudicatorRockBarrage15","[499,4550,4581,2360]",[],[],1,0
1556,"AtlasAdjudicatorRockBarrage16","[499,4550,4581,2360]",[],[],1,0
1557,"AtlasBasiliskWyvernFlight","[499,4550,4581,2302,12428]","[1103,3363]","[25,100]",1,0
1558,"BetrayalThaneCleaveShot","[499,4550]","[783,634]","[52,-30]",1,0
1559,"SynthesisSoulstealerProjectileFire","[499,4581]",[783],[101],2.5,0.038
1560,"SynthesisSoulstealerProjectileCold","[499,4581]",[783],[102],2.5,0.038
1561,"SynthesisSoulstealerProjectileLightning","[499,4581]",[783],[103],2.5,0.038
1562,"SynthesisSoulstealerProjectilePhysical","[499,4581]",[783],[104],1,0.038
1563,"SynthesisSoulstealerProjectilePhysicalTriple","[499,4581]",[783],[106],0,0
1564,"SynthesisWyvernProjectile","[499,4581]",[783],[109],2,0.04
1565,"LegionTemplarCasterProjectile","[499,4581,9088]","[783,1102]","[111,50]",2.2,0.04
1566,"LegionVaalViperProjectile","[499,4581,7084,4550,12428]","[783,1103]","[112,25]",1.6,0.04
1567,"LegionVaalViperProjectilePhys","[499,4581,6847,7084,12428]","[783,1789]","[113,75]",1.33,0.04
1568,"LegionVaalViperProjectilePoison","[499,4581,6847,7084,2302,12428]","[783,1103,3364,1789]","[114,100,200,75]",1.33,0.04
1569,"LegionMarakethRangedDashProjectile","[499,4581]","[783,6156]","[76,1]",1,0
1570,"BlightTowerFireball1","[499,4581,2972,4550]",[783],[115],1,0
1571,"BlightTowerFireball2","[499,4581,2972,4550]","[783,173]","[121,2]",1,0
1572,"BlightTowerFireball3","[499,4581,2972,4550]","[783,173]","[122,4]",1,0
1573,"BlightTowerFireball1_buff1","[499,4581,2972,4550]",[783],[115],1,0
1574,"BlightTowerFireball2_buff1","[499,4581,2972,4550]","[783,173]","[121,2]",1,0
1575,"BlightTowerFireball3_buff1","[499,4581,2972,4550]","[783,173]","[122,4]",1,0
1576,"BlightTowerFireball1_buff2","[499,4581,2972,4550]",[783],[115],1,0
1577,"BlightTowerFireball2_buff2","[499,4581,2972,4550]","[783,173]","[121,2]",1,0
1578,"BlightTowerFireball3_buff2","[499,4581,2972,4550]","[783,173]","[122,4]",1,0
1579,"BlightTowerFireball1_buff3","[499,4581,2972,4550]",[783],[115],1,0
1580,"BlightTowerFireball2_buff3","[499,4581,2972,4550]","[783,173]","[121,2]",1,0
1581,"BlightTowerFireball3_buff3","[499,4581,2972,4550]","[783,173]","[122,4]",1,0
1582,"BlightTowerFreezeProjectile","[499,4581,4550,198]","[783,173]","[116,1]",75,0.06
1583,"BlightTowerFreezeProjectile_buff1","[499,4581,4550,198,1777]","[783,173]","[116,2]",75,0.06
1584,"BlightTowerFreezeProjectile_buff2","[499,4581,4550,198,1777]","[783,173]","[116,3]",75,0.06
1585,"BlightTowerFreezeProjectile_buff3","[499,4581,4550,198,1777]","[783,173]","[116,4]",75,0.06
1586,"BlightCopterAntiAir","[499,4581]",[783],[117],2,0.045
1587,"BlightHarpyFireProjectile","[499,4581,6847,7084]",[783],[118],3,0.045
1588,"BlightNecromancerBossSkeletonBall","[499,4581,4550]","[783,6156]","[119,1]",2,0.05
1589,"MetamorphosisExplosiveArrowAreaDenial","[499,4581]",[783],[83],1.87,0
1590,"BlightNecromancerBossMiniBall","[499,4581]",[318],[-60],2,0.03
1591,"BlightNPCProjectile","[499,4581]",[783],[120],2,0.05
1592,"BlightWaterSpiralIceSpike","[499,4581,1777]",[783],[123],2,0.045
1593,"BlightUndyingBossProjectile","[499,7084,4581]","[783,318,173]","[32,100,2]",2.5,0.04
1594,"AtlasCrusaderWeaponThrow","[499,4550]","[783,1921,1102]","[82,-25,75]",1,0
1595,"AtlasExileOrionCarpetProjectile","[499,4550,2972]",[783],[129],2.5,0.04
1596,"AtlasExileBasiliskSnakeSpit","[499,4550,4581,7084,12428]","[783,1103]","[130,50]",0.5,0.04
1597,"AtlasExileBasiliskSnakeSpitInfluence","[499,4550,4581,7084,12428]","[783,1103,6156]","[134,50,1]",0.5,0.04
1598,"AtlasExileEyrieCasterProjectile","[499,4581,7084]",[783],[132],2.5,0.04
1599,"HarvestMeleeSpiderSnipe","[499,4550,4581,7084,12428]","[783,1103,660]","[145,25,-40]",1.8,0.035
1600,"ThaumaturgistBasicProjectile","[499,4581,7084,2972,12428]","[783,3367,6156]","[172,50,1]",2.5,0.04
1601,"MetamorphDefaultArrowAttack",[499],[783],[90],1,0
1602,"AtlasBasiliskVirulentSnipe","[499,4581,7084,4550,12428]","[783,1921,1103]","[91,-50,25]",1,0
1603,"AtlasBasiliskDualProjectile","[499,4581,7084,4550,12428]","[783,1103]","[97,25]",1,0
1604,"AtlasBasiliskDualProjectile2","[499,4581,7084,4550,12428]","[783,1103]","[98,25]",1,0
1605,"BlightNPCFirestorm",[618],"[357,612,611,660]","[1200,100,25,-50]",2,0.05
1606,"BlightNPCEmptyActionSpellBuildTower",[],[],[],1,0
1607,"BlightNPCDelayedBlast",[618],[],[],1.3,0.04
1608,"BetrayalBlackguardProjectileShards","[499,4581]",[634],[-80],1,0
1609,"BetrayalCameriaIceShard","[499,4581]",[1101],[75],1,0
1610,"BetrayalRikerJumpShot","[499,4581]","[634,2503]","[-50,15]",1,0
1611,"BetrayalCatarinaDonutOfDestiny","[499,4581,7299,7300]",[],[],0.3,0.035
1612,"SynthesisGuardian2ProjectileCarpet","[499,4581,7299,7300,7084]",[],[],0.3,0.035
1613,"SynthesisGuardian3ReturningProjectile","[499,4581]",[],[],5,0.049
1614,"SynthesisGuardian3ReturningProjectileSingle","[499,4581]",[],[],2.5,0.049
1615,"SynthesisGuardian3ReturningProjectileVolley","[499,4581]",[6156],[4],4,0.049
1616,"LegionVaalViperCollapsingNova","[499,4581,2302,12428]",[1103],[25],2,0.04
1617,"LegionTemplarShieldShards","[499,4581,9088]",[1102],[75],1,0
1618,"LegionTemplarShieldShardsBoss","[499,4581,9088,7084]",[1102],[75],1,0
1619,"DemonFemaleRangedGeometryProjectileLeft","[499,4581]","[634,1789]","[-60,30]",1,0
1620,"DemonFemaleRangedGeometryProjectileRight","[499,4581]","[634,1789]","[-60,30]",1,0
1621,"DemonFemaleRangedGeometryProjectileLeftAhead","[499,4581]","[634,1789]","[-60,30]",1,0
1622,"DemonFemaleRangedGeometryProjectileRightAhead","[499,4581]","[634,1789]","[-60,30]",1,0
1623,"OtherworldlyThrallGeometryProjectileLeft","[499,4581,4550]","[1789,6156]","[30,1]",3.45,0.0333
1624,"OtherworldlyThrallGeometryProjectileRight","[499,4581,4550]","[1789,6156]","[30,1]",3.45,0.0333
1625,"OtherworldlyThrallGeometryProjectileLeftAhead","[499,4581,4550]","[1789,6156]","[30,1]",3.45,0.0333
1626,"OtherworldlyThrallGeometryProjectileRightAhead","[499,4581,4550]","[1789,6156]","[30,1]",3.45,0.0333
1627,"BlightColdWyvernGeometryProjectile","[499,4581]",[318],[-50],4,0.045
1628,"AtlasEyrieKiwethMortarShards","[499,4581]",[],[],1.5,0.045
1629,"AtlasEyrieArcherGeometryProjectiles","[499,4581,7084]",[1101],[75],1,0
1630,"MetamorphGeometryProjectileTornadoShot","[499,4581,7084]",[634],[-30],1,0
1631,"AfflictionDemonColdIceSpikeShards","[499,2453]",[],[],4,0.045
1632,"AfflictionDemonColdIceSpikeShardsUnique","[499,2453]",[8668],[100],4,0.045
1633,"GPHeistTemplarRangedSnipe","[499,1113,7084,4581]",[],[],1,0
1634,"GPSHeistRobotAutomatonBomb","[499,7084,4581]","[660,6156]","[-40,1]",1.5,0.05
1635,"GPSIceSaplingIcePrisonSpike",[499],[6156],[1],3.5,0.042
1636,"GPSSwampBehemothTreeTrunk",[499],[6156],[1],1,0
1637,"GSHeistTemplarBallLightningChokepoint",[2972],[],[],0,0
1638,"GSHeistThugTorchFlamebreath","[618,1929]",[],[],1.5,0.035
1639,"GSLaserTripwireBeam","[618,1929]",[],[],1.5,0.06
1640,"GSRoboHoundLaserImpact","[618,1929]",[],[],2.5,0.042
1641,"MavenLaserBeamImpacts","[618,1929]",[2696],[-25],1.25,0.052
1642,"GSRoboHoundBellyDamage","[618,1929]",[],[],2.5,0.042
1643,"GSExpeditionBoneCultistOrbExplosion",[618],[1103],[20],0.9261,0.0435
