"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
778,5,371,16657,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,113,1,1,[],[9020],1280,1280,17343,"",2,6461,1,0,"","",""
779,5,372,16658,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,113,1,1,[],[9018],1280,1280,17343,"",2,6461,1,0,"","",""
780,5,373,16659,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,114,1,1,[],[9017],1280,1280,17345,"",2,6462,1,0,"","",""
781,5,374,16660,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,114,1,1,[],[9015],1280,1280,17344,"",2,6462,1,0,"","",""
782,5,375,16664,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,115,1,1,[],[9020],1280,1280,17347,"",2,6463,1,0,"","",""
783,5,376,16665,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,115,1,1,[],[9018],1280,1280,17347,"",2,6463,1,0,"","",""
784,5,377,16666,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,115,1,1,[],[9017],1280,1280,17347,"",2,6463,1,0,"","",""
785,5,378,16661,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,115,1,1,[],[9020],1280,1280,17346,"",2,6463,1,0,"","",""
786,5,379,16662,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,115,1,1,[],[9018],1280,1280,17346,"",2,6463,1,0,"","",""
787,5,380,16663,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,115,1,1,[],[9017],1280,1280,17346,"",2,6463,1,0,"","",""
788,5,381,16667,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2,1,3]",0,116,1,1,[],[9017],1280,1280,17348,"",2,6464,1,0,"","",""
789,5,382,16668,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[],1280,1280,17349,"",2,6466,"",0,"","",""
790,5,383,16669,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[9018],1280,1280,17349,"",2,6466,"",0,"","",""
791,5,384,16670,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[9017],1280,1280,17349,"",2,6466,"",0,"","",""
792,5,385,16671,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[],1280,1280,17350,"",2,6467,"",0,"","",""
793,5,386,16672,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[9018],1280,1280,17350,"",2,6467,"",0,"","",""
794,5,387,16673,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[9017],1280,1280,17350,"",2,6467,"",0,"","",""
795,5,388,16674,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[],1280,1280,17351,"",2,6468,"",0,"","",""
796,5,389,16675,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[9018],1280,1280,17351,"",2,6468,"",0,"","",""
797,5,390,16676,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[9017],1280,1280,17351,"",2,6468,"",0,"","",""
798,5,391,16686,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,120,1,1,[],[],1280,1280,17355,"",2,6472,1,0,"","",""
799,5,392,16687,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,120,1,1,[],[9018],1280,1280,17355,"",2,6472,1,0,"","",""
800,5,393,16688,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,120,1,1,[],[9017],1280,1280,17355,"",2,6472,1,0,"","",""
801,5,394,16689,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,121,1,1,[],[],1280,1280,17356,"",2,6473,1,0,"","",""
802,5,395,16690,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,121,1,1,[],[9018],1280,1280,17356,"",2,6473,1,0,"","",""
803,5,396,16691,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,121,1,1,[],[9017],1280,1280,17356,"",2,6473,1,0,"","",""
804,5,397,16692,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,122,1,1,[],[],1280,1280,17357,"",2,6474,1,0,"","",""
805,5,398,16693,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,122,1,1,[],[9018],1280,1280,17357,"",2,6474,1,0,"","",""
806,5,399,16694,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,122,1,1,[],[9017],1280,1280,17357,"",2,6474,1,0,"","",""
807,5,400,16503,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,11]",0,109,1,1,[],[],1280,1280,17272,"",2,1321,1,0,"","",""
808,5,401,16504,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,11]",0,109,1,1,[],[9018],1280,1280,17272,"",2,1321,1,0,"","",""
809,5,402,16505,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,11]",0,109,1,1,[],[9017],1280,1280,17272,"",2,1321,1,0,"","",""
810,5,403,16506,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,5]",0,78,1,1,[],[],1280,1280,17273,"",2,2214,1,0,"","",""
811,5,404,16507,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,5]",0,78,1,1,[],[9018],1280,1280,17273,"",2,2214,1,0,"","",""
812,5,405,16508,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,5]",0,78,1,1,[],[9017],1280,1280,17273,"",2,2214,1,0,"","",""
813,5,406,16509,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,7]",0,47,1,1,[],[],1280,1280,17274,"",2,6515,1,0,"","",""
814,5,407,16510,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,7]",0,47,1,1,[],[9018],1280,1280,17274,"",2,6515,1,0,"","",""
815,5,408,16511,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,7]",0,47,1,1,[],[9017],1280,1280,17274,"",2,6515,1,0,"","",""
816,5,409,16698,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,124,1,1,[],[9017],1280,1280,17359,"",1,2393,1,0,"","",""
817,5,410,16699,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,125,1,1,[],[9017],1280,1280,17360,"",1,1108,1,0,"","",""
818,5,411,16700,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,126,1,1,[],[9017],1280,1280,17361,"",1,1668,1,0,"","",""
819,5,412,16702,[6],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,127,1,1,[],[9018],1280,1280,17363,"",1,2264,1,0,"","",""
820,5,413,16217,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,100,1,1,[],[9018],1280,1280,17162,"",1,6298,1,0,"","",""
821,5,414,16218,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,100,1,1,[],[9017],1280,1280,17162,"",1,6298,1,0,"","",""
822,5,415,16219,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,100,1,1,[],[9015],1280,1280,17162,"",1,6298,1,0,"","",""
823,5,416,16220,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,96,1,1,[],[9018],1280,1280,17163,"",1,6299,1,0,"","",""
824,5,417,16221,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,96,1,1,[],[9017],1280,1280,17163,"",1,6299,1,0,"","",""
825,5,418,16222,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,96,1,1,[],[9015],1280,1280,17163,"",1,6299,1,0,"","",""
826,5,419,16223,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,77,1,1,[],[9018],1280,1280,17164,"",1,6300,1,0,"","",""
827,5,420,16224,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,77,1,1,[],[9017],1280,1280,17164,"",1,6300,1,0,"","",""
828,5,421,16225,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,77,1,1,[],[9015],1280,1280,17164,"",1,6300,1,0,"","",""
829,5,422,16548,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[9017],1280,1280,17292,"",2,6349,1,0,"","",""
830,0,0,8521,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[249],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1280,1280,"","",2,1951,"",0,"","",""
831,0,1,8522,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[250],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1280,1280,"","",1,1947,"",0,"","",""
832,0,2,8525,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[251],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1280,1280,"","",2,1950,"",0,"","",""
833,0,3,8523,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[247],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1280,1280,"","",2,1948,"",0,"","",""
834,0,4,8524,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[248],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1280,1280,"","",2,1949,"",0,"","",""
