"rownum","Id","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","i32","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool"
863,"InvasionBoss-SeaWitch",[1503],18,18,100,1,[3364],1,1,[],"[90,93,95,96,97,110,113,62,64,66,445]",0,100,[],0,"",0,""
864,"InvasionBoss-ShieldCrab",[1503],10,10,100,1,[3365],1,1,[],"[90,93,92,95,96,110,113,62,64,66,445]",0,100,[],0,"",0,""
865,"InvasionBoss-SkeletonElemental",[1503],9,9,100,1,[3368],1,1,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,111,113,114,115,62,63,64,65,66,67,69,445,398]",0,100,[],0,"",0,""
866,"InvasionBoss-SkeletonBow",[1503],9,9,100,1,[3369],1,0,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,""
867,"InvasionBoss-SnakeMelee",[1503],8,8,100,1,[3370],1,1,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,65,66,69,445]",0,100,[],0,"",0,""
868,"InvasionBoss-SnakeRanged",[1503],8,8,100,1,[3371],1,0,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,65,66,69,445]",0,100,[],0,"",0,""
869,"InvasionBoss-Spawn",[1503],18,18,100,1,[3372],1,0,[],"[90,93,95,96,110,62,64,66,445]",0,100,[],0,"",0,""
870,"InvasionBoss-Spider",[1503],10,10,100,1,[3373],1,1,[],"[90,92,93,91,95,96,97,100,102,103,104,106,105,107,109,110,111,113,114,115,63,64,65,67,69,445]",0,100,[],0,"",0,""
871,"InvasionBoss-Spiker",[1503],8,8,100,1,[3374],1,1,[],"[90,92,93,95,96,97,100,101,103,104,105,109,111,113,62,63,67,69,65,445]",0,100,[],0,"",0,""
872,"InvasionBoss-Squid",[1503],10,10,100,1,[3375],1,1,[],"[90,95,99,110,113,62,64,66,445]",0,100,[],0,"",0,""
873,"InvasionBoss-Totem",[1503],1,1,100,1,[3376],1,1,[],"[90,92,96,102,62,63,64,65,66,67,68,69,445]",0,100,[],0,"",0,""
874,"InvasionBoss-RhoaUndead",[1503],8,8,100,1,[3377],1,0,[],"[90,92,93,95,96,97,100,103,104,105,111,113,62,64,65,66,67,445]",0,100,[],0,"",0,""
875,"InvasionBoss-Undying",[1503],10,10,100,1,[3378],1,0,[],"[99,103,104,105,107,108,109,110,111,112,63,64,68,69,445]",0,100,[],0,"",0,""
876,"InvasionBoss-WaterElemental",[1503],9,9,100,1,[3379],1,0,[],"[90,92,93,95,96,99,97,100,109,110,113,62,66,445]",0,100,[],0,"",0,""
877,"InvasionBoss-Zombie",[1503],12,12,100,1,[3381],1,0,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,109,110,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,""
878,"InvasionBoss-SkeletonMelee",[1503],8,8,100,1,[3382],1,1,[],"[90,92,93,91,95,96,98,99,97,100,101,102,103,104,106,105,107,108,109,110,111,113,114,115,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,""
879,"InvasionBoss-Construct",[1503],10,10,100,1,[3387],1,0,[],"[97,103,104,63,64,68,445]",0,100,[],0,"",0,""
880,"InvasionBoss-GhostPirate",[1503],10,10,100,1,[3388],1,1,[],"[90,93,91,95,96,109,62,63,64,66,69,445]",0,100,[],0,"",0,""
881,"InvasionBoss-Squid2",[1503],10,10,100,1,[3246],1,1,[],"[90,95,99,110,113,62,64,66,445]",0,100,[],0,"",0,""
882,"InvasionBoss-GoatmanLeap",[1503],10,10,100,1,[3249],1,1,[],"[90,92,93,91,96,98,97,100,102,103,104,105,109,111,113,62,64,65,67,445]",0,100,[],0,"",0,""
883,"InvasionBoss-GhostPirate2",[1503],10,10,100,1,[3252],1,1,[],"[90,93,91,95,96,109,62,63,64,66,69,445]",0,100,[],0,"",0,""
884,"InvasionBoss-DemonModularElements",[1503],10,10,100,1,[3254],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
885,"InvasionBoss-GoatmanShaman2",[1503],10,10,100,1,[3257],1,1,"[""GoatmanShamanBossSideArea""]","[90,93,91,95,96,109,62,63,64,66,69,445]",0,100,[],0,"",0,""
886,"InvasionBoss-SkeletonMeleeLarge",[1503],7,7,100,1,[3259],1,1,[],"[90,95,93,96,98,97,100,101,102,103,104,106,105,107,108,109,110,111,113,114,115,62,63,64,65,66,67,69,445,398]",0,100,[],0,"",0,""
887,"InvasionBoss-RootSpider2",[1503],5,5,100,1,[3261],1,1,[],"[90,92,93,96,99,97,100,113,62,65,66,67,445]",0,100,[],0,"",0,""
888,"InvasionBoss-Kiweth2",[1503],7,7,100,1,[3263],1,1,[],"[90,92,93,91,95,96,97,100,103,104,105,110,111,113,62,65,66,67,68,69,445]",0,100,[],0,"",0,""
889,"InvasionBoss-Fragment2",[1503],8,8,100,1,[3265],1,1,[],"[97,100,110,113,63,64,68,69,445]",0,100,[],0,"",0,""
890,"InvasionBoss-SnakeRobo",[1503],8,8,100,1,[3267],1,1,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,63,64,68,445]",0,100,[],0,"",0,""
891,"InvasionBoss-WhipDemon",[1503],10,10,100,1,[3269],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
892,"InvasionBoss-Pyromaniac2",[1503],8,8,100,1,[3271],1,1,[],"[93,98,99,106,107,115,63,64,68,69,445]",0,100,[],0,"",0,""
893,"InvasionBoss-MonkeyChief",[1503],16,16,100,1,[3273],1,1,[],"[92,96,98,99,97,100,101,104,113,64,65,445]",0,100,[],0,"",0,""
894,"InvasionBoss-CarrionQueen2",[1503],14,14,100,1,[3276],1,1,[],"[90,92,96,97,100,101,102,103,104,105,109,110,111,113,62,63,64,65,66,67,69,445]",0,100,[],0,"",0,""
895,"InvasionBoss-Totem2",[1503],10,10,100,1,[3278],1,1,[],"[90,92,96,102,62,63,64,65,66,67,68,69,445]",0,100,[],0,"",0,""
896,"InvasionBoss-Spider2",[1503],10,10,100,1,[3280],1,1,[],"[90,92,93,91,95,96,97,100,102,103,104,106,105,107,109,110,111,113,114,115,63,64,65,67,69,445]",0,100,[],0,"",0,""
897,"InvasionBoss-SnakeScorpion",[1503],8,8,100,1,[3282],1,1,[],"[90,92,93,95,96,97,100,101,102,103,104,106,105,107,110,111,113,65,66,69,445]",0,100,[],0,"",0,""
898,"InvasionBoss-Cannibal",[1503],5,5,100,1,[3285],1,1,[],"[90,92,93,91,95,96,62,64,65,66,67,69,445]",0,100,[],0,"",0,""
899,"InvasionBoss-ConstructMelee",[1503],5,5,100,1,[3287],1,1,[],"[97,103,104,63,64,68,445]",0,100,[],0,"",0,""
900,"InvasionBoss-ConstructRanged",[1503],10,10,100,1,[3289],1,1,[],"[97,103,104,63,64,68,445]",0,100,[],0,"",0,""
901,"InvasionBoss-AnimatedArmour",[1503],3,3,100,1,[3291],1,1,[],"[93,91,98,99,100,106,107,108,109,111,114,115,62,63,64,65,66,67,68,69,445]",0,100,[],0,"",0,""
902,"InvasionBoss-Demon1",[1503],10,10,100,1,[3293],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
903,"InvasionBoss-Demon2",[1503],10,10,100,1,[3295],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
904,"InvasionBoss-Demon3",[1503],8,8,100,1,[3297],1,1,[],"[93,99,106,107,111,112,115,63,64,68,69,445]",0,100,[],0,"",0,""
905,"InvasionBoss-SeaWitch2",[1503],18,18,100,1,[3303],1,1,[],"[90,93,95,96,97,110,113,62,64,66,445]",0,100,[],0,"",0,""
906,"MissionDex-Beast1",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
907,"MissionDex-Beast2",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
908,"MissionDex-Beast3",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
909,"MissionDex-Beast4",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
910,"MissionDex-Beast5",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
911,"MissionDex-Beast6",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
912,"MissionDex-Beast7",[0],7,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
913,"MissionDex-Beast8",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
914,"MissionDex-Beast9",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
915,"MissionDex-Beast10",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
916,"MissionDex-Beast11",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
917,"MissionDex-Beast12",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
918,"MissionDex-Beast13",[0],10,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
919,"MissionStrDexInt1",[0],7,15,0,0,[],"",1,[],[],0,100,[],0,"",0,""
920,"MissionStrDexInt2",[0],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
921,"MissionStrDexInt3",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
922,"MissionStrDexInt4",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
923,"MissionStrDexInt5",[0],6,11,0,0,[],"",1,[],[],0,100,[],0,"",0,""
924,"MissionStrDexInt6",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
925,"MissionStrDexInt7",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
926,"MissionStrDexInt8",[0],6,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
927,"MissionStrDexInt9",[0],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
928,"MissionStrDexInt10",[0],7,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
929,"MissionDexIntGuards1",[0],7,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
930,"MissionDexIntGuards2",[0],8,11,0,0,[],"",1,[],[],0,100,[],0,"",0,""
931,"MissionDexIntGuards3",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
932,"MissionStrIntSuicide1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
933,"MissionStrIntInsects1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
934,"MissionStrIntChaining1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
935,"MissionStrIntUndeadNecro1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
936,"MissionStrIntUndead",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
937,"MissionStrIntBandits",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
938,"MissionStrIntCityStalkerNecro1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
939,"MissionStrIntSkeletons1",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
940,"MissionStrIntSkeletons2",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
941,"MissionStrIntDemonFemaleBoss",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
942,"MissionStrIntKiwethBoss",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
943,"MissionStrIntFlameBearerBoss",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
944,"MissionStrIntPyromaniac",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
945,"MissionStrIntDemonModular",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
946,"MissionStrIntSpiders",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
947,"MissionStrIntSeaWitch",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
948,"MissionStrIntAxis",[0],1,1,0,0,[],"",1,[],[],0,100,[],0,"",0,""
949,"Testlings",[0],10,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
950,"WbLightningPack1",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
951,"WbFirePack1",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
952,"WbFirePack2",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
953,"WbFirePack3",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
954,"WbFirePack4",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
955,"WbFirePack5",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
956,"WbFirePack6",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
957,"WbFirePack7",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
958,"WbFirePack8",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
959,"WbFirePack9",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
960,"WbFirePack10",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
961,"WbColdPack1",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
962,"WbColdPack2",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
963,"WbColdPack3",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
964,"WbColdPack4",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
965,"WbColdPack5",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
966,"WbColdPack6",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
967,"WbColdPack1NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
968,"WbColdPack2NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
969,"WbColdPack3NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
970,"WbColdPack4NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
971,"WbColdPack5NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
972,"WbColdPack6NoLeader",[0],1,1,0,0,[],"",0,[],[],0,100,[],0,"",0,""
973,"LabyrinthLieutenantPackBull",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
974,"LabyrinthLieutenantPackSkeletonRanged",[0],8,12,0,0,[],"",1,[],[],0,100,[],0,"",0,""
975,"LabyrinthLieutenantPackSkeletonMelee",[0],9,14,0,0,[],"",1,[],[],0,100,[],0,"",0,""
976,"LabyrinthFlameElementalSpawner",[0],9,14,0,0,[],"",1,[],[],0,100,[],0,"",0,""
977,"LabyrinthCryptTrapPack1",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
978,"LabyrinthCryptTrapPack2",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
979,"LabyrinthCryptTrapPack3",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
980,"LabyrinthDryGardenTrapPack1",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
981,"LabyrinthDryGardenTrapPack2",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
982,"LabyrinthDryGardenTrapPack3",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
983,"LabyrinthElegantHouseTrapPack1",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
984,"LabyrinthElegantHouseTrapPack2",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
985,"LabyrinthElegantHouseTrapPack3",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
986,"LabyrinthPrisonTrapPack1",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
987,"LabyrinthRuinedTempleTrapPack1",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
988,"LabyrinthBathhousePack1",[0],3,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
989,"TalismanMonkeyPack",[0],10,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
990,"TalismanRhoaPack",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
991,"TalismanBeastPack",[0],4,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
992,"TalismanHellonPack",[0],6,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
993,"TalismanSnakePack",[0],5,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
994,"TalismanSpiderPack",[0],7,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
995,"TalismanFrogPack",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
996,"TalismanIguanaPack",[0],5,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
997,"TalismanKiwethPack",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
998,"TalismanDropbearPack",[0],4,7,0,0,[],"",0,[],[],0,100,[],0,"",0,""
999,"TalismanSquidPack",[0],6,9,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1000,"ProphecyNecromancerAndSkeletons",[0],8,10,100,1,[411],"",0,[],[],0,100,[],0,"",0,""
1001,"ProphecyVerdantKingPack1",[0],9,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1002,"ProphecyVerdantKingPack2",[0],10,13,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1003,"fairgravespack",[0],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1004,"ProphecyAmbitiousBanditPack1",[0],12,15,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1005,"ProphecyAmbitiousBanditPack2",[0],12,15,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1006,"ProphecyAmbitiousBanditPack3",[0],12,15,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1007,"ProphecyAdditionalPack1",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1008,"ProphecyAdditionalPack2Fire",[0],7,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1009,"ProphecyAdditionalPack2Cold",[0],7,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1010,"ProphecyAdditionalPack2Lightning",[0],7,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1011,"ProphecyAdditionalPack3",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1012,"ProphecyRandomBeyondMonstersFire",[0],10,14,100,1,[3428],1,0,[],[],0,100,[],0,"",0,""
1013,"ProphecyRandomBeyondMonstersCold",[0],10,14,100,1,[3430],1,0,[],[],0,100,[],0,"",0,""
1014,"ProphecyRandomBeyondMonstersLightning",[0],10,14,100,1,[3429],1,0,[],[],0,100,[],0,"",0,""
1015,"ProphecyRandomBeyondMonstersPhysical",[0],10,14,100,1,[3434],1,0,[],[],0,100,[],0,"",0,""
1016,"ProphecyRandomBeyondMonstersChaos",[0],10,14,100,1,[3431],1,0,[],[],0,100,[],0,"",0,""
1017,"ProphecyShavronneThaumaturgists",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1018,"ProphecyDoedreThaumaturgists",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1019,"ProphecyMaligaroThaumaturgists",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1020,"ProphecyMalachaiThaumaturgists",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1021,"ProphecyBeyondCultistsChaos",[0],8,10,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1022,"ProphecyUndeadFarmers",[0],3,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1023,"ProphecyRatTreasurePack",[0],18,20,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1024,"ProphecyFrogTreasurePack",[0],18,20,3,1,[4729],"",0,[],[],0,100,[],0,"",0,""
1025,"ProphecyRisenFarmerPack",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1026,"ProphecyUndeadGuardians",[0],10,12,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1027,"ProphecyBlackguardBarracks",[0],4,5,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1028,"ProphecyExilePack",[0],0,0,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1029,"ProphecyKaruiSpiritPack",[0],6,8,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1030,"ProphecyAnimatedWeaponPack",[0],6,6,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1031,"ProphecyUnbreathingQueenPack1",[0],14,16,0,0,[],"",0,[],[],0,100,[],0,"",0,""
1032,"ProphecyUnbreathingQueenPack2",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1033,"ProphecyVaalInvasionPack1",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1034,"ProphecyVaalInvasionPack2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1035,"ProphecyVaalInvasionPack3",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1036,"ProphecyEmergingMagicBandits1",[0],6,10,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1037,"ProphecyUnbearableWhispersPack1",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1038,"DoedreUniqueMapRanged","[951,1187]",4,8,75,1,"[1017,1018,1019,1020]","",1,[],[],0,100,[],0,"",0,""
1039,"DoedreUniqueMapWhips","[951,1187]",5,8,75,1,"[1017,1018,1019,1020]","",1,[],[],0,100,[],0,"",0,""
1040,"DoedreUniqueMapMixed1","[951,1187]",5,8,75,1,"[1017,1018,1019,1020]","",1,[],[],0,100,[],0,"",0,""
1041,"DoedreUniqueMapMixed2","[951,1187]",5,8,75,1,"[1017,1018,1019,1020]","",1,[],[],0,100,[],0,"",0,""
1042,"DoedreUniqueMapMixed3","[951,1187]",5,8,75,1,"[1017,1018,1019,1020]","",1,[],[],0,100,[],0,"",0,""
1043,"DoedreUniqueMapSpawner1",[0],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1044,"DoedreUniqueMapSpawner2",[0],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1045,"DoedreUniqueMapSpawner3",[0],0,0,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1046,"atlas-citystalker1",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1047,"atlas-citystalker2",[0],5,8,50,1,[2036],"",1,[],[],0,100,[],0,"",0,""
1048,"atlas-citystalker3",[0],5,7,75,1,[1930],"",1,[],[],0,100,[],0,"",0,""
1049,"atlas-citystalker4",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1050,"atlas-citystalker5",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1051,"atlas-citystalker6",[0],5,7,75,1,[1930],"",1,[],[],0,100,[],0,"",0,""
1052,"atlas-citystalker7",[0],5,8,50,1,[2036],"",1,[],[],0,100,[],0,"",0,""
1053,"atlas-citystalker8",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1054,"atlas-outcast1",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1055,"atlas-outcast2",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1056,"atlas-outcast3",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1057,"atlas-miners1",[0],4,7,20,1,[3935],"",1,[],[],0,100,[],0,"",0,""
1058,"atlas-skeletonsoldier1",[0],5,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1059,"atlas-monkey1",[0],7,10,100,1,[352],"",1,[],[],0,100,[],0,"",0,""
1060,"atlas-crab1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1061,"atlas-crab2",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1062,"atlas-firemonster1",[0],3,6,50,1,[1583],"",1,[],[],0,100,[],0,"",0,""
1063,"atlas-firemonster2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1064,"atlas-insect1",[0],7,11,80,1,[1520],"",1,[],[],0,100,[],0,"",0,""
1065,"atlas-insect2",[0],7,11,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1066,"atlas-snakescorpion1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1067,"atlas-zombiemired1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1068,"atlas-zombiemired2",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1069,"atlas-zombiemoldy1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1070,"atlas-zombiedrowned1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1071,"atlas-zombiedrowned2",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1072,"atlas-zombieblackguard1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1073,"atlas-zombiedismember1",[0],6,9,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1074,"atlas-ghostpirate1",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1075,"atlas-ghostpirate2",[0],5,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1076,"atlas-ghostpirate3",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1077,"atlas-ghostpirate4",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1078,"atlas-blackguardzombie1",[0],5,9,80,1,[3841],"",1,[],[],0,100,[],0,"",0,""
1079,"atlas-beastdegen1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1080,"atlas-beastskeleton1",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1081,"atlas-beastskeleton2",[0],3,5,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1082,"atlas-beastcleave1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1083,"atlas-beastcleave2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1084,"atlas-beast1",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1085,"atlas-beast2",[0],3,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1086,"atlas-beast3",[0],3,5,80,1,[2637],"",1,[],[],0,100,[],0,"",0,""
1087,"atlas-rhoa1",[0],4,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1088,"atlas-rhoaskeleton1",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1089,"atlas-rhoaskeleton2",[0],3,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1090,"atlas-fragment1",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1091,"atlas-fragment2",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1092,"atlas-fragment3",[0],4,6,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1093,"atlas-snakemelee1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1094,"atlas-snakespit1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1095,"atlas-snakespit2",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1096,"atlas-snakeflame1",[0],4,7,0,0,[],"",1,[],[],0,100,[],0,"",0,""
1097,"atlas-skeleton1",[0],5,9,80,1,[403],"",1,[],[],0,100,[],0,"",0,""
1098,"atlas-skeleton2",[0],5,8,0,0,[],"",1,[],[],0,100,[],0,"",0,""
