1186,"PVPDisplayStarting","get ready","","",-2056229808,""
1187,"PVPDisplayRound","round {0}","","",971882102,""
1188,"CreateCharacterStateChallengeLeagueAdvertisementGarena","New Challenge League\nComing in December","","",587325515,""
1189,"CreateCharacterStateChallengeLeagueAdvertisementHardcoreGarena","New Hardcore\nChallenge League\nComing in December","","",659062746,""
1190,"ItemPopupExpiresIn","Expires in {0}","","",-834069398,""
1191,"ItemPopupItemExpired","This item has expired and will not be available next time you log in","","",1217315423,""
1192,"ItemPopupEffectExpired","This effect has expired and will no longer be applied next time you log in","","",-229976641,""
1193,"ItemErrorItemInTrade","Item is in trade.","","",-49526944,""
1194,"ItemErrorLockedToCharacter","Item cannot be traded or modified.","","",278910730,""
1195,"ItemErrorLockedToAccount","Item cannot be traded.","","",927232675,""
1196,"ItemErrorStolenFromHeist","Item cannot be traded or modified.","","",-780065690,""
1197,"ItemErrorItemUnusable","Item is unusable.","","",-1766495496,""
1198,"ItemErrorTargetCorrupted","Target is corrupted.","","",876562587,""
1199,"ItemErrorItemCannotBeCorrupted","Item cannot be corrupted.","","",-647632879,""
1200,"ItemErrorFailedToCorrupt","Could not corrupt target.","","",-872038928,""
1201,"ItemErrorItemInRemoveOnlyTab","Items in remove-only stash tabs cannot be modified.","","",706899715,""
1202,"ItemErrorItemEquipped","Item is currently equipped.","","",327175167,""
1203,"ItemErrorNoTargetItem","No target item found.","","",-829189405,""
1204,"ItemErrorNoTargetFound","No target object found.","","",-1883872711,""
1205,"ItemErrorTargetTooFarAway","Target is too far away.","","",-252767519,""
1206,"ItemErrorTargetNotIdentified","Target is not identified.","","",-1605723997,""
1207,"ItemErrorTargetAlreadyIdentified","Target is already identified.","","",563966131,""
1208,"ItemErrorTargetNotMapDevice","Target is not your Map Device.","","",1335405894,""
1209,"ItemErrorItemCannotBeIdentified","Item cannot be identified.","","",2080006018,""
1210,"ItemErrorItemNotWeapon","Item is not a Weapon.","","",-1829387844,""
1211,"ItemErrorItemNotArmour","Item is not Armour.","","",-402125336,""
1212,"ItemErrorItemNotFlask","Item is not a Flask.","","",-1411093777,""
1213,"ItemErrorItemNotMap","Item is not a Map.","","",1321257475,""
1214,"ItemErrorItemNotAtlasMap","Item is not an Atlas Map.","","",-5103867,""
1215,"ItemErrorItemNotSkillGem","Item is not a Skill Gem or Support Gem.","","",2141966360,""
1216,"ItemErrorNotDivinationCard","Item is not a Divination Card.","","",-1807241074,""
1217,"ItemErrorNotFullStackOfDivinationCards","A full stack of Divination Cards is required to trade.","","",19167475,""
1218,"ItemErrorItemMirrored","Item is mirrored.","","",1634047331,""
1219,"ItemErrorItemCannotBeMirrored","Item cannot be mirrored.","","",-1476609503,""
1220,"ItemErrorItemAtMaxQuality","Item is already at the maximum Quality.","","",-671008070,""
1221,"ItemErrorItemNoSockets","Item has no Sockets.","","",-1742554564,""
1222,"ItemErrorItemFixedSockets","Item has fixed Sockets.","","",-956970219,""
1223,"ItemErrorFailedToRerollSockets","Could not reroll Sockets.","","",539003942,""
1224,"ItemErrorSocketsNotEmpty","Item's Sockets are not empty.","","",-930107289,""
1225,"ItemErrorItemAlreadyFullyLinked","Item already has the maximum number of Socket links.","","",2014567674,""
1226,"ItemErrorItemAlreadyFullSockets","Item already has the maximum number of Sockets.","","",1835292255,""
1227,"ItemErrorItemCannotIncreaseRarity","Item cannot increase in Rarity.","","",-309894775,""
1228,"ItemErrorTargetNotNormal","Target is not Normal Rarity.","","",124723169,""
1229,"ItemErrorTargetNotMagic","Target is not Magic.","","",1032476086,""
1230,"ItemErrorTargetNotRare","Target is not Rare.","","",-497865997,""
1231,"ItemErrorTargetNotMagicOrRare","Target is not Magic or Rare.","","",-512810855,""
1232,"ItemErrorTargetNoMods","Target has no mods to modify.","","",-417654772,""
1233,"ItemErrorCannotApplyToThisStrongbox","Item cannot apply to this Strongbox.","","",1872704354,""
1234,"ItemErrorCannotApplyToStrongbox","Item cannot apply to Strongboxes.","","",799099735,""
1235,"ItemErrorNotInThisLeague","Item cannot be used in the current League.","","",-2019344358,""
1236,"ItemErrorCannotApplyToTarget","Item cannot apply to the target item.","","",1128476826,""
1237,"ItemErrorTargetHasExistingMtx","Target item has conflicting microtransactions already applied.","","",1215007093,""
1238,"ItemErrorCannotBeUsedInTown","Item cannot be used in Town.","","",-1949956509,""
1239,"ItemErrorMustBeUsedInTownOrHideout","Item can only be used in Town or in a Hideout.","","",1108849351,""
1240,"ItemErrorCannotBeUsedInPVP","Item cannot be used in PVP.","","",-1337502012,""
1241,"ItemErrorFailedToPlacePortal","Could not place portal.","","",-1710477790,""
1242,"ItemErrorFailedToGenerateMod","Could not generate Mod.","","",1216736936,""
1243,"ItemErrorNotEnoughCharges","Not enough charges.","","",148176596,""
1244,"ItemErrorNoEffect","Item would have no effect.","","",1564616284,""
1245,"ItemErrorItemOnCursor","An item is already on the cursor.","An item is already selected.","",-1953463836,""
1246,"ItemErrorWrongDanceClass","Item does not apply to your character class.","","",-1106012206,""
1247,"ItemErrorItemCannotBeImprinted","Item cannot be imprinted.","","",-752236572,""
1248,"ItemErrorItemImprintMismatch","Target item does not match the imprint.","","",-1440660262,""
1249,"ItemErrorBanditQuestIncomplete","You have not completed the Lords of Larceny quest.","","",-557977142,""
1250,"ItemErrorBanditNoPassive","You have insufficient unallocated Passive Skill Points to remove Eramir's favour.","","",514057214,""
1251,"ItemErrorBanditAlreadyAlira","You already have Alira's favour.","","",-767366839,""
1252,"ItemErrorBanditAlreadyOak","You already have Oak's favour.","","",237075399,""
1253,"ItemErrorBanditAlreadyKraityn","You already have Kraityn's favour.","","",-1420056633,""
1254,"ItemErrorBanditAlreadyEramir","You already have Eramir's favour.","","",365661022,""
1255,"ItemErrorDelevelNoPassive","You must have an unallocated Passive Skill Point in order to use this item.","","",-119147032,""
1256,"ItemErrorDelevelLevelTooLow","You must be at least Level 2 in order to use this item.","","",-523963535,""
1257,"ItemErrorCannotReskin","Item cannot be used as an item skin.","","",-617255088,""
1258,"ItemErrorReskinTypeMismatch","The two items must be the same type.","","",1740080525,""
1259,"ItemErrorItemTooManyMods","Item has no space for more Mods.","","",-36263610,""
1260,"ItemErrorWrongBaseType","Item has the wrong base type.","","",-1486834965,""
1261,"ItemErrorNotStrongbox","Target is not a Strongbox.","","",2007569003,""
1262,"ItemErrorStrongboxOpen","Target Strongbox is open.","","",1490663869,""
1263,"ItemErrorStrongboxLocked","Target Strongbox is locked.","","",-1755279417,""
1264,"ItemErrorFailedRerollImplicit","Could not reroll target's implicit Mod values.","","",602411326,""
1265,"ItemErrorFailedChance","Could not upgrade target's Rarity.","","",696886475,""
1266,"ItemErrorFailedRerollLinks","Could not reroll item's Socket links.","","",-950651599,""
1267,"ItemErrorFailedRerollSockets","Could not reroll item's number of Sockets.","","",-742697021,""
1268,"ItemErrorGenericFailure","The operation could not be completed.","","",1847849160,""
1269,"ItemErrorMustBeInHideout","This item can only be used in your Hideout.","","",-2048285473,""
1270,"ItemErrorMustBeInIzaroObjective","This item cannot be used in this area.","","",516762896,""
1271,"ItemErrorHasExpiryHideoutDoodad","Pets with expiry times cannot be placed as Hideout decorations.","","",1465405064,""
1272,"ItemErrorDoodadCanNotBePlacedHere","You must place decorations on terrain that you could walk on.","","",-1558264591,""
1273,"ItemErrorTargetHasMtx","The target item must not have any microtransactions on it.","","",459885765,""
1274,"ItemErrorMapAlreadyUpgraded","This map is already upgraded.","","",-1811500993,""
1275,"ItemErrorMapAlreadyHasMod","This map already has a mod on it.","","",-760960176,""
1276,"ItemErrorMapTooHighLevel","This map is too high level to apply this item.","","",-348357673,""
1277,"ItemErrorMapIncorrectTier","This map is not of the right tier","","",1139596749,""
1278,"ItemErrorNoValidUnique","No valid Unique item found to reroll into.","","",-473348086,""
1279,"ItemErrorMustViewKiracMissions","You must open Kirac's Atlas Missions from a Map Device before you can use Scouting Reports.","","",-1180125040,""
1280,"ItemErrorMustCompleteHigherTierMap","You must complete higher tier Maps to use this item.","","",1447843742,""
1281,"ItemErrorNoKiracAtlasMissions","You have no Atlas Missions for Kirac.","","",350160224,""
1282,"ItemErrorNotEnoughYellowKiracAtlasMissions","You have no yellow or red Atlas Missions for Kirac.","","",534718678,""
1283,"ItemErrorNotEnoughRedKiracAtlasMissions","You have no red Atlas Missions for Kirac.","","",-33066025,""
1284,"OptionsEnableTutorialsPopup","Tutorials give you tips as you play.","","",-952559570,""
1285,"OptionsEnableTutorialsLabel","Enable Tutorials","","",343733035,""
1286,"OptionsDisableTutorialsLabel","Skip Tutorials","","",326250475,""
1287,"EventsPanelTitle","Events and PvP","","",-1626051605,""
1288,"EventsPanelScheduleTabTitle","Events","","",-502570688,""
1289,"EventsPanelMatchmakingTabTitle","PvP","","",-1055456384,""
1290,"EventsPanelNotificationOptionsShortcut","Notification Settings","","",1622488744,""
1291,"EventsPanelNotificationOptionsShortcutPopup","View your notification settings","","",1173786549,""
1292,"EventsPanelJoinLeagueEventMessage","Do you want to log out and create a new character in this event league?","","",1160501544,""
1293,"EventsPanelNoEvents","There are currently no events.","","",-1846714531,""
1294,"EventsPanelNoMatchmaking","PvP is unavailable.","","",-1962733518,""
1295,"EventsPanelScheduleLink","See Full Schedule","","",-228825538,""
1296,"EventsPanelScheduleLinkHover","Click to open the full schedule in a web browser.","","",-346763171,""
1297,"OptionsPanelEventsPanelShortcut","Events","","",-1270305098,""
1298,"OptionsPanelEventsPanelShortcutPopup","View upcoming events","","",-2000276887,""
1299,"ShopButton","Shop","","",843361760,""
1300,"NPCExperienceBarLevel","<default>{{Decoration Level:}} {0}","","",1440792022,""
1301,"NPCExperienceBarMaxLevel","<default>{{Decoration Level:}} {0} (Max)","","",1928508024,""
1302,"NPCExperienceBarXP","<default>{Favour}","","",-1536506919,""
1303,"QuestTrackingGoTo1","Travel to {0}","","",-2019775849,""
1304,"QuestTrackingGoTo2","Travel to {0} or {1}","","",-1474947501,""
1305,"QuestTrackingGoTo3","Travel to {0}, {1} or {2}","","",889883995,""
1306,"QuestTrackerOptional","{0} (Optional)","","",174044753,""
1307,"TimeYears1","1 year","","",1756101450,""
1308,"TimeYearsN","{0} years","","",-888999437,""
1309,"TimeMonths1","1 month","","",1761117625,""
1310,"TimeMonthsN","{0} months","","",-1941329600,""
1311,"TimeWeeks1","1 week","","",-1245130886,""
1312,"TimeWeeksN","{0} weeks","","",-822220443,""
1313,"ItemErrorFirstItemHasMtx","One of the selected items already has a skin transfer applied.","","",738706224,""
1314,"WitchMissionCorpseText","Unusual Corpse","","",705210420,""
1315,"ObjectDisplayTextStrCraftingBench","Armourer's Workbench","","",-280977742,""
1316,"ObjectDisplayTextStrIntCraftingBench","Blessing Font","","",-1299858166,""
1317,"ObjectDisplayTextDexCraftingBench","Bowmaker's Tools","","",1603842799,""
1318,"ObjectDisplayTextIntCraftingBench","Headstones","","",-989612237,""
1319,"ObjectDisplayTextStrDexCraftingBench","Sharpening Wheel","","",1239305180,""
1320,"ObjectDisplayTextDexIntCraftingBench","Artisan's Bench","","",-747102972,""
1321,"ObjectDisplayTextStrDexIntMappingDevice","Map Device","","",-1514725502,""
1322,"ObjectDisplayTextPvPCraftingBench","Gladiator's Workbench","","",1475568399,""
1323,"ItemPopupCost","Cost:","","",1617971786,""
1324,"ArenaScoreboard","Scoreboard","","",-1975114650,""
1325,"TutorialFirstSkillGemOpenMenu","Click on the button to open the menu","","",-158898954,""
1326,"TutorialFirstSkillGemClickOnInventoryButton","Click here to open the Inventory","","",-1030745589,""
1327,"TutorialFirstSkillGemHowToSocket","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, first click it to pick it up, then click on the socket on your weapon that has the same colour.","Skill gems grant powerful skills when they are socketed in your weapons and armour.\n\nTo socket the Skill Gem, press <<xbox_button_a>>     \nto pick it up, then press <<xbox_button_a>> on the socket on your weapon that has the same colour.","",-1817833142,""
1328,"TutorialGemLevelUpClickButton","Your Skill Gem can now be levelled up by clicking on this button.","","",-1945101009,""
1329,"TutorialIdentification","Use a Scroll of Wisdom to identify this item.","","",1068502865,""
1330,"TutorialLevelUp","You gained a Skill Point when you levelled up.\nClick here (or press {0}) to use your Skill Point.","You gained a Skill Point when you levelled up.\nPress <<xbox_button_view>> to open the passive skill tree.","",1446929430,""
1331,"TutorialLowLife","Press {0} to use a Life Flask.","","",1431595308,""
1332,"TutorialMove","Left-click to move.","<<xbox_lstick>> to move.","",1863727484,""
1333,"TutorialQuestRewardActiveSkillGem","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can right-click a gem to remove it from a socket.","Skill Gems should be placed in sockets of the appropriate colour to grant you skills. You can remove it from a socket at any time.","",1135584617,""
1334,"TutorialQuestRewardSupportGem","Some sockets are linked together. Support Gems placed in these sockets modify the properties of Skill Gems that are in the same group.","","",500826712,""
1335,"TutorialRemoveGem","You can remove gems from an item by right-clicking them.","","",-258420243,""
1336,"TutorialShowMap","You can press {0} to toggle the overlay map.","You can press <<xbox_button_dpad_down>> to toggle the overlay map.","",1705982599,""
