"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
2267,"ProphecyQuestTrackerMapExtraCatarina","You will complete Catarina's mission.","","",3117208352,"",""
2268,"ProphecyQuestTrackerMapExtraVagan","You will complete Vagan's mission.","","",3870756381,"",""
2269,"ProphecyQuestTrackerMapExtraElreon","You will complete Elreon's mission.","","",2525635303,"",""
2270,"ProphecyQuestTrackerMapExtraVorici","You will complete Vorici's mission.","","",946833656,"",""
2271,"ProphecyQuestTrackerMapExtraZana","You will complete Zana's mission.","","",322756478,"",""
2272,"ProphecyQuestTrackerMysteriousInvaders","You will defeat the monsters from Beyond.","","",2643748332,"",""
2273,"ProphecyQuestTrackerUndeadSpawnInOldFields","You will defeat the undead uprising.","","",3578838433,"",""
2274,"ProphecyQuestTrackerMapTwinned","You will defeat the twinned bosses.","","",3805040750,"",""
2275,"NavaliNotEnoughCoinsToSeek","You do not have enough coins to seek a Prophecy.","","",3783372310,"",""
2276,"NavaliNotEnoughCoinsToSeal","You do not have enough coins to seal this Prophecy.","","",4270969008,"",""
2277,"ProphecySealConfirmationText","Seal Prophecy for 1 coin?","","",3806068853,"",""
2278,"ProphecySealConfirmationTextPlural","Seal Prophecy for {0} coins?","","",870109413,"",""
2279,"NavaliPropheciesFull","You cannot seek a new Prophecy because you already have the maximum number of Prophecies.","","",1473961323,"",""
2280,"ProphecyQuestTrackerUniqueFireGolemAtFireFurysCamp","You will defeat the Hateful Fire at Fire Fury's camp.","","",999908543,"",""
2281,"ProphecyQuestTrackerFarmerSkeletonsAtRuinedHouse","You will halt the undead invasion in the ruined house.","","",1874889952,"",""
2282,"ProphecyQuestTrackerKaruiWarriorsNearWeatheredCarvings","You will defeat the Karui spirits near the Weathered Carvings.","","",260944387,"",""
2283,"ProphecyQuestTrackerWeaponsRiseUpAroundLioneyesStandard","You will defeat the risen weapons around Lioneye's Standard.","","",676435343,"",""
2284,"ProphecyQuestTrackerGoldenWaterElementalsRiseFromGoldPiles","You will defeat the Bubbling Gold that rise from the gold piles.","","",738151002,"",""
2285,"ProphecyQuestTrackerChildOfLunarisAppearsInChapel","You will defeat the Child of Lunaris in the ruined chapel.","","",110955046,"",""
2286,"ProphecyQuestTrackerArmyOfUndeadSoldiersAppearInRuinedFortress","You will defeat the undead army in the ruined fortress.","","",87622375,"",""
2287,"ProphecyQuestTrackerTheStockkeeperAppears","You will defeat the Stockkeeper hiding in a warehouse.","","",2195245475,"",""
2288,"ProphecyQuestTrackerUniqueLightningGolemAppearsOutsideBubble","You will defeat the Energy Aberration near the bridge.","","",1726716794,"",""
2289,"ProphecyQuestTrackerTwoUniqueBlackguardCaptainsAppearAtFarEnd","You will defeat the two Blackguard Captains near the bridge.","","",1900788926,"",""
2290,"ProphecyQuestTrackerUniqueZombieBlackguardAtRuinedCart","You will defeat the undead Blackguard near the ruined cart.","","",3956408086,"",""
2291,"ProphecyQuestTrackerRareLunarisMiscreationsAppearAtScionCage","You will defeat the Miscreations that have escaped the device.","","",4214015549,"",""
2292,"ProphecyQuestTrackerTier1MapsSpawnedAtMapDevice","You will discover relics left near the Ancient Reverie Device.","","",293346236,"",""
2293,"ProphecyQuestTrackerAreaAllRaresAreCloned","You will encounter powerful twinned monsters.","","",780680220,"",""
2294,"ProphecyQuestTrackerAreaAllUniquesArePossessedByTormentedSpirits","You will discover very powerful monsters possessed by Tormented Spirits.","","",2393001127,"",""
2295,"ProphecyQuestTrackerMapTempest","You will encounter tempests in this area.","","",2407145601,"",""
2296,"ProphecyCompleteTitle","Prophecy Complete","","",2589517030,"",""
2297,"ProphecyQuestTrackerAreaSpawnsUndead","You will encounter groups of undead in this area.","","",762578125,"",""
2298,"ProphecyQuestTrackerAreaSpawnsInsectsAndQueens","You will encounter swarms of insects in this area.","","",1229663746,"",""
2299,"ProphecyQuestTrackerAreaSpawnsSeaWitchesAndSpawn","You will encounter clusters of Fated Sirens in this area.","","",1189754565,"",""
2300,"ProphecyQuestTrackerAreaSpawnsRareDevourers","You will encounter powerful Devourers in this area.","","",2202609662,"",""
2301,"ProphecyQuestTrackerRatFlood","You will discover a plague of rats.","","",3969752704,"",""
2302,"ProphecyQuestTrackerFrogFlood","You will discover a plague of frogs.","","",2520500130,"",""
2303,"ProphecyQuestTrackerVaalInvasion","You will repel the Vaal invasion.","","",2002135565,"",""
2304,"ProphecyQuestTrackerAreaContainsWashedUpCorpses","You will discover countless drowned bodies.","","",2499860136,"",""
2305,"ProphecyQuestTrackerMapContainsTrial","You will discover a Trial of Ascendancy.","","",2971875538,"",""
2306,"ProphecyQuestTrackerKillingKaomWithKaomsSignAddsSpecificMod","You will defeat Kaom while holding Kaom's Sign.","","",1779719563,"",""
2307,"ProphecyQuestTrackerKillingGemlingLegionareWithKaruiWardAddsSpecificMod","You will defeat the Gemling Legionnaires while holding Karui Ward.","","",2222764954,"",""
2308,"ProphecyQuestTrackerKillingDaressoWithBramblejackAddsSpecificMod","You will defeat Daresso while holding Bramblejack.","","",3876730441,"",""
2309,"ProphecyQuestTrackerKillingShavronneWithShavronnesPaceAddsSpecificMod","You will defeat Shavronne while holding Shavronne's Pace.","","",2448653592,"",""
2310,"ProphecyQuestTrackerKillingNightwaneWithDeathsHarpAddsSpecificMod","You will defeat Nightwane while holding Death's Harp.","","",63854224,"",""
2311,"ProphecyQuestTrackerKillingBeyondUniqueWithBlackheartAddsSpecificMod","You will defeat Bameth while holding Blackheart.","","",1239667243,"",""
2312,"ProphecyQuestTrackerKillingGneissWithCragheadAddsSpecificMod","You will defeat Gneiss while holding Craghead.","","",3773857328,"",""
2313,"ProphecyQuestTrackerKillingHatebeatWithBlackgleamAddsSpecificMod","You will defeat Hatebeat while holding Blackgleam.","","",2231105571,"",""
2314,"ProphecyQuestTrackerKillingTorchoakGroveWithArakuTikiAddsSpecificMod","You will defeat Torchoak Grove while holding Araku Tiki.","","",4156973648,"",""
2315,"ProphecyQuestTrackerKillingHailrakeWithHrimsorrowAddsSpecificMod","You will defeat Hailrake while holding Hrimsorrow.","","",1274095647,"",""
2316,"ProphecyQuestTrackerKillingShavronneWithCrownOfThornsAddsSpecificMod","You will defeat Shavronne while holding Crown of Thorns.","","",1100505309,"",""
2317,"ProphecyQuestTrackerKillingGemlingLegionnaireWithEzomytePeakAddsSpecificMod","You will defeat the Gemling Legionnaires while holding Ezomyte Peak.","","",632354931,"",""
2318,"ProphecyQuestTrackerKillingGraviciusWithDeidbellAddsSpecificMod","You will defeat Gravicius while holding Deidbell.","","",3340853950,"",""
2319,"ProphecyQuestTrackerKillingDoedreWithChaliceOfHorrorsAddsSpecificMod","You will defeat Doedre while holding Chalice of Horrors.","","",1993878608,"",""
2320,"ProphecyQuestTrackerKillingCalafHeadstaverWithSpringleafAddsSpecificMod","You will defeat Calaf, Headstaver while holding Springleaf.","","",110712559,"",""
2321,"ProphecyQuestTrackerKillingChattersWithKaltenhaltAddsSpecificMod","You will defeat Chatters while holding Kaltenhalt.","","",3761969236,"",""
2322,"ProphecyQuestTrackerKillingHundredFootShadowWithScreamingEagleAddsSpecificMod","You will defeat The Hundred Foot Shadow while holding The Screaming Eagle.","","",2654173319,"",""
2323,"ProphecyQuestTrackerKillingHammerstormWithLimbsplitAddsSpecificMod","You will defeat Hammerstorm while holding Limbsplit.","","",39721984,"",""
2324,"ProphecyQuestTrackerKillingVaalOversoulWithDoomfletchAddsSpecificMod","You will defeat the Vaal Oversoul while holding Doomfletch.","","",4177486335,"",""
2325,"ProphecyQuestTrackerKillingKalFoxflyWithSilverbranchAddsSpecificMod","You will defeat Targa, Beast Poacher while holding Silverbranch.","","",620814869,"",""
2326,"ProphecyQuestTrackerKillingFidelitasWithStormCloudAddsSpecificMod","You will defeat Fidelitas while holding Storm Cloud.","","",2547896855,"",""
2327,"ProphecyQuestTrackerKillingSoulmournWithHrimnorsHymnAddsSpecificMod","You will defeat Soulmourn while holding Hrimnor's Hymn.","","",3207762575,"",""
2328,"ProphecyQuestTrackerKillingPietyWithReverberationRodAddsSpecificMod","You will defeat Piety while holding Reverberation Rod.","","",3426684740,"",""
2329,"ProphecyQuestTrackerKillingGeofriWithRealmshaperAddsSpecificMod","You will defeat Geofri while holding Realmshaper.","","",1933277386,"",""
2330,"ProphecyQuestTrackerKillingBoneQueenWithQueensDecreeAddsSpecificMod","You will defeat The Bone Queen while holding Queen's Decree.","","",1012597719,"",""
2331,"CreditsCreditsThirdParty","Third-Party Software Used","","",1055431509,"",""
2332,"ProphecyPathOfTheThaumaturgistCount1","You will defeat Shavronne's Students ({0}/{1})","","",3439891991,"",""
2333,"ProphecyPathOfTheThaumaturgistCount2","You will defeat Doedre's Followers ({0}/{1})","","",1905540866,"",""
2334,"ProphecyPathOfTheThaumaturgistCount3","You will defeat Maligaro's Acolytes ({0}/{1})","","",1373279573,"",""
2335,"ProphecyThaumaturgistFinal","You will defeat Malachai's Laureate.","","",2244486217,"",""
2336,"ProphecyPlaguemawAmbush","You will defeat the Plaguemaw's ambush ({0}/{1}).","","",1930885580,"",""
2337,"ProphecyWarbandFromExile","You will defeat the Warband ({0}/{1})","","",726737141,"",""
2338,"ProphecyExileFromStrongbox","You will defeat the Rogue Exile.","","",721661458,"",""
2339,"ProphecyBloodElemental","You will defeat the Fated Coagulate.","","",79825126,"",""
2340,"ProphecyNormalRevivesAsRare","You will defeat the revived adversary.","","",3282458444,"",""
2341,"ProphecyMonsterSpawnsMagicPack","You will defeat the slain foe's ambush ({0}/{1})","","",986689962,"",""
2342,"ProphecyDestroyTome","You will destroy the Whispering Tome.","","",2671497836,"",""
2343,"ProphecyEnchantmentDevice2ndUse1","You will defeat Izaro and the Divine Font will grant two enchantment opportunities.","","",595846243,"",""
2344,"ProphecyEnchantmentDevice2ndUse2","Prophecy fulfilled. The Divine Font will grant two enchantment opportunities.","","",590681217,"",""
2345,"ProphecyPopupSealCost","Seal Cost:","","",3305809116,"",""
2346,"ProphecyPopupSeekCost","Seek Cost:","","",3850081354,"",""
2347,"ProphecyQuestTrackerInvadingMonster","You will defeat a very powerful invading monster.","","",3497374743,"",""
2348,"OptionsChannelCountLow","Low","","",2209818725,"",""
2349,"OptionsChannelCountMedium","Medium","","",69751761,"",""
2350,"OptionsChannelCountHigh","High","","",1589649542,"",""
2351,"OptionsChannelCount","Channel Count","","",3034251041,"",""
2352,"InsaneWorldArea1","Maw of Madness","","",1480993744,"",""
2353,"InsaneWorldArea2","Brink of the Void","","",2860830526,"",""
2354,"InsaneWorldArea3","Sea of Souls","","",2470232000,"",""
2355,"InsaneWorldArea4","Hedge Maze Sewers","","",815134975,"",""
2356,"InsaneWorldArea5","The Coves","","",1351329669,"",""
2357,"InsaneWorldArea6","Chamber of Sins (Level 3)","","",3134702027,"",""
2358,"InsaneWorldArea7","The Pens","","",1177902761,"",""
2359,"InsaneWorldArea8","Merveil's Dream","","",3455036690,"",""
2360,"InsaneWorldArea9","The Ossuary","","",2834703701,"",""
2361,"InsaneWorldArea10","The Fishyards","","",292401917,"",""
2362,"InsaneDifficulty","Ruthless","","",3861717535,"",""
2363,"InsaneMessage1","You feel a cool breath caressing your neck...","","",3324850836,"",""
2364,"InsaneMessage2","You are being watched...","","",2497830494,"",""
2365,"InsaneMessage3","You have left something of great value in the dust...","","",3977677022,"",""
2366,"InsaneMessage4","Something moves in the shadows...","","",3328849492,"",""
2367,"InsaneMessage5","It is waiting for you... beyond the Forbidden Door... in the Place That Must Not Be Looked Upon.","","",2379524351,"",""
2368,"InsaneMessage6","You hear a sound in the distance.","","",1004824334,"",""
2369,"OptionsChannelCountRestart","You must restart Path of Exile in order for the sound channel count change to take effect.","","",4187149418,"",""
2370,"ProphecyFortuneTellerChest","You will find the Fortune Teller's chest.","","",2752859105,"",""
2371,"ItemDisplayStringDivinationCard","Divination Card","","",2395686376,"",""
2372,"ItemErrorNotMonolith","Target is not a Monolith.","","",892434524,"",""
2373,"AtlasScreenTitle","Atlas","","",690574449,"",""
2374,"ChatBoxTo","To","","",1020909756,"",""
2375,"ChatBoxFrom","From","","",3812176864,"",""
2376,"OptionsShowChatTimestamps","Show Timestamps In Chat","","",340048627,"",""
2377,"OptionsOpenFiltersFolderButton","Show Folder","","",364300586,"",""
2378,"OptionsOpenFiltersFolderButtonPopup","Click to open your filter file folder","","",213691089,"",""
2379,"CraftingWindowCraftWithBoundCurrencyButton","Bound Craft","","",4170562601,"",""
2380,"TutorialShiftAttack","You can hold {0} to attack without moving","You can hold <<xbox_button_lt>> to attack without moving","",3852876799,"",""
2381,"TutorialWeaponSwap","Press X to swap between weapon sets","","",3040313760,"",""
2382,"TutorialCTRLClick","<normal>{<n>{Ctrl + Left-Click}} to instantly transfer items between your stash and inventory","Press <<xbox_button_lt>> to instantly transfer items between your stash and inventory. Toggle <<xbox_button_rstick>> to see more information about items.","",880869726,"",""
2383,"TutorialUnsocket","You can right-click on a gem to remove it from your item.","You can press <<xbox_button_x>> on a socketed gem to remove it from your item.","",1009147156,"",""
2384,"EssenceCategoryClaw","Claw","","",2222414463,"",""
2385,"EssenceCategoryDagger","Dagger","","",3912339566,"",""
2386,"EssenceCategoryOneHandSword","One Handed Sword","","",3933030766,"",""
2387,"EssenceCategoryThrustingOneHandSword","Thrusting One Handed Sword","","",2731108060,"",""
2388,"EssenceCategoryOneHandAxe","One Handed Axe","","",3385754241,"",""
2389,"EssenceCategoryOneHandMace","One Handed Mace","","",228622500,"",""
2390,"EssenceCategorySceptre","Sceptre","","",2271770086,"",""
2391,"EssenceCategoryStaff","Staff","","",3078608405,"",""
2392,"EssenceCategoryTwoHandSword","Two Handed Sword","","",3981885218,"",""
2393,"EssenceCategoryTwoHandAxe","Two Handed Axe","","",1494357798,"",""
2394,"EssenceCategoryTwoHandMace","Two Handed Mace","","",991433454,"",""
2395,"EssenceCategoryWand","Wand","","",1799443275,"",""
2396,"EssenceCategoryBow","Bow","","",2014468490,"",""
2397,"EssenceCategoryQuiver","Quiver","","",701573534,"",""
2398,"EssenceCategoryAmulet","Amulet","","",351106503,"",""
2399,"EssenceCategoryRing","Ring","","",1543031600,"",""
2400,"EssenceCategoryBelt","Belt","","",2187532195,"",""
2401,"EssenceCategoryGloves","Gloves","","",1287317655,"",""
2402,"EssenceCategoryBoots","Boots","","",4096370058,"",""
2403,"EssenceCategoryBodyArmour","Body Armour","","",1868614201,"",""
2404,"EssenceCategoryHelmet","Helmet","","",4173700623,"",""
2405,"EssenceCategoryShield","Shield","","",2257866481,"",""
2406,"EssenceCategoryArmour","Armour","","",1109345079,"",""
