"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantics","Text","bool","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool","HASH32","BelongsActiveSkillsKey","Category","bool","bool","IsScalable","ContextFlags","[rid]"
7136,"affected_by_determination",1,"","",4,"","","","","","",9307338,[],"","","","",[],[]
7137,"affected_by_grace",1,"","",4,"","","","","","",1065380718,[],"","","","",[],[]
7138,"affected_by_discipline",1,"","",4,"","","","","","",141583448,[],"","","","",[],[]
7139,"affected_by_wrath",1,"","",4,"","","","","","",-1558871012,[],"","","","",[],[]
7140,"affected_by_anger",1,"","",4,"","","","","","",1664563957,[],"","","","",[],[]
7141,"affected_by_hatred",1,"","",4,"","","","","","",-318485284,[],"","","","",[],[]
7142,"affected_by_vitality",1,"","",4,"","","","","","",-265738983,[],"","","","",[],[]
7143,"affected_by_clarity",1,"","",4,"","","","","","",1231538285,[],"","","","",[],[]
7144,"affected_by_haste",1,"","",4,"","","","","","",-678757746,[],"","","","",[],[]
7145,"affected_by_purity_of_fire",1,"","",4,"","","","","","",-1861161060,[],"","","","",[],[]
7146,"affected_by_purity_of_ice",1,"","",4,"","","","","","",-1665810950,[],"","","","",[],[]
7147,"affected_by_purity_of_lightning",1,"","",4,"","","","","","",704525491,[],"","","","",[],[]
7148,"affected_by_purity_of_elements",1,"","",4,"","","","","","",-883769269,[],"","","","",[],[]
7149,"additional_physical_damage_reduction_%_while_affected_by_determination","","","",1,"","","","","","",-1182365578,[],"","","",1,[],[]
7150,"block_%_while_affected_by_determination","","","",1,"","","","","","",473022286,[],"","","",1,[],[]
7151,"extra_damage_taken_from_crit_+%_while_affected_by_determination","","","",1,"","","","","","",1391813324,[],"","","",1,[],[]
7152,"chance_to_evade_attacks_%_while_affected_by_grace","","","",1,"","","","","","",-44175752,[],"","","",1,[],[]
7153,"spell_suppression_chance_%_while_affected_by_grace","","","",1,"","","","","","",1280005760,[],"","","",1,[],[]
7154,"movement_speed_+%_while_affected_by_grace","","","",1,"","","","","","",-2057933385,[],"","","",1,[],[]
7155,"unaffected_by_vulnerability_while_affected_by_determination",1,"","",4,"","","","","","",-859170476,[],"","","","",[],[]
7156,"unaffected_by_enfeeble_while_affected_by_grace",1,"","",4,"","","","","","",-19528467,[],"","","","",[],[]
7157,"unaffected_by_temporal_chains_while_affected_by_haste","","","",4,"","","","","","",1937626476,[],"","","","",[],[]
7158,"unaffected_by_burning_ground_while_affected_by_purity_of_fire","","","",4,"","","","","","",508253736,[],"","","","",[],[]
7159,"unaffected_by_flammability_while_affected_by_purity_of_fire","","","",4,"","","","","","",-923735782,[],"","","","",[],[]
7160,"unaffected_by_chilled_ground_while_affected_by_purity_of_ice","","","",4,"","","","","","",-52848420,[],"","","","",[],[]
7161,"unaffected_by_frostbite_while_affected_by_purity_of_ice","","","",4,"","","","","","",1642718760,[],"","","","",[],[]
7162,"unaffected_by_shocked_ground_while_affected_by_purity_of_lightning","","","",4,"","","","","","",-133949334,[],"","","","",[],[]
7163,"unaffected_by_conductivity_while_affected_by_purity_of_lightning","","","",4,"","","","","","",756889794,[],"","","","",[],[]
7164,"unaffected_by_elemental_weakness_while_affected_by_purity_of_elements","","","",4,"","","","","","",892996293,[],"","","","",[],[]
7165,"reduce_enemy_cold_resistance_%_while_affected_by_hatred","","","",3,"","","","","","",-332700587,[],"","","",1,[],[]
7166,"reduce_enemy_fire_resistance_%_while_affected_by_anger","","","",3,"","","","","","",1154420827,[],"","","",1,[],[]
7167,"reduce_enemy_lightning_resistance_%_while_affected_by_wrath","","","",3,"","","","","","",-2666130,[],"","","",1,[],[]
7168,"energy_shield_regeneration_rate_per_minute_%_while_affected_by_discipline","","","",1,"","","","","","",-2135567701,[],"","","",1,[],[]
7169,"chance_to_block_spells_%_while_affected_by_discipline","","","",1,"","","","","","",-1541106852,[],"","","",1,[],[]
7170,"energy_shield_delay_-%_while_affected_by_discipline","","","",1,"","","","","","",21827313,[],"","","",1,[],[]
7171,"energy_shield_gain_per_target_hit_while_affected_by_discipline","","","",3,"","","","","","",674285254,[],"","","",1,[],[]
7172,"mana_leech_from_lightning_damage_permyriad_while_affected_by_wrath","","","",6,"","","","","","",1021177130,[],"","","",1,[],[]
7173,"physical_damage_%_to_add_as_lightning_damage_while_affected_by_wrath","","","",1,"","","","","","",-1790150216,[],"","","",1,[],[]
7174,"base_physical_damage_%_to_convert_to_lightning_while_affected_by_wrath","","","",1,"","","","","","",856759208,[],"","","",1,[],[]
7175,"virtual_non_skill_physical_damage_%_to_convert_to_fire","","","",1,"","",1,"","","",-66588015,[],"","","",1,[26],[]
7176,"virtual_non_skill_physical_damage_%_to_convert_to_cold","","","",1,"","",1,"","","",1246664143,[],"","","",1,[26],[]
7177,"virtual_non_skill_physical_damage_%_to_convert_to_lightning","","","",1,"","",1,"","","",848320285,[],"","","",1,[26],[]
7178,"virtual_non_skill_physical_damage_%_to_convert_to_chaos","","","",1,"","",1,"","","",532304493,[],"","","",1,[26],[]
7179,"virtual_non_skill_lightning_damage_%_to_convert_to_fire","","","",1,"","",1,"","","",922481708,[],"","","",1,[26],[]
7180,"virtual_non_skill_lightning_damage_%_to_convert_to_cold","","","",1,"","",1,"","","",2023089439,[],"","","",1,[26],[]
7181,"virtual_non_skill_lightning_damage_%_to_convert_to_chaos","","","",1,"","",1,"","","",1739206392,[],"","","",1,[26],[]
7182,"virtual_non_skill_cold_damage_%_to_convert_to_fire","","","",1,"","",1,"","","",196805082,[],"","","",1,[26],[]
7183,"virtual_non_skill_cold_damage_%_to_convert_to_chaos","","","",1,"","",1,"","","",116062467,[],"","","",1,[26],[]
7184,"virtual_non_skill_fire_damage_%_to_convert_to_chaos","","","",1,"","",1,"","","",635255444,[],"","","",1,[26],[]
7185,"base_physical_damage_%_to_convert_to_fire_while_affected_by_anger","","","",1,"","","","","","",974013553,[],"","","",1,[],[]
7186,"physical_damage_%_to_add_as_fire_damage_while_affected_by_anger","","","",1,"","","","","","",1446453764,[],"","","",1,[],[]
7187,"life_leech_from_fire_damage_permyriad_while_affected_by_anger","","","",6,"","","","","","",220076077,[],"","","",1,[],[]
7188,"minimum_added_cold_damage_while_affected_by_hatred","","","",3,"","","","","","",2107854655,[],"","","",1,[],[]
7189,"maximum_added_cold_damage_while_affected_by_hatred","","","",3,"","","","","","",1020415669,[],"","","",1,[],[]
7190,"base_physical_damage_%_to_convert_to_cold_while_affected_by_hatred","","","",1,"","","","","","",-1497421358,[],"","","",1,[],[]
7191,"additional_critical_strike_chance_permyriad_while_affected_by_hatred","","","",6,"","","","","","",-1780965312,[],"","","",1,[],[]
7192,"life_leech_from_any_damage_permyriad_while_affected_by_vitality","","","",6,"","","","","","",210651083,[],"","","",1,[],[]
7193,"life_regeneration_per_minute_while_affected_by_vitality","","","",3,"","","","","","",-974119813,[],"","","",1,[],[]
7194,"life_recovery_rate_+%_while_affected_by_vitality","","","",1,"","","","","","",-1620358279,[],"","","",1,[],[]
7195,"life_gain_per_target_hit_while_affected_by_vitality","","","",3,"","","","","","",817562608,[],"","","",1,[],[]
7196,"virtual_skill_total_mana_cost_+",1,"","",3,"","",1,"","",1,-859504000,[],"","","",1,[1],[]
7197,"skill_mana_cost_+_while_affected_by_clarity","","","",3,"","","","","","",-475558441,[],"","","",1,[],[]
7198,"damage_removed_from_mana_before_life_%_while_affected_by_clarity","","","",1,"","","","","","",769734748,[],"","","",1,[],[]
7199,"recover_10%_mana_on_skill_use_%_chance_while_affected_by_clarity","","","",1,"","","","","","",-1283514306,[],"","","",1,[],[]
7200,"maximum_mana_%_to_add_to_energy_shield_while_affected_by_clarity","","","",1,"","","","","","",1477974185,[],"","","",1,[],[]
7201,"spell_suppression_chance_%_while_affected_by_haste","","","",1,"","","","","","",-2060910763,[],"","","",1,[],[]
7202,"gain_onslaught_on_kill_ms_while_affected_by_haste","","","",3,"","","","","","",-2073475285,[],"","","",1,[],[]
7203,"gain_phasing_while_affected_by_haste","","","",4,"","","","","","",439975305,[],"","","","",[],[]
7204,"physical_damage_taken_%_as_fire_while_affected_by_purity_of_fire","","","",1,"","","","","","",1903801746,[],"","","",1,[],[]
7205,"physical_damage_taken_%_as_cold_while_affected_by_purity_of_ice","","","",1,"","","","","","",1795401151,[],"","","",1,[],[]
7206,"physical_damage_taken_%_as_lightning_while_affected_by_purity_of_lightning","","","",1,"","","","","","",800297046,[],"","","",1,[],[]
7207,"physical_damage_taken_%_as_fire_while_affected_by_purity_of_elements","","","",1,"","","","","","",-1233831246,[],"","","",1,[],[]
7208,"physical_damage_taken_%_as_cold_while_affected_by_purity_of_elements","","","",1,"","","","","","",1820403768,[],"","","",1,[],[]
7209,"physical_damage_taken_%_as_lightning_while_affected_by_purity_of_elements","","","",1,"","","","","","",-127669616,[],"","","",1,[],[]
7210,"immune_to_ignite_while_affected_by_purity_of_fire","","","",4,"","","","","","",-368072758,[],"","","","",[],[]
7211,"immune_to_freeze_while_affected_by_purity_of_ice","","","",4,"","","","","","",446747430,[],"","","","",[],[]
7212,"immune_to_shock_while_affected_by_purity_of_lightning","","","",4,"","","","","","",178664488,[],"","","","",[],[]
7213,"virtual_physical_damage_taken_%_as_fire","","","",1,"","",1,"","","",1425469006,[],"","","",1,[0],[]
7214,"virtual_physical_damage_taken_%_as_cold","","","",1,"","",1,"","","",-821227220,[],"","","",1,[0],[]
7215,"virtual_physical_damage_taken_%_as_lightning","","","",1,"","",1,"","","",1281037189,[],"","","",1,[0],[]
7216,"disable_rarity_epk",1,"","",4,"",1,"","","",1,2037373989,[],"","","","",[],[]
7217,"cannot_spawn_support_ghosts",1,"","",4,"","","","","","",-138709772,[],"","","","",[],[]
7218,"chance_to_gain_frenzy_charge_on_block_%","","","",1,"","","","","","",1865816334,[],16,"","",1,[],[]
7219,"spell_damage_+%_per_10_strength","","","",3,"","","","","","",-1619882797,[],"","","",1,[],[]
7220,"spell_damage_+%_per_16_dex","","","",3,"","","","","","",-467723699,[],"","","",1,[],[]
7221,"spell_damage_+%_per_16_strength","","","",3,"","","","","","",-1192703782,[],"","","",1,[],[]
7222,"spell_damage_+%_per_16_int","","","",3,"","","","","","",1663178101,[],"","","",1,[],[]
7223,"deal_no_non_elemental_damage","","","",4,"","","","","","",-706590894,[],"","","","",[],[]
7224,"cast_speed_+%_if_enemy_killed_recently","","","",1,"","","","","","",-907261892,[],"","","",1,[],[]
7225,"trigger_on_skill_use_%_if_you_have_a_spirit_charge",1,"","",1,"","","","","",1,-437631890,[],"",1,"",1,[],[]
7226,"map_force_private_seed_debug","","","",3,"","","","","","",-1748429689,[],"","","","",[],[]
7227,"active_skill_display_aegis_variation","","","",3,"","","","","",1,-1128424038,[],"","","","",[],[]
7228,"volatile_dead_number_of_corpses_to_consume",1,"","",3,"","",1,"","",1,922507123,[],"","","",1,[1],[]
7229,"unearth_additional_corpse_level","","","",3,"","","","","","",-1164065210,[],"","","",1,[],[]
7230,"unearth_corpse_level",1,"","",3,"","",1,"","",1,141677480,[],"","","",1,[1],[]
7231,"corpse_erruption_maximum_number_of_geyers",1,"","",3,"",1,1,"","",1,1245726674,[],"","","",1,[1],[]
7232,"base_number_of_effigies_allowed",1,"","",3,"","","","","",1,328795846,[],"","","",1,[],[]
7233,"visual_attached_elder_tentacles",1,"","",3,"",1,"","","",1,-378170726,[],"","","",1,[],[]
7234,"map_elder_influence_additional_packs_of_elder_monsters",1,"","",3,"","","","","","",-1910242524,[],"","","",1,[],[]
7235,"bone_lance_damage_+%",1,"","",1,"","","","","","",-894383590,"[""unearth"",""unearth_channelled""]","","","",1,[],[]
7236,"corpse_eruption_damage_+%",1,"","",1,"","","","","","",662386239,"[""cremation"",""cremation_alt_x"",""cremation_alt_y""]","","","",1,[],[]
7237,"volatile_dead_damage_+%",1,"","",1,"","","","","","",-991912072,"[""volatile_dead"",""volatile_dead_alt_x"",""volatile_dead_alt_y""]","","","",1,[],[]
7238,"corpse_warp_damage_+%",1,"","",1,"","","","","","",-954595768,"[""bodyswap"",""bodyswap_alt_x"",""bodyswap_alt_y"",""bodyswap_triggered""]","","","",1,[],[]
7239,"bone_lance_cast_speed_+%",1,"","",1,"","","","","","",673555503,"[""unearth"",""unearth_channelled""]","","","",1,[],[]
7240,"corpse_eruption_cast_speed_+%",1,"","",1,"","","","","","",1140137721,"[""cremation"",""cremation_alt_x"",""cremation_alt_y""]","","","",1,[],[]
7241,"volatile_dead_cast_speed_+%",1,"","",1,"","","","","","",-962428806,"[""volatile_dead"",""volatile_dead_alt_x"",""volatile_dead_alt_y""]","","","",1,[],[]
7242,"corpse_warp_cast_speed_+%",1,"","",1,"","","","","","",754597030,"[""bodyswap"",""bodyswap_alt_x"",""bodyswap_alt_y"",""bodyswap_triggered""]","","","",1,[],[]
7243,"display_attack_block_chance","","","",4,"","",1,"","",1,1224067471,[],"","","","",[0],[]
7244,"display_spell_block_chance","","","",4,"","",1,"","",1,-109921801,[],"","","","",[0],[]
7245,"minimum_added_chaos_damage_taken",1,"","",3,"","","","","",1,180196678,[],"","","",1,[],[]
7246,"maximum_added_chaos_damage_taken",1,"","",3,"","","","","",1,557356576,[],"","","",1,[],[]
7247,"chance_to_be_maimed_when_hit_%",1,"","",1,"","","","","",1,735275175,[],"","","",1,[],[]
7248,"energy_shield_gained_on_spell_hit",1,"","",3,"","",1,"","",1,-1791752004,[],"","","",1,[3],[]
7249,"monster_spirit_charges_are_infinite","","","",4,"","","","","","",-901038613,[],"","","","",[],[]
7250,"gain_spirit_charge_on_kill_%_chance","","","",1,"","","","","","",-1874325076,[],"","","",1,[],[]
7251,"gain_%_life_when_spirit_charge_expires_or_consumed","","","",1,"","","","","","",501644590,[],"","","",1,[],[]
7252,"local_display_trigger_level_x_spirit_burst_on_skill_use_if_have_spirit_charge","",1,"",3,"","","","","","",377287426,[],"","","","",[],[]
7253,"maximum_spirit_charges_per_abyss_jewel_equipped","","","",3,"","","","","","",-1392290031,[],"","","",1,[],[]
7254,"local_display_socketed_gems_supported_by_level_x_elemental_penetration","",1,"",3,"","","","","","",-1253065118,[],"","","","",[],[]
7255,"skill_used_by_mirage_archer","","","",4,"",1,1,"","",1,-1910119626,[],"","","","",[1],[]
7256,"support_mirage_archer_attack_speed_+%_final","","","",1,"","","","","",1,-1995315431,[],"","","",1,[],[]
7257,"virtual_maximum_spirit_charges",1,"","",3,"","",1,"","",1,1086984931,[],"","","",1,[0],[]
7258,"gain_debilitating_presence_ms_on_kill_vs_rare_or_unique_enemy","","","",3,"","","","","","",-1727886520,[],"","","",1,[],[]
7259,"cast_speed_+%_from_grasping_tentacles",1,"","",1,"","","","","",1,200821564,[],"","","",1,[],[]
7260,"charge_elder_art_variation",1,"","",4,"","","","","","",-92802586,[],"","","","",[],[]
7261,"virtual_projectile_additional_height_offset","","","",3,"",1,1,"","",1,373557581,[],"","","",1,[32],[]
7262,"local_display_trigger_level_20_shade_form_on_skill_use_%","",1,"",3,"","","","","","",590480592,[],"","","","",[],[]
7263,"mirage_archer_projectile_additional_height_offset","","","",3,"",1,"","","",1,399407337,[],"","","",1,[],[]
7264,"minimum_added_physical_damage_per_endurance_charge",1,"","",3,"","","","","",1,795734976,[],"","","",1,[],[]
7265,"maximum_added_physical_damage_per_endurance_charge",1,"","",3,"","","","","",1,1467000717,[],"","","",1,[],[]
7266,"chaos_damage_resistance_%_per_endurance_charge","","","",1,"","","","","","",-1520272265,[],10,"","",1,[],[]
7267,"elemental_damage_taken_from_hits_+%_per_endurance_charge","","","",1,"","","","","","",-1227633315,[],"","","",1,[],[]
7268,"physical_damage_reduction_rating_per_endurance_charge","","","",3,"","","","","","",792722484,[],"","","",1,[],[]
7269,"fire_damage_taken_per_minute_per_endurance_charge_if_you_have_been_hit_recently","","","",3,"","","","","","",1103690435,[],"","","",1,[],[]
7270,"minimum_added_lightning_damage_to_spells_per_power_charge",1,"","",3,"","","","","",1,-1974100636,[],"","","",1,[],[]
7271,"maximum_added_lightning_damage_to_spells_per_power_charge",1,"","",3,"","","","","",1,2086720451,[],"","","",1,[],[]
7272,"additional_spell_block_%_per_power_charge","","","",1,"","","","","","",-260696128,[],11,"","",1,[],[]
7273,"lightning_damage_taken_per_minute_per_power_charge_if_have_crit_recently","","","",3,"","","","","","",1188959179,[],"","","",1,[],[]
7274,"avoid_elemental_damage_%_per_frenzy_charge","","","",1,"","","","","","",-1338165829,[],"","","",1,[],[]
7275,"life_leech_from_attack_damage_permyriad_per_frenzy_charge","","","",6,"","","","","","",-884122608,[],"","","",1,[],[]
7276,"cold_damage_taken_per_minute_per_frenzy_charge_while_moving","","","",3,"","","","","","",-257886078,[],"","","",1,[],[]
7277,"raise_spectre_mana_cost_+%",1,"","",1,"","","","","","",-417748567,"[""raise_spectre"",""raise_spectre_alt_x"",""raise_spectre_alt_y""]","","","",1,[],[]
7278,"map_packs_have_tentacle_minions",1,"","",3,"","","","","","",536060184,[],"","","",1,[],[]
7279,"map_elder_influence_spawn_daemon",1,"","",4,"","","","","","",909395606,[],"","","","",[],[]
7280,"monster_has_oni_goroshi",1,"","",4,"",1,"","","",1,1360564911,[],"","","","",[],[]
7281,"skill_user_maximum_life","","","",3,"","",1,"","","",1314702784,[],"","","",1,[1],[]
7282,"local_display_grant_level_x_petrification_statue","",1,"",3,"","","","","","",1533164013,[],"","","","",[],[]
7283,"chest_display_guarded_by_dario","","","",4,"",1,"","","",1,361153337,[],"","","","",[],[]
7284,"base_physical_damage_over_time_taken_+%",1,"","",1,"","","","","",1,1268074135,[],11,"","",1,[],[]
7285,"ground_spores_art_variation",1,"","",3,"",1,"","","",1,-1272801794,[],"","","","",[],[]
7286,"move_daemon_use_random_direction","","","",4,"","","","","","",-735757977,[],"","","","",[],[]
7287,"disable_skill_if_weapon_not_bow",1,"","",4,"",1,"","","",1,-270665894,[],"","","","",[],[]
