"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
410,"new_punishment_buff","You deal more Melee Damage and have increased Attack Speed","","","Punisher","[3021,70]",1,3,"","","",1,30,408,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3021,70]",[],"","","","","","",[],"",[],""
411,"totem_placement_buff","",1,"","",[553],"",3,"","","","",30,0,1,"",17,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[553],[],"","","","","","",[],"",[],""
412,"new_arctic_armour","You are immune to being Frozen. While stationary, you take less fire and physical damage. ","",1,"Arctic Armour",[4915],1,2,"","","",1,30,412,1,"",1,"",1,1,"",0,"","","",1,"","",4,"",1,0,[],"","",[],"",[],[],[4915],[],"","","","","","",[],"",[],""
413,"new_arctic_armour_stationary","",1,"","","[3060,3061]",1,3,"","","","",30,0,1,"",1,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3060,3061]",[],"","","","","","",[],"",[],""
414,"unique_flask_lions_roar","You deal more Melee Physical Damage and Knock enemies back","","","Lion's Roar",[2747],"",3,"","","","",30,411,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[2747],[],"","","","","","",[],"",[],""
415,"revenant_revive_possessed","",1,"","",[],"",3,"","","","",30,409,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
416,"revenant_revive_explode","",1,"","",[],"",3,"","","","",30,410,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
417,"unique_flask_chaos_damage_damages_es","Chaos damage does not bypass Energy Shield","","","Coruscating Elixir",[1200],1,3,"","","",1,30,366,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1200],[],"","","","","","",[],"",[],""
418,"unique_flask_es_regen","",1,"","Coruscating Elixir",[1051],1,3,"","","",1,30,0,1,"",17,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1051],[],"","","","","","",[],"",[],""
419,"blood_rage_xandro","Life degeneration, life leech, increased rate of attack. You gain Frenzy charges for killing enemies","","","Blood Rage","[70,3088,2561,3054,351]",1,2,"","","",1,30,13,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,3088,2561,3054,351]",[],"","","","","","",[],"",[],""
420,"malachai_invulnerable","",1,"","Invulnerable","[140,700,864,744]",1,2,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[140,700,864,744]",[],"","","","","","",[],"",[],""
421,"piety_ally_beam","You are taking Lightning Damage from a Lightning Beam skill.","","","Piety Beam",[1978],1,1,"","","",1,30,277,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[],"",[],""
422,"exploding_storm_buff","",1,"","",[],1,3,"","","",1,30,416,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
423,"diamond_storm","You always deal Critical Strikes.","","","Stinging Tempest","[347,11]",1,3,"","","",1,30,417,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[347,11]",[],"","","","","","",[],"",[],""
424,"uber_diamond_storm","You always deal Critical Strikes.","","","Scathing Tempest","[347,1060,11]",1,3,"","","",1,30,417,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[347,1060,11]",[],"","","","","","",[],"",[],""
425,"replenishing_storm","You are regenerating Life and Mana.","","","Restorative Tempest","[129,450]",1,3,"","","",1,30,418,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[129,450]",[],"","","","","","",[],"",[],""
426,"echoing_storm","Your skills are repeated.","","","Echoing Tempest","[1882,1883,214]",1,3,"","","",1,30,419,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[1882,1883,214]",[],"","","","","","",[],"",[],""
427,"divine_storm","You cannot be Damaged.","","","Divine Tempest",[140],1,3,"","","",1,30,108,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],[140],[],"","","","","","",[],"",[],""
428,"rarity_storm","You have increased Item Rarity and Quantity.","","","Shining Tempest","[10,11,153,151]",1,3,"","","",1,30,420,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[10,11,153,151]",[],"","","","","","",[],"",[],""
429,"uber_rarity_storm","You have increased Item Rarity and Quantity.","","","Radiating Tempest","[10,11,153,151]",1,3,"","","",1,30,420,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[10,11,153,151]",[],"","","","","","",[],"",[],""
430,"massive_storm","Your Damage and Size are increased, and you take reduced Damage.","","","Enlarging Tempest","[716,476,24,11]",1,3,"","","",1,30,421,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[716,476,24,11]",[],"","","","","","",[],"",[],""
431,"tiny_storm","Your Damage and Size are reduced, and you take increased Damage.","","","Shrinking Tempest","[716,476,24]",1,3,"","","",1,30,422,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[716,476,24]",[],"","","","","","",[],"",[],""
432,"fire_damage_storm","A portion of your Physical Damage is gained as Fire Damage, you always Ignite, and you deal increased Fire Damage.","","","Seething Tempest","[446,42,610,151]",1,3,"","","",1,30,423,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[446,42,610,151]",[],"","","","","","",[],"",[],""
433,"cold_damage_storm","A portion of your Physical Damage is gained as Cold Damage, you always Freeze, and you deal increased Cold Damage.","","","Shivering Tempest","[447,49,454,201,151]",1,3,"","","",1,30,424,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[447,49,454,201,151]",[],"","","","","","",[],"",[],""
434,"lightning_damage_storm","A portion of your Physical Damage is gained as Lightning Damage, you always Shock, and you deal increased Lightning Damage.","","","Galvanizing Tempest","[448,56,658,151]",1,3,"","","",1,30,425,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[448,56,658,151]",[],"","","","","","",[],"",[],""
435,"smoke_trail_storm","Smoke shrouds you.","","","Obscuring Tempest",[],1,3,"","","",1,30,426,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],[],[],"","","","","","",[],"",[],""
436,"corpse_devour_storm","Nearby corpses are devoured to heal you.","","","Devouring Tempest",[],1,3,"","","",1,30,427,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],[],[],"","","","","","",[],"",[],""
437,"projectile_nova_storm","You gain four additional projectiles, and you fire your projectiles in a nova. You have increased area of effect.","","","Sharding Tempest","[1776,173,433]",1,3,"","","",1,30,428,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[1776,173,433]",[],"","","","","","",[],"",[],""
438,"veil_storm","Your Elemental Resistances are Zero, and your Light radius is reduced.","","","Veiling Tempest","[2001,1209]",1,3,"","","",1,30,429,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[2001,1209]",[],"","","","","","",[],"",[],""
439,"voltaxic_storm","A portion of your Damage is Converted to Chaos Damage.","","","Abyssal Tempest","[1480,1481,1482,484,151]",1,3,"","","",1,30,430,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[1480,1481,1482,484,151]",[],"","","","","","",[],"",[],""
440,"phasing_storm","You have Phasing, allowing you to move through enemies. You have a chance to avoid damage.","","","Ethereal Tempest","[1851,7385]",1,3,"","","",1,30,431,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[1851,7385]",[],"","","","","","",[],"",[],""
441,"corrupted_drops_storm","Items you find are Corrupted.","","","Corrupting Tempest","[3145,3148]",1,3,"","","",1,30,432,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[3145,3148]",[],"","","","","","",[],"",[],""
442,"drop_as_sell_price_storm","Non-Unique Items you find, excluding Currency, Gems and Maps drop as their sell price.","","","Transmogrifying Tempest","[3146,3149,151]",1,3,"","","",1,30,433,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[3146,3149,151]",[],"","","","","","",[],"",[],""
443,"quality_drops_storm","Items you find have Quality.","","","Refining Tempest","[3147,3150]",1,3,"","","",1,30,434,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[3147,3150]",[],"","","","","","",[],"",[],""
444,"identify_items_storm","Items you find are Identified.","","","Revealing Tempest","[3270,3269]",1,3,"","","",1,30,435,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[3270,3269]",[],"","","","","","",[],"",[],""
445,"arcane_storm","You have increased Elemental Damage and Cast Speed. You gain 10 life over one second when you cast a spell.","","","Arcane Tempest","[485,216,2013]",1,3,"","","",1,30,436,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[485,216,2013]",[],"","","","","","",[],"",[],""
446,"status_immunity_storm","You cannot be Chilled, Frozen, Ignited or Shocked. You have additional Elemental Resistances and maximum Elemental Resistances.","","","Resisting Tempest","[191,190,192,193,141,946]",1,3,"","","",1,30,437,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],"[191,190,192,193,141,946]",[],"","","","","","",[],"",[],""
447,"ground_spore_damage","","","","Malachai Spores",[353],1,3,"","","","",30,3,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
448,"flask_bonus_item_rarity","You have increased Rarity of Items Found while this flask is in effect",1,"","Item Rarity",[153],1,3,"","","","",30,0,1,"",4,"",1,"","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[],"",[],""
449,"map_boss_duet_enrage","",1,"","","[476,70,216,24,716]",1,3,"","","","",30,454,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[476,70,216,24,716]",[],"","","","","","",[],"",[],""
450,"ground_spores","You are taking Physical Damage while standing in Ground Spores","","","Ground Spores",[353],1,3,"","","","",30,455,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
451,"new_phase_run","You have Phasing, allowing you to move through enemies, move faster, are less visible to enemies and deal more Melee Physical Damage. ","","","Phase Run","[1851,177,634,12377,5815]",1,2,"","","","",30,458,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[1851,177,634,12377,5815]",[],"","","","","","",[],"",[],""
452,"new_phase_run_damage","You deal more Melee Physical Damage. ","","","Phase Run Damage",[634],1,2,"","","","",30,459,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[634],[],"","","","","","",[],"",[],""
453,"tempest_soul_eater","You have Soul Eater.","","","Consuming Tempest",[],1,1,"","","",1,30,438,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[19452],[],[],"","","","","","",[],"",[],""
454,"static_tether","","","","Static Tether",[],1,1,"","","",1,30,461,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
455,"flask_bonus_mana_regeneration_rate","",1,"","",[130],1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[130],[],"","","","","","",[],"",[],""
456,"flask_bonus_flask_charge_recovery","",1,"","",[400],1,3,"","","","",30,0,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[400],[],"","","","","","",[],"",[],""
457,"frost_bomb","You have reduced regeneration of life","","","Frost Bomb","[2398,8132,138]",1,3,"","","",1,30,465,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2398,8132,138]",[],"","","","","","",[],"",[],""
458,"lightning_bomb","You have reduced resistances to lightning damage and life regeneration.","","","Lightning Bomb","[2398,8132,138]",1,3,"","","",1,30,466,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2398,8132,138]",[],"","","","","","",[],"",[],""
459,"borrowed_power_lightning_aura","","","","Borrowed Power",[4089],"",3,"","","","",30,5,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[4089],[],"","","","","","",[],"",[],""
460,"disable_weapons_buff","Your weapons are disabled.","","","Dancing Dervish",[],1,3,"","","","",30,554,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],"[3313,1748]",[],[],"","","","","","",[],"",[],""
461,"sawblade_damage","",1,"","Death Rhoomba","[2561,3054]",1,3,"","","","",30,478,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3054]",[],"","","","","","",[],"",[],""
462,"usemax_mana_regen","You are Regenerating Mana","","","Mana Regeneration",[131],1,3,"","","",1,30,165,1,"",1,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[131],[],"","","","","","",[],"",[],""
463,"righteous_lightning","You deal lightning damage to those around you, while draining your mana.","","","Righteous Lightning","[3339,1075,553]",1,2,"","","",1,30,475,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3339,1075,553]",[],"","","","","","",[],"",[],""
464,"righteous_lightning_aura","You are taking lightning damage from being near an enemy using Righteous Lightning","","","Righteous Lightning",[1978],"",3,"","","","",30,476,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1978],[],"","","","","","",[],"",[],""
465,"life_leech_damage","You are taking chaos damage from your opponent's Life Leech",1,"","Life Leech Damage",[452],1,1,"","","",1,30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
466,"enchantment_added_fire_damage","",1,"","","[43,44]","",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[43,44]",[],"","","","","","",[],"",[],""
467,"talisman_monster","",1,"","Talisman",[],"",3,"","","","",30,477,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
468,"caustic_cloud","You are taking Chaos Damage from standing in Caustic Ground","","","Caustic Ground","[452,6512]",1,3,"","","","",30,12,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[452,6512]",[],"","","","","","",[],"",[],""
469,"caustic_cloud_sanctum","You are taking Chaos Damage from standing in Caustic Ground","","","Caustic Ground","[452,17034]",1,3,"","","","",30,12,"","",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[6512],"[452,17034]",[],"","","","","","",[],"",[],""
470,"enchantment_reduced_mana_cost","",1,"","",[213],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[213],[],"","","","","","",[],"",[],""
471,"enchantment_stun_avoid","",1,"","",[6075],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[6075],[],"","","","","","",[],"",[],""
472,"enchantment_attack_and_cast_speed","",1,"","","[70,216]","",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[],"",[],""
473,"enchantment_added_cold_damage","",1,"","","[50,51]","",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[50,51]",[],"","","","","","",[],"",[],""
474,"enchantment_life_leech","",1,"","",[105],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[105],[],"","","","","","",[],"",[],""
475,"enchantment_life_regen","",1,"","",[450],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[450],[],"","","","","","",[],"",[],""
476,"attack_speed_when_hit","",1,"","",[70],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[],"",[],""
477,"negate_move_speed_increase","",1,"","",[177],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
478,"berserker_life_and_mana_leech","",1,"","","[105,106]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[105,106]",[],"","","","","","",[],"",[],""
479,"added_fire_damage","You deal a percentage of your Physical Damage as additional Fire Damage",1,"","Fire Damage",[446],1,3,"","","","",30,333,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
480,"attack_and_cast_speed","You have increased Attack and Cast Speeds",1,"","Attack and Cast Speed","[70,216]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[],"",[],""
481,"physical_damage_stacking","You have increased Physical Damage and Block Chance","","","Violent Retaliation",[],1,3,1,"","",1,30,517,1,1,17,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
482,"block_chance","You have additional Block Chance",1,"","",[1080],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[1080],[],"","","","","","",[],"",[],""
483,"damage","You have increased Physical Damage",1,"","",[24],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
484,"taunted_special","",1,"","","[476,542,4759]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[476,542,4759]",[],"","","","","","",[],"",[],""
485,"movement_speed","You have increased Movement Speed from a Champion","","","Inspirational",[177],1,3,"","","",1,30,479,1,1,1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
486,"scion_movement_speed","You have increased Movement Speed from an Ascendant","","","Inspirational",[177],1,3,"","","",1,30,479,1,1,1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
487,"siphon_damage","You are taking Chaos Damage Over Time","","","Essence Drain",[452],1,8,"","","",1,30,483,1,"",2,"",1,1,"",0,"","SiphonDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
488,"contagion","You are taking Chaos Damage Over Time","","","Contagion",[452],1,8,"","","",1,30,480,1,"",2,"",1,1,"",0,"","ContagionDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
489,"hinder","Your Movement Speed is reduced","","","Hinder","[177,4483]",1,3,"","","",1,30,485,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,4483]",[],"","","","","","",[],"",[],""
490,"withered","You are taking increased Chaos Damage","","","Withered","[3420,15431]",1,1,1,"","",1,30,487,1,1,2,"",1,1,"",15,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[3420,15431]",[],"","","","","","",[],"",[],""
491,"siphon_leech","You are regenerating life from Essence Drain","","","Essence Drain Regeneration",[125],1,1,1,"","",1,30,483,1,1,17,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[125],[],"","","","","","",[],"",[],""
492,"warcry_damage_added_as_mana","A percentage of the Damage you take is added as Mana",1,"","Warcry Damage to Mana",[1072],1,3,"","","",1,30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1072],[],"","","","","","",[],"",[],""
