"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
2724,"Str4b_Gameplay_A2_33","I shall grant you mercy.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_33.ogg","",10000,0
2725,"Str4b_Gameplay_A2_34","Rest now.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_34.ogg","",10000,0
2726,"Str4b_Gameplay_A2_35","How does anyone live in this forsaken wasteland?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_35.ogg","",10000,0
2727,"Str4b_Gameplay_A2_36","More foul magics!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_36.ogg","",10000,0
2728,"Str4b_Gameplay_A2_37","Now for the necromancer!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_37.ogg","",10000,0
2729,"Str4b_Gameplay_A2_38","Now for the bone creature!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_38.ogg","",10000,0
2730,"Str4b_Gameplay_A2_39","Join the dead, you so defiled.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_39.ogg","",10000,0
2731,"Str4b_Gameplay_A2_40","These tusks are what I seek.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_40.ogg","",10000,0
2732,"Str4b_Gameplay_A2_41","I will show them how a true warrior fights.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_41.ogg","",10000,0
2733,"Str4b_Gameplay_A2_42","This place is ancient, yet something stirs within...","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_42.ogg","",10000,0
2734,"Str4b_Gameplay_A2_43","This valley was not carved by the hands of men.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_43.ogg","",10000,0
2735,"Str4b_Gameplay_A2_44","The First Ones cannot help me here.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_44.ogg","",10000,0
2736,"Str4b_Gameplay_A2_45","What is this place?","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_45.ogg","",10000,0
2737,"Str4b_Gameplay_A2_46","It's enormous!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_46.ogg","",10000,0
2738,"Str4b_Gameplay_A2_47","The bigger they are, the harder they fall.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_47.ogg","",10000,0
2739,"Str4b_Gameplay_A2_48","Time to make my escape.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_48.ogg","",10000,0
2740,"Str4b_Gameplay_A2_49","Another closed gate? Let's see what the Ardura have to say.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_49.ogg","",10000,0
2741,"Str4b_Gameplay_A2_50","That's everything. I must talk to Zarka.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_50.ogg","",10000,0
2742,"Str4b_Gameplay_A2_51","Thank you. I am honoured.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_51.ogg","",10000,0
2743,"Str4b_Gameplay_A2_52","By Farrul's roar, open the way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_52.ogg","",10000,0
2744,"Str4b_Gameplay_A2_53","Let the pursuit continue.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_53.ogg","",10000,0
2745,"Str4b_Gameplay_A2_54","I pray I am not too late.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_54.ogg","",10000,0
2746,"Str4b_Gameplay_A2_55","Where is the Beast!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_55.ogg","",10000,0
2747,"Str4b_Gameplay_A2_56","Enough tricks! They won't get away this time!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_56.ogg","",10000,0
2748,"Str4b_Gameplay_A2_57","My life has been a forge. I am ready for war.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_57.ogg","",10000,0
2749,"Str4b_Gameplay_A2_58","I will end this or die fighting!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_58.ogg","",10000,0
2750,"Str4b_Gameplay_A2_59","For the First Ones!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_59.ogg","",10000,0
2751,"Str4b_Gameplay_A2_60","I can sense it. The Beast is near.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_60.ogg","",10000,0
2752,"Str4b_Gameplay_A2_61_A","Agreed!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_61_A.ogg","",10000,0
2753,"Str4b_Gameplay_A2_61_B","Then they shall sing of my victory!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_61_B.ogg","",10000,0
2754,"Str4b_Gameplay_A2_61_C","This is not how respect is earned!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_61_C.ogg","",10000,0
2755,"Str4b_Gameplay_A2_62","You fought well, Faridun. A shame you did it with stolen strength.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_62.ogg","",10000,0
2756,"Str4b_Gameplay_A2_63","Asala!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_63.ogg","",10000,0
2757,"Str4b_Gameplay_A2_64","We've done it. We've survived.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_64.ogg","",10000,0
2758,"Str4b_Gameplay_A2_65","I don't know much of your history. But all I see is a good man.","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Gameplay/Warrior_Gameplay_A2_65.ogg","",10000,0
2759,"Str4b_BoneShatterStunned_01","No chance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_01_01.ogg","",10000,200000
2760,"Str4b_BoneShatterStunned_02","No chance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_01_02.ogg","",10000,200000
2761,"Str4b_BoneShatterStunned_03","No chance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_01_03.ogg","",10000,200000
2762,"Str4b_BoneShatterStunned_04","No chance!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_01_04.ogg","",10000,200000
2763,"Str4b_BoneShatterStunned_05","Weak!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_02_01.ogg","",10000,200000
2764,"Str4b_BoneShatterStunned_06","Weak!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_02_02.ogg","",10000,200000
2765,"Str4b_BoneShatterStunned_07","Weak!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_02_03.ogg","",10000,200000
2766,"Str4b_BoneShatterStunned_08","Weak!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_BoneShatterStunned_02_04.ogg","",10000,200000
2767,"Str4b_Earthquake_01","You'll see!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_01_01.ogg","",10000,200000
2768,"Str4b_Earthquake_02","You'll see!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_01_02.ogg","",10000,200000
2769,"Str4b_Earthquake_03","You'll see!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_01_03.ogg","",10000,200000
2770,"Str4b_Earthquake_04","You'll see!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_01_04.ogg","",10000,200000
2771,"Str4b_Earthquake_05","Just wait!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_02_01.ogg","",10000,200000
2772,"Str4b_Earthquake_06","Just wait!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_02_02.ogg","",10000,200000
2773,"Str4b_Earthquake_07","Just wait!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_02_03.ogg","",10000,200000
2774,"Str4b_Earthquake_08","Just wait!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthquake_02_04.ogg","",10000,200000
2775,"Str4b_ShockwaveTotem_01","Crush them!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_01_01.ogg","",10000,200000
2776,"Str4b_ShockwaveTotem_02","Crush them!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_01_02.ogg","",10000,200000
2777,"Str4b_ShockwaveTotem_03","Crush them!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_01_03.ogg","",10000,200000
2778,"Str4b_ShockwaveTotem_04","Crush them!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_01_04.ogg","",10000,200000
2779,"Str4b_ShockwaveTotem_05","Destruction!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_02_01.ogg","",10000,200000
2780,"Str4b_ShockwaveTotem_06","Destruction!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_02_02.ogg","",10000,200000
2781,"Str4b_ShockwaveTotem_07","Destruction!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShockwaveTotem_02_03.ogg","",10000,200000
2782,"Str4b_ShieldCharge_01","Forward!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_01_01.ogg","",10000,200000
2783,"Str4b_ShieldCharge_02","Forward!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_01_02.ogg","",10000,200000
2784,"Str4b_ShieldCharge_03","Forward!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_01_03.ogg","",10000,200000
2785,"Str4b_ShieldCharge_04","Forward!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_01_04.ogg","",10000,200000
2786,"Str4b_ShieldCharge_05","Charge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_02_01.ogg","",10000,200000
2787,"Str4b_ShieldCharge_06","Charge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_02_02.ogg","",10000,200000
2788,"Str4b_ShieldCharge_07","Charge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_02_03.ogg","",10000,200000
2789,"Str4b_ShieldCharge_08","Charge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldCharge_02_04.ogg","",10000,200000
2790,"Str4b_ShieldChargeKnockdown_01","Out of the way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_01_01.ogg","",10000,200000
2791,"Str4b_ShieldChargeKnockdown_02","Out of the way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_01_02.ogg","",10000,200000
2792,"Str4b_ShieldChargeKnockdown_03","Out of the way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_01_03.ogg","",10000,200000
2793,"Str4b_ShieldChargeKnockdown_04","Out of the way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_01_04.ogg","",10000,200000
2794,"Str4b_ShieldChargeKnockdown_05","Move!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_02_01.ogg","",10000,200000
2795,"Str4b_ShieldChargeKnockdown_06","Move!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_02_02.ogg","",10000,200000
2796,"Str4b_ShieldChargeKnockdown_07","Move!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_02_03.ogg","",10000,200000
2797,"Str4b_ShieldChargeKnockdown_08","Move!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldChargeKnockdown_02_04.ogg","",10000,200000
2798,"Str4b_EarthShatter_01","Split the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_EarthShatter_01_01.ogg","",10000,200000
2799,"Str4b_EarthShatter_02","Split the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_EarthShatter_01_02.ogg","",10000,200000
2800,"Str4b_EarthShatter_03","Split the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_EarthShatter_01_03.ogg","",10000,200000
2801,"Str4b_EarthShatter_04","Split the earth!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_EarthShatter_01_04.ogg","",10000,200000
2802,"Str4b_EarthShatter_05","Shatter and break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthshatter_02_01.ogg","",10000,200000
2803,"Str4b_EarthShatter_06","Shatter and break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthshatter_02_02.ogg","",10000,200000
2804,"Str4b_EarthShatter_07","Shatter and break!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Earthshatter_02_03.ogg","",10000,200000
2805,"Str4b_ShieldDrumBreak_01","Come get me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_01_01.ogg","",10000,200000
2806,"Str4b_ShieldDrumBreak_02","Come get me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_01_02.ogg","",10000,200000
2807,"Str4b_ShieldDrumBreak_03","Come get me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_01_03.ogg","",10000,200000
2808,"Str4b_ShieldDrumBreak_04","Come get me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_01_04.ogg","",10000,200000
2809,"Str4b_ShieldDrumBreak_05","Try it!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_02_01.ogg","",10000,200000
2810,"Str4b_ShieldDrumBreak_06","Try it!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_02_02.ogg","",10000,200000
2811,"Str4b_ShieldDrumBreak_07","Just try it!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_02_03.ogg","",10000,200000
2812,"Str4b_ShieldDrumBreak_08","Just try it!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_02_04.ogg","",10000,200000
2813,"Str4b_ShieldDrumBreak_09","I'm ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_03_01.ogg","",10000,200000
2814,"Str4b_ShieldDrumBreak_10","I'm ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_03_02.ogg","",10000,200000
2815,"Str4b_ShieldDrumBreak_11","I'm ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_03_03.ogg","",10000,200000
2816,"Str4b_ShieldDrumBreak_12","I'm ready!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ShieldDrumBreak_03_04.ogg","",10000,200000
2817,"Str4b_LeapSlam_01","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_01_01.ogg","",10000,200000
2818,"Str4b_LeapSlam_02","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_01_02.ogg","",10000,200000
2819,"Str4b_LeapSlam_03","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_01_03.ogg","",10000,200000
2820,"Str4b_LeapSlam_04","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_01_04.ogg","",10000,200000
2821,"Str4b_LeapSlam_05","Come here!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_02_01.ogg","",10000,200000
2822,"Str4b_LeapSlam_06","Come here!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_02_02.ogg","",10000,200000
2823,"Str4b_LeapSlam_07","Come here!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_02_03.ogg","",10000,200000
2824,"Str4b_LeapSlam_08","Come here!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_LeapSlam_02_04.ogg","",10000,200000
2825,"Str4b_VolcanicFissure_01","Earthfires!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_01_01.ogg","",10000,200000
2826,"Str4b_VolcanicFissure_02","Earthfires!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_01_02.ogg","",10000,200000
2827,"Str4b_VolcanicFissure_03","Earthfires!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_01_03.ogg","",10000,200000
2828,"Str4b_VolcanicFissure_04","Earthfires!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_01_04.ogg","",10000,200000
2829,"Str4b_VolcanicFissure_05","Great flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_02_01.ogg","",10000,200000
2830,"Str4b_VolcanicFissure_06","Great flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_02_02.ogg","",10000,200000
2831,"Str4b_VolcanicFissure_07","Great flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_02_03.ogg","",10000,200000
2832,"Str4b_VolcanicFissure_08","Great flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_VolcanicFissure_02_04.ogg","",10000,200000
2833,"Str4b_AncestralTotem_01","Aid me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_01_01.ogg","",10000,200000
2834,"Str4b_AncestralTotem_02","Aid me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_01_02.ogg","",10000,200000
2835,"Str4b_AncestralTotem_03","Aid me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_01_03.ogg","",10000,200000
2836,"Str4b_AncestralTotem_04","Aid me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_01_04.ogg","",10000,200000
2837,"Str4b_AncestralTotem_05","Ancestors!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_02_01.ogg","",10000,200000
2838,"Str4b_AncestralTotem_06","Ancestors!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_02_02.ogg","",10000,200000
2839,"Str4b_AncestralTotem_07","Ancestors!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_02_03.ogg","",10000,200000
2840,"Str4b_AncestralTotem_08","Ancestors!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_AncestralTotem_02_04.ogg","",10000,200000
2841,"Str4b_MoltenShellBlock_01","Got you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_01_01.ogg","",10000,200000
2842,"Str4b_MoltenShellBlock_02","Got you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_01_02.ogg","",10000,200000
2843,"Str4b_MoltenShellBlock_03","Got you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_01_03.ogg","",10000,200000
2844,"Str4b_MoltenShellBlock_04","Got you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_01_04.ogg","",10000,200000
2845,"Str4b_MoltenShellBlock_05","Nice try!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_02_01.ogg","",10000,200000
2846,"Str4b_MoltenShellBlock_06","Nice try!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_02_02.ogg","",10000,200000
2847,"Str4b_MoltenShellBlock_07","Nice try!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_02_03.ogg","",10000,200000
2848,"Str4b_MoltenShellBlock_08","Nice try!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_MoltenShellBlock_02_04.ogg","",10000,200000
2849,"Dex4_Gameplay_A1_01","It'll take a better snare than that to catch me. ","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_01.ogg","",10000,0
2850,"Dex4_Gameplay_A1_02","Another string to my bow. ","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_02.ogg","",10000,0
2851,"Dex4_Gameplay_A1_03","Unnatural... but effective.","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_03.ogg","",10000,0
2852,"Dex4_Gameplay_A1_04_01","Man or beast - they die the same.","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_04.ogg","",10000,0
2853,"Dex4_Gameplay_A1_04_02","","Audio/Dialogue/Null.ogg","",10000,0
2854,"Dex4_Gameplay_A1_05","This place reeks of desperation. Best be careful who I trust.","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_05.ogg","",10000,0
2855,"Dex4_Gameplay_A1_06","These tunnels run deep.","Audio/Dialogue/4.0/Characters/Dex/Ranger/Ranger_Gameplay/Ranger_Gameplay_A1_06.ogg","",10000,0
