"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
2140,"InsectSuicideExplosion",[617],[659],[200],2.3667,0,1022739087
2141,"InsectSuicideExplosionLarge",[617],"[659,5750]","[100,25]",6.6667,0,1023611503
2142,"InsectSuicideExplosionHuge",[617],"[659,5750]","[100,100]",8.8889,0,1024148374
2143,"ProphecyZombieSuicideExplosion",[617],[],[],4.4444,0,1024685244
2144,"ProphecyZombieSuicideExplosionMap",[617],[],[],6.6667,0,1024685244
2145,"ProphecyZombieSuicideExplosionSelf",[617],[],[],5.5556,0,1024685244
2146,"ProphecyZombieSuicideExplosionSelfMap",[617],[],[],7.7778,0,1024685244
2147,"PyroSuicideExplosion","[1298,617,1298]",[],[],2.2667,0,1028443341
2148,"PyroSuicideExplosionBlightBoss","[1298,617]",[],[],3,0,1028443341
2149,"BetrayalZombieSuicideExplosion","[1298,617]",[],[],2.2667,0,1028443341
2150,"BlightZombieSuicideExplosion","[1298,617]",[],[],2.2667,0,1028443341
2151,"ModularDemonPhysicalSuicideExplosion",[617],"[659,5750]","[100,-20]",6.6667,0,1023611503
2152,"ModularDemonFireSuicideExplosion",[617],"[659,5750]","[100,-20]",6.6667,0,1023611503
2153,"ModularDemonColdSuicideExplosion",[617],"[659,5750]","[100,-20]",6.6667,0,1023611503
2154,"ModularDemonLightningSuicideExplosion",[617],"[659,5750]","[100,-20]",6.6667,0,1023611503
2155,"BlightSuicideExplosion",[617],[],[],2.3667,0,1022739087
2156,"BlightCorpseWheelSuicideExplosion","[617,1298]",[5750],[-25],6,0,1025758986
2157,"HarvestSpitterSuicideExplosion","[617,1298]",[659],[200],6,0,1026295857
2158,"HeistRobotSkitterSuicideExplode","[617,1298]","[1099,1101]","[25,25]",3,0,1025758986
2159,"HeistFreidrichMinionSuicideExplode","[617,1298]",[],[],3.5,0,1025758986
2160,"BloodApeSuicideExplosion","[617,7294,7295,7296]",[1099],[50],2.3,0,1025758986
2161,"BloodApeSuicideExplosionRuin","[617,13807,617,7294,7295,7296]",[1099],[50],2.3,0,1025758986
2162,"MartyrExplosion",[617],"[15422,1780]","[1,100]",1,0,1025758986
2163,"AtlasInvadersConsumeFodder2DeathExplodeSmall",[617],[],[],1,0,1025758986
2164,"AzmeriBabySuicideExplode",[2968],[659],[100],2.5,0,1025758986
2165,"AzmeriTendrilSentinelVolatileExplosion",[617],"[1100,1101,454,658]","[50,50,25,25]",3.4,0,1027503817
2166,"SummonSpawn",[],[],[],1.87,0,0
2167,"SummonExplodingSpawn",[],[882],[1],1.87,0,0
2168,"EtherealKnivesMercenary","[498,9578]",[7085],[50],3.038,0,1026725354
2169,"EtherealKnivesMercenaryEncounter","[498,9578]",[7085],[50],2.1717,0,1026725354
2170,"EtherealKnives","[498,9578,19325]",[7085],[50],2.1717,0,1026725354
2171,"EtherealKnivesAltX","[498,9578,19325]","[7085,10832,10908,356]","[50,40,1,6000]",2.1717,0,1026725354
2172,"EtherealKnivesAltY","[498,9578,19325,1776]",[7085],[50],2.1717,0,1026725354
2173,"EtherealKnivesRoyale","[498,9578]","[18999,10832,10908,7085,11667,356]","[10,40,3,50,-50,6000]",1.6847,0,1025061054
2174,"MonsterEtherealKnives",[498],"[173,1210]","[9,-20]",1.7,0,1025222115
2175,"AutonomousEtherealKnivesTrap","[498,1776]","[173,1210]","[9,-20]",1.7,0,1025222115
2176,"WraithEtherealKnives",[498],"[173,216,633,175,1854]","[9,-25,-15,25,20]",1.7,0,1025222115
2177,"ScarecrowBossEtherealKnives",[498],"[173,1210,2693,175]","[9,-60,-25,50]",1.7,0,1025222115
2178,"EtherealKnivesWbChaosLeader4","[498,2300]","[173,1210,175]","[9,-20,50]",1.7,0,1025758986
2179,"EtherealKnivesWbChaosLeader4Nova","[498,2300]","[173,1210,2118,2119,2120]","[20,50,80,4000,4000]",0.85,0,1025758986
2180,"PerandusEtherealKnives1",[498],"[173,1210,175,214]","[9,50,50,1]",1.24,0,1025758986
2181,"MonsterEtherealKnivesBossDescent",[498],"[173,1210]","[9,-20]",1.7,0,1025758986
2182,"MonsterEtherealKnivesSideArea","[498,854,12386]","[173,1102,860,862]","[9,50,20000,80]",1.24,0,1025758986
2183,"DarkExileEtherealKnivesTrap","[498,329,7928,12386]","[173,1102,867,1774,312]","[14,50,7000,3,30]",0.85,0,1025758986
2184,"SecretPoliceEtherealKnivesTrap","[498,329,1776,2556,7928,12386]","[173,1102,867,312,1178]","[9,20,7000,-30,14]",0.85,0,1025758986
2185,"MonsterEtherealKnivesInvasion",[498],[173],[9],1.7,0,1025758986
2186,"MonsterEtherealKnivesLegends",[498],"[173,175,1102,1210]","[6,175,50,-20]",1.1,0,1025758986
2187,"ExileEtherealKnives",[498],[173],[9],1,0,1024953680
2188,"ExileEtherealKnives2","[498,854]","[860,862,173]","[30000,80,9]",1.28,0,1022202216
2189,"DaemonEtherealKnives",[498],[173],[23],0.85,0,1024953680
2190,"SpiderBossEtherealKnives","[498,12386]","[216,1210]","[20,-20]",1.05,0,1026564293
2191,"SpiderBossEtherealKnivesUniqueMap","[498,12386]","[173,175,216,1210]","[6,120,20,-20]",1.05,0,1027101164
2192,"IzaroDaemonEtherealKnives",[498],[],[],0.85,0,1024953680
2193,"SpiderBossEtherealKnivesDescent",[498],"[173,175,216,1210]","[6,80,20,-20]",1.05,0,1026564293
2194,"DemonBossEtherealKnives",[498],"[173,175,216,1210]","[6,120,20,-20]",1.05,0,1026564293
2195,"SpiderBossEtherealKnivesSideArea","[498,1927]","[173,175,214,1210]","[10,150,4,-35]",1.528,0,1024551027
2196,"IguanaBossEtherealKnives",[498],"[173,175,216,1210,2693]","[6,200,40,-20,-40]",0.85,0,1026564293
2197,"MaligaroEtherealKnives",[498],[782],[1],1.2,0,1026295857
2198,"MaligaroEtherealKnivesMapBoss",[498],"[173,782]","[9,1]",1.02,0,1026295857
2199,"TalismanT2TrapEtherealKnives","[498,329,1782,2556,7928]","[173,867,1178,214,2286,1210]","[40,8000,8,3,18,140]",0.5,0,1026295857
2200,"TalismanRigwaldTrapEtherealKnives","[498,329,1782,2556,7928]","[173,867,1178,214,2286,1210]","[40,8000,8,3,18,140]",0.5,0,1026295857
2201,"ScavengerThrowFire","[617,498,4577,6827,7080]","[1099,3207,323]","[75,15,70]",4.1556,0,1025758986
2202,"ScavengerThrowFireGround",[],[],[],4.1556,0,1025758986
2203,"SupportBlind",[],[972],[10],1,0,0
2204,"SupportBlindRoyale",[],[972],[10],1,0,0
2205,"IceShotMercenary",[848],"[1100,18295]","[60,24]",1,0,0
2206,"IceShot",[848],"[1100,18295]","[60,24]",1,0,0
2207,"IceShotAltX","[848,17884]","[1100,18295,6234]","[60,26,3]",1,0,0
2208,"IceShotAltY",[848],"[1100,18295]","[60,24]",1,0,0
2209,"IceShotRoyale",[848],[1100],[60],0.67,0,1018980991
2210,"PietyIceShot","[848,7080,498]","[1100,356,173,175,2693]","[50,2500,6,-60,-25]",0.85,0,0
2211,"MonsterIceShot","[848,4577,7080]","[1100,356]","[50,2500]",0.85,0,0
2212,"VaalGuardIceShot","[848,4577,7080,12512]","[1100,356]","[50,2500]",0.85,0,0
2213,"HydraIceShot",[848],"[1100,356]","[50,2500]",0.85,0,0
2214,"MonsterIceShotTotemCockerelBoss","[848,1784,854]","[1100,356,1340,1721,860,862]","[50,2500,-60,2,8000,70]",0.85,0,0
2215,"MonsterIceShotStrDexMasterAlly",[848],"[1100,356,26,633,175]","[50,3500,29,20,-65]",0.85,0,0
2216,"WbIceShotElite",[848],"[1100,173]","[50,4]",0.85,0,0
2217,"WbIceShotBurst",[848],[1100],[50],0.85,0,0
2218,"ExileIceShot",[848],"[1100,173]","[50,2]",0.85,0,0
2219,"DarkExileIceShot",[848],"[1100,356,26,173,70,175]","[50,6000,44,12,40,-90]",0.85,0,0
2220,"CreepingFrostTrapMercenary","[3668,498,329,1782,7928]","[8473,2517,7085,356,18295,18298,867]","[10,200,60,5000,15,18,4000]",1.1954,0,1027664878
2221,"CreepingFrost","[3668,498]","[8473,2517,7085,356,18295,18298]","[10,200,60,5000,15,18]",1.1954,0,1027664878
2222,"CreepingFrostAltX","[3668,498]","[8473,2517,7085,356,18295,18298]","[10,200,60,5000,15,18]",1.1954,0,1027664878
2223,"CreepingFrostAltY","[3668,498]","[8473,2517,7085,356,18295,18298]","[10,200,60,5000,15,18]",1.1954,0,1027664878
2224,"CreepingFrostRoyale","[3668,498]","[8473,2517,7085,356,18295,18298]","[5,200,60,5000,15,18]",0.9,0,1025732143
2225,"WaterElementalArcticBreath",[498],"[356,18295,18298]","[1650,15,15]",1.5091,0,1028443341
2226,"DarkSeawitchArcticBreath","[1776,498]","[356,175,173,18295,18298]","[15000,-70,8,15,15]",1.9364,0,1028443341
2227,"MonsterArcticBreathLegends","[4546,498]","[356,175,173,18295,18298]","[1500,25,1,15,15]",1.023,0,1028443341
2228,"MonsterArcticBreathLegendsMulti",[498],"[356,175,173,6234,18295,18298]","[1500,25,3,1,15,15]",0.8715,0,1028443341
2229,"MonsterArcticBreath",[498],"[356,175,18295,18298]","[3500,-50,15,15]",2.3909,0,1025758986
2230,"ChromeArcticBreath",[498],"[356,175,6194,18295,18298]","[3500,-50,2,15,15]",2.3909,0,1025758986
2231,"IzaroDaemonArcticBreath",[498],"[356,175,18295,18298]","[3500,-50,15,15]",2.3909,0,1028443341
2232,"MonsterArcticBreathSideArea","[854,498]","[860,862,18295,18298]","[20000,80,15,15]",1.9127,0,1028443341
2233,"MonsterArcticBreathInvasion",[498],"[175,18295,18298]","[-50,15,15]",1.5727,0,1028443341
2234,"MonkeyArcticBreathInvasion",[498],"[175,18295,18298]","[-50,15,15]",1.5727,0,1028443341
2235,"MonsterArcticBreathInvasionSingle",[498],"[18295,18298]","[15,15]",1.9882,0,1027101164
2236,"MonsterArcticBreathSingleStrMission",[498],"[18295,18298]","[15,15]",1.9882,0,1027101164
2237,"HailrakeArcticBreath",[498],"[356,5750,18295,18298]","[6000,100,15,15]",1,0,1025758986
2238,"MonsterFlameBreath",[498],"[356,175,18295,18298]","[6000,-50,15,15]",1.9444,0,1027101164
2239,"ChimeralFlameBreath",[498],"[356,175,216,18295,18298]","[6000,-20,20,15,15]",1.9444,0,1027101164
2240,"LionWolfFireBossFlameBreath",[498],"[356,175,173,18295,18298]","[6000,-50,3,15,15]",1.9444,0,1027101164
2241,"WbArcticBreathNova","[1776,498]","[18295,18298]","[15,15]",1.9882,0,1027101164
2242,"EssenceArcticBreathNova","[1776,498]","[173,4804,5750,18295,18298]","[15,100,-60,15,15]",4.1345,0,1024819462
2243,"TalismanMonkeyArcticBreath",[498],"[356,175,18295,18298]","[6000,-50,15,15]",1.5909,0,1027906470
2244,"TalismanBeastFlameBreath",[498],"[356,175,18295,18298]","[6000,20,15,15]",1.9444,0,1027906470
2245,"EssenceTriggeredFlameBreath","[498,1776,2450,195]","[175,173,4804,3208,5750,18295,18298]","[-20,17,100,60,-80,15,15]",4.4,0,1024819462
2246,"AncestralIkiahoArcticBreath","[3668,498,16827]","[8473,2517,7085,356,659,18295,18298]","[10,200,60,5000,-45,15,15]",1.5,0,1025087898
2247,"ArcAltMercenary",[19408],"[8808,19411]","[20,150]",3.05,0,1025624769
2248,"ArcMercenary","[7948,9289]","[7906,8808]","[15,35]",1.5849,0,1025624769
2249,"ArcMercenaryEncounter",[9289],[8808],[20],0.8,0,1028443341
2250,"Arc","[7948,9289]","[7906,8808]","[15,35]",1.5849,0,1025624769
2251,"ArcAltX","[9289,19408]","[8808,19411]","[55,150]",3.05,0,1025624769
2252,"ArcAltY","[7948,9289]","[7906,8808]","[50,35]",0.75,0,1025624769
2253,"ArcBossSideArea",[],"[658,316]","[10,-50]",0.8125,0,1025087898
2254,"VaalArcBossSideArea",[],"[658,316]","[10,-50]",0.3125,0,1028980212
2255,"MonsterArc",[],"[658,172,316]","[10,1,-50]",0.9,0,1027369599
2256,"ExileArc",[],[316],[-50],0.6875,0,1026832728
2257,"PietyArc",[],"[658,172]","[10,2]",0.63,0,1030188171
2258,"GuardianArc",[],"[658,1210,659]","[5,-80,-50]",0.85,0,1022739087
2259,"ShrineArc",[],"[658,172]","[10,3]",0.6875,0,1026832728
2260,"ShrineArcPlayer",[],"[658,172]","[10,2]",0.6875,0,1026832728
2261,"TotemBossArc","[692,1927]","[1210,214]","[40,6]",0.85,0,1022739087
2262,"EssenceTotemArc",[],"[658,316]","[10,-50]",1.08,0,1027369599
2263,"BreachArc",[],"[658,659]","[10,-65]",0.825,0,1026832728
2264,"BookArc",[],"[658,659]","[10,-70]",1.08,0,1027369599
2265,"ClockworkGolemArc",[],[658],[10],1.0625,0,1022739087
2266,"BetrayalScientistArc",[],"[658,5015]","[10,100]",1.2,0,1026832728
2267,"AxisCasterArc",[],"[658,172,316]","[10,1,-50]",0.9,0,1027369599
2268,"AxisCasterArcBlight",[],"[658,172,316]","[10,1,-50]",1.4,0,1027369599
2269,"BlightTowerArc",[9289],"[658,172]","[10,6]",25,0,1031127695
2270,"BlightTowerArc_buff1",[9289],"[658,172]","[10,8]",25,0,1031127695
2271,"BlightTowerArc_buff2",[9289],"[658,172]","[10,10]",25,0,1031127695
2272,"BlightTowerArc_buff3",[9289],"[658,172]","[10,12]",25,0,1031127695
2273,"HellscapeFleshFodderArc",[9289],"[658,659,1723]","[10,-50,2]",1.35,0,1027101164
2274,"AtlasInvadersConsumeFodder2Arc","[7948,9289]","[658,172,8808,659,15421]","[20,7,35,-60,5571]",2,0,1026564293
2275,"VaalSkitterbotLeap",[2968],[1229],[30],1,0,0
2276,"GSVaalSkitterbotLeapImpact",[617],[],[],0.8356,0,1030886103
2277,"ArcticArmourMercenary",[4915],"[6330,6194]","[500,6]",1,0,1022739087
2278,"ArcticArmour",[4915],"[6330,6194]","[500,6]",1,0,1022739087
2279,"HailrakeArcticArmour",[],"[3048,3060,3061,356]","[500,-5,-5,2000]",0.85,0,1022739087
2280,"AzmeriHailrakeArcticArmour",[],"[3048,3060,3061,356]","[500,-5,-5,2000]",0.85,0,1022739087
2281,"MonsterIceShield",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2282,"MonsterIceShieldTriggered",[],"[3048,3060,3061,356,3189]","[500,-10,-10,3000,6000]",0.85,0,1022739087
2283,"MonsterIceShieldDaemon",[],[356],[600],0.85,0,1022739087
2284,"MonsterIceShieldDemonBoss",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2285,"TormentArcticArmourDaemon",[],[356],[3000],0.85,0,1022739087
2286,"ExileArcticArmour",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2287,"AxisCasterArcitcArmour",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2288,"WbArcticArmour",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2289,"StrDexMissionArcticArmour",[],"[3048,3060,3061,356]","[500,-10,-10,3000]",0.85,0,1022739087
2290,"HolyFlameTotemMercenary","[854,1784,498,4546,8868,9057]","[860,862,18999,1099,2673,7085]","[8000,100,3,50,7,30]",0.7492,0,1023665190
2291,"HolyFlameTotem","[854,1784,498,4546,8868,9057,19325]","[860,862,18999,1099,2673,7085]","[8000,100,3,50,7,30]",0.7492,0,1023665190
2292,"HolyFlameTotemAltX","[854,1784,498,4546,8868,9057,19325,17884]","[860,862,1099,2673]","[8000,100,50,7]",0.7492,0,1023665190
2293,"HolyFlameTotemAltY","[854,1784,498,4546,8868,9057,19325]","[860,862,18999,1099,2673,7085]","[8000,100,3,50,7,30]",0.7492,0,1023665190
2294,"HolyFlameTotemRoyale","[854,1784,498,4546,8868,9057]","[860,862,18999,1099,2673,7085]","[8000,100,3,50,7,30]",0.819,0,1022148529
2295,"WbFlameTotem","[854,1784,498,4546]","[860,862,173,1220]","[8000,100,3,-2]",0.3383,0,1026027422
2296,"ProphecyFlameNovaTotem","[854,1784,498,4546,1776]","[860,862,173,1220]","[8000,100,7,-2]",0.4833,0,1026027422
2297,"VaalMechanicalTotemFireSpray","[498,4546]",[173],[3],0.7,0,1028443341
2298,"FlameTotemBossSideArea","[854,1784,498,4546]","[860,862,1220]","[8000,100,-2]",0.2267,0,1026027422
2299,"WestFlameTotem","[498,1784,1776,854,4546]","[175,860,862,881,173,2693,1220]","[-35,8000,100,89,5,-25,-2]",0.95,0,1026027422
2300,"FlamebearerFlameBlue","[498,4546]","[214,1210,2693]","[9,25,-25]",0.17,0,1026027422
2301,"FlamebearerFlameGold","[498,4546]","[214,1210,2693]","[9,25,-25]",0.17,0,1026027422
2302,"FlamebearerFlameBlueInvasion","[498,4546]","[214,2693]","[9,-25]",0.24,0,1026027422
2303,"MonsterFlameRed","[498,4546,4577]","[214,659,1210,2693]","[8,-75,25,-25]",0.3333,0,1026295857
2304,"MonsterFlameRedCannibal","[498,4577,4546,7080]","[214,659,2693,173]","[2,-75,-25,3]",1.4,0,1024953680
2305,"MonsterFlameRedCannibalAtlasUber","[498,4577,4546,7080]","[214,659,2693,173,175]","[2,-85,-25,2,30]",1.4,0,1024953680
2306,"MonsterFlameRedCannibalBlight","[498,4577,4546]","[214,659,2693,173]","[8,-75,-25,3]",2.1,0,1024953680
2307,"MonsterFlameRedCannibalBlightBoss","[498,4577,4546,7080,1927]","[214,2693,173,175]","[8,-25,3,50]",1,0,1024953680
2308,"MonsterFlameRedCannibalBlightBossTotem","[498,4577,4546,7080]","[2693,173,175]","[-25,2,40]",0.6,0,1024953680
2309,"MonsterLightningSprayDexMissionBoss","[498,4546]","[214,659,2693]","[8,-75,-25]",0.375,0,1026295857
2310,"MonsterLightningSpraySideAreaBoss","[498,1776,4546,6535]","[659,173,175,1841,1842]","[-75,6,50,25,1]",1.5,0,1026295857
2311,"MonsterLightningSpraySideAreaBoss2","[498,1776,4546,6535]","[659,173,175,1841,1842]","[-75,4,30,25,1]",1.5,0,1026295857
2312,"LightningThornsLightningSpray","[498,1776,4546,6867]","[173,175,6868]","[5,40,100]",1.3875,0,1024148374
2313,"LightningThornsLightningSprayMapBoss","[498,1776,4546,6867]","[173,175,6868]","[5,40,100]",4.65,0,1025087898
2314,"EssenceMonsterLightningSpray","[498,4546]","[173,175,214]","[1,-30,5]",0.6,0,1025758986
2315,"DelveMonsterLightningSpray","[498,4546]","[173,175,214]","[1,-30,5]",0.3,0,1027101164
2316,"MonsterFlameRedSideArea","[498,854,4546]","[860,862,2693,1220]","[20000,80,-25,-2]",0.2778,0,1026295857
2317,"MonsterFlameRedKaomsChest","[498,4546]",[2693],[-25],0.3333,0,1026295857
2318,"MonsterFlameRedLegends","[498,4546]","[214,175,1210,2693]","[7,125,25,-25]",0.4231,0,1026295857
2319,"StrMissionMonsterFlameRed","[498,1776,2469,4546]","[1210,2118,2119,2120,2693]","[-20,36,1500,360,-25]",0.5833,0,1026295857
2320,"FireElementalFlameRedSummoned","[498,4546]","[1210,659,2693]","[-89,-77,-25]",1.2547,0,1026993789
2321,"FireElementalFlameRed","[498,4546]","[1210,659,2693]","[-89,-77,-25]",0.5833,0,1026295857
2322,"FireElementalFlameRedMaps","[498,4546]","[1210,659,2693]","[-89,-77,-25]",0.5833,0,1026295857
2323,"FireElementalFlameRedIzaro","[498,4546]","[1210,659,2693]","[-89,-77,-25]",0.7,0,1026295857
2324,"TempestFireElementalFlameRed","[498,4546]","[1210,659,2693]","[-89,-77,-25]",0.5833,0,1026295857
2325,"MonsterFlameRedBreachHellion","[498,4546]","[659,2693,175,172,214]","[-80,-25,-30,2,5]",0.5833,0,1026295857
2326,"ExileWitchFlameTotem","[854,1784,498,4546]","[860,862,2673,1220]","[8000,100,2,-1]",0.3383,0,1025490551
2327,"VaalSideAreaBossFlameTotem","[854,1784,498,4546]","[860,862,1220]","[8000,100,9]",0.3383,0,1025490551
2328,"ExileTemplarFlameTotem","[854,1784,498,4546]","[860,862,173,1220]","[8000,100,3,-2]",0.3383,0,1026027422
2329,"BestiaryFireSpray","[4546,498,6843,4577]","[2693,173,175]","[-25,1,33]",0.4444,0,1025758986
2330,"SupportReducedReservationUniquePrismGuardian",[],[14673],[30],1,0,0
2331,"SupportReducedReservationUniqueVictariosInfluence",[],[14673],[45],1,0,0
2332,"SupportReducedReservationUniqueFeast",[],[14673],[25],1,0,0
2333,"SupportIncreasedReservationUniqueExperimentation",[],[14673],[-20],1,0,0
2334,"SupportChanceToFleeUniqueAlDhih",[],[679],[10],1,0,0
2335,"SupportBallistaTotem","[1784,1198,10501,854]","[860,862,2073,10502,10694]","[8000,60,-50,2,200]",1,0,0
2336,"SupportBallistaTotemRoyale","[1784,1198,10501,854]","[860,862,2073,10502,10694]","[8000,50,-50,1,200]",1,0,0
2337,"BrutusHook",[2360],"[70,633,6303,5344,6034]","[-15,-35,20,-90,150]",0.85,0,0
2338,"SupportFirePenetration",[],[],[],1,0,0
2339,"SupportColdPenetration",[],[],[],1,0,0
2340,"SupportLightningPenetration",[],[],[],1,0,0
2341,"SupportElementalPenetration",[],[],[],1,0,0
2342,"SupportChain",[],"[172,10694]","[2,100]",1,0,0
2343,"UniqueSupportChain",[],[172],[1],1,0,0
2344,"SupportSplitProjectiles",[],"[1127,1130]","[4,-60]",1,0,0
2345,"SupportFork",[1113],[10694],[100],1,0,0
2346,"SupportReturningProjectiles","[1126,10292]",[],[],1,0,0
2347,"FlammabilityMercenary",[2968],[535],[25],1,0,0
2348,"FlammabilityBlasphemyMercenary","[2968,2674]","[535,17282]","[25,-25]",1,0,0
2349,"Flammability",[2968],[535],[25],1,0,0
2350,"MonsterFlammability",[],"[356,535,5750]","[6000,25,9]",0.85,0,0
2351,"AxisFlammability",[],"[356,535,5750]","[6000,25,9]",0.85,0,0
2352,"NecromancerFlammability",[],"[356,535,5750]","[6000,25,9]",0.85,0,0
2353,"WbFlammability",[],"[356,535,5750]","[5000,25,9]",0.85,0,0
2354,"TempestFlammability",[],"[356,535]","[12000,25]",0.85,0,0
2355,"PerandusFlammabilityAura",[2674],"[356,535]","[12000,25]",0.85,0,0
2356,"PerandusFlammability",[],"[356,535]","[5000,25]",0.85,0,0
2357,"GladiatorBossFlammability",[],"[356,535,5750]","[6000,25,9]",0.85,0,0
2358,"ExileFlammability",[],"[356,144,535,5750]","[7000,-30,25,9]",0.85,0,0
2359,"DarkExileFlammability",[],"[356,144,535,5750]","[5000,-40,25,9]",0.85,0,0
2360,"MonsterFlammabilityInvasion",[],"[356,144,535,5750]","[5000,-40,25,9]",0.85,0,0
2361,"FlammabilityInvasionGuardian",[],"[356,144,535,5750]","[5000,-40,25,9]",0.85,0,0
2362,"FrostbiteMercenary",[2968],[534],[25],1,0,0
2363,"Frostbite",[2968],[534],[25],1,0,0
2364,"MonsterFrostbite",[],"[356,534,5750]","[6000,25,9]",0.85,0,0
2365,"NecromancerFrostbite",[],"[356,534,5750]","[6000,25,9]",0.85,0,0
2366,"WaterElementalFrostbite",[],"[356,534,5750]","[6000,25,9]",0.85,0,0
2367,"WbFrostbite",[],"[534,5750]","[25,9]",0.85,0,0
2368,"TempestFrostbite",[],"[356,534]","[12000,25]",0.85,0,0
2369,"ExileFrostbite",[],"[356,534,5750]","[7000,25,9]",0.85,0,0
2370,"MonsterFrostbiteTrapSideAreaBoss","[1782,329,7928,5849,2556]","[356,146,534,867,1178,5750]","[11000,-20,25,20000,9,9]",0.85,0,0
2371,"ConductivityMercenary",[2968],[532],[25],1,0,0
2372,"Conductivity",[2968],[532],[25],1,0,0
2373,"MonsterConductivity",[],"[356,532,5750]","[6000,25,9]",0.85,0,0
2374,"InvisibleConductivityZone",[2674],"[356,148,532]","[6000,-40,25]",0.85,0,0
2375,"InvisibleFrostbiteZone",[2674],"[356,146,534]","[6000,-40,25]",0.85,0,0
2376,"NecromancerConductivity",[],"[356,532,5750]","[6000,25,9]",0.85,0,0
2377,"WbConductivity",[],"[356,532,5750]","[6000,25,9]",0.85,0,0
2378,"ProphecyTotemBossConductivity",[],"[356,532,5750]","[6000,25,9]",0.85,0,0
2379,"TempestConductivity",[],"[356,532]","[12000,25]",0.85,0,0
2380,"ExileConductivity",[],"[356,148,532,5750]","[7000,-30,25,9]",0.85,0,0
2381,"DarkExileConductivity",[],"[356,148,532,5750]","[5000,-40,25,9]",0.85,0,0
2382,"MonsterConductivityInvasion",[],"[356,148,532,5750]","[5000,-40,25,9]",0.85,0,0
2383,"MonsterConductivityOnDeath",[],"[356,148,532,1780,5750]","[6000,-30,25,75,9]",0.85,0,0
2384,"MonsterLightningThorns",[],[356],[3500],1.8,0,1024148374
2385,"MonsterColdThorns",[],[356],[3500],1.0091,0,1024148374
2386,"MapBossLightningThorns",[],"[356,882]","[5000,1]",3.1,0,1025087898
2387,"DemonFemaleRangedProjectile",[498],"[659,633,1788]","[-60,-60,30]",0.85,0,0
2388,"DemonFemaleRangedProjectile2","[498,1605]","[659,633,1788,782]","[-60,-60,30,1]",0.85,0,0
2389,"DemonFemaleRangedProjectileInvasion",[498],"[659,633,1788]","[-60,-60,30]",0.85,0,0
2390,"StatueSpearThrow",[498],[],[],0.85,0,0
2391,"StatueSpearThrowGold",[498],[],[],0.85,0,0
2392,"StatueSummonWaterElementals",[],"[1179,1180]","[2,4]",0.85,0,0
2393,"MonsterSummonWaterElementals",[],"[1179,1180,882]","[2,4,1]",0.85,0,0
2394,"SummonWaterElementalsSideAreaBoss",[],"[1179,1180]","[6,10]",0.85,0,0
2395,"SeaWitchSummonSeaWitch",[],[882],[2],0.85,0,0
