"rownum","Id","Tier","Mod","[i32]_28","[rid]_44","Icon","Type","Achievements"
794,"MinionAddedChaosLowMinionPoisonChance",1,33716,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
795,"MinionAddedChaosLowMinionPoisonChance",2,33717,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
796,"MinionAddedChaosLowMinionPoisonChance",3,33718,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
797,"MinionAddedChaosLowMinionPoisonChance",4,33719,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
798,"MinionAddedChaosLowMinionPoisonChance",5,33720,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
799,"MinionAddedChaos2hLowMinionPoisonChance",1,33721,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
800,"MinionAddedChaos2hLowMinionPoisonChance",2,33722,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
801,"MinionAddedChaos2hLowMinionPoisonChance",3,33723,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
802,"MinionAddedChaos2hLowMinionPoisonChance",4,33724,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
803,"MinionAddedChaos2hLowMinionPoisonChance",5,33725,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
804,"MinionAddedChaosLowChaosResistance",1,33726,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
805,"MinionAddedChaosLowChaosResistance",2,33727,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
806,"MinionAddedChaosLowChaosResistance",3,33728,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
807,"MinionAddedChaosLowChaosResistance",4,33729,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
808,"MinionAddedChaosLowChaosResistance",5,33730,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
809,"MinionAddedChaos2hLowChaosResistance",1,33731,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
810,"MinionAddedChaos2hLowChaosResistance",2,33732,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
811,"MinionAddedChaos2hLowChaosResistance",3,33733,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
812,"MinionAddedChaos2hLowChaosResistance",4,33734,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
813,"MinionAddedChaos2hLowChaosResistance",5,33735,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
814,"MinionDamageHighReducedMinionCriticalStrikeChance",1,33736,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
815,"MinionDamageHighReducedMinionCriticalStrikeChance",2,33737,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
816,"MinionDamageHighReducedMinionCriticalStrikeChance",3,33738,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
817,"MinionDamageHighReducedMinionCriticalStrikeChance",4,33739,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
818,"MinionDamageHighReducedMinionCriticalStrikeChance",5,33740,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
819,"MinionDamage2hHighReducedMinionCriticalStrikeChance",1,33741,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
820,"MinionDamage2hHighReducedMinionCriticalStrikeChance",2,33742,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
821,"MinionDamage2hHighReducedMinionCriticalStrikeChance",3,33743,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
822,"MinionDamage2hHighReducedMinionCriticalStrikeChance",4,33744,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
823,"MinionDamage2hHighReducedMinionCriticalStrikeChance",5,33745,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
824,"MinionDamage",1,33746,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
825,"MinionDamage",2,33747,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
826,"MinionDamage",3,33748,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
827,"MinionDamage",4,33749,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
828,"MinionDamage",5,33750,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
829,"MinionDamage2h",1,33751,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
830,"MinionDamage2h",2,33752,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
831,"MinionDamage2h",3,33753,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
832,"MinionDamage2h",4,33754,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
833,"MinionDamage2h",5,33755,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
834,"MinionDamageLowMana",1,33756,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
835,"MinionDamageLowMana",2,33757,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
836,"MinionDamageLowMana",3,33758,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
837,"MinionDamageLowMana",4,33759,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
838,"MinionDamageLowMana",5,33760,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
839,"MinionDamage2hLowMana",1,33761,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
840,"MinionDamage2hLowMana",2,33762,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
841,"MinionDamage2hLowMana",3,33763,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
842,"MinionDamage2hLowMana",4,33764,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
843,"MinionDamage2hLowMana",5,33765,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
844,"MinionDamageLowEnergyShield",1,33766,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
845,"MinionDamageLowEnergyShield",2,33767,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
846,"MinionDamageLowEnergyShield",3,33768,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
847,"MinionDamageLowEnergyShield",4,33769,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
848,"MinionDamageLowEnergyShield",5,33770,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
849,"MinionDamage2hLowEnergyShield",1,33771,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
850,"MinionDamage2hLowEnergyShield",2,33772,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
851,"MinionDamage2hLowEnergyShield",3,33773,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
852,"MinionDamage2hLowEnergyShield",4,33774,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
853,"MinionDamage2hLowEnergyShield",5,33775,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
854,"BowGemLevel",1,33776,[1],[1],"Art/2DArt/SkillIcons/passives/BowDamage.dds",0,[9489]
855,"MeleeGemLevel",1,33777,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
856,"MeleeGemLevel2h",1,33778,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
857,"SpellGemLevel",1,33779,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
858,"SpellGemLevel2h",1,33780,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
859,"MinionGemLevel",1,33781,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
860,"MinionGemLevel2h",1,33782,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
861,"DexterityGemLevel",1,33783,[1],[1],"Art/2DArt/SkillIcons/passives/EyesOfTheDeadly.dds",0,"[9489,9491]"
862,"StrengthGemLevel",1,33784,[1],[0],"Art/2DArt/SkillIcons/passives/EyesOfThePowerful.dds",0,"[9489,9491]"
863,"IntelliegenceGemLevel",1,33785,[1],[3],"Art/2DArt/SkillIcons/passives/EyesOfTheSavant.dds",0,"[9489,9491]"
864,"AddedColdPerDex",1,33786,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
865,"AddedColdPerDex2h",1,33787,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
866,"AddedFirePerStr",1,33788,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
867,"AddedFirePerStr2h",1,33789,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
868,"AddedLightningPerInt",1,33790,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
869,"AddedLightningPerInt2h",1,33791,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
870,"AddedChaosPerLowestAttribute",1,33792,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
871,"AddedChaosPerLowestAttribute2h",1,33793,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
872,"GlobalDamageHighIncreasedSkillCost",1,33794,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
873,"GlobalDamageHighIncreasedSkillCost",2,33795,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
874,"GlobalDamageHighIncreasedSkillCost",3,33796,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
875,"GlobalDamage2hHighIncreasedSkillCost",1,33797,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
876,"GlobalDamage2hHighIncreasedSkillCost",2,33798,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
877,"GlobalDamage2hHighIncreasedSkillCost",3,33799,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
878,"GlobalDamage",1,33800,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
879,"GlobalDamage",2,33801,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
880,"GlobalDamage",3,33802,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
881,"GlobalDamage2h",1,33803,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
882,"GlobalDamage2h",2,33804,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
883,"GlobalDamage2h",3,33805,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
884,"GlobalDamageLowIncreasedAttributes",1,33806,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
885,"GlobalDamageLowIncreasedAttributes",2,33807,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
886,"GlobalDamageLowIncreasedAttributes",3,33808,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
887,"GlobalDamage2hLowIncreasedAttributes",1,33809,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
888,"GlobalDamage2hLowIncreasedAttributes",2,33810,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
889,"GlobalDamage2hLowIncreasedAttributes",3,33811,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
890,"IncreasedLife",1,33812,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
891,"IncreasedLife",2,33813,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
892,"IncreasedLife",3,33814,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
893,"IncreasedLife",4,33815,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
894,"IncreasedLife",5,33816,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
895,"IncreasedLifeReducedDamage",1,33817,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
896,"IncreasedLifeReducedDamage",2,33818,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
897,"IncreasedLifeReducedDamage",3,33819,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
898,"IncreasedLifeReducedAllResistance",1,33820,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
899,"IncreasedLifeReducedAllResistance",2,33821,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
900,"IncreasedLifeReducedAllResistance",3,33822,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
901,"IncreasedLifeReducedLocalDefences",1,33823,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
902,"IncreasedLifeReducedLocalDefences",2,33824,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
903,"IncreasedLifeReducedLocalDefences",3,33825,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
904,"IncreasedLifeAndLifeRegen",1,33826,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
905,"IncreasedLifeAndLifeRegen",2,33827,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
906,"IncreasedLifeAndLifeRegen",3,33828,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
907,"IncreasedLifeAndStunThreshold",1,33829,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
908,"IncreasedLifeAndStunThreshold",2,33830,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
909,"IncreasedLifeAndStunThreshold",3,33831,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
910,"IncreasedLifeAndLifeOnKill",1,33832,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
911,"IncreasedLifeAndLifeOnKill",2,33833,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
912,"IncreasedLifeAndLifeOnKill",3,33834,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
913,"LocalArmour",1,33835,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
914,"LocalArmour",2,33836,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
915,"LocalArmour",3,33837,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
916,"LocalArmour",4,33838,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
917,"LocalArmour",5,33839,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
918,"LocalArmourIncreasedDamageOverTimeTaken",1,33840,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
919,"LocalArmourIncreasedDamageOverTimeTaken",2,33841,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
920,"LocalArmourIncreasedDamageOverTimeTaken",3,33842,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
921,"LocalArmourIncreasedDamageFromCriticalStrikes",1,33843,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
922,"LocalArmourIncreasedDamageFromCriticalStrikes",2,33844,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
923,"LocalArmourIncreasedDamageFromCriticalStrikes",3,33845,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
924,"LocalArmourIncreasedStrength",1,33846,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
925,"LocalArmourIncreasedStrength",2,33847,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
926,"LocalArmourIncreasedStrength",3,33848,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
927,"LocalArmourImplicitEffect",1,33849,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
928,"LocalArmourImplicitEffect",2,33850,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
929,"LocalArmourImplicitEffect",3,33851,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
930,"LocalArmourLocalBlock",1,33852,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
931,"LocalArmourLocalBlock",2,33853,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
932,"LocalArmourLocalBlock",3,33854,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
933,"LocalEvasion",1,33855,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
934,"LocalEvasion",2,33856,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
935,"LocalEvasion",3,33857,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
936,"LocalEvasion",4,33858,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
937,"LocalEvasion",5,33859,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
938,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",1,33860,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
939,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",2,33861,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
940,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",3,33862,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
941,"LocalEvasionRatingReducedStunRecovery",1,33863,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
942,"LocalEvasionRatingReducedStunRecovery",2,33864,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
943,"LocalEvasionRatingReducedStunRecovery",3,33865,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
944,"LocalEvasionRatingIncreasedDexterity",1,33866,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
945,"LocalEvasionRatingIncreasedDexterity",2,33867,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
946,"LocalEvasionRatingIncreasedDexterity",3,33868,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[9491]
947,"LocalEvasionRatingImplicitEffect",1,33869,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
948,"LocalEvasionRatingImplicitEffect",2,33870,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
949,"LocalEvasionRatingImplicitEffect",3,33871,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
950,"LocalEvasionRatingSuppression",1,33872,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
951,"LocalEvasionRatingSuppression",2,33873,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
952,"LocalEvasionRatingSuppression",3,33874,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
953,"LocalEnergyShield",1,33875,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
954,"LocalEnergyShield",2,33876,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
955,"LocalEnergyShield",3,33877,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
956,"LocalEnergyShield",4,33878,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
957,"LocalEnergyShield",5,33879,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
958,"LocalEnergyShieldReducedRechargeRate",1,33880,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
959,"LocalEnergyShieldReducedRechargeRate",2,33881,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
960,"LocalEnergyShieldReducedRechargeRate",3,33882,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
961,"LocalEnergyShieldReducedManaRegeneration",1,33883,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
962,"LocalEnergyShieldReducedManaRegeneration",2,33884,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
963,"LocalEnergyShieldReducedManaRegeneration",3,33885,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
964,"LocalEnergyShieldIncreasedIntelligence",1,33886,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
965,"LocalEnergyShieldIncreasedIntelligence",2,33887,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
966,"LocalEnergyShieldIncreasedIntelligence",3,33888,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[9491]
967,"LocalEnergyShieldImplicitEffect",1,33889,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
968,"LocalEnergyShieldImplicitEffect",2,33890,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
969,"LocalEnergyShieldImplicitEffect",3,33891,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
970,"LocalEnergyShieldAndMana",1,33892,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
971,"LocalEnergyShieldAndMana",2,33893,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
972,"LocalEnergyShieldAndMana",3,33894,[1],[3],"Art/2DArt/SkillIcons/passives/arcane focus.dds",0,[]
973,"FireDamagePercentageMinusFireResistance",1,33895,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
974,"FireDamagePercentageMinusFireResistance",2,33896,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
975,"FireDamagePercentageMinusFireResistance",3,33897,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
976,"FireDamagePercentage",1,33898,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
977,"FireDamagePercentage",2,33899,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
978,"FireDamagePercentage",3,33900,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
979,"FireDamagePercentageDamageTakenAsFire",1,33901,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
980,"FireDamagePercentageDamageTakenAsFire",2,33902,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
981,"FireDamagePercentageDamageTakenAsFire",3,33903,[1],[0],"Art/2DArt/SkillIcons/passives/hellfire.dds",0,[]
982,"ColdDamagePercentageMinusColdResistance",1,33904,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
983,"ColdDamagePercentageMinusColdResistance",2,33905,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
984,"ColdDamagePercentageMinusColdResistance",3,33906,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
985,"ColdDamagePercentage",1,33907,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
986,"ColdDamagePercentage",2,33908,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
987,"ColdDamagePercentage",3,33909,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
988,"ColdDamagePercentageDamageTakenAsCold",1,33910,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
989,"ColdDamagePercentageDamageTakenAsCold",2,33911,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
990,"ColdDamagePercentageDamageTakenAsCold",3,33912,[1],[1],"Art/2DArt/SkillIcons/passives/iceheart.dds",0,[]
991,"LightningDamagePercentageMinusLightningResistance",1,33913,[1],[3],"Art/2DArt/SkillIcons/passives/IntensifyNotable.dds",0,[]
992,"LightningDamagePercentageMinusLightningResistance",2,33914,[1],[3],"Art/2DArt/SkillIcons/passives/IntensifyNotable.dds",0,[]
993,"LightningDamagePercentageMinusLightningResistance",3,33915,[1],[3],"Art/2DArt/SkillIcons/passives/IntensifyNotable.dds",0,[]
994,"LightningDamagePercentage",1,33916,[1],[3],"Art/2DArt/SkillIcons/passives/IntensifyNotable.dds",0,[]
