"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32_64"
3470,"AfflictionDoodadSummonPack1",[],"[2153,882,4767]","[5,473,-60]",1,0,0
3471,"AfflictionDoodadSummonPack2",[],"[2153,882,4767]","[5,482,-60]",1,0,0
3472,"AfflictionDoodadSummonPack3",[],"[2153,882,4767]","[5,483,-60]",1,0,0
3473,"AfflictionDoodadSummonPackMagic1",[],"[2153,882,4767,2152]","[5,473,-60,1]",1,0,0
3474,"AfflictionDoodadSummonPackMagic2",[],"[2153,882,4767,2152]","[5,482,-60,1]",1,0,0
3475,"AfflictionDoodadSummonPackMagic3",[],"[2153,882,4767,2152]","[5,483,-60,1]",1,0,0
3476,"AfflictionDoodadSummonPackRare1",[],"[2153,882,4767,2152]","[2,473,-60,2]",1,0,0
3477,"AfflictionDoodadSummonPackRare2",[],"[2153,882,4767,2152]","[2,482,-60,2]",1,0,0
3478,"AfflictionDoodadSummonPackRare3",[],"[2153,882,4767,2152]","[2,483,-60,2]",1,0,0
3479,"AfflictionDoodadSummonVolatileSingle",[],"[2153,882,4767]","[1,474,-99]",1,0,0
3480,"AfflictionDoodadSummonVolatileFew",[],"[2153,882,4767]","[3,474,-70]",1,0,0
3481,"AfflictionDoodadSummonVolatilePack",[],"[2153,882,4767]","[6,474,-50]",1,0,0
3482,"AfflictionDoodadSummonFodderSome",[],"[2153,882,4767]","[3,481,-70]",1,0,0
3483,"AfflictionDoodadSummonFodderSomeMagic",[],"[2153,882,4767,2152]","[3,481,-70,1]",1,0,0
3484,"AfflictionDoodadSummonFodderMany",[],"[2153,882,4767]","[6,481,-60]",1,0,0
3485,"AfflictionDoodadSummonFodderManyMagic",[],"[2153,882,4767,2152]","[6,481,-60,1]",1,0,0
3486,"AfflictionDaemonSummonVolatile",[2459],"[2153,882,4767]","[1,474,-99]",1,0,0
3487,"AfflictionMinionVomitile","[2458,2459]","[2153,882,4767]","[1,480,-99]",1,0,0
3488,"SSMHarvestChieftainVolatile","[2458,2459]","[2153,882,4767]","[1,491,-99]",1,0,0
3489,"SSMHarvestWetaSpawnling","[2458,2459]","[2153,882,4767]","[1,492,-99]",1,0,0
3490,"SSMHarvestDevourerShroom","[2458,2459]","[2153,882,4767]","[1,504,-99]",1,0,0
3491,"SSMHarvestDevourerMegaShroom","[2458,2459]","[2153,882,4767]","[1,505,-99]",1,0,0
3492,"SSMHarvestVultureParasite","[2458,2459]","[2153,882,4767,5477]","[1,507,-99,20]",1,0,0
3493,"SSMHarvestInsectSpawnerInsectling","[2458,2459]","[2153,882,4767,5477]","[1,508,-99,20]",1,0,0
3494,"ThaumaturgistSummonCorpse","[2458,2459]","[2153,882,4767]","[1,520,-99]",1,0,0
3495,"ThaumaturgistSummonCorpseAtlasUber","[2458,2459]","[2153,882,4767]","[1,651,-99]",1,0,0
3496,"SSMHeistCultistArcingMachinery","[2458,2459]","[2153,882,4767,659]","[1,522,-30,-30]",1,0,0
3497,"SSMHeistRobotArgusItsRainingMannequins","[2458,2459]","[2153,882,4767,214]","[2,523,50,4]",1,0,0
3498,"SSMAzmeriRobotArgusItsRainingMannequins","[2458,2459]","[2153,882,4767,214]","[1,649,50,4]",1,0,0
3499,"SSMTolmanStandaloneDDDaemon","[2458,2459]","[2153,882]","[2,526]",1,0,0
3500,"SSMTolmanStandaloneZombies","[2458,2459]","[2153,882,4767]","[3,527,20]",1,0,0
3501,"SSMPietyStandalonePortals","[2458,2459,2495]","[2153,882,4767]","[4,529,100]",1,0,0
3502,"SSMStandaloneTukohamaBeamTotem","[2458,2459,2495]","[2153,882]","[1,531]",1,0,0
3503,"SSMStandaloneTukohamaShieldTotems","[2458,2459,2495]","[2153,882,4767]","[4,532,200]",1,0,0
3504,"SSMStandaloneFrogGodTurret","[2458,2459,2495]","[2153,882,4767]","[1,533,50]",1,0,0
3505,"SSMStandaloneKiraMummySpawn","[2458,2459,2495]","[2153,882,4767]","[1,534,50]",1,0,0
3506,"SSMStandaloneDoedreSoulCurseTotem","[2458,2459,2495]","[2153,882,4767]","[1,535,50]",1,0,0
3507,"SSMStandaloneLunarisBallSummon","[2458,2459,2495]","[2153,882,4767]","[1,536,30]",1,0,0
3508,"SSMStandaloneSolarisBallSummon","[2458,2459,2495]","[2153,882,4767]","[1,537,30]",1,0,0
3509,"SSMStandaloneCrimsonPriestClone","[2458,2459,2495]","[2153,882,4767]","[1,538,150]",1,0,0
3510,"SSMBeehiveBehemothVine","[2458,2459]","[2153,882,4767]","[1,540,-80]",1,0,0
3511,"SSMBeehiveBehemothVineAzmeri","[2458,2459]","[2153,882,4767]","[1,636,-80]",1,0,0
3512,"SSMStandaloneShaperAnomaly","[2458,2459,2495]","[2153,882,4767]","[1,541,200]",1,0,0
3513,"SSMStandaloneElderMadnessPropagator","[2458,2459,2495]","[2153,882,4767]","[1,542,200]",1,0,0
3514,"SSMStandaloneVenariusHumanoid","[2458,2495]","[2153,882,4767]","[1,543,-99]",1,0,0
3515,"SSMMavenMapChillOrbs","[2458,2459,2495]","[2153,882,4767]","[4,544,25]",1,0,0
3516,"SSMMavenMapDegenOrbs","[2458,2459,2495]","[2153,882,4767]","[1,545,-50]",1,0,0
3517,"SSMMavenMapVolatileOrbs","[2458,2459,2495]","[2153,882]","[3,546]",1,0,0
3518,"SSMMavenMapBeamOrbs","[2458,2459,2495]","[2153,882]","[1,547]",1,0,0
3519,"SSMStandaloneBurnBossCoffins","[2458,2459,2495]","[2153,882,4767]","[1,548,-50]",1,0,0
3520,"SSMMavenMapBeamOrbsSmall","[2458,2459,2495]","[2153,882]","[4,549]",1,0,0
3521,"SSMSeawitchSpawn","[2458,2459]","[2153,882,4767]","[3,565,-50]",1,0,0
3522,"SSMSeawitchSpawnKamikaze","[2458,2459]","[2153,882,4767]","[3,566,-50]",1,0,0
3523,"SSMSeawitchSeawitch","[2458,2459]","[2153,882]","[1,568]",1,0,0
3524,"SSMExpeditionVaalWraith",[],"[2153,882,4767]","[1,574,-99]",1,0,0
3525,"WaterDjinnSummonTornado","[2458,886,2495,4869]","[2153,882,4767]","[1,530,-99]",1,0,0
3526,"SSMTrialmasterFirecrackerDaemon","[2458,886,2495,4869]","[2153,882,4767]","[1,562,-99]",1,0,0
3527,"SSMExpeditionMedvedHeal","[2458,886,2495,4869]","[2153,882,4767]","[1,569,-99]",1,0,0
3528,"SSMExpeditionMedvedEnrage","[2458,886,2495,4869]","[2153,882,4767]","[1,570,-99]",1,0,0
3529,"SSMExpeditionMedvedExplode","[2458,886,2495,4869]","[2153,882,4767]","[1,571,-99]",1,0,0
3530,"SSMExpeditionVoranaVolatile","[2458,886,2495,4869]","[2153,882,4767]","[1,573,-99]",1,0,0
3531,"SSMArchnemesisToxicVolatile","[2458,886]","[2153,882]","[3,577]",1,0,0
3532,"SSMArchnemesisToxicVolatileMagic","[2458,886]","[2153,882,4767]","[1,577,-99]",1,0,0
3533,"SSMArchnemesisToxicVolatileSanctum","[2458,886]","[2153,882]","[3,629]",1,0,0
3534,"SSMArchnemesisPantheonLunaris","[2458,886,2495,4869]","[2153,882,4767]","[1,578,-50]",1,0,0
3535,"SSMArchnemesisPantheonSolaris","[2458,886,2495,4869]","[2153,882,4767]","[1,580,-50]",1,0,0
3536,"SSMArchnemesisPantheonArakaali","[2458,886,2495,4869]","[2153,882,4767]","[1,581,-50]",1,0,0
3537,"SSMArchnemesisPantheonBrineKing","[2458,886,2495,4869]","[2153,882,4767]","[1,582,-50]",1,0,0
3538,"SSMArchnemesisPantheonTukohama","[2458,886,2495,4869]","[2153,882,4767]","[1,583,-50]",1,0,0
3539,"SSMArchnemesisPantheonAbberath","[2458,886,2495,4869]","[2153,882,4767]","[1,584,-50]",1,0,0
3540,"SSMArchnemesisPantheonGarukhan","[2458,886,2495,4869]","[2153,882,4767]","[1,585,-50]",1,0,0
3541,"SSMArchnemesisPantheonShakari","[2458,886,2495,4869]","[2153,882,4767]","[1,586,-50]",1,0,0
3542,"SSMArchnemesisPantheonInnocence","[2458,886,2495,4869]","[2153,882,4767]","[1,587,-50]",1,0,0
3543,"SSMArchnemesisPantheonKitava","[2458,886,2495,4869]","[2153,882,4767]","[1,588,-50]",1,0,0
3544,"SSMArchnemesisHexerPole","[2458,886,2495,4869]","[2153,882]","[1,592]",1,0,0
3545,"SSMUberMapDaemonShaper","[2458,886,2495,4869]","[2153,882,4767]","[1,653,-50]",1,0,0
3546,"SSMGauntletFungus","[2458,886]","[2153,882,4767]","[1,664,-99]",1,0,0
3547,"SSMAtlasExileBasiliskViperRanged","[2458,886]","[2153,882]","[3,579]",1,0,0
3548,"SSMAtlasInvadersConsumeFodder2Minions","[2458,886,2495,4869]","[2153,882]","[8,589]",1,0,0
3549,"SSMAtlasInvadersConsumeBossTentacles","[2458,886,2495,4869]","[2153,882,4767]","[1,590,-90]",1,0,0
3550,"SSMAtlasPrimordialAltarBossTentacles","[2458,886,2495,4869]","[2153,882,4767]","[1,602,-90]",1,0,0
3551,"SSMAtlasExileStandaloneSummonBanner","[2458,886,2495,4869]","[882,4767]","[591,100]",1,0,0
3552,"SSMAtlasExileStandaloneShieldBanner","[2458,886,2495,4869]","[2153,882,4767]","[1,591,-99]",1,0,0
3553,"SSMArchnemesisHexerEnfeeble","[2458,2495,4869]","[882,2153,4767]","[597,1,-50]",1,0,0
3554,"SSMArchnemesisHexerTemporalChains","[2458,2495,4869]","[882,2153,4767]","[596,1,-50]",1,0,0
3555,"SSMArchnemesisHexerVulnerability","[2458,2495,4869]","[882,2153,4767]","[595,1,-50]",1,0,0
3556,"SSMArchnemesisHexerPunishment","[2458,2495,4869]","[882,2153,4767]","[594,1,-50]",1,0,0
3557,"SSMArchnemesisHexerElementalWeakness","[2458,2495,4869]","[882,2153,4767]","[593,1,-50]",1,0,0
3558,"SSMArchnemesisVoodoDoll",[],"[882,2153,4767]","[599,1,-90]",1,0,0
3559,"SSMArchnemesisLivingCrystal","[2458,886,6867]","[882,2153,4767]","[600,1,-90]",1,0,0
3560,"SSMArchnemesisFireVolatile","[2458,886]","[882,2153,4767]","[601,1,-99]",1,0,0
3561,"SSMGauntletKaomVolatile","[2458,886]","[882,2153,4767]","[601,4,-70]",1,0,0
3562,"SSMBreachBossOverlordSummonCloneFire","[2458,2495,4869]","[882,2153,4767]","[603,1,-99]",1,0,0
3563,"SSMBreachBossOverlordSummonCloneCold","[2458,2495,4869]","[882,2153,4767]","[604,1,-99]",1,0,0
3564,"SSMBreachBossOverlordSummonCloneLightning","[2458,2495,4869]","[882,2153,4767]","[605,1,-99]",1,0,0
3565,"SSMBreachBossOverlordSummonClonePhysical","[2458,2495,4869]","[882,2153,4767]","[606,1,-99]",1,0,0
3566,"SSMBreachBossOverlordSummonCloneChaos","[2458,2495,4869]","[882,2153,4767]","[607,1,-99]",1,0,0
3567,"SSMAtlasInvadersConsumeBossMegaTentacles","[2458,886,2495,4869]","[2153,882,4767]","[1,608,-99]",1,0,0
3568,"SSMArchnemesisSoulEaterPhantasm","[2458,886,2495,4869]","[2153,882,4767]","[1,609,100]",1,0,0
3569,"SSMUberExarchMinotaur","[2458,886,2495,4869]","[2153,882]","[1,610]",1,0,0
3570,"SSMOrionApparitionSummonDeathZone","[2458,886,2495,4869]","[2153,882,4767]","[1,611,-99]",1,0,0
3571,"SSMSentinelSummonPetrificationStatue","[2458,886,2495,4869]","[2153,882,4767]","[1,612,-99]",1,0,0
3572,"SSMSentinelSummonLightningBrutus","[2458,886,2495,4869]","[2153,882,4767]","[2,613,100]",1,0,0
3573,"SSMSentinelSummonWorm",[886],"[2153,882]","[5,614]",1,0,0
3574,"SSMSentinelSummonMaligaroClones",[886],"[2153,882,4767]","[1,615,-60]",1,0,0
3575,"SSMSentinelSummonScorpions","[2458,886,2495,4869]","[2153,882,4767]","[3,616,100]",1,0,0
3576,"SSMSanctumSummonReaperVolatiles","[2458,886,2495,4869]","[2153,882,4767]","[1,617,-90]",1,0,0
3577,"SSMSanctumLycia2SummonVortex","[2458,886,2495,4869]","[2153,882,4767]","[2,619,100]",1,0,0
3578,"SSMSanctumUnholyRelic","[2458,886,2495,4869]","[2153,882,4767]","[3,620,-30]",1,0,0
3579,"SSMSanctumUnholyRelicAtlasUber","[2458,886,2495,4869]","[2153,882,4767]","[9,620,90]",1,0,0
3580,"SSMSanctumLightningVortex","[2458,886,2495,4869]","[2153,882,4767]","[1,621,-90]",1,0,0
3581,"SSMSanctumReaperSummonDivineFlare","[2458,886,2495,4869]","[2153,882,4767]","[1,622,-99]",1,0,0
3582,"SSMSanctumGuardVolatileOnDeath","[2458,886]","[882,2153,4767]","[623,1,-99]",1,0,0
3583,"SSMSanctumGuardGargoylePet","[2458,886]","[882,2153,4767]","[624,1,-50]",1,0,0
3584,"SSMCrucibleSummonWaterTornado","[2458,886,2495,4869]","[2153,882,4767]","[1,625,-20]",1,0,0
3585,"SSMCrucibleSummonBloodInsect","[2458,886,2495,4869]","[2153,882,4767]","[5,626,-80]",1,0,0
3586,"SSMCrucibleThraxisSummonVolatile","[2458,886,2495,4869]","[2153,882,4767]","[5,627,200]",1,0,0
3587,"SSMCrucibleSaplingSpawnEffigy","[2458,886,2495,4869]","[2153,882,4767]","[2,628,20]",1,0,0
3588,"SSMAncestralWall","[2458,886,2495,4869]","[2153,882,4767]","[1,631,-100]",1,0,0
3589,"SSMAncestralWallTotem","[2458,886,2495,4869]","[2153,882,4767]","[1,630,-100]",1,0,0
3590,"SSMMaataVine","[2458,886,2495,4869,12512]","[2153,882,4767,659]","[1,632,-60,-40]",1,0,0
3591,"SSMAncestralBoarStampede","[2458,886,2495,4869,12512]","[2153,882,4767,659]","[10,633,-20,-40]",1,0,0
3592,"SSMAncestralTuataraClone","[2458,886,12512]","[2153,882,4767,659]","[1,634,-90,-80]",1,0,0
3593,"SSMAncestralJadeVolatile","[2458,2459]","[2153,882,4767]","[4,635,100]",1,0,0
3594,"SSMAncestralJadeVolatileDefense","[2458,2459]","[2153,882,4767]","[3,635,-50]",1,0,0
3595,"SSMKitavaHeartHeralds",[2458],"[2153,882,4767]","[6,638,80]",1,0,0
3596,"SSMKitavaHeartHeraldsRare",[2458],"[2153,882,4767,2152]","[1,638,80,2]",1,0,0
3597,"SSMEinharSupporterSummonBeasts",[2458],"[2153,882,4767,2152]","[1,639,80,2]",1,0,0
3598,"SSMVoodooKingSummonOrb",[2458],"[2153,882,4767]","[1,640,-90]",1,0,0
3599,"SSMAzmeriPict2HFabricationSummon",[],"[2153,882,4767]","[2,641,-65]",1,0,0
3600,"SSMAzmeriPict2HFabricationSummonSpectre",[],"[2153,882,4767]","[2,650,-65]",1,0,0
3601,"SSMAzmeriToxicVolatile",[],"[2153,882,4767]","[1,642,-99]",1,0,0
3602,"SSMVoranaSummonReaperVolatiles","[2458,886,2495,4869]","[2153,882,4767]","[1,654,-90]",1,0,0
3603,"SSMMaligaroSummonBladeVortex",[886],"[2153,882,4767]","[1,655,-90]",1,0,0
3604,"SSMSentinelSummonLightningBrutusUber","[2458,886,2495,4869]","[2153,882,4767]","[1,613,0]",1,0,0
3605,"SSMStandaloneDoedreSoulCurseTotemUber","[2458,2459,2495]","[2153,882,4767]","[1,535,50]",1,0,0
3606,"SSMFellshrineReaperBossSummonDivineFlare","[2458,886,2495,4869]","[2153,882,4767]","[1,656,-99]",1,0,0
3607,"SSMGauntletVolatile","[2458,886,2495,4869]","[2153,882,4767]","[1,642,-90]",1,0,0
3608,"SSMBenevolenceBossChaosPortalBulletHellVariant","[2458,2459,2495,12512]","[2153,882,6142]","[1,666,20]",1,0,0
3609,"SSMHolySpectresMercenary","[2458,2459,2495,12512]","[2153,882,6142]","[4,670,30]",1,0,0
3610,"SSMPaganBishopMercenary","[2458,2459,2495,12512]","[2153,882,6142]","[1,671,30]",1,0,0
3611,"SSMVollMercenary","[2458,2459,2495,12512]","[2153,882,6142]","[1,672,30]",1,0,0
3612,"SSMSkeletalBossMercenary","[2458,2459,2495,12512]","[2153,882,6142]","[1,673,30]",1,0,0
3613,"SSMqwe_NEW_ENTRIES_GO_ABOVE_ME",[],[],[],1,0,0
3614,"SynthesisSoulstealerDrones","[2458,2459]",[],[],1,0,0
3615,"LegionVaalViperSummonSnakes","[2458,2459]",[],[],1,0,0
3616,"LegionTemplarSummonStatues","[2458,2459]",[],[],1,0,0
3617,"ChestSummonFireWarband",[],[882],[1],1,0,0
3618,"ChestSummonColdWarband",[],[882],[2],1,0,0
3619,"ChestSummonLightningWarband",[],[882],[3],1,0,0
3620,"ChestSummonChaosWarband",[],[],[],1,0,0
3621,"StrMissionSummonMonsters",[2459],[],[],1,0,0
3622,"ChestDetonateDead","[617,2181]",[5750],[-18],1.5111,0,1025758986
3623,"ChestExplode",[617],[5750],[100],4.1556,0,1031127695
3624,"TempestDaemonExplode",[617],[],[],4.4444,0,1031396131
3625,"DaemonExplode",[617],[],[],2.2222,0,1031127695
3626,"ChestSummonCamoMonsters",[2458],"[2153,2212]","[6,20]",1,0,0
3627,"ChestIgnite",[],[356],[4000],5.5556,0,1028980212
3628,"ChestFirestorm",[617],"[356,611,1818,1819,18295]","[1000,100,3000,107,10]",1.8,0,1030590824
3629,"ChestLightningStorm",[617],"[356,611,2180,1819,18295]","[1000,100,3000,107,10]",1.2656,0,1030590824
3630,"ChestCausticCloud",[617],"[356,659,4586]","[4000,-80,2]",1.2,0,1030053954
3631,"BirdmanConsumeSideArea",[],"[716,70,177,356]","[15,50,50,7000]",1,0,0
3632,"VaalFireballTotemInvasion","[854,498]","[860,862,18295]","[5000,80,9]",1.3,0,1025920048
3633,"VaalFireballTotemGoatman","[854,498]","[860,881,2118,2119,2120,862,1220,18295]","[5000,8,16,2000,180,80,11,9]",2.9384,0,1026081109
3634,"VaalFireballTotemGoatmanTwo","[854,498]","[860,881,2118,2119,2120,862,1220,18295]","[3500,8,16,2000,-180,80,11,9]",2.9384,0,1026081109
3635,"AtziriDemonVaalCloudDaemon",[],[],[],1,0,0
3636,"SummonGhostMonkeysSideArea",[],[],[],1,0,0
3637,"TormentSummonAnimateWeaponOnDeath",[1826],"[356,1780,882]","[30000,100,1]",1,0,0
3638,"SummonAnimateWeaponsSideArea",[],[356],[30000],1,0,0
3639,"SummonAnimateWeaponsDarkExile",[],"[356,1210,70,633,648,214]","[30000,200,200,50,2000,1]",1,0,0
3640,"SummonSandSpittersSideArea",[],[],[],1,0,0
3641,"SummonSandSpittersDweller",[],[882],[1],1,0,0
3642,"SummonSandSpittersOnDamageTakenSideArea",[6535],[1841],[100],1,0,0
3643,"SummonSandSpittersDexMission",[],[882],[2],1,0,0
3644,"GroundSlamSkeletonBossSideArea","[617,692]","[1099,633]","[50,200]",1,0,0
3645,"GroundSlamSkeletonBossGeofri","[617,692]","[1099,633,1919]","[50,280,-40]",1,0,0
3646,"GroundSlamSkeletonBossVaalSummonedSkeletons","[617,692]","[1099,633,1919]","[50,180,-40]",1,0,0
3647,"SupportBlockChanceReduction",[],"[8549,8551]","[4000,5]",1,0,0
3648,"MoltenStrikeHolyMercenary",[787],"[1101,18999,17262]","[60,4,-60]",1,0,0
3649,"MoltenStrikePoisonMercenary",[787],"[1102,18999,17262,3364]","[40,4,-60,30]",1,0,0
3650,"MoltenStrikeMercenary",[787],"[1099,18999,17262]","[60,4,-60]",1,0,0
3651,"MoltenStrike","[787,19325]","[1099,18999,17262]","[60,4,-60]",1,0,0
3652,"MoltenStrikeAltX","[787,19325]","[1099,18999,17262,19375,19376]","[60,3,-60,5,600]",1,0,0
3653,"MoltenStrikeAltY","[787,19325]","[1099,18999,17262]","[60,4,-60]",1,0,0
3654,"MoltenStrikeRoyale",[787],"[1099,18999,17262]","[60,3,-60]",0.67,0,1019142052
3655,"VaalMoltenStrikeMercenary","[787,11771,683,9497,19325,20454]","[1099,18999,172,7085,5708]","[60,9,8,20,4]",1,0,0
3656,"VaalMoltenStrikeMercenaryEncounter","[787,11771,683,9497,19325,20454]","[1099,18999,172,7085,5708,779]","[60,9,8,20,4,-33]",1,0,0
3657,"VaalMoltenStrike","[787,11771,683,9497,19325,20454]","[1099,18999,172,7085,5708]","[60,9,8,20,4]",1,0,0
3658,"ExileMoltenStrike",[498],"[1099,779,175]","[60,-40,-25]",0.7,0,0
3659,"GemlingMoltenStrike",[498],"[1099,173,633,26,779,175]","[60,2,20,18,-40,-25]",0.7,0,0
3660,"WbMoltenStrike",[498],"[1099,173,26,779,175]","[60,2,18,-50,-25]",0.7,0,0
3661,"WbMoltenStrikeLeader",[498],"[1099,633,26,779,175,5750]","[60,-20,29,-60,-25,40]",0.7,0,0
3662,"ProphecyMoltenStrike",[498],"[1099,633,779,214,175,5750]","[60,-20,-50,2,-25,40]",0.7,0,0
3663,"MonsterMoltenStrikeHatebeat",[498],"[1099,633,779,175]","[60,20,-40,-25]",0.7,0,0
3664,"MonsterMoltenStrike",[498],"[1099,173,633,26,779,175]","[60,2,20,10,-40,-25]",0.7,0,0
3665,"BeyondDemonMoltenStrike",[498],"[1099,633,779,175]","[60,20,-40,-25]",0.7,0,0
3666,"BeyondDemonMoltenStrikeUltimate",[498],"[1099,633,779,175]","[60,20,-40,-25]",0.7,0,0
3667,"MerveilDaughterMoltenStrike","[12512,498]","[1099,175]","[60,-25]",0.7,0,0
3668,"KaomWarriorMoltenStrike",[498],"[1099,173,633,779,175,5750]","[60,5,-20,-20,-25,50]",0.7,0,0
3669,"MapKaomWarriorMoltenStrike",[498],"[1099,173,633,779,175,5750]","[60,3,-20,-20,-25,50]",0.7,0,0
3670,"ChurchStatueMoltenStrike",[498],"[1099,173,633,26,779,1919,175,5750]","[60,4,20,10,-40,40,-25,20]",0.7,0,0
3671,"ChurchStatueMoltenStrikeMassive",[498],"[1099,173,633,26,779,1919,175,5750]","[60,12,-10,10,-40,40,-25,100]",0.7,0,0
3672,"SolarisGuardMoltenStrike",[498],"[1099,173,633,26,779,1919,175,5750]","[60,4,20,10,-40,40,-25,20]",0.7,0,0
3673,"SolarisGuardMoltenStrikeMassive",[498],"[1099,173,633,26,779,1919,175,5750]","[60,12,-10,10,-40,40,-25,100]",0.7,0,0
3674,"TalismanMonkeyMoltenStrike",[498],"[1099,633,779,175]","[60,20,-40,-25]",0.7,0,0
3675,"EssenceFleshmonsterMoltenStrike",[498],"[779,175]","[-50,-25]",0.7,0,0
3676,"GANavaliGoatmanLeapDamage",[617],"[633,1099]","[50,15]",1,0,0
3677,"WickerManMoltenStrike",[498],"[1099,173,633,26,779,175]","[60,4,20,10,-40,-25]",0.7,0,0
3678,"CrucibleWickerManMoltenStrike",[498],"[1100,173,779,175]","[50,4,-40,-25]",0.7,0,0
3679,"HarvestChieftainMoltenStrike",[],"[1099,173,779,175]","[60,2,-25,-25]",0.7,0,0
3680,"HeistSkeletonMoltenStrike",[498],"[1102,173,779,175]","[30,2,-65,-25]",0.7,0,0
3681,"AzmeriFireFuryMoltenStrike",[498],"[1099,779,175,173]","[60,-40,-25,4]",1,0,0
3682,"KaomMelee",[],"[1099,633,610,1326]","[60,30,20,50]",1,0,0
3683,"ConvocationOld",[2968],[356],[2000],1,0,0
3684,"Convocation",[2968],"[356,450]","[2000,120]",1,0,0
3685,"PerandusConvocation",[2968],[356],[2000],1,0,0
3686,"AvatarConvocation",[2968],"[3189,6325]","[2000,10]",1,0,0
3687,"SummonKaomTotems",[],"[2153,2212,2152]","[4,50,3]",1,0,0
3688,"ComboStrike",[],[],[],1,0,0
3689,"DropBearAmbush","[2485,692]",[633],[-50],1,0,0
3690,"DropBearAmbushMaps","[2485,692]",[],[],1,0,0
3691,"DropBearAmbushNoTargeting",[692],[633],[-50],1,0,0
3692,"KiteWestBossUsePortal",[],[],[],1,0,0
3693,"FireNovaMine","[1783,1994,872,617]","[874,2271,9985]","[5000,3,250]",0.8195,0,1023477285
3694,"PopUpTotemFireNova",[617],"[216,2271]","[40,2]",1.4444,0,1028443341
3695,"VaalMechanicalTotemFireNova",[617],"[216,2271]","[40,2]",1.2,0,1028443341
3696,"EssenceDaemonFireNovaRepeat",[617],[216],[40],1.4444,0,1028443341
3697,"SolarisGuardDaemonFireNovaRepeat",[617],"[2271,5750]","[1,-20]",2.5556,0,1028443341
3698,"CityStalkerFireNova",[617],[],[],1.0111,0,1028443341
3699,"MerveilIceSpear","[498,1325]","[958,2693]","[400,-25]",1.824,0,1023611503
3700,"MapMerveilIceSpear","[498,1325]","[958,2693]","[400,-25]",2.8636,0,1023611503
3701,"GuardianReefArenaIceSpear","[498,1325]","[2693,175]","[-25,-70]",1.3636,0,1023611503
3702,"MerveilGeyser",[617],"[356,2693]","[10000,-35]",1.3535,0,1022202216
3703,"MerveilGeyserDescent",[617],"[356,2693]","[6000,-35]",0.8673,0,1022202216
3704,"MapMerveilGeyser",[617],[2693],[-35],3.6364,0,1023275958
3705,"MapMerveilMultiGeyserStandaloneTriggered",[617],"[356,2693]","[6000,-35]",1.3535,0,1022202216
3706,"MerveilMultiGeyser",[617],"[356,2553,2693]","[6000,10,-35]",1.3535,0,1022202216
3707,"ElderMultiGeyser",[617],"[356,2553,2693]","[6000,6,-35]",4.4444,0,1025222115
3708,"ElderReefMultiGeyser",[617],"[356,2553,2693]","[4000,4,-35]",3.6364,0,1025758986
3709,"MapMerveilMultiGeyser",[617],"[356,2553,2693]","[6000,10,-35]",3.6364,0,1023275958
3710,"ElderArenaHydroPump",[617],"[356,2693]","[500,-35]",0.9091,0,1022739087
3711,"LeagueDelveLavaGeyser",[617],"[356,2693]","[4000,-35]",3.6364,0,1025758986
3712,"TheFaunDaemonLavaGeyser",[617],[356],[12000],3.6364,0,1025758986
3713,"StranglecharmDaemonWaterGeyser",[617],"[356,2693]","[10000,-35]",3.6364,0,1025758986
3714,"BlightWaterElementalGeyser",[617],"[2693,356]","[-35,4000]",4,0,1025758986
3715,"RampageDaemonExplodeNova",[617],"[18295,1376,216,5750]","[26,25,300,15]",2.5,0,1029248647
3716,"RampageDaemonStunNova","[197,4546]","[340,782,216]","[250,3,600]",0.3,0,1029248647
3717,"WbPoisonNova","[2300,1776,498]","[782,175,173,1788]","[5,-35,15,30]",0.2,0,1029248647
3718,"ParasitePoisonProjectile","[2300,498]","[782,1788,2118,2119,2120,2468]","[27,50,3,150,20,-10]",1,0,0
3719,"ParasitePoisonProjectileSingle","[2300,498]",[782],[27],1,0,0
3720,"TormentDaemonPoisonNova","[2300,1776,498]","[782,175,173,1788]","[5,-35,15,30]",0.8667,0,1026564293
3721,"SpiderBossBarrelPoisonNova","[2300,1776,498]","[782,175,173,214,1788]","[5,-35,12,3,30]",0.8667,0,1026564293
3722,"SpiderPoisonProjectile","[2300,498]","[782,175,1788]","[5,-20,80]",0.8667,0,1026564293
