"rownum","Id","bool","IsLocal","IsWeaponLocal","Semantic","Text","bool","IsVirtual","MainHandAlias_Stat","OffHandAlias_Stat","bool","HASH32","BelongsActiveSkills","Category","bool","bool","IsScalable","ContextFlags","DotFlag","WeaponHandCheck"
7228,"has_tailwind","","","",4,"","","","","",1,791698146,[],"","","","",[],[],""
7229,"summoned_skeletons_hits_cant_be_evaded",1,"","",4,"","","","","",1,230466588,[],"","","","",[],[],""
7230,"zombie_slam_area_of_effect_+%",1,"","",1,"","","","","",1,3501861776,[],"","","",1,[],[],""
7231,"monster_slam_area_of_effect_+%",1,"","",1,"","","","","",1,3255214815,[],"","","",1,[],[],""
7232,"additional_block_%_per_hit_you_have_blocked_in_past_10_seconds","","","",1,"","","","","",1,1067619635,[],"","","",1,[],[],""
7233,"skill_uses_main_hand",1,"","",4,"","","","","",1,2933831670,[],"",1,"","",[],[],""
7234,"skill_uses_off_hand",1,"","",4,"","","","","",1,2862358005,[],"",1,"","",[],[],""
7235,"hundred_times_average_damage_per_spell_hit","","","",3,"","",1,"","","",1811022176,[],"","","",1,[3],[],""
7236,"hundred_times_average_damage_per_secondary_hit","","","",3,"","",1,"","","",411497163,[],"","","",1,[4],[],""
7237,"hundred_times_average_damage_per_main_hand_hit","","","",3,"","",1,"","","",1687887387,[],"","","",1,[2],[],""
7238,"hundred_times_average_damage_per_off_hand_hit","","","",3,"","",1,"","","",2525441771,[],"","","",1,[2],[],""
7239,"additional_spell_block_%","","","",1,"","","","","",1,2553873416,[],"","","",1,[],[],""
7240,"cannot_pierce",1,"","",4,"",1,"","","",1,2998538604,[],"","","","",[],[],""
7241,"active_skill_projectile_damage_+%_final_for_each_remaining_chain",1,"","",1,"","","","","",1,2629403964,[],"","","",1,[],[],""
7242,"raging_spirits_always_ignite","","","",4,"","","","","",1,3685671236,[],"","","","",[],[],""
7243,"reduce_enemy_fire_resistance_%_vs_blinded_enemies",1,"","",1,"","","","","",1,1445583799,[],"","","",1,[],[],""
7244,"hits_cannot_be_evaded_vs_blinded_enemies",1,"","",4,"","","","","",1,3362663645,[],"","","","",[],[],""
7245,"base_body_armour_evasion_rating",1,"","",3,"","","","","",1,450384863,[],"","","",1,[],[],""
7246,"base_helmet_maximum_energy_shield",1,"","",3,"","","","","",1,1638537994,[],"","","",1,[],[],""
7247,"evasion_rating_+_per_1_helmet_energy_shield","","","",3,"","","","","",1,936383736,[],9,"","",1,[],[],""
7248,"maximum_energy_shield_+_per_6_body_armour_evasion_rating","","","",3,"","","","","",1,1719207748,[],"","","",1,[],[],""
7249,"damage_taken_+%_if_have_not_been_hit_recently","","","",1,"","","","","",1,2416713905,[],11,"","",1,[],[],""
7250,"cannot_be_stunned_if_have_not_been_hit_recently","","","",4,"","","","","",1,963573731,[],"","","","",[],[],""
7251,"minimum_added_fire_damage_to_hits_vs_blinded_enemies","","",1,3,"","","",7253,7255,1,2261101123,[],"","","",1,[],[],""
7252,"maximum_added_fire_damage_to_hits_vs_blinded_enemies","","",1,3,"","","",7254,7256,1,3882905988,[],"","","",1,[],[],""
7253,"main_hand_minimum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","",1,187253174,[],"","","",1,[],[],1
7254,"main_hand_maximum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","",1,1854180437,[],"","","",1,[],[],1
7255,"off_hand_minimum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","",1,1660554522,[],"","","",1,[],[],1
7256,"off_hand_maximum_added_fire_damage_to_hits_vs_blinded_enemies","","","",3,"","","","","",1,3352676313,[],"","","",1,[],[],1
7257,"light_radius_increases_apply_to_accuracy","","","",4,"","","","","",1,2372401182,[],"","","","",[],[],""
7258,"endurance_charge_on_melee_stun_damage_+%_final_per_endurance_charge","","","",1,"","","","","",1,799559196,[],"","","",1,[],[],""
7259,"tectonic_slam_chance_to_use_endurance_charge_%",1,"","",1,"",1,"","","",1,1911753492,[],"","","",1,[],[],""
7260,"tectonic_slam_1%_chance_to_do_charged_slam_per_2_stat_value","","","",1,"","","","","",1,1924670751,[],"","","",1,[],[],""
7261,"tectonic_slam_%_chance_to_do_charged_slam","","","",1,"","","","","",1,161705340,[],"","","",1,[],[],""
7262,"virtual_tectonic_slam_%_chance_to_do_charged_slam","","","",1,"",1,1,"","",1,1208559619,[],"","","",1,[1],[],""
7263,"%_number_of_raging_spirits_allowed","","","",1,"","","","","",1,485691558,[],"","","",1,[],[],""
7264,"manifest_dancing_dervish_number_of_additional_copies",1,"","",3,"","","","","",1,481097602,[],"","","",1,[],[],""
7265,"map_is_zana_map","","","",4,"","","","","",1,349302873,[],"","","","",[],[],""
7266,"map_num_zana_mods","","","",3,"","","","","",1,646811326,[],"","","","",[],[],""
7267,"local_display_trigger_level_x_curse_nova_on_hit_while_cursed","",1,"",3,"","","","","",1,1320933465,[],"","","","",[],[],""
7268,"cast_on_hit_if_cursed_%",1,"","",1,"","","","","",1,270370651,[],"",1,"",1,[],[],""
7269,"base_life_recovery_per_minute_from_flask","","","",3,"","","","","",1,2309328433,[],"","","",1,[],[],""
7270,"base_mana_recovery_per_minute_from_flask","","","",3,"","","","","",1,3572687240,[],"","","",1,[],[],""
7271,"tectonic_slam_damage_+%",1,"","",1,"","","","","",1,145552631,"[""endurance_charge_slam""]","","","",1,[],[],""
7272,"tectonic_slam_area_of_effect_+%",1,"","",1,"","","","","",1,477820941,"[""endurance_charge_slam""]","","","",1,[],[],""
7273,"spectral_shield_throw_damage_+%",1,"","",1,"","","","","",1,1125833520,[],"","","",1,[],[],""
7274,"spectral_shield_throw_projectile_speed_+%",1,"","",1,"","","","","",1,3350794850,[],"","","",1,[],[],""
7275,"spectral_shield_throw_num_of_additional_projectiles",1,"","",1,"","","","","",1,2887324778,[],"","","",1,[],[],""
7276,"cannot_take_reflected_elemental_damage",1,"","",4,"","","","","",1,3208421289,[],"","","","",[],[],""
7277,"cannot_take_reflected_physical_damage",1,"","",4,"","","","","",1,3683813972,[],"","","","",[],[],""
7278,"golem_damage_+%_per_active_golem",1,"","",1,"","","","","",1,1379416088,[],"","","",1,[],[],""
7279,"tailwind_effect_on_self_+%_per_gale_force",1,"","",1,"","","","","",1,696971413,[],"","","",1,[],[],""
7280,"virtual_spider_aspect_web_interval_ms",1,"","",3,"","",1,"","",1,2019095368,[],"","","",1,[1],[],""
7281,"aspect_of_the_spider_web_count_+",1,"","",3,"","","","","",1,542954481,[],"","","",1,[],[],""
7282,"crab_aspect_crab_barrier_max_+",1,"","",3,"","","","","",1,728135808,[],"","","",1,[],[],""
7283,"shrapnel_trap_number_of_secondary_explosions","","","",3,"",1,"","","",1,957060375,[],"","","",1,[],[],""
7284,"shrapnel_trap_number_of_additional_secondary_explosions",1,"","",3,"","","","","",1,842916054,[],"","","",1,[],[],""
7285,"virtual_no_cost",1,"","",4,"",1,1,"","",1,3062164332,[],"","","","",[1],[],""
7286,"life_loss_%_per_minute","","","",3,"","","","","",1,2923730049,[],"","","",1,[],[],""
7287,"map_spawn_incursion_encounters",1,"","",4,"","","","","",1,663439683,[],"","","","",[],[],""
7288,"prevent_vaal_souls_on_hit",1,"","",4,"","","","","",1,2072976403,[],"","",1,"",[],[],""
7289,"ignores_enemy_fire_resistance","","","",4,"","","","","",1,3660200462,[],"","","","",[],[],""
7290,"ignores_enemy_cold_resistance","","","",4,"","","","","",1,270199813,[],"","","","",[],[],""
7291,"ignores_enemy_lightning_resistance","","","",4,"","","","","",1,4227009503,[],"","","","",[],[],""
7292,"groundslam_damage_to_close_targets_+%_final",1,"","",1,"","","","","",1,3995851614,[],"","","",1,[],[],""
7293,"keystone_vaal_attacks","","","",4,"","","","","",1,1125045928,[],"","","","",[],[],""
7294,"grant_vaal_attack_soul_on_hitting_rare_or_unique_with_non_vaal_skill_every_x_ms",1,"","",3,"","","","","",1,1001903810,[],"","",1,1,[],[],""
7295,"grant_vaal_skill_use_on_kill_%_with_non_vaal_skill",1,"","",1,"","","","","",1,1960446379,[],"","","",1,[],[],""
7296,"keystone_vaal_spells",1,"","",4,"","","","","",1,693382555,[],"","","","",[],[],""
7297,"non_vaal_skills_damage_+%_final",1,"","",1,"","","","","",1,336794946,[],"","","",1,[],[],""
7298,"gain_soul_regeneration_for_x_seconds_on_hit_every_500_ms",1,"","",3,"","","","","",1,3606287120,[],"","",1,1,[],[],""
7299,"shrapnel_trap_damage_+%",1,"","",1,"","","","","",1,236492959,[],"","","",1,[],[],""
7300,"shrapnel_trap_area_of_effect_+%",1,"","",1,"","","","","",1,3889204182,[],"","","",1,[],[],""
7301,"lightning_tower_trap_damage_+%",1,"","",1,"","","","","",1,2370708735,[],"","","",1,[],[],""
7302,"lightning_tower_trap_duration_+%",1,"","",1,"","","","","",1,589367620,[],"","","",1,[],[],""
7303,"lightning_tower_trap_cooldown_speed_+%",1,"","",1,"","","","","",1,535336022,[],"","","",1,[],[],""
7304,"lightning_tower_trap_base_interval_duration_ms","","","",3,"","","","","",1,462247984,[],"","","",1,[],[],""
7305,"lightning_tower_trap_interval_duration_ms","","","",3,"",1,1,"","",1,2156290327,[],"","","",1,[1],[],""
7306,"lightning_tower_trap_number_of_beams","","","",3,"",1,"","","",1,344693508,[],"","","",1,[],[],""
7307,"lightning_tower_trap_additional_number_of_beams",1,"","",3,"","","","","",1,1702644692,[],"","","",1,[],[],""
7308,"flamethrower_tower_trap_damage_+%",1,"","",1,"","","","","",1,1587119299,[],"","","",1,[],[],""
7309,"flamethrower_tower_trap_cooldown_speed_+%",1,"","",1,"","","","","",1,1552821462,[],"","","",1,[],[],""
7310,"flamethrower_tower_trap_duration_+%",1,"","",1,"","","","","",1,1980362834,[],"","","",1,[],[],""
7311,"flamethrower_tower_trap_number_of_flamethrowers","","","",3,"",1,"","","",1,2454303883,[],"","","",1,[],[],""
7312,"flamethrower_tower_trap_number_of_additional_flamethrowers",1,"","",3,"","","","","",1,2201940112,[],"","","",1,[],[],""
7313,"flamethrower_tower_trap_display_cast_speed_affects_rotation","","","",4,"","","","","",1,4146763090,[],"","","","",[],[],""
7314,"phys_cascade_trap_damage_+%",1,"","",1,"","","","","",1,3988002960,"[""phys_cascade_trap""]","","","",1,[],[],""
7315,"phys_cascade_trap_cooldown_speed_+%",1,"","",1,"","","","","",1,2005996187,"[""phys_cascade_trap""]","","","",1,[],[],""
7316,"phys_cascade_trap_duration_+%",1,"","",1,"","","","","",1,3115482894,"[""phys_cascade_trap""]","","","",1,[],[],""
7317,"phys_cascade_trap_number_of_cascades","","","",3,"",1,"","","",1,2209524680,[],"","","",1,[],[],""
7318,"phys_cascade_trap_number_of_additional_cascades",1,"","",3,"","","","","",1,3453304172,"[""phys_cascade_trap""]","","","",1,[],[],""
7319,"phys_cascade_trap_base_interval_duration_ms","","","",3,"",1,"","","",1,2559734092,[],"","","",1,[],[],""
7320,"phys_cascade_trap_interval_duration_ms","","","",3,"",1,1,"","",1,1048758099,[],"","","",1,[1],[],""
7321,"ice_siphon_trap_damage_+%",1,"","",1,"","","","","",1,264570181,[],"","","",1,[],[],""
7322,"ice_siphon_trap_duration_+%",1,"","",1,"","","","","",1,2228767519,[],"","","",1,[],[],""
7323,"ice_siphon_trap_damage_taken_+%_per_beam",1,"","",1,"","","","","",1,1003941986,[],"","","",1,[],[],""
7324,"ice_siphon_trap_chill_effect_+%",1,"","",1,"","","","","",1,3758685426,[],"","","",1,[],[],""
7325,"ice_siphon_trap_max_beam_targets","","","",3,"","","","","",1,742820376,[],"","","",1,[],[],""
7326,"bear_trap_damage_taken_+%_from_traps_and_mines",1,"","",1,"","","","","",1,2763258615,[],"","","",1,[],[],""
7327,"bear_trap_additional_damage_taken_+%_from_traps_and_mines",1,"","",1,"","","","","",1,2641182304,[],"","","",1,[],[],""
7328,"lightning_trap_lightning_resistance_penetration_%",1,"","",1,"","","","","",1,2936692117,[],"","","",1,[],[],""
7329,"lightning_trap_shock_effect_+%",1,"","",1,"","","","","",1,3669897040,[],"","","",1,[],[],""
7330,"fire_trap_burning_ground_duration_+%",1,"","",1,"","","","","",1,59807093,"[""trap_ground_fire""]","","","",1,[],[],""
7331,"charged_dash_damage_+%_final",1,"","",1,"","","","","",1,576656416,[],"","","",1,[],[],""
7332,"charged_dash_damage_+%_final_per_stack",1,"","",1,"","","","","",1,2192968075,[],"","","",1,[],[],""
7333,"vaal_earthquake_number_of_aftershocks","","","",3,"",1,"","","",1,821299282,[],"","","",1,[],[],""
7334,"vaal_earthquake_aftershock_delay_ms","","","",3,"",1,"","","",1,3297451968,[],"","","",1,[],[],""
7335,"maim_effect_+%",1,"","",1,"","","","","",1,2916835932,[],"","","",1,[],[],""
7336,"hits_ignore_my_fire_resistance","","","",4,"","","","","",1,797236182,[],"","","","",[],[],""
7337,"hits_ignore_my_cold_resistance","","","",4,"","","","","",1,1995626043,[],"","","","",[],[],""
7338,"hits_ignore_my_lightning_resistance","","","",4,"","","","","",1,3665684689,[],"","","","",[],[],""
7339,"spectating",1,"","",4,"",1,"","","",1,966030194,[],"","","","",[],[],""
7340,"bear_trap_movement_speed_+%_final",1,"","",1,"","","","","",1,3241704388,[],"","","",1,[],[],""
7341,"map_incursion_temple_room_state",1,"","",3,"","","","","",1,1940754810,[],"","","","",[],[],""
7342,"map_incursion_temple_room_state2",1,"","",3,"","","","","",1,4014679530,[],"","","","",[],[],""
7343,"map_incursion_temple_room_state3",1,"","",3,"","","","","",1,1916767597,[],"","","","",[],[],""
7344,"skill_hide_user_buff_effects",1,"","",4,"",1,"","","",1,3364455855,[],"","","","",[],[],""
7345,"critical_strike_chance_+%_vs_shocked_enemies","","","",1,"","","","","",1,2881341638,[],4,"","",1,[],[],""
7346,"flamethrower_trap_damage_+%_final_vs_burning_enemies","","","",1,"","","","","",1,1994309993,[],"","","",1,[],[],""
7347,"local_display_socketed_gems_supported_by_level_x_frenzy_power_on_trap_trigger","",1,"",3,"","","","","",1,326201638,[],"","","","",[],[],""
7348,"trap_throwing_speed_+%_per_frenzy_charge","","","",1,"","","","","",1,666208802,[],"","","",1,[],[],""
7349,"virtual_trap_throwing_speed_+%","","","",1,"",1,1,"","",1,3787671506,[],"","","",1,[1],[],""
7350,"ancestral_call_art_variation",1,"","",3,"",1,"","","",1,3110337948,[],"","","","",[],[],""
7351,"expanding_fire_cone_maximum_number_of_stages",1,"","",3,"",1,"","","",1,2656186874,[],"","","",1,[],[],""
7352,"expanding_fire_cone_release_hit_damage_+%_final","","","",1,"","","","","",1,3595747651,[],"","","",1,[],[],""
7353,"trigger_on_corpse_consume_%_chance","","","",1,"","","","","",1,1984523224,[],"","","",1,[],[],""
7354,"local_display_trigger_level_x_summon_phantasm_on_corpse_consume","",1,"",3,"","","","","",1,437720684,[],"","","","",[],[],""
7355,"cast_speed_+%_per_corpse_consumed_recently","","","",1,"","","","","",1,2552375811,[],"","","",1,[],[],""
7356,"you_and_nearby_allies_life_regeneration_rate_per_minute_%_if_corpse_consumed_recently","","","",1,"","","","","",1,465388029,[],"","","",1,[],[],""
7357,"infernal_blow_infernal_blow_explosion_damage_%_of_total_per_stack",1,"","",1,"","","","","",1,2027804807,"[""infernal_blow_new""]","","","",1,[],[],""
7358,"infernal_blow_explosion_damage_%_of_total_per_stack",1,"","",1,"","","","","",1,347615463,[],"","","",1,[],[],""
7359,"doubles_have_movement_speed_+%",1,"","",1,"","","","","",1,195610100,[],"","","",1,[],[],""
7360,"lightning_tower_trap_cast_speed_+%",1,"","",1,"","","","","",1,2808000455,[],"","","",1,[],[],""
7361,"flamethrower_tower_trap_cast_speed_+%",1,"","",1,"","","","","",1,584774203,[],"","","",1,[],[],""
7362,"vaal_righteous_fire_life_and_es_%_to_lose_on_use",1,"","",1,"","","","","",1,3920045866,[],"","","",1,[],[],""
7363,"rain_of_arrows_additional_sequences","","","",3,"","","","","",1,994119995,[],"","","",1,[],[],""
7364,"cannot_gain_souls",1,"","",4,"",1,"","","",1,3116903012,[],"","","","",[],[],""
7365,"local_flask_gain_x_vaal_souls_on_use","",1,"",3,"","","","","",1,4177346983,[],"","","",1,[],[],""
7366,"local_flask_no_mana_recovery_during_effect","",1,"",4,"","","","","",1,1375367226,[],"","","","",[],[],""
7367,"local_flask_vaal_souls_gained_per_minute_during_effect","",1,"",3,"","","","","",1,3270453954,[],"","","",1,[],[],""
7368,"ignites_apply_fire_resistance_+","","","",1,"","","","","",1,3099936839,[],2,"","",1,[],[],""
7369,"flameblast_ignite_chance_+%_per_stage","","","",1,"","","","","",1,2314572129,[],"","","",1,[],[],""
7370,"gain_x_vaal_souls_at_2%_life_thresholds","","","",3,"","","","","",1,2265044178,[],"","","",1,[],[],""
7371,"disable_vaal_soul_gain_at_2%_life_thresholds","","","",4,"","","","","",1,254942439,[],"","","","",[],[],""
7372,"local_physical_damage_%_to_convert_to_a_random_element","",1,1,1,"","","",7373,7374,1,4105704333,[],"","","",1,[],[],""
7373,"main_hand_non_skill_physical_damage_%_to_convert_to_a_random_element","",1,"",1,"","","","","",1,4062838610,[],"","","",1,[],[],1
7374,"off_hand_non_skill_physical_damage_%_to_convert_to_a_random_element","",1,"",1,"","","","","",1,4253526959,[],"","","",1,[],[],1
7375,"local_hits_always_inflict_elemental_ailments","",1,1,4,"","","",7376,7377,1,3113355045,[],"","","","",[],[],""
7376,"main_hand_hits_always_inflict_elemental_ailments","",1,"",4,"","","","","",1,1085926227,[],"","","","",[],[],1
7377,"off_hand_hits_always_inflict_elemental_ailments","",1,"",4,"","","","","",1,3284841775,[],"","","","",[],[],1
7378,"no_mana_recovery",1,"","",4,"",1,"","","",1,3416234916,[],"","","","",[],[],""
7379,"active_skill_ignite_effect_+%_final","","","",1,"","","","","",1,422057103,[],"","","",1,[],[],""
7380,"chance_to_be_poisoned_%","","","",1,"","","","","",1,2110996306,[],"","","",1,[],[],""
7381,"poison_time_passed_+%","","","",1,"","","","","",1,2210332296,[],"","","",1,[],[],""
7382,"additional_maximum_all_resistances_%_while_poisoned","","","",1,"","","","","",1,379841513,[],"","","",1,[],[],""
7383,"energy_shield_regeneration_rate_per_minute_per_poison_stack","","","",3,"",1,"","","",1,1260515760,[],"","","",1,[],[],""
7384,"bleeding_damage_on_self_taken_as_fire_instead","","","",4,"","","","","",1,3309242556,[],"","","","",[],[],""
7385,"maximum_life_+%_per_equipped_corrupted_item","","","",1,"","","","","",1,609633335,[],"","","",1,[],[],""
7386,"maximum_es_+%_per_equipped_corrupted_item","","","",1,"","","","","",1,1493415598,[],"","","",1,[],[],""
7387,"all_resistances_%_per_equipped_corrupted_item","","","",1,"","","","","",1,887879319,[],"","","",1,[],[],""
7388,"base_bleeding_damage_taken_per_minute","","","",3,"","","","","",1,2460826024,[],"","","",1,[],[],""
7389,"area_of_effect_+%_per_enemy_killed_recently","","","",1,"","","","","",1,2760058494,[],"","","",1,[],[],""
7390,"base_no_energy_shield_recovery","","","",4,"","","","","",1,649608406,[],"","","","",[],[],""
7391,"life_regeneration_per_minute_if_you_have_at_least_500_maximum_energy_shield","","","",3,"","","","","",1,3598134032,[],"","","",1,[],[],""
