"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
634,368,10,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11882],"","","",[4097],[4030],4097,[4097],4097,"","",0,"",-1946157056,200,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
635,368,11,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11883],"","","",[4098],[4033],4098,[4098],4098,"","",0,"",-1207959552,200,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
636,368,12,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11884],"","","",[4099],[4035],4099,[4099],4099,"","",0,"",-469762048,200,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
637,368,13,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11885],"","","",[4100],[4038],4100,[4100],4100,"","",0,"",268435456,201,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
638,368,14,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11886],"","","",[4101],[4040],4101,[4101],4101,"","",0,"",1006632960,201,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
639,368,15,"Stability",[3808],[],[],"","",6,"","",[11887],"","","",[4102],[4041],4102,[],4102,"","",0,"",2046820352,201,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
640,368,16,"Cult of the Purple Flame","[3808,0]",[],[2798],"","",3,"",2798,[11888],"","","",[],[],4119,[],4119,"","",0,"",-301989888,201,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
641,368,17,"Tainted Survivors",[3808],[],[],"","",3,"","",[11892],"","","",[4103],[4075],4103,[4091],4119,"","",0,"",1073741824,202,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
642,368,18,"Corrupted Wastelands",[3808],[],[],"","",3,"","",[11890],"","","",[4104],[4103],4104,[],4119,"","",0,"",-1811939328,202,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
643,368,19,"Understanding the Wastelands",[3808],[],[],"","",3,"","",[11891],"","","",[4106],[4105],4106,[],4119,"","",0,"",-134217728,202,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
644,368,20,"A Word of Warning",[3808],[],[],"","",3,"","",[11893],"","","",[4107],[4075],4107,[],4119,"","",0,"",1174405120,203,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
645,368,21,"Precursor Towers",[3808],[],[],"","",6,"","",[11894],"","","",[4108],[4027],4108,[4111],4108,"","",0,"",-1778384896,203,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
646,368,22,"Precursor Tower Network",[3808],[],[],"","",3,"","",[11895],"","","",[4109],[4111],4109,[],4119,"","",0,"",-268435456,203,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
647,368,23,"The Weapon",[3808],[],[],"","",3,"","",[11889],"","","",[4110],[4073],4110,[],4119,"","",0,"",805306368,204,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
648,368,24,"Precursor Tablets",[3808],[],[],"","",3,"","",[11896],"","","",[4112],[4111],4112,[4114],4119,"","",0,"",-2113929216,204,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
649,368,25,"Landscape Alteration",[3808],[],[],"","",3,"","",[11897],"","","",[4114],[4113],4114,[4114],4114,"","",0,"",-637534208,204,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
650,368,26,"Cataclysm's Corruption",[3808],[],[],"","",3,"","",[11898],"","","",[4115],[4025],4115,[4103],4119,"","",0,"",905969664,205,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
651,368,27,"Patron",[3808],[],[],"","",3,"","",[11899],"","","",[4116],[4115],4116,[],4119,"","",0,"",1845493760,205,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
652,368,28,"Guardian of the Flame Seed",[3808],[],[],"","",3,"","",[11874],"","","",[4117],[4090],4117,[4089],4119,"","",0,"",-771751936,205,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
653,368,29,"The Flame Seed",[3808],[],[],"","",6,"","",[11875],"","","",[4118],[4089],4118,[4118],4118,"","",0,"",503316480,206,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
654,368,30,"Legacy of the Vaal Reward","[3808,0]",[4849],[4848],"",4848,7,21,4848,[],"","","","[4025,350]",[],4119,[],4119,"","",0,"",-1677721600,206,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
655,368,31,"Cataclysm's Wake Reward 1",[3808],[],[],"","",7,22,"",[],"","","",[4056],[4027],1,[],4056,"","",0,"",-369098752,206,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
656,368,32,"Cataclysm's Wake Reward 2",[3808],[],[],"","",7,23,"",[],"","","",[4057],[4096],1,[],4057,"","",0,"",939524096,207,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
657,368,33,"Cataclysm's Wake Reward 3",[3808],[],[],"","",7,24,"",[],"","","",[4058],[4029],1,[],4058,"","",0,"",-2046820352,207,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
658,368,34,"Cataclysm's Wake Reward 4",[3808],[],[],"","",7,25,"",[],"","","",[4059],[4097],1,[],4059,"","",0,"",-738197504,207,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
659,368,35,"Cataclysm's Wake Reward 5",[3808],[],[],"","",7,26,"",[],"","","",[4060],[4031],1,[],4060,"","",0,"",570425344,208,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
660,368,36,"Cataclysm's Wake Reward 6",[3808],[],[],"","",7,27,"",[],"","","",[4061],[4032],1,[],4061,"","",0,"",1879048192,208,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
661,368,37,"Cataclysm's Wake Reward 7",[3808],[],[],"","",7,28,"",[],"","","",[4062],[4098],1,[],4062,"","",0,"",-1107296256,208,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
662,368,38,"Cataclysm's Wake Reward 8",[3808],[],[],"","",7,29,"",[],"","","",[4063],[4034],1,[],4063,"","",0,"",201326592,209,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
663,368,39,"Cataclysm's Wake Reward 9",[3808],[],[],"","",7,30,"",[],"","","",[4064],[4099],1,[],4064,"","",0,"",1509949440,209,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
664,368,40,"Cataclysm's Wake Reward 10",[3808],[],[],"","",7,31,"",[],"","","",[4065],[4036],1,[],4065,"","",0,"",-1442840576,209,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
665,368,41,"Cataclysm's Wake Reward 11",[3808],[],[],"","",7,32,"",[],"","","",[4066],[4037],1,[],4066,"","",0,"",-100663296,209,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
666,368,42,"Cataclysm's Wake Reward 12",[3808],[],[],"","",7,33,"",[],"","","",[4067],[4100],1,[],4067,"","",0,"",1241513984,210,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
667,368,43,"Cataclysm's Wake Reward 13",[3808],[],[],"","",7,34,"",[],"","","",[4068],[4039],1,[],4068,"","",0,"",-1711276032,210,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
668,368,44,"Cataclysm's Wake Reward 4",[3808],[],[],"","",7,35,"",[],"","","",[4069],[4101],1,[],4069,"","",0,"",-1308622848,210,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
669,368,45,"Cataclysm's Wake Reward 15",[3808],[],[],"","",7,36,"",[],"","","",[4070],[4041],1,[],4070,"","",0,"",33554432,211,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
670,368,46,"The Pinnacle of Flame Reward",[3808],[],[],"","",7,37,"",[],"","","",[4092],[4089],1,[],4092,"","",0,"",1442840576,211,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
671,368,47,"Buy or Sell items",[3808],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1711276032,211,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
672,368,48,"Identify Items",[],[],[],"triggerer.items_ided = triggerer.IdentifyItems();\r\nIf(triggerer.items_ided > 0, (){ SendSoundEffect(IdentifyAll, 0, false, triggerer); }, (){SendSoundEffect(IdentifyAllClick , 0, false, triggerer);});","",28,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1778384896,211,0,52,1,"",51,[],51,"",0,"",1,0,-16843010,-16843010
673,368,49,"Refund Passives",[],[],[],"triggerer.SendOpenScreen( CharacterPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",29,"",72,[],"","","",[],[],4119,[],4119,"","",0,"",1845493760,211,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
674,368,50,"Refund Atlas Passives",[3808],[],[],"triggerer.SendOpenScreen( AtlasPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",30,"",72,[],"","","",[],[4025],4119,[],4119,"","",1,"",-2113929216,211,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
675,444,0,"[DNT] Glyph",[],[],[4749],"",72,3,"",72,[11906],"","",1,[],[],4119,[],4119,"","",0,"",-1073741824,211,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
676,446,0,"[DNT] Glyph",[],[],[4761],"",72,3,"",72,[12159],"","",1,[],[],4119,[],4119,"","",0,"",-536870912,211,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
677,456,0,"[DNT] Alva Worried",[],[4949],[4949],"",4949,6,"",4949,[12651],"","","",[],[],4119,[],4119,"","",0,"",939524096,212,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
678,456,1,"Doryani",[4651],[],[2789],"","",3,"",2789,[12652],"","","",[],[],4119,[],4119,"","",0,"",1744830464,212,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
679,456,2,"Corruption",[],[],[2790],"","",3,"",2790,[12653],"","","",[],[4025],4119,[],4119,"","",0,"",-1946157056,212,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
680,456,3,"Monolith",[],[],[2791],"","",3,"",2791,[12654],"","","",[],[4072],4119,[],4119,"","",0,"",-1006632960,212,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
681,456,4,"Fortress",[],[],[2792],"","",3,"",2792,[12655],"","","",[],[4075],4119,[],4119,"","",0,"",-67108864,212,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
682,456,5,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-67108864,212,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
683,456,6,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",0,213,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
684,456,7,"Select Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 0 ); triggerer.FinishNPCChat();","",23,"",72,[],"","","",[],[3],4119,[],4119,"","",0,"",-838860800,213,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
685,456,8,"Select Guild Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 1 ); triggerer.FinishNPCChat();","",24,"",72,[],"","","",[],"[3,1034]",4119,[],4119,"","",0,"",-1476395008,214,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
686,457,0,"[DNT] Alva Worried",[],[4949],[4949],"",4949,6,"",4949,[12651],"","","",[],[],4119,[],4119,"","",0,"",-671088640,214,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
687,457,1,"Doryani",[4651],[],[2789],"","",3,"",2789,[12652],"","","",[],[],4119,[],4119,"","",0,"",134217728,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
688,457,2,"Corruption",[],[],[2790],"","",3,"",2790,[12653],"","","",[],[4025],4119,[],4119,"","",0,"",738197504,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
689,457,3,"Monolith",[],[],[2791],"","",3,"",2791,[12654],"","","",[],[4072],4119,[],4119,"","",0,"",1342177280,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
690,457,4,"Fortress",[],[],[2792],"","",3,"",2792,[12655],"","","",[],[4075],4119,[],4119,"","",0,"",1946157056,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
691,457,5,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1946157056,215,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
692,457,6,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",2013265920,215,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
693,452,0,"Doryani",[4651],[],[2789],"","",3,"",2789,[12652],"","","",[],[],4119,[],4119,"","",0,"",-1409286144,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
694,452,1,"Corruption",[],[],[2790],"","",3,"",2790,[12653],"","","",[],[4025],4119,[],4119,"","",0,"",-805306368,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
695,452,2,"Monolith",[],[],[2791],"","",3,"",2791,[12654],"","","",[],[4072],4119,[],4119,"","",0,"",-201326592,215,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
696,452,3,"Fortress",[],[],[2792],"","",3,"",2792,[12655],"","","",[],[4075],4119,[],4119,"","",0,"",402653184,216,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
697,452,4,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",402653184,216,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
698,452,5,"Select Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 0 ); triggerer.FinishNPCChat();","",23,"",72,[],"","","",[],[3],4119,[],4119,"","",0,"",536870912,216,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
699,452,6,"Select Guild Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 1 ); triggerer.FinishNPCChat();","",24,"",72,[],"","","",[],"[3,1034]",4119,[],4119,"","",0,"",671088640,216,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
700,452,7,"Buy or Sell items",[3808],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",939524096,216,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
701,458,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",1006632960,216,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
702,458,1,"The Trial of Chaos",[3770],[],[2850],"","",3,"",2850,[15261],"","","",[],[],4119,[],4119,"","",0,"",-1677721600,216,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
703,458,2,"Alva",[],[],[2851],"","",3,"",2851,"[15262,15263,15264]","","","",[],[],4119,[],4119,"","",0,"",-603979776,216,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
704,458,3,"The Maraketh",[2851],[],[2853],"","",3,"",2853,"[15266,15267]","","","",[],[],4119,[],4119,"","",0,"",469762048,217,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
705,458,4,"The Karui",[2851],[],[2854],"","",3,"",2854,"[15268,15269]","","","",[],[],4119,[],4119,"","",0,"",1912602624,217,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
706,458,5,"The Ezomytes",[2851],[],[2855],"","",3,"",2855,"[15270,15271]","","","",[],[],4119,[],4119,"","",0,"",-838860800,217,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
707,458,6,"Trarthus",[2851],[],[2856],"","",3,"",2856,[15272],"","","",[],[],4119,[],4119,"","",0,"",301989888,218,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
708,458,7,"The Azmeri",[2851],[],[2857],"","",3,"",2857,"[15273,15274]","","","",[],[],4119,[],4119,"","",0,"",1778384896,218,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
709,458,8,"Oriath",[2851],[],[2858],"","",3,"",2858,"[15275,15276]","","","",[],[],4119,[],4119,"","",0,"",-1174405120,218,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
710,458,9,"Primevals",[2851],[],[2859],"","",3,"",2859,[15277],"","","",[],[],4119,[],4119,"","",0,"",0,219,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
711,458,10,"Precursors",[2357],[],[2860],"","",3,"",2860,[15278],"","","",[],[],4119,[],4119,"","",0,"",1207959552,219,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
712,459,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1207959552,219,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
713,459,1,"Disenchant Items",[],[],[],"","",13,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",1275068416,219,0,52,1,"",51,[],51,"",0,"","",0,-16843010,-16843010
714,459,2,"Fate",[],[],[2861],"","",3,"",2861,[15178],"","","",[],[],4119,[],4119,"","",0,"",2080374784,219,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
715,459,3,"Free Will",[2861],[],[2862],"","",3,"",2862,[15179],"","","",[],[],4119,[],4119,"","",0,"",-1040187392,219,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
716,459,4,"Patterned Substance",[2861],[],[2863],"","",3,"",2863,[15180],"","","",[],[],4119,[],4119,"","",0,"",469762048,220,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
717,459,5,"Atalui",[2169],[],[2864],"","",3,"",2864,[15181],"","","",[],[],4119,[],4119,"","",0,"",1543503872,220,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
718,459,6,"Doryani",[4651],[],[2865],"","",3,"",2865,[15182],"","","",[],[],4119,[],4119,"","",0,"",-1946157056,220,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
719,460,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-1577058304,220,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
720,460,1,"Introduction",[],[2818],[2818],"",2818,3,"",2818,[16668],"","","",[],[],4119,[],4119,"","",0,"",-637534208,220,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
721,460,2,"Introduction",[2818],[],[2818],"","",3,"",2818,[16669],"","","",[],[],4119,[],4119,"","",0,"",167772160,221,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
722,460,3,"Here and Now",[],[],[2817],"","",3,"",2817,[16667],"","","",[],[],4119,[],4119,"","",0,"",1174405120,221,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
723,182,0,"Introduction",[],[2818],[2818],"",2818,3,"",2818,[16668],"","","",[],[],4119,[],4119,"","",0,"",1979711488,221,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
724,182,1,"Introduction",[2818],[],[2818],"","",3,"",2818,[16669],"","","",[],[],4119,[],4119,"","",0,"",-1509949440,221,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
725,182,2,"Here and Now",[],[],[2817],"","",3,"",2817,[16667],"","","",[],[],4119,[],4119,"","",0,"",-973078528,221,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
726,461,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-973078528,221,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
727,461,1,"Introduction",[],[],[2868],"",2868,3,"",2868,[15177],"","","",[],[],4119,[],4119,"","",0,"",-301989888,221,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
728,461,2,"The Cataclysm",[],[],[2866],"","",3,"",2866,[15176],"","","",[],[],4119,[],4119,"","",0,"",738197504,222,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
729,461,3,"Upgrades",[],[],[2867],"","",3,"",2867,[15175],"","","",[],[],4119,[],4119,"","",0,"",1610612736,222,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
730,181,0,"Introduction",[],[],[2868],"",2868,3,"",2868,[15177],"","","",[],[],4119,[],4119,"","",0,"",-2147483648,222,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
731,181,1,"The Cataclysm",[],[],[2866],"","",3,"",2866,[15176],"","","",[],[],4119,[],4119,"","",0,"",-1610612736,222,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
732,462,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-1610612736,222,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
733,462,1,"Show Expedition Map",[],[],[],"","",10,"",72,[],"","","",[],[],4119,[],4119,"","",1,"",-838860800,222,0,52,1,"",51,[],51,"",0,"",1,0,-16843010,-16843010
734,462,2,"Olroth",[2453],[2841],[2841],"",2841,3,"",2841,[15842],"","","",[],[],4119,[],4119,"","",0,"",570425344,223,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
735,462,3,"Olroth",[2841],[],[2841],"","",3,"",2841,[15843],"","","",[],[],4119,[],4119,"","",0,"",1375731712,223,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
736,462,4,"The Triskelion Flame",[2841],[],[2842],"","",3,"",2842,[15844],"","","",[],[],4119,[],4119,"","",0,"",-1375731712,223,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
737,462,5,"A Grand Quest",[],[],[2843],"","",3,"",2843,[15845],"","","",[],[],4119,[],4119,"","",0,"",-335544320,223,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
738,462,6,"Introduction",[],[2844],[2844],"",2844,3,"",2844,[15846],"","","",[],[],4119,[],4119,"","",0,"",469762048,224,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
739,462,7,"Introduction",[2844],[],[2844],"","",3,"",2844,[15847],"","","",[],[],4119,[],4119,"","",0,"",1275068416,224,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
740,179,0,"Olroth",[2453],[2841],[2841],"",2841,3,"",2841,[15842],"","","",[],[],4119,[],4119,"","",0,"",-1946157056,224,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
741,179,1,"Olroth",[2841],[],[2841],"","",3,"",2841,[15843],"","","",[],[],4119,[],4119,"","",0,"",-1140850688,224,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
742,179,2,"The Triskelion Flame",[2841],[],[2842],"","",3,"",2842,[15844],"","","",[],[],4119,[],4119,"","",0,"",-335544320,224,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
743,179,3,"A Grand Quest",[],[],[2843],"","",3,"",2843,[15845],"","","",[],[],4119,[],4119,"","",0,"",201326592,225,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
744,179,4,"Introduction",[],[2844],[2844],"",2844,3,"",2844,[15846],"","","",[],[],4119,[],4119,"","",0,"",1006632960,225,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
745,179,5,"Introduction",[2844],[],[2844],"","",3,"",2844,[15847],"","","",[],[],4119,[],4119,"","",0,"",1811939328,225,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
746,463,0,"Buy Items",[],[],[],"","",26,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",1811939328,225,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
747,463,1,"The Ziggurat",[],[],[2871],"","",3,"",2871,[14862],"","","",[],[],4119,[],4119,"","",0,"",-1342177280,225,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
748,463,2,"This Era",[],[],[2869],"","",3,"",2869,[14863],"","","",[],[],4119,[],4119,"","",0,"",-469762048,225,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
749,463,3,"Introduction",[],[],[2870],"",2870,3,"",2870,[14864],"","","",[],[],4119,[],4119,"","",0,"",67108864,226,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
750,180,0,"Introduction",[],[],[2870],"",2870,3,"",2870,[14864],"","","",[],[],4119,[],4119,"","",0,"",603979776,226,0,52,"","",51,[],51,"",0,"",1,0,-16843010,-16843010
751,180,1,"This Era",[],[],[2869],"","",3,"",2869,[14863],"","","",[],[],4119,[],4119,"","",0,"",1140850688,226,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
752,471,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",1140850688,226,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
753,471,1,"Out Here",[],[],[5032],"","",3,"",5032,[16670],"","","",[],[],4119,[],4119,"","",0,"",-2147483648,226,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
754,471,2,"Oswald",[],[],[5033],"","",3,"",5033,[16671],"","","",[],[],4119,[],4119,"","",0,"",-1610612736,226,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
755,471,3,"The Expedition",[],[],[5034],"","",3,"",5034,[16672],"","","",[],[],4119,[],4119,"","",0,"",-536870912,226,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
756,471,4,"Warring Tribes",[],[],[5035],"","",3,"",5035,[16673],"","","",[],[],4119,[],4119,"","",0,"",536870912,227,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
757,472,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",536870912,227,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
758,472,1,"Out Here",[],[],[5036],"","",3,"",5036,[16709],"","","",[],[],4119,[],4119,"","",0,"",1207959552,227,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
759,472,2,"Oswald and Alva",[],[],[5037],"","",3,"",5037,[16710],"","","",[],[],4119,[],4119,"","",0,"",-1979711488,227,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
760,472,3,"Treasure Hunters",[],[],[5041],"","",3,"",5041,[16711],"","","",[],[],4119,[],4119,"","",0,"",-1442840576,227,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
761,472,4,"Quadrillas",[],[],[5038],"","",3,"",5038,[16712],"","","",[],[],4119,[],4119,"","",0,"",-503316480,227,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
762,472,5,"The Mighty Silverfist",[4406],[4407],[5039],"","",3,"",5039,[16713],"","","",[],[],4119,[],4119,"","",0,"",1342177280,228,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
763,472,6,"The Mighty Silverfist",[4407],[],[5040],"","",3,"",5040,[16714],"","","",[],[],4119,[],4119,"","",0,"",-2147483648,228,0,52,"","",51,[],51,"",0,"","",0,-16843010,-16843010
764,473,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-2147483648,228,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
765,474,0,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4119,[],4119,"","",2,"",-2013265920,228,0,52,0,"",51,[],51,"",0,"","",0,-16843010,-16843010
