"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
1061,1711,81,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1062,1712,"",5300,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1063,1713,"",5301,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1064,1714,"",5302,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1065,1715,"",5303,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1066,1716,"",5304,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1067,1717,"",5305,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1068,1718,"",5306,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1069,1719,"","","[346,1300,1723]",[],"[6670,6803]","","[2,5,3]",[37],"",[],"",[],[],[],[],"","",0,""
1070,1720,"","",[346],[],"[6837,6838,6839]","",[9],[37],"",[],"",[],[],[],[],"","",0,""
1071,1722,"",5307,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1072,1723,"","",[1366],[23],[],"",[37],[13],"",[],"",[],[],[],[],"","","",""
1073,1724,"",5308,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1074,1725,"",5309,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1075,1726,82,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1076,1727,"",5310,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1077,1728,"",5311,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1078,1729,"",5312,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1079,1730,"",5313,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1080,1731,"",5314,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1081,1732,"",5315,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1082,1734,"",5316,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1083,1735,83,"",[1366],[23],[],"",[38],[13],"",[],"",[],[],[],[],"","","",""
1084,1691,"",5284,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1085,1692,"",5285,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1086,1693,"",5286,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1087,1694,"",5287,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1088,1695,"",5288,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1089,1736,"","","[346,1300]",[],[6597],"","[1,2]",[37],"",[],"",[],[],[],[],"","",0,""
1090,1737,"","",[346],[],[6597],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1091,1738,"","","[346,12001,2673]",[],[6926],"","[7,25,18]",[37],"",[],"",[],[],[],[],"","",0,""
1092,1739,"",5317,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1093,1740,"",5318,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1094,1741,"",5319,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1095,1742,"",5320,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1096,1743,"",5321,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1097,1744,"",5322,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1098,1745,"",5323,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1099,1746,"",5324,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1100,1747,"",5325,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1101,1748,"",5326,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1102,1749,"",5327,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1103,1751,"","",[346],[],[6834],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
1104,1752,"",5328,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1105,1753,"",5329,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1106,1754,"",5330,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1107,1755,"",5331,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1108,1756,"",5332,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1109,1757,"","",[346],[],[6855],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1110,1758,"",5333,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1111,1759,"",5334,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1112,1760,"",5335,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1113,1761,"","",[346],[],"[6840,6837,6838,6841,6839]","",[10],[37],"",[],"",[],[],[],[],"","",0,""
1114,1762,"","","[346,1300,1723]",[],"[6699,6799]","","[-4,3,3]",[37],"",[],"",[],[],[],[],"","",0,""
1115,1763,"","","[346,9159,1723,12001]",[],"[6641,6800]","","[17,49,3,14]",[37],"",[],"",[],[],[],[],"","",0,""
1116,1764,"","","[346,1300]",[],"[6641,6800]","","[18,2]",[37],"",[],"",[],[],[],[],"","",0,""
1117,1765,"",5336,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1118,1766,"",5337,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1119,1767,"",5338,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1120,1768,"",5339,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1121,1774,"",5340,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1122,1769,"",5341,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1123,1770,"",5342,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1124,1771,"",5343,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1125,1772,"",5344,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1126,1773,"",5345,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1127,1775,"",5346,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1128,1776,"",5347,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1129,1777,"",5348,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1130,1778,"",5349,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1131,1779,"",5350,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1132,1780,"",5351,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1133,1781,"",5352,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1134,1782,"",5353,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1135,1783,"",5354,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1136,1784,"",5355,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1137,1785,"",5356,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1138,1786,"",5357,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1139,1787,"",5358,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1140,1788,"",5359,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1141,1789,"",5360,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1142,1790,"",5361,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1143,1791,"",5362,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1144,1792,"",5363,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1145,1793,"",5364,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1146,1794,"",5365,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1147,1795,84,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1148,1796,85,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1149,1800,"",5366,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1150,1801,"",5367,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1151,1802,"","",[346],[],"[6840,6837,6838,6841,6839]","",[11],[37],"",[],"",[],[],[],[],"","",0,""
1152,1803,"","",[346],[],"[6840,6837,6838,6841,6839]","",[12],[37],"",[],"",[],[],[],[],"","",0,""
1153,1804,"",5368,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1154,1805,"",5369,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1155,1806,"",5370,[],"[16,17,15,14,9,11,12,32,10,57]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1156,1807,"","","[346,1300]",[],"[6670,6803]","","[4,6]",[37],"",[],"",[],[],[],[],"","",0,""
1157,1808,"","",[346],[],[6601],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1158,1809,"",5371,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1159,1810,"",5372,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1160,1811,"",5373,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1161,1812,"","",[1366],[23],[],"",[39],[13],"",[],"",[],[],[],[],"","","",""
1162,1813,"","",[1366],[23],[],"",[40],[13],"",[],"",[],[],[],[],"","","",""
1163,1814,"","",[1366],[23],[],"",[41],[13],"",[],"",[],[],[],[],"","","",""
1164,1815,"",5374,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1165,1816,"",5375,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1166,1817,"",5376,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1167,1818,"",5377,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1168,1819,"",5378,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1169,1820,"",5379,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1170,1821,86,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1171,1824,"",5380,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1172,1825,"",5381,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1173,1826,"",5382,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1174,1827,"",5383,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1175,1828,87,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1176,1829,"",5384,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1177,1832,"",5385,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1178,1833,"",5386,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1179,1834,"",5387,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1180,1835,"",5388,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1181,1836,"",5389,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1182,1837,"","",[346],[],[6905],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
1183,1840,"",5390,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1184,1841,"",5391,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1185,1842,"",5392,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1186,1843,"","","[346,1300]",[],"[6670,6803]","","[3,7]",[37],"",[],"",[],[],[],[],"","",0,""
1187,1844,"",5393,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1188,1845,"",5394,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1189,1846,"",5395,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1190,1847,"",5396,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1191,1848,"",5397,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1192,1849,"",5398,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1193,1850,"",5399,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1194,1851,"",5400,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1195,1852,"",5401,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1196,1853,"",5402,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1197,1854,"",5403,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1198,1856,"",5404,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1199,1857,"",5405,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1200,1858,"",5406,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1201,1859,"",5407,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1202,1860,"",5408,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1203,1861,"",5409,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1204,1862,"",5410,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1205,1863,"",5411,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1206,1864,"",5412,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1207,1865,"",5413,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1208,1866,"",5414,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1209,1867,"",5415,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1210,1868,"",5416,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1211,1869,"",5417,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1212,1870,"",5418,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1213,1871,"",5419,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1214,1872,"",5420,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1215,1873,"",5421,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1216,1874,"",5422,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1217,1875,"",5423,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1218,1876,88,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1219,1877,89,"",[1366],[23],[],"",[42],[13],"",[],"",[],[],[],[],"","","",""
1220,1881,"","","[346,1300]",[],[6783],"","[3,1]",[37],"",[],"",[],[],[],[],"","",0,""
1221,1883,"","","[346,12383]",[],[6952],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
1222,1884,"","","[346,4586,12383,17470]",[],"[6608,7302]","","[2,7,-1,2]",[37],"",[],"",[],[],[],[],"","",0,""
1223,1885,"","","[346,12383]",[],[6951],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
1224,1886,"",5424,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1225,1887,"",5425,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1226,1888,"",5426,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1227,1889,"",5427,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1228,1890,90,"",[1366],[23],[],"",[43],[13],"",[],"",[],[],[],[],"","","",""
1229,1891,"","",[346],[],[6598],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1230,1892,"","","[346,1300,1723]",[],"[6699,6799]","","[-3,5,2]",[37],"",[],"",[],[],[],[],"","",0,""
1231,1893,"","",[346],[],"[6749,6806]","",[9],[37],"",[],"",[],[],[],[],"","",0,""
1232,1894,"","","[346,1723,12001]",[],[6941],"","[1,3,14]",[37],"",[],"",[],[],[],[],"","",0,""
1233,1895,"","",[346],[],[6926],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1234,1896,"","",[1220],[],"[6901,6948,7107]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1235,1898,"","",[346],[],"[6596,6816]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1236,1899,"",5428,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1237,1900,"",5429,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1238,1901,"",5430,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1239,1902,"",5431,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1240,1903,"",5432,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1241,1909,"","",[1366],[23],[],"",[44],[13],"",[],"",[],[],[],[],"","","",""
1242,1910,"",5436,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1243,1911,"",5437,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1244,1912,"",5438,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1245,1913,"",5439,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1246,1914,"",5440,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1247,1915,"",5441,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1248,1916,"",5442,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1249,1917,"",5443,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1250,1919,"","","[346,1300]",[],"[6848,6847]","","[4,4]",[37],"",[],"",[],[],[],[],"","",0,""
1251,1920,96,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1252,1921,98,"",[1366],[23],[],"",[45],[13],"",[],"",[],[],[],[],"","","",""
1253,1922,"",5444,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1254,1923,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-12],[37],"",[],"",[],[],[],[],"","",0,""
1255,1924,"",5445,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1256,1925,"",5446,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1257,1926,"",5447,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1258,1927,"",5448,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1259,1928,"",5449,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1260,1929,"",5450,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1261,1930,"",5451,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1262,1931,"",5452,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1263,1932,"",5453,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1264,1934,"","","[346,3593,1300,2673]",[],[6862],"","[6,6,6,5]",[37],"",[],"",[],[],[],[],"","",0,""
1265,1935,95,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1266,1936,"","",[1366],[23],[],"",[46],[13],"",[],"",[],[],[],[],"","","",""
1267,1937,"",5454,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1268,1938,"","",[346],[],"[6700,6826,6701,6702,6703,6825,6704,6824,6705,6706,6707,6708,6712,6823,6775,6777,6779,6856,7042,6776,6778,6780,6961,6960,6973,6975,6996,6992,7091,7092,7093,7094,7102]","",[-10],[37],"",[],"",[],[],[],[],"","",0,""
1269,1939,"",5455,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1270,1940,"",5456,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1271,1941,"",5457,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1272,1942,"",5458,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1273,1943,"",5459,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1274,1944,"",5460,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1275,1946,"",5461,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1276,1947,"",5463,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1277,1948,"","",[1366],[23],[],"",[47],[13],"",[],"",[],[],[],[],"","","",""
1278,1949,"",5462,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1279,1950,"",5466,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1280,1951,"",5467,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1281,1952,"",5468,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1282,1953,"",5469,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1283,1954,"",5470,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1284,1955,"",5471,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1285,1957,94,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1286,1959,"",5472,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1287,1961,"",5473,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1288,1962,"",5474,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1289,1963,"",5475,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1290,1964,"",5476,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1291,1967,"",5477,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1292,1968,"",5478,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1293,1969,"",5479,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1294,1970,"",5480,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1295,1972,91,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1296,1974,"",5481,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1297,1975,"",5482,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1298,1976,"",5483,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1299,1977,"",5484,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1300,1978,"",5485,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1301,1979,"",5486,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1302,1980,100,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1303,1981,"","",[318],[4],[],"",[77],[14],"",[],"",[],[],[],[],"","","",""
1304,1983,"",5487,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1305,1984,"",5488,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1306,1985,"",5489,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1307,1986,"",5490,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1308,1987,"",5491,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1309,1988,"",5492,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1310,1989,93,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1311,1990,"","",[318],[4],[],"",[80],[14],"",[],"",[],[],[],[],"","","",""
1312,1992,"",5493,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1313,1993,"",5494,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1314,1994,"",5495,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1315,1995,"",5496,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1316,1996,"",5497,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1317,1997,"",5464,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1318,1998,97,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1319,1999,"","",[318],[4],[],"",[76],[14],"",[],"",[],[],[],[],"","","",""
1320,2001,"",5498,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1321,2002,"",5499,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1322,2003,"",5500,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1323,2004,"",5501,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1324,2005,"",5502,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1325,2006,"",5503,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1326,2008,99,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1327,2009,"","",[318],[4],[],"",[78],[14],"",[],"",[],[],[],[],"","","",""
1328,2011,"",5504,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1329,2012,"",5505,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1330,2013,"",5506,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1331,2014,"",5507,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1332,2015,"",5508,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1333,2018,92,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1334,2016,"",5509,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1335,2144,"",5600,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1336,2019,"","",[318],[4],[],"",[81],[14],"",[],"",[],[],[],[],"","","",""
1337,2020,"","",[346],[],"[6878,6880]","",[5],[37],"",[],"",[],[],[],[],"","",0,""
1338,2021,"","",[1220],[],"[6901,6948,7107]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
1339,2023,"","",[346],[],[6783],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
