"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool"
1843,2558,"",4843,"",[],[24],[],"",[],[9],"",[],""
1844,2560,"","",4844,[],[24],[],"",[],[10],"",[],""
1845,2561,151,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
1846,2563,"",4845,"",[],[25],[],"",[],[7],"",[],""
1847,2564,"",4846,"",[],[23],[],"",[],[12],"",[],""
1848,2565,"",4847,"",[],[22],[],"",[],[11],"",[],""
1849,2566,"",4848,"",[],[24],[],"",[],[9],"",[],""
1850,2568,"","",4849,[],[21],[],"",[],[15],"",[],""
1851,2569,"","",4850,[],[21],[],"",[],[15],"",[],""
1852,2570,"","",4851,[],[21],[],"",[],[15],"",[],""
1853,2571,"","",4852,[],[25],[],"",[],"[8,21]","",[],""
1854,2572,"","",4853,[],[24],[],"",[],[10],"",[],""
1855,2573,"","",4854,[],[24],[],"",[],[10],"",[],""
1856,2574,"",4855,"",[],[25],[],"",[],[7],"",[],""
1857,2575,"",4856,"",[],[25],[],"",[],[7],"",[],""
1858,2576,"",4857,"",[],[25],[],"",[],[7],"",[],""
1859,2577,"",4858,"",[],[23],[],"",[],[12],"",[],""
1860,2578,"",4859,"",[],[22],[],"",[],[11],"",[],""
1861,2579,"",4860,"",[],[24],[],"",[],[9],"",[],""
1862,2580,"","",4861,[],[24],[],"",[],[10],"",[],""
1863,2581,"","",4862,[],[24],[],"",[],[10],"",[],""
1864,2582,"",4863,"",[],"[6,7,56,8,9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],""
1865,2583,"","","",[347],[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","",[-38],[24],"",[],""
1866,2584,"","","",[347],[],[5263],"",[5],[24],"",[],""
1867,2585,152,"","",[1368],[23],[],"",[68],[13],"",[],""
1868,2586,"","",4864,[],[21],[],"",[],[15],"",[],""
1869,2587,153,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1870,2589,"","","","[347,1302,12059]",[],[5546],"","[6,4,50]",[24],"",[],""
1871,2590,"","","",[347],[],[5544],"",[6],[24],"",[],""
1872,2591,"","","","[347,1302]",[],"[5545,5601]","","[4,4]",[24],"",[],""
1873,2592,"","","","[347,1302]",[],[5543],"","[5,4]",[24],"",[],""
1874,2593,"","","","[347,1302]",[],[5624],"","[3,4]",[24],"",[],""
1875,2594,"",4865,"",[],[25],[],"",[],[7],"",[],""
1876,2595,"",4866,"",[],[25],[],"",[],[7],"",[],""
1877,2596,"",4867,"",[],[23],[],"",[],[12],"",[],""
1878,2597,"",4868,"",[],[22],[],"",[],[11],"",[],""
1879,2598,"",4869,"",[],[24],[],"",[],[9],"",[],""
1880,2599,"","",4870,[],[24],[],"",[],[10],"",[],""
1881,2600,"","",4871,[],[24],[],"",[],[10],"",[],""
1882,2601,"",4872,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],""
1883,2602,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-37,32]",[24],"",[],""
1884,2603,"","","","[347,1302,2678,3599]",[],[5518],"","[9,9,1,9]",[24],"",[],""
1885,2604,154,"","",[1368],[23],[],"",[69],[13],"",[],""
1886,2605,"","",4873,[],[21],[],"",[],[15],"",[],""
1887,2606,155,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1888,2608,"","","","[347,1302,12059]",[],[5546],"","[5,3,51]",[24],"",[],""
1889,2609,"","","",[347],[],[5544],"",[4],[24],"",[],""
1890,2610,"","","","[347,1302]",[],"[5545,5601]","","[3,8]",[24],"",[],""
1891,2611,"","","","[347,1302]",[],[5543],"","[4,9]",[24],"",[],""
1892,2612,"","","","[347,1302]",[],[5624],"","[2,7]",[24],"",[],""
1893,2613,"",4875,"",[],[25],[],"",[],[7],"",[],""
1894,2614,"",4874,"",[],[25],[],"",[],[7],"",[],""
1895,2615,"",4876,"",[],[23],[],"",[],[12],"",[],""
1896,2616,"",4877,"",[],[22],[],"",[],[11],"",[],""
1897,2617,"",4878,"",[],[24],[],"",[],[9],"",[],""
1898,2618,"","",4879,[],[24],[],"",[],[10],"",[],""
1899,2619,"","",4880,[],[24],[],"",[],[10],"",[],""
1900,2620,"",4881,"",[],[26],[],"",[],[4],"",[],""
1901,2621,156,"","",[1368],[23],[],"",[70],[13],"",[],""
1902,2623,"","",4882,[],[25],[],"",[],"[8,21]","",[],""
1903,2624,"","","",[347],[],[5714],"",[1],[24],"",[],""
1904,2625,"",4883,"",[],[25],[],"",[],[7],"",[],""
1905,2626,"",4884,"",[],[23],[],"",[],[12],"",[],""
1906,2627,"",4885,"",[],[22],[],"",[],[11],"",[],""
1907,2628,"",4886,"",[],[24],[],"",[],[9],"",[],""
1908,2629,"","",4887,[],[24],[],"",[],[10],"",[],""
1909,2630,"","","",[347],[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","",[-35],[24],"",[],""
1910,2632,"","","","[347,1302]",[],[5715],"","[2,2]",[24],"",[],""
1911,2633,"","","",[347],[],[5531],"",[5],[24],"",[],""
1912,2634,"","","",[347],[],[5387],"",[5],[24],"",[],""
1913,2635,"","","","[347,1302]",[],[5715],"","[1,1]",[24],"",[],""
1914,2636,"","","",[347],[],[5531],"",[6],[24],"",[],""
1915,2637,"","","","[347,9198]",[],"[5534,5536]","","[6,48]",[24],"",[],""
1916,2638,"","","",[347],[],[5387],"",[4],[24],"",[],""
1917,2639,"","","",[347],[],[5429],"",[1],[24],"",[],""
1918,2640,"","","",[347],[],"[5353,5460]","",[1],[24],"",[],""
1919,2641,"",4888,"",[],[25],[],"",[],[7],"",[],""
1920,2642,"",4889,"",[],[23],[],"",[],[12],"",[],""
1921,2643,"",4890,"",[],[22],[],"",[],[11],"",[],""
1922,2644,"",4891,"",[],[24],[],"",[],[9],"",[],""
1923,2645,"","",4892,[],[24],[],"",[],[10],"",[],""
1924,2646,"",4893,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]","",[],""
1925,2647,"","",4894,[],[21],[],"",[],[15],"",[],""
1926,2649,"","","",[347],[],"[5542,5600]","",[10],[24],"",[],""
1927,2650,"","","",[347],[],[5552],"",[1],[24],"",[],""
1928,2651,"",4896,"",[],[25],[],"",[],[7],"",[],""
1929,2652,"",4897,"",[],[23],[],"",[],[12],"",[],""
1930,2653,"",4898,"",[],[22],[],"",[],[11],"",[],""
1931,2654,"",4899,"",[],[24],[],"",[],[9],"",[],""
1932,2655,"","",4900,[],[24],[],"",[],[10],"",[],""
1933,2656,"",4901,"",[],"[9,10,11,12,14,57,15,32]",[],"",[],"[1,4]","",[],""
1934,2657,159,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1935,2658,"","",4902,[],[21],[],"",[],[15],"",[],""
1936,2660,"","","",[347],[],[5625],"",[1],[24],"",[],""
1937,2662,"",4895,"",[],[26],[],"",[],[4],"",[],""
1938,2663,"",4903,"",[],[25],[],"",[],[7],"",[],""
1939,2664,"",4904,"",[],[23],[],"",[],[12],"",[],""
1940,2665,"",4905,"",[],[22],[],"",[],[11],"",[],""
1941,2666,"",4906,"",[],[24],[],"",[],[9],"",[],""
1942,2667,"","",4907,[],[24],[],"",[],[10],"",[],""
1943,2668,"",4908,"",[],"[9,10,11,12,15,32]",[],"",[],"[1,4]","",[],""
1944,2669,"","","",[347],[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","",[-36],[24],"",[],""
1945,2670,157,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1946,2671,"","","",[347],[],[5477],"",[5],[24],"",[],""
1947,2672,"","","",[347],[],[5585],"",[3],[24],"",[],""
1948,2674,"","",4909,[],[24],[],"",[],[10],"",[],""
1949,2675,"",4910,"",[],"[9,10,11,12,15,16,17,32]",[],"",[],"[1,4]",1,[],""
1950,2677,"",4917,"",[],[25],[],"",[],[7],"",[],""
1951,2678,"",4918,"",[],[23],[],"",[],[12],"",[],""
1952,2679,"",4919,"",[],[22],[],"",[],[11],"",[],""
1953,2680,"",4920,"",[],[24],[],"",[],[9],"",[],""
1954,2681,160,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
1955,2683,"","",4915,[],[24],[],"",[],[10],"",[],""
1956,2684,"","",4916,[],[21],[],"",[],[15],"",[],""
1957,2686,"",4911,"",[],[25],[],"",[],[7],"",[],""
1958,2687,"",4912,"",[],[23],[],"",[],[12],"",[],""
1959,2688,"",4913,"",[],[22],[],"",[],[11],"",[],""
1960,2689,"",4914,"",[],[24],[],"",[],[9],"",[],""
1961,2690,161,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]",1,[],""
1962,2691,"",4921,"",[],[25],[],"",[],[7],"",[],""
1963,2692,"",4922,"",[],[25],[],"",[],[7],"",[],""
1964,2693,"",4923,"",[],[23],[],"",[],[12],"",[],""
1965,2694,"",4924,"",[],[22],[],"",[],[11],"",[],""
1966,2695,"",4925,"",[],[24],[],"",[],[9],"",[],""
1967,2696,"","",4926,[],[24],[],"",[],[10],"",[],""
1968,2697,"","",4927,[],[24],[],"",[],[10],"",[],""
1969,2698,"",4928,"",[],[13],[],"",[],[1],"",[],""
1970,2699,"",4929,"",[],[20],[],"",[],[4],"",[],""
1971,2700,"",4930,"",[],[26],[],"",[],[4],"",[],""
1972,2701,"","",4931,[],[21],[],"",[],[15],"",[],""
1973,2702,162,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1974,2703,163,"","",[1368],[23],[],"",[71],[13],"",[],""
1975,2705,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-39,35]",[24],"",[],""
1976,2706,"","","",[347],[],"[5258,5459]","",[3],[24],"",[],""
1977,2707,"",4932,"",[],[25],[],"",[],[7],"",[],""
1978,2708,"",4933,"",[],[25],[],"",[],[7],"",[],""
1979,2709,"",4934,"",[],[23],[],"",[],[12],"",[],""
1980,2710,"",4935,"",[],[22],[],"",[],[11],"",[],""
1981,2711,"",4936,"",[],[24],[],"",[],[9],"",[],""
1982,2712,"","",4937,[],[24],[],"",[],[10],"",[],""
1983,2713,"","",4938,[],[24],[],"",[],[10],"",[],""
1984,2714,"",4939,"",[],"[14,57,16,17]",[],"",[],[1],"",[],""
1985,2715,"",4940,"",[],[26],[],"",[],[4],"",[],""
1986,2716,"","",4941,[],[21],[],"",[],[15],"",[],""
1987,2717,164,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
1988,2718,165,"","",[1368],[23],[],"",[72],[13],"",[],""
1989,2720,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-40,36]",[24],"",[],""
1990,2721,"","","","[347,1302,3599,2678]",[],[5518],"","[10,10,10,12]",[24],"",[],""
1991,2722,"",4942,"",[],[25],[],"",[],[7],"",[],""
1992,2723,"",4943,"",[],[25],[],"",[],[7],"",[],""
1993,2724,"",4944,"",[],[23],[],"",[],[12],"",[],""
1994,2725,"",4945,"",[],[22],[],"",[],[11],"",[],""
1995,2726,"",4946,"",[],[24],[],"",[],[9],"",[],""
1996,2727,"","",4947,[],[24],[],"",[],[10],"",[],""
1997,2728,"","",4948,[],[24],[],"",[],[10],"",[],""
1998,2729,166,"","",[1368],[23],[],"",[73],[13],"",[],""
1999,2731,"",4949,"",[],[26],[],"",[],[4],"",[],""
2000,2732,"",4950,"",[],[25],[],"",[],[7],"",[],""
2001,2733,167,"","",[1368],[23],[],"",[74],[13],"",[],""
2002,2734,"","",4951,[],[24],[],"",[],[10],"",[],""
2003,2736,"",4952,"",[],[25],[],"",[],[7],"",[],""
2004,2737,"",4953,"",[],[25],[],"",[],[7],"",[],""
2005,2738,"",4954,"",[],[23],[],"",[],[12],"",[],""
2006,2739,"",4955,"",[],[22],[],"",[],[11],"",[],""
2007,2740,"",4956,"",[],[24],[],"",[],[9],"",[],""
2008,2741,"","",4957,[],[24],[],"",[],[10],"",[],""
2009,2742,"","",4958,[],[24],[],"",[],[10],"",[],""
2010,2743,"","",4959,[],[24],[],"",[],[10],"",[],""
2011,2744,"","",4960,[],[24],[],"",[],[10],"",[],""
2012,2745,"",4961,"",[],"[6,7,56,8]",[],"",[],"[1,4]","",[],""
2013,2746,"",4962,"",[],[26],[],"",[],[4],"",[],""
2014,2747,"","","",[347],[],"[5493,5494,5495,5497,5496]","",[18],[24],"",[],""
2015,2748,"","","",[347],[],"[5514,5515,5728,5723,5724,5516,5254,5759]","",[3],[24],"",[],""
2016,2749,"","","",[347],[],[5513],"",[1],[24],"",[],""
2017,2750,"",4963,"",[],"[6,7,56,8,9,10,11,12,13,15,16,17,32,14,57]",[],"",[],"[1,4]","",[],""
2018,2751,"","",4964,[],[21],[],"",[],[15],"",[],""
2019,2752,158,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2020,2755,"","",4965,[],[24],[],"",[],[10],"",[],""
2021,2756,"",4966,"",[],[13],[],"",[],[1],"",[],""
2022,2757,"",4967,"",[],[20],[],"",[],[4],"",[],""
2023,2758,"",4968,"",[],[25],[],"",[],[7],"",[],""
2024,2763,"",4969,"",[],"[9,10,11,14,57,15]",[],"",[],"[1,4]","",[],""
2025,2766,"",4970,"",[12366],[25],[],"",[1],[7],"",[],""
2026,2767,"",4971,"",[12366],[25],[],"",[1],[7],"",[],""
2027,2768,"",4972,"",[12366],[23],[],"",[1],[12],"",[],""
2028,2769,"",4973,"",[12366],[22],[],"",[1],[11],"",[],""
2029,2770,"",4974,"",[12366],[24],[],"",[1],[9],"",[],""
2030,2771,"","",4975,[12366],[24],[],"",[1],[10],"",[],""
2031,2772,"","",4976,[12366],[24],[],"",[1],[10],"",[],""
2032,2773,"",4977,"",[12367],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],""
2033,2774,169,"","",[12368],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],""
2034,2775,"","",4978,[12366],[21],[],"",[1],[15],"",[],""
2035,2776,170,"","","[1368,12366]",[23],[],"","[75,1]",[13],"",[],""
2036,2778,"","","","[319,12366]",[4],[],"","[165,1]",[14],"",[],""
2037,2779,"",4979,"",[12366],[25],[],"",[1],[7],"",[],""
2038,2780,"",4980,"",[12366],[23],[],"",[1],[12],"",[],""
2039,2781,"",4981,"",[12366],[22],[],"",[1],[11],"",[],""
2040,2782,"",4982,"",[12366],[24],[],"",[1],[9],"",[],""
2041,2783,"",4983,"",[12367],"[6,7,56,8,9,10,15,14,57,11,12,32]",[],"",[1],"[1,4]",1,[],""
2042,2784,183,"","",[12368],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[1],"[2,5]",1,[],""
2043,2785,"","",4984,[12366],[21],[],"",[1],[15],"",[],""
2044,2786,184,"","","[1368,12366]",[23],[],"","[80,1]",[13],"",[],""
2045,2787,"","",4985,[],[25],[],"",[],"[8,21]","",[],""
2046,2797,"",4986,"",[],[26],[],"",[],[4],"",[],""
2047,2788,"","",4987,[],[25],[],"",[],"[8,21]","",[],""
2048,2789,"","",4988,[],[25],[],"",[],"[8,21]","",[],""
2049,2790,"","",4989,[],[25],[],"",[],"[8,21]","",[],""
2050,2791,"","",4990,[],[25],[],"",[],"[8,21]","",[],""
2051,2792,"","","",[347],[],[5429],"",[2],[24],"",[],""
2052,2793,"","","","[347,9329]",[],[5429],"","[3,-1]",[24],"",[],""
2053,2794,"","","",[347],[],[5429],"",[4],[24],"",[],""
2054,2795,"","","","[347,2186,9198]",[],[5447],"","[3,3,38]",[24],"",[],""
2055,2796,"","","",[347],[],"[5405,5461]","",[10],[24],"",[],""
2056,2804,"",4991,"",[],[24],[],"",[],[9],"",[],""
2057,2805,"",4992,"",[],[22],[],"",[],[11],"",[],""
2058,2806,"",4993,"",[],[23],[],"",[],[12],"",[],""
2059,2807,"",4994,"",[],[25],[],"",[],[7],"",[],""
2060,2808,"","","","[347,9198]",[],"[5245,5462]","","[1,48]",[24],"",[],""
2061,2809,"","","",[347],[],"[5245,5462]","",[2],[24],"",[],""
2062,2810,"",4995,"",[],[26],[],"",[],[4],"",[],""
2063,2811,"",4996,"",[],[26],[],"",[],[4],"",[],""
2064,2812,168,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2065,2813,"","",4997,[],[24],[],"",[],[10],"",[],""
2066,2814,"","","",[319],[4],[],"",[164],[14],"",[],""
2067,2815,"",4998,"",[],[25],[],"",[],[7],"",[],""
2068,2816,"",4999,"",[],[23],[],"",[],[12],"",[],""
2069,2817,"",5000,"",[],[22],[],"",[],[11],"",[],""
2070,2818,"",5001,"",[],[24],[],"",[],[9],"",[],""
2071,2819,"","",5002,[],[24],[],"",[],[10],"",[],""
2072,2820,"","",5003,[],[25],[],"",[],"[8,21]","",[],""
2073,2821,"","","",[319],[4],[],"",[170],[14],"",[],""
2074,2824,"",5006,"",[],[13],[],"",[],[1],"",[],""
2075,2825,"",5007,"",[],[20],[],"",[],[4],"",[],""
2076,2822,"",5004,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],""
2077,2823,"",5005,"",[],"[16,17,15]",[],"",[],[1],"",[],""
2078,2826,229,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2079,2827,"","",5008,[],[21],[],"",[],[15],"",[],""
2080,2828,230,"","",[1368],[23],[],"",[96],[13],"",[],""
2081,3108,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-41,64]",[24],"",[],""
2082,2830,"","","",[347],[],[5337],"",[1],[24],"",[],""
2083,2831,"","","","[347,12370]",[],"[5514,5515,5728,5723,5724,5516,5254,5759]","","[2,1]",[24],"",[],""
2084,2833,"","","",[12135],[],[5721],"",[1],[24],"",[],""
2085,2832,"","","",[12135],[],[5721],"",[2],[24],"",[],""
2086,2834,"","",5009,[],[21],[],"",[],[15],"",[],""
2087,2836,"",5010,"",[],[25],[],"",[],[7],"",[],""
2088,2837,"",5011,"",[],[23],[],"",[],[12],"",[],""
2089,2838,"",5012,"",[],[22],[],"",[],[11],"",[],""
2090,2839,"",5013,"",[],[24],[],"",[],[9],"",[],""
2091,2841,"","",5014,[],[21],[],"",[],[15],"",[],""
2092,2843,"",5015,"",[],[25],[],"",[],[7],"",[],""
2093,2844,"",5016,"",[],[23],[],"",[],[12],"",[],""
2094,2845,"",5017,"",[],[22],[],"",[],[11],"",[],""
2095,2846,"",5018,"",[],[24],[],"",[],[9],"",[],""
2096,2848,"",5019,"",[],[25],[],"",[],[7],"",[],""
2097,2849,"","",5020,[],[24],[],"",[],[10],"",[],""
2098,2851,"",5021,"",[],[25],[],"",[],[7],"",[],""
2099,2852,"",5022,"",[],[25],[],"",[],[7],"",[],""
2100,2853,"",5023,"",[],[25],[],"",[],[7],"",[],""
2101,2855,"","",5024,[],[25],[],"",[],"[8,21]","",[],""
2102,2856,"",5025,"",[],[25],[],"",[],[7],"",[],""
2103,2857,"",5026,"",[],[23],[],"",[],[12],"",[],""
2104,2858,"",5027,"",[],[22],[],"",[],[11],"",[],""
2105,2859,"",5028,"",[],[24],[],"",[],[9],"",[],""
2106,2860,"","",5029,[],[24],[],"",[],[10],"",[],""
2107,2861,"","",5030,[],[24],[],"",[],[10],"",[],""
2108,2862,"",5031,"",[],[26],[],"",[],[4],"",[],""
2109,2863,"","",5032,[],[21],[],"",[],[15],"",[],""
2110,2864,171,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2111,2865,172,"","",[1368],[23],[],"",[76],[13],"",[],""
2112,2867,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-42,44]",[24],"",[],""
2113,2868,"","","",[347],[],"[5649,5640]","",[3],[24],"",[],""
2114,2869,"","",5033,[],[25],[],"",[],"[8,21]","",[],""
2115,2870,"",5034,"",[],[25],[],"",[],[7],"",[],""
2116,2871,"",5035,"",[],[23],[],"",[],[12],"",[],""
2117,2872,"",5036,"",[],[22],[],"",[],[11],"",[],""
2118,2873,"",5037,"",[],[24],[],"",[],[9],"",[],""
2119,2874,"","",5038,[],[24],[],"",[],[10],"",[],""
2120,2875,"","",5039,[],[24],[],"",[],[10],"",[],""
2121,2876,"",5040,"",[],"[9,10,11,7,56,6,8,15]",[],"",[],"[1,4]","",[],""
2122,2877,"","",5041,[],[21],[],"",[],[15],"",[],""
2123,2878,173,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2124,2879,174,"","",[1368],[23],[],"",[77],[13],"",[],""
2125,2881,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-43,45]",[24],"",[],""
2126,2882,"","","","[347,1302,2678,3599]",[],[5518],"","[11,12,13,12]",[24],"",[],""
2127,2883,"","",5042,[],[25],[],"",[],"[8,21]","",[],""
2128,2884,"",5043,"",[],[25],[],"",[],[7],"",[],""
2129,2885,"",5044,"",[],[23],[],"",[],[12],"",[],""
2130,2886,"",5045,"",[],[22],[],"",[],[11],"",[],""
2131,2887,"",5046,"",[],[24],[],"",[],[9],"",[],""
2132,2888,"","",5047,[],[24],[],"",[],[10],"",[],""
2133,2889,"","",5048,[],[24],[],"",[],[10],"",[],""
2134,2890,175,"","",[1368],[23],[],"",[78],[13],"",[],""
2135,2892,"","",5049,[],[21],[],"",[],[15],"",[],""
2136,2893,"","","",[347],[],[5320],"",[2],[24],"",[],""
2137,2894,"","",5050,[],[21],[],"",[],[15],"",[],""
2138,2895,"","",5051,[],[21],[],"",[],[15],"",[],""
2139,2896,"","",5052,[],[21],[],"",[],[15],"",[],""
2140,2897,"",5053,"",[],[25],[],"",[],[7],"",[],""
2141,2898,"",5054,"",[],[23],[],"",[],[12],"",[],""
2142,2899,"",5055,"",[],[22],[],"",[],[11],"",[],""
2143,2900,"",5056,"",[],[24],[],"",[],[9],"",[],""
2144,2901,"",5057,"",[],[25],[],"",[],[7],"",[],""
2145,2902,"",5058,"",[],[23],[],"",[],[12],"",[],""
2146,2903,"",5059,"",[],[22],[],"",[],[11],"",[],""
2147,2904,"",5060,"",[],[24],[],"",[],[9],"",[],""
2148,2905,"",5061,"",[],[25],[],"",[],[7],"",[],""
2149,2906,"",5062,"",[],[23],[],"",[],[12],"",[],""
2150,2907,"",5063,"",[],[22],[],"",[],[11],"",[],""
2151,2908,"",5064,"",[],[24],[],"",[],[9],"",[],""
2152,2909,"",5065,"",[],[25],[],"",[],[7],"",[],""
2153,2910,"",5066,"",[],[23],[],"",[],[12],"",[],""
2154,2911,"",5067,"",[],[22],[],"",[],[11],"",[],""
2155,2912,"",5068,"",[],[24],[],"",[],[9],"",[],""
2156,2913,"","",5069,[],[24],[],"",[],[10],"",[],""
2157,2914,"","",5070,[],[24],[],"",[],[10],"",[],""
2158,2915,"","",5071,[],[24],[],"",[],[10],"",[],""
2159,2916,"","",5072,[],[24],[],"",[],[10],"",[],""
2160,2917,176,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2161,2918,177,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2162,2919,178,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2163,2920,179,"","",[],"[37,6,7,56,8,9,10,11,12,13,14,57,15,16,17,32,26]",[],"",[],"[2,5]","",[],""
2164,2921,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-45,56]",[24],"",[],""
2165,2922,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-46,55]",[24],"",[],""
2166,2923,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-47,57]",[24],"",[],""
2167,2924,"","","","[347,9198]",[],"[5357,5481,5358,5359,5360,5480,5361,5479,5362,5363,5364,5365,5369,5478,5431,5433,5435,5512,5698,5432,5434,5436,5617,5616,5629,5631,5652,5648,5744,5745,5746,5747,5755]","","[-48,54]",[24],"",[],""
2168,2925,"","","","[347,9198]",[],[5451],"","[13,48]",[24],"",[],""
2169,2926,"","","","[347,9198]",[],[5265],"","[4,47]",[24],"",[],""
2170,2927,"","","","[347,9198]",[],"[5264,5464]","","[2,47]",[24],"",[],""
2171,2928,"","","","[347,2186,9198]",[],[5447],"","[4,4,47]",[24],"",[],""
2172,2929,"","","",[347],[],[5289],"",[3],[24],"",[],""
2173,2930,"","","","[347,9198,1725,12059]",[],[5440],"","[10,49,3,14]",[24],"",[],""
2174,2931,"","","","[347,9198,1725,12059]",[],[5733],"","[1,49,3,14]",[24],"",[],""
2175,2932,"","","",[347],[],"[5534,5536]","",[7],[24],"",[],""
2176,2933,"","","","[347,2678,9198]",[],[5349],"","[1,4,33]",[24],"",[],""
2177,2934,"","","","[347,9198]",[],[5737],"","[1,33]",[24],"",[],""
2178,2935,"",5073,"",[],[25],[],"",[],[7],"",[],""
2179,2936,"",5074,"",[],[23],[],"",[],[12],"",[],""
2180,2937,"",5075,"",[],[22],[],"",[],[11],"",[],""
