"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
362,"cold_thorns","You reflect cold damage when hit","","","Cold Thorns","[1287,1282,477,2402,190,191,192,193]",1,3,"","","",1,21,343,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1287,1282,477,2402,190,191,192,193]",[],0,"",""
363,"monster_aura_burning","You are taking burning damage while standing in the burning aura","","","Burning Aura",[2533],1,3,"","","","",21,346,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2533],[],0,"",""
364,"monster_aura_chill","Your actions are slowed while standing in the chilling aura","","","Chilling Aura",[8413],1,3,"","","","",1,347,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[8413],[14574],16842752,"",""
365,"monster_aura_shock","You take increased damage while standing in the shocking aura","","","Shocking Aura",[477],1,3,"","","","",2,348,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","","","",[],[],[477],[14576],16842752,"",""
366,"static_weapon_buff","Static Strike deals damage around you as each stack expires.","","","Static Strike",[],"",1,1,"","",1,21,361,1,1,6,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","","","",[],[],[],[],0,"",""
367,"hidden_player","You are hidden. ",1,"","","[140,701,861]","",2,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,861]",[],0,"",""
368,"monster_bloodlines_damage_reduction","",1,"","",[477],"",3,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[477],[],0,"",""
369,"bloodlines_invulnerable","",1,"","","[140,701,979]",1,2,"","","","",21,351,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,979]",[],0,"",""
370,"bloodlines_vulnerable","",1,"","",[2552],1,2,"","","","",21,352,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2552],[],0,"",""
371,"torment_touched","",1,"","",[],1,3,"","","","",21,353,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
372,"torment_possessed","",1,"","",[],1,3,"","","","",21,354,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
373,"visual_display_buff_not_hidden","",1,"","",[],1,1,"","","","",21,0,1,"",15,1,1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
374,"torment_cutthroat","You have Physical Damage and Attack Speed",1,"","Brutality","[26,70]",1,3,"","","","",21,357,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[26,70]",[],0,"",""
375,"unique_flask_taste_of_hate","You deal extra cold damage, you take a portion of physical damage as cold and have chance to avoid freeze and chill ailments.","","","Taste of Hate","[1050,448,190,191]",1,3,"","","","",21,358,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1050,448,190,191]",[],0,"",""
376,"torment_embezzler","You recover Life, Mana and Energy Shield more slowly.","","","Smothered","[1011,1012,1013]",1,3,"","","","",21,360,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1011,1012,1013]",[],0,"",""
377,"sandstorm_chaos","You are taking chaos damage over time.","","","Chaos Sandstorm",[453],"",3,"","","","",21,339,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[453],[],0,"",""
378,"sandstorm_water","You are taking cold damage over time.","","","Vortex",[1979],"",3,"","","","",21,340,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1979],[],0,"",""
379,"bull_thorns","You reflect Physical and Elemental damage when hit. ","","","The Bull's Horns","[564,565]",1,2,"","","",1,21,364,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[564,565]",[],0,"",""
380,"damage_aura_skeleton_elite","Grants increased Damage","","","Damage Aura",[24],1,1,"","","","",21,211,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
381,"trap_nonplayer_immunity","",1,"","",[2687],"",3,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2687],[],0,"",""
382,"inspiring_cry","You deal increased Damage and have additional Mana Regeneration.","","","Rallying Cry","[24,131]",1,3,"","","",1,21,373,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,131]",[],0,"",""
383,"kaom_archer_effect","",1,"","",[],1,3,"","","","",21,374,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
384,"lb_kaom_archer_effect","",1,"","",[],1,3,"","","","",21,375,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
385,"abyssal_cry","Your movement speed is reduced.","","","Abyssal Cry",[1999],1,3,"","","",1,21,376,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1999],[],0,"",""
386,"unique_shapers_seed_regeneration","Grants Life Regeneration and increased Mana Regeneration","","","Shaper's Seed","[451,130]",1,3,"","","","",21,385,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[451,130]",[],0,"",""
387,"vaal_aura_elemental_damage_healing","Taking Elemental Damage instead heals you. You cannot gain Vaal souls. You are Immune to Curses.","","","Gluttony of Elements","[2729,7796,745,1035,24,1905,451]","",3,"","","","",21,391,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2729,7796,745,1035,24,1905,451]",[],0,"",""
388,"kaom_warrior2_effect","",1,"","",[],1,3,"","","","",21,386,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
389,"kaom_warrior3_effect","",1,"","",[],1,3,"","","","",21,387,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
390,"fortify","You take less damage when hit","","","Fortify",[10612],1,3,"","","","",13,390,1,"",1,"",1,1,"",0,"","","","","","",1,4,"","",0,[],"","","","",[],[],[10612],[3040],0,"",""
391,"taunted","You deal less damage to enemies which have not taunted you.","","","Taunted",[],1,2,"","","","",21,589,1,"",2,"",1,1,"",0,"","TauntBuff",1,"","","","",4,"","",0,[],"","","","","[2763,3423]",[],"[2763,3423]",[],0,"",""
392,"blackguardzombie_speedbuff","",1,"","",[],1,3,"","","","",21,388,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
393,"kaom_fire","",1,"","",[],1,3,"","","","",21,389,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
394,"taunt_immunity","",1,"","",[],1,2,"","","",1,21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[2813],0,"",""
395,"stacking_ignite","You're on fire","","","Ignited",[8077],"",1,"","","",1,21,2,"","",2,"",1,1,"",300,"","","","","","","",2,"","",0,[],"","","","",[],[],[8077],[14573],0,"",""
396,"stolen_mod_buff","You have taken a random mod of a slain Rare Monster for yourself","","","Jewel Mod Thief",[],1,1,"","","","",21,268,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
397,"ice_elemental_buff","Your Ice Golem is granting you increased Accuracy and Critical Strike Chance","","","Ice Golem","[84,554]",1,3,"","","","",21,392,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[84,554]",[],0,"",""
398,"fire_elemental_buff","Your Flame Golem is granting you increased Damage","","","Flame Golem",[24],1,3,"","","","",21,393,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
399,"chaos_elemental_buff","Your Chaos Golem is granting you additional Physical Damage Reduction","","","Chaos Golem",[1035],1,3,"","","","",21,395,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1035],[],0,"",""
400,"lightning_elemental_buff","Your Lightning Golem is granting you increased Attack and Cast Speed","","","Lightning Golem",[1905],1,3,"","","","",21,394,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1905],[],0,"",""
401,"culling_strike_aura","You have culling strike while near allies using Kingmaker",1,"","Kingmaker's Presence",[589],1,3,"","","","",21,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[589],[],0,"",""
402,"increased_item_rarity_aura","You have Culling Strike, increased item rarity, and additional critical strike multiplier and fortification while near allies using Kingmaker","","","Kingmaker's Presence",[153],1,3,"","","","",21,450,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[153],[],0,"",""
403,"piety_fire_form_stacking_damage_taken","You take increased damage for each stack of Piety's Rage","","","Piety's Rage",[477],1,1,1,"","","",21,396,1,1,2,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","","","",[],[],[477],[],0,"",""
404,"enduring_cry_life_regeneration","Grants Life regeneration",1,"","Enduring Cry",[451],1,3,"","","","",21,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
405,"flame_golem_effects","",1,"","",[],1,3,"","","","",21,398,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
406,"flame_golem_summoned_effects","",1,"","",[],1,3,"","","","",21,399,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
407,"flame_golem_runic_effects","",1,"","",[],"",3,"","","","",21,400,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
408,"new_punishment_buff","You deal more Melee Damage and have increased Attack Speed","","","Punisher","[3028,70]",1,3,"","","",1,21,401,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3028,70]",[],0,"",""
409,"totem_placement_buff","",1,"","",[554],"",3,"","","","",21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[554],[],0,"",""
410,"new_arctic_armour","You are immune to being Frozen. While stationary, you take less fire and physical damage. ","",1,"Arctic Armour",[4922],1,2,"","","",1,21,405,1,"",1,"",1,1,"",0,"","","",1,"","","",4,"",1,0,[],"","","","",[],[],[4922],[],0,"",""
411,"new_arctic_armour_stationary","",1,"","","[3066,3067]",1,3,"","","","",21,0,1,"",1,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3066,3067]",[],0,"",""
412,"unique_flask_lions_roar","You deal more Melee Physical Damage and Knock enemies back","","","Lion's Roar",[2752],"",3,"","","","",21,404,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[2752],[],0,"",""
413,"revenant_revive_possessed","",1,"","",[],"",3,"","","","",21,402,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
414,"revenant_revive_explode","",1,"","",[],"",3,"","","","",21,403,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
415,"unique_flask_chaos_damage_damages_es","Chaos damage does not bypass Energy Shield","","","Coruscating Elixir",[1202],1,3,"","","",1,21,359,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1202],[],0,"",""
416,"unique_flask_es_regen","",1,"","Coruscating Elixir",[1053],1,3,"","","",1,21,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1053],[],0,"",""
417,"blood_rage_xandro","Life degeneration, life leech, increased rate of attack. You gain Frenzy charges for killing enemies","","","Blood Rage","[70,3094,2566,3060,352]",1,2,"","","",1,21,13,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[70,3094,2566,3060,352]",[],0,"",""
418,"malachai_invulnerable","",1,"","Invulnerable","[140,701,866,745]",1,2,"","","","",21,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,866,745]",[],0,"",""
419,"piety_ally_beam","You are taking Lightning Damage from a Lightning Beam skill.","","","Piety Beam",[1981],1,1,"","","",1,21,271,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1981],[],0,"",""
420,"exploding_storm_buff","",1,"","",[],1,3,"","","",1,21,409,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
421,"diamond_storm","You always deal Critical Strikes.","","","Stinging Tempest","[348,11]",1,3,"","","",1,21,410,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[348,11]",[],0,"",""
422,"uber_diamond_storm","You always deal Critical Strikes.","","","Scathing Tempest","[348,1062,11]",1,3,"","","",1,21,410,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[348,1062,11]",[],0,"",""
423,"replenishing_storm","You are regenerating Life and Mana.","","","Restorative Tempest","[129,451]",1,3,"","","",1,21,411,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[129,451]",[],0,"",""
424,"echoing_storm","Your skills are repeated.","","","Echoing Tempest","[1885,1886,214]",1,3,"","","",1,21,412,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1885,1886,214]",[],0,"",""
425,"divine_storm","You cannot be Damaged.","","","Divine Tempest",[140],1,3,"","","",1,21,105,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[140],[],0,"",""
426,"rarity_storm","You have increased Item Rarity and Quantity.","","","Shining Tempest","[10,11,153,151]",1,3,"","","",1,21,413,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[10,11,153,151]",[],0,"",""
427,"uber_rarity_storm","You have increased Item Rarity and Quantity.","","","Radiating Tempest","[10,11,153,151]",1,3,"","","",1,21,413,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[10,11,153,151]",[],0,"",""
428,"massive_storm","Your Damage and Size are increased, and you take reduced Damage.","","","Enlarging Tempest","[717,477,24,11]",1,3,"","","",1,21,414,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[717,477,24,11]",[],0,"",""
429,"tiny_storm","Your Damage and Size are reduced, and you take increased Damage.","","","Shrinking Tempest","[717,477,24]",1,3,"","","",1,21,415,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[717,477,24]",[],0,"",""
430,"fire_damage_storm","A portion of your Physical Damage is gained as Fire Damage, you always Ignite, and you deal increased Fire Damage.","","","Seething Tempest","[447,42,611,151]",1,3,"","","",1,21,416,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[447,42,611,151]",[],0,"",""
431,"cold_damage_storm","A portion of your Physical Damage is gained as Cold Damage, you always Freeze, and you deal increased Cold Damage.","","","Shivering Tempest","[448,49,455,201,151]",1,3,"","","",1,21,417,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[448,49,455,201,151]",[],0,"",""
432,"lightning_damage_storm","A portion of your Physical Damage is gained as Lightning Damage, you always Shock, and you deal increased Lightning Damage.","","","Galvanizing Tempest","[449,56,659,151]",1,3,"","","",1,21,418,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[449,56,659,151]",[],0,"",""
433,"smoke_trail_storm","Smoke shrouds you.","","","Obscuring Tempest",[],1,3,"","","",1,21,419,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
434,"corpse_devour_storm","Nearby corpses are devoured to heal you.","","","Devouring Tempest",[],1,3,"","","",1,21,420,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
435,"projectile_nova_storm","You gain four additional projectiles, and you fire your projectiles in a nova. You have increased area of effect.","","","Sharding Tempest","[1778,173,434]",1,3,"","","",1,21,421,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1778,173,434]",[],0,"",""
436,"veil_storm","Your Elemental Resistances are Zero, and your Light radius is reduced.","","","Veiling Tempest","[2004,1211]",1,3,"","","",1,21,422,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2004,1211]",[],0,"",""
437,"voltaxic_storm","A portion of your Damage is Converted to Chaos Damage.","","","Abyssal Tempest","[1482,1483,1484,485,151]",1,3,"","","",1,21,423,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1482,1483,1484,485,151]",[],0,"",""
438,"phasing_storm","You have Phasing, allowing you to move through enemies. You have a chance to avoid damage.","","","Ethereal Tempest","[1854,7395]",1,3,"","","",1,21,424,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1854,7395]",[],0,"",""
439,"corrupted_drops_storm","Items you find are Corrupted.","","","Corrupting Tempest","[3151,3154]",1,3,"","","",1,21,425,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3151,3154]",[],0,"",""
440,"drop_as_sell_price_storm","Non-Unique Items you find, excluding Currency, Gems and Maps drop as their sell price.","","","Transmogrifying Tempest","[3152,3155,151]",1,3,"","","",1,21,426,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3152,3155,151]",[],0,"",""
441,"quality_drops_storm","Items you find have Quality.","","","Refining Tempest","[3153,3156]",1,3,"","","",1,21,427,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3153,3156]",[],0,"",""
442,"identify_items_storm","Items you find are Identified.","","","Revealing Tempest","[3276,3275]",1,3,"","","",1,21,428,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[3276,3275]",[],0,"",""
443,"arcane_storm","You have increased Elemental Damage and Cast Speed. You gain 10 life over one second when you cast a spell.","","","Arcane Tempest","[486,216,2016]",1,3,"","","",1,21,429,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[486,216,2016]",[],0,"",""
444,"status_immunity_storm","You cannot be Chilled, Frozen, Ignited or Shocked. You have additional Elemental Resistances and maximum Elemental Resistances.","","","Resisting Tempest","[191,190,192,193,141,948]",1,3,"","","",1,21,430,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[191,190,192,193,141,948]",[],0,"",""
445,"ground_spore_damage","","","","Malachai Spores",[354],1,3,"","","","",21,3,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
446,"flask_bonus_item_rarity","You have increased Rarity of Items Found while this flask is in effect",1,"","Item Rarity",[153],1,3,"","","","",21,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[153],[],0,"",""
447,"map_boss_duet_enrage","",1,"","","[477,70,216,24,717]",1,3,"","","","",21,447,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,70,216,24,717]",[],0,"",""
448,"ground_spores","You are taking Physical Damage while standing in Ground Spores","","","Ground Spores",[354],1,3,"","","","",21,448,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[354],[],0,"",""
449,"new_phase_run","You have Phasing, allowing you to move through enemies, move faster, are less visible to enemies and deal more Melee Physical Damage. ","","","Phase Run","[1854,177,635,12402,5824]",1,2,"","","","",21,451,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1854,177,635,12402,5824]",[],0,"",""
450,"new_phase_run_damage","You deal more Melee Physical Damage. ","","","Phase Run Damage",[635],1,2,"","","","",21,452,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[635],[],0,"",""
451,"tempest_soul_eater","You have Soul Eater.","","","Consuming Tempest",[],1,1,"","","",1,21,431,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
