"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
831,"TormentRaiseMultipleSpectres","",[],0,0,"",3,[],[],"",0,[],"",2,850,73,"","",[],"","","",[],""
832,"PerandusRaiseMultipleSpectres","",[],1,0,"",3,[],[],"",0,[],"",2,850,73,"","",[],"","","",[],""
833,"StrMissionRaiseSpectre","",[],0,0,"",3,[],[],"",0,[],"",2,850,73,"","",[],"","","",[],""
834,"ExileInfernalBlow","",[],0,0,"",1,[],[],"",0,[],"",2,1000,74,"","",[],"","","",[],""
835,"WbInfernalBlow","",[],0,0,"",1,[],[],"",0,[],"",2,1000,74,"","",[],"","","",[],""
836,"GlacialHammer","",[],0.67,0.0233,"",1,[],[],"",1469355294,[],"",2,1000,76,"","",[],"","","",[],""
837,"GlacialHammerRoyale","",[],0.67,0.0233,"",1,[],[],"",140188398,[],"",2,1000,76,"","",[],"","","",[],""
838,"ExileGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
839,"CityStalkerGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
840,"GladiatorBossEliteGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
841,"WbGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
842,"SkeletonBossCrossroadsGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
843,"VaalGlacialHammer","",[],0.67,0.0233,"",1,[],[],"",-1502656732,[],"",2,1000,77,"","",[],47,"","",[],""
844,"ExileVaalGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,77,"","",[],47,"","",[],""
845,"WbVaalGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,77,"","",[],47,"","",[],""
846,"LionMapWolfColdBossVaalGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,77,"","",[],47,"","",[],""
847,"VaalGlacialHammerMetamorph","",[],1,0,"",1,[],[],"",0,[],"",2,1000,77,"","",[],47,"","",[],""
848,"MonsterGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
849,"ChattersIceCrash","",[],0,0,"",1,[],[],"",0,[],"",2,1430,426,"","",[],"","","",[],""
850,"LieutenantBurningHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
851,"MonsterGlacialHammerInvasion","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
852,"HailrakeGlacialHammer","",[],0,0,"",1,[],[],"",0,[],"",2,1000,76,"","",[],47,"","",[],""
853,"FrostWall","",[],2,0.034,"",3,[],[],"",-1181657400,[],"",2,500,78,"","",[],"","","",[],""
854,"MonsterFrostWallLegends","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
855,"MonsterFrostWallInvasion","",[],0.7273,0.03,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
856,"ExileFrostWall","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,79,"","",[],"","","",[],""
857,"WbFrostWall","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
858,"ProphecyFrostWall","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
859,"DarkSeawitchFrostwall","",[],0.7273,0.03,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
860,"HailrakeFrostWall","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
861,"ArchnemesisFrostWall","",[],0.3636,0.016,"",3,[],[],"",0,[],"",2,500,78,"","",[],"","","",[],""
862,"FreezingPulse","",[],2.8482,0.046,"",3,[],[],"",1676704035,[],"",2,650,80,"","",[],"","","",[],""
863,"FreezingPulseRoyale","",[],1.97,0.038,"",3,[],[],"",103313994,[],"",2,750,80,"","",[],"","","",[],""
864,"MonsterFreezingPulseWhirlwind","",[],1.0455,0.0333,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
865,"MonsterFreezingPulseWhirlwindExpedition","",[],1.5,0.0333,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
866,"MonsterFreezingPulseWhirlwindBlight","",[],1.5,0.0333,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
867,"ProphecyFreezingPulseWhirlwindSpiral","",[],1.0455,0.0375,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
868,"WestFreezingPulse","",[],2,0.0333,"",3,[],[],"",0,[],"",2,850,80,"","",[],"","","",[],""
869,"FreezingPulseTrapSideAreaBoss","",[],1.5909,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
870,"WbFreezingPulseTrap","",[],2.1818,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
871,"WbFreezingPulseMultiTrap","",[],2.1818,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
872,"MonsterFreezingPulse","",[],2.1818,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
873,"MonsterFreezingPulseSideArea","",[],1.3636,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
874,"WbFreezingPulse","",[],1.3636,0.04,"",3,[],[],"",0,[],"",2,650,80,"","",[],"","","",[],""
875,"MetamorphFreezingPulseNova","",[],0.85,0.04,"",3,[],[],"",0,[],"",2,1000,80,"","",[],"","","",[],""
876,"ProphecyOversoulFreezingPulse","",[],2.1818,0.04,"",3,[],[],"",0,[],"",2,650,663,"","",[],"","","",[],""
877,"ShockNova","",[],1.349,0.0493,"",3,[],[],"",-1361505449,[],"",2,700,432,"","",[],"","","",[],""
878,"ShockNovaRoyale","",[],1.21,0.04,"",3,[],[],"",478676904,[],"",2,800,432,"","",[],"","","",[],""
879,"TempestDaemonShockNova","",[],3.75,0.06,"",3,[],[],"",0,[],"",2,750,432,"","",[],"","","",[],""
880,"MonsterShockNova","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,432,"","",[],"","","",[],""
881,"MonsterShockNovaSideArea","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
882,"MonsterShockNovaInvasion","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
883,"ProphecyTotemBossShockNova","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
884,"MonsterShockNovaTotem","",[],0.8125,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
885,"MonsterMiniShockNova","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
886,"MapBossMiniShockNova","",[],2.5,0.0304,"",3,[],[],"",0,[],"",2,750,432,"","",[],"","","",[],""
887,"MonsterMiniShockNovaDescent","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
888,"MonsterMiniShockNovaInvasion","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
889,"MonsterMaxShockNova","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
890,"MapBossMaxShockNova","",[],2.5,0.0304,"",3,[],[],"",0,[],"",2,750,432,"","",[],"","","",[],""
891,"MonsterMaxShockNovaInvasion","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
892,"MonsterMaxShockNovaDescent","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
893,"ShrineShockNova","",[],1.5,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
894,"ShrineShockNovaPlayer","",[],1.5,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
895,"EssenceDaemonShockNova","",[],1.5,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
896,"WestShockNovaDaemon","",[],1.8,0.0304,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
897,"StrDexMissionShockNovaFire","",[],2.2222,0.04,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
898,"StrMissionShockedGroundNovaDaemon","",[],1.2,0.04,"",3,[],[],"",0,[],"",2,750,81,"","",[],"","","",[],""
899,"KudukuShockNova","",[],5,0.04,"",3,[],[],"",0,[],"",2,2600,432,"","",[],"","","",[],""
900,"BlightTowerShockNova1","",[],2.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
901,"BlightTowerShockNova2","",[],4,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
902,"BlightTowerShockNova3","",[],5.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
903,"BlightTowerShockNova1_buff1","",[],2.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
904,"BlightTowerShockNova2_buff1","",[],4,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
905,"BlightTowerShockNova3_buff1","",[],5.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
906,"BlightTowerShockNova1_buff2","",[],2.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
907,"BlightTowerShockNova2_buff2","",[],4,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
908,"BlightTowerShockNova3_buff2","",[],5.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
909,"BlightTowerShockNova1_buff3","",[],2.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
910,"BlightTowerShockNova2_buff3","",[],4,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
911,"BlightTowerShockNova3_buff3","",[],5.5,0.06,"",3,[],[],"",0,[],"",2,1000,432,"","",[],38,"","",[],""
912,"MetamorphLocationShockNova","",[],1.2375,0.0304,"",3,[],[],"",0,[],"",2,1500,432,"","",[],"","","",[],""
913,"ViperStrike","",[],1.5,0.0233,"",2,[],[],"",922555125,[],"",2,1000,82,"","",[],"","","",[],""
914,"ViperStrikeRoyale","",[],1.5,0.023,"",2,[],[],"",-1627319837,[],"",2,1000,82,"","",[],"","","",[],""
915,"BanditLeaderViperStrikeMapBoss","",[],1.48,0.0448,"",2,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],""
916,"PhaseRun","",[],0,0,"",2,[],[],"",-1841821486,[],"",2,500,83,"","",[],"","","",[],""
917,"PhaseRunKraityn","",[],0,0,"",2,[],[],"",0,[],"",2,500,83,"","",[],"","","",[],""
918,"MonsterPhaseRun","",[],0,0,"",2,[],[],"",0,[],"",2,500,83,"","",[],"","","",[],""
919,"MonkeyPhaseRun","",[],0,0,"",2,[],[],"",0,[],"",2,500,83,"","",[],"","","",[],""
920,"WbPhaseRun","",[],0,0,"",2,[],[],"",0,[],"",2,500,83,"","",[],"","","",[],""
921,"MonsterPhaseRunAtAnimationSpeed","",[],0,0,"",2,[],[],"",0,[],"",2,1000,83,"","",[],"","","",[],""
922,"SupportMeleePhysicalDamage",1,[19],0,0,"M",1,[],[],"",369135889,[],"",2,1000,"","","",[],"","","",[],""
923,"SupportItemQuantity",1,"[6,0,34,100]",0,0,"Q",1,[],[],"",1733367133,[],"",2,1000,"","","",[],"","","",[],""
924,"UniqueItemQuantity",1,"[6,0,34,100]",0,0,"Q",1,[],[],"",537918745,[],"",2,1000,"","","",[],"","","",[],""
925,"SupportItemRarity",1,"[6,0,34,100]",0,0,"R",3,[],[],"",-959979765,[],"",2,1000,"","","",[],"","","",[],""
926,"SupportFasterCast",1,[1],0,0,"f",3,[],"[63,104]","",-700402489,[],"",2,1000,"","","",[],"","","",[],""
927,"SupportFasterCastRoyale",1,[1],0,0,"f",3,[],"[63,104]","",75010858,[],"",2,1000,"","","",[],"","","",[],""
928,"ExplosiveArrow","",[],1.4859,0.0403,"",2,[],[],"",-1635166727,[],"",2,1000,85,"","",[],"","","",[],""
929,"ExplosiveArrowRoyale","",[],1.594,0.04,"",2,[],[],"",-2133729910,[],"",2,1000,85,"","",[],"","","",[],""
930,"BanditExplosiveArrow","",[],1.8667,0.038,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
931,"BanditExplosiveArrowAtAnimationSpeed","",[],1.8667,0.038,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
932,"BanditExplosiveArrowChampion","",[],1.8667,0.045,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
933,"VaalGuardExplosiveArrowAtAnimationSpeed","",[],1.8667,0.038,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
934,"ExplosiveArrowSideAreaBoss","",[],1.8667,0.038,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
935,"DarkExileExplosiveArrow","",[],1.8667,0.038,"",4,[],[],"",0,[],"",2,1000,84,"","",[],"","","",[],""
936,"HeistThugRangedExplosiveArrow","",[],1.5,0.038,"",4,[],[],"",0,[],"",2,1000,85,"","",[],"","","",[],""
937,"IncaBossExplosion","",[],1,0,"",4,[],[],"",0,[],"",2,2250,86,"","",[],"","","",[],""
938,"IncaBossExplosionAtziri","",[],1,0,"",4,[],[],"",0,[],"",2,2250,86,"","",[],"","","",[],""
939,"IncaBossExplosionMetamorph","",[],1,0,"",4,[],[],"",0,[],"",2,2250,986,"","",[],115,"","",[],""
940,"IncaBossSummon","",[],0.61,0.038,"",4,[],[],"",0,[],"",2,4000,87,"","",[],"","","",[],""
941,"IncaBossSummonAtziri","",[],0.61,0.038,"",4,[],[],"",0,[],"",2,4000,87,"","",[],"","","",[],""
942,"IncaBossLaser","",[],2.8125,0.0504,"",4,[],[],"",0,[],"",2,1450,88,"","",[],"","","",[],""
943,"IncaBossLaserAtziri","",[],2.8125,0.0504,"",4,[],[],"",0,[],"",2,1450,88,"","",[],"","","",[],""
944,"IncaBossLaser2","",[],2.8125,0.0504,"",4,[],[],"",0,[],"",2,1450,88,"","",[],114,"","",[],""
945,"IncaBossTravel","",[],0.77,0,"",4,[],[],"",0,[],"",2,1000,89,"","",[],"","","",[],""
946,"IncaBossTravelAtziri","",[],0.77,0,"",4,[],[],"",0,[],"",2,1000,89,"","",[],"","","",[],""
947,"IncaBossSpray","",[],0.9,0,"",4,[],[],"",0,[],"",2,3600,90,"","",[],"","","",[],""
948,"IncaBossSprayMaps","",[],0.9,0,"",4,[],[],"",0,[],"",2,3600,90,"","",[],"","","",[],""
949,"IncaBossColdSnapTriggered","",[],2.726,0.0454,"",4,[],[],"",0,[],"",2,1000,39,"","",[],"","","",[],""
950,"IncaBossRocks","",[],1.46,0.0456,"",4,[],[],"",0,[],"",2,4000,91,"","",[],"","","",[],""
951,"IncaBossRocksTriggered","",[],2,0.04,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],""
952,"TemporalChains","",[],0,0,"",2,[],[],"",-658041294,[],"",2,500,96,"","",[],"","","",[],""
953,"SkeletonTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,670,96,"","",[],"","","",[],""
954,"AxisTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,670,96,"","",[],"","","",[],""
955,"SeawitchTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,750,96,"","",[],91,"","",[],""
956,"TemporalChainsBossCurseAura","",[],0,0,"",4,[],[],"",0,[],"",2,1500,96,"","",[],"","","",[],""
957,"TemporalChainsBossCurseTotemAura","",[],0,0,"",4,[],[],"",0,[],"",2,1500,96,"","",[],"","","",[],""
958,"NecromancerTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,1100,96,"","",[],"","","",[],""
959,"SpinesnapTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
960,"ExileTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
961,"TempestTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
962,"BeyondDemonTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
963,"DarkSeawitchTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],91,"","",[],""
964,"TalismanT1TemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
965,"ChaosGolemUniqueTemporalChainsTotem","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
966,"AvatarTemporalChainsAura","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
967,"ArchnemesisTemporalChainsAura","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
968,"IzaroTemporalChainsPylonOnDeath","",[],0,0,"",4,[],[],"",0,[],"",2,500,634,"","",[],"","","",[],""
969,"PopupTrapTemporalChains","",[],0,0,"",4,[],[],"",0,[],"",2,500,96,"","",[],"","","",[],""
970,"IzaroElementalWeaknessPylonOnDeath","",[],0,0,"",4,[],[],"",0,[],"",2,500,636,"","",[],"","","",[],""
971,"IzaroVulnerabilityPylonOnDeath","",[],0,0,"",4,[],[],"",0,[],"",2,500,635,"","",[],"","","",[],""
972,"ElementalWeakness","",[],0,0,"",3,[],[],"",-699665602,[],"",2,500,97,"","",[],"","","",[],""
973,"ElementalWeaknessRoyale","",[],0,0,"",3,[],[],"",-461106856,[],"",2,500,97,"","",[],"","","",[],""
974,"ExileElementalWeakness","",[],0,0,"",3,[],[],"",0,[],"",2,500,97,"","",[],"","","",[],""
975,"MonsterElementalWeakness","",[],0,0,"",3,[],[],"",0,[],"",2,500,97,"","",[],"","","",[],""
976,"WaterElementalWeakness","",[],0,0,"",3,[],[],"",0,[],"",2,500,97,"","",[],"","","",[],""
977,"ElementalWeaknessAuraMapBoss","",[],0,0,"",3,[],[],"",0,[],"",2,1500,97,"","",[],"","","",[],""
978,"NecromancerElementalWeakness","",[],0,0,"",3,[],[],"",0,[],"",2,1100,97,"","",[],"","","",[],""
979,"TempestElementalWeakness","",[],0,0,"",3,[],[],"",0,[],"",2,500,97,"","",[],"","","",[],""
980,"ArchnemesisElementalWeaknessAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,97,"","",[],"","","",[],""
981,"WarlordsMark","",[],0,0,"",1,[],[],"",1650179951,[],"",2,500,98,"","",[],"","","",[],""
982,"WarlordsMarkRoyale","",[],0,0,"",1,[],[],"",718720282,[],"",2,500,98,"","",[],"","","",[],""
983,"WarlordsMarkTriggered","",[],0,0,"",1,[],[],"",62716168,[],"",2,500,99,"","",[],"","","",[],""
984,"ExileWarlordsMark","",[],0,0,"",1,[],[],"",0,[],"",2,500,98,"","",[],"","","",[],""
985,"TormentDaemonWarlordsMark","",[],0,0,"",1,[],[],"",0,[],"",2,500,98,"","",[],"","","",[],""
986,"MonsterWarlordsMark","",[],0,0,"",1,[],[],"",0,[],"",2,500,98,"","",[],"","","",[],""
987,"Punishment","",[],0,0,"",1,[],[],"",-1639916301,[],"",2,500,463,"","",[],"","","",[],""
988,"MonsterPunishmentSideArea","",[],0,0,"",1,[],[],"",0,[],"",2,500,463,"","",[],"","","",[],""
989,"TempestPunishment","",[],0,0,"",1,[],[],"",0,[],"",2,500,463,"","",[],"","","",[],""
990,"ArchnemesisPunishmentAura","",[],0,0,"",1,[],[],"",0,[],"",2,500,463,"","",[],"","","",[],""
991,"Enfeeble","",[],0,0,"",3,[],[],"",35247759,[],"",2,500,101,"","",[],"","","",[],""
992,"MonsterEnfeeble","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
993,"AxisEnfeeble","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
994,"EnfeebleAuraMapBoss","",[],0,0,"",3,[],[],"",0,[],"",2,1500,101,"","",[],"","","",[],""
995,"NecromancerEnfeeble","",[],0,0,"",3,[],[],"",0,[],"",2,1100,101,"","",[],"","","",[],""
996,"TalismanT2EnfeebleAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
997,"WbEnfeeble","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
998,"TempestEnfeeble","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
999,"PerandusEnfeebleAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
1000,"ExileEnfeebleOnDamageTaken","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
1001,"AvatarEnfeebleAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
1002,"ArchnemesisEnfeebleAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,101,"","",[],"","","",[],""
1003,"AssassinsMark","",[],0,0,"",3,[],[],"",1576376285,[],"",2,500,102,"","",[],"","","",[],""
1004,"AssassinsMarkRoyale","",[],0,0,"",3,[],[],"",1846662625,[],"",2,500,102,"","",[],"","","",[],""
1005,"AssassinsMarkTriggered","",[],0,0,"",3,[],[],"",-1881399045,[],"",2,500,103,"","",[],"","","",[],""
1006,"MonsterAssassinsMark","",[],0,0,"",3,[],[],"",0,[],"",2,500,102,"","",[],"","","",[],""
1007,"NecromancerAssassinsMark","",[],0,0,"",3,[],[],"",0,[],"",2,1100,102,"","",[],"","","",[],""
1008,"DaemonAssassinsMark","",[],0,0,"",3,[],[],"",0,[],"",2,500,102,"","",[],"","","",[],""
1009,"AvatarAssassinsMarkAura","",[],0,0,"",3,[],[],"",0,[],"",2,500,102,"","",[],"","","",[],""
1010,"SnipersMark","",[],0,0,"",2,[],[],"",-1404722413,[],"",2,500,104,"","",[],"","","",[],""
1011,"ExileProjectileWeakness","",[],0,0,"",2,[],[],"",0,[],"",2,500,104,"","",[],"","","",[],""
1012,"MonsterProjectileWeakness","",[],0,0,"",2,[],[],"",0,[],"",2,500,104,"","",[],"","","",[],""
1013,"NecromancerProjectileWeakness","",[],0,0,"",2,[],[],"",0,[],"",2,1100,104,"","",[],"","","",[],""
1014,"TempestProjectileWeakness","",[],0,0,"",2,[],[],"",0,[],"",2,500,104,"","",[],"","","",[],""
1015,"Vulnerability","",[],0,0,"",1,[],[],"",120392055,[],"",2,500,105,"","",[],"","","",[],""
1016,"VulnerabilityRoyale","",[],0,0,"",1,[],[],"",-187254372,[],"",2,500,105,"","",[],"","","",[],""
1017,"ExileVulnerability","",[],0,0,"",3,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1018,"GladiatorBossVulnerability","",[],0,0,"",3,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1019,"DaemonVulnerability","",[],0,0,"",3,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1020,"WbVulnerability","",[],0,0,"",3,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1021,"SkeletonVulnerability","",[],0,0,"",4,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1022,"SeawitchVulnerability","",[],0,0,"",4,[],[],"",0,[],"",2,750,105,"","",[],91,"","",[],""
1023,"VulnerabilityAuraMapBoss","",[],0,0,"",4,[],[],"",0,[],"",2,1500,105,"","",[],"","","",[],""
1024,"NecromancerVulnerability","",[],0,0,"",4,[],[],"",0,[],"",2,1100,105,"","",[],"","","",[],""
1025,"TempestVulnerability","",[],0,0,"",4,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1026,"TalismanT1Vulnerability","",[],0,0,"",4,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1027,"ArchnemesisVulnerabilityAura","",[],0,0,"",4,[],[],"",0,[],"",2,500,105,"","",[],"","","",[],""
1028,"IncaMinionProjectile","",[],1.36,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1029,"IncaMinionProjectileMachinarium","",[],1.36,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1030,"IncaMinionProjectileTwice","",[],1.44,0.02,"",4,[],[],"",0,[],"",2,850,106,"","",[],"","","",[],""
1031,"IncaMinionProjectileInvasion","",[],1.51,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1032,"IncaMinionProjectileChaining","",[],0.6,0.04,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1033,"IncaMinionProjectileForking","",[],0.6,0.04,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1034,"IncaMinionProjectileMultiple","",[],0.6,0.04,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1035,"IncaMinionProjectileRepeated","",[],1.2,0.038,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1036,"IncaMinionProjectileRepeatedNormal","",[],1.55,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1037,"IncaMinionProjectileSpiral","",[],0.4,0.038,"",4,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
1038,"IncaBossMinionProjectile","",[],1.51,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1039,"IncursionIncaMinionProjectile","",[],1.56,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1040,"IncaMinionProjectileSpiral2","",[],1.0067,0.037,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1041,"IncaMinionProjectileFire","",[],1.36,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1042,"IncaMinionProjectileCold","",[],1.36,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1043,"IncaMinionProjectileLightning","",[],1.36,0.019,"",4,[],[],"",0,[],"",2,1330,106,"","",[],"","","",[],""
1044,"LightningWarp","",[],0.9483,0.0433,"",3,[],[],"",-83574906,[],"",2,700,107,"","",[],"","","",[],""
1045,"LightningWarpRoyale","",[],1,0.0378,"",3,[],[],"",673123429,[],"",2,700,107,"","",[],"","","",[],""
1046,"VaalLightningWarpInstant","",[],1,0.035,"",3,[],[],"",1389638834,[],"",2,1000,108,"","",[],"","","",[],""
1047,"MonsterLightningWarp","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
1048,"MonsterLightningWarpProphecy","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
1049,"PuiTotemMapBossLightningWarp","",[],0.9563,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
1050,"MonsterLightningWarpInvasion","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
1051,"BloodlinesGhostTotemLightningWarp","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
1052,"SquidBossLightningWarp","",[],1,0.035,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],""
