"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
2101,1571,1,1,"grant_micro","","","Attaches the Sin Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],404,"","","",""
2102,1572,1,1,"grant_micro","","","Adds the Sin Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",404,"","","",""
2103,1575,1,1,"grant_micro","","","Adds Sin Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],404,"","","",""
2104,1576,1,1,"grant_micro","","","Your Leap Slam becomes a sin effect.",[],"","Leap Slam Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],404,"","","",""
2105,1577,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes a sin effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],404,"","","",""
2106,1578,1,1,"modify_portal_variation","","","This character's portals use the Sin Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],404,"","","",""
2107,1573,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Axe or Mace to a Sin Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",404,"","","",""
2108,1574,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to a Sin LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],404,"","","",""
2109,1579,1,1,"grant_micro","","","Adds the Innocence Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],404,"","","",""
2110,1580,1,1,"grant_micro","","","Adds the Innocence Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],404,"","","",""
2111,1581,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Innocence Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],404,"","","",""
2112,1582,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Innocence Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],404,"","","",""
2113,1583,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Innocence Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],404,"","","",""
2114,1584,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Innocence Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],404,"","","",""
2115,1585,1,1,"grant_micro","","","Adds the Innocence Laurel Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",404,"","","",""
2116,1586,1,1,"grant_micro","","","Attaches the Innocence Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],404,"","","",""
2117,1587,1,1,"grant_micro","","","Adds the Innocence Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",404,"","","",""
2118,1590,1,1,"grant_micro","","","Adds Innocence footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],404,"","","",""
2119,1591,1,1,"grant_micro","","","Your Lightning Warp becomes an innocence effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],404,"","","",""
2120,1592,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes an innocence effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],404,"","","",""
2121,1593,1,1,"modify_portal_variation","","","This character's portals use the Innocence Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],404,"","","",""
2122,1588,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Axe or Mace to an Innocence Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",404,"","","",""
2123,1589,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to an Innocence LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],404,"","","",""
2124,1594,1,1,"grant_micro","","","Adds the Sin and Innocence Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],404,"","","",""
2125,1595,1,1,"grant_micro","","","Adds the Sin and Innocence Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],404,"","","",""
2126,1596,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Sin and Innocence Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],404,"","","",""
2127,1597,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Sin and Innocence Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],404,"","","",""
2128,1598,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Sin and Innocence Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],404,"","","",""
2129,1599,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Sin and Innocence Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],404,"","","",""
2130,1600,1,1,"grant_micro","","","Adds the Sin and Innocence Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",404,"","","",""
2131,1601,1,1,"grant_micro","","","Adds Sin and Innocence Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],404,"","","",""
2132,1602,1,1,"modify_portal_variation","","","This character's portals use the Sin and Innocence Portal Effect .",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],404,"","","",""
2133,1603,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Axe or Mace to a Sin and Innocence ShortSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",404,"","","",""
2134,1604,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to a Sin and Innocence LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],404,"","","",""
2135,1605,1,1,"grant_micro","","","Your Scorching Ray becomes a Stygian Effect.",[],"","Scorching Ray Skin","",[],[],0,"",0,"","",[],[],[],17,[37],406,"","","",""
2136,1606,1,1,"grant_micro","","","Adds the Harpy Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",405,"","","",""
2137,1607,1,1,"grant_micro","","","Adds the Kraken Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",0,[],[],[],2,"[2,5]",372,"","","",""
2138,1608,1,1,"grant_micro","","","Adds the Bestiary Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],405,"","","",""
2139,1609,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harpy Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],405,"","","",""
2140,1610,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harpy Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],405,"","","",""
2141,1611,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harpy Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],405,"","","",""
2142,1612,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harpy Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],405,"","","",""
2143,1613,1,1,"grant_micro","","","Adds the Harpy Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],405,"","","",""
2144,1614,1,1,"grant_micro","","","Adds the Oil Drenched Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],383,"","","",""
2145,1615,1,1,"grant_micro","","","Your Molten Strike becomes a Stygian Effect.",[],"","Molten Strike Skin","",[],[],0,"",0,"","",[],[],[],17,[37],406,"","","",""
2146,1616,1,1,"grant_micro","","","Adds the Manticore Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",405,"","","",""
2147,1617,1,1,"grant_micro","","","Attaches the Red Lantern Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],383,"","","",""
2148,1618,1,1,"grant_micro","","","Attaches the Manticore Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],405,"","","",""
2149,1619,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Manticore Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],405,"","","",""
2150,1620,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Manticore Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],405,"","","",""
2151,1621,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Manticore Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],405,"","","",""
2152,1622,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Manticore Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],405,"","","",""
2153,1623,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Kraken Shield.",[],"","Shield Skin","",[],[],0,"",0,"",0,[],[],[],0,[4],372,"","","",""
2154,1624,1,1,"grant_micro","","","Adds the Harpy Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],405,"","","",""
2155,1625,1,1,"grant_micro","","","Adds the Alpha Harpy Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],405,"","","",""
2156,1626,1,1,"grant_micro","","","Adds the Manticore Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],405,"","","",""
2157,1627,1,1,"grant_micro","","","Adds the Alpha Manticore Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],405,"","","",""
2158,1628,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Bestiary Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],405,"","","",""
2159,1629,1,1,"modify_portal_variation","","","This character's portals use the Bestiary Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],405,"","","",""
2160,1630,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Bestiary Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],405,"","","",""
2161,1631,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Manticore Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],407,"","","",""
2162,1632,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Seawitch Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],408,"","","",""
2163,1633,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Seawitch Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],408,"","","",""
2164,1634,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Seawitch Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],408,"","","",""
2165,1635,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Seawitch Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],408,"","","",""
2166,1636,1,1,"grant_micro","","","Your Freezing Pulse becomes an Arctic Effect.",[],"","Freezing Pulse Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],354,"","","",""
2167,1637,1,1,"modify_portal_variation","","","This character's portals use the Spirit Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],383,"","","",""
2168,1638,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Ghostflame Shield.",[],"","Shield Skin","",[],[],0,"",0,"","",[],[],[],0,[4],349,"","","",""
2169,1639,1,1,"grant_micro","","","Your Charged Dash becomes a Desert Effect.",[],"","Charged Dash Skin","",[],[],0,"",0,"","",[],[],[],17,[37],389,"","","",""
2170,1640,1,1,"grant_micro","","","Your Spell or Ballista totem becomes a Pylon of Pain.",[],"","Totem Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],383,"","","",""
2171,1641,1,1,"grant_micro","","","Your Spectral Shield Throw becomes a Stygian Effect.",[],"","Spectral Shield Throw Skin","",[],[],0,"",0,"","",[],[],[],17,[37],406,"","","",""
2172,1642,1,1,"grant_micro","","","Your Blade Flurry becomes a Ghostflame Effect.",[],"","Blade Flurry Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],349,"","","",""
2173,1643,1,1,"grant_micro","","","Your Blade Flurry becomes a Demonic Effect.",[],"","Blade Flurry Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],352,"","","",""
2174,1644,1,1,"grant_micro","","","Your Volatile Dead becomes a Stygian Effect.",[],"","Volatile Dead Skin","",[],[],0,"",0,"","",[],[],[],17,[37],406,"","","",""
2175,1645,1,1,"grant_micro","","","Your Whirling Blades become a Phantasmal Effect.",[],"","Whirling Blades Skin","",[],[],0,"",0,"","",[],[],[],17,[37],409,"","","",""
2176,1646,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Fallen Angel Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],410,"","","",""
2177,1647,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Fallen Angel Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],410,"","","",""
2178,1648,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Fallen Angel Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],410,"","","",""
2179,1649,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Fallen Angel Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],410,"","","",""
2180,1650,1,1,"grant_micro","","","Adds the Fallen Angel Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],410,"","","",""
2181,1651,1,1,"modify_portal_variation","","","This character's portals use the Kraken Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],372,"","","",""
2182,1652,1,1,"grant_micro","","","Your Kinetic Blast becomes a Celestial Effect.",[],"","Kinetic Blast Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],367,"","","",""
2183,1653,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Malachai Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],411,"","","",""
2184,1654,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Malachai Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],411,"","","",""
2185,1655,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Malachai Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],411,"","","",""
2186,1656,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Malachai Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],411,"","","",""
2187,1657,1,1,"grant_micro","","","Adds the Malachai Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",0,[],[],[],5,[10],411,"","","",""
2188,1658,1,1,"grant_micro","","","Your Ancestral Call becomes a Celestial Effect.",[],"","Ancestral Call Skin","",[],[],0,"",0,"","",[],[],[],17,[37],367,"","","",""
2189,1659,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Crystal Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],412,"","","",""
2190,1660,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Crystal Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],412,"","","",""
2191,1661,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Crystal Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],412,"","","",""
2192,1662,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Crystal Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],412,"","","",""
2193,1663,1,1,"grant_micro","","","Adds the Crystal Back Attachment Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],412,"","","",""
2194,1664,1,1,"grant_micro","","","Your Ancestral Call becomes a Stygian Effect.",[],"","Ancestral Call Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],406,"","","",""
2195,1665,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Incursion Bandana.",[],"","Helmet Skin and Attachment","",[],[],0,"",0,"",2,[],[],[],22,"[7,8,21]",413,"","","",""
2196,1666,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Incursion Hood.",[],"","Helmet Skin","",[],[],0,"",0,"",0,[],[],[],6,[7],413,"","","",""
2197,1667,1,1,"grant_micro","","","Adds the Incursion Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],413,"","","",""
2198,1668,1,1,"modify_portal_variation","","","This character's portals use the Incursion Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],413,"","","",""
2199,1669,1,1,"grant_micro","","","Adds the Carnage Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],414,"","","",""
2200,1670,1,1,"grant_micro","","","Adds the Hand Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],383,"","","",""
2201,1671,1,1,"grant_micro","","","Adds the Council Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",413,"","","",""
2202,1672,1,1,"grant_micro","","","Adds the Council Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],413,"","","",""
2203,1673,1,1,"grant_micro","","","Adds the High Council Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],413,"","","",""
2204,1674,1,1,"modify_portal_variation","","","This character's portals use the Council Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],413,"","","",""
2205,1675,1,1,"grant_micro","","","Attaches the Council Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],413,"","","",""
2206,1676,1,1,"grant_micro","","","Adds the Conquest Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",413,"","","",""
2207,1677,1,1,"grant_micro","","","Adds the Conquest Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],413,"","","",""
