"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool_100"
1571,"MPWGemlingArcherBossSnipe","","[488,4430,4400,11880]",[800],[1070],1,0.055,0,[],""
1572,"MPWGemlingArcherBossSnipeAlleyOfDeath","","[488,4430,4400,11880,190]","[800,649]","[1070,2500]",1,0.055,0,[],""
1573,"MPWGemlingArcherBossIceJumpShot","","[488,11880,16250]",[800],[1069],1,0.055,0,[],""
1574,"MPWGemlingArcherBossLightningJumpShot","","[488,4430,11880]",[800],[1068],1,0.055,0,[],""
1575,"MPWGemlingArcherBossLightningArrowSpammable","","[488,4430,4400,11880]",[800],[1068],1,0.055,0,[],""
1576,"MPWCactusSpikeShots","","[488,4430,16250]",[800],[1072],1,0.055,0,[],""
1577,"MPWGinsengSpine","","[488,16250,1772]","[800,167]","[1073,9]",1,0.055,0,[],""
1578,"MPWGinsengPod","","[488,4430,2899,4400,16247,6490,11880]",[800],[1074],2.5,0.1,0.0175,[],""
1579,"MPWScientist4Snipe","","[488,4430,4400,11880]","[800,649]","[1075,-30]",1,0.055,0,[],""
1580,"MPSPrisonerBossBloodTendrils","","[488,4430,16247]",[800],[1076],2.5,0.1,0.0175,[],""
1581,"MPWPrisonerBossSpearToss","","[488,4430,4400,11880,2408,6707]",[800],[1076],1,0.055,0,[],""
1582,"MPSPrisonerBossBallistaBolt","","[488,4430,6490,5636,6707,4400]","[800,11455]","[1077,300]",1.5,0.1,0.0175,[],""
1583,"MPSScientist1FlaskProj","","[488,4430,5636,16250,11880]","[800,649,2458]","[1078,-37,3]",2.6,0.1,0.0175,[],""
1584,"MPWScientist3LightningSpear","","[488,4430,16250,11880]","[800,649,1102]","[1078,-40,60]",1,0.055,0,[],""
1585,"MPSIncenseCasterFireball","","[488,4430,5636,11880]","[800,649]","[1079,-37]",2.6,0.1,0.0175,[],""
1586,"MPWDemonFemaleRemakeSpike","","[488,4430,16250,11880]","[800,649,2458]","[1079,-37,5]",1,0.055,0,[],""
1587,"MPWMutantBirdBossSpit","","[488,4430,11880,16247,2899,5636]","[800,649,2458,17884,6712]","[1080,0,90,3000,70]",1,0.055,0,[],""
1588,"MPWMutantBirdBossSpitFlip","","[488,4430,11880,16250,2899]","[800,649,2458,17884,6712]","[1080,0,50,3000,30]",1,0.055,0,[],""
1589,"MPWGoblinSpearThrow","","[488,4430,11880,16247,5636]","[800,649,2458,17884]","[1082,-15,15,2000]",1,0.055,0,[],""
1590,"MPSGoblinMinerRockThrow","","[488,4430,11880,5636,16247]","[800,649,2458,17884,1102]","[1080,-35,10,1500,50]",2,0.1,0.0175,[],""
1591,"MPSMagmaHarpyFireToss","","[488,4430,5636,11880,16247,605,4400]","[800,649,2458,17984,166]","[1081,-35,10,4,3]",2,0.1,0.0175,[],""
1592,"MPSBlackjawFireball","","[488,4430,6707,11880,5636,2899,16247]","[800,18228]","[1082,50]",1,0.055,0,[],""
1593,"MPSBlackjaw2Fireball","","[488,4430,6707,11880,5636,2899,16247]",[800],[1082],1,0.055,0,[],""
1594,"MPSChimeraWetlandsBossFireball","","[488,4430,5636,11880,2899,10056,6707]","[800,649,2458]","[1083,-25,0]",1,0.055,0,[],""
1595,"MPWForsakenSonRubbleToss","","[488,11880,16247,4430,6490,6707,2899,12816]","[800,649,2458,17884,6712,167,1850]","[1083,0,20,2000,65,20,15]",1,0.055,0,[],""
1596,"MPSVaalConstructCannon","","[488,11880,16247,4430,6490,6707]","[800,1100,649]","[1088,40,-40]",2,0.1,0.0175,[],""
1597,"MPAVaalHumanoidCannon","","[488,11880,16247,4430,6490,6707]","[800,1100,649]","[1094,40,-40]",1,0.055,0,[],""
1598,"MPSFallenCrawlerFireProjectile","","[488,11880,4430,6707,16250]","[800,649,18228]","[1090,-40,25]",3,0.1,0.0175,[],""
1599,"MPSFallenGodDivineProjSpam","","[488,4430,6707]",[800],[1092],35,0.1,0.0175,[],""
1600,"MPSSanctumHazardProjSpam","","[488,11880,4430,6707,4400,189]","[800,1100,18228]","[1092,100,50]",35,0.1,0.0175,[],""
1601,"MPAFountainStatueBackStatue1","",[488],[800],[1089],1,0.055,0,[],""
1602,"MPAFountainStatueBackStatue2","",[488],[800],[1090],1,0.055,0,[],""
1603,"MPAFountainStatueBackStatue3","",[488],[800],[1091],1,0.055,0,[],""
1604,"MPAFountainStatueBackStatue4","",[488],[800],[1092],1,0.055,0,[],""
1605,"MPAFountainStatueBackStatue5","",[488],[800],[1093],1,0.055,0,[],""
1606,"MPSExecratusAlchemistFlask1","","[488,4430,5636,11880,16247]","[800,649,2458]","[1093,-37,3]",1,0.055,0,[],""
1607,"MPSExecratusAlchemistFlask2","","[488,4430,5636,11880,16247]","[800,649,2458]","[1094,-37,3]",1,0.055,0,[],""
1608,"MPSTwilightClericProjectile","","[488,4430,5636,11880]","[800,649]","[1095,-37]",2.6,0.1,0.0175,[],""
1609,"MPWExecratusBlackPrinceLacerate1","","[488,6707,4430,5636,4400,189]","[800,167,2475,1100]","[1095,0,15,100]",1,0.055,0,[],""
1610,"MPWExecratusBlackPrinceLacerate2","","[488,6707,4430,5636,4400,189]","[800,167,2475,1100]","[1096,0,15,100]",1,0.055,0,[],""
1611,"MPWExecratusBlackPrinceLacerate3","","[488,6707,4430,5636,4400,189]","[800,167,2475,1100]","[1097,2,35,100]",1,0.055,0,[],""
1612,"MPSHarborGuardBossShieldProj","","[488,11880]",[800],[1096],1,0.055,0,[],""
1613,"MPWMarakethWarriorBowAttack","","[854,855,11880,4430,6707,5636,10056]",[800],[1098],1,0.055,0,[],""
1614,"MPSRatKingVomitChunk","","[488,4430,5636,11880,16247]","[800,17884,2458]","[1097,3000,20]",2.5,0.1,0.0175,[],""
1615,"MPWOverheadBabyToss","","[488,6707,4430,5636,11880,16247,2899]","[800,1228]","[1099,65]",1,0.055,0,[],""
1616,"MPWBabyBowling","","[488,6707,4430,5636,11880,16247,2899]","[339,22302,1228]","[1,900,65]",1,0.055,0,[],""
1617,"MPSSolarisMonsterVomit","","[488,4430,5636,11880,16247,2899]","[800,17884,2458]","[1098,3000,22]",1,0.055,0,[],""
1618,"MPSDwarvenPipeBossRadialSmoke","","[488,2408,2899,13633]","[800,18388,1850]","[1099,30,130]",0,0.055,0,[],""
1619,"MPSDwarvenPipeBossForwardSmoke","","[488,2408,13633]","[800,169]","[1100,0]",1,0.055,0,[],""
1620,"MPSCreepyHagProjectile","","[488,6707,4430,5636,11880,192]","[800,7010,18418,649]","[1101,20,-20,-20]",3,0.1,0.0175,[],""
1621,"MPSBalbalaCoin","","[488,6707,4430,5636,11880,2899,16250]",[800],[1102],1,0.055,0,[],""
1622,"MPWKinahraChargedProjectile","","[488,11880,6707,4430,5636]","[5843,800,1102]","[1,1101,50]",1,0.055,0,[],""
1623,"MPWHuntingGroundBurrowerSpit","","[488,4430,5636,11880,2899,16250]","[800,17884,2458,649]","[1102,1850,4,-27]",1,0.055,0,[],""
1624,"MPWRitualBurrowerSpit","","[488,4430,5636,11880,2899,16250]","[800,17884,2458,649]","[1148,1850,4,-27]",1,0.055,0,[],""
1625,"MPWSpiresBurrowerSpit","","[488,4430,5636,11880,2899,16250]","[800,17884,2458]","[1130,0,3]",1,0.055,0,[],""
1626,"MPSSkeletonMancerBasicProj","","[488,6707,4430,5636,11880]","[800,649]","[1103,-30]",1,0.055,0,[],""
1627,"MPSBasicSkeletonProjectileFire","","[488,6707,4430,5636,11880]","[800,649,18228]","[1104,-30,100]",2.5,0.1,0.0175,[],""
1628,"MPSBasicSkeletonProjectileLightning","","[488,6707,4430,5636,11880]","[800,649,18229]","[1105,-30,100]",2.5,0.1,0.0175,[],""
1629,"MPSBasicSkeletonProjectileCold","","[488,6707,4430,5636,11880]","[800,649,18418]","[1106,-30,100]",2.25,0.1,0.0175,[],""
1630,"MPWFarudinCorpseStriderSpearThrow","","[488,4430,16250,11880]","[800,649,1102]","[1103,-40,60]",1,0.055,0,[],""
1631,"MPWRudjaGasGrenade","","[488,4430,5636,11880,2899,16247,18394]","[800,649,2458,18388]","[1107,-30,2,1]",1,0.055,0,[],""
1632,"MPWRudjaTarGrenade","","[488,4430,5636,11880,2899,16247,18394]","[800,649,2458,5843]","[1105,-30,2,1]",1,0.055,0,[],""
1633,"MPWRudjaTarGrenadeTriggered","","[488,4430,5636,11880,2899,16247]","[800,649,2458,5843]","[1111,-30,12,1]",1,0.055,0,[],""
1634,"MPWRudjaFlashbang","","[488,4430,5636,11880,2899,16250,18647]","[800,649,2458,5843,18427]","[1106,-30,5,1,250]",1,0.055,0,[],""
1635,"MPWRudjaFlashbangTriggeredReference","","[488,4430,5636,11880,2899,16247]","[800,649,2458,5843,18427]","[1110,-30,5,1,250]",1,0.055,0,[],""
1636,"MPWRudjaExplosiveGrenade","","[488,4430,5636,11880,2899,16247,18394]","[800,649,2458,18388]","[1104,-30,9,3]",1,0.055,0,[],""
1637,"MPWRudjaExplosiveGrenadeTargetLocationLow","","[488,4430,5636,11880,2899,18394,16250]","[800,649,2458,18388]","[1112,-30,2,1]",1,0.055,0,[],""
1638,"MPWRudjaExplosiveGrenadeTargetLocationHigh","","[488,4430,5636,11880,2899,18394,16250]","[800,649,2458,18388]","[1113,-30,2,1]",1,0.055,0,[],""
1639,"MPSCorruptedCourtGuardFireball","","[488,4430,5636,11880]","[800,649,18228]","[1107,-30,50]",3.3,0.1,0.0175,[],""
1640,"MPSHusbandMonsterCleaveBalls","","[488,4430,5636,11880,6490]","[800,649,2641]","[1108,-30,100]",7.5,0.1,0.0175,[],""
1641,"MPSSkeletonSnakeBossSoulerCoaster","","[488,4430,5636,11880,6707,16250,2899]","[800,649]","[1110,-30]",1,0.055,0,[],""
1642,"MPWInfectedMercIncendiaryBolt","","[488,4430,5636]","[800,17522,1100]","[1109,40,80]",1,0.055,0,[],""
1643,"MPSSkeletalKnightShieldProjectile","","[488,4430,5636,11880]","[800,649,2458]","[1111,-30,3]",3.5,0.1,0.0175,[],""
1644,"MPAMudBurrowerBloodProj","","[488,4430,5636,11880,2899,16250]","[800,17884,2458,17522]","[1115,3000,7,11]",1,0.055,0,[],""
1645,"MPAMudBurrowerGoopSmallBall","","[488,4430,5636,11880,2899,16250,6490]","[800,17884,2458]","[1116,0,10]",1,0.055,0,[],""
1646,"MPAMudBurrowerGoopBigBall","","[488,4430,5636,11880,2899,16250]","[800,17884,2458]","[1117,0,3]",1,0.055,0,[],""
1647,"MPAMudBurrowerSprayProj","","[488,4430,6490,11880,2899,16250]","[800,17884,2458]","[1118,0,8]",1,0.055,0,[],""
1648,"MPACountsGuardSpike","","[488,4430,11880,16250,7904]","[800,17884,167,17522]","[1119,50,6,55]",1,0.055,0,[],""
1649,"MPABaronHumanEpicThrustProj","","[488,4430,5636,6490,18635,4400]","[800,18418,1101,2641]","[1120,500,75,100]",1,0.055,0,[],""
1650,"MPSSandGolemancerProjectile","","[488,4430,5636,11880]","[800,649]","[1113,-30]",5,0.1,0.0175,[],""
1651,"MPWDrudgeExplosiveGrenade","","[488,4430,5636,11880,2899,18394,16247,7904]","[800,649,2458,167,3109]","[1121,-30,18,1,30]",1,0.055,0,[],""
1652,"MPWTitanBossRockSpray","","[488,4430,5636,11880,16250]","[800,649]","[1122,80]",1,0.055,0,[],""
1653,"MPWTitanBossRockThrow","","[488,4430,5636,11880,16247,12816,6707]","[800,649,6712,2458,18388]","[1123,100,30,15,1]",1,0.055,0,[],""
1654,"MPSBaronBossCorruptWolfIceBreath","","[488,4430,5636,11880,16247,22477]","[800,2458,17884]","[1114,40,800]",3.15,0.1,0.0175,[],""
1655,"MPWPerennialKingGlassSpearToss","","[488,4430,11880,4400]","[800,1102]","[1125,25]",1,0.055,0,[],""
1656,"MPWPerennialKingObsidianMinigun","","[488,11880,16250]","[800,2458,17884,11455,6712,1102]","[1127,0,400,250,20,25]",1,0.055,0,[],""
1657,"MPSDoryaniHumanBossFireballPrimary","","[488,6490,4430,6707,11880,5636,18585,16247,2899]","[800,17884,18578,18639]","[1115,1,-90,-100]",1,0.055,0,[],""
1658,"MPSDoryaniHumanBossFireballSecondary","","[488,11880,16250]","[800,2458,17884,11455,6712,5843]","[1116,0,981,150,0,1]",7,0.1,0.0175,[],""
1659,"MPSDoryaniHumanBossCrystalTossLeft","","[488,4430,5636,11880,2899,16247,18394,18585,2899,7904]","[800,649,2458]","[1117,-30,13]",1,0.055,0,[],""
1660,"MPSDoryaniHumanBossCrystalTossRight","","[488,4430,5636,11880,2899,16247,18394,18585,2899,7904]","[800,649,2458]","[1117,-30,13]",1,0.055,0,[],""
1661,"MPAViperLegionnaireClawToss","","[488,6490,4430,6707,11880,16247]","[800,649]","[1128,-70]",1,0.055,0,[],""
1662,"ViperNapuatziLightningSpear","","[488,4430,6707,11880,13633]","[1102,10101,17522]","[60,10,80]",1,0.055,0,[],""
1663,"MPSVoodooKing2SpellProjectile","","[488,4430,6707,11880,5636,10056]","[800,649,2641]","[1121,-40,400]",4.5,0.1,0.0175,[],""
1664,"MPSVoodooKing3SpellProjectile","","[488,4430,6707,11880,6490,2408,10056,16247,7904]","[800,6712,2458,649,2641,167]","[1123,65,14,-38,60,2]",3.05,0.1,0.0175,[],""
1665,"MMSSummonScarabs","","[488,4430,6707,11880]",[800],[1124],1,0.055,0,[],""
1666,"MPWBalbalaKnifeSummon","","[488,4430,6707,11880,2899]","[800,649,167,2458]","[1131,-30,2,20]",1,0.055,0,[],""
1667,"MPWBalbalaPoisonKnife","","[488,4430,6707,11880,2262]","[800,2641]","[1132,80]",1,0.055,0,[],""
1668,"MPSPlagueNymphRailGun","","[488,4430,6707,11880,4400]","[800,1102,649,2641]","[1125,60,-50,-60]",3.25,0.22,0.013,[],""
1669,"MPWProcessionBowFireArrow","","[488,4430,6707,11880,4400,16247]","[800,1100,649]","[1133,70,-40]",1,0.055,0,[],""
1670,"MPSVaalHumanoidPyramidHandsGrenade","","[488,4430,5636,11880,2899,16247,18394]","[800,649,2458,17884]","[1126,-30,9,3000]",1,0.055,0,[],""
1671,"MPSVaalHumanoidShieldLegsGrenade","","[488,4430,5636,11880,2899,16247,18394]","[800,649,2458,17884,6712]","[1127,-30,20,3000,25]",1,0.055,0,[],""
1672,"MPSVaalHumanoidCannonNapalmMiniBlob","","[488,16250]","[800,167,2458,6712,166]","[1128,2,15,25,1]",1.5,0.1,0.0175,[],""
1673,"MPSUndeadMarakethPriestMagmaOrb","","[488,16250,5636,4430,6707,11880,6490,2408,10056]","[800,167,2458,6712,166]","[1129,2,15,25,3]",1.25,0.1,0.0175,[],""
1674,"MPAMudBurrowerVomitProj","","[488,4430,6490,11880,2899,16247]",[800],[1118],1,0.055,0,[],""
1675,"MPSBloodBatherFlailFireBall","","[488,4430,6490,11880,16247,2899,7904]","[800,2458,649,167]","[1130,6,-40,4]",1,0.055,0,[],""
1676,"MPSVaalStormcallerBouncingLightning","","[488,4430,11880,18394,5636,16247,7904]","[800,17884,2458,649,167]","[1131,15000,20,-50,81]",1,0.055,0,[],""
1677,"MPSCauldronCroneBasic","","[488,4430,10056]","[800,649,3109]","[1132,-30,15]",2.35,0.1,0.0175,[],""
1678,"MPSChimeraWetlandsBossLightningBreath","","[488,4430,11880,16247,4400,6707,18394]","[800,649,18656]","[1134,-20,200]",2.25,0.1,0.0175,[],""
1679,"MPSChimeraWetlandsBossChaosSpray","","[488,4430,11880,16247,6707,2899]","[800,649,17884]","[1135,-35,2000]",1,0.055,0,[],""
1680,"MPSChimeraWetlandsBossChaosSprayPillar","","[488,4430,11880,16247,6707,19094,2899]","[800,649]","[1135,0]",1,0.055,0,[],""
1681,"MPAVaalGoliathLivingCannisterCrystal","","[488,4430,5636,11880,2899,16247,18394]","[800,17884,6712]","[1134,1381,0]",1,0.055,0,[],""
1682,"MPAVaalAxeThrowerAxe","","[488,4430,5636,11880,16250]","[800,17884,6712,649]","[1135,1981,0,-40]",1,0.055,0,[],""
1683,"MPADoryaniCrabLegToss","","[488,4430,11880,2899,16250]",[800],[1136],1,0.055,0,[],""
1684,"MPSDoryaniCrabLightningCage","",[488],"[800,167,2458,6712,18229]","[1138,2,40,20,60]",6,0.1,0.0175,[],""
1685,"MPSDoryaniCrabLightningCageCorrupt","",[488],"[800,167,2458,6712,18229]","[1138,2,40,20,60]",7.5,0.1,0.0175,[],""
1686,"ViperNapuatziLightningSpearSecondary","",[488],"[800,1102,10101,167]","[1137,60,200,3]",1,0.055,0,"[1102,10101,13633]",""
1687,"MPSTheTrialMasterFireProjectile","","[488,4430,5636,11880,16247]",[800],[1348],3,0.1,0.0175,[],""
1688,"MPSTheTrialMasterColdProjectile","","[488,4430,5636,11880,16247]",[800],[1349],3,0.1,0.0175,[],""
1689,"MPSTheTrialMasterLightningProjectile","","[488,4430,5636,11880,16247]",[800],[1350],3,0.1,0.0175,[],""
1690,"SilentSpiresApparitionThrowLightning","","[488,4430,11880]","[5634,5635,17522,1299,5633]","[250,1000,65,11,5]",1,0.1,0.0175,[],""
1691,"SilentSpiresApparitionThrowLightningLeft","","[488,4430,11880]","[5634,5635,17522,1299,5633]","[250,1000,65,11,5]",1,0.1,0.0175,[],""
1692,"MPSSilentSpiresApparitionPortalBallLightningLeft","","[488,6490,4430,6707,18867]","[800,11455,3109,2458]","[1352,300,35,3]",4.5,0.1,0.0175,[],""
1693,"MPSSilentSpiresApparitionTemporalChainsLightning","","[488,4430,6707,2899]",[800],[1353],1,0.1,0.0175,[],""
1694,"MPSSilentSpiresApparitionPortalBallLightningSingle","","[488,6490,4430,18867]","[800,11455,3109,2458]","[1352,300,35,3]",4.5,0.1,0.0175,[],""
1695,"SOSilentSpiresApparitionElipticalOrbitBall","",[],[],[],1,0.1,0.0175,[],""
1696,"MPSViperNapuatziPoisonSpray","","[488,2262,16247]","[800,2458]","[1357,4]",3,0.1,0.0175,[],""
1697,"MPSTheTrialMasterOmegaBolt","","[488,6490,4430,6707]","[800,6476,10172]","[1358,300,30]",6,0.1,0.0175,[],""
1698,"MPSTheTrialMasterOmegaBoltTriggered","","[488,6490,4430,6707]","[800,6476,10172]","[1358,300,30]",4,0.1,0.0175,[],""
1699,"MPSBreachEliteFallenLunarisMonsterChaosSpark","","[488,4430,5636,11880,16247,18394,7904]","[800,167,2458]","[1360,5,12]",3.25,0.1,0.0175,[],""
1700,"MPWScorpionBossPoisonSpray","","[488,2262,4430,6707,16250,19085,2408]","[800,2458]","[1138,6]",1,0.055,0,[],""
1701,"MPSBreachEliteBoneProjectile","","[488,4430,5636,11880]","[800,649]","[1361,-30]",3,0.1,0.0175,[],""
1702,"MPSBreachElitePaleEliteSpiritBomb","","[488,6490,4430,6707,2899,18635,18622]","[800,11455,5843]","[1362,300,1]",1,0.055,0,[],""
1703,"MPSBreachBossFlickProjectile","","[488,4430,5636,11880,16247,4400]",[800],[1364],1,0.055,0,[],""
1704,"MPSDemonClawBossFireball","","[488,11880,10056,5636,6707,6490,19085,4430,2899]",[800],[1365],1,0.1,0.0175,[],""
1705,"MPSDemonClawBossWingBombMega","","[488,11880,10056,4430,5636,6707]",[800],[1366],1,0.1,0.0175,[],""
1706,"MPSDemonClawBossWingBombsMini","","[488,11880,10056]","[800,11455]","[1367,250]",4.5,0.1,0.0175,[],""
1707,"MPSViperNapuatziProjectileBarrage","","[488,4430,6707,2262,7904]","[800,167,649]","[1038,10,-20]",3,0.1,0.0175,[],""
1708,"MPSBreachBossTulProjectile","","[488,4430,6707]",[800],[1368],4.5,0.1,0.0175,[],""
1709,"MPSBreachBossMultiFlick","","[488,4430,6707,16250,17247]","[800,649,17884]","[1369,-20,1]",15,0.1,0.0175,[],""
1710,"MPSChaosGodTriHeadLizardBasicProjectile","","[488,4430,5636,11880,16250,7904]","[800,649,167,2458,3109]","[1370,-30,2,16,10]",3,0.1,0.0175,[],""
1711,"MPWScorpionBossPoisonDartTrap","","[488,2262,18867,6707,4430]","[800,11455]","[1143,250]",1,0.055,0,[],""
1712,"MPWSanctumDartTrap","","[488,2262,18867,6707,4430]","[800,11455]","[1143,250]",1,0.055,0,[],""
1713,"MPSRattlecageVolcano","","[488,11880,10056,5636,4430,13260,16250,2408]",[800],[1371],4.5,0.1,0.0175,[],""
1714,"MPSChimeraWetlandsBossFireballPillar","","[488,11880,4430,5636,6707,2408,7904,16250,6707,2899]",[800],[1372],1,0.055,0,[],""
1715,"MPSTheTrialMasterOmegaBoltNormal","","[488,6490,4430,6707]","[800,6476,10172]","[1358,300,30]",6,0.1,0.0175,[],""
1716,"MPSBreachBossHeadFireball","","[488,4430,6707,16247,2899]",[800],[1373],1,0.055,0,[],""
1717,"MPSUltimatumTurretFireProjectile","","[488,6490,4430,6707]","[800,18228]","[1374,200]",3,0.1,0.0175,[],""
1718,"MPSRattlecageVolcanoNova","","[488,11880,10056,5636,4430,13260,1772,16247,2408]","[800,167,6712]","[1371,9,80]",4.5,0.1,0.0175,[],""
1719,"GSSilentSpiresApparitionTemporalChainsLightningImpact","","[605,11880,488]",[],[],9,0.1,0.0175,[],""
1720,"MPSShrineCold","","[488,4430,5636,11880,16247,7904,6707]","[800,18417]","[1375,350]",2,0.1,0.0175,[],""
1721,"MPSShrineColdPlayer","","[488,4430,5636,11880,16247,7904,6707]","[800,18417]","[1375,350]",0.6,0.1,0.04,[],""
1722,"MPSDemonClawBossPulsingBall","","[488,10056,18867,2408,1772]","[800,167,11455]","[1376,59,250]",10,0.1,0.0175,[],""
1723,"MPWMonsterLightningArrow","","[488,4430,6707,11880,16247,2899]","[800,1102,649,18229]","[1145,70,-40,100]",1,0.055,0,[],""
1724,"MPWTriHeadLizardPosionSpray","","[488,4430,5636,11880,2899,16247,18394,13633,4400,2899]","[800,649,2458,18388]","[1146,-30,2,1]",1,0.055,0,[],""
1725,"MPWBreachBatSpineProjectile","","[488,4430,5636,11880,16247,7904,6707,2899]","[800,649,2458,18388,3109]","[1147,-30,7,4,20]",1,0.055,0,[],""
1726,"MPSMonsterModBombardier","","[488,11880,2408,2408,2899,8811]","[800,17884,21182]","[1379,2000,75]",2,0.1,0.0175,[],""
1727,"MPSUltimatumTurretLightningProjectile","","[488,6490,4430,6707]","[800,18229]","[1380,200]",3,0.1,0.0175,[],""
1728,"MPSUltimatumTurretLightningProjectileUpgraded","","[488,6490,4430,6707]","[800,167,3109,18229]","[1380,4,20,200]",3,0.1,0.0175,[],""
1729,"MPSUltimatumTurretFireballPrimary","","[488,6490,4430,6707,11880,5636,16247,2899]","[800,17884,6712]","[1381,450,25]",1,0.055,0,[],""
1730,"MPSUltimatumTurretFireballSecondary","","[488,11880,16250]","[800,2458,17884,11455,6712,5843]","[1382,0,981,150,0,1]",4.5,0.1,0.0175,[],""
1731,"MPSDruidicFungusZombieTreeHollowProjectile","","[488,11880,10056,4430,5636,6707,6490,16247,18647,18394,2408,7904,19085,18867,2408,2899]","[800,2458,3109]","[1383,15,15]",1,0.055,0,[],""
1732,"MPSDruidicFungusZombieTreeHollowBarrage","","[488,11880,10056,4430,5636,6707,6490,16247,18647,18394,2408,19085,18867,2408,2899,7904]","[800,2458,3109,167]","[1383,25,100,7]",1,0.055,0,[],""
1733,"MPWBreachBossSpiderWeb","","[488,11880,16250,6490,4430,6707,19094]","[800,2458,17884,11455,6712,5843]","[1149,0,981,150,0,1]",1,0.055,0,[],""
1734,"MPSColdEssenceProjectileNova","","[488,6707,4430,11880,18867,1772]","[167,800,2052]","[50,1385,70]",5,0.1,0.0175,[],""
1735,"MPSColdEssenceDeliveryProjectile","","[488,11880,10056,4430,5636,6707,6490,16250,18647,18394,2408,7904,19085,18867,2408,2899]",[800],[1386],3,0.1,0.0175,[],""
1736,"MPSSanctumHazardPortalProjectile","","[488,6490,4430,6707]","[800,11455]","[1387,300]",4,0.1,0.0175,[],""
1737,"MPWBlackStriderWebProjectile","","[488,11880,16250,6490,4430,6707,2899]","[800,17884]","[1150,1500]",1,0.055,0,[],""
1738,"MPWBlackStriderWebProjectileSanctum","","[488,11880,16250,6490,4430,6707,7904]","[800,17884,167,2458]","[1151,1300,3,20]",1,0.055,0,[],""
1739,"MPSAttributeEssenceCrystalProj","","[488,4430,6707,11880,2899]","[800,649]","[1152,-30]",1.3,0.1,0.0175,[],""
1740,"MPSTheTrialMasterOmegaBoltTimeStop","","[488,6490,4430,6707]","[800,6476,10172]","[1358,300,30]",6,0.1,0.0175,[],""
1741,"MPSSanctumShellMonsterVolcano","","[488,11880,10056,5636,4430,13260,16250,2408]",[800],[1388],2,0.1,0.0175,[],""
1742,"MPSAncestralTotemSpiritSoulCasterProjectile","","[488,4430,6707]","[800,649]","[1389,-40]",1,0.055,0,[],""
1743,"MPSOmnitectTurretProj","","[488,11880,10056,4430,5636,6707,6490,16247,16250,18647,18394,2408,7904,19085,18867,2408,12816,2899]",[800],[1390],1,0.055,0,[],""
1744,"MPWHellscapePaleBossSnipe","","[488,4430,6707,11880,6490,2899,18635,18622]","[800,17522,5843]","[155,40,1]",1,0.055,0,[],""
1745,"MPWHellscapePaleBossAxeToss","","[488,6490,4430,6707,11880,16247,2899]","[800,5843,3109,2458]","[154,1,5,5]",1,0.055,0,[],""
1746,"MPWHellscapePaleBossAxeToss2","","[488,6490,4430,6707,11880,16247,2899]","[800,5843,3109,2458]","[156,1,5,10]",1,0.055,0,[],""
1747,"MPSSanctumWispProj","","[6707,4430,488]","[800,649]","[1393,-45]",1,0.391,0.0127,[],""
1748,"MPWSpiresBurrowerSpitSanctum","","[488,4430,5636,11880,2899,16250]","[800,17884,2458]","[1154,0,3]",1,0.055,0,[],""
1749,"MPSStrongboxChaosProjectile","","[488,4430,5636,11880,7904,17942]","[800,649,17884]","[1394,-30,0]",2.3,0.1,0.0175,[],""
1750,"MPSHellscapeDemonVolcano","","[488,11880,10056,5636,4430,13260,2408]","[800,1100,21306,21182,17884]","[1395,80,10,65,1825]",3.2,0.1,0.0175,[],""
1751,"MPSVoodooKing3EmergeBomb","","[488,16250,2899]","[800,5843]","[1406,1]",1,0.055,0,[],""
1752,"MPWSanctifiedTentacleProjectile","","[488,11880,10056,4430,5636,6707,6490,16247,7904]","[800,167,2458]","[1155,2,6]",1,0.055,0,[],""
1753,"MPWWildBreachBossFingerProjectile","","[488,11880,10056,4430,5636,6707,6490,16247,16250,18647,18394,2408,7904,19085,18867,2408]","[800,17884]","[1156,120]",1,0.055,0,[],""
