"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool_145","RegularVariant","bool_154","i32_155","i32_159","i32_163","bool_167","StatSet","AdditionalStatSets","Audio","CostTypes","bool_224","[i32]_225","i32_241","SupportWeaponRestrictions"
1787,"CGEBloodBatherFireGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1931,[],"",[],1,[],-1,[]
1788,"CGEBloodPriestBoilingBlood","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,15,0,"",1932,[],"",[],1,[],-1,[]
1789,"CGECenobiteMushroomCloud","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1933,[],"",[],1,[],-1,[]
1790,"CGEVaalHumanoidCannonNapalm","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1934,[],"",[],1,[],-1,[]
1791,"CGEVaalHumanoidCannonNapalmSmall","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1935,[],"",[],1,[],-1,[]
1792,"CGEQuillCrabTropicalChill","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,1,0,"",1936,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_ElementalSG",[],1,[],-1,[]
1793,"CGESpittingSnakeCaustic","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1937,[],"",[],1,[],-1,[]
1794,"CGEIllFatedCausticPollen","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1938,[],"",[],1,[],-1,[]
1795,"CGEPlantCausticPollen","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1939,[],"",[],1,[],-1,[]
1796,"CGEGoblinGiantBossSulphiteVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1940,[],"",[],1,[],-1,[]
1797,"CGEArenaBeastBossSulpurGas","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1941,[],"",[],1,[],-1,[]
1798,"CGESirenBossGeyser","",[],"",[],[],"",0,"",2,3532,239,"","",[],31,"","","","",0,8,0,"",1942,[],"",[],1,[],-1,[]
1799,"CGESudokuTotemColdSnap","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,8,0,"",1943,[],"",[],1,[],-1,[]
1800,"CGESudokuTotemMoltenPopGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1944,[],"",[],1,[],-1,[]
1801,"GCEBloodFeverDrunkStuned","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1945,[],"",[],1,[],-1,[]
1802,"GCEBloodFeverDrunkDeath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1946,[],"",[],1,[],-1,[]
1803,"CGEParasiteHostVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1947,[],"",[],1,[],-1,[]
1804,"CGEBloodFeverBloaterPustules","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1948,[],"",[],1,[],-1,[]
1805,"CGEBagLadyCausticGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1949,[],"",[],1,[],-1,[]
1806,"CGEBaronBossHumanExpandingSwordZone","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,8,0,"",1950,[],"",[],1,[],-1,[]
1807,"CGERootedSporeLightning","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1951,[],"",[],1,[],-1,[]
1808,"CGERootedSporeLightningStun","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1952,[],"",[],1,[],-1,[]
1809,"CGECreepingHumanVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],21,"","","","",0,2,0,"",1953,[],"",[],1,[],-1,[]
1810,"CGECocoonSporeRelease","",[],"",[],[],"",0,"",2,1000,239,"","",[],24,"","","","",0,41,0,"",1954,[],"",[],1,[],-1,[]
1811,"CGEWormsMaggotPool","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,33,0,"",1955,[],"",[],1,[],-1,[]
1812,"CGEIceWendigoColdBreath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,1,0,"",1956,[],"",[],1,[],-1,[]
1813,"CGEForsakenSonBurningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1957,[],"",[],1,[],-1,[]
1814,"CGEChimeraBossFireSpray","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1958,[],"",[],1,[],-1,[]
1815,"CGEChimeraBossIceBreath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,8,0,"",1959,[],"",[],1,[],-1,[]
1816,"CGEChimeraBossLightningBreath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",1960,[],"",[],1,[],-1,[]
1817,"CGEChimeraUltimatumBossLightningBreath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",1961,[],"",[],1,[],-1,[]
1818,"CGEChimeraBossPoisonSpray","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1962,[],"",[],1,[],-1,[]
1819,"CGEMutantBirdPeckDetritus","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,15,0,"",1963,[],"",[],1,[],-1,[]
1820,"CGEStarFishSpitCausticGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1964,[],"",[],1,[],-1,[]
1821,"CGEFallenGodBossFireBeam","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1965,[],"",[],1,[],-1,[]
1822,"CGEFallenGodBossFireBeamSanctified","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1966,[],"",[],1,[],-1,[]
1823,"CGEFallenGodBossExaltSkybeam","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1967,[],"",[],1,[],-1,[]
1824,"CGEFallenGodBossExaltSkybeamSanctified","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1968,[],"",[],1,[],-1,[]
1825,"CGEFountainStatueBossGoop","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1969,[],"",[],1,[],-1,[]
1826,"CGEFountainStatueBossGoopExpanding","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,41,0,"",1970,[],"",[],1,[],-1,[]
1827,"CGEFallenFireBeam","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1971,[],"",[],1,[],-1,[]
1828,"CGEFallenGodBossChaosChargeFire","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1972,[],"",[],1,[],-1,[]
1829,"CGEFallenGodBossChaosChargeFireSanctified","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",1973,[],"",[],1,[],-1,[]
1830,"CGEExecratusAlchemistGround1","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1974,[],"",[],1,[],-1,[]
1831,"CGEExecratusAlchemistGround2","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1975,[],"",[],1,[],-1,[]
1832,"CGEBabyBossWalkVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],23,"","","","",0,2,0,"",1976,[],"",[],1,[],-1,[]
1833,"CGERudjaPoisonGas","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1977,[],"",[],1,[],-1,[]
1834,"CGERudjaTar","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,27,0,"",1978,[],"",[],1,[],-1,[]
1835,"CGEWifeGhostflameBurning","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1979,[],"",[],1,[],-1,[]
1836,"CGETitanBossFissureFire","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1980,[],"",[],1,[],-1,[]
1837,"GCEInfectedMercIncendiaryBolt","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1981,[],"",[],1,[],-1,[]
1838,"CGEGiantSnakeBossVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1982,[],"",[],1,[],-1,[]
1839,"GCEGiantSnakeBossHeadSlamBurningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1983,[],"",[],1,[],-1,[]
1840,"GCEGiantSnakeBossBurningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1984,[],"",[],1,[],-1,[]
1841,"CGEViperNapuatziSpear","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1985,[],"",[],1,[],-1,[]
1842,"CGEWitchHutHagIceRune","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,8,0,"",1986,[],"",[],1,[],-1,[]
1843,"CGEGiantSkeletonSnakeBossFlameGeyser","",[],"",[],[],"",0,"",2,3532,239,"","",[],31,"","","","",0,0,0,"",1987,[],"",[],1,[],-1,[]
1844,"CGEPerennialKingCorpseGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",1988,[],"",[],1,[],-1,[]
1845,"CGEVoodooKing2CorrptedBloodDegen","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,15,0,"",1989,[],"",[],1,[],-1,[]
1846,"CGEVoodooKing2SummonFrogSwamp","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,3,0,"",1990,[],"",[],1,[],-1,[]
1847,"CGEVoodooKing2RatSwarmDeath","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1991,[],"",[],1,[],-1,[]
1848,"CGEBitterGuyColdGroundDegen","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,8,0,"",1992,[],"",[],1,[],-1,[]
1849,"CGEMudBurrowerVomit","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1993,[],"",[],1,[],-1,[]
1850,"CGEQueenOfFilthFilth","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1994,[],"",[],1,[],-1,[]
1851,"CGEVaalGoliathLivingDestabilisedGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,3,0,"",1995,[],"",[],1,[],-1,[]
1852,"CGEDoryaniIonCannon","",[],"",[],[],"",0,"",2,1000,239,"","",[],33,"","","","",0,0,0,"",1996,[],"",[],1,[],-1,[]
1853,"CGEDoryaniIonCannonTriggered","",[],"",[],[],"",0,"",2,1000,239,"","",[],33,"","","","",0,0,0,"",1996,[],"",[],1,[],-1,[]
1854,"CGEQuillCrabCausticGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",1997,[],"",[],1,[],-1,[]
1855,"CGEMarakethSanctumSentinelsStatueDaemonChillingGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,1,0,"",1998,[],"",[],1,[],-1,[]
1856,"CGEMarakethSanctumSentinelsStatueDaemonBurningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",1999,[],"",[],1,[],-1,[]
1857,"CGEViperNapuatziGasGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2000,[],"",[],1,[],-1,[]
1858,"CGBreachEliteFallenLunarisMonsterChaosQuicksand","",[],"",[],[],"",0,"",2,1000,312,"","",[],36,"","","","",0,13,0,"",2001,[],"",[],1,[],-1,[]
1859,"CGEScorpionBossPoisonGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2002,[],"",[],1,[],-1,[]
1860,"CGECannibalGiantCausticGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2003,[],"",[],1,[],-1,[]
1861,"CGEFungusMushroomGroundEffect","",[],"",[],[],"",0,"",2,1000,239,"","",[],36,"","","","",0,2,0,"",2004,[],"",[],1,[],-1,[]
1862,"CGEQuillCrabFireGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",2005,[],"",[],1,[],-1,[]
1863,"CGEScorpionBossQuicksand","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,14,0,"",2006,[],"",[],1,[],-1,[]
1864,"CGESanctumQuicksand","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,14,0,"",2007,[],"",[],1,[],-1,[]
1865,"CGESanctumQuicksandLarge","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,14,0,"",2008,[],"",[],1,[],-1,[]
1866,"CGETheTrialMasterSpearSlamBloodDegen","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,16,0,"",2009,[],"",[],1,[],-1,[]
1867,"CGEVultureRegurgGasCloud","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2010,[],"",[],1,[],-1,[]
1868,"CGEScorpionBossGasTrap","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2011,[],"",[],1,[],-1,[]
1869,"CGESanctumGasTrap","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2012,[],"",[],1,[],-1,[]
1870,"CGEVolatileScarabExplode","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",2013,[],"",[],1,[],-1,[]
1871,"CGERitualDwellerBloodGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,37,0,"",2014,[],"",[],1,[],-1,[]
1872,"CGERitualRatTornadoPlaguedGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,3,0,"",2015,[],"",[],1,[],-1,[]
1873,"CGETriheadBatPoisonGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2016,[],"",[],1,[],-1,[]
1874,"CGESanctumBlackStriderWeb","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,44,0,"",2017,[],"",[],1,[],-1,[]
1875,"CGEHellscapeFleshBossCastGroundEffect","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,15,0,"",2018,[],"",[],1,[],-1,[]
1876,"CGEHellscapePaleBossLightning","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",2019,[],"",[],1,[],-1,[]
1877,"CGESpiresBurrowerImpactSanctumQuicksand","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,14,0,"",2020,[],"",[],1,[],-1,[]
1878,"CGEManaEssenceManaBlastTrapShockedGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,7,0,"",2021,[],"",[],1,[],-1,[]
1879,"CGECasterEssenceShockedGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,7,0,"",2022,[],"",[],1,[],-1,[]
1880,"CGECasterEssenceBurningGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,0,0,"",2023,[],"",[],1,[],-1,[]
1881,"CGECasterEssenceChillGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,8,0,"",2024,[],"",[],1,[],-1,[]
1882,"CGEUltimatumDaemonBloodGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,37,0,"",2025,[],"",[],1,[],-1,[]
1883,"CGEBreachBossHeadFireballGround","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,0,0,"",2026,[],"",[],1,[],-1,[]
1884,"CGEMonsterModManaSiphoningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",2027,[],"",[],1,[],-1,[]
1885,"CGEArchnemesisPlayerFlameWalkerGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,0,0,"",2028,[],"",[],1,[],-1,[]
1886,"CGEArchnemesisPlayerFrostWalkerGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,1,0,"",2029,[],"",[],1,[],-1,[]
1887,"CGEArchnemesisPlayerLightningWalkerGround","",[],"",[],[],"",0,"",2,100,238,"","",[],"","","","","",0,7,0,"",2030,[],"",[],1,[],-1,[]
1888,"CGEPlayerMonsterModManaSiphoningGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,7,0,"",2031,[],"",[],1,[],-1,[]
1889,"CGEPlayerMonsterModGlacialPrison","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,1,0,"",2032,[],"",[],1,[],-1,[]
1890,"CGESanctifiedMonstrosityPusGround","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,2,0,"",2033,[],"",[],1,[],-1,[]
1891,"CGEqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",[],[],"",0,"",2,1000,239,"","",[],"","","","","",0,0,0,"",2034,[],"",[],1,[],-1,[]
1892,"LivingBloodGroundSmall","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,37,0,"",2035,[],"",[],1,[],-1,[]
1893,"LivingBloodGroundMedium","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,37,0,"",2036,[],"",[],1,[],-1,[]
1894,"LivingBloodGroundLarger","",[],"",[],[],"",0,"",2,1000,238,"","",[],"","","","","",0,37,0,"",2037,[],"",[],1,[],-1,[]
1895,"LivingBloodBurstSmall","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10027,0,0,"",2038,[],"",[],1,[],-1,[]
1896,"LivingBloodBurstLarger","",[],"",[],[],"",0,"",2,1000,317,"","",[],"","","","","",10027,0,0,"",2039,[],"",[],1,[],-1,[]
1897,"FaceLastTarget","",[],"",[],[],"",0,"",2,10,246,"","",[],"","","","","",0,0,0,"",2040,[],"",[],1,[],-1,[]
1898,"WalkingDoubleSlash","",[],"",[],[],"",0,"",2,1000,250,"","",[],"","","","","",0,2,0,"",2041,[],"",[],1,[],-1,[]
1899,"WarHeroCasterGhostOrb","",[],"",[],[],"",0,"",2,1000,252,"","",[],"","","","","",0,2,0,"",2042,[],"",[],1,[],-1,[]
1900,"HydraTurretProjectile","",[],"",[],[],"",0,"",2,1000,253,"","",[],"","","","","",0,0,0,"",2043,[],"",[],1,[],-1,[]
1901,"DeliriumFireDemonMiniFlamenado","",[],"",[],[],"",0,"",2,1000,51,"","",[],"","","","","",2,0,0,"",2044,[],"",[],1,[],-1,[]
1902,"HarvestScorpionBurrow","",[],"",[],[],"",0,"",2,830,256,"","",[],"","","","","",3,3,0,"",2045,[],"",[],1,[],-1,[]
1903,"HarvestPlatedScorpionBurrow","",[],"",[],[],"",0,"",2,1000,256,"","",[],"","","","","",3,4,0,"",2046,[],"",[],1,[],-1,[]
1904,"GoreChargerCharge","",[],"",[],[],"",0,"",2,800,4,"","",[],"","","","","",2,1,0,"",2047,[],"",[],1,[],-1,[]
1905,"GoreChargerMountCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",8,1,0,"",2047,[],"",[],1,[],-1,[]
1906,"VaalConstructGolemLightningCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",7,1,0,"",2048,[],"",[],1,[],-1,[]
1907,"TCIgnadukBroomChargeNoEnd","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",3,0,0,"",2049,[],"",[],1,[],-1,[]
1908,"TCIgnadukBroomChargeNoStartNoEnd","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",4,0,0,"",2050,[],"",[],1,[],-1,[]
1909,"TCIgnadukBroomChargeNoStart","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",6,0,0,"",2051,[],"",[],1,[],-1,[]
1910,"TCSavageBruteClawCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",5,0,0,"",2052,[],"",[],1,[],-1,[]
1911,"TCBloodElementalGush","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",10,0,0,"",2053,[],"",[],1,[],-1,[]
1912,"TCIgnadukBroomChargeCrash","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",4,0,0,"",2050,[],"",[],1,[],-1,[]
1913,"TCTamedGoblinBeastGoblinRelease","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",12,0,0,"",2054,[],"",[],1,[],-1,[]
1914,"BloodFeverBoarCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",14,1,0,"",2055,[],"",[],1,[],-1,[]
1915,"BloodFeverBoarChargeTopple","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",13,0,0,"",2056,[],"",[],1,[],-1,[]
1916,"TCBaronBossHumanImpale","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",15,0,0,"",2057,[],"",[],1,[],-1,[]
1917,"TCTwilghtOrderSoldierCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",16,0,0,"",2058,[],"",[],1,[],-1,[]
1918,"TCIceGoblinCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",17,0,0,"",2059,[],"",[],1,[],-1,[]
1919,"TCPrimordialHoundCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",18,0,0,"",2060,[],"",[],1,[],-1,[]
1920,"TCCockroachManCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",19,0,0,"",2061,[],"",[],1,[],-1,[]
1921,"TCLieutenantBruteCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",20,0,0,"",2062,[],"",[],1,[],-1,[]
1922,"TCGladiatorPitbull","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",21,0,0,"",2063,[],"",[],1,[],-1,[]
1923,"TCIgnadukBroomChargeIntro","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",22,0,0,"",2050,[],"",[],1,[],-1,[]
1924,"TCRathbreakerDrivebyCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",23,0,0,"",2064,[],"",[],1,[],-1,[]
1925,"TCQuadrillaCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",24,0,0,"",2065,[],"",[],1,[],-1,[]
1926,"TCBaronBossHowlChargeOut","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",26,0,0,"",2066,[],"",[],1,[],-1,[]
1927,"TCHarborBossCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",27,0,0,"",2067,[],"",[],1,[],-1,[]
1928,"TCFallenStag","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",28,0,0,"",2068,[],"",[],1,[],-1,[]
1929,"TCFallenGodChaosCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",29,0,0,"",2069,[],"",[],1,[],-1,[]
1930,"TCFallenGodChaosChargeSanctified","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",29,0,0,"",2070,[],"",[],1,[],-1,[]
1931,"TCExplodingPigCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",32,0,0,"",2071,[],"",[],1,[],-1,[]
1932,"TCJavelinCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",33,0,0,"",2072,[],"",[],1,[],-1,[]
1933,"TCSwollenMillerCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",34,0,0,"",2073,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterBluntSG",[],1,[],-1,[]
1934,"TCSwollenMillerChargeEnraged","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",40,0,0,"",2074,[],"",[],1,[],-1,[]
1935,"TCCrowbell","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",35,0,0,"",2075,[],"",[],1,[],-1,[]
1936,"TCChaosGodRangedFodder","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",36,0,0,"",2076,[],"",[],1,[],-1,[]
1937,"TCChaosGodTriceratops","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",37,0,0,"",2077,[],"",[],1,[],-1,[]
1938,"TCGoldenOnesUnarmedCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",38,0,0,"",2078,[],"",[],1,[],-1,[]
1939,"TCAncestralLeagueKaruiHulk","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",41,0,0,"",2079,[],"",[],1,[],-1,[]
1940,"TCHellscapePaleElite2Charge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",43,0,0,"",2080,[],"",[],1,[],-1,[]
1941,"TCSpiritBoarCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",32,0,0,"",2081,[],"",[],1,[],-1,[]
1942,"TCSpiritOxCharge","",[],"",[],[],"",0,"",2,1000,4,"","",[],125,"","","","",44,0,0,"",2082,[],"",[],1,[],-1,[]
1943,"TCqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",[],[],"",0,"",2,1000,4,"","",[],"","","","","",0,0,0,"",2083,[],"",[],1,[],-1,[]
1944,"SummonSpecificBarrelsArchnemesisWealthUrn","",[],"",[],[],"",0,"",2,1000,257,"","",[],"","","","","",0,0,0,"",2084,[],"",[],1,[],-1,[]
1945,"SummonSpecificBarrelsArchnemesisWealthUrnEmpty","",[],"",[],[],"",0,"",2,1000,257,"","",[],"","","","","",0,0,0,"",2085,[],"",[],1,[],-1,[]
1946,"PlayerMonsterModGlacialPrison","",[],"",[],[],"",0,"",2,100,258,"","",[],"","","","","",2,3,0,"",2086,[],"",[],1,[],-1,[]
1947,"MonsterModGlacialPrison","",[],"",[],[],"",0,"",2,100,258,"","",[],"","","","","",2,3,0,"",2087,[],"",[],1,[],-1,[]
1948,"ChangeToStance1","",[],"",[],[],"",0,"",2,1000,260,"","",[],"","","","","",0,0,0,"",2089,[],"",[],1,[],-1,[]
1949,"ChangeToStance3","",[],"",[],[],"",0,"",2,1000,262,"","",[],"","","","","",0,0,0,"",2088,[],"",[],1,[],-1,[]
1950,"ChangeToStance4","",[],"",[],[],"",0,"",2,1000,263,"","",[],"","","","","",0,0,0,"",2088,[],"",[],1,[],-1,[]
1951,"ChangeToStance5","",[],"",[],[],"",0,"",2,1000,264,"","",[],"","","","","",0,0,0,"",2088,[],"",[],1,[],-1,[]
1952,"ChangeToStance4HeistThugMinibossEnrage","",[],"",[],[],"",0,"",2,1500,263,"","",[],"","","","","",0,0,0,"",2090,[],"",[],1,[],-1,[]
1953,"ChangeToStance1HeistThugMinibossCalmDown","",[],"",[],[],"",0,"",2,1000,260,"","",[],"","","","","",0,0,0,"",2091,[],"",[],1,[],-1,[]
1954,"DoryaniChangeToStance1LowCooldown","",[],"",[],[],"",0,"",2,1000,260,"","",[],"","","","","",0,0,0,"",2092,[],"",[],1,[],-1,[]
1955,"DoryaniChangeToStance2LowCooldown","",[],"",[],[],"",0,"",2,1000,261,"","",[],"","","","","",0,0,0,"",2093,[],"",[],1,[],-1,[]
