"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","[i32]_44"
1004,"MapChannel_01","Metadata/Terrain/Maps/Channel/Graphs/Channel_01.dgr",100,50,70,[],"[0,4,3,7]"
1005,"MapChannel_01_NoBoss","Metadata/Terrain/Maps/Channel/Graphs/Channel_01_NoBoss.dgr",100,50,70,[],"[0,4,3,7]"
1006,"MapChannel_02","Metadata/Terrain/Maps/Channel/Graphs/Channel_02.dgr",100,50,70,[],"[0,4,3,7]"
1007,"MapChannel_02_NoBoss","Metadata/Terrain/Maps/Channel/Graphs/Channel_02_NoBoss.dgr",100,50,70,[],"[0,4,3,7]"
1008,"MapChannel_03","Metadata/Terrain/Maps/Channel/Graphs/Channel_03.dgr",100,50,70,[],"[0,4,3,7]"
1009,"MapChannel_03_NoBoss","Metadata/Terrain/Maps/Channel/Graphs/Channel_03_NoBoss.dgr",100,50,70,[],"[0,4,3,7]"
1010,"MapChannel_04","Metadata/Terrain/Maps/Channel/Graphs/Channel_04.dgr",100,50,70,[],"[0,4,3,7]"
1011,"MapChannel_04_NoBoss","Metadata/Terrain/Maps/Channel/Graphs/Channel_04_NoBoss.dgr",100,50,70,[],"[0,4,3,7]"
1012,"MapVaalFoundry","Metadata/Terrain/Maps/VaalFoundry/Graphs/TreasureVault_01.dgr",100,50,70,[],[0]
1013,"MapVaalFoundry_NoBoss","Metadata/Terrain/Maps/VaalFoundry/Graphs/TreasureVault_01_NoBoss.dgr",100,50,70,[],[0]
1014,"MapVaalFactory","Metadata/Terrain/Maps/VaalFactory/Graphs/VaalFactory_01.dgr",100,50,70,[],[0]
1015,"MapVaalFactory_NoBoss","Metadata/Terrain/Maps/VaalFactory/Graphs/VaalFactory_01_NoBoss.dgr",100,50,70,[],[0]
1016,"MapMesa_01","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_01.dgr",90,50,50,[],"[0,7]"
1017,"MapMesa_02","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_02.dgr",90,50,50,[],"[0,7]"
1018,"MapMesa_03","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_03.dgr",90,50,50,[],"[0,7]"
1019,"MapMesa_04","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_04.dgr",90,50,50,[],"[0,7]"
1020,"MapMesa_01_NoBoss","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_01_NoBoss.dgr",90,50,50,[],"[0,1,3,4,6,7]"
1021,"MapMesa_02_NoBoss","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_02_NoBoss.dgr",90,50,50,[],"[0,1,3,4,6,7]"
1022,"MapMesa_03_NoBoss","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_03_NoBoss.dgr",90,50,50,[],"[0,1,3,4,6,7]"
1023,"MapMesa_04_NoBoss","Metadata/Terrain/Maps/Mesa/Graphs/Mesa_04_NoBoss.dgr",90,50,50,[],"[0,1,3,4,6,7]"
1024,"MapBluff_01","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_01.dgr",100,50,50,[],"[0,7]"
1025,"MapBluff_02","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_02.dgr",100,50,50,[],"[0,7]"
1026,"MapBluff_03","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_03.dgr",100,50,50,[],"[0,7]"
1027,"MapBluff_04","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_04.dgr",100,50,50,[],"[0,7]"
1028,"MapBluff_05","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_05.dgr",100,50,50,[],"[0,7]"
1029,"MapBluff_06","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_06.dgr",100,50,50,[],"[0,7]"
1030,"MapBluff_01_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_01_NoBoss.dgr",100,50,50,[],"[0,7]"
1031,"MapBluff_02_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_02_NoBoss.dgr",100,50,50,[],"[0,7]"
1032,"MapBluff_03_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_03_NoBoss.dgr",100,50,50,[],"[0,7]"
1033,"MapBluff_04_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_04_NoBoss.dgr",100,50,50,[],"[0,7]"
1034,"MapBluff_05_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_05_NoBoss.dgr",100,50,50,[],"[0,7]"
1035,"MapBluff_06_NoBoss","Metadata/Terrain/Maps/Bluff/Graphs/Bluff_06_NoBoss.dgr",100,50,50,[],"[0,7]"
1036,"MapPerch_01","Metadata/Terrain/Maps/Perch/Graphs/Perch_01.tgr",100,50,50,[],"[0,7]"
1037,"MapPerch_01_NoBoss","Metadata/Terrain/Maps/Perch/Graphs/Perch_01_NoBoss.tgr",100,50,50,[],"[0,7]"
1038,"MapUniqueMerchant01_Chimeral","Metadata/Terrain/Maps/UniqueMerchant_01/ChimeralMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
1039,"MapUniqueMerchant01_Oasis","Metadata/Terrain/Maps/UniqueMerchant_01/OasisMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
1040,"MapUniqueMerchant01_Sandswept","Metadata/Terrain/Maps/UniqueMerchant_01/SandsweptMerchant/Graphs/Merchant_01.dgr",100,50,50,[],[8]
1041,"MapUniqueMerchant02_Crimson","Metadata/Terrain/Maps/UniqueMerchant_02/CrimsonMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8]
1042,"MapUniqueMerchant02_Farmland","Metadata/Terrain/Maps/UniqueMerchant_02/FarmlandMerchant/Graphs/Merchant_02.dgr",100,50,50,[],[8]
1043,"MapUniqueMerchant02_Riverbank","Metadata/Terrain/Maps/UniqueMerchant_02/RiverbankMerchant/Graphs/Merchant_02.dgr",100,50,50,[],"[0,1,6,7]"
1044,"MapUniqueMerchant03_Beach","Metadata/Terrain/Maps/UniqueMerchant_03/Beach/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,3,4,6,7]"
1045,"MapUniqueMerchant03_Raft","Metadata/Terrain/Maps/UniqueMerchant_03/Raft/Graphs/Merchant_03.dgr",100,50,70,[],"[0,1,3,4,6,7]"
1046,"MapUniqueMerchant03_Tropical","Metadata/Terrain/Maps/UniqueMerchant_03/Tropical/Graphs/Merchant_03.dgr",100,50,50,[],"[0,1,2,5,6,7]"
1047,"MapUniqueMerchant04_PirateShip","Metadata/Terrain/Maps/UniqueMerchant_04/PirateShip/Graphs/Merchant_04.dgr",100,50,50,[],[0]
1048,"MapUniqueVault_01","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_01.dgr",100,50,50,[],[8]
1049,"MapUniqueUntaintedParadise_01","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_01.dgr",100,50,100,[],[8]
1050,"MapUniqueUntaintedParadise_02","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_02.dgr",100,50,100,[],[8]
1051,"MapUniqueUntaintedParadise_03","Metadata/Terrain/Maps/UniqueUntaintedParadise/Graphs/UntaintedParadise_03.dgr",100,50,100,[],[8]
1052,"MapUniqueCastaway_01","Metadata/Terrain/Maps/UniqueCastaway/Graphs/Castaway_01.dgr",70,55,60,[],[8]
1053,"MapUniqueMegalith_01","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_01.dgr",100,50,100,[],[8]
1054,"MapUniqueLake_01","Metadata/Terrain/Maps/UniqueLake/Graphs/lake_01.dgr",80,50,100,[],[0]
1055,"MapUniqueVault_02","Metadata/Terrain/Maps/UniqueVault/Graphs/vault_02.dgr",100,50,50,[],[8]
1056,"MapUniqueWildwood_01","Metadata/Terrain/Maps/UniqueWildwood/Graphs/Wildwood_01.dgr",80,50,50,[],[8]
1057,"MapUniqueWildwood_02","Metadata/Terrain/Maps/UniqueWildwood/Graphs/Wildwood_02.dgr",80,50,50,[],[8]
1058,"MapUniqueWildwood_03","Metadata/Terrain/Maps/UniqueWildwood/Graphs/Wildwood_03.dgr",80,50,50,[],[8]
1059,"MapUniqueWildwood_04","Metadata/Terrain/Maps/UniqueWildwood/Graphs/Wildwood_04.dgr",80,50,50,[],[8]
1060,"MapUniqueWildwood_05","Metadata/Terrain/Maps/UniqueWildwood/Graphs/Wildwood_05.dgr",80,50,50,[],[8]
1061,"MapUberBoss_Monolith_01","Metadata/Terrain/Gallows/EndGame/SacredFlame/Graphs/SacredFlame_01.dgr",100,50,0,[],[0]
1062,"MapUberCount_01","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_01.dgr",100,50,100,[],[0]
1063,"MapUberCount_02","Metadata/Terrain/Maps/UberCount/Graphs/UberCount_02.dgr",100,50,100,[],[0]
1064,"MapUberPerennialKing_SN_01","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_SN_01.dgr",100,50,100,[],[0]
1065,"MapUberDoryani_01","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_01.dgr",100,50,100,[],[0]
1066,"MapUberDoryani_02","Metadata/Terrain/Maps/UberDoryani/Graphs/UberDoryani_02.dgr",100,50,100,[],[0]
1067,"Expedition_Tropical","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tropical/Graphs/ExpeditionIsland_01.dgr",100,50,100,[],[8]
1068,"Expedition_Peninsula","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Peninsula/Graphs/ExpeditionIsland_02.dgr",100,50,100,[],[8]
1069,"Expedition_Tundra","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Tundra/Graphs/ExpeditionIsland_03.dgr",130,50,100,[],[8]
1070,"Expedition_Atoll","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Atoll/Graphs/ExpeditionIsland_04.dgr",100,50,100,[],[8]
1071,"Expedition_Digsite","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Digsite/Graphs/ExpeditionIsland_05.dgr",100,50,100,[],[8]
1072,"Expedition_Reef","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Reef/Graphs/ExpeditionIsland_06.dgr",100,50,100,[],[8]
1073,"Expedition_Wastes","Metadata/Terrain/Gallows/Leagues/Expedition/Logbook_Wastes/Graphs/ExpeditionIsland_07.dgr",100,50,100,[],[8]
1074,"Expedition_Cavern_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Cavern/Graphs/SubArea_Cavern.dgr",100,50,100,[],[8]
1075,"Expedition_Kalguur_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Kalguur/Graphs/SubArea_Kalguur.dgr",100,50,100,[],[8]
1076,"Expedition_Olroth_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Olroth_Boss/Graphs/SubArea_Olroth_Boss.dgr",100,50,100,[],[8]
1077,"Expedition_Precursor_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Precursor/Graphs/SubArea_Precursor.dgr",100,50,100,[],[8]
1078,"Expedition_Shrike_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Shrike/Graphs/SubArea_ShrikeCave.dgr",100,50,100,[],[8]
1079,"Expedition_Siren_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Siren/Graphs/Subarea_Siren.dgr",100,50,100,[],[8]
1080,"Expedition_Volcano_SubArea","Metadata/Terrain/Gallows/Leagues/Expedition/SubArea_Volcano/Graphs/Subarea_Volcano.dgr",100,50,100,[],[8]
1081,"Delirium_Act1Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act1Town/Graphs/delirium.dgr",100,50,100,[],[8]
1082,"Delirium_Act2Reveal","Metadata/Terrain/Gallows/Leagues/Delirium/Act2Reveal/Graphs/delirium.dgr",100,50,100,[],[8]
1083,"Delirium_Act3Town","Metadata/Terrain/Gallows/Leagues/Delirium/Act3Town/Graphs/delirium.dgr",100,50,100,[],[8]
1084,"Delirium_Vastiri","Metadata/Terrain/Gallows/Leagues/Delirium/VastiriOutskirts/Graphs/delirium.dgr",100,50,100,[],[8]
1085,"Delirium_HungerBoss","Metadata/Terrain/Gallows/Leagues/Delirium/HungerBoss/Graphs/primordial_boss_1.dgr",100,50,100,[],[0]
1086,"BreachDomain_01","Metadata/Terrain/Gallows/Leagues/Breach/BreachDomain_01/Graphs/BreachDomain_01.dgr",100,50,100,[],[0]
1087,"RitualBossArena","Metadata/Terrain/Gallows/Leagues/Ritual/TreantArena/Graphs/arena_01.dgr",100,50,100,[],[0]
1088,"MapHideoutFelled_Claimable","Metadata/Terrain/Hideouts/FelledGrove/Graphs/HideoutFelledGrove_claimable.dgr",100,50,70,[],[0]
1089,"MapHideoutLimestone_Claimable","Metadata/Terrain/Hideouts/Limestone/Graphs/HideoutLimestone_claimable.dgr",100,50,50,[],[0]
1090,"TelepadInjector","Metadata/Terrain/Tools/telepad_injector.dgr",100,50,100,[],[0]
1091,"MapHideoutShrine_Claimable","Metadata/Terrain/Hideouts/Shrine/Graphs/HideoutShrine_claimable.dgr",100,50,70,[],[0]
1092,"MapHideoutCanal_Claimable","Metadata/Terrain/Hideouts/Canal/Graphs/Hideout_Canal_claimable.dgr",100,50,70,[],[0]
1093,"MapUniqueVoidReliquary_01","Metadata/Terrain/Maps/UniqueVoidReliquary/Graphs/Reliquary.dgr",100,50,50,[],"[0,6,1,7]"
1094,"MapUberPerennialKing_WE_01","Metadata/Terrain/Maps/UberPerennialKing/Graphs/UberPerennialKing_WE_01.dgr",100,50,100,[],[0]
1095,"MapPlantation_01","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_01.dgr",100,50,100,[],[8]
1096,"MapPlantation_01_NoBoss","Metadata/Terrain/Maps/Plantation/Graphs/Plantation_01_NoBoss.dgr",100,50,100,[],[8]
1097,"MapUniqueSelenite","Metadata/Terrain/Maps/UniqueSelenite/Graphs/selenite.dgr",100,50,100,[],[8]
1098,"MapUniqueMegalith_02","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_02.dgr",100,50,50,[],[8]
1099,"MapUniqueMegalith_03","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_03.dgr",100,50,50,[],[8]
1100,"MapUniqueMegalith_04","Metadata/Terrain/Maps/UniqueMegalith/Graphs/Megalith_04.dgr",100,50,50,[],[8]
1101,"MapAzmerianRanges_01","Metadata/Terrain/Maps/AzmerianRanges/Graphs/AzmerianRanges_01.dgr",95,50,60,[],[8]
1102,"HuntressTrailer","Metadata/Terrain/Maps/AzmerianRanges/Trailer/HuntressTrailer.dgr",100,50,50,[],[0]
1103,"MapDeforestation_01","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_01.tgr",80,50,100,[],[8]
1104,"MapDeforestation_02","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_02.tgr",80,50,100,[],[8]
1105,"MapDeforestation_03","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_03.tgr",80,50,100,[],[8]
1106,"MapDeforestation_04","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_04.tgr",80,50,100,[],[8]
1107,"MapDeforestation_05","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_05.tgr",80,50,100,[],[8]
1108,"MapDeforestation_06","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_06.tgr",80,50,100,[],[8]
1109,"MapDeforestation_07","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_07.tgr",80,50,100,[],[8]
1110,"MapDeforestation_08","Metadata/Terrain/Maps/Deforestation/Graphs/deforestation_08.tgr",80,50,100,[],[8]
1111,"MapAzmerianRanges_NoBoss_01","Metadata/Terrain/Maps/AzmerianRanges/Graphs/AzmerianRanges_01_NoBoss.dgr",95,50,60,[],[8]
1112,"MapWashout_01","Metadata/Terrain/Maps/Washout/Graphs/Washout_01.dgr",100,50,100,[],[0]
1113,"MapWashout_02","Metadata/Terrain/Maps/Washout/Graphs/Washout_02.dgr",100,50,100,[],[0]
1114,"MapWashout_03","Metadata/Terrain/Maps/Washout/Graphs/Washout_03.dgr",100,50,100,[],[0]
1115,"MapWashout_04","Metadata/Terrain/Maps/Washout/Graphs/Washout_04.dgr",100,50,100,[],[0]
1116,"MapWashout_NoBoss_01","Metadata/Terrain/Maps/Washout/Graphs/Washout_01_NoBoss.dgr",100,50,100,[],[0]
1117,"MapWashout_NoBoss_02","Metadata/Terrain/Maps/Washout/Graphs/Washout_02_NoBoss.dgr",100,50,100,[],[0]
1118,"MapWashout_NoBoss_03","Metadata/Terrain/Maps/Washout/Graphs/Washout_03_NoBoss.dgr",100,50,100,[],[0]
1119,"MapWashout_NoBoss_04","Metadata/Terrain/Maps/Washout/Graphs/Washout_04_NoBoss.dgr",100,50,100,[],[0]
1120,"MapEpitaph_01","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_01.dgr",100,50,100,[],[8]
1121,"MapEpitaph_02","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_02.dgr",100,50,100,[],[8]
1122,"MapEpitaph_03","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_03.dgr",100,50,100,[],[8]
1123,"MapEpitaph_04","Metadata/Terrain/Maps/Epitaph/Graphs/Epitaph_04.dgr",100,50,100,[],[8]
1124,"MapBourg_01","Metadata/Terrain/Maps/Bourg/Graphs/Bourg_01.dgr",100,50,100,[],[0]
1125,"MapBourg_02","Metadata/Terrain/Maps/Bourg/Graphs/Bourg_02.dgr",100,50,100,[],[0]
1126,"MapBourg_03","Metadata/Terrain/Maps/Bourg/Graphs/Bourg_03.dgr",100,50,100,[],[0]
1127,"MapBourg_04","Metadata/Terrain/Maps/Bourg/Graphs/Bourg_04.dgr",100,50,100,[],[0]
1128,"MapAridPlains_01","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_01.tgr",100,50,100,[],[0]
1129,"MapAridPlains_02","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_02.tgr",100,50,100,[],[0]
1130,"MapAridPlains_03","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_03.tgr",100,50,100,[],[0]
1131,"MapAridPlains_04","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_04.tgr",100,50,100,[],[0]
1132,"MapAridPlains_05","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_05.tgr",100,50,100,[],[0]
1133,"MapAridPlains_06","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_06.tgr",100,50,100,[],[0]
1134,"MapAridPlains_07","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_07.tgr",100,50,100,[],[0]
1135,"MapAridPlains_08","Metadata/Terrain/Maps/AridPlains/Graphs/AridPlains_08.tgr",100,50,100,[],[0]
1136,"MapEmberValley_01","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_01.tgr",100,50,100,[],[0]
1137,"MapEmberValley_02","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_02.tgr",100,50,100,[],[0]
1138,"MapEmberValley_03","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_03.tgr",100,50,100,[],[0]
1139,"MapEmberValley_04","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_04.tgr",100,50,100,[],[0]
1140,"MapEmberValley_05","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_05.tgr",100,50,100,[],[0]
1141,"MapEmberValley_06","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_06.tgr",100,50,100,[],[0]
1142,"MapEmberValley_07","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_07.tgr",100,50,100,[],[0]
1143,"MapEmberValley_08","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_08.tgr",100,50,100,[],[0]
1144,"MapEmberValley_09","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_09.tgr",100,50,100,[],[0]
1145,"MapEmberValley_10","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_10.tgr",100,50,100,[],[0]
1146,"MapEmberValley_11","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_11.tgr",100,50,100,[],[0]
1147,"MapEmberValley_12","Metadata/Terrain/Maps/EmberValley/Graphs/EmberValley_12.tgr",100,50,100,[],[0]
1148,"MapPit_01","Metadata/Terrain/Maps/Pit/Graphs/Pit_01.dgr",100,50,100,[],[8]
1149,"MapPit_02","Metadata/Terrain/Maps/Pit/Graphs/Pit_02.dgr",100,50,100,[],[8]
1150,"MapPit_03","Metadata/Terrain/Maps/Pit/Graphs/Pit_03.dgr",100,50,100,[],[8]
1151,"MapPit_04","Metadata/Terrain/Maps/Pit/Graphs/Pit_04.dgr",100,50,100,[],[8]
1152,"MapPit_05","Metadata/Terrain/Maps/Pit/Graphs/Pit_05.dgr",100,50,100,[],[8]
1153,"MapPit_06","Metadata/Terrain/Maps/Pit/Graphs/Pit_06.dgr",100,50,100,[],[8]
1154,"MapPit_07","Metadata/Terrain/Maps/Pit/Graphs/Pit_07.dgr",100,50,100,[],[8]
1155,"MapPit_08","Metadata/Terrain/Maps/Pit/Graphs/Pit_08.dgr",100,50,100,[],[8]
1156,"MapAshlands_01","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_01.dgr",100,50,100,[],[0]
1157,"MapAshlands_02","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_02.dgr",100,50,100,[],[0]
1158,"MapAshlands_03","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_03.dgr",100,50,100,[],[0]
1159,"MapAshlands_04","Metadata/Terrain/Maps/Ashlands/Graphs/Ashlands_04.dgr",100,50,100,[],[0]
1160,"MapReservoir_01","Metadata/Terrain/Maps/Reservoir/Graphs/Reservoir_01.dgr",100,50,100,[],[0]
1161,"MapAdit_01","Metadata/Terrain/Maps/Adit/Graphs/Adit_01.dgr",100,50,100,[],[0]
1162,"MapAdit_02","Metadata/Terrain/Maps/Adit/Graphs/Adit_02.dgr",100,50,100,[],[0]
1163,"MapAdit_03","Metadata/Terrain/Maps/Adit/Graphs/Adit_03.dgr",100,50,100,[],[0]
1164,"MapAdit_04","Metadata/Terrain/Maps/Adit/Graphs/Adit_04.dgr",100,50,100,[],[0]
1165,"MapAdit_05","Metadata/Terrain/Maps/Adit/Graphs/Adit_05.dgr",100,50,100,[],[0]
1166,"MapAdit_06","Metadata/Terrain/Maps/Adit/Graphs/Adit_06.dgr",100,50,100,[],[0]
1167,"MapAdit_07","Metadata/Terrain/Maps/Adit/Graphs/Adit_07.dgr",100,50,100,[],[0]
1168,"MapAdit_08","Metadata/Terrain/Maps/Adit/Graphs/Adit_08.dgr",100,50,100,[],[0]
1169,"MapRoots_01","Metadata/Terrain/Maps/Roots/Graphs/Roots_01.dgr",100,50,100,[],[0]
1170,"MapRoots_02","Metadata/Terrain/Maps/Roots/Graphs/Roots_02.dgr",100,50,100,[],[0]
1171,"MapRoots_03","Metadata/Terrain/Maps/Roots/Graphs/Roots_03.dgr",100,50,100,[],[0]
1172,"MapRoots_04","Metadata/Terrain/Maps/Roots/Graphs/Roots_04.dgr",100,50,100,[],[0]
1173,"MapSubmerged_01","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_01.dgr",100,50,100,[],[0]
1174,"MapSubmerged_02","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_02.dgr",100,50,100,[],[0]
1175,"MapSubmerged_03","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_03.dgr",100,50,100,[],[0]
1176,"MapSubmerged_04","Metadata/Terrain/Maps/Submerged/Graphs/Submerged_04.dgr",100,50,100,[],[0]
1177,"MapOvergrown_01","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_01.dgr",100,50,100,[],[0]
1178,"MapOvergrown_02","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_02.dgr",100,50,100,[],[0]
1179,"MapOvergrown_03","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_03.dgr",100,50,100,[],[0]
1180,"MapOvergrown_04","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_04.dgr",100,50,100,[],[0]
1181,"MapOvergrown_05","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_05.dgr",100,50,100,[],[0]
1182,"MapOvergrown_06","Metadata/Terrain/Maps/Overgrown/Graphs/Overgrown_06.dgr",100,50,100,[],[0]
1183,"MapPutridPlaza_01","Metadata/Terrain/Maps/PutridPlaza/Graphs/PutridPlaza_01.dgr",100,50,100,[],[0]
1184,"MapPutridPlaza_02","Metadata/Terrain/Maps/PutridPlaza/Graphs/PutridPlaza_02.dgr",100,50,100,[],[0]
1185,"MapPutridPlaza_03","Metadata/Terrain/Maps/PutridPlaza/Graphs/PutridPlaza_03.dgr",100,50,100,[],[0]
1186,"MapPutridPlaza_04","Metadata/Terrain/Maps/PutridPlaza/Graphs/PutridPlaza_04.dgr",100,50,100,[],[0]
1187,"MapCaldera_01","Metadata/Terrain/Maps/Caldera/Graphs/Caldera_01.dgr",100,50,100,[],[0]
1188,"MapChasm_01","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_01.dgr",100,50,100,[],[0]
1189,"MapChasm_02","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_02.dgr",100,50,100,[],[0]
1190,"MapChasm_03","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_03.dgr",100,50,100,[],[0]
1191,"MapChasm_04","Metadata/Terrain/Maps/Chasm/Graphs/Chasm_04.dgr",100,50,100,[],[0]
1192,"MapGhetto_01","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_01.dgr",100,50,100,[],[0]
1193,"MapGhetto_02","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_02.dgr",100,50,100,[],[0]
1194,"MapGhetto_03","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_03.dgr",100,50,100,[],[0]
1195,"MapGhetto_04","Metadata/Terrain/Maps/Ghetto/Graphs/Ghetto_04.dgr",100,50,100,[],[0]
1196,"MapUnderground_01","Metadata/Terrain/Maps/Underground/Graphs/Underground_01.dgr",100,50,100,[],[0]
1197,"MapBathhouses_01","Metadata/Terrain/Maps/Bathhouses/Graphs/Bathhouses_01.dgr",100,50,100,[],[0]
1198,"MapGloom_01","Metadata/Terrain/Maps/Gloom/Graphs/Gloom_01.dgr",100,50,100,[],[0]
1199,"MapSpring_01","Metadata/Terrain/Maps/Spring/Graphs/Spring_01.dgr",100,50,100,[],[0]
1200,"MapSpring_Noboss_01","Metadata/Terrain/Maps/Spring/Graphs/Spring_01_noboss.dgr",100,50,100,[],[0]
1201,"MapTrenches_01","Metadata/Terrain/Maps/Trenches/Graphs/Trenches_01.dgr",85,50,60,[],[8]
1202,"MapTrenches_Noboss_01","Metadata/Terrain/Maps/Trenches/Graphs/Trenches_Noboss_01.dgr",85,50,60,[],[8]
1203,"MapFrozenFalls_01","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_01.dgr",75,50,60,[],[8]
1204,"MapFrozenFalls_02","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_02.dgr",75,50,60,[],[8]
1205,"MapFrozenFalls_03","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_03.dgr",75,50,60,[],[8]
1206,"MapFrozenFalls_04","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_04.dgr",75,50,60,[],[8]
1207,"MapFrozenFalls_NoBoss_01","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_NoBoss_01.dgr",75,50,60,[],[8]
1208,"MapFrozenFalls_NoBoss_02","Metadata/Terrain/Maps/FrozenFalls/Graphs/FrozenFalls_NoBoss_02.dgr",75,50,60,[],[8]
