"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","rid","rid"
1176,"elemental_damage1892","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],10,0,0,0,39483,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1177,"elemental_damage_mana_regen1893","Art/2DArt/SkillIcons/passives/damage_blue.dds","[24,127]",14,14,0,0,63965,"Damage and Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1178,"life_resistances1898","Art/2DArt/SkillIcons/passives/life1.dds","[124,141]",4,3,0,0,44429,"Life and Elemental Resistances",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1179,"life_resistances1899","Art/2DArt/SkillIcons/passives/life1.dds","[124,141]",4,3,0,0,30380,"Life and Elemental Resistances",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1180,"life_resistances_notable1900","Art/2DArt/SkillIcons/passives/titanicmight.dds","[124,941,144]",8,1,8,0,53118,"Barbarism",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1181,"life_and_armour1901","Art/2DArt/SkillIcons/passives/increased armor.dds","[124,117]",4,8,0,0,62017,"Life and Armour",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1182,"life_and_armour1902","Art/2DArt/SkillIcons/passives/increased armor.dds","[124,117]",4,8,0,0,55676,"Life and Armour",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1183,"life_armour_flask_life_notable1903","Art/2DArt/SkillIcons/passives/increased armor.dds","[124,117]",8,24,0,0,33287,"Juggernaut",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1184,"elemental_damage1905","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],10,0,0,0,29061,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1185,"elemental_damage1906","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],12,0,0,0,55993,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1186,"elemental_damage1907","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],8,0,0,0,22313,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1187,"elemental_damage1908","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],8,0,0,0,62225,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1188,"damage_while_using_shield1912","Art/2DArt/SkillIcons/passives/ShieldAttackDamage.dds","[11559,19]",8,2,0,0,49343,"Block Chance and Attack Damage with Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1189,"damage_while_using_shield1913","Art/2DArt/SkillIcons/passives/ShieldAttackDamage.dds","[11559,2555]",10,3,0,0,36761,"Attack Damage and Attack Speed with Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1190,"damage_while_using_shield1914","Art/2DArt/SkillIcons/passives/ShieldAttackDamage.dds","[11559,2555]",10,3,0,0,1159,"Attack Damage and Attack Speed with Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1191,"shield_damage_notable1915","Art/2DArt/SkillIcons/passives/Retaliation.dds","[11559,23,2555]",20,60,8,0,12878,"Retaliation",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1192,"staff_mace_damage1918","Art/2DArt/SkillIcons/passives/damagestaff.dds","[35,38,11529,11530]",12,12,12,12,15005,"Staff and Mace Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1193,"shield_block1920","Art/2DArt/SkillIcons/passives/ElementalResistance2.dds","[19,407]",3,4,0,0,15021,"Shield Block and Elemental Resistances",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1194,"cold_lightning_damage1921","Art/2DArt/SkillIcons/passives/HalfColdHalfLightning.dds","[49,56]",8,8,0,0,58763,"Cold and Lightning Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1195,"cold_damage1922","Art/2DArt/SkillIcons/passives/colddamage.dds",[49],16,0,0,0,63963,"Cold Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1196,"lightning_damage1925","Art/2DArt/SkillIcons/passives/lightningint.dds",[56],16,0,0,0,7153,"Lightning Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1197,"cold_lightning_damage_notable1926","Art/2DArt/SkillIcons/passives/Storm Weaver.dds","[15152,49,56]",5,25,25,0,32455,"Storm Weaver",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1198,"axe_damage_accuracy1927","Art/2DArt/SkillIcons/passives/Blood2.dds",[9054],5,0,0,0,31604,"Faster Bleeding",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1199,"stance_generic_notable1928","Art/2DArt/SkillIcons/passives/StanceNotableReservation.dds",[14855],50,0,6,0,34284,"Seasoned Swordplay",[],"",1,"","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1200,"axe_damage_evasion_armour1929","Art/2DArt/SkillIcons/passives/lightningdex.dds",[943],1,0,0,0,5065,"Maximum Lightning Resistance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1201,"sword_attack_speed1930","Art/2DArt/SkillIcons/passives/attackspeedsworddex.dds",[614],12,0,0,0,61050,"Sword Critical Strike Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1202,"sword_attack_speed1931","Art/2DArt/SkillIcons/passives/attackspeedsworddex.dds",[614],12,0,0,0,64024,"Sword Critical Strike Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1203,"sword_damage_speed_evasion_notable1932","Art/2DArt/SkillIcons/passives/legendaryswordsman.dds","[2380,614,92]",45,15,15,0,57839,"Blade of Cunning",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1204,"sword_damage_evasion1933","Art/2DArt/SkillIcons/passives/damagesword.dds","[2380,92]",20,6,0,0,43514,"Sword Accuracy and Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1205,"life_reduced_mana_cost1934","Art/2DArt/SkillIcons/passives/LifeAndReducedManaCost.dds","[124,13942]",5,-3,0,0,7374,"Life and Reduced Cost",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1206,"life_reduced_mana_cost1935","Art/2DArt/SkillIcons/passives/LifeAndReducedManaCost.dds","[124,13942]",5,-3,0,0,3533,"Life and Reduced Cost",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1207,"life_reduced_mana_cost1936","Art/2DArt/SkillIcons/passives/LifeAndReducedManaCost.dds","[124,13942]",5,-3,0,0,11088,"Life and Reduced Cost",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1208,"life_reduced_mana_notable1937","Art/2DArt/SkillIcons/passives/Unrelenting.dds","[124,13942]",10,-6,0,0,65108,"Tireless",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1209,"armour_crit_reduction_notable1944","Art/2DArt/SkillIcons/passives/Unwavering.dds","[97,117,134]",30,18,12,0,27137,"Sanctum of Thought",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1210,"life_mana_regeneration1945","Art/2DArt/SkillIcons/passives/lifemana.dds","[450,130]",24,15,0,0,31758,"Mana and Life Regeneration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1211,"life_mana_regeneration1946","Art/2DArt/SkillIcons/passives/lifemana.dds","[450,130]",24,15,0,0,42837,"Mana and Life Regeneration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1212,"life_mana_regeneration1947","Art/2DArt/SkillIcons/passives/lifemana.dds","[450,130]",24,15,0,0,23456,"Mana and Life Regeneration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1213,"armour1948","Art/2DArt/SkillIcons/passives/ArmourAndEnergyShieldNode.dds","[117,134]",10,5,0,0,46636,"Armour and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1214,"physical_damage_over_time1950","Art/2DArt/SkillIcons/passives/Blood2.dds","[6033,3625]",15,10,0,0,23199,"Bleed Damage and Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1215,"physical_damage_over_time1951","Art/2DArt/SkillIcons/passives/Blood2.dds",[3625],15,0,0,0,60887,"Bleed Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1216,"physical_damage_over_time1952","Art/2DArt/SkillIcons/passives/Blood2.dds",[3625],15,0,0,0,25796,"Bleed Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1217,"melee_bleeding_chance1953","Art/2DArt/SkillIcons/passives/Blood2.dds",[10153],6,0,0,0,17833,"Bleed Damage Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1218,"bleeding_notable1954","Art/2DArt/SkillIcons/passives/Blood2.dds","[20638,10153]",10,15,0,0,26294,"Bloodletting",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1219,"jewel_slot1956","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,26725,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1220,"jewel_slot1957","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,36634,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1221,"jewel_slot1958","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,33989,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1222,"jewel_slot1959","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,41263,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1223,"jewel_slot1960","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,60735,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1224,"jewel_slot1961","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,61834,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1225,"jewel_slot1963","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,31683,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1226,"jewel_slot1964","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,28475,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1227,"jewel_slot1966","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,6230,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1228,"jewel_slot1967","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,48768,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1229,"jewel_slot1968","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,34483,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1230,"jewel_slot1969","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,7960,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1231,"jewel_slot1970","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,46882,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1232,"jewel_slot1971","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,55190,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1233,"jewel_slot1972","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,61419,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1234,"jewel_slot1974","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,2491,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1235,"jewel_slot1975","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,54127,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1236,"jewel_slot1976","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,32763,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1237,"jewel_slot1977","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,26196,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1238,"jewel_slot1978","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,33631,"Basic Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1239,"jewel_slot1979","Art/2DArt/SkillIcons/passives/MasteryBlank.dds",[],0,0,0,0,21984,"Large Jewel Socket",[],"","","","","",1,"","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1240,"strength1980","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,34171,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1241,"strength1981","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,62429,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1242,"strength1982","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,62363,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1243,"strength1983","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,56001,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1244,"strength1984","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,11859,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1245,"strength1985","Art/2DArt/SkillIcons/passives/plusstrength.dds",[572],10,0,0,0,33740,"Strength",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1246,"dexterity1986","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,14292,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1247,"dexterity1987","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,38348,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1248,"dexterity1988","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,238,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1249,"dexterity1989","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,24496,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1250,"dexterity1990_","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,18103,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1251,"dexterity1991","Art/2DArt/SkillIcons/passives/plusdexterity.dds",[578],10,0,0,0,53213,"Dexterity",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1252,"intelligence1992","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[575],10,0,0,0,37999,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1253,"intelligence1993","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[575],10,0,0,0,27656,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1254,"intelligence1994","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[575],10,0,0,0,15117,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1255,"intelligence1995","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[575],10,0,0,0,29199,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1256,"intelligence1996","Art/2DArt/SkillIcons/passives/plusintelligence.dds",[575],10,0,0,0,53279,"Intelligence",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1257,"power_charge_duration1998","Art/2DArt/SkillIcons/passives/chargeint.dds",[426],20,0,0,0,27575,"Power Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1258,"power_charge_duration1999","Art/2DArt/SkillIcons/passives/chargeint.dds",[426],20,0,0,0,8302,"Power Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1259,"power_charge_duration2000","Art/2DArt/SkillIcons/passives/chargeint.dds",[426],20,0,0,0,3537,"Power Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1260,"endurance_charge_duration2001","Art/2DArt/SkillIcons/passives/chargestr.dds",[417],20,0,0,0,401,"Endurance Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1261,"endurance_charge_duration2002","Art/2DArt/SkillIcons/passives/chargestr.dds",[417],20,0,0,0,38508,"Endurance Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1262,"endurance_charge_duration2003","Art/2DArt/SkillIcons/passives/chargestr.dds",[417],20,0,0,0,37584,"Endurance Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1263,"frenzy_charge_duration2004","Art/2DArt/SkillIcons/passives/chargedex.dds",[420],20,0,0,0,21758,"Frenzy Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1264,"frenzy_charge_duration2005","Art/2DArt/SkillIcons/passives/chargedex.dds",[420],20,0,0,0,21893,"Frenzy Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1265,"frenzy_charge_duration2006","Art/2DArt/SkillIcons/passives/chargedex.dds",[420],20,0,0,0,49971,"Frenzy Charge Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1266,"elemental_damage2007","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],6,0,0,0,52502,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1267,"elemental_damage2008","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[485],6,0,0,0,20987,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1268,"mana2010","Art/2DArt/SkillIcons/passives/mana.dds",[128],4,0,0,0,22618,"Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1269,"mana2011","Art/2DArt/SkillIcons/passives/mana.dds",[128],4,0,0,0,21033,"Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1270,"projectile_damage2014_","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[497],4,0,0,0,23334,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
1271,"projectile_damage2015","Art/2DArt/SkillIcons/passives/projectilespeed.dds",[497],4,0,0,0,6797,"Projectile Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","",""
